"sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank","tb_mort_mse_male_neg_norm","tb_mort_mse_female_neg_norm","tb_mort_mse_male_pos_norm","tb_mort_mse_female_pos_norm","tb_mort_mse_overall_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
189,4100.66134605355,13359.1137201897,162072.844452957,24592.1848926225,106069195.986653,37534165.6993233,143603361.685976,0.0312679689774174,0.0305387618681393,6,7,8,45,1.5,17,30,40,17,0.178221926681883,0.177899077201877,1773,2981,0.0393112982576789,0.0861028313815557,0.0026021783296781,0.0915458937934132,0.0533272475647743,312,240,301,81,409
190,4099.11019682016,13349.8201031639,156314.637381984,24204.4635086928,106268113.842641,37067858.8447684,143335972.687409,0.0312701618187119,0.030300314704192,6,7,8,45,1.5,17,30,40,20,0.178800393787687,0.172297325133707,1778,2944,0.0392654035274959,0.0860487700549903,0.0024314350236109,0.0879436810310545,0.0521753695328968,304,238,299,74,406
191,4316.01242073808,14383.5306280089,101725.690849234,22429.8659398002,112102942.153899,35293022.5043753,147395964.658274,0.0321373669200893,0.0296417297491765,6,7,8,45,1.5,17,30,60,17,0.195768484607478,0.150976186395675,2018,2792,0.0443701830222304,0.0936083405383561,0.0016499443233031,0.053793988694484,0.0442288846174534,283,262,309,34,361
192,4314.92367129305,14377.9044241842,97350.9482966052,22764.6700577712,112294226.121805,34883442.8486582,147177668.970463,0.0321391322554279,0.0294170883063432,6,7,8,45,1.5,17,30,60,20,0.196324751830206,0.146055899118999,2029,2763,0.0443423991028181,0.0935703949699808,0.00179738411991138,0.0510572421237412,0.0434389466876555,279,260,307,42,353
291,4537.42065490657,14245.6299833354,62207.7097007151,28411.1221788315,108689092.104563,37120213.5858725,145809305.690435,0.0317844393526639,0.0306228043070345,6,8,8,45,1.2,14,22,60,17,0.185840768727559,0.172926263517077,1866,2948,0.0436891873601752,0.10132495644741,0.00428394777788798,0.0290723740874927,0.0390097253211313,253,249,317,118,274
292,4536.38712831259,14238.2845651149,58242.0435035627,29882.791267164,108910515.124369,36598452.0200626,145508967.144431,0.0317866916210157,0.0303509461202211,6,8,8,45,1.2,14,22,60,20,0.186484682431482,0.166658333072098,1874,2910,0.0436529134329868,0.101288935529817,0.00493203595665187,0.026591537047323,0.0384454416937531,252,247,315,129,255
293,4558.04158153343,14309.2316883547,77494.7182535349,22356.275519816,110237844.037991,36279020.6782351,146516864.716226,0.0317610939455873,0.0302561375235123,6,8,8,45,1.2,14,30,40,17,0.190344648201276,0.162820999002822,1932,2886,0.0440032720790684,0.102043645935477,0.00161753684689406,0.038635603861713,0.0412853258154912,262,253,325,32,314
294,4557.02096799282,14301.9133144722,73209.533556431,23553.5941111724,110484384.562063,35753620.8443166,146238005.406379,0.0317637731525621,0.0299795645903854,6,8,8,45,1.2,14,30,40,20,0.191061605372944,0.156509361982006,1941,2839,0.043967131705112,0.102008075069226,0.00214480757060781,0.0359548827944237,0.040624948464377,259,251,323,58,304
299,2532.86391407146,7473.49675755031,68030.1826378891,25764.3293456469,107774624.736451,37210685.2102186,144985309.94667,0.0316724216126734,0.0306702246933483,6,8,8,45,1.2,17,22,60,17,0.183181433349358,0.174013100658417,1826,2957,0.0102463172377302,0.0314612745702551,0.00311836295965458,0.03271479021881,0.0190914643151364,134,117,179,99,290
300,2528.06350898823,7438.45279195479,63913.3928007441,27078.6880908521,107990137.376727,36694232.2545242,144684369.631251,0.0316746250765323,0.0304017658208205,6,8,8,45,1.2,17,22,60,20,0.183808159254206,0.167808942635831,1834,2917,0.0100732593915667,0.0312939687680373,0.0036971753925416,0.0301394134203499,0.0184244222757882,130,112,177,110,278
301,2548.31513925384,7506.9070779714,84520.9913001196,20454.3091631645,109333309.299533,36411080.2829992,145744389.582532,0.0316672283365375,0.0303259254893751,6,8,8,45,1.2,17,30,40,17,0.187714197608204,0.16440743325075,1890,2899,0.0104113076431665,0.031999787378979,0.000779955951892033,0.0430310919239282,0.0216255333671752,166,120,187,14,328
302,2543.34043007272,7470.5965257872,80085.3062314271,21492.9559440003,109573311.684004,35890134.5718147,145463446.255819,0.0316698462476792,0.0300528200087164,6,8,8,45,1.2,17,30,40,20,0.188412141410393,0.158149303681075,1904,2851,0.0102319950041082,0.0318264066546617,0.00123735137176423,0.0402562210019021,0.0208597520438539,161,115,184,20,316
306,4308.90188831651,13244.338815443,115296.306967528,18683.1966783637,101902104.451462,38865604.4563335,140767708.907796,0.030673974697442,0.0309461540529502,6,8,8,45,1.5,14,22,40,20,0.166103731620844,0.193893673330734,1630,3064,0.0387445045894528,0.0933605211751231,0,0.0622834796023078,0.0451060490336075,284,232,304,1,374
307,4537.6384485036,14246.2419375581,62342.5386542647,28204.5703159599,109265484.480628,35807193.6990757,145072678.179704,0.0317878102922233,0.0299079437014736,6,8,8,45,1.5,14,22,60,17,0.187516958267882,0.157152933585153,1889,2843,0.0436922093777446,0.101332547084416,0.00419298723404699,0.0291567202339974,0.0390098635328455,254,250,318,116,275
308,4536.59517785833,14238.8598972309,58359.4145193778,29659.5959639258,109494834.008732,35300291.5694159,144795125.578148,0.0317900623769524,0.0296362520924078,6,8,8,45,1.5,14,22,60,20,0.188183922815037,0.151063509795979,1900,2794,0.0436557545993654,0.101296186562916,0.00483374603622675,0.0266649618765952,0.0384400006063029,251,248,316,125,256
309,4558.23458445992,14309.7295333295,77596.7329677504,22210.15731107,110847077.946136,34983231.545015,145830309.491151,0.0317646946679216,0.0295405226450575,6,8,8,45,1.5,14,30,40,17,0.192116343225095,0.14725466240274,1961,2771,0.0440057305901869,0.102050372557269,0.00155318985167537,0.0386994221129441,0.0412870042188771,263,254,326,30,315
310,4557.20403441523,14302.3750477569,73296.9299411548,23393.0779241167,111101823.957591,34473144.6199932,145574968.577584,0.0317673736505132,0.0292641304454204,6,8,8,45,1.5,14,30,40,20,0.192857162530782,0.141126979613442,1971,2718,0.0439694118856336,0.102014455379664,0.00207412004706344,0.0360095561273823,0.0406218763053933,258,252,324,54,305
314,2420.91980442738,7244.04904745393,123623.040899558,18784.0532008725,101224122.352051,38947452.6555226,140171575.007573,0.030602838562028,0.030990260255972,6,8,8,45,1.5,17,22,40,20,0.164132112024976,0.194876917120965,1613,3068,0.00911323409940248,0.027559749856648,4.44148215841205e-05,0.0674925085359711,0.0275956737984767,209,102,155,2,382
315,2534.3682337916,7478.05257141678,68170.3085739354,25574.036258786,108343488.796494,35893866.4774024,144237355.273897,0.0316757817291971,0.0299552847909789,6,8,8,45,1.5,17,22,60,17,0.184835730017575,0.158194135125519,1848,2853,0.0102688152433598,0.0315137037742921,0.00303456239533424,0.0328024500457217,0.0191076075358472,135,119,180,94,291
316,2529.55111050063,7442.94485292793,64036.5185253051,26872.042748651,108566832.694528,35392083.361011,143958916.055539,0.0316779850139625,0.0296869931379183,6,8,8,45,1.5,17,22,60,20,0.18548522977039,0.152166206128634,1859,2803,0.0100954425658632,0.0313458153018397,0.0036061736826199,0.0302164382739061,0.0184350351604984,131,113,178,108,279
317,2549.75133775219,7511.08065095012,84627.4505857116,20320.5507198399,109934805.631143,35109400.5287695,145044206.159913,0.0316708133915516,0.0296100463601245,6,8,8,45,1.5,17,30,40,17,0.18946339121564,0.148770332521636,1915,2779,0.0104319180261021,0.0320498423926174,0.000721051904361385,0.0430976906051678,0.0216419748366027,167,121,188,12,329
318,2544.75950011923,7474.70641908906,80177.4529560416,21345.0128157523,110182919.976544,34603567.9032337,144786487.879777,0.0316734310842919,0.0293371202908817,6,8,8,45,1.5,17,30,40,20,0.190184925170345,0.142693756703449,1929,2730,0.010252290917276,0.0318758647000596,0.00117220072525884,0.0403138660471956,0.0208714511552034,162,118,186,18,317
417,2779.56665340733,7814.13253533587,59056.3045192007,28850.5815645225,103262561.001216,39298016.411289,142560577.412505,0.0309340769971374,0.031383049501885,6,9,8,45,1.2,14,22,40,17,0.170060034884826,0.199088245401275,1672,3086,0.0119284811432136,0.0400594655558609,0.00447747527341749,0.0271009215460515,0.0198711083856556,144,124,206,122,262
418,2775.19511834381,7778.56410071223,54818.1827585448,31109.9037881086,103532554.434534,38625649.9912029,142158204.425737,0.0309373852285336,0.0310554267866317,6,9,8,45,1.2,14,22,40,20,0.170845194764929,0.1910110963148,1682,3046,0.0117528333081934,0.0399071069177784,0.00547242722065426,0.024449642058097,0.0193086088288197,137,122,203,137,245
419,2922.65028485784,8147.10696302725,26601.4282294529,66010.3988135141,112334380.657702,34660670.2638248,146995050.921526,0.0322163848341786,0.0295807919358652,6,9,8,45,1.2,14,22,60,17,0.196441524042785,0.14337972831938,2031,2736,0.0135728109530553,0.0450462784037335,0.0208417778703985,0.00679783620529647,0.0200157020940662,150,141,216,264,96
420,2918.98764588511,8117.89343738491,24667.083486912,69402.4264621947,112607207.78313,34107548.8117786,146714756.594908,0.0322190222810362,0.0292741993407017,6,9,8,45,1.2,14,22,60,20,0.197234924498704,0.136735071034841,2043,2680,0.0134285456069225,0.0449186265199983,0.0223355464346623,0.00558775097694348,0.0200464236488659,151,139,213,274,77
426,1889.42980306748,7940.56602208473,60428.5069458079,27714.6131912085,102899627.982815,38779821.2696954,141679449.25251,0.0308599840036089,0.031098391617919,6,9,8,45,1.2,17,22,40,20,0.169004600159206,0.19286315847025,1659,3056,0.0125528484637457,0.00903602956503508,0.00397722173134672,0.0279593424108692,0.0138987448484209,80,134,79,113,265
427,1855.35256478026,7098.97308801733,28550.3139177822,58688.7358385603,111349163.23833,35233010.3713178,146582173.609648,0.0321165986080781,0.0297995179320663,6,9,8,45,1.2,17,22,60,17,0.193576442542979,0.150255259634282,1983,2786,0.00839680453318334,0.00784835486047231,0.0176174910653145,0.008017017942311,0.0109393845810188,32,86,66,244,103
428,1846.36676723344,7029.76677533046,26357.9970220601,61863.114178292,111613468.370835,34677986.6790554,146291455.04989,0.0321191834037617,0.0294961502066074,6,9,8,45,1.2,17,22,60,20,0.194345060444524,0.143587750706106,1996,2737,0.00805504254332352,0.00753517794288509,0.0190154120335636,0.00664555078186198,0.0108163329418694,24,81,60,254,90
429,1867.12594014051,7139.32122741014,34229.8616305573,46484.2964103793,113021689.845172,34513722.1671224,147535412.012294,0.0320846781486797,0.0294992754700556,6,9,8,45,1.2,17,30,40,17,0.198440267466267,0.141614438367976,2063,2722,0.00859605601575289,0.0082586856503339,0.0122429452624903,0.0115700230710284,0.010514838833273,18,88,74,209,144
430,1857.71752638181,7067.00170455405,31757.1809363382,49402.8027744593,113314692.986097,33953012.0201751,147267705.006272,0.0320877650179256,0.0291902376130044,6,9,8,45,1.2,17,30,40,20,0.199292341193288,0.134878617964256,2079,2658,0.00823892003960514,0.00793077952903696,0.0135281862784244,0.0100231662379605,0.0102993456686439,12,83,68,221,127
433,2780.86313907235,7818.15535520948,59152.8719948866,28623.8504161273,103803373.607311,37916132.7303736,141719506.337684,0.0309377170195171,0.0306699902509953,6,9,8,45,1.5,14,22,40,17,0.171632755953413,0.182487653555104,1693,3005,0.011948347061097,0.040104651237171,0.00437762825060682,0.0271613321198737,0.0198722877707978,145,125,207,119,264
434,2776.47598852719,7782.52614446956,54895.4954230404,30864.6877960709,104083280.822263,37261874.2030425,141345155.025305,0.0309410249705044,0.0303425642832345,6,9,8,45,1.5,14,22,40,20,0.17244674580728,0.174628034888136,1701,2959,0.0117723990949814,0.0399517483615422,0.00536443991090955,0.0244980072285929,0.0193035636331555,136,123,204,136,246
435,2923.76950853329,8150.64858060267,26663.3314639414,65596.4287541274,112954741.07449,33434549.0467765,146389290.121267,0.0322197628830373,0.0288721040202909,6,9,8,45,1.5,14,22,60,17,0.198245575735748,0.128650313565262,2058,2609,0.0135903005464595,0.0450852860732188,0.0206594752699173,0.00683656156174115,0.0199839283734332,148,142,217,262,99
436,2920.09374104891,8121.38502595736,24706.5052337448,68968.6472033138,113236464.064045,32897976.4126002,146134440.476645,0.0322224001129034,0.0285656724771112,6,9,8,45,1.5,14,22,60,20,0.199064845989778,0.122204457507475,2072,2549,0.0134457881417718,0.0449571766288955,0.0221445203323256,0.00561241238939445,0.0200076727706495,149,140,215,273,78
441,1902.80420145626,8029.90211688239,64954.8574268701,25438.594009649,103170298.968741,38060349.4785667,141230648.447308,0.0308603717978395,0.0307088813951756,6,9,8,45,1.5,17,22,40,17,0.169791730409914,0.184220131771035,1666,3016,0.0129940174892145,0.0095021599046246,0.00297491683964055,0.0307909317005256,0.0146289900408177,87,138,84,93,282
442,1892.52057453293,7949.76931191017,60511.199491812,27483.872237227,103443383.607009,37412478.5168094,140855862.123818,0.0308636098548668,0.0303852995879071,6,9,8,45,1.5,17,22,40,20,0.170585879731271,0.176437247036485,1678,2966,0.0125982971305202,0.00914375047411099,0.00387560888521326,0.0280110731216437,0.0139144141229833,81,135,80,112,266
443,1860.20406299126,7118.10350765689,28350.9079576555,58422.3650729318,112107633.726076,33623596.530383,145731230.256459,0.0321199683904317,0.0289389776452757,6,9,8,45,1.5,17,22,60,17,0.195782128029108,0.130921344157952,2019,2631,0.00849127641051702,0.00801744138256305,0.0175001876947805,0.00789227378399831,0.0109194820022496,31,87,71,243,102
444,1851.19371497694,7048.82591642871,26171.3336045227,61585.048839767,112382360.9856,33090949.3213274,145473310.306927,0.0321225529740038,0.0286361668544295,6,9,8,45,1.5,17,22,60,20,0.196581054208526,0.124522644298007,2035,2570,0.00814916242536704,0.00770340882142282,0.0188929586503603,0.00652877808914165,0.0107970352712086,23,82,64,252,87
545,1974.40203322984,7148.74446456908,23480.8544010494,68772.2646257314,105481724.819413,37675396.5774792,143157121.396892,0.0311943284546919,0.0307185556343763,6,10,8,45,1.2,14,22,40,17,0.176513519238171,0.179595686110949,1751,2987,0.0086425908498934,0.0119975186241985,0.0220580381006504,0.0048456711073751,0.012199134657226,58,89,103,272,64
546,1966.51483638684,7082.50111205642,21606.7150481299,73328.7282143899,105805091.201726,36948901.5233009,142753992.725027,0.0311981709463585,0.0303517493960742,6,10,8,45,1.2,14,22,40,20,0.177453891405174,0.170868288834872,1765,2938,0.00831546086578126,0.011722630615335,0.024064596648485,0.00367324909956687,0.0123289720206388,62,84,101,282,54
553,2473.33346548087,15700.1297910152,25835.1337514679,61603.5363135688,104635772.502908,37746965.2114546,142382737.714362,0.0311061661495965,0.030758648573461,6,10,8,45,1.2,17,22,40,17,0.174053430445502,0.180455441311782,1722,2995,0.0508719533424138,0.029386493528834,0.0189011000955542,0.00631845855973774,0.0236175569708371,176,271,165,253,84
554,2457.61881281416,15573.4324767707,23697.4872461794,65907.2446460097,104951273.512249,37026784.6336612,141978058.14591,0.0311099320665668,0.0303958377285533,6,10,8,45,1.2,17,22,40,20,0.1749709295551,0.171803899946471,1731,2942,0.0502462831608222,0.0288387996310501,0.0207963512204268,0.00498119204121004,0.0235502795368655,175,267,160,263,66
561,1976.82502592486,7156.13280586231,23513.5216028732,68364.47251114,106052790.831525,36349747.2394187,142402538.070944,0.0311979909296908,0.0300105060123851,6,10,8,45,1.5,14,22,40,17,0.178174219337764,0.163670638369078,1772,2895,0.00867907674437477,0.0120819658176288,0.0218784561206013,0.00486610701908677,0.0121755774543071,57,90,104,271,65
562,1968.91720277083,7089.80235854339,21615.5510283125,72899.2565191399,106387135.619442,35643464.9601273,142030600.579569,0.031201833091547,0.0296439135592788,6,10,8,45,1.5,14,22,40,20,0.179146517479862,0.155186057496878,1784,2833,0.00835151665940712,0.011806358931618,0.0238754674950551,0.00367877670220245,0.0122978483773823,61,85,102,280,55
569,2478.15822029236,15714.3044759106,25874.6416439533,61213.8367536254,105199365.5836,36417714.3211431,141617079.904743,0.0311098142587367,0.0300504589095974,6,10,8,45,1.5,17,22,40,17,0.175692398735303,0.164487128062287,1743,2901,0.050941952282213,0.0295546479783533,0.0187294856476657,0.0063431738630901,0.02362111790534,177,272,166,250,85
570,2462.40890099589,15587.4683571212,23713.5740936521,65496.1081479779,105525827.61873,35717495.9148099,141243323.53354,0.0311135798536729,0.0296878594603298,6,10,8,45,1.5,17,22,40,20,0.176641773278273,0.156075392597684,1754,2837,0.0503155966412226,0.0290057458641373,0.0206152964531932,0.00499125563332441,0.0235462341270273,174,268,161,261,67
673,2020.62478104437,11983.6343744731,17396.0044226043,140742.532745232,108433029.795773,35847400.3227784,144280430.118552,0.0315083359715791,0.0300173573221758,6,11,8,45,1.2,14,22,40,17,0.185096121536709,0.157635936430342,1855,2848,0.0325187595433254,0.0136084939001876,0.0537520380361675,0.00103911743897954,0.0256627973312467,197,226,111,344,14
