"sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank"
1468,3025.13592120528,20583.8138944431,44651.5315729418,197068.10390397,119025837.477094,30002669.3387792,149028506.815873,0.0328507736129531,0.0270177456885374,7,10,8,45,1.5,17,22,60,20,0.215900750770857,0.0874230850478227,2329,2152
1469,3024.00379375894,20680.2188037358,23384.8425798229,162849.952204587,120155983.898569,30294334.6545476,150450318.553117,0.0327952479614587,0.0273104157408636,7,10,8,45,1.5,17,30,40,17,0.219187295994864,0.09092686538015,2373,2189
1470,3005.82622848936,20533.1868885197,25474.9940185665,169744.026375694,120560735.025519,29709181.6485223,150269916.674042,0.0327991579176845,0.0269423362592689,7,10,8,45,1.5,17,30,40,20,0.220364340719256,0.0838974125001855,2384,2110
1471,2687.17835883585,17641.808973416,80093.7803613648,268409.68370795,131600020.213227,27414151.1465732,159014171.3598,0.0342380925628119,0.0252973409188662,7,10,8,45,1.5,17,30,60,17,0.252467357921864,0.0563271725707782,2744,1715
1472,2670.86196428291,17511.6443381617,84473.9802345695,276196.215273986,131998318.53634,26962915.7312114,158961234.267551,0.0342411782494253,0.024953747958388,7,10,8,45,1.5,17,30,60,20,0.253625637439175,0.0509064739545261,2755,1615
1473,1859.69159300406,9159.57965783168,14834.5249650246,97287.5651278625,194255598.714237,24524647.8356375,218780246.549875,0.0389219351641897,0.0229114938939896,7,10,12,35,1.2,14,22,40,17,0.434674183840007,0.0216155208120502,3356,551
1474,1849.6674890918,9073.98481848093,14812.3816345865,102587.83841321,194912322.120196,24144294.6584599,219056616.778656,0.0389258938981967,0.0225250498621303,7,10,12,35,1.2,14,22,40,20,0.436583981661186,0.0170463317124753,3375,335
1475,1786.36327635426,7772.72271256287,51590.206270615,192367.70501939,214085675.780216,25151978.5413551,239237654.321571,0.0407185553396062,0.0202820447029336,7,10,12,35,1.2,14,22,60,17,0.492341441669983,0.0291516551061396,3957,959
1476,1777.55385490604,7698.84391088406,54513.4512253534,198855.5041621,214719407.543479,24922538.5934516,239641946.136931,0.040721635303339,0.0199235701929584,7,10,12,35,1.2,14,22,60,20,0.494184378178277,0.0263953891620842,3978,803
1477,1811.32678637927,8006.97727394901,25734.6348140156,155844.816132592,212588253.335648,24185912.0602114,236774165.39586,0.0403434922079644,0.0206229959216479,7,10,12,35,1.2,14,30,40,17,0.487986831957477,0.0175462822580356,3916,350
1478,1801.96459326081,7928.3680251158,28134.3563043338,162068.229464674,213266649.319764,23933520.2486043,237200169.568368,0.0403469815793944,0.0202533963162934,7,10,12,35,1.2,14,30,40,20,0.489959655159155,0.0145142951901876,3933,232
1479,1764.2769929847,6834.37086826059,93930.4331724064,264411.369967393,231531120.827663,26495491.3541509,258026612.181814,0.0419950400488982,0.0182315559374623,7,10,12,35,1.2,14,30,60,17,0.543074021990402,0.0452912970697452,4358,1500
1480,1756.12179580732,6767.02129688367,98712.5747479936,271473.636392331,232177324.100794,26363862.1891414,258541186.289935,0.0419979810751854,0.0178886100876562,7,10,12,35,1.2,14,30,60,20,0.544953226525927,0.0437100337018129,4369,1462
1481,3389.25234628473,23847.6046131507,14611.8916854492,86909.836205657,193284277.381613,24637230.5596926,217921507.941306,0.0388350443821079,0.0229832494124207,7,10,12,35,1.2,17,22,40,17,0.431849513137124,0.0229679789652078,3335,635
1482,3370.40621152234,23692.7943308315,14231.0333327807,91912.2239843673,193930366.310036,24257848.1154079,218188214.425444,0.038838922227911,0.0226011955151004,7,10,12,35,1.2,17,22,40,20,0.433728385150201,0.0184104512961629,3349,400
1483,2980.51980407635,20193.2409287543,43583.9361252576,175668.962985758,212589576.045904,25140687.7193523,237730263.765256,0.0406011002484995,0.0203613569492482,7,10,12,35,1.2,17,22,60,17,0.487990678491864,0.029016018271965,3917,951
1484,2963.67938203333,20057.103314456,46120.1523739511,181855.589671242,213211196.091698,24909953.9331138,238121150.024812,0.0406041213100127,0.020007232059526,7,10,12,35,1.2,17,22,60,20,0.489798393274506,0.0262442094262815,3930,799
1485,3024.7594441287,20624.6596667541,21470.6713260157,141056.359358585,211174300.434399,24087637.8325343,235261938.266933,0.0402352076302068,0.020581897950157,7,10,12,35,1.2,17,30,40,17,0.483874957543449,0.0163657123119572,3873,303
1486,3006.90470069673,20480.3955622086,23466.4139530602,146959.190093738,211841018.129994,23835913.4554273,235676931.585422,0.0402385893234489,0.0202168760842013,7,10,12,35,1.2,17,30,40,20,0.485813819461322,0.0133417431459579,3891,184
1487,2656.54361262716,17307.6193117235,80884.6484756371,242926.576074962,229482498.022667,26409336.8368651,255891834.859532,0.041851080222288,0.0184314824451298,7,10,12,35,1.2,17,30,60,17,0.53711648288962,0.044256321407961,4324,1476
1488,2640.60738332085,17180.7365497221,85238.449686339,249677.064599481,230115749.825593,26272418.5413499,256388168.366943,0.0418539647242994,0.0180929155719109,7,10,12,35,1.2,17,30,60,20,0.538958023639519,0.0426115196265135,4333,1444
1489,1862.80816918703,9168.39572274118,14819.5912420198,96795.8310328765,195412784.944819,23821625.5967441,219234410.541563,0.0389255750379692,0.0222116830804964,7,10,12,35,1.5,14,22,40,17,0.438039362729339,0.0131701028598532,3387,181
1490,1852.75934289226,9082.70226501352,14770.8449849765,102073.41040705,196080582.296186,23462461.4211937,219543043.71738,0.0389295334234485,0.0218254729635071,7,10,12,35,1.5,14,22,40,20,0.439981364362078,0.00885545759236719,3404,65
1491,1789.22136920162,7781.05191050915,51473.1118413224,191578.382444006,215339188.713966,24666981.024673,240006169.738639,0.0407218646630246,0.0195897367167159,7,10,12,35,1.5,14,22,60,17,0.495986745382283,0.0233253718002158,3994,649
1492,1780.38991210605,7707.08645410996,54366.0676938225,198041.860407708,215982626.564637,24456754.1095841,240439380.674221,0.0407249443668118,0.0192314671759842,7,10,12,35,1.5,14,22,60,20,0.497857907874931,0.0207999123417478,4014,512
1493,1814.14014960217,8014.79375283515,25645.9242489869,155248.248993755,213848065.729128,23668927.2666295,237516992.995758,0.0403468186133877,0.0199278616125198,7,10,12,35,1.5,14,30,40,17,0.491650454941416,0.0113357352579838,3955,132
1494,1804.75475557858,7936.09450859931,28020.0190732112,161450.653370757,214536746.87057,23436642.3284602,237973389.19903,0.0403503076941884,0.0195584894947671,7,10,12,35,1.5,14,30,40,20,0.493653188103472,0.00854529239812762,3973,61
1495,1766.83957321679,6841.73814992502,93730.4232406845,263516.127372034,232878867.412712,26167567.8214097,259046435.234121,0.041998336766201,0.0175419794719492,7,10,12,35,1.5,14,30,60,17,0.546993363783722,0.041351946168529,4383,1409
1496,1758.66371964777,6774.30935166263,98483.4855759755,270555.722277635,233534131.293513,26054256.452357,259588387.74587,0.0420012775438267,0.0171992343410006,7,10,12,35,1.5,14,30,60,20,0.548898917203161,0.0399907347907886,4395,1376
1497,3395.05841609261,23863.5003773168,14606.7578811578,86440.6840084443,194438535.58042,23928251.5833063,218366787.163726,0.0388386720750627,0.0222824507431138,7,10,12,35,1.5,17,22,40,17,0.435206177104262,0.0144510026255569,3364,225
1498,3376.17258461593,23708.531768046,14199.7606434846,91420.6403046787,195095605.411073,23569841.9487274,218665447.359801,0.0388425495806307,0.021900628839818,7,10,12,35,1.5,17,22,40,20,0.437116982352801,0.0101454216714226,3381,102
1499,2985.95594328555,20208.5876823653,43480.7462459334,174910.452402562,213836219.41821,24648894.7949913,238485114.213201,0.0406044038711293,0.0196685495182872,7,10,12,35,1.5,17,22,60,17,0.491616005036669,0.0231081016195706,3954,642
1500,2969.08016803455,20072.3111479107,45987.2435414744,181073.092267274,214467447.378661,24437144.5612621,238904591.939924,0.0406074246782619,0.0193146274372617,7,10,12,35,1.5,17,22,60,20,0.493451660310409,0.020564342508716,3970,500
1501,3030.46663276168,20653.650229528,21341.0976367991,140560.810116621,212495377.185129,23669689.3139551,236165066.499084,0.0402384860850352,0.0199881345247426,7,10,12,35,1.5,17,30,40,17,0.48771674158413,0.0113448897452925,3913,134
1502,3012.59306495479,20509.2522132233,23320.8526175565,146445.194067826,213171970.624791,23436045.240889,236608015.86568,0.0402418674995731,0.0196232201211185,7,10,12,35,1.5,17,30,40,20,0.489684322859847,0.00853811957511627,3929,60
1503,2661.43331323056,17321.0717449454,80697.3651764946,242056.893491303,230821796.241607,26069069.7611832,256890866.00279,0.0418543716184866,0.0177416787737881,7,10,12,35,1.5,17,30,60,17,0.541011256240517,0.0401686873182786,4345,1385
1504,2645.46393480403,17194.0611128837,85022.1942012268,248784.933776419,231464042.592645,25950215.443229,257414258.035874,0.0418572558771884,0.0174033032923228,7,10,12,35,1.5,17,30,60,20,0.542878953768492,0.0387408884023769,4355,1337
1505,1796.90115230563,8344.63506703998,25022.660251835,54686.6353076716,297559300.57729,45039009.6947849,342598310.272074,0.0472312793921111,0.0225157999421469,7,10,12,45,1.2,14,22,40,17,0.735088609376869,0.268054894046981,4906,3434
1506,1787.18821152073,8264.87643771485,22897.7682286831,58109.4777444015,298379682.37004,45141348.5893187,343521030.959359,0.0472347205731078,0.0225995055458815,7,10,12,45,1.2,14,22,40,20,0.737474337289281,0.269284292904212,4929,3443
1507,1736.74815178723,7204.15104610124,32708.6412264038,115082.515932888,315071737.941254,53140316.7204266,368212054.661681,0.0485560597993578,0.0248084463427241,7,10,12,45,1.2,14,22,60,17,0.786016008062157,0.365376031281997,5449,4263
1508,1728.12360118194,7134.35453490266,33112.4337646084,119667.518986768,315842243.175714,53308819.8131444,369151062.988859,0.0485593017693155,0.0248584960140369,7,10,12,45,1.2,14,22,60,20,0.788256691437573,0.367400261762216,5472,4276
1509,1743.73617243224,7227.12643682837,20346.5024271376,96569.6501752224,318377698.250984,51563875.2864437,369941573.537428,0.0485229214646789,0.0243704845944432,7,10,12,45,1.2,14,30,40,17,0.795629972996462,0.346438213883642,5543,4113
1510,1734.71665583783,7154.2021419278,20520.8993717116,100948.461399736,319202207.845374,51751832.2038389,370954040.049213,0.0485265207974548,0.0244513640636049,7,10,12,45,1.2,14,30,40,20,0.798027704846155,0.348696143486136,5565,4129
1511,1715.72281490254,6335.03526021325,56815.9013193959,170791.979041928,336302430.762992,60977653.2286255,397280083.991617,0.0498183077250601,0.0266641023637181,7,10,12,45,1.2,14,30,60,17,0.847756354949696,0.459526086261677,5939,4912
1512,1707.78253381295,6271.85277731921,59123.8768892234,176032.927893156,337071629.497625,61222622.3023428,398294251.799968,0.0498213952248101,0.0267369825395889,7,10,12,45,1.2,14,30,60,20,0.849993238931791,0.462468903854705,5956,4925
1513,3279.45700095494,22047.5800469941,27400.3828982905,48091.5601629684,296445406.160922,45034627.201552,341480033.362474,0.0471653108742165,0.0224911468098217,7,10,12,45,1.2,17,22,40,17,0.731849326125961,0.268002247082238,4880,3433
1514,3261.09551599435,21901.9002684137,24988.3429394472,51266.0164139641,297252428.848031,45133681.7198877,342386110.567918,0.0471686848281365,0.022573573095443,7,10,12,45,1.2,17,22,40,20,0.734196204820244,0.269192190673091,4901,3441
1515,2900.60635848655,18842.5690245062,28794.6820682644,103319.641237428,313606011.337424,52949915.0748193,366555926.412244,0.048467172177376,0.0247415362386274,7,10,12,45,1.2,17,22,60,17,0.781753572082201,0.36308873311847,5400,4245
1516,2884.03370682571,18712.7464764497,28870.2418167484,107641.531764615,314363204.90192,53113116.603254,367476321.505174,0.0484703453058317,0.024792013456818,7,10,12,45,1.2,17,22,60,20,0.783955544185775,0.365049275817998,5426,4259
1517,2893.98824238122,18836.9387227481,19021.2341854141,85940.4376816645,316796957.501711,51394018.3481075,368190975.849818,0.0484308120787693,0.0243102650900014,7,10,12,45,1.2,17,30,40,17,0.791033067797988,0.344397719633293,5498,4094
1518,2876.61024637986,18701.080012807,18857.4194621035,90049.5497475485,317607386.205321,51576085.610971,369183471.816292,0.0484343353038735,0.0243898743914122,7,10,12,45,1.2,17,30,40,20,0.793389851427643,0.346584896717072,5521,4115
1519,2569.62485300672,16022.6161954445,48358.9952650872,154608.318484369,334347370.40887,60569794.2112446,394917164.620115,0.0497032936937381,0.0265627688328469,7,10,12,45,1.2,17,30,60,17,0.84207090203193,0.454626469042204,5903,4871
1520,2554.06567416182,15902.5165716028,50295.3718296953,159571.779328609,335102627.281414,60807030.4194102,395909657.700824,0.0497063153385029,0.0266344886183095,7,10,12,45,1.2,17,30,60,20,0.844267242099189,0.457476391591606,5917,4891
1521,1802.59960035425,8364.17087789298,25096.900184598,54561.3649403607,298895925.567122,45050258.1742911,343946183.741413,0.0472343877316045,0.0226144941162738,7,10,12,45,1.5,14,22,40,17,0.738975608789639,0.268190022220033,4943,3435
1522,1792.84453340558,8284.26635813739,22965.1658478931,57971.647470258,299724243.236418,45173503.0690133,344897746.305431,0.0472378286298985,0.0226982207978516,7,10,12,45,1.5,14,22,40,20,0.741384414788803,0.26967056520832,4965,3447
1523,1739.37245444497,7211.27251384126,32688.7219812546,114549.194026551,316627127.335818,53325283.4201842,369952410.756002,0.0485595077408722,0.0248803485050153,7,10,12,45,1.5,14,22,60,17,0.790539189739357,0.367598039349836,5493,4282
1524,1730.72758482508,7141.40045399168,33065.9946422844,119113.076983335,317406087.129191,53511258.6416756,370917345.770867,0.048562749419884,0.0249562405704102,7,10,12,45,1.5,14,22,60,20,0.792804459566307,0.369832162806186,5513,4301
1525,1746.27006972675,7233.63542015595,20323.2960449391,96161.454845504,319961811.436737,51759654.9362198,371721466.372957,0.0485263378506287,0.0244697586773169,7,10,12,45,1.5,14,30,40,17,0.80023668547724,0.34879011810149,5585,4131
1526,1737.22950958351,7160.63447552014,20475.4105137187,100522.184455517,320795121.7758,51965687.851356,372760809.627156,0.0485299368671927,0.0245506594344936,7,10,12,45,1.5,14,30,40,20,0.802660010510989,0.351265194968153,5606,4145
1527,1718.06944893076,6341.2981822094,56719.1647977664,170159.929030363,337941079.207498,61312320.8401731,399253400.047671,0.0498217399580978,0.0267630649042327,7,10,12,45,1.5,14,30,60,17,0.852521659795847,0.463546453894758,5968,4935
1528,1710.1101252146,6278.04691387177,59001.6835121023,175381.242699485,338718141.540712,61573910.4932438,400292052.033956,0.0498248271803427,0.0268359635539658,7,10,12,45,1.5,14,30,60,20,0.854781411675293,0.466688934786443,5988,4955
1529,3284.78332183188,22061.186227056,27448.3382218121,47798.1892529358,297934054.149725,45079039.5202816,343013093.670007,0.0471684139336182,0.0225899080822345,7,10,12,45,1.5,17,22,40,17,0.736178419104407,0.268535773012353,4917,3437
1530,3266.38572030094,21915.3706830914,25014.0310771144,50953.6028315443,298750394.49894,45196779.3567573,343947173.855698,0.0471717876110053,0.02267235521198,7,10,12,45,1.5,17,22,40,20,0.738552394214973,0.269950183643553,4939,3452
1531,2905.62529085354,18855.8311914225,28786.098420931,102811.826490473,315156386.692438,53130849.1056934,368287235.798131,0.0484706085541155,0.0248165501337104,7,10,12,45,1.5,17,22,60,17,0.786262172579987,0.365262296667346,5453,4261
1532,2889.01997965494,18725.887111046,28835.691144403,107112.907335299,315921940.730625,53311301.3245571,369233242.055182,0.0484737813987714,0.0248912505339061,7,10,12,45,1.5,17,22,60,20,0.788488457528654,0.367430072200455,5473,4277
1533,2898.85857308888,18849.1765649666,19007.3266013068,85553.3042279295,318374932.235398,51585481.7899248,369960414.025323,0.0484342174919633,0.024409588292218,7,10,12,45,1.5,17,30,40,17,0.795621929228732,0.346697773172508,5542,4116
1534,2881.44663136413,18713.193371908,18821.7401467722,89644.5992621506,319194065.780471,51785394.8574873,370979460.637958,0.0484377404086061,0.024489218771967,7,10,12,45,1.5,17,30,40,20,0.798004027149165,0.349099332207579,5564,4135
1535,2574.20809901791,16034.5653103579,48275.5205356043,154004.340249735,335979946.205384,60897854.3542219,396877800.559606,0.0497067148299585,0.0266617905495793,7,10,12,45,1.5,17,30,60,17,0.846818547190912,0.458567461044481,5933,4900
1536,2558.6183362247,15914.3546536945,50186.956449554,158948.451428935,336742978.391796,61151498.3464976,397894476.738293,0.0497097362040643,0.0267335287635044,7,10,12,45,1.5,17,30,60,20,0.849037498417375,0.461614490579711,5946,4920
1537,2581.95348235078,19374.9072017113,56581.6655887553,315499.477530951,55318473.3399103,78165656.4608442,133484129.800755,0.0231083078826596,0.0382818465372575,7,11,8,35,1.2,14,22,40,17,0.0306352582998201,0.666005857496637,453,5800
1538,2567.46378281541,19242.9039965103,63298.98992577,327795.252300169,55469772.4146014,76774214.2250611,132243986.639663,0.0231128723753329,0.0378245625516812,7,11,8,35,1.2,14,22,40,20,0.0310752466428114,0.649290438570452,462,5745
1539,2310.33375257843,16341.5663126898,193506.077582477,518548.349939969,65614780.4863904,62550857.2640309,128165637.750421,0.025220953353772,0.0356816115738687,7,11,8,35,1.2,14,22,60,17,0.0605776431396339,0.478425012736599,1006,5037
1540,2297.23398200234,16224.1862232441,203710.378839388,532180.124192604,65821086.3397001,61420129.0775738,127241215.417274,0.0252248571224138,0.0352572320358339,7,11,8,35,1.2,14,22,60,20,0.0611775950609029,0.464841556059623,1013,4945
1541,2335.12142107284,16669.7299502251,123683.527684129,444595.313491267,65202242.4229405,64232107.6195466,129434350.042487,0.0248537436121626,0.0356124040042553,7,11,8,35,1.2,14,30,40,17,0.0593779534566088,0.498621901467971,994,5148
1542,2321.28732163442,16545.7936794786,133514.759423087,458023.136904931,65438494.3167859,63049740.7452933,128488235.062079,0.0248581017906555,0.0351754995758135,7,11,8,35,1.2,14,30,40,20,0.0600649905684604,0.484418108368026,1001,5076
1543,2097.72380150974,13913.2581834798,299646.58045006,663534.588673953,76344630.4536915,51143204.3340548,127487834.787746,0.0268379242943269,0.0329657879711923,7,11,8,35,1.2,14,30,60,17,0.0917808009731903,0.34138468667394,1346,4076
1544,2085.28627609646,13803.8771713929,312301.975538249,677776.447838081,76618546.597661,50198055.2797831,126816601.877444,0.0268416476035035,0.0325607475480013,7,11,8,35,1.2,14,30,60,20,0.0925773683715684,0.330030595225834,1351,3991
1545,6311.28612521677,48037.3721320974,49194.8325233775,295803.445325564,53891286.3256338,79108606.3211466,132999892.64678,0.0229576158880029,0.0384111250529221,7,11,8,35,1.2,17,22,40,17,0.0264848981549733,0.677333529990688,358,5831
1546,6285.55844909032,47812.4258782584,55410.2074714267,307683.244385188,54032506.8719857,77722912.0179701,131755418.889956,0.0229620785556598,0.0379586006519342,7,11,8,35,1.2,17,22,40,20,0.0268955774292026,0.660687161075354,366,5785
1547,5560.02222373226,41647.2268660687,175048.071015678,488400.720116597,64602858.8714982,62575338.7594204,127178197.630919,0.0250550840702051,0.0355569654246588,7,11,8,35,1.2,17,22,60,17,0.0576349039623954,0.4787191093515,962,5040
1548,5531.58402206519,41441.5669570197,184650.282731333,501459.490869839,64796826.9408793,61415125.5435246,126211952.484404,0.0250589195552734,0.0350720925773281,7,11,8,35,1.2,17,22,60,20,0.0581989767408605,0.464781448521132,971,4944
1549,5620.99052330077,42419.5818928331,110430.551047146,418450.150276345,63415843.1274566,65209705.8751024,128625549.002559,0.0246727646679991,0.0357796086383673,7,11,8,35,1.2,17,30,40,17,0.0541829787514071,0.510365805715585,914,5203
1550,5596.16386055794,42206.1493293031,119697.46475823,431436.704368329,63640559.2406616,64029088.4348356,127669647.675497,0.024677025192481,0.0353471429218271,7,11,8,35,1.2,17,30,40,20,0.0548364690023845,0.496183028595475,923,5138
1551,4924.70114647298,36563.546897565,274900.352998851,627763.648017622,74203257.7993479,52006270.5415457,126209528.340894,0.0266293820749668,0.033103908853275,7,11,8,35,1.2,17,30,60,17,0.0855535387917461,0.351752715506359,1301,4150
1552,4902.18094124935,36372.9275478305,286944.411602785,641565.790558591,74465914.7572913,51060173.0698168,125526087.827108,0.0266330208878986,0.0327031209092605,7,11,8,35,1.2,17,30,60,20,0.0863173636858281,0.340387230703425,1306,4069
1553,2587.01163089244,19390.993303438,56378.6370567009,314426.337337507,55491585.2556113,76157292.2747094,131648877.530321,0.0231118670309375,0.0375575917480887,7,11,8,35,1.5,14,22,40,17,0.0311386799175454,0.641879344829227,464,5722
1554,2572.48690443977,19258.8338589024,63059.3163133525,326690.668520118,55657791.969025,74791788.0396474,130449580.008672,0.0231164311467081,0.0371005757167428,7,11,8,35,1.5,14,22,40,20,0.031622020721699,0.625475519540932,473,5655
1555,2314.99897594562,16356.6342656932,193108.488236021,516930.434899028,65923352.7213558,60781832.1614119,126705184.882768,0.0252245300112281,0.0349641970900771,7,11,8,35,1.5,14,22,60,17,0.0614749928863704,0.457173684495459,1018,4888
1556,2301.86825868935,16239.1180564214,203270.297871054,530527.825115603,66142777.8396429,59674708.0620392,125817485.901682,0.0252284334499611,0.0345400505698261,7,11,8,35,1.5,14,22,60,20,0.062113096552258,0.443873784112691,1029,4790
1557,2339.74588172874,16684.1928365402,123377.186907982,443360.339789932,65532637.7879041,62444235.798897,127976873.586801,0.0248572874950535,0.0348920034882041,7,11,8,35,1.5,14,30,40,17,0.0603387663991805,0.477144167286889,1003,5031
1558,2325.87901186717,16560.1138262176,133172.973124938,456759.072863441,65782772.46966,61286542.4511053,127069314.920765,0.0248616453130478,0.0344553586135398,7,11,8,35,1.5,14,30,40,20,0.0610661756340031,0.463236777674338,1012,4931
1559,2102.01500798152,13926.9816686955,299133.497270576,661768.838548603,76801432.306939,49588582.9614025,126390015.268341,0.0268414859190513,0.0322519201188474,7,11,8,35,1.5,14,30,60,17,0.0931092128679494,0.322708994038479,1354,3933
1560,2089.54834767637,13817.4759973022,311748.600660521,675979.03169957,77087549.7863721,48665853.0053597,125753402.791732,0.0268452089129568,0.0318471047300477,7,11,8,35,1.5,14,30,60,20,0.0939412626074049,0.311624223593579,1361,3812
1561,6320.14571954701,48064.6335090338,49003.6102986983,294757.609855406,54051178.802459,77085619.3005233,131136798.102982,0.0229611461009014,0.0376862082120373,7,11,8,35,1.5,17,22,40,17,0.0269498767153427,0.653031352967205,368,5758
1562,6294.36293122259,47839.4438947027,55182.8270374125,306606.266292055,54207214.7077007,75725621.6419255,129932836.349626,0.0229656084025824,0.0372339478249467,7,11,8,35,1.5,17,22,40,20,0.0274036400944948,0.636693678274371,379,5703
1563,5568.35130884923,41673.3492804764,174671.109226505,486837.539590029,64905569.4122673,60808288.3569448,125713857.769212,0.0250586546089678,0.0348391664785651,7,11,8,35,1.5,17,22,60,17,0.0585152074904301,0.457491503216317,978,4892
1564,5544.82205614865,41471.4854591257,184328.399469569,499972.857702569,65118184.6568064,59717313.2865952,124835497.943402,0.0250624897707217,0.0344199451165593,7,11,8,35,1.5,17,22,60,20,0.0591335075648386,0.444385601390178,989,4793
1565,5629.21701001963,42444.5170152002,110139.199042622,417248.240588857,63731647.7055177,63404535.1313237,127136182.836841,0.0246762802231123,0.0350587152697762,7,11,8,35,1.5,17,30,40,17,0.0551013606601786,0.488680259280686,925,5102
1566,5604.33825919741,42230.8519971306,119371.271683923,430205.925151144,63970207.8433562,62248386.4122399,126218594.255596,0.0246805403975862,0.0346265056377577,7,11,8,35,1.5,17,30,40,20,0.055795110307793,0.47479142531872,937,5008
1567,4937.10998183058,36591.1516174225,274518.9179303,626174.41553686,74648007.6101665,50474607.9403407,125122615.550507,0.0266329154460564,0.0324544904724725,7,11,8,35,1.5,17,30,60,17,0.0868469025000655,0.333352826977531,1310,4024
1568,4914.52050836167,36400.3179064662,286534.245888455,639940.714395789,74922481.3202647,49550335.7876905,124472817.107955,0.026636553952968,0.0320540672401778,7,11,8,35,1.5,17,30,60,20,0.0876450913399331,0.322249530098908,1316,3927
1569,2493.34618964512,17930.515263779,30464.8161822176,203697.440761275,110116106.099078,34777409.2383374,144893515.337415,0.031706172815685,0.0295841261651326,7,11,8,45,1.2,14,22,40,17,0.189990625718779,0.144782115579023,1925,2751
1570,2478.99210030358,17804.0526655165,33850.1423404248,212992.581208803,110536877.876802,33978376.3997568,144515254.276559,0.0317109402740571,0.0291530488860775,7,11,8,45,1.2,14,22,40,20,0.191214259621606,0.135183320681773,1945,2663
1571,2255.3681064557,15346.2046624938,118032.91438772,349502.886062442,123069348.361586,30214778.7588284,153284127.120414,0.0334181948224206,0.027274654991459,7,11,8,45,1.2,14,22,60,17,0.227659564614015,0.0899711590699658,2482,2179
1572,2242.35651716503,15233.2967977608,124644.071952694,360178.861453497,123497889.387447,29592042.7598957,153089932.147343,0.0334221720336448,0.0268718794642303,7,11,8,45,1.2,14,22,60,20,0.228905792036473,0.0824902210655809,2499,2097
1573,2244.84845144546,15300.2242137021,75046.5189391845,309115.193392893,125721228.295638,29330852.7394083,155052081.035047,0.0334201161024969,0.0269315739541913,7,11,8,45,1.2,14,30,40,17,0.235371417844961,0.0793525409668248,2578,2054
1574,2231.21150973646,15182.156804541,81540.6031392682,319629.106215675,126200501.677935,28707939.4760089,154908441.153944,0.0334246546679723,0.0265202393041577,7,11,8,45,1.2,14,30,40,20,0.236765178525567,0.0718694734814265,2590,1953
1575,2047.08863093772,13030.370489606,199892.747115763,471484.973759319,139106344.546711,26826274.5565554,165932619.103267,0.0350561206540108,0.0246986836837902,7,11,8,45,1.2,14,30,60,17,0.27429627665245,0.0492650012306112,2911,1582
1576,2034.83446493126,12925.8435490602,208964.825778729,482915.515206277,139578588.473238,26360601.6254532,165939190.098691,0.0350596748946235,0.0243146375867981,7,11,8,45,1.2,14,30,60,20,0.275669595181623,0.0436708644955163,2921,1460
1577,6141.93385206295,45154.1222758447,25816.2621176669,187664.330313439,109052501.25586,34876069.8520005,143928571.107861,0.0315994459411544,0.0296386753944035,7,11,8,45,1.2,17,22,40,17,0.186897588081105,0.145967327186435,1882,2761
1578,6116.42433193437,44937.8902337347,28763.537416652,196574.864558034,109462489.078521,34083345.0625166,143545834.141038,0.0316041179964579,0.0292124745033789,7,11,8,45,1.2,17,22,40,20,0.188089861484676,0.136444310988829,1896,2674
1579,5476.19991377286,39663.1882956484,103463.317448804,324748.154291291,122737291.038415,30276551.4384655,153013842.476881,0.0333309006212633,0.0271603702160184,7,11,8,45,1.2,17,22,60,17,0.22669391858017,0.0907132353069618,2465,2186
1580,5452.94212852627,39468.962370506,109590.996337814,335002.151019478,123156645.543098,29671280.030869,152827925.573967,0.0333345839759989,0.026762788595967,7,11,8,45,1.2,17,22,60,20,0.227913430953384,0.0834420997313466,2486,2106
1581,5443.12962098371,39628.0558000339,64737.6782399072,286801.597105029,124255080.293768,29448547.9444687,153703628.238237,0.033281511151472,0.0270237946692385,7,11,8,45,1.2,17,30,40,17,0.231107756409886,0.0807664154400839,2528,2075
1582,5418.6456529342,39423.9961996941,70726.6785998975,296904.187766608,124722084.70327,28827977.799282,153550062.502552,0.0332859584630508,0.026617233723035,7,11,8,45,1.2,17,30,40,20,0.232465838055303,0.0733114958730916,2544,1973
1583,4835.22299491212,34604.4249290812,177661.03424725,438895.813146008,137972943.993346,27303305.4509648,165276249.444311,0.0349000778713926,0.0248170826567957,7,11,8,45,1.2,17,30,60,17,0.271000268184198,0.0549955813694981,2896,1686
1584,4813.00381677674,34421.8139818046,186160.825132806,449894.161811183,138433202.378704,26836873.7957105,165270076.174415,0.0349035830021246,0.0244371903186462,7,11,8,45,1.2,17,30,60,20,0.27233873191727,0.0493923300684325,2902,1584
1585,2497.97367919139,17944.196463675,30357.5470060037,202920.739693739,110737763.636836,33545655.6239264,144283419.260762,0.0317098662264254,0.028883881465305,7,11,8,45,1.5,14,22,40,17,0.191798449530686,0.129985038740878,1954,2619
