"TB_compartment","DR_compartment","HIV_compartment","G_compartment","tb_adj","dr_adj","g_adj","year","hiv_adj","total_adj","prop_of_pop"
8,2,2,1,0,0.037,0.487351212642743,1996,0.0121016858213604,0,0
8,2,2,2,0,0.037,0.512648787357257,1996,0.0896496612319957,0,0
8,2,3,1,0,0.037,0.487351212642743,1996,0,0,0
8,2,3,2,0,0.037,0.512648787357257,1996,0,0,0
8,2,4,1,0,0.037,0.487351212642743,1996,0,0,0
8,2,4,2,0,0.037,0.512648787357257,1996,0,0,0
1,1,1,1,0.5,1,0.487351212642743,1997,0.986872348160802,0.240476717799879,0.240476717799879
1,1,1,2,0.5,1,0.512648787357257,1997,0.904334625244328,0.231803024498342,0.231803024498342
1,1,2,1,0.5,1,0.487351212642743,1997,0.0131276518391978,0.00319888852149239,0.00319888852149239
1,1,2,2,0.5,1,0.512648787357257,1997,0.0956653747556724,0.0245213691802865,0.0245213691802865
1,1,3,1,0.5,1,0.487351212642743,1997,0,0,0
1,1,3,2,0.5,1,0.512648787357257,1997,0,0,0
1,1,4,1,0.5,1,0.487351212642743,1997,0,0,0
1,1,4,2,0.5,1,0.512648787357257,1997,0,0,0
1,2,1,1,0.5,0,0.487351212642743,1997,0.986872348160802,0,0
1,2,1,2,0.5,0,0.512648787357257,1997,0.904334625244328,0,0
1,2,2,1,0.5,0,0.487351212642743,1997,0.0131276518391978,0,0
1,2,2,2,0.5,0,0.512648787357257,1997,0.0956653747556724,0,0
1,2,3,1,0.5,0,0.487351212642743,1997,0,0,0
1,2,3,2,0.5,0,0.512648787357257,1997,0,0,0
1,2,4,1,0.5,0,0.487351212642743,1997,0,0,0
1,2,4,2,0.5,0,0.512648787357257,1997,0,0,0
2,1,1,1,0,0.963,0.487351212642743,1997,0.986872348160802,0,0
2,1,1,2,0,0.963,0.512648787357257,1997,0.904334625244328,0,0
2,1,2,1,0,0.963,0.487351212642743,1997,0.0131276518391978,0,0
2,1,2,2,0,0.963,0.512648787357257,1997,0.0956653747556724,0,0
2,1,3,1,0,0.963,0.487351212642743,1997,0,0,0
2,1,3,2,0,0.963,0.512648787357257,1997,0,0,0
2,1,4,1,0,0.963,0.487351212642743,1997,0,0,0
2,1,4,2,0,0.963,0.512648787357257,1997,0,0,0
2,2,1,1,0,0.037,0.487351212642743,1997,0.986872348160802,0,0
2,2,1,2,0,0.037,0.512648787357257,1997,0.904334625244328,0,0
2,2,2,1,0,0.037,0.487351212642743,1997,0.0131276518391978,0,0
2,2,2,2,0,0.037,0.512648787357257,1997,0.0956653747556724,0,0
2,2,3,1,0,0.037,0.487351212642743,1997,0,0,0
2,2,3,2,0,0.037,0.512648787357257,1997,0,0,0
2,2,4,1,0,0.037,0.487351212642743,1997,0,0,0
2,2,4,2,0,0.037,0.512648787357257,1997,0,0,0
3,1,1,1,0.02401,0.963,0.487351212642743,1997,0.986872348160802,0.0111204273851664,0.0111204273851664
3,1,1,2,0.02401,0.963,0.512648787357257,1997,0.904334625244328,0.0107193275306632,0.0107193275306632
3,1,2,1,0.02401,0.963,0.487351212642743,1997,0.0131276518391978,0.000147927033610388,0.000147927033610388
3,1,2,2,0.02401,0.963,0.512648787357257,1997,0.0956653747556724,0.00113394805055997,0.00113394805055997
3,1,3,1,0.02401,0.963,0.487351212642743,1997,0,0,0
3,1,3,2,0.02401,0.963,0.512648787357257,1997,0,0,0
3,1,4,1,0.02401,0.963,0.487351212642743,1997,0,0,0
3,1,4,2,0.02401,0.963,0.512648787357257,1997,0,0,0
3,2,1,1,0.02401,0.037,0.487351212642743,1997,0.986872348160802,0.000427264603583758,0.000427264603583758
3,2,1,2,0.02401,0.037,0.512648787357257,1997,0.904334625244328,0.000411853705747184,0.000411853705747184
3,2,2,1,0.02401,0.037,0.487351212642743,1997,0.0131276518391978,5.6835931916764e-06,5.6835931916764e-06
3,2,2,2,0.02401,0.037,0.512648787357257,1997,0.0956653747556724,4.35680974773822e-05,4.35680974773822e-05
3,2,3,1,0.02401,0.037,0.487351212642743,1997,0,0,0
3,2,3,2,0.02401,0.037,0.512648787357257,1997,0,0,0
3,2,4,1,0.02401,0.037,0.487351212642743,1997,0,0,0
3,2,4,2,0.02401,0.037,0.512648787357257,1997,0,0,0
4,1,1,1,0.46599,0.963,0.487351212642743,1997,0.986872348160802,0.215827070271292,0.215827070271292
4,1,1,2,0.46599,0.963,0.512648787357257,1997,0.904334625244328,0.208042458809402,0.208042458809402
4,1,2,1,0.46599,0.963,0.487351212642743,1997,0.0131276518391978,0.00287099201966284,0.00287099201966284
4,1,2,2,0.46599,0.963,0.512648787357257,1997,0.0956653747556724,0.0220078488996436,0.0220078488996436
4,1,3,1,0.46599,0.963,0.487351212642743,1997,0,0,0
4,1,3,2,0.46599,0.963,0.512648787357257,1997,0,0,0
4,1,4,1,0.46599,0.963,0.487351212642743,1997,0,0,0
4,1,4,2,0.46599,0.963,0.512648787357257,1997,0,0,0
4,2,1,1,0.46599,0.037,0.487351212642743,1997,0.986872348160802,0.00829242118383986,0.00829242118383987
4,2,1,2,0.46599,0.037,0.512648787357257,1997,0.904334625244328,0.00799332396256269,0.00799332396256269
4,2,2,1,0.46599,0.037,0.487351212642743,1997,0.0131276518391978,0.000110308104597638,0.000110308104597638
4,2,2,2,0.46599,0.037,0.512648787357257,1997,0.0956653747556724,0.000845576748999805,0.000845576748999806
4,2,3,1,0.46599,0.037,0.487351212642743,1997,0,0,0
4,2,3,2,0.46599,0.037,0.512648787357257,1997,0,0,0
4,2,4,1,0.46599,0.037,0.487351212642743,1997,0,0,0
4,2,4,2,0.46599,0.037,0.512648787357257,1997,0,0,0
5,1,1,1,0,0.963,0.487351212642743,1997,0.986872348160802,0,0
5,1,1,2,0,0.963,0.512648787357257,1997,0.904334625244328,0,0
5,1,2,1,0,0.963,0.487351212642743,1997,0.0131276518391978,0,0
5,1,2,2,0,0.963,0.512648787357257,1997,0.0956653747556724,0,0
5,1,3,1,0,0.963,0.487351212642743,1997,0,0,0
5,1,3,2,0,0.963,0.512648787357257,1997,0,0,0
5,1,4,1,0,0.963,0.487351212642743,1997,0,0,0
5,1,4,2,0,0.963,0.512648787357257,1997,0,0,0
5,2,1,1,0,0.037,0.487351212642743,1997,0.986872348160802,0,0
5,2,1,2,0,0.037,0.512648787357257,1997,0.904334625244328,0,0
5,2,2,1,0,0.037,0.487351212642743,1997,0.0131276518391978,0,0
5,2,2,2,0,0.037,0.512648787357257,1997,0.0956653747556724,0,0
5,2,3,1,0,0.037,0.487351212642743,1997,0,0,0
5,2,3,2,0,0.037,0.512648787357257,1997,0,0,0
5,2,4,1,0,0.037,0.487351212642743,1997,0,0,0
5,2,4,2,0,0.037,0.512648787357257,1997,0,0,0
6,1,1,1,0.01,0.963,0.487351212642743,1997,0.986872348160802,0.00463158158482567,0.00463158158482568
6,1,1,2,0.01,0.963,0.512648787357257,1997,0.904334625244328,0.00446452625183806,0.00446452625183806
6,1,2,1,0.01,0.963,0.487351212642743,1997,0.0131276518391978,6.16105929239435e-05,6.16105929239435e-05
6,1,2,2,0.01,0.963,0.512648787357257,1997,0.0956653747556724,0.000472281570412318,0.000472281570412318
6,1,3,1,0.01,0.963,0.487351212642743,1997,0,0,0
6,1,3,2,0.01,0.963,0.512648787357257,1997,0,0,0
6,1,4,1,0.01,0.963,0.487351212642743,1997,0,0,0
6,1,4,2,0.01,0.963,0.512648787357257,1997,0,0,0
6,2,1,1,0.01,0.037,0.487351212642743,1997,0.986872348160802,0.000177952771171911,0.000177952771171911
6,2,1,2,0.01,0.037,0.512648787357257,1997,0.904334625244328,0.000171534238128773,0.000171534238128773
6,2,2,1,0.01,0.037,0.487351212642743,1997,0.0131276518391978,2.36717750590437e-06,2.36717750590437e-06
6,2,2,2,0.01,0.037,0.512648787357257,1997,0.0956653747556724,1.8145813193412e-05,1.8145813193412e-05
6,2,3,1,0.01,0.037,0.487351212642743,1997,0,0,0
6,2,3,2,0.01,0.037,0.512648787357257,1997,0,0,0
6,2,4,1,0.01,0.037,0.487351212642743,1997,0,0,0
6,2,4,2,0.01,0.037,0.512648787357257,1997,0,0,0
7,1,1,1,0,0.963,0.487351212642743,1997,0.986872348160802,0,0
7,1,1,2,0,0.963,0.512648787357257,1997,0.904334625244328,0,0
7,1,2,1,0,0.963,0.487351212642743,1997,0.0131276518391978,0,0
7,1,2,2,0,0.963,0.512648787357257,1997,0.0956653747556724,0,0
7,1,3,1,0,0.963,0.487351212642743,1997,0,0,0
7,1,3,2,0,0.963,0.512648787357257,1997,0,0,0
7,1,4,1,0,0.963,0.487351212642743,1997,0,0,0
7,1,4,2,0,0.963,0.512648787357257,1997,0,0,0
7,2,1,1,0,0.037,0.487351212642743,1997,0.986872348160802,0,0
7,2,1,2,0,0.037,0.512648787357257,1997,0.904334625244328,0,0
7,2,2,1,0,0.037,0.487351212642743,1997,0.0131276518391978,0,0
7,2,2,2,0,0.037,0.512648787357257,1997,0.0956653747556724,0,0
7,2,3,1,0,0.037,0.487351212642743,1997,0,0,0
7,2,3,2,0,0.037,0.512648787357257,1997,0,0,0
7,2,4,1,0,0.037,0.487351212642743,1997,0,0,0
7,2,4,2,0,0.037,0.512648787357257,1997,0,0,0
8,1,1,1,0,0.963,0.487351212642743,1997,0.986872348160802,0,0
8,1,1,2,0,0.963,0.512648787357257,1997,0.904334625244328,0,0
8,1,2,1,0,0.963,0.487351212642743,1997,0.0131276518391978,0,0
8,1,2,2,0,0.963,0.512648787357257,1997,0.0956653747556724,0,0
8,1,3,1,0,0.963,0.487351212642743,1997,0,0,0
8,1,3,2,0,0.963,0.512648787357257,1997,0,0,0
8,1,4,1,0,0.963,0.487351212642743,1997,0,0,0
8,1,4,2,0,0.963,0.512648787357257,1997,0,0,0
8,2,1,1,0,0.037,0.487351212642743,1997,0.986872348160802,0,0
8,2,1,2,0,0.037,0.512648787357257,1997,0.904334625244328,0,0
8,2,2,1,0,0.037,0.487351212642743,1997,0.0131276518391978,0,0
8,2,2,2,0,0.037,0.512648787357257,1997,0.0956653747556724,0,0
8,2,3,1,0,0.037,0.487351212642743,1997,0,0,0
8,2,3,2,0,0.037,0.512648787357257,1997,0,0,0
8,2,4,1,0,0.037,0.487351212642743,1997,0,0,0
8,2,4,2,0,0.037,0.512648787357257,1997,0,0,0
1,1,1,1,0.5,1,0.487351212642743,1998,0.986127175914388,0.240295137500921,0.240295137500921
1,1,1,2,0.5,1,0.512648787357257,1998,0.900235830364759,0.230752403386023,0.230752403386023
1,1,2,1,0.5,1,0.487351212642743,1998,0.0138728240856117,0.00338046882045116,0.00338046882045116
1,1,2,2,0.5,1,0.512648787357257,1998,0.0997641696352407,0.0255719902926049,0.0255719902926049
1,1,3,1,0.5,1,0.487351212642743,1998,0,0,0
1,1,3,2,0.5,1,0.512648787357257,1998,0,0,0
1,1,4,1,0.5,1,0.487351212642743,1998,0,0,0
1,1,4,2,0.5,1,0.512648787357257,1998,0,0,0
1,2,1,1,0.5,0,0.487351212642743,1998,0.986127175914388,0,0
1,2,1,2,0.5,0,0.512648787357257,1998,0.900235830364759,0,0
1,2,2,1,0.5,0,0.487351212642743,1998,0.0138728240856117,0,0
1,2,2,2,0.5,0,0.512648787357257,1998,0.0997641696352407,0,0
1,2,3,1,0.5,0,0.487351212642743,1998,0,0,0
1,2,3,2,0.5,0,0.512648787357257,1998,0,0,0
1,2,4,1,0.5,0,0.487351212642743,1998,0,0,0
1,2,4,2,0.5,0,0.512648787357257,1998,0,0,0
2,1,1,1,0,0.963,0.487351212642743,1998,0.986127175914388,0,0
2,1,1,2,0,0.963,0.512648787357257,1998,0.900235830364759,0,0
2,1,2,1,0,0.963,0.487351212642743,1998,0.0138728240856117,0,0
2,1,2,2,0,0.963,0.512648787357257,1998,0.0997641696352407,0,0
2,1,3,1,0,0.963,0.487351212642743,1998,0,0,0
2,1,3,2,0,0.963,0.512648787357257,1998,0,0,0
2,1,4,1,0,0.963,0.487351212642743,1998,0,0,0
2,1,4,2,0,0.963,0.512648787357257,1998,0,0,0
2,2,1,1,0,0.037,0.487351212642743,1998,0.986127175914388,0,0
2,2,1,2,0,0.037,0.512648787357257,1998,0.900235830364759,0,0
2,2,2,1,0,0.037,0.487351212642743,1998,0.0138728240856117,0,0
2,2,2,2,0,0.037,0.512648787357257,1998,0.0997641696352407,0,0
2,2,3,1,0,0.037,0.487351212642743,1998,0,0,0
2,2,3,2,0,0.037,0.512648787357257,1998,0,0,0
2,2,4,1,0,0.037,0.487351212642743,1998,0,0,0
2,2,4,2,0,0.037,0.512648787357257,1998,0,0,0
3,1,1,1,0.02401,0.963,0.487351212642743,1998,0.986127175914388,0.0111120305201908,0.0111120305201908
3,1,1,2,0.02401,0.963,0.512648787357257,1998,0.900235830364759,0.0106707433854048,0.0106707433854048
3,1,2,1,0.02401,0.963,0.487351212642743,1998,0.0138728240856117,0.000156323898586016,0.000156323898586016
3,1,2,2,0.02401,0.963,0.512648787357257,1998,0.0997641696352407,0.0011825321958184,0.0011825321958184
3,1,3,1,0.02401,0.963,0.487351212642743,1998,0,0,0
3,1,3,2,0.02401,0.963,0.512648787357257,1998,0,0,0
3,1,4,1,0.02401,0.963,0.487351212642743,1998,0,0,0
3,1,4,2,0.02401,0.963,0.512648787357257,1998,0,0,0
3,2,1,1,0.02401,0.037,0.487351212642743,1998,0.986127175914388,0.000426941982603386,0.000426941982603386
3,2,1,2,0.02401,0.037,0.512648787357257,1998,0.900235830364759,0.000409987025192083,0.000409987025192083
3,2,2,1,0.02401,0.037,0.487351212642743,1998,0.0138728240856117,6.00621417204839e-06,6.00621417204839e-06
3,2,2,2,0.02401,0.037,0.512648787357257,1998,0.0997641696352407,4.54347780324828e-05,4.54347780324828e-05
3,2,3,1,0.02401,0.037,0.487351212642743,1998,0,0,0
3,2,3,2,0.02401,0.037,0.512648787357257,1998,0,0,0
3,2,4,1,0.02401,0.037,0.487351212642743,1998,0,0,0
3,2,4,2,0.02401,0.037,0.512648787357257,1998,0,0,0
4,1,1,1,0.46599,0.963,0.487351212642743,1998,0.986127175914388,0.215664102544928,0.215664102544928
4,1,1,2,0.46599,0.963,0.512648787357257,1998,0.900235830364759,0.207099529786121,0.207099529786121
4,1,2,1,0.46599,0.963,0.487351212642743,1998,0.0138728240856117,0.00303395974602656,0.00303395974602656
4,1,2,2,0.46599,0.963,0.512648787357257,1998,0.0997641696352407,0.0229507779229245,0.0229507779229245
4,1,3,1,0.46599,0.963,0.487351212642743,1998,0,0,0
4,1,3,2,0.46599,0.963,0.512648787357257,1998,0,0,0
4,1,4,1,0.46599,0.963,0.487351212642743,1998,0,0,0
4,1,4,2,0.46599,0.963,0.512648787357257,1998,0,0,0
4,2,1,1,0.46599,0.037,0.487351212642743,1998,0.986127175914388,0.00828615970317999,0.00828615970317999
4,2,1,2,0.46599,0.037,0.512648787357257,1998,0.900235830364759,0.00795709512158512,0.00795709512158513
4,2,2,1,0.46599,0.037,0.487351212642743,1998,0.0138728240856117,0.000116569585257511,0.000116569585257511
4,2,2,2,0.46599,0.037,0.512648787357257,1998,0.0997641696352407,0.00088180558997737,0.000881805589977371
4,2,3,1,0.46599,0.037,0.487351212642743,1998,0,0,0
4,2,3,2,0.46599,0.037,0.512648787357257,1998,0,0,0
4,2,4,1,0.46599,0.037,0.487351212642743,1998,0,0,0
4,2,4,2,0.46599,0.037,0.512648787357257,1998,0,0,0
5,1,1,1,0,0.963,0.487351212642743,1998,0.986127175914388,0,0
5,1,1,2,0,0.963,0.512648787357257,1998,0.900235830364759,0,0
5,1,2,1,0,0.963,0.487351212642743,1998,0.0138728240856117,0,0
5,1,2,2,0,0.963,0.512648787357257,1998,0.0997641696352407,0,0
5,1,3,1,0,0.963,0.487351212642743,1998,0,0,0
5,1,3,2,0,0.963,0.512648787357257,1998,0,0,0
5,1,4,1,0,0.963,0.487351212642743,1998,0,0,0
5,1,4,2,0,0.963,0.512648787357257,1998,0,0,0
5,2,1,1,0,0.037,0.487351212642743,1998,0.986127175914388,0,0
5,2,1,2,0,0.037,0.512648787357257,1998,0.900235830364759,0,0
5,2,2,1,0,0.037,0.487351212642743,1998,0.0138728240856117,0,0
5,2,2,2,0,0.037,0.512648787357257,1998,0.0997641696352407,0,0
5,2,3,1,0,0.037,0.487351212642743,1998,0,0,0
5,2,3,2,0,0.037,0.512648787357257,1998,0,0,0
5,2,4,1,0,0.037,0.487351212642743,1998,0,0,0
5,2,4,2,0,0.037,0.512648787357257,1998,0,0,0
6,1,1,1,0.01,0.963,0.487351212642743,1998,0.986127175914388,0.00462808434826773,0.00462808434826773
6,1,1,2,0.01,0.963,0.512648787357257,1998,0.900235830364759,0.00444429128921481,0.00444429128921481
6,1,2,1,0.01,0.963,0.487351212642743,1998,0.0138728240856117,6.51078294818893e-05,6.51078294818894e-05
6,1,2,2,0.01,0.963,0.512648787357257,1998,0.0997641696352407,0.00049251653303557,0.00049251653303557
6,1,3,1,0.01,0.963,0.487351212642743,1998,0,0,0
6,1,3,2,0.01,0.963,0.512648787357257,1998,0,0,0
6,1,4,1,0.01,0.963,0.487351212642743,1998,0,0,0
6,1,4,2,0.01,0.963,0.512648787357257,1998,0,0,0
6,2,1,1,0.01,0.037,0.487351212642743,1998,0.986127175914388,0.000177818401750681,0.000177818401750681
6,2,1,2,0.01,0.037,0.512648787357257,1998,0.900235830364759,0.000170756778505657,0.000170756778505657
6,2,2,1,0.01,0.037,0.487351212642743,1998,0.0138728240856117,2.50154692713386e-06,2.50154692713386e-06
6,2,2,2,0.01,0.037,0.512648787357257,1998,0.0997641696352407,1.89232728165276e-05,1.89232728165276e-05
6,2,3,1,0.01,0.037,0.487351212642743,1998,0,0,0
6,2,3,2,0.01,0.037,0.512648787357257,1998,0,0,0
6,2,4,1,0.01,0.037,0.487351212642743,1998,0,0,0
6,2,4,2,0.01,0.037,0.512648787357257,1998,0,0,0
7,1,1,1,0,0.963,0.487351212642743,1998,0.986127175914388,0,0
7,1,1,2,0,0.963,0.512648787357257,1998,0.900235830364759,0,0
7,1,2,1,0,0.963,0.487351212642743,1998,0.0138728240856117,0,0
7,1,2,2,0,0.963,0.512648787357257,1998,0.0997641696352407,0,0
7,1,3,1,0,0.963,0.487351212642743,1998,0,0,0
7,1,3,2,0,0.963,0.512648787357257,1998,0,0,0
7,1,4,1,0,0.963,0.487351212642743,1998,0,0,0
7,1,4,2,0,0.963,0.512648787357257,1998,0,0,0
7,2,1,1,0,0.037,0.487351212642743,1998,0.986127175914388,0,0
7,2,1,2,0,0.037,0.512648787357257,1998,0.900235830364759,0,0
7,2,2,1,0,0.037,0.487351212642743,1998,0.0138728240856117,0,0
7,2,2,2,0,0.037,0.512648787357257,1998,0.0997641696352407,0,0
7,2,3,1,0,0.037,0.487351212642743,1998,0,0,0
7,2,3,2,0,0.037,0.512648787357257,1998,0,0,0
7,2,4,1,0,0.037,0.487351212642743,1998,0,0,0
7,2,4,2,0,0.037,0.512648787357257,1998,0,0,0
8,1,1,1,0,0.963,0.487351212642743,1998,0.986127175914388,0,0
8,1,1,2,0,0.963,0.512648787357257,1998,0.900235830364759,0,0
8,1,2,1,0,0.963,0.487351212642743,1998,0.0138728240856117,0,0
8,1,2,2,0,0.963,0.512648787357257,1998,0.0997641696352407,0,0
8,1,3,1,0,0.963,0.487351212642743,1998,0,0,0
8,1,3,2,0,0.963,0.512648787357257,1998,0,0,0
8,1,4,1,0,0.963,0.487351212642743,1998,0,0,0
8,1,4,2,0,0.963,0.512648787357257,1998,0,0,0
8,2,1,1,0,0.037,0.487351212642743,1998,0.986127175914388,0,0
8,2,1,2,0,0.037,0.512648787357257,1998,0.900235830364759,0,0
8,2,2,1,0,0.037,0.487351212642743,1998,0.0138728240856117,0,0
8,2,2,2,0,0.037,0.512648787357257,1998,0.0997641696352407,0,0
8,2,3,1,0,0.037,0.487351212642743,1998,0,0,0
8,2,3,2,0,0.037,0.512648787357257,1998,0,0,0
8,2,4,1,0,0.037,0.487351212642743,1998,0,0,0
8,2,4,2,0,0.037,0.512648787357257,1998,0,0,0
1,1,1,1,0.5,1,0.487351212642743,1999,0.985669219075689,0.240183544590582,0.240183544590582
1,1,1,2,0.5,1,0.512648787357257,1999,0.897925958645157,0.230160326918021,0.230160326918021
1,1,2,1,0.5,1,0.487351212642743,1999,0.0143307809243107,0.00349206173079016,0.00349206173079016
1,1,2,2,0.5,1,0.512648787357257,1999,0.102074041354843,0.0261640667606074,0.0261640667606074
1,1,3,1,0.5,1,0.487351212642743,1999,0,0,0
1,1,3,2,0.5,1,0.512648787357257,1999,0,0,0
1,1,4,1,0.5,1,0.487351212642743,1999,0,0,0
1,1,4,2,0.5,1,0.512648787357257,1999,0,0,0
1,2,1,1,0.5,0,0.487351212642743,1999,0.985669219075689,0,0
1,2,1,2,0.5,0,0.512648787357257,1999,0.897925958645157,0,0
1,2,2,1,0.5,0,0.487351212642743,1999,0.0143307809243107,0,0
1,2,2,2,0.5,0,0.512648787357257,1999,0.102074041354843,0,0
1,2,3,1,0.5,0,0.487351212642743,1999,0,0,0
1,2,3,2,0.5,0,0.512648787357257,1999,0,0,0
1,2,4,1,0.5,0,0.487351212642743,1999,0,0,0
1,2,4,2,0.5,0,0.512648787357257,1999,0,0,0
2,1,1,1,0,0.963,0.487351212642743,1999,0.985669219075689,0,0
2,1,1,2,0,0.963,0.512648787357257,1999,0.897925958645157,0,0
2,1,2,1,0,0.963,0.487351212642743,1999,0.0143307809243107,0,0
2,1,2,2,0,0.963,0.512648787357257,1999,0.102074041354843,0,0
2,1,3,1,0,0.963,0.487351212642743,1999,0,0,0
2,1,3,2,0,0.963,0.512648787357257,1999,0,0,0
2,1,4,1,0,0.963,0.487351212642743,1999,0,0,0
2,1,4,2,0,0.963,0.512648787357257,1999,0,0,0
2,2,1,1,0,0.037,0.487351212642743,1999,0.985669219075689,0,0
2,2,1,2,0,0.037,0.512648787357257,1999,0.897925958645157,0,0
2,2,2,1,0,0.037,0.487351212642743,1999,0.0143307809243107,0,0
2,2,2,2,0,0.037,0.512648787357257,1999,0.102074041354843,0,0
2,2,3,1,0,0.037,0.487351212642743,1999,0,0,0
2,2,3,2,0,0.037,0.512648787357257,1999,0,0,0
2,2,4,1,0,0.037,0.487351212642743,1999,0,0,0
2,2,4,2,0,0.037,0.512648787357257,1999,0,0,0
3,1,1,1,0.02401,0.963,0.487351212642743,1999,0.985669219075689,0.0111068701002239,0.0111068701002239
3,1,1,2,0.02401,0.963,0.512648787357257,1999,0.897925958645157,0.010643363839355,0.010643363839355
3,1,2,1,0.02401,0.963,0.487351212642743,1999,0.0143307809243107,0.000161484318552979,0.000161484318552979
3,1,2,2,0.02401,0.963,0.512648787357257,1999,0.102074041354843,0.00120991174186812,0.00120991174186812
3,1,3,1,0.02401,0.963,0.487351212642743,1999,0,0,0
3,1,3,2,0.02401,0.963,0.512648787357257,1999,0,0,0
3,1,4,1,0.02401,0.963,0.487351212642743,1999,0,0,0
3,1,4,2,0.02401,0.963,0.512648787357257,1999,0,0,0
3,2,1,1,0.02401,0.037,0.487351212642743,1999,0.985669219075689,0.00042674371101587,0.00042674371101587
3,2,1,2,0.02401,0.037,0.512648787357257,1999,0.897925958645157,0.000408935059248324,0.000408935059248325
3,2,2,1,0.02401,0.037,0.487351212642743,1999,0.0143307809243107,6.2044857595641e-06,6.2044857595641e-06
3,2,2,2,0.02401,0.037,0.512648787357257,1999,0.102074041354843,4.64867439762415e-05,4.64867439762415e-05
3,2,3,1,0.02401,0.037,0.487351212642743,1999,0,0,0
3,2,3,2,0.02401,0.037,0.512648787357257,1999,0,0,0
3,2,4,1,0.02401,0.037,0.487351212642743,1999,0,0,0
3,2,4,2,0.02401,0.037,0.512648787357257,1999,0,0,0
4,1,1,1,0.46599,0.963,0.487351212642743,1999,0.985669219075689,0.215563948271692,0.215563948271692
4,1,1,2,0.46599,0.963,0.512648787357257,1999,0.897925958645157,0.206568143086258,0.206568143086258
4,1,2,1,0.46599,0.963,0.487351212642743,1999,0.0143307809243107,0.00313411401926292,0.00313411401926292
4,1,2,2,0.46599,0.963,0.512648787357257,1999,0.102074041354843,0.0234821646227875,0.0234821646227875
4,1,3,1,0.46599,0.963,0.487351212642743,1999,0,0,0
4,1,3,2,0.46599,0.963,0.512648787357257,1999,0,0,0
4,1,4,1,0.46599,0.963,0.487351212642743,1999,0,0,0
4,1,4,2,0.46599,0.963,0.512648787357257,1999,0,0,0
4,2,1,1,0.46599,0.037,0.487351212642743,1999,0.985669219075689,0.00828231161583862,0.00828231161583862
4,2,1,2,0.46599,0.037,0.512648787357257,1999,0.897925958645157,0.00793667839479911,0.00793667839479911
4,2,2,1,0.46599,0.037,0.487351212642743,1999,0.0143307809243107,0.000120417672598887,0.000120417672598887
4,2,2,2,0.46599,0.037,0.512648787357257,1999,0.102074041354843,0.000902222316763381,0.000902222316763381
4,2,3,1,0.46599,0.037,0.487351212642743,1999,0,0,0
4,2,3,2,0.46599,0.037,0.512648787357257,1999,0,0,0
4,2,4,1,0.46599,0.037,0.487351212642743,1999,0,0,0
4,2,4,2,0.46599,0.037,0.512648787357257,1999,0,0,0
5,1,1,1,0,0.963,0.487351212642743,1999,0.985669219075689,0,0
5,1,1,2,0,0.963,0.512648787357257,1999,0.897925958645157,0,0
5,1,2,1,0,0.963,0.487351212642743,1999,0.0143307809243107,0,0
5,1,2,2,0,0.963,0.512648787357257,1999,0.102074041354843,0,0
5,1,3,1,0,0.963,0.487351212642743,1999,0,0,0
5,1,3,2,0,0.963,0.512648787357257,1999,0,0,0
5,1,4,1,0,0.963,0.487351212642743,1999,0,0,0
5,1,4,2,0,0.963,0.512648787357257,1999,0,0,0
5,2,1,1,0,0.037,0.487351212642743,1999,0.985669219075689,0,0
5,2,1,2,0,0.037,0.512648787357257,1999,0.897925958645157,0,0
5,2,2,1,0,0.037,0.487351212642743,1999,0.0143307809243107,0,0
5,2,2,2,0,0.037,0.512648787357257,1999,0.102074041354843,0,0
5,2,3,1,0,0.037,0.487351212642743,1999,0,0,0
5,2,3,2,0,0.037,0.512648787357257,1999,0,0,0
5,2,4,1,0,0.037,0.487351212642743,1999,0,0,0
5,2,4,2,0,0.037,0.512648787357257,1999,0,0,0
6,1,1,1,0.01,0.963,0.487351212642743,1999,0.985669219075689,0.0046259350688146,0.0046259350688146
6,1,1,2,0.01,0.963,0.512648787357257,1999,0.897925958645157,0.00443288789644108,0.00443288789644108
6,1,2,1,0.01,0.963,0.487351212642743,1999,0.0143307809243107,6.72571089350184e-05,6.72571089350184e-05
6,1,2,2,0.01,0.963,0.512648787357257,1999,0.102074041354843,0.000503919925809298,0.000503919925809298
6,1,3,1,0.01,0.963,0.487351212642743,1999,0,0,0
6,1,3,2,0.01,0.963,0.512648787357257,1999,0,0,0
6,1,4,1,0.01,0.963,0.487351212642743,1999,0,0,0
6,1,4,2,0.01,0.963,0.512648787357257,1999,0,0,0
6,2,1,1,0.01,0.037,0.487351212642743,1999,0.985669219075689,0.00017773582299703,0.00017773582299703
6,2,1,2,0.01,0.037,0.512648787357257,1999,0.897925958645157,0.000170318641919336,0.000170318641919336
6,2,2,1,0.01,0.037,0.487351212642743,1999,0.0143307809243107,2.58412568078472e-06,2.58412568078472e-06
6,2,2,2,0.01,0.037,0.512648787357257,1999,0.102074041354843,1.93614094028494e-05,1.93614094028495e-05
6,2,3,1,0.01,0.037,0.487351212642743,1999,0,0,0
6,2,3,2,0.01,0.037,0.512648787357257,1999,0,0,0
6,2,4,1,0.01,0.037,0.487351212642743,1999,0,0,0
6,2,4,2,0.01,0.037,0.512648787357257,1999,0,0,0
7,1,1,1,0,0.963,0.487351212642743,1999,0.985669219075689,0,0
7,1,1,2,0,0.963,0.512648787357257,1999,0.897925958645157,0,0
