"sim_id","2","3","total_diff"
60288,10237.068231025,10163.4363055229,-73.6319255020462
60374,10027.590615835,9713.41136380355,-314.17925203143
60689,10406.2726165353,10068.2381979633,-338.034418571937
60691,10060.3604040489,10003.7921668928,-56.5682371561325
60715,10716.2385131452,10242.3577196044,-473.880793540806
60909,10198.8324325628,9989.55953205965,-209.272900503172
60941,10470.1717422336,10142.4556960676,-327.716046166062
60988,10482.3734033195,9915.96389096887,-566.409512350649
61019,9506.57136694724,9390.9641769291,-115.60719001814
61049,10176.7609307592,9655.36354726176,-521.397383497446
61155,9596.29481633269,9461.18507180487,-135.109744527819
61168,10328.5621142428,9858.67999417973,-469.882120063034
61285,9425.39520304197,9297.92874655997,-127.466456482
61459,9516.06675490458,9321.55236297711,-194.514391927472
61491,10178.1157317702,9922.45752097541,-255.658210794798
61650,10376.0916612512,10239.3351603081,-136.756500943102
61973,9903.40800642153,9663.3739157497,-240.034090671836
62194,9461.83372723289,9283.08553274148,-178.748194491405
63070,10048.4883444081,9969.72075917315,-78.7675852349803
63372,10591.4289036225,9921.06781245206,-670.361091170455
63410,10283.1407289142,9701.73452118506,-581.406207729147
63459,9990.07724358201,9904.66123127968,-85.4160123023266
63469,8897.99769696089,8824.99875413168,-72.998942829212
63498,10417.3932394959,9739.38958004182,-678.003659454047
63568,9519.78432587284,9300.95930181383,-218.825024059011
63570,11595.7875046841,11169.4445482687,-426.34295641537
63726,9516.98049298269,9393.11177014536,-123.868722837329
63856,10737.142910733,10485.861868194,-251.281042538918
63996,10836.1077502469,10350.0865427889,-486.02120745797
64057,9484.76289747207,9272.50081683767,-212.262080634395
64059,9787.59754253135,9411.79169288538,-375.805849645976
64114,10117.6100220181,9729.26777509687,-388.342246921198
64189,10096.8329843868,10013.4838056806,-83.3491787061721
64198,9555.90654042268,9293.66016262687,-262.246377795807
64262,9987.40408409484,9416.79031112067,-570.613772974169
64270,10507.592613977,10083.6341529916,-423.958460985346
64419,10392.6477620694,9905.97073465988,-486.677027409496
64422,9315.17338701002,8998.04657933935,-317.126807670671
64435,10149.5886849658,9701.01284896543,-448.57583600034
64662,10236.8839624259,9658.1902311476,-578.693731278303
64859,9077.04991046401,8736.46514531248,-340.584765151534
64959,9961.47014740748,9450.56494841056,-510.905198996921
65037,11484.8429715626,11023.1491584839,-461.69381307874
65088,10830.2565592311,10430.5410897149,-399.715469516219
65268,10306.0449979431,9660.60976031355,-645.435237629543
65309,10758.2459466905,10453.057713949,-305.188232741499
65582,10366.5739438931,10006.3379033165,-360.236040576641
65660,8972.98989284583,8792.54789753222,-180.441995313609
65715,9084.96521169682,8869.68140200328,-215.283809693539
65728,11258.3750552021,10761.8320619222,-496.542993279892
65729,9926.65342532928,9623.20408214081,-303.449343188468
65810,9362.69404278492,8916.44594681158,-446.248095973337
65928,9743.19478774659,9657.50051866682,-85.6942690797623
66146,10430.0423320546,10190.7335161489,-239.308815905732
66214,9883.00128340159,9812.8687228328,-70.1325605687816
66745,9887.67767350012,9806.81503654501,-80.8626369551021
66889,10179.2598265252,9709.91606567806,-469.343760847103
67246,9741.23910382971,9482.793701321,-258.445402508711
67391,9945.78637626479,9791.09385232152,-154.692523943273
67450,9541.4238045557,9260.84912352818,-280.574681027521
67578,8888.44328149641,8762.38769752029,-126.055583976122
67829,10756.2157777494,10155.0064343192,-601.209343430239
68134,9632.69600462568,9223.75268307631,-408.943321549368
68346,9994.12331708151,9700.98009287852,-293.14322420299
68414,10474.3242623394,10232.7076546714,-241.616607667956
68432,9687.4094773238,9504.95066805982,-182.458809263986
68600,10360.0829631897,9806.10444719681,-553.97851599288
68614,9079.12255100462,8894.82965877482,-184.292892229798
68928,9643.27292139244,9490.96307777183,-152.309843620609
68975,8971.95862524913,8752.29380951097,-219.664815738155
69083,10725.3100968007,10481.9189260248,-243.391170775887
69337,10974.9304837402,10277.6321504106,-697.29833332962
69463,10007.6622504761,9569.87136727429,-437.790883201815
69523,9144.31286189939,8831.91924124756,-312.393620651837
69677,10880.2337175397,10455.6855256493,-424.548191890324
69732,9795.6891088007,9263.88787534329,-531.801233457418
69900,10728.9001858892,10172.991983304,-555.90820258518
69903,10609.7942151486,10102.6766614206,-507.117553728051
70038,10895.4112759368,10332.6695338961,-562.741742040729
70182,10635.7170315382,10053.6898429046,-582.027188633523
70999,9638.66870402578,9444.45185017871,-194.216853847072
71040,9706.74458098872,9488.298570128,-218.446010860727
71055,10229.3959738003,9960.5939332306,-268.802040569732
71095,10589.4819333981,10244.3242620481,-345.157671349984
71101,9529.62984216847,9329.82972969183,-199.800112476643
71105,10103.4123673138,9689.11573053978,-414.296636774014
71109,10296.4109468731,9813.86387801418,-482.547068858894
71173,9937.74888334275,9673.09556153806,-264.653321804682
71300,8906.92392867883,8796.181974708,-110.741953970826
71503,10114.2731249941,9919.67739753325,-194.595727460832
71527,10365.442522688,10291.1610497198,-74.2814729682141
71663,10392.5672408113,10058.2664953509,-334.300745460381
71670,9793.35603373644,9499.71525059899,-293.640783137449
71679,10265.5163327212,10049.3993943678,-216.116938353465
71736,10639.2304042898,10266.781748892,-372.448655397791
71859,10281.948434723,9576.40904967441,-705.539385048553
71893,9227.69070522701,8998.88141661282,-228.809288614189
71975,10269.17724545,9906.60896419287,-362.568281257159
72048,9214.828145176,8816.54035302692,-398.287792149085
72414,10000.8795691622,9911.59796523447,-89.2816039277368
72538,9787.07591206896,9557.33309528229,-229.742816786669
72680,10186.8462495724,9413.27626394476,-773.569985627639
72947,10433.7654137427,10138.4620847421,-295.303329000602
73195,10721.0750951034,10409.4049461858,-311.670148917618
73198,10678.1638212488,10428.576481033,-249.587340215819
73343,9288.09418218646,8900.99587282717,-387.098309359297
73535,9907.20256677669,9439.32441926284,-467.878147513855
73816,9586.03940271774,9275.16618863385,-310.873214083886
73869,10477.7589333106,10264.0832035833,-213.675729727314
73941,9701.35580239978,9217.35496069003,-484.000841709747
74081,10263.7045667508,9781.98172341682,-481.722843334019
74105,9551.64304280378,9216.49366337841,-335.149379425371
74167,9846.51483847853,9538.1724092017,-308.342429276829
74173,10848.930930226,10131.4712819857,-717.459648240354
74179,9457.0711298444,9225.76605736251,-231.305072481893
74252,9195.13276577851,8637.30234452608,-557.830421252427
74301,10309.8466079123,9748.97141484704,-560.87519306522
74402,10029.9005104804,9781.21610003235,-248.684410448077
74431,10871.7822085552,10620.741420102,-251.040788453211
74432,9270.77337598722,9114.09187334494,-156.681502642281
74457,10687.0193222349,10400.2141144896,-286.805207745294
74479,10588.7112172559,10116.2822259617,-472.428991294177
74720,8296.18620443816,8207.98450298827,-88.2017014498961
74780,10247.133947536,10065.7590173208,-181.374930215161
74794,9175.82339047292,8998.60203679641,-177.221353676512
74798,9573.14418617163,9477.18778510625,-95.9564010653776
74996,9495.08430747506,9104.19612359901,-390.888183876043
75072,9004.81240109612,8819.70447932106,-185.107921775063
75159,10223.8006356619,10002.4917441591,-221.30889150274
75217,10762.0279465672,10187.2552774028,-574.772669164427
75241,10176.6541823727,9543.61149965645,-633.042682716294
75514,9608.1625656464,9331.53231677231,-276.630248874084
75938,10925.4800301878,10536.7556002422,-388.724429945652
75939,10768.4113390549,10102.1261750277,-666.285164027156
75943,9659.75671829084,9353.38189275421,-306.374825536634
76049,9600.48525121563,9488.65776621894,-111.827484996689
76249,10288.4483507933,10155.7643156343,-132.684035158989
76257,8682.95061276698,8475.59804866804,-207.352564098948
76289,10060.4700505315,9573.63041889898,-486.839631632494
76706,10397.8564625413,9983.02551368898,-414.830948852354
76794,9687.05746356991,9362.62936465011,-324.428098919796
77098,9383.9710896361,8994.2737861441,-389.697303491999
77201,10091.9367136751,9977.76026295516,-114.176450719986
77204,9563.81295595006,9294.73071233723,-269.082243612833
77214,9474.91423368138,9301.14540012868,-173.768833552704
77287,9700.52471461386,9465.70359797252,-234.821116641338
77313,9685.37137972037,9210.42659900906,-474.94478071131
77426,10214.5001495825,9920.40737118257,-294.09277839995
77602,9525.20306667577,9105.82041995368,-419.382646722084
77679,9448.42710978509,9287.53427992421,-160.892829860888
77734,10272.8155566621,9921.74028902344,-351.075267638702
77949,9978.88654089821,9480.02689187817,-498.859649020033
78172,11096.4103821471,10470.6447409348,-625.765641212241
78217,10008.4072617951,9623.42595233519,-384.981309459921
78262,10344.4476945504,9834.52210174783,-509.925592802538
78441,9605.06931545338,9224.61496367994,-380.454351773446
78563,11063.0232444762,10635.7302956093,-427.292948866901
78595,10468.810356471,9800.13045966522,-668.679896805745
78930,9773.18926131382,9292.10963344825,-481.079627865562
79272,10540.0890617277,10345.6586825934,-194.430379134292
79565,10089.8972186523,9664.0740606858,-425.823157966504
79578,10113.0923822951,9859.75143570151,-253.340946593538
79793,11141.5979434702,10890.6779583489,-250.91998512126
80032,10067.5700065375,9965.5247766279,-102.045229909614
80149,10837.1564861386,10467.6237630371,-369.532723101507
80189,9982.08974564096,9534.89477664264,-447.194968998316
80211,10736.6577398538,10383.1903765337,-353.467363320095
80293,9974.43943126858,9751.54455468784,-222.894876580744
80317,8695.40617489003,8290.0155675988,-405.390607291232
80424,10034.1731667058,9731.93319168586,-302.239975019924
80588,9824.16944162293,9598.94185205778,-225.227589565155
80884,10432.6435567136,10283.0071938699,-149.63636284375
80892,9566.42423841874,9347.73294282595,-218.691295592795
80923,10194.5917722087,9829.5738568446,-365.017915364115
81101,11051.2445716675,10307.9666833383,-743.277888329188
81111,10235.3448994434,9832.36106106033,-402.983838383048
81224,10511.7323995345,10341.1413020828,-170.591097451683
81287,9538.9274355824,9477.90624117358,-61.0211944088242
81396,9889.44675657145,9809.85852741127,-79.5882291601829
81523,9891.79706830912,9550.38356502028,-341.413503288837
81524,9120.01273560761,9027.59696649502,-92.4157691125911
81655,10859.5337775237,10649.2748012356,-210.258976288169
81783,10292.2577269778,10174.6437772056,-117.613949772231
82178,10263.6603974714,9861.08550331703,-402.574894154348
82412,9381.32540079033,9340.35058493107,-40.9748158592593
82492,11415.3355998377,11131.1188803325,-284.21671950519
82616,9507.28935985232,9391.9862367934,-115.303123058919
82768,9797.83952814561,9602.16949545133,-195.670032694274
82879,10555.183064999,10085.0359850139,-470.14707998511
82977,10536.9718943824,10132.5738015989,-404.398092783469
83398,9519.07537629032,9446.6485240479,-72.4268522424172
83600,10103.2614608373,9790.87437525065,-312.38708558669
83852,10811.8842543383,10389.8194996655,-422.064754672781
83862,9598.70289077198,9579.6048506826,-19.0980400893768
83874,9659.2217866773,9588.93350926184,-70.2882774154568
83987,10831.6607716291,10497.2751227869,-334.385648842273
83991,9513.22729620886,9054.13561538678,-459.091680822083
83992,8919.87284741049,8567.51952593749,-352.353321473
84091,10165.4325127375,9911.76543779698,-253.667074940553
84179,9362.26360947997,8854.58884921502,-507.674760264952
84198,10532.3864987151,10168.6978239288,-363.688674786354
84202,11126.2567804974,10806.3932870932,-319.863493404189
84236,10763.2124622465,10492.1070897259,-271.105372520566
84320,8975.99980763412,8779.01600538557,-196.983802248549
84553,9139.77986431951,9113.01033168143,-26.7695326380781
84586,9962.65884161606,9773.09079478106,-189.568046835004
84622,10785.2193623719,10103.6920308955,-681.52733147648
84676,10933.7354723159,10770.8982743202,-162.837197995739
84679,9063.76159755632,8954.77241798538,-108.989179570939
84793,9619.33494452147,9267.17701132964,-352.157933191836
84833,9992.58790385652,9900.95352840347,-91.6343754530499
84867,9941.52984593219,9678.01998997411,-263.50985595808
84908,11193.0617478311,10639.9415399133,-553.120207917811
84944,9967.49271766557,9610.98948407114,-356.503233594431
84969,9266.14780473472,8861.97950360847,-404.168301126247
85077,10423.200823349,9887.17489599172,-536.025927357292
85251,10536.5986949843,10335.9898173304,-200.608877653849
85330,9821.73963607501,9345.035565592,-476.704070483012
85410,9735.54365412897,9578.09059455246,-157.45305957651
85427,10640.8817490729,10418.1985774362,-222.683171636658
85507,11303.2114983617,10497.0821545565,-806.129343805203
85531,9418.90799760856,8939.58927280011,-479.318724808452
85536,9535.79658224351,9352.51325299047,-183.283329253039
85591,10428.3695233193,9837.75671253915,-590.612810780151
85741,9834.53019798317,9615.25470896945,-219.27548901372
85882,10043.7756957274,9529.91927476961,-513.856420957767
86109,10502.7689141366,10420.4387945953,-82.3301195412878
86113,9817.3539324401,9424.0653563776,-393.288576062501
86114,10933.8418095426,10577.7972355056,-356.04457403708
86127,8892.20183566033,8694.01313063991,-198.188705020426
86224,8884.46762078952,8819.06877195492,-65.3988488346022
86252,10047.0653645562,9967.51658713123,-79.5487774249941
86265,10651.411660676,10540.0821734865,-111.329487189549
86449,9369.8668183834,9191.4660378693,-178.400780514103
86501,8930.29804188738,8728.51911413284,-201.778927754542
86523,10253.3194739303,9995.20840474977,-258.111069180519
86564,10166.1428801261,9670.60787312474,-495.535007001372
86601,10343.5851069748,10099.1350401711,-244.450066803711
86813,9983.7371193224,9721.95445531976,-261.782664002645
86977,10844.6448258383,10609.1853503883,-235.459475450041
86982,8956.20704940986,8758.86600691613,-197.341042493734
87004,9154.27913263578,9035.6898944541,-118.589238181679
87143,10226.5301734485,9865.8794871478,-360.650686300651
87205,10381.7603441967,10023.083949777,-358.676394419655
87252,10809.7586746919,10238.144128328,-571.61454636391
87614,9429.2316917084,9275.83458178008,-153.397109928323
87675,10353.7186622514,9706.87974526478,-646.838916986631
87718,9130.81161548242,9074.43316180932,-56.3784536731055
87948,10439.0636935661,10179.1689237461,-259.894769819932
88327,10981.8431372814,10773.8799731542,-207.96316412717
88364,10894.4426364949,10141.9913193926,-752.451317102294
88416,10359.4413403456,9764.30384343076,-595.137496914835
88514,8152.26888473447,8111.26163850592,-41.0072462285552
88562,10790.140743427,10541.3089316628,-248.831811764134
88680,10876.5412785992,10533.5958054114,-342.945473187825
88690,9313.64646432403,9019.95533797353,-293.691126350494
88815,10985.3197127585,10401.9177807766,-583.401931981893
88836,9607.37880296167,9545.88751346731,-61.4912894943664
88867,11011.7570072432,10539.9617355168,-471.795271726418
88973,11409.8333593653,11124.2849408279,-285.548418537361
89138,9595.13416982875,9414.7978591485,-180.336310680246
89276,10814.7622420279,10533.3713828401,-281.390859187835
89282,9094.16145863175,9049.2920711713,-44.8693874604542
89409,9972.91873758023,9687.02571319827,-285.893024381954
89502,10263.0957059974,10048.4733671328,-214.622338864618
89507,9781.7214957968,9537.52376072108,-244.197735075713
89572,9676.05288152589,9483.80450007729,-192.248381448606
89618,8933.80894502535,8765.03089806738,-168.778046957963
89679,9952.04422384173,9666.3599641959,-285.684259645821
89798,9805.26079479969,9376.81952988457,-428.441264915122
89821,9768.27828552857,9320.85972942159,-447.418556106979
89952,8653.63539680124,8499.93577530411,-153.699621497137
90004,10338.8784328141,9980.89747433198,-357.980958482094
90124,9306.34313635702,9045.86241205946,-260.480724297558
90212,11605.5372531266,11052.8425403571,-552.694712769549
90215,11276.2752493764,10823.5367441811,-452.738505195332
90421,10112.0782221156,9968.82716819382,-143.251053921818
90508,10090.5265826134,9762.78881175987,-327.737770853515
90764,9603.15293307415,9323.37601002061,-279.776923053538
91250,10021.4699718844,9583.46195691176,-438.008014972627
91326,10752.8332602701,10188.5764461422,-564.256814127812
91636,9925.59116775361,9547.48070442085,-378.110463332754
91664,10056.6839544816,9674.78738938417,-381.896565097417
91796,9149.18025316888,8867.21554296059,-281.964710208296
91861,8635.19227903484,8618.17958221097,-17.0126968238692
92047,10322.8679048444,9957.93493493682,-364.93296990753
92253,10126.5736302612,9523.07780744277,-603.495822818393
92328,11230.2746782341,10664.9493483981,-565.325329836025
92340,10152.4089453772,10136.4243838419,-15.9845615353206
92365,9972.36893586595,9581.86508072135,-390.503855144601
92770,9735.31369982573,9465.5608604478,-269.752839377932
93002,10697.4349958382,10585.1142915834,-112.320704254751
93185,9804.37574025128,9602.38937857488,-201.986361676398
93274,10505.5726778623,10469.3099985961,-36.2626792662322
93283,9628.1904793248,9151.25363982565,-476.936839499152
93526,9565.14340162997,9437.7090917992,-127.434309830764
93558,9718.51735852048,9536.17481866459,-182.342539855883
93753,9965.69768284128,9739.20273880807,-226.494944033202
93998,9615.25299998555,9427.79661771827,-187.456382267281
94092,10266.4589706781,9870.43417846506,-396.024792213035
94352,9521.37872789778,9288.28768255485,-233.091045342937
94361,10573.2783509113,10494.5779504391,-78.700400472133
94416,9270.94556338968,8808.74503727187,-462.200526117807
94511,9699.93241196282,9326.57483123788,-373.357580724936
94588,9402.55637860787,9175.28878141771,-227.267597190168
94741,10167.120536646,9848.39287950479,-318.727657141178
94896,10721.741216073,10089.7549600821,-631.986255990896
94958,9752.52904774656,9558.74829833739,-193.780749409178
95011,10772.1567034542,10567.0772563856,-205.079447068652
95194,9658.58863413563,9380.97847402661,-277.610160109016
95206,10874.2683558843,10353.3890352547,-520.879320629583
95267,9121.22979952218,9074.73140789329,-46.4983916288948
95487,9748.90379057589,9719.72303946962,-29.1807511062652
95514,10329.0071210617,9878.3026302461,-450.704490815613
95600,9619.74872133075,9506.14771224113,-113.601009089618
95762,10774.4147158832,10413.1553051238,-361.259410759401
96042,10740.7728369317,10468.5350230611,-272.237813870643
96076,10625.0951500076,10492.771244375,-132.323905632582
96082,10018.586075331,9443.53261941944,-575.053455911569
96304,10130.6042316118,9753.52026842557,-377.083963186227
96439,9855.15098340642,9774.63346996748,-80.5175134389392
96574,9559.1713715672,9375.81002359749,-183.361347969705
96674,9549.95800480816,9438.52840545685,-111.42959935131
96824,10340.6531891845,9620.93645128889,-719.716737895582
96858,9852.52585073249,9665.43428990635,-187.091560826144
96942,10413.4502924886,10217.4692544124,-195.981038076185
97047,10407.1948367418,10016.8137546242,-390.381082117594
97378,10622.9966177283,10165.9734760687,-457.023141659578
97703,9228.21817412263,8978.81534264172,-249.402831480911
97801,10342.7767897606,9965.55081647348,-377.225973287086
97921,9912.54521860609,9624.15701466201,-288.38820394408
98066,9217.30936962533,9051.30596072151,-166.00340890382
98302,9630.37447814157,9459.29302279178,-171.081455349791
98347,9298.99535039215,9237.6114000155,-61.3839503766521
98470,10190.7239535283,9966.56349351696,-224.160460011377
98571,9822.7407441611,9514.292467386,-308.448276775098
98662,11114.9084401692,10748.2313302004,-366.677109968801
99062,9969.60396429062,9864.38169278118,-105.222271509445
99317,9713.1061942034,9589.30273347729,-123.803460726112
99770,10524.566088959,10316.4283736566,-208.137715302402
99948,8905.76132830054,8821.72494045395,-84.0363878465887
99983,9527.9731380179,9420.83985559789,-107.133282420002
