"","X","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank","tb_mort_mse_male_neg_norm","tb_mort_mse_female_neg_norm","tb_mort_mse_male_pos_norm","tb_mort_mse_female_pos_norm","tb_mort_mse_overall_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"870",5291,5291,2181.59941894249,8495.54137510968,28489.2496963928,33394.4987232117,109689685.366475,182092456.550922,291782141.917397,0.031928082497406,0.0534815487159875,11,12,8,45,1.2,17,22,60,17,0.239129094380459,0.386234820380744,2916,3348,0.0128242564861593,0.0101736604086543,0.0911516486723024,0.0263038092505424,0.0398362207558161,38,73,25,603,63
"871",5292,5292,2177.34676271471,8449.59488509324,26235.2940857346,35534.3545534733,109918631.814055,180719041.15759,290637672.971645,0.031930861485846,0.0532200141750231,11,12,8,45,1.2,17,22,60,20,0.239922870928516,0.381928606023396,2927,3315,0.0121594669103003,0.00989032227970411,0.0996738120525616,0.0226308145511251,0.0411013458191069,40,67,21,624,56
"872",5293,5293,2182.65167488199,8485.91377311487,36480.0111459334,23788.5433482416,112228812.693337,179300186.082071,291528998.775408,0.0320523204370107,0.0530985669782215,11,12,8,45,1.2,17,30,40,17,0.247932461918572,0.377479919830668,3006,3288,0.0126849568477238,0.0102437681749785,0.0528950895287987,0.0393253720132183,0.0322518834671455,6,71,26,454,91
"873",5294,5294,2178.27060045568,8438.72442530979,34011.0453921099,25633.6996714938,112480134.471921,177911558.719453,290391693.191373,0.0320548836641764,0.0528337030542365,11,12,8,45,1.2,17,30,40,20,0.248803815617065,0.373126009779168,3013,3266,0.0120021846381126,0.00995187403535038,0.0602435862950276,0.0353020016842044,0.0330544881284622,9,65,22,491,81
"874",5295,5295,2231.44704995247,8041.46746643722,13490.1729520524,60072.4612468021,120848707.634951,164492702.643206,285341410.278157,0.0331970574121058,0.0515290008872224,11,12,8,45,1.2,17,30,60,17,0.277818361104539,0.331052452882061,3119,3157,0.00625436178806606,0.0134948163513104,0.197398972470128,0.00186165559072456,0.0637280240461311,142,33,31,855,13
"875",5296,5296,2227.51158170661,7999.20965481506,12776.2105870044,62879.1390919839,121101789.163339,163232863.802882,284334652.96622,0.0331992980646478,0.0512768910111512,11,12,8,45,1.2,17,30,60,20,0.278695816003289,0.327102347088514,3120,3153,0.00564294288196522,0.0132326112377062,0.208576812964863,0.000698198790597517,0.0665576143505724,155,21,29,870,7
"876",5297,5297,3428.43037145091,9622.43581431972,70218.3548439411,12638.1664916963,102230561.973988,194099730.772347,296330292.746335,0.0308166816796852,0.0543462913713877,11,12,8,45,1.5,14,22,40,17,0.213267687572894,0.423882495582248,2429,3713,0.0291290422491686,0.0932452115237292,0.0084877364823446,0.0943046080655715,0.0553125541189544,107,143,164,82,210
"877",5298,5298,3426.79029810963,9598.98830848489,66072.211828146,13647.4649982418,102496102.72656,192330302.868158,294826405.594718,0.0308198727470506,0.0540184592818104,11,12,8,45,1.5,14,22,40,20,0.21418833964753,0.418334621368587,2451,3641,0.0287897854865016,0.0931359397446411,0.0125073562392423,0.0875481478903888,0.0544017962851179,104,139,161,142,192
"878",5299,5299,3574.6693821733,9959.10223238769,26238.1361177038,36520.7456041307,111193948.227973,178000930.199416,289194878.427389,0.032020307047567,0.0526763422094921,11,12,8,45,1.5,14,22,60,17,0.24434449996631,0.373406225620657,2971,3268,0.0340001939996786,0.102988554380114,0.103602200858783,0.0226354458616571,0.0652690436920907,145,176,179,637,57
"879",5300,5300,3573.45067189608,9941.38996143731,24115.8766447403,38780.840794796,111434754.292822,176631297.617113,288066051.909935,0.0320231474414734,0.0524126808507081,11,12,8,45,1.5,14,22,60,20,0.245179394802755,0.369111871910307,2979,3246,0.033743919078822,0.102907356401443,0.112603228029587,0.0191770601871021,0.0668643415610598,163,172,175,661,52
"880",5301,5301,3579.0090622923,9944.95181427444,33041.2979265602,26514.3965968161,113393830.437202,175474800.31593,288868630.753132,0.0321333698538182,0.0522971593963973,11,12,8,45,1.5,14,30,40,17,0.251971676210492,0.365485783760454,3040,3229,0.0337954547377161,0.103277690576247,0.0637510389841048,0.0337217233131954,0.0566564577519827,109,174,184,505,76
"881",5302,5302,3577.76125132977,9926.79961479737,30716.2859062239,28485.1037656671,113657778.868107,174089226.22074,287747005.088847,0.0321359890138758,0.0520300702848972,11,12,8,45,1.5,14,30,40,20,0.252886807572273,0.36114144694084,3046,3212,0.0335328145885567,0.103194553730833,0.0715995529961647,0.0299329367078181,0.0578052205750728,118,164,182,545,70
"882",5303,5303,3732.64231139659,10361.386354452,12906.6632850771,65393.1538448764,122378922.564903,160613215.558934,282992138.123837,0.0332943145021024,0.050716585532406,11,12,8,45,1.5,14,30,60,17,0.283123744689742,0.318888687234361,3127,3145,0.0398207537592218,0.113513683098141,0.218589097045661,0.00091078153458767,0.0965168509455473,285,191,203,885,10
"883",5304,5304,3731.6320475498,10346.0701881254,12347.7566386032,68329.6261600859,122644974.885337,159355942.133234,282000917.018572,0.0332966078995255,0.0504620551288235,11,12,8,45,1.5,14,30,60,20,0.284046170413089,0.314946625056271,3129,3141,0.0395991475448536,0.113446373103454,0.230283855392425,0,0.0996942607473892,297,185,201,906,1
"884",5305,5305,2150.68480622774,9096.24615217296,74945.6193774038,11749.8511635957,101642917.65231,193860550.476395,295503468.128705,0.0307528079461537,0.0543106773333826,11,12,8,45,1.5,17,22,40,17,0.211230275391677,0.423132568335602,2384,3705,0.0215157207050252,0.00811393865955149,0.00494994283652858,0.102008050623201,0.0380133299108342,30,128,20,42,232
"885",5306,5306,2144.15313792851,9031.20757601347,70715.0723903106,12637.870559048,101922034.626265,192317094.002968,294239128.629234,0.0307559305253477,0.0540446949401883,11,12,8,45,1.5,17,22,40,20,0.212197997365229,0.418293206218299,2409,3639,0.0205746919682475,0.00767875872124906,0.00848655790463731,0.09511404765981,0.0367308718072335,21,115,18,81,212
"886",5307,5307,2185.25158536192,8510.53035553122,28545.7105757031,33096.2889658974,110279876.263279,178325214.972392,288605091.235671,0.0319320077710355,0.0526775974443678,11,12,8,45,1.5,17,22,60,17,0.241175335751363,0.37442298992375,2939,3272,0.0130411287202174,0.0104169902111283,0.0899640021787957,0.0263958166128217,0.0395995694237544,37,75,28,599,64
"887",5308,5308,2180.98453218676,8464.52178919509,26275.0615178238,35221.4894036319,110516507.397199,176968801.025186,287485308.422385,0.0319347864049736,0.0524164427409289,11,12,8,45,1.5,17,22,60,20,0.241995755751896,0.370170081996312,2948,3251,0.0123754409758536,0.0101326928689442,0.0984277991739221,0.0226956186522273,0.0408386521168044,39,68,24,623,58
"888",5309,5309,2184.78497742817,8492.43557471724,36545.3770739548,23575.2362501902,112872706.842101,175728199.797356,288600906.639457,0.0320555914981982,0.0523378129664932,11,12,8,45,1.5,17,30,40,17,0.250164896971057,0.366280293921297,3025,3232,0.0127793193489622,0.0103859019190537,0.0520455753166469,0.0394318908399466,0.0320762841005812,5,72,27,445,92
"889",5310,5310,2180.38996770768,8445.19681831716,34061.3734961108,25405.2628121628,113131850.092844,174355821.944065,287487672.036909,0.0320581544381854,0.0520732537735927,11,12,8,45,1.5,17,30,40,20,0.251063368369941,0.361977332672836,3034,3214,0.0120958322573458,0.0100930793243689,0.0593338164826127,0.0353840152155946,0.0328531318258051,7,66,23,484,82
"890",5311,5311,2233.42484927561,8047.77794962924,13510.2425789686,59671.321447979,121559283.917225,161073827.464088,282633111.381314,0.0332002907194671,0.0507728873458884,11,12,8,45,1.5,17,30,60,17,0.280281988710193,0.320332892395283,3123,3147,0.0063456667700829,0.0136265895136922,0.195801398065558,0.00189436059739546,0.0633031788556412,141,34,33,852,14
"891",5312,5312,2229.47635082677,8005.47343933486,12778.12985043,62460.8393322406,121819506.821801,159829214.796259,281648721.61806,0.0332025311190456,0.0505210595031462,11,12,8,45,1.5,17,30,60,20,0.281184203359523,0.316430526828709,3125,3143,0.00573357219124869,0.013363516247777,0.206910897512036,0.000701326378539213,0.0661030848549776,149,22,30,867,8
"892",5411,5411,10685.2518064212,42138.4881229078,280350.256879162,72248.8189240763,98799117.6994078,205396333.725212,304195451.42462,0.030629678634695,0.0562447976504422,12,6,8,45,1.2,14,22,60,17,0.201370582289478,0.459301928086835,2078,4202,0.499596592982656,0.576739314357236,0.245892384051748,0.43673076708317,0.420054126808454,963,969,969,929,926
"893",5412,5412,10687.5493071895,42156.1344571444,274954.649904147,70798.4524697717,98903763.4471816,204534635.382528,303438398.829709,0.0306310572185082,0.0560858283684554,12,6,8,45,1.2,14,22,60,20,0.201733397879388,0.45660015425134,2088,4163,0.499851913879822,0.576892387997353,0.240116172537853,0.427938208913143,0.415765174810734,958,971,971,917,914
"894",5413,5413,10714.2156570309,42279.2353575141,305841.683265824,78951.2109555743,99859890.6003017,205151273.116903,305011163.717205,0.0306821961730371,0.0562063142522772,12,6,8,45,1.2,14,30,40,17,0.205048370962084,0.458533563675715,2203,4188,0.50163303351084,0.578669064329815,0.272585247712563,0.478271014617794,0.441317298267238,984,974,974,964,984
"895",5414,5414,10716.6292008388,42297.6949343329,300240.835697811,77304.8556985578,99972508.7211212,204273801.85951,304246310.580631,0.0306836842021213,0.0560455931129328,12,6,8,45,1.2,14,30,40,20,0.205438827438424,0.455782335354632,2222,4148,0.501900121034598,0.578829869471364,0.266028493615476,0.469144001054493,0.436697746502183,977,975,975,954,975
"896",5415,5415,10924.5775222924,43450.8662299465,233430.914720848,53482.3906613564,104237764.438143,195503610.588444,299741375.026588,0.0313110040447279,0.0552147046300621,12,6,8,45,1.2,14,30,60,17,0.220226826970287,0.428284228262267,2599,3773,0.518585100806273,0.592684666370794,0.17115343881203,0.360272076311832,0.381681607972572,915,985,989,806,801
"897",5416,5416,10926.9233896185,43468.9616003002,228700.590395974,52362.3331582813,104349442.129833,194690372.619325,299039814.749159,0.0313123331447293,0.0550610081844735,12,6,8,45,1.2,14,30,60,20,0.22061402289991,0.425734397354907,2607,3740,0.518846918707447,0.592840962488642,0.166692711644572,0.352563647587846,0.378114484008943,907,987,991,793,789
"898",5420,5420,7970.74872765225,29596.6564790862,285704.615951481,75519.4576331221,99416532.5831638,205518177.141876,304934709.72504,0.0306541225987722,0.0563351712229221,12,6,8,45,1.2,17,22,60,20,0.203511211507912,0.459683956621489,2151,4210,0.318131611957821,0.395882414064283,0.258917989348194,0.44545610861093,0.354115034592158,875,773,751,943,939
"899",5421,5421,7989.62498674891,29655.6464043663,315484.42039194,83485.7577388659,99327164.0290376,205535450.690239,304862614.719277,0.0306236421818013,0.0562519464191941,12,6,8,45,1.2,17,30,40,17,0.203201363230513,0.459738116202287,2137,4211,0.318985124106254,0.397140066610729,0.29064447768317,0.493984599297377,0.378613761237561,910,775,761,981,995
"900",5422,5422,7991.54737218712,29669.5351434862,309886.715109238,81809.3011282892,99436747.7579246,204670762.152421,304107509.910345,0.0306250940279736,0.0560934627336142,12,6,8,45,1.2,17,30,40,20,0.203581299215363,0.457026966892133,2155,4171,0.319186077192887,0.397268147759077,0.283967842307457,0.484862706330611,0.373940009581813,900,777,763,974,988
"901",5423,5423,8206.29755738699,30814.3725379031,243953.678958034,57619.0017711392,104183452.084784,197005215.197412,301188667.282196,0.0312562367570029,0.0553913507951744,12,6,8,45,1.2,17,30,60,17,0.220038521483034,0.432992367808095,2594,3836,0.335750475596108,0.411576126680287,0.18762785508794,0.377419733117334,0.318979596916861,820,793,778,835,832
"902",5424,5424,8208.20779343215,30828.4095195313,239192.957985922,56452.9875045988,104291254.442928,196200669.892038,300491924.334965,0.0312575372546753,0.0552396397646653,12,6,8,45,1.2,17,30,60,20,0.220412281306015,0.430469791927585,2603,3801,0.335953573570721,0.411703398361302,0.182984101082347,0.369661770709696,0.315325155924017,816,794,779,829,819
"903",5427,5427,10683.711736254,42133.5721944373,280567.651177064,72386.0550941473,99288784.4954779,201502757.916143,300791542.411621,0.030633317928848,0.0554699032203412,12,6,8,45,1.5,14,22,60,17,0.203068298166665,0.447093988572077,2133,4023,0.499525465503676,0.57663670540503,0.246438939126387,0.437085027876994,0.420289624282756,964,968,968,930,927
"904",5428,5428,10686.0079969581,42151.2129526431,275166.748732671,70929.2403454886,99398103.629985,200650832.689029,300048936.319014,0.0306346963490174,0.0553111322233594,12,6,8,45,1.5,14,22,60,20,0.203447316780594,0.44442285741817,2149,3984,0.499780705722488,0.576789696424438,0.240637046715101,0.428283840330744,0.415990346543139,959,970,970,920,915
"905",5429,5429,10708.9168454721,42253.066070075,305590.402703884,78920.1767390387,100446408.755664,200542010.202871,300988418.958535,0.0306858023872952,0.0553183421790924,12,6,8,45,1.5,14,30,40,17,0.207081878630173,0.444081654782338,2274,3978,0.501254395893669,0.578316024894621,0.272461651225381,0.477861533540302,0.441011039587363,983,972,972,963,983
"906",5430,5430,10711.3257307972,42271.4884845537,300003.706674161,77275.984881147,100564127.041729,199678438.188091,300242565.22982,0.0306872902431095,0.0551581280391217,12,6,8,45,1.5,14,30,40,20,0.207490017807448,0.441374006224807,2291,3943,0.501520945723769,0.578476519659378,0.265913513054908,0.468757581001309,0.436400821293495,976,973,973,953,974
"907",5431,5431,10923.0065269324,43445.8027419427,233625.906438466,53588.0576779895,104786535.167511,191703556.354936,296490091.522447,0.031314632518554,0.0544414196526832,12,6,8,45,1.5,14,30,60,17,0.222129461144508,0.416369516822098,2642,3620,0.518511838321125,0.592579996991928,0.171574266966393,0.360589830371342,0.381867596263931,916,984,988,807,805
"908",5432,5432,10925.3511929899,43463.8925030003,228890.299876992,52461.7284203766,104902646.95337,190899737.073545,295802384.026916,0.0313159614606983,0.054287917433818,12,6,8,45,1.5,14,30,60,20,0.222532030450745,0.413849217321276,2649,3590,0.518773575062638,0.592736213073869,0.167088561986834,0.352872793834965,0.378290364373841,908,986,990,795,791
"909",5435,5435,7967.69547801131,29579.6490170144,291339.873525908,77152.6053354119,99794173.477362,202461049.327441,302255222.804803,0.0306562282045018,0.0557159743712375,12,6,8,45,1.5,17,22,60,17,0.204820524181552,0.450098620858776,2190,4068,0.317885534760344,0.395678987783355,0.265422143201077,0.45463919593654,0.358731306250025,883,768,749,952,955
"910",5436,5436,7969.49994031766,29592.7675147144,285916.426687011,75654.7072125574,99899703.6019895,201618556.210537,301518259.812526,0.0306574807211752,0.0555591757425597,12,6,8,45,1.5,17,22,60,20,0.205186405980236,0.447457063196328,2210,4029,0.318075343394665,0.395799212166954,0.259456632651523,0.445801270558753,0.354352282075407,876,772,750,944,940
"911",5437,5437,7988.38082303392,29651.8453149693,315653.053790207,83612.3064601754,99828023.0228973,201630983.728619,301459006.751517,0.0306272308653079,0.0554747326413682,12,6,8,45,1.5,17,30,40,17,0.204937883396741,0.447496028506498,2198,4030,0.318930126986624,0.397057172767392,0.291148469056473,0.494259400440332,0.378819820799845,912,774,760,982,996
"912",5438,5438,7990.3004456689,29665.7234534807,310051.561452134,81930.6462550845,99942341.665926,200776150.628684,300718492.29461,0.0306286825430677,0.0553164549546091,12,6,8,45,1.5,17,30,40,20,0.205334235726297,0.444815779991773,2216,3991,0.319130926695402,0.397185069840786,0.284451109909566,0.485131336174435,0.374137933132438,901,776,762,975,989
"913",5439,5439,8201.93931894254,30794.1484306113,243742.556586369,57598.8810186413,104849742.641653,192322467.774635,297172210.416288,0.0312598614663935,0.0544901955210268,12,6,8,45,1.5,17,30,60,17,0.222348606762033,0.418310055172241,2648,3640,0.335457857472202,0.411285754014304,0.187547722427742,0.377075692911579,0.318735746899098,819,791,776,834,831
"914",5440,5440,8203.84439297027,30808.1549285199,238990.246732117,56431.3877542319,104962767.675763,191530570.172577,296493337.84834,0.0312611618097949,0.0543388677832182,12,6,8,45,1.5,17,30,60,20,0.222740474040903,0.415827134971922,2655,3608,0.335660514384637,0.411412681769951,0.182898078183516,0.36933143706993,0.315083493806951,814,792,777,828,816
"915",5539,5539,9075.48477670626,33820.051200434,214473.916502146,44652.7494449608,101708560.371681,200484578.170322,302193138.542003,0.0308782484980659,0.0556732657921271,12,7,8,45,1.2,14,22,60,17,0.211457864208789,0.443901582064111,2388,3975,0.379238973684153,0.469486728252205,0.13598861884096,0.329380184011512,0.309355781243013,804,849,857,725,736
"916",5540,5540,9077.51545685375,33834.9307587059,209234.878938345,43571.8804238355,101832945.734116,199529715.716285,301362661.450402,0.0308798534552942,0.0554961492232074,12,7,8,45,1.2,14,22,60,20,0.211889118699376,0.440907700949315,2402,3936,0.379454262713391,0.469622024660537,0.131683963237332,0.320842767786056,0.305573276781802,802,851,859,709,721
"917",5541,5541,9104.30662503596,33943.5160520536,238963.218109195,49587.2584076563,102920120.684997,200648314.076781,303568434.761779,0.0309117812685456,0.0556623449766684,12,7,8,45,1.2,14,30,40,17,0.215658445495076,0.444414960547147,2482,3983,0.381025359245103,0.471407017159001,0.155640733243594,0.369287391841952,0.327964912806484,834,853,861,774,815
"918",5542,5542,9106.4491729635,33959.1442439819,233507.986684228,48290.6576597993,103053825.455079,199676488.710628,302730314.165707,0.0309135631692581,0.0554832841666028,12,7,8,45,1.2,14,30,40,20,0.216122011154101,0.441367893822191,2496,3942,0.381251480088713,0.471549766887279,0.150476907131601,0.360397671027021,0.323822622842785,826,855,863,760,804
"919",5543,5543,9322.0614647135,35121.1069493486,169147.774274983,30279.8421838106,107933065.021139,189528898.315209,297461963.336348,0.0316400807357111,0.0545062374547213,12,7,8,45,1.2,14,30,60,17,0.233038744219081,0.409551081759801,2839,3542,0.398063660818695,0.485915184652305,0.0787472560366901,0.255517735541734,0.277075266567727,754,872,881,568,593
"920",5544,5544,9324.17417201575,35136.7497859619,164703.140483038,29583.6810609465,108066590.989784,188631388.780206,296697979.769991,0.0316416267094392,0.0543351257582285,12,7,8,45,1.2,14,30,60,20,0.233501689958522,0.406737025310275,2846,3516,0.398289993553006,0.486055946214486,0.0759747333535581,0.248274861599821,0.274144066439512,745,875,883,556,577
"921",5547,5547,6400.28900328742,21927.6214710616,223226.331016866,47988.1973910095,101091581.386488,200815952.056798,301907533.443286,0.0308148707999409,0.0557154197627059,12,7,8,45,1.2,17,22,60,17,0.209318746287257,0.444940573613586,2340,3995,0.207170044960902,0.291248722540766,0.14927233260363,0.343642919252461,0.247558329057161,692,577,561,754,772
"922",5548,5548,6401.52026229091,21935.2046649427,217964.963935346,46858.3376185603,101212804.933753,199873794.834187,301086599.76794,0.0308164396578723,0.055540585313887,12,7,8,45,1.2,17,22,60,20,0.209739038499291,0.441986528552943,2353,3947,0.207279764511668,0.291330756592807,0.144772567039322,0.335069115353781,0.243674608938826,689,579,563,743,752
"923",5549,5549,6422.57935100746,22011.9131287911,247518.27631948,53095.9435457887,101882940.690228,200964074.489184,302847015.179412,0.0308308442935217,0.0557135582922278,12,7,8,45,1.2,17,30,40,17,0.212062455408034,0.445404997522101,2406,3999,0.208389642265732,0.29273384268177,0.169614379306187,0.383228519746599,0.266077566705336,729,585,569,804,844
"924",5550,5550,6423.89620761507,22020.0265098604,242046.274589069,51754.4754018409,102013076.850797,200005280.467957,302018357.318754,0.0308325759920662,0.0555368307852941,12,7,8,45,1.2,17,30,40,20,0.212513648398385,0.4423987893494,2415,3961,0.20850703297736,0.29282157977297,0.164271864857099,0.374311470424083,0.261840723134421,720,587,571,789,826
"925",5551,5551,6635.23648829135,23077.480090001,177835.016582559,32923.0242191121,107401950.034627,190091014.947397,297492964.982023,0.0315672196503714,0.054565569523181,12,7,8,45,1.2,17,30,60,17,0.231197323987098,0.411313545413393,2806,3563,0.223807094348331,0.306902369870098,0.0892739601398594,0.269674267639082,0.213826361177368,623,605,593,596,626
"926",5552,5552,6636.6057981623,23086.3547066062,173350.23280516,32169.2951555299,107531982.310448,189205428.250965,296737410.561413,0.0315687303956199,0.0543967091896924,12,7,8,45,1.2,17,30,60,20,0.231648156800309,0.408536871899054,2813,3537,0.223935499208131,0.306993601720501,0.0862721680875827,0.262365966195821,0.210777260470748,618,607,595,587,605
"927",5555,5555,9074.21366858942,33816.3348657307,214686.91267594,44746.3226307171,102222774.043671,196653145.607058,298875919.650729,0.0308819524829437,0.0549012628340111,12,7,8,45,1.5,14,22,60,17,0.213240686164885,0.431888486832151,2427,3821,0.379185202861392,0.469402039207,0.136361282253957,0.329727277722516,0.30954401640662,805,848,856,726,738
"928",5556,5556,9076.24234030635,33831.206472384,209440.677184429,43657.2180083215,102352360.670003,195709153.694487,298061514.36449,0.0308835572466876,0.0547243607104047,12,7,8,45,1.5,14,22,60,20,0.213689973873915,0.428928689274276,2438,3780,0.379400376840424,0.469537201801327,0.132023827646505,0.321178131918092,0.305748103597729,803,850,858,711,723
"929",5557,5557,9103.05233070499,33939.9278879083,239128.910932137,49678.676586363,103451151.115608,196815826.739169,300266977.854777,0.0309155623327128,0.0548888736971957,12,7,8,45,1.5,14,30,40,17,0.217499572564652,0.432398558169756,2531,3826,0.380973442893725,0.471323448351683,0.156004814152151,0.369557401090368,0.328128042821837,835,852,860,776,818
"930",5558,5558,9105.19298321851,33955.5491068371,233668.082078658,48375.1378557367,103590180.363379,195855095.759565,299445276.122944,0.0309173440185165,0.0547100363457276,12,7,8,45,1.5,14,30,40,20,0.217981598634682,0.429386276846855,2542,3785,0.381199462846552,0.471466071795815,0.150813356915738,0.36065855883349,0.323974681653242,827,854,862,763,806
"931",5559,5559,9320.74668263482,35117.207774379,169332.35389555,30332.9071525832,108513687.322011,185802791.819118,294316479.141129,0.0316437730812934,0.0537360612090713,12,7,8,45,1.5,14,30,60,17,0.235051810464843,0.397868226471903,2869,3438,0.398007244520664,0.48582758577899,0.078958591925423,0.255818522285163,0.277200100323107,755,871,880,569,594
"932",5560,5560,9322.85748941155,35132.8429863476,164880.55780014,29628.7500583733,108652136.921103,184915748.399469,293567885.320571,0.0316453188685276,0.0535651593504634,12,7,8,45,1.5,14,30,60,20,0.235531826844257,0.395086985539384,2877,3416,0.398233466935681,0.485968220716464,0.0761542245856421,0.24856397681674,0.274255797951144,747,874,882,557,580
"933",5563,5563,6399.47757505265,21925.4590131498,223440.619894955,48087.7409768776,101600292.10182,196980590.759839,298580882.861659,0.0308185588137983,0.0549432618768077,12,7,8,45,1.5,17,22,60,17,0.211082489030785,0.432915160207878,2380,3834,0.20713875683688,0.291194660198196,0.149668773658316,0.343992119524925,0.247764951361988,693,576,560,757,774
"934",5564,5564,6400.70470321788,21933.0266501988,218172.273118577,46949.8457201163,101726654.703303,196049157.350827,297775812.05413,0.0308201274832491,0.054768640108054,12,7,8,45,1.5,17,22,60,20,0.211520598775086,0.429994738652774,2393,3790,0.207248251299292,0.291276419028371,0.145137006073508,0.33540694167456,0.243868118389953,690,578,562,745,753
"935",5565,5565,6421.77344975264,22009.7894199983,247684.979302439,53191.7722016959,102407315.947326,197128692.687965,299536008.635291,0.0308345842332451,0.0549401415563341,12,7,8,45,1.5,17,30,40,17,0.213880508432506,0.433379519827222,2443,3838,0.208358914794121,0.292680148580618,0.169996025326728,0.38350017512876,0.266256672811594,730,584,568,805,845
"936",5566,5566,6423.08621011879,22017.8880782879,242207.558064308,51843.5373847884,102542710.617906,196180836.090691,298723546.708596,0.0308363157245774,0.0547636357376072,12,7,8,45,1.5,17,30,40,20,0.214349933118385,0.430407604915166,2455,3799,0.208476092485114,0.292767612755003,0.16462656200955,0.374574294299964,0.262008997940877,721,586,570,790,827
"937",5567,5567,6634.34565347107,23075.0129710595,178021.680769092,32983.2644820073,107976094.978012,186359596.206547,294335691.184559,0.0315708965391334,0.0537952109474666,12,7,8,45,1.5,17,30,60,17,0.233187932690841,0.399614034083366,2840,3451,0.223771398151426,0.30684301697213,0.0895138722662758,0.269978451343706,0.213970580107706,625,604,592,597,627
"938",5568,5568,6635.7110882392,23083.8730251462,173529.955131159,32221.7351489358,108110990.900539,185484333.349841,293595324.25038,0.0315724071027562,0.0536265585691319,12,7,8,45,1.5,17,30,60,20,0.233655628175364,0.39686972999423,2848,3431,0.223899592309376,0.306933990639335,0.086481014957145,0.262658837602712,0.210908672357699,619,606,594,588,606
"939",5667,5667,7544.88925515611,26232.485975468,154452.854252097,24816.5860325961,102995845.944911,197049484.266295,300045330.211206,0.0310927293824893,0.0553369882511038,12,8,8,45,1.2,14,22,60,17,0.215920991326428,0.43313116929593,2486,3837,0.269456174913174,0.367509035246465,0.0569893596165542,0.231571228743998,0.213961218540094,624,687,699,469,533
"940",5668,5668,7546.46681685209,26242.8827276068,149554.170911186,24242.4693271692,103140438.450634,195994964.597471,299135403.048105,0.0310945734318481,0.0551409176820491,12,8,8,45,1.2,14,22,60,20,0.216422305678673,0.429824822388764,2502,3788,0.269606603214492,0.367614142115044,0.0547028895217973,0.223588446004086,0.210931549723672,620,689,701,459,513
"941",5669,5669,7573.28642974766,26358.6316429982,177597.869322273,27613.5674213796,104600206.597997,196457005.343155,301057211.941152,0.0311289956287185,0.0551292157082792,12,8,8,45,1.2,14,30,40,17,0.221483444356405,0.43127350754433,2627,3815,0.27128134860509,0.369401029775363,0.0681285831238889,0.269287817867892,0.229361395973625,656,691,703,528,624
"942",5670,5670,7574.97590987905,26369.730776799,172457.716304825,26795.897907879,104757929.83316,195384070.847449,300142000.680609,0.0311310816219054,0.0549308497910071,12,8,8,45,1.2,14,30,40,20,0.222030284049614,0.427909422685273,2640,3765,0.271441939510928,0.36951359333886,0.0648721426260927,0.260911541645768,0.225926211851516,647,693,705,511,603
"943",5671,5671,7794.91697241554,27480.9667580096,113061.910960327,16780.7098831252,110283119.519613,185138785.230552,295421904.750165,0.0319453910122704,0.0540182535693905,12,8,8,45,1.2,14,30,60,17,0.241186580393262,0.395786296475383,2940,3420,0.287520166517255,0.38416742045315,0.0249857785898142,0.164121490783027,0.191069698205933,569,719,731,290,375
"944",5672,5672,7796.62076628488,27492.5337563792,109095.327020972,16648.1587907718,110439873.974121,184150355.600615,294590229.574736,0.0319472034001059,0.0538288421751471,12,8,8,45,1.2,14,30,60,20,0.241730061242634,0.39268716864827,2945,3393,0.287687526851795,0.384280937685956,0.0244578822477838,0.157657635986974,0.189028348377977,565,721,733,279,356
"945",5675,5675,4998.74574397593,15617.041496645,162293.511420639,26931.769619238,102500102.860748,197422510.577123,299922613.437872,0.0310276483736297,0.0553769232837478,12,8,8,45,1.2,17,22,60,17,0.21420220844847,0.434300758091247,2452,3851,0.115863662621019,0.19786928543933,0.0654132636243308,0.244348184990973,0.155675024196661,480,391,377,513,563
"946",5676,5676,4999.12799015743,15616.5969892966,157347.048023103,26290.3754715422,102641126.802431,196381237.563343,299022364.365774,0.0310294531920874,0.0551832531215859,12,8,8,45,1.2,17,22,60,20,0.214691150289699,0.431035944820892,2461,3809,0.11585723114276,0.197894753032303,0.0628588552195658,0.236287540959609,0.152494315688765,471,389,379,499,545
"947",5677,5677,5020.24357375155,15697.3460588651,185613.778568492,30071.7774725241,103928083.819217,196722607.414004,300650691.233221,0.0310628752281085,0.0551752412338301,12,8,8,45,1.2,17,30,40,17,0.21915313827457,0.432106277772757,2576,3825,0.117025571525023,0.199301603157683,0.0779186200892706,0.282350360906961,0.171346129235411,516,395,381,563,652
