"","year","TB_compartment","DR_compartment","HIV_compartment","G_compartment","prop_of_pop"
"3466",2017,1,2,1,2,0
"3467",2017,1,2,2,1,0
"3468",2017,1,2,2,2,0
"3469",2017,1,2,3,1,0
"3470",2017,1,2,3,2,0
"3471",2017,1,2,4,1,0
"3472",2017,1,2,4,2,0
"3473",2017,2,1,1,1,0
"3474",2017,2,1,1,2,0
"3475",2017,2,1,2,1,0
"3476",2017,2,1,2,2,0
"3477",2017,2,1,3,1,0
"3478",2017,2,1,3,2,0
"3479",2017,2,1,4,1,0
"3480",2017,2,1,4,2,0
"3481",2017,2,2,1,1,0
"3482",2017,2,2,1,2,0
"3483",2017,2,2,2,1,0
"3484",2017,2,2,2,2,0
"3485",2017,2,2,3,1,0
"3486",2017,2,2,3,2,0
"3487",2017,2,2,4,1,0
"3488",2017,2,2,4,2,0
"3489",2017,3,1,1,1,0.204461461349196
"3490",2017,3,1,1,2,0.175706870909948
"3491",2017,3,1,2,1,0.00699610280320196
"3492",2017,3,1,2,2,0.0190083992054641
"3493",2017,3,1,3,1,0
"3494",2017,3,1,3,2,0
"3495",2017,3,1,4,1,0
"3496",2017,3,1,4,2,0
"3497",2017,3,2,1,1,0.0076354902578538
"3498",2017,3,2,1,2,0.00656166737837979
"3499",2017,3,2,2,1,0.000261265249912106
"3500",2017,3,2,2,2,0.000709857231739324
"3501",2017,3,2,3,1,0
"3502",2017,3,2,3,2,0
"3503",2017,3,2,4,1,0
"3504",2017,3,2,4,2,0
"3505",2017,4,1,1,1,0
"3506",2017,4,1,1,2,0
"3507",2017,4,1,2,1,0
"3508",2017,4,1,2,2,0
"3509",2017,4,1,3,1,0
"3510",2017,4,1,3,2,0
"3511",2017,4,1,4,1,0
"3512",2017,4,1,4,2,0
"3513",2017,4,2,1,1,0
"3514",2017,4,2,1,2,0
"3515",2017,4,2,2,1,0
"3516",2017,4,2,2,2,0
"3517",2017,4,2,3,1,0
"3518",2017,4,2,3,2,0
"3519",2017,4,2,4,1,0
"3520",2017,4,2,4,2,0
"3521",2017,5,1,1,1,0
"3522",2017,5,1,1,2,0
"3523",2017,5,1,2,1,0
"3524",2017,5,1,2,2,0
"3525",2017,5,1,3,1,0
"3526",2017,5,1,3,2,0
"3527",2017,5,1,4,1,0
"3528",2017,5,1,4,2,0
"3529",2017,5,2,1,1,0
"3530",2017,5,2,1,2,0
"3531",2017,5,2,2,1,0
"3532",2017,5,2,2,2,0
"3533",2017,5,2,3,1,0
"3534",2017,5,2,3,2,0
"3535",2017,5,2,4,1,0
"3536",2017,5,2,4,2,0
"3537",2017,6,1,1,1,0.00429116985611787
"3538",2017,6,1,1,2,0.00583793589983396
"3539",2017,6,1,2,1,0.0161837620732265
"3540",2017,6,1,2,2,0.0473829823829886
"3541",2017,6,1,3,1,0
"3542",2017,6,1,3,2,0
"3543",2017,6,1,4,1,0
"3544",2017,6,1,4,2,0
"3545",2017,6,2,1,1,9.89145143685631e-05
"3546",2017,6,2,1,2,0.00013403964453443
"3547",2017,6,2,2,1,1.99140792255903e-05
"3548",2017,6,2,2,2,5.78410299276598e-05
"3549",2017,6,2,3,1,0
"3550",2017,6,2,3,2,0
"3551",2017,6,2,4,1,0
"3552",2017,6,2,4,2,0
"3553",2017,7,1,1,1,0
"3554",2017,7,1,1,2,0
"3555",2017,7,1,2,1,0
"3556",2017,7,1,2,2,0
"3557",2017,7,1,3,1,0
"3558",2017,7,1,3,2,0
"3559",2017,7,1,4,1,0
"3560",2017,7,1,4,2,0
"3561",2017,7,2,1,1,0
"3562",2017,7,2,1,2,0
"3563",2017,7,2,2,1,0
"3564",2017,7,2,2,2,0
"3565",2017,7,2,3,1,0
"3566",2017,7,2,3,2,0
"3567",2017,7,2,4,1,0
"3568",2017,7,2,4,2,0
"3569",2017,8,1,1,1,0
"3570",2017,8,1,1,2,0
"3571",2017,8,1,2,1,0
"3572",2017,8,1,2,2,0
"3573",2017,8,1,3,1,0
"3574",2017,8,1,3,2,0
"3575",2017,8,1,4,1,0
"3576",2017,8,1,4,2,0
"3577",2017,8,2,1,1,0
"3578",2017,8,2,1,2,0
"3579",2017,8,2,2,1,0
"3580",2017,8,2,2,2,0
"3581",2017,8,2,3,1,0
"3582",2017,8,2,3,2,0
"3583",2017,8,2,4,1,0
"3584",2017,8,2,4,2,0
"3585",2018,1,1,1,1,0.261082555745987
"3586",2018,1,1,1,2,0.216772050908885
"3587",2018,1,1,2,1,0.00928672772160122
"3588",2018,1,1,2,2,0.0228707437670324
"3589",2018,1,1,3,1,0
"3590",2018,1,1,3,2,0
"3591",2018,1,1,4,1,0
"3592",2018,1,1,4,2,0
"3593",2018,1,2,1,1,0
"3594",2018,1,2,1,2,0
"3595",2018,1,2,2,1,0
"3596",2018,1,2,2,2,0
"3597",2018,1,2,3,1,0
"3598",2018,1,2,3,2,0
"3599",2018,1,2,4,1,0
"3600",2018,1,2,4,2,0
"3601",2018,2,1,1,1,0
"3602",2018,2,1,1,2,0
"3603",2018,2,1,2,1,0
"3604",2018,2,1,2,2,0
"3605",2018,2,1,3,1,0
"3606",2018,2,1,3,2,0
"3607",2018,2,1,4,1,0
"3608",2018,2,1,4,2,0
"3609",2018,2,2,1,1,0
"3610",2018,2,2,1,2,0
"3611",2018,2,2,2,1,0
"3612",2018,2,2,2,2,0
"3613",2018,2,2,3,1,0
"3614",2018,2,2,3,2,0
"3615",2018,2,2,4,1,0
"3616",2018,2,2,4,2,0
"3617",2018,3,1,1,1,0.201931635868754
"3618",2018,3,1,1,2,0.174101148138031
"3619",2018,3,1,2,1,0.00718272469538388
"3620",2018,3,1,2,2,0.0183687091205532
"3621",2018,3,1,3,1,0
"3622",2018,3,1,3,2,0
"3623",2018,3,1,4,1,0
"3624",2018,3,1,4,2,0
"3625",2018,3,2,1,1,0.00754101544738084
"3626",2018,3,2,1,2,0.00650170262756133
"3627",2018,3,2,2,1,0.000268234532192759
"3628",2018,3,2,2,2,0.000685968390394102
"3629",2018,3,2,3,1,0
"3630",2018,3,2,3,2,0
"3631",2018,3,2,4,1,0
"3632",2018,3,2,4,2,0
"3633",2018,4,1,1,1,0
"3634",2018,4,1,1,2,0
"3635",2018,4,1,2,1,0
"3636",2018,4,1,2,2,0
"3637",2018,4,1,3,1,0
"3638",2018,4,1,3,2,0
"3639",2018,4,1,4,1,0
"3640",2018,4,1,4,2,0
"3641",2018,4,2,1,1,0
"3642",2018,4,2,1,2,0
"3643",2018,4,2,2,1,0
"3644",2018,4,2,2,2,0
"3645",2018,4,2,3,1,0
"3646",2018,4,2,3,2,0
"3647",2018,4,2,4,1,0
"3648",2018,4,2,4,2,0
"3649",2018,5,1,1,1,0
"3650",2018,5,1,1,2,0
"3651",2018,5,1,2,1,0
"3652",2018,5,1,2,2,0
"3653",2018,5,1,3,1,0
"3654",2018,5,1,3,2,0
"3655",2018,5,1,4,1,0
"3656",2018,5,1,4,2,0
"3657",2018,5,2,1,1,0
"3658",2018,5,2,1,2,0
"3659",2018,5,2,2,1,0
"3660",2018,5,2,2,2,0
"3661",2018,5,2,3,1,0
"3662",2018,5,2,3,2,0
"3663",2018,5,2,4,1,0
"3664",2018,5,2,4,2,0
"3665",2018,6,1,1,1,0.00416268992257122
"3666",2018,6,1,1,2,0.00581501301650651
"3667",2018,6,1,2,1,0.0167831032014133
"3668",2018,6,1,2,2,0.0463293683605986
"3669",2018,6,1,3,1,0
"3670",2018,6,1,3,2,0
"3671",2018,6,1,4,1,0
"3672",2018,6,1,4,2,0
"3673",2018,6,2,1,1,0.000100199398741012
"3674",2018,6,2,1,2,0.000139747734662615
"3675",2018,6,2,2,1,2.04876823632278e-05
"3676",2018,6,2,2,2,5.61737193869e-05
"3677",2018,6,2,3,1,0
"3678",2018,6,2,3,2,0
"3679",2018,6,2,4,1,0
"3680",2018,6,2,4,2,0
"3681",2018,7,1,1,1,0
"3682",2018,7,1,1,2,0
"3683",2018,7,1,2,1,0
"3684",2018,7,1,2,2,0
"3685",2018,7,1,3,1,0
"3686",2018,7,1,3,2,0
"3687",2018,7,1,4,1,0
"3688",2018,7,1,4,2,0
"3689",2018,7,2,1,1,0
"3690",2018,7,2,1,2,0
"3691",2018,7,2,2,1,0
"3692",2018,7,2,2,2,0
"3693",2018,7,2,3,1,0
"3694",2018,7,2,3,2,0
"3695",2018,7,2,4,1,0
"3696",2018,7,2,4,2,0
"3697",2018,8,1,1,1,0
"3698",2018,8,1,1,2,0
"3699",2018,8,1,2,1,0
"3700",2018,8,1,2,2,0
"3701",2018,8,1,3,1,0
"3702",2018,8,1,3,2,0
"3703",2018,8,1,4,1,0
"3704",2018,8,1,4,2,0
"3705",2018,8,2,1,1,0
"3706",2018,8,2,1,2,0
"3707",2018,8,2,2,1,0
"3708",2018,8,2,2,2,0
"3709",2018,8,2,3,1,0
"3710",2018,8,2,3,2,0
"3711",2018,8,2,4,1,0
"3712",2018,8,2,4,2,0
"3713",2019,1,1,1,1,0.262011092194567
"3714",2019,1,1,1,2,0.222041740601541
"3715",2019,1,1,2,1,0.00951078841975322
"3716",2019,1,1,2,2,0.0220396091163311
"3717",2019,1,1,3,1,0
"3718",2019,1,1,3,2,0
"3719",2019,1,1,4,1,0
"3720",2019,1,1,4,2,0
"3721",2019,1,2,1,1,0
"3722",2019,1,2,1,2,0
"3723",2019,1,2,2,1,0
"3724",2019,1,2,2,2,0
"3725",2019,1,2,3,1,0
"3726",2019,1,2,3,2,0
"3727",2019,1,2,4,1,0
"3728",2019,1,2,4,2,0
"3729",2019,2,1,1,1,0
"3730",2019,2,1,1,2,0
"3731",2019,2,1,2,1,0
"3732",2019,2,1,2,2,0
"3733",2019,2,1,3,1,0
"3734",2019,2,1,3,2,0
"3735",2019,2,1,4,1,0
"3736",2019,2,1,4,2,0
"3737",2019,2,2,1,1,0
"3738",2019,2,2,1,2,0
"3739",2019,2,2,2,1,0
"3740",2019,2,2,2,2,0
"3741",2019,2,2,3,1,0
"3742",2019,2,2,3,2,0
"3743",2019,2,2,4,1,0
"3744",2019,2,2,4,2,0
"3745",2019,3,1,1,1,0.200023453072698
"3746",2019,3,1,1,2,0.173987953249103
"3747",2019,3,1,2,1,0.0072606878022942
"3748",2019,3,1,2,2,0.0172698451659234
"3749",2019,3,1,3,1,0
"3750",2019,3,1,3,2,0
"3751",2019,3,1,4,1,0
"3752",2019,3,1,4,2,0
"3753",2019,3,2,1,1,0.00746975550893895
"3754",2019,3,2,1,2,0.00649747543253913
"3755",2019,3,2,2,1,0.000271146017513062
"3756",2019,3,2,2,2,0.000644931977150665
"3757",2019,3,2,3,1,0
"3758",2019,3,2,3,2,0
"3759",2019,3,2,4,1,0
"3760",2019,3,2,4,2,0
"3761",2019,4,1,1,1,0
"3762",2019,4,1,1,2,0
"3763",2019,4,1,2,1,0
"3764",2019,4,1,2,2,0
"3765",2019,4,1,3,1,0
"3766",2019,4,1,3,2,0
"3767",2019,4,1,4,1,0
"3768",2019,4,1,4,2,0
"3769",2019,4,2,1,1,0
"3770",2019,4,2,1,2,0
"3771",2019,4,2,2,1,0
"3772",2019,4,2,2,2,0
"3773",2019,4,2,3,1,0
"3774",2019,4,2,3,2,0
"3775",2019,4,2,4,1,0
"3776",2019,4,2,4,2,0
"3777",2019,5,1,1,1,0
"3778",2019,5,1,1,2,0
"3779",2019,5,1,2,1,0
"3780",2019,5,1,2,2,0
"3781",2019,5,1,3,1,0
"3782",2019,5,1,3,2,0
"3783",2019,5,1,4,1,0
"3784",2019,5,1,4,2,0
"3785",2019,5,2,1,1,0
"3786",2019,5,2,1,2,0
"3787",2019,5,2,2,1,0
"3788",2019,5,2,2,2,0
"3789",2019,5,2,3,1,0
"3790",2019,5,2,3,2,0
"3791",2019,5,2,4,1,0
"3792",2019,5,2,4,2,0
"3793",2019,6,1,1,1,0.00388804163210562
"3794",2019,6,1,1,2,0.00581549768576568
"3795",2019,6,1,2,1,0.0170820387565949
"3796",2019,6,1,2,2,0.0438635154701461
"3797",2019,6,1,3,1,0
"3798",2019,6,1,3,2,0
"3799",2019,6,1,4,1,0
"3800",2019,6,1,4,2,0
"3801",2019,6,2,1,1,0.000100245494073326
"3802",2019,6,2,1,2,0.000148021216702859
"3803",2019,6,2,2,1,2.0852560953991e-05
"3804",2019,6,2,2,2,5.33086253046645e-05
"3805",2019,6,2,3,1,0
"3806",2019,6,2,3,2,0
"3807",2019,6,2,4,1,0
"3808",2019,6,2,4,2,0
"3809",2019,7,1,1,1,0
"3810",2019,7,1,1,2,0
"3811",2019,7,1,2,1,0
"3812",2019,7,1,2,2,0
"3813",2019,7,1,3,1,0
"3814",2019,7,1,3,2,0
"3815",2019,7,1,4,1,0
"3816",2019,7,1,4,2,0
"3817",2019,7,2,1,1,0
"3818",2019,7,2,1,2,0
"3819",2019,7,2,2,1,0
"3820",2019,7,2,2,2,0
"3821",2019,7,2,3,1,0
"3822",2019,7,2,3,2,0
"3823",2019,7,2,4,1,0
"3824",2019,7,2,4,2,0
"3825",2019,8,1,1,1,0
"3826",2019,8,1,1,2,0
"3827",2019,8,1,2,1,0
"3828",2019,8,1,2,2,0
"3829",2019,8,1,3,1,0
"3830",2019,8,1,3,2,0
"3831",2019,8,1,4,1,0
"3832",2019,8,1,4,2,0
"3833",2019,8,2,1,1,0
"3834",2019,8,2,1,2,0
"3835",2019,8,2,2,1,0
"3836",2019,8,2,2,2,0
"3837",2019,8,2,3,1,0
"3838",2019,8,2,3,2,0
"3839",2019,8,2,4,1,0
"3840",2019,8,2,4,2,0
"3841",1989,1,1,1,1,0.249933020581115
"3842",1989,1,1,1,2,0.264368844164562
"3843",1989,1,1,2,1,0
"3844",1989,1,1,2,2,0
"3845",1989,1,1,3,1,0
"3846",1989,1,1,3,2,0
"3847",1989,1,1,4,1,0
"3848",1989,1,1,4,2,0
"3849",1989,1,2,1,1,0
"3850",1989,1,2,1,2,0
"3851",1989,1,2,2,1,0
"3852",1989,1,2,2,2,0
"3853",1989,1,2,3,1,0
"3854",1989,1,2,3,2,0
"3855",1989,1,2,4,1,0
"3856",1989,1,2,4,2,0
"3857",1989,2,1,1,1,0
"3858",1989,2,1,1,2,0
"3859",1989,2,1,2,1,0
"3860",1989,2,1,2,2,0
"3861",1989,2,1,3,1,0
"3862",1989,2,1,3,2,0
"3863",1989,2,1,4,1,0
"3864",1989,2,1,4,2,0
"3865",1989,2,2,1,1,0
"3866",1989,2,2,1,2,0
"3867",1989,2,2,2,1,0
"3868",1989,2,2,2,2,0
"3869",1989,2,2,3,1,0
"3870",1989,2,2,3,2,0
"3871",1989,2,2,4,1,0
"3872",1989,2,2,4,2,0
"3873",1989,3,1,1,1,0.220673141632537
"3874",1989,3,1,1,2,0.237572755105182
"3875",1989,3,1,2,1,0
"3876",1989,3,1,2,2,0
"3877",1989,3,1,3,1,0
"3878",1989,3,1,3,2,0
"3879",1989,3,1,4,1,0
"3880",1989,3,1,4,2,0
"3881",1989,3,2,1,1,0.00824090570411963
"3882",1989,3,2,1,2,0.00887201160143834
"3883",1989,3,2,2,1,0
"3884",1989,3,2,2,2,0
"3885",1989,3,2,3,1,0
"3886",1989,3,2,3,2,0
"3887",1989,3,2,4,1,0
"3888",1989,3,2,4,2,0
"3889",1989,4,1,1,1,0
"3890",1989,4,1,1,2,0
"3891",1989,4,1,2,1,0
"3892",1989,4,1,2,2,0
"3893",1989,4,1,3,1,0
"3894",1989,4,1,3,2,0
"3895",1989,4,1,4,1,0
"3896",1989,4,1,4,2,0
"3897",1989,4,2,1,1,0
"3898",1989,4,2,1,2,0
"3899",1989,4,2,2,1,0
"3900",1989,4,2,2,2,0
"3901",1989,4,2,3,1,0
"3902",1989,4,2,3,2,0
"3903",1989,4,2,4,1,0
"3904",1989,4,2,4,2,0
"3905",1989,5,1,1,1,0
"3906",1989,5,1,1,2,0
"3907",1989,5,1,2,1,0
"3908",1989,5,1,2,2,0
"3909",1989,5,1,3,1,0
"3910",1989,5,1,3,2,0
"3911",1989,5,1,4,1,0
"3912",1989,5,1,4,2,0
"3913",1989,5,2,1,1,0
"3914",1989,5,2,1,2,0
"3915",1989,5,2,2,1,0
"3916",1989,5,2,2,2,0
"3917",1989,5,2,3,1,0
"3918",1989,5,2,3,2,0
"3919",1989,5,2,4,1,0
"3920",1989,5,2,4,2,0
"3921",1989,6,1,1,1,0.00166988499909049
"3922",1989,6,1,1,2,0.00864650979479364
"3923",1989,6,1,2,1,0
"3924",1989,6,1,2,2,0
"3925",1989,6,1,3,1,0
"3926",1989,6,1,3,2,0
"3927",1989,6,1,4,1,0
"3928",1989,6,1,4,2,0
"3929",1989,6,2,1,1,4.68934396242705e-06
"3930",1989,6,2,1,2,1.82370731994261e-05
"3931",1989,6,2,2,1,0
"3932",1989,6,2,2,2,0
"3933",1989,6,2,3,1,0
"3934",1989,6,2,3,2,0
"3935",1989,6,2,4,1,0
"3936",1989,6,2,4,2,0
"3937",1989,7,1,1,1,0
"3938",1989,7,1,1,2,0
"3939",1989,7,1,2,1,0
"3940",1989,7,1,2,2,0
"3941",1989,7,1,3,1,0
"3942",1989,7,1,3,2,0
"3943",1989,7,1,4,1,0
"3944",1989,7,1,4,2,0
"3945",1989,7,2,1,1,0
"3946",1989,7,2,1,2,0
"3947",1989,7,2,2,1,0
"3948",1989,7,2,2,2,0
"3949",1989,7,2,3,1,0
"3950",1989,7,2,3,2,0
"3951",1989,7,2,4,1,0
"3952",1989,7,2,4,2,0
"3953",1989,8,1,1,1,0
"3954",1989,8,1,1,2,0
"3955",1989,8,1,2,1,0
"3956",1989,8,1,2,2,0
"3957",1989,8,1,3,1,0
"3958",1989,8,1,3,2,0
"3959",1989,8,1,4,1,0
"3960",1989,8,1,4,2,0
"3961",1989,8,2,1,1,0
"3962",1989,8,2,1,2,0
"3963",1989,8,2,2,1,0
"3964",1989,8,2,2,2,0
"3965",1989,8,2,3,1,0
"3966",1989,8,2,3,2,0
"3967",1989,8,2,4,1,0
"3968",1989,8,2,4,2,0
