"sim_id","total_in_confidence","beta_1","beta_2","phi_1.","phi_2.","phi_3.","phi_4.","varepsilon_1","varepsilon_2","iota_1.","iota_2.","xi_","zeta_","omega_","pi_34.","pi_36.","pi_46.","theta_1.","theta_2.","theta_3.","theta_4.","pi_56.","pi_67.","pi_86.","upsilon_1.","upsilon_2.","upsilon_3.","upsilon_4.","pi_76.","eta.baselinefactor_1","eta.baselinefactor_2","eta_23.1","eta_23.2","mu.baselinefactor_1","mu.baselinefactor_2","risk.other_1.","risk.other_2.","risk.other_3.","risk.other_4.","gamma_1.","gamma_2.","alpha.out_","risk.TB_1.","risk.TB_2.","risk.TB_3.","risk.TB_4."
23977,20,8.62471429467165,12.2344322417705,1,1.09658825139732,0.45758571919851,0.89052857619025,0.0320265400223369,0.03264057139551,0.727285495297864,1,4.34470831661144,0.360657008200551,2,0.5,0.0299551768489297,0.000996659375697367,1,10.3668268503215,13.2276436590756,2.7734001050809,0.00360382146518861,2,0.00298764623073556,0.221400371694743,0.354608730092479,0.305208557393406,0.355249369207714,0.0121976243331202,1.06466103800596,1.14254611639017,0.130465497510336,0.117222816156087,1.04038316184303,1.1586388565579,1,7.37342329572047,36.684186020063,1.34443761827829,1,0,0.0222222222222222,14.7765824123849,22.9649995174797,50.7077385617589,14.556779866495
24076,20,9.35662194025805,12.148292700012,1,0.959512323978967,0.609259997787287,0.86293059116406,0.0408203302307646,0.0358141059079409,0.82308471725558,1,3.70205996475556,0.471203949776867,2,0.5,0.0231868359759299,0.000807625664275921,1,9.58928212821518,19.2687163475314,3.1638077160749,0.00328915837380868,2,0.00398741089596638,0.270091888050258,0.370319824863393,0.375476698079257,0.302758627359432,0.00847249210522022,1.23434694728776,1.19610722204342,0.137586914395407,0.10948046777881,0.995979506079102,0.960165797114812,1,8.19707695983334,32.6537032815267,1.28401773417945,1,0,0.0222222222222222,19.259202723688,21.6926326489082,57.8084528132935,19.8371286682285
24170,20,11.0268402317664,9.93993773546757,1,0.958376883887473,0.640812283427894,0.923561389689247,0.0451800088772535,0.0398147134090353,0.741593393760838,1,3.69149750193193,0.423375342500543,2,0.5,0.0263496223999138,0.000880040353092512,1,10.3969556078164,20.7641453138218,2.45913790493421,0.00364387228846811,2,0.00393633371211202,0.267507635267338,0.262897510070296,0.358520938071874,0.365435797170586,0.00884118395622583,1.1965247860378,1.06888933962419,0.138965705502442,0.0981903670986242,1.18013052844846,1.20480233197721,1,8.80002271972095,28.7747310625824,1.53128637078255,1,0,0.0222222222222222,17.3973334489843,19.6960804969038,57.2854594055631,15.56077921453
24241,20,9.6629584326309,11.5719530893855,1,0.812542004404715,0.668924306858944,1.00490869586175,0.0278430940783684,0.0285404107260614,0.723121131900182,1,3.52748522745866,0.331432803208447,2,0.5,0.027209642586872,0.000925136972574145,1,11.1079066799016,16.6413153902791,2.9286098993948,0.00374783496376008,2,0.00311566718506536,0.20242450889699,0.335217339759849,0.278211210300124,0.393203197938581,0.0123732825736374,1.09045886089421,0.834167980005722,0.14823505081697,0.116367518010859,0.877799511965355,0.991068438562083,1,6.52843563159355,36.0528034051237,1.6872885922986,1,0,0.0222222222222222,17.5838000589115,30.2147151974371,46.7140081952699,16.8070596665206
24326,20,11.8462525817042,12.9310130499906,1,0.979840403948977,0.520243926610354,0.708428513858777,0.0338564960777053,0.0380085198750239,0.744419400638553,1,3.29718960131756,0.403382275013739,2,0.5,0.027083358603574,0.000897981565841205,1,7.98361353446285,20.7705421664531,3.04354349955131,0.00264485762163678,2,0.00265784068015182,0.276889866597456,0.313556378901827,0.28464238390168,0.369201860303017,0.0120991798587055,1.13457013568035,1.08505376632563,0.10765029063165,0.0884008761699325,1.09168230888653,1.0173791784828,1,6.39848653808158,27.4151369225513,1.31524110547337,1,0,0.0222222222222222,19.3528165428229,25.2829080216804,57.8532519240056,21.7862752309182
24373,20,10.9779257542019,8.78247854568937,1,0.756022131465285,0.47027159173704,0.70544028802319,0.0392701745028575,0.0382948992664174,0.535321119565672,1,4.12007190019308,0.491048249470772,2,0.5,0.029964589762433,0.0010863841202109,1,10.3795850590755,16.2137487951015,2.42349778662909,0.00306407046351245,2,0.00367663320821982,0.252983978000048,0.355265792174666,0.361217444452478,0.369879941215628,0.00871410096528124,1.08228894069017,1.16325011103655,0.153185118718062,0.096997318939117,0.96545490169219,1.24852737847244,1,6.52065450221419,35.8610310333472,1.12279869658229,1,0,0.0222222222222222,17.7061220777543,31.0726880159912,50.3432468528725,19.8910301199253
24408,20,11.9980594275508,11.7910576685791,1,0.997940819471245,0.557378369412239,0.902176207202713,0.0420379369856898,0.0403887601694193,0.521246741100514,1,3.15412247880024,0.393235338421814,2,0.5,0.0246758634363069,0.000872905515464573,1,11.6564396261439,13.319789849755,2.38961499161845,0.00345303562384401,2,0.00317789315626257,0.204061398473764,0.309539892086217,0.329741525445201,0.328335266508238,0.00859248551896104,1.21956659348838,0.892193375306629,0.145808670616332,0.0895061621113391,0.915016463622728,1.06025285127552,1,6.90452291488398,28.0441414517137,1.38314083383358,1,0,0.0222222222222222,14.6150281994325,25.68776360796,60.6429705377827,15.8153449880124
24446,20,12.7713433353802,11.9978613788744,1,0.781856729631359,0.495068425580615,0.966460354300278,0.0428902085673578,0.0284299514456018,0.750734084124303,1,3.75249328688451,0.430077521291698,2,0.5,0.0224343532420249,0.000775851602644399,1,10.7682225906648,17.4155763891399,2.28812502245442,0.00353365178644517,2,0.00349203695647246,0.194960546360466,0.310243460602406,0.348670020908994,0.34947759630753,0.00803878529374608,1.21547610882043,0.983502770883276,0.124842470755527,0.111339710722691,1.01711147514749,0.902411380436653,1,8.72887496212843,23.8929436166502,1.62033327238537,1,0,0.0222222222222222,17.783724563219,23.5387984319254,56.2276072722871,19.6208851137552
24618,20,10.8046707628925,11.0460648061328,1,1.01889874903153,0.688171247231723,0.883662657441736,0.0454473256472162,0.0410285130141895,0.747822245141354,1,3.35692019172707,0.311592414375557,2,0.5,0.0293179480067976,0.000811514523347197,1,8.77681300592708,17.1971325285985,3.56144587066958,0.00374547113610525,2,0.00330780607307829,0.189327008930639,0.334837136577329,0.344675808883905,0.335340236406856,0.011899636834596,1.06812498517574,1.13173383167741,0.149576171222532,0.103832571938125,0.810003720713836,1.24924524322213,1,8.42631112327894,30.1056360628391,1.26832379218048,1,0,0.0222222222222222,15.8228083411244,30.7770019471431,49.0085776721339,20.4085611145826
24728,20,12.2597373096552,11.3905107261753,1,1.09798290936734,0.510159891256056,1.06933976636221,0.0402641053684927,0.0377255934877262,0.719121434298328,1,4.5521248997568,0.367717602332279,2,0.5,0.0233531300127547,0.00112520122007201,1,11.3200449521544,15.3175728334008,2.5426113216525,0.00368285587298742,2,0.00305355580339296,0.218564511347899,0.352733330242288,0.347775026880374,0.343929062460954,0.0110372995347471,1.19933895007017,0.974153659924102,0.148695568722854,0.0853546164654873,1.07843136580273,1.05014199174476,1,7.34236625938285,32.0712949741357,1.08466670717325,1,0,0.0222222222222222,15.7567061715415,30.1330258253824,40.9041034509619,14.4168224864552
24759,20,8.47567023616919,11.8549443042339,1,0.805714798157996,0.597790224902081,0.846691684581136,0.0408372959142499,0.0424614113095634,0.725649993382619,1,4.05067489956114,0.345297675898261,2,0.5,0.0300171219974614,0.00110402200891736,1,12.1181931764419,18.0832360595526,2.77398857993238,0.00299625655380031,2,0.00251400522649198,0.30189437305912,0.348530481671569,0.344284402947191,0.280717689609384,0.00800062002880236,1.17544499045162,0.925903647786826,0.112141260731667,0.0847150354130832,1.24865778349828,0.914553918464123,1,6.41871287737781,24.7241948383655,1.65733909980434,1,0,0.0222222222222222,17.5141679920929,22.5650232067258,53.5886683868851,17.8599592877493
24788,20,13.2557235939208,9.70686647085614,1,1.09926962582607,0.632590907918748,0.777695324127659,0.0346635098689602,0.039192531450035,0.647174786963155,1,3.63655158286768,0.396320444169184,2,0.5,0.0232755749590934,0.00109805319762604,1,11.1591135197762,15.4175313031418,3.48412821334799,0.00304803853705681,2,0.00367217923415516,0.212248085307565,0.304575962453968,0.33743428297819,0.396737599711666,0.00826549491016679,1.06257764098027,0.908210041694926,0.123076227066307,0.0933318338792898,1.02788167746333,1.08149376306222,1,8.83134044243305,30.9471123586663,1.31689457502938,1,0,0.0222222222222222,16.3916416723991,22.2065255918281,48.3786561548014,15.7965539637075
24814,20,10.3074941646474,13.584336078278,1,0.706975427196326,0.733699960074705,1.07953970941692,0.0285272850414666,0.0430522755315072,0.791115596922808,1,3.71575622345572,0.44496239568888,2,0.5,0.0260809141761669,0.0011671827793687,1,9.5986910161517,18.4909206364831,2.88341390842711,0.00372016056225157,2,0.00392622093097595,0.286525486783634,0.262985836439516,0.409087042150123,0.386228839022397,0.00972897110909687,1.20758338098348,0.879306279643324,0.134000558987574,0.108118107044172,1.23637453977485,1.04161751617338,1,7.33292879728572,29.1968370021418,1.37649450531156,1,0,0.0222222222222222,15.0729429128837,27.6282915499147,52.1708882525062,21.6805714519838
24839,20,11.8762171050459,11.4033908863498,1,0.812324181715501,0.519298168189363,1.09139589910381,0.0342665500579557,0.0390848267225766,0.631460749311946,1,4.98891903556061,0.434345914482829,2,0.5,0.0262095948926967,0.00104738075361936,1,9.06363347654409,15.1464480948934,3.45173313459281,0.00272859068739247,2,0.00268397639664393,0.21721652268635,0.315712216840382,0.258587272181861,0.287946442006714,0.0113026228317834,1.18597171495445,0.957221276419848,0.152421111800358,0.0813114057590282,0.840383987033945,1.11238361320154,1,8.52865951867774,36.7707881266819,1.43303452283022,1,0,0.0222222222222222,16.3518210080122,30.8595628316418,46.7067818207396,16.3883459345613
24892,20,10.933099208111,11.1053037902259,1,0.903245598114587,0.687280609384547,0.975683324278712,0.0385592104727867,0.0356011589947621,0.764732948988911,1,4.05782864948234,0.464276619946087,2,0.5,0.0236834617809888,0.000856946329200107,1,8.09382076714103,16.1554931463018,2.34196564346132,0.00352135815242793,2,0.00252063223346785,0.192248411497008,0.279080165190072,0.391800041405896,0.397850991588003,0.0101887790585902,1.19655070952935,1.1411931818881,0.113237369618164,0.114184229335105,0.997709704236442,0.880613271572491,1,9.38774037894765,30.6203715962246,1.57375678805108,1,0,0.0222222222222222,12.5468470766292,19.6668439246142,57.1473917289895,20.6984034265975
24972,20,11.3910759030293,12.0425219400068,1,0.684462949449223,0.494110351871114,0.719234206326496,0.0290905997175688,0.0366779413061312,0.715427833217796,1,3.0252856833702,0.406363870170679,2,0.5,0.0271756024644629,0.00113355906153876,1,10.2537769837594,20.3295533112767,2.28798816083139,0.00265655641707349,2,0.00268767711481283,0.244464928578511,0.363872047970534,0.321766450440485,0.399416315399482,0.00830878105729314,1.09483837561912,1.12928574626994,0.13284093604638,0.119695020645383,1.00452849802973,1.22761052449998,1,7.19824468830313,25.2619378684829,1.36698723786012,1,0,0.0222222222222222,17.5438718289315,31.3094784554695,58.8350220069215,21.1218337584372
24979,20,10.9004866274109,13.37246628015,1,0.93768673824555,0.590076057720307,0.795091447568287,0.037571101641497,0.0355332058914804,0.61500216337639,1,4.66329592814191,0.313543018966589,2,0.5,0.0269319650832727,0.000893039036083239,1,8.58425909186788,20.8443273020531,2.87971181961031,0.0030826259104767,2,0.00340690643408351,0.214953011408788,0.338421683612055,0.323237288994972,0.356795228726153,0.0119102607700025,0.925094326886721,1.02970803013318,0.135923962431551,0.113619260495781,0.928342649122394,1.04290022638936,1,6.10073545642947,28.1641368661633,1.68165651303648,1,0,0.0222222222222222,15.9571652651273,22.2894457630318,42.9784510784904,22.621298825392
24984,20,11.0521624431721,12.4006579524893,1,0.701946457533624,0.73557176520655,0.98698141452276,0.0319983604615155,0.0438129770575015,0.677287954863248,1,3.02796293008505,0.39839192315698,2,0.5,0.0267666572492342,0.00107756069401444,1,11.3882502723767,17.1879122817506,2.92404030757369,0.00403135915970545,2,0.00263652003880139,0.236404933521523,0.410958892277723,0.365637827353055,0.411205212247093,0.0115996665760732,1.01711384801826,0.852787751823451,0.104435027288744,0.113039926610449,1.03595517935303,1.08875597331039,1,8.81188048929922,26.8954070377247,1.06208468166369,1,0,0.0222222222222222,17.3971991806824,25.7676927148244,57.1737700934092,14.046947497928
25024,20,13.0723105910292,11.4010238227804,1,1.06928607491263,0.684840614520577,0.843563456442573,0.029138588560819,0.0345411829187274,0.542053434618344,1,4.05222911800379,0.373332648069521,2,0.5,0.0256238767865704,0.000840169570461189,1,11.6727496463271,13.866113810148,2.70182924432259,0.00344313594058878,2,0.00310506727359401,0.22112650546975,0.329476642585015,0.313764992209198,0.408705231585912,0.00785101984881893,1.18720352571974,0.928684778344114,0.12457378334754,0.0801592880275454,1.07269116833653,1.0358523710803,1,8.9024971641084,30.8207415336876,1.33115675437723,1,0,0.0222222222222222,12.7589642038603,22.804097629758,49.1876016727746,18.0983443622386
25029,20,9.69742603456864,10.4818724428482,1,0.884907173188956,0.653017641069498,0.926352508863868,0.0296110758465291,0.044735307047627,0.783612749533863,1,3.84507274182125,0.358929466332389,2,0.5,0.0261573768970078,0.000966139550298664,1,12.1391023275035,19.9025230405972,2.42781276065406,0.00338604683342406,2,0.00362817230394864,0.209810369568487,0.315992361112918,0.283066344654541,0.394115853186633,0.00933004353327955,1.11100736658851,1.21898298901634,0.102335765529468,0.120274509886573,1.01221268881507,1.09562018807694,1,7.64505383810688,36.799463353567,1.10446724465426,1,0,0.0222222222222222,15.8578947678692,25.4701047754332,44.0526595458931,15.6116095122156
25130,20,13.1501704949833,8.87146007683935,1,0.927898169081328,0.622410184893274,0.931653955705894,0.0462499532604495,0.0347469972164298,0.832190635557327,1,3.94728181022127,0.461367175295591,2,0.5,0.0266707050073938,0.000957870457220294,1,9.82402038196489,16.6484401565998,3.2003517064409,0.00403167441664181,2,0.0033301426344891,0.258249488868225,0.364273169365281,0.292484234662127,0.29395698455893,0.0109565604582106,1.08230217663629,1.0705199339995,0.119135721182827,0.116233382666936,1.08665444434222,1.08358563461851,1,6.58115656929214,27.604344626013,1.34444427104898,1,0,0.0222222222222222,18.534845186499,26.2740022974207,56.8681822014374,18.2445332368511
25211,20,10.3922357228211,12.6168874466481,1,0.970581577846474,0.48954835542212,0.690633470163046,0.0416891015481614,0.0315998951844293,0.794951209739294,1,3.11565232067608,0.323815166248268,2,0.5,0.0303764226574756,0.000981544347309609,1,10.4964285834282,20.8709508922212,2.74159377173188,0.00385481996397669,2,0.00379328699640365,0.229247002062417,0.376158015543099,0.407144412864757,0.331337973092042,0.0109635192385596,1.14980502068443,1.08730512333832,0.141254106340362,0.0989673688441982,1.24140749681935,1.21085729453239,1,7.0755453066454,32.9168817295966,1.23955225544528,1,0,0.0222222222222222,15.3640411781419,21.090061809706,47.8993149742403,22.5690205358408
25217,20,12.179123500322,11.2293013843565,1,1.06084258907598,0.551014479783952,0.9300361745581,0.0453788960684952,0.0346729216174785,0.606870626638117,1,4.44827770949506,0.498155447339706,2,0.5,0.0216866589246271,0.0010307991424562,1,11.5531063505149,16.2546931411322,2.97094348659539,0.00300163627145472,2,0.00248613946098778,0.20722547088225,0.403642243494715,0.361856280187493,0.395107209063082,0.00896283776454423,1.19509113289795,0.988720249301586,0.129440394245709,0.0923928262214132,1.247976897428,0.991771541818107,1,7.02452874652105,30.6983731106989,1.66613998027859,1,0,0.0222222222222222,14.5942659657947,21.3444254489234,53.7642181023971,21.1537370758343
25243,20,9.13435759142697,13.155924605899,1,0.773475363907316,0.567238855699132,0.829817790577264,0.0370645774369268,0.0457645543190265,0.573881989241771,1,4.08386381372474,0.313188024964611,2,0.5,0.0296003080931255,0.000967439263226346,1,10.5979262424237,18.8715690981369,3.34581229245295,0.00406053330981376,2,0.00380989899719235,0.246961451963484,0.294121519744172,0.412158206832395,0.319947043040659,0.00808780307717195,1.02219253731364,1.03345627748208,0.0982322493847806,0.0857277116447635,1.07963278319161,0.883708443112797,1,8.53181553076976,24.6163775699356,1.48715579647233,1,0,0.0222222222222222,16.5072214802607,30.0931162940909,46.8690166809568,21.9881571922784
25317,20,8.60490087144011,9.60750686924896,1,0.96995553115242,0.618353100853028,1.0219834978256,0.0431843954895493,0.044854580143809,0.565533740062659,1,4.85711987406187,0.451048379672422,2,0.5,0.0293814122753307,0.000966097909179614,1,10.3782542445864,16.2192126707852,2.5024231433433,0.00261261860981248,2,0.00407077366026221,0.24178862012483,0.293177744048833,0.279713621716877,0.295121520058777,0.012063146158022,1.12900693137434,0.84985550167235,0.1002681341257,0.0968094948726254,1.05426521038299,0.9946943680113,1,8.34064237495256,28.4949713467262,1.60713393547286,1,0,0.0222222222222222,12.619561912272,32.2868659003402,59.4155950189945,22.0755279259189
25372,20,9.10853474987602,10.3187142349093,1,0.815062483777166,0.647612751267311,1.08857577268246,0.030273097531267,0.0342370900529278,0.799951774273597,1,3.05016617504395,0.360104815382337,2,0.5,0.0303877835019717,0.00107544751703332,1,11.3183108515731,13.5530606605145,2.26127958968863,0.00372399036887393,2,0.00355656253497286,0.20877116754295,0.33075246997537,0.303063821615818,0.35565137084282,0.011433127033953,1.09226369129928,1.05564862517072,0.130975301650329,0.0797078191784876,1.03989388786399,1.03332935531609,1,7.54260569246748,37.2212121860118,1.25833379094458,1,0,0.0222222222222222,15.2719540616337,29.993445674141,60.349653289735,17.2934796587508
25378,20,12.1737458127,13.0889752521817,1,0.871082439297368,0.693620441570985,0.683915395457256,0.0317784178995963,0.0316533893003728,0.638986751318323,1,3.34215501842144,0.346391257678133,2,0.5,0.030039409580039,0.000997759258086828,1,7.88700520082292,19.4551855236833,3.23361538051984,0.00255220764157908,2,0.00255817162346142,0.280927500603818,0.387551285747976,0.364860346506799,0.323276452482837,0.00961414073496388,1.22103696552909,0.9896429065864,0.126857406921256,0.0896771441707349,1.13627288796994,1.20057756791027,1,6.83292172302559,22.5219845789972,1.45594892315292,1,0,0.0222222222222222,16.0104063152389,28.5249959196035,38.8968544945479,16.9596642424074
25417,20,12.3625999817279,9.6103511381757,1,1.0033136559798,0.582599308323582,1.03720481832397,0.0349183725360348,0.0403170146239704,0.642447344264264,1,3.34551728710704,0.337631650326045,2,0.5,0.0298441783304495,0.00117504023776228,1,10.9024097656429,15.8430807240763,2.44079047366844,0.00324216582482692,2,0.00357336935906754,0.233457887357204,0.381119419600441,0.37591371613334,0.315629553026048,0.0115213165148959,1.0598255528096,0.954059524448437,0.109800001223099,0.119167880659777,1.20467067508895,1.21531324539273,1,6.43107344825187,36.6331581840708,1.17164880903581,1,0,0.0222222222222222,14.1619298915233,20.3548910304328,45.322723918997,14.5285536786663
25423,20,12.5880110631943,13.1005021400847,1,0.706775281647771,0.559666387181981,0.680190447611322,0.0401661336963556,0.0367015539511438,0.645723506081095,1,4.58204031821109,0.366444391631735,2,0.5,0.027991289451837,0.00119139351111985,1,8.702172476264,16.085831492329,2.98143324198444,0.00349702585113664,2,0.003223303243816,0.230605768152996,0.32157454614408,0.316819172963243,0.376453492656445,0.0101043917740488,1.03830641410329,0.962278132016934,0.140654517626395,0.0876191540634952,0.865395367264372,1.09730936985137,1,9.8451142583781,33.0747227669817,1.26130171725354,1,0,0.0222222222222222,16.3408620613903,31.9181309174901,38.2094588112316,17.4321555183393
25449,20,11.9395862532365,9.3083444140325,1,0.870267588115458,0.464473401550962,0.930213890884885,0.033224149131284,0.0371612704028046,0.629073192276709,1,3.22582414730423,0.393136120882099,2,0.5,0.0307329477101353,0.00116853995543716,1,9.93822802542926,19.4642660831958,2.92984028402498,0.00267988268324925,2,0.00406940680287634,0.239474118021649,0.398988249295011,0.325068536176413,0.34724387854716,0.0110451617819633,1.12622483140739,0.999134542321449,0.134299621335666,0.0986854522111698,1.0758122498211,1.09146634820495,1,7.06268716277593,22.703229306329,1.58278932591457,1,0,0.0222222222222222,15.895821078495,26.4866004194971,40.3121783330307,20.0961004820285
25461,20,13.4479269019596,10.4239080013236,1,0.930055559247346,0.632720968244021,0.805937519150014,0.0345611118197153,0.0320432792631291,0.692129340989822,1,4.51407414081331,0.419300193963963,2,0.5,0.0270584356600289,0.000777306232313886,1,9.34706390416127,19.3218113001404,2.53465709395537,0.00275034409112232,2,0.00331224603253931,0.194550663085456,0.414951098734385,0.328090301846895,0.34437111426076,0.00810701984307364,1.09276711617092,0.947543911756959,0.135158258724396,0.0980524992552293,0.979551289063267,0.965724813893489,1,9.72409685902462,26.4231278924743,1.33090114049416,1,0,0.0222222222222222,18.2054441479349,28.4509132745571,44.5116530494379,17.3127929283763
25506,20,13.5408140835737,11.3905812443922,1,1.08767672412505,0.736475394920955,1.03431148103569,0.0362321756667006,0.0311889178145068,0.65444616387185,1,3.55878270172466,0.321289168981656,2,0.5,0.0241054852907818,0.00112097273305271,1,8.77040207990746,19.4391726465287,2.47212155689179,0.00254489342320623,2,0.00328927937124987,0.199431684200079,0.384382519156169,0.32820205586061,0.321100601989975,0.00856416889860383,1.22528609437904,1.17312631572573,0.161023689483486,0.0742408014186641,1.02670138883786,1.04009329000749,1,8.67635248849153,30.8135627854763,1.21510576696154,1,0,0.0222222222222222,18.8381082688304,28.1225206826567,37.6747050294742,15.3802373750185
25542,20,11.6484747100348,11.946509673569,1,0.867139827332244,0.687310791863544,0.967925121474716,0.0416778131299061,0.0455100165862218,0.575906730387905,1,4.91902023591828,0.366835653883565,2,0.5,0.0250708871469424,0.000769719894723999,1,10.4375933191478,20.2891613291069,2.28252894519333,0.00399396347707327,2,0.0032048367122476,0.230371401242522,0.392817552178942,0.270711772496457,0.252089162141027,0.0114669858962386,1.22277748542429,1.21485430413097,0.114198495171926,0.10221702369335,1.07816481961116,1.04184549102813,1,7.22585249921123,33.7071827186813,1.26283958907115,1,0,0.0222222222222222,16.0230195425683,25.0994395620411,60.5796571476569,14.9054735587892
25548,20,13.2006510638706,10.4568948372832,1,1.091603303122,0.539935218766522,1.00932629641497,0.0323375085099286,0.0313284791744153,0.537639423125153,1,3.36900583665784,0.306600749924136,2,0.5,0.0276719889998498,0.00123214783728251,1,9.52311088976779,16.5687953101876,2.65743626793628,0.00296710766333678,2,0.0040716299999948,0.302642867465431,0.269055147241311,0.251566054541443,0.396382876633617,0.0122393035069586,1.15168572697293,1.03537969803857,0.129052205073513,0.11663528320071,0.996895545106212,0.856283753506601,1,7.47221343004078,24.0718620063298,1.41070105626092,1,0,0.0222222222222222,17.1763095107881,24.82563422747,45.8392883331675,14.1102443789871
25577,20,8.72795165037,12.3885835943888,1,1.06188464776971,0.619441786565034,0.996611609557037,0.0331732801104698,0.0369502373460065,0.779826586101984,1,3.39282120017099,0.377698507663429,2,0.5,0.0240833054250053,0.000794133661371884,1,11.549578876558,18.954865692647,3.54743985302339,0.00285629355115404,2,0.00400324790547643,0.201408247478427,0.380254008346415,0.338314494625772,0.361703652883517,0.010735181343438,1.08489186887782,0.888999159321204,0.150674411091728,0.111604894713817,1.00527580289912,1.10143674288117,1,8.59702711798562,30.89165649316,1.68344299518135,1,0,0.0222222222222222,15.767500928518,22.7102930296086,60.7460352652418,22.8939776374909
25676,20,13.2291169403854,10.3107720907175,1,0.855145101608327,0.652500220937342,0.688061287724404,0.0439764860250679,0.0407267607817408,0.518790163390966,1,3.194527266684,0.430105764640397,2,0.5,0.0296545626783626,0.000802878473657488,1,11.1436864560833,16.2470813758179,2.65956553001698,0.00335121487144235,2,0.0029078616129011,0.310423171385242,0.283174844771882,0.265399187638776,0.370083932566659,0.00981672699559085,1.23216821410195,0.842825763118637,0.106877406786647,0.0958259217897214,1.07729378653086,0.948988860357138,1,7.48698661056819,36.5222457449955,1.42277317945435,1,0,0.0222222222222222,17.733612183989,26.3594163008636,54.8134432870416,17.039192968692
25723,20,11.5443986941637,11.9107883921072,1,0.889599647475946,0.476201560668005,0.72502579635456,0.0298747509516219,0.0334971768013318,0.69321277339106,1,3.23948789837572,0.323873027520198,2,0.5,0.0283498569037473,0.00110377362918153,1,9.91166530750119,16.7071238355979,2.80987438767289,0.00295419183404898,2,0.00397418320716916,0.203246290484125,0.337864492108852,0.259046175834109,0.334772800942939,0.0115640302666432,1.08283949357313,0.961372299068896,0.120701689164843,0.118388551488227,0.910963136798944,1.12093317164838,1,6.00396166636391,33.1989118116223,1.31412402670766,1,0,0.0222222222222222,16.1320304495555,28.93025940616,42.9743345998667,15.6290993274013
25740,20,9.57885892819034,9.08653534838506,1,0.974896837106409,0.457613082412441,0.935476763724505,0.0296771733301179,0.0417679139205877,0.602792688153966,1,4.22210727990058,0.415691233047206,2,0.5,0.0265625761387921,0.0010411218276934,1,11.2523457781964,17.8833967126521,2.7443949930112,0.00321393879966491,2,0.00323256392304483,0.253451085262873,0.273628277446744,0.323129541945384,0.412819121046129,0.0122618075319325,1.23911524894175,1.10004011518913,0.107585752328092,0.105499966840484,1.18009842381889,1.17233707479743,1,8.70621848604462,23.8446128550485,1.45959476945047,1,0,0.0222222222222222,17.5579589334669,20.9859831577245,52.4933511091524,14.2571299024261
25797,20,12.1215823163366,9.16501226631944,1,0.842782619583833,0.599941753464562,1.03741707341827,0.0404358438971572,0.0316509757261483,0.791010103397161,1,3.48442448126343,0.343499437170063,2,0.5,0.030407344614101,0.00121179951643877,1,9.19039251463808,17.9797032604532,2.87934992215436,0.00328691612557268,2,0.00305588513204301,0.257282538243193,0.358383727079377,0.385802005725666,0.2937844421454,0.010589525832896,1.20839504465666,1.21936469334777,0.158733453568384,0.108549411414436,1.16916707314312,1.1908086198688,1,6.94118747091468,29.9383508973055,1.45725871565155,1,0,0.0222222222222222,17.5691209473745,23.0554706983707,42.7291336630367,16.5498348870352
25804,20,10.8550003108976,12.211995222905,1,1.08616781820683,0.577769066892075,0.677751939528364,0.0441069239720781,0.0419512073095281,0.768872123390391,1,3.25034834052621,0.420678834500166,2,0.5,0.0303904850821239,0.000782707807679287,1,9.28963107472972,17.737498046758,2.50796056136307,0.00388021943444562,2,0.0029995288257773,0.299967435713153,0.378806465931992,0.395431507792209,0.284672731780349,0.0120137112964014,1.15101581594005,0.935409402583843,0.130473644050274,0.1003337843434,0.871430021786024,0.946326576193501,1,8.34583992426287,32.7648800948845,1.16241732241832,1,0,0.0222222222222222,19.0174298280721,25.4958752380076,49.1938363730446,15.8425922307006
25810,20,8.45422580237011,13.5538885061838,1,0.79495463003358,0.5423828844505,0.954735577784361,0.0304068322192258,0.0375865986593426,0.52971961598586,1,3.46480487759034,0.485987805529117,2,0.5,0.0233549038135653,0.00115615539061756,1,9.66487378588873,16.8586247774305,2.78083004527132,0.00351729033206662,2,0.00277865972104459,0.284110599581595,0.335021362029668,0.266276707090019,0.393770810874941,0.0083911617376251,1.17571651037273,1.17695184453768,0.133601218697507,0.0802057128078329,1.15040052449103,1.17909954068911,1,9.52396614409962,24.8965840021983,1.43571105655099,1,0,0.0222222222222222,15.8791556229175,22.5792677112297,61.2424573244878,22.3295864798738
25870,20,10.879731363082,13.4238627482272,1,0.793151971294816,0.461887608871191,0.721162036466792,0.0366710971504874,0.0301498241759624,0.73337480955779,1,4.11527418655964,0.482662923501468,2,0.5,0.0256825165031851,0.000936734676501546,1,10.9756814005393,15.1971275741451,3.09927188548165,0.00342238760424546,2,0.00341422211711616,0.268147220268704,0.310520545947299,0.330811374382537,0.292694440992552,0.00811748724760341,1.19181995486188,0.878464481367599,0.1497342507991,0.115185451908814,1.24611674706694,1.06842616480215,1,7.55599999780375,31.7844297351765,1.02462237355013,1,0,0.0222222222222222,18.4624461700699,24.9976677784631,53.7258984491621,20.7667978331604
