"sim_id","total_in_confidence","beta_1","beta_2","phi_1.","phi_2.","phi_3.","phi_4.","varepsilon_","iota_1.","iota_2.","xi_","zeta_","omega_","pi_34.","pi_36.","pi_46.","theta_1.","theta_2.","theta_3.","theta_4.","pi_56.","pi_67.","pi_86.","upsilon_1.","upsilon_2.","upsilon_3.","upsilon_4.","pi_76.","eta.baselinefactor_1","eta.baselinefactor_2","eta_23.1","eta_23.2","mu.baselinefactor_1","mu.baselinefactor_2","risk.other_1.","risk.other_2.","risk.other_3.","risk.other_4.","gamma_1.","gamma_2.","alpha.out_","risk.TB_1.","risk.TB_2.","risk.TB_3.","risk.TB_4."
31032,20,14.1401116126107,14.1121671394253,1,0.962933425323902,0.508139839593027,0.717928943505002,0.030239702930179,0.379153541767287,1,3.35940814697644,0.306505606985811,2,0.5,0.0246462199339838,0.00110373428860132,1,9.61618910583952,17.8074843322964,3.10004689324536,0.0106000988345175,2,0.0102329601215368,0.20971692878096,0.340327399088351,0.342077309266805,0.279718337794481,0.0123933053852495,1.16141457173905,1.16541146340097,0.104464330854702,0.0897533673378861,1.12753980643893,1.00667305668078,1,7.79662149133548,29.6345054042199,1.28155128366278,1,0,0.0222222222222222,19.1961758186309,23.7745855192799,48.3952613308238,14.6213963327194
31123,20,16.4446947285984,17.1061922248862,1,0.908499748102463,0.555139096505259,0.693186991825574,0.0346862609412789,0.43748847680902,1,4.36366422174422,0.429530251782494,2,0.5,0.0224986175479828,0.00084378178048352,1,7.56351586668133,18.3479751140993,2.73577128430947,0.0119217016416147,2,0.0137300930852216,0.243415048949589,0.291203840994285,0.394535787412026,0.298925999058746,0.0100399210273801,1.0835053175712,0.913476927212595,0.154130936127529,0.120233267718136,0.998228770935528,0.987135277893463,1,8.71672961467884,25.9884075003374,1.20954635507529,1,0,0.0222222222222222,14.5159702271714,30.4626350633404,42.7490992857277,13.9719515413928
31356,20,17.2179198600497,13.5800617580271,1,1.03103770465272,0.696428832085229,0.946392104026482,0.0390144662021253,0.494770497968402,1,4.16029573854537,0.304892963075629,2,0.5,0.0304742809325907,0.00111164481391309,1,9.11022959731923,17.6086512528484,2.63746904568175,0.0135644356164189,2,0.00924443229974803,0.296291138138292,0.407302732607839,0.360615853504477,0.28041916066358,0.0077760099016275,0.908122064424396,0.87106614701445,0.110747062853563,0.0921467537482659,0.863526142807408,1.08319149840331,1,9.02782078968083,19.5521977226501,1.49359300888103,1,0,0.0222222222222222,19.2479003440622,27.7510860845326,40.356770106342,18.8995376553834
31378,20,16.2646825870415,10.9545775069872,1,0.728278097729375,0.733003213865509,0.783338352250479,0.037055388026699,0.503831282846368,1,4.97736367099609,0.366486210493091,2,0.5,0.0265274737008657,0.00100972370327785,1,12.2229034152774,16.1752674289227,2.73481632168983,0.0127417886567422,2,0.0119988541190767,0.244539759874808,0.371771913603202,0.39367175685552,0.405952332038255,0.00892514047023643,1.1595552339472,0.911043321773116,0.101133422309417,0.100679075949933,1.19475745796489,1.18419213462959,1,9.55720923403565,30.8848395683,1.17200582965817,1,0,0.0222222222222222,18.1690034982903,26.4713325295065,56.3795247274575,16.2215082239352
31401,20,16.6829016628431,14.196989192004,1,1.12339370863041,0.652958480836664,0.843490728791659,0.0291316358273261,0.357749137558659,1,3.87973646683757,0.479255641552604,2,0.5,0.0233324671374012,0.000911877073236096,1,7.92375754290394,15.7445891515249,3.02631405383699,0.00952161459471065,2,0.0106662422481563,0.276977060063494,0.282013149346629,0.275737191302778,0.354088436986733,0.0111179564883032,1.07818717326628,0.781734746587147,0.15182350121401,0.109642110135579,1.0221493623632,0.961146380690836,1,9.95924550372622,21.899241353484,1.39055100397285,1,0,0.0222222222222222,18.7990671186001,31.8759986642913,55.6220536159244,22.5769934153512
31590,20,12.0131836301439,12.9064355738167,1,1.10400626073412,0.658041326847705,1.05373080226903,0.0445086790302576,0.449834494895166,1,4.3749860413836,0.432771537093639,2,0.5,0.0226719652996256,0.00116515682035234,1,10.4686931702495,13.203058197559,2.37452019006779,0.0102473829647721,2,0.0122793460708555,0.283591793691905,0.266346488732729,0.274305870407978,0.261700240562662,0.00884275412776464,0.992584498920513,0.820219800660871,0.104267513822268,0.078345743146918,1.22692897188648,0.994325173669473,1,6.55508428902225,21.5577493478971,1.58553750773411,1,0,0.0222222222222222,13.0738177588889,22.2004424853282,40.1692532072029,16.6729639033678
31692,20,12.0517404397261,14.7455274225225,1,1.05537179659502,0.525577477293576,1.07652009342172,0.040909523065709,0.413164878490242,1,3.06646704155739,0.371193512745909,2,0.5,0.0205616987830548,0.00124118867898225,1,11.2801166080093,15.2661358920104,2.93518349469355,0.0134767587095136,2,0.0108750377263833,0.213856060655676,0.289843361456451,0.347386210954209,0.286060129122504,0.0124001785714293,1.22022674201275,1.09762513431111,0.14546821662566,0.121866022063135,1.04023498174732,1.2072716794593,1,8.49766515774338,29.1788539600645,1.05612227100007,1,0,0.0222222222222222,13.8346146294869,22.273080637506,42.7160665462118,16.8937955551527
31924,20,15.0071757307999,15.4457200717694,1,0.893104061851439,0.52906761049141,0.778616266237033,0.0325236921282917,0.383500873296487,1,4.73634476796613,0.470203106206924,2,0.5,0.0215186457357061,0.000761669356130817,1,10.3869118582794,13.7486677020973,3.56536063053356,0.00978893343011966,2,0.0134271473832773,0.254932784017403,0.384068949315831,0.380490113028468,0.406703724753464,0.0122758917153451,1.19712093959861,1.10214335424595,0.153405633367754,0.114694815000159,1.06706478924299,1.18804088917487,1,9.57927403976745,22.2836864798723,1.1599053644628,1,0,0.0222222222222222,18.3570179741881,22.1676945242267,44.4854588811895,20.9994861037195
32032,20,11.5489414271218,11.1142523888728,1,0.922144853927413,0.718288697142243,0.828967930701589,0.0363203745987927,0.424948183896245,1,4.74151874363932,0.493094079272238,2,0.5,0.0269475412610282,0.00095959605769859,1,7.64409404048802,20.3155630600003,2.46811334923065,0.0113787745177376,2,0.0137047178985971,0.30444269317807,0.294779235869735,0.297115257176157,0.250032211546648,0.00934868295315035,1.08312980093683,0.904030324131481,0.106474726783627,0.116861367587778,1.21176539718346,1.19597352936875,1,8.6414622173371,25.7491290970179,1.33415699657719,1,0,0.0222222222222222,16.0653426638447,22.0136415386185,45.0074550779585,19.4277172393516
32033,20,15.5047458866177,11.6329074803579,1,1.0670003362506,0.629512732524366,0.923316343391032,0.0348848052547946,0.527533148759644,1,3.41010647074212,0.350513354455124,2,0.5,0.0242104307824601,0.000815422395405107,1,12.0071308764301,19.4761583612393,2.76710237983478,0.0105776421421854,2,0.0141002989779628,0.218344481192621,0.28920050491355,0.325660890817902,0.366892261141466,0.0104355076783867,1.12739262150818,0.876051957281109,0.138968911440668,0.0952189704036155,1.20030706681968,1.12193273464408,1,8.22271098995181,25.8928475507701,1.64738375266199,1,0,0.0222222222222222,16.9702499985001,24.1281869337314,60.3651301838057,17.8549012429891
32073,20,12.1788112674374,12.6081378966863,1,0.80246853788091,0.664796828437778,0.730115995675429,0.0379327111743017,0.517677241851912,1,4.96794281163044,0.485490506390858,2,0.5,0.0248913657099575,0.00115234015950817,1,10.2856714974159,16.2679101417345,2.82882733979372,0.0122592633168154,2,0.0124734833096535,0.283138892357777,0.34109615497988,0.349731422942407,0.407621969930869,0.00750006218087501,1.21100681538389,1.00797163511451,0.134567862664874,0.0747300755947334,1.15641358338301,1.16043738054539,1,7.97578866136651,30.3543070472526,1.16024002394092,1,0,0.0222222222222222,18.9534708042992,23.4241438203064,49.7296519048947,22.9870108464783
32088,20,11.7047487522714,15.7235354518239,1,0.894979902716321,0.712330103018046,1.01221973701902,0.0339300209983491,0.378183830643693,1,4.69481406836143,0.450104141325309,2,0.5,0.0236537396738595,0.00105390938873804,1,7.8947687797126,17.4226899971561,2.81036919857908,0.0120211602052401,2,0.0134696758101496,0.27029970017261,0.371372230132474,0.293532035450058,0.371113943551811,0.0120789650341185,1.22552742249093,0.877880137561528,0.132684643262135,0.0839816611010204,1.11668554414056,1.06065923458797,1,7.68973277054607,28.1559329255674,1.16530091582834,1,0,0.0222222222222222,17.8904850035124,23.4812260984604,60.8149917348896,18.3451364746681
32111,20,13.1518285960032,16.5940864379549,1,0.698854188624973,0.66419334127624,0.914576228096321,0.0288835956503453,0.341304198309095,1,3.84002304837878,0.434058898953852,2,0.5,0.020534794472239,0.0010901203750027,1,7.56204968787756,18.9265152317563,2.67147046821031,0.00996744143599092,2,0.00930657523892396,0.18923691291211,0.263584672946608,0.283340493802887,0.399443138753327,0.00981797359709755,1.14604241353507,1.05732204586744,0.154136342186648,0.0839283105644057,1.00649733804583,1.1166018194223,1,6.84540998272421,29.1140701241933,1.09792116729722,1,0,0.0222222222222222,15.60134594521,26.7293129224589,52.4850573749155,16.8916757449231
32263,20,15.6754842893302,13.6490991157036,1,1.07825140313663,0.627162761605603,0.860701575053772,0.0448583519129633,0.516094470743208,1,3.46817041790898,0.40925967590344,2,0.5,0.0248000046830875,0.00103343148781379,1,8.28998824526103,16.4332280199866,2.82706559416101,0.010581589081658,2,0.00921616133638194,0.207698685992616,0.388256428190091,0.320916956264009,0.259665488514185,0.00978448927176647,1.03999874851688,0.785917040140439,0.128774495516415,0.111801308650477,1.16018642523419,1.23201358560053,1,6.49538157268429,19.8676767217255,1.62969878872384,1,0,0.0222222222222222,13.5564306768046,19.8762922793479,42.1474115985221,22.8529046158246
32314,20,15.1793903892483,13.5764035116832,1,0.704000415329093,0.625613723092186,1.00406944472205,0.0299385034661567,0.408925278447174,1,3.15610258585744,0.454192703213673,2,0.5,0.0247452485717871,0.00103426725586567,1,8.87443816810028,13.0195709525488,2.61880863045172,0.00957313367420371,2,0.0138326512880452,0.205485805461513,0.272239806126858,0.318463272162464,0.407272581892237,0.0118457322722663,1.2430432145608,0.917080615647982,0.158697414676042,0.0899688248030342,1.00009247366277,0.845102573133729,1,8.87754266585909,30.6932662213665,1.55623029972386,1,0,0.0222222222222222,14.0621130258303,25.2042755174087,58.9283416317606,17.6815533221534
32477,20,11.1726434367887,13.8314033494918,1,0.795914395846914,0.53277877908761,0.79727142084395,0.0395300576443734,0.510608988039903,1,3.72044177868175,0.366099465102994,2,0.5,0.0308776597501926,0.00100938909691505,1,8.34405942085482,18.0467996701268,3.23581507026171,0.00870280228217317,2,0.0130099345903498,0.244253659976977,0.259217473005747,0.325490580181812,0.376029064660573,0.00959599498062449,1.09237683901153,0.854344058193681,0.123042400731042,0.116458002528025,1.18601793147077,1.24012538100102,1,8.49672615776596,21.1566169539678,1.44543512108511,1,0,0.0222222222222222,15.7482603845019,29.3910016516843,41.5206752313014,22.7566088915937
32542,20,11.5852389006907,13.4667494279024,1,0.944146685667408,0.545727768679501,0.702071671049861,0.0291716694102352,0.338182641911356,1,3.44106448843874,0.421450748234023,2,0.5,0.024116591373832,0.000984124327627586,1,10.1047549548461,19.7957160774083,2.79721113667766,0.0100743757291389,2,0.0107178735256058,0.25399479187646,0.305378338188361,0.3255590057436,0.366814328769609,0.010401320702043,1.05461219963257,0.827421520751528,0.14022206219514,0.0915818819758908,0.951080332264912,1.11904168380777,1,7.48014770008845,25.7622279318752,1.30458816037296,1,0,0.0222222222222222,18.2885805385154,26.3069641989844,44.2444493236055,21.3363990075721
32992,20,10.8204704400212,15.0191524226764,1,1.00094254602964,0.558237086247149,0.678216354943072,0.036260910604597,0.531385581448964,1,4.83067706981926,0.451135882392529,2,0.5,0.0206484634454965,0.00104129216975695,1,9.15053389344212,18.0647420375192,3.39016121242175,0.012093424123352,2,0.0116958806963254,0.19349840616025,0.286597552669157,0.341910246449216,0.386585373817036,0.00883379578145754,1.2002525039227,0.895246281331653,0.156236115319956,0.107932712668759,1.00019458518326,1.14204561332947,1,6.99746420763092,24.6477345858396,1.22819711139824,1,0,0.0222222222222222,14.9507036088872,28.4460844846272,62.0875294491164,22.4919367666758
33033,20,12.7158743546259,16.6889685148425,1,0.887570174503748,0.62729755711834,0.997067259349097,0.0280433019650702,0.363829698516061,1,3.53857874181025,0.431578730581898,2,0.5,0.0195557753974364,0.00116384604251582,1,9.12950537371305,21.1025315700235,3.56784208746625,0.0114644994690091,2,0.00967143080410188,0.241140879394939,0.35341760736511,0.254238891247013,0.341818433145085,0.00943312575996773,1.19975286536727,0.879519132886007,0.159395921372629,0.121478484118885,1.0807320711032,0.882650039386593,1,8.54445379285627,26.2664728352908,1.06905675654913,1,0,0.0222222222222222,19.3369139512862,26.7056262618235,57.6380793442103,16.7738017940962
33173,20,15.732081807216,11.9382364901138,1,0.936968048568768,0.604452352088909,1.11612903340599,0.0360861136793891,0.458180309823444,1,3.49178599516767,0.38794565003056,2,0.5,0.0246165725571181,0.00122719395250757,1,11.1895254395903,13.8935035253339,2.35966198074887,0.00914222050489228,2,0.0124107944945567,0.221058134700745,0.342719104666228,0.372014654432818,0.379281908005844,0.0112129604497696,1.10907356272059,0.887840540075677,0.11133450749843,0.0759081352665087,1.10895579750226,1.2378501762365,1,6.36511908301821,31.0361940432296,1.43689694480187,1,0,0.0222222222222222,14.2160551957185,27.9647731805605,40.4243821555818,22.0719068667145
33209,20,14.7313870849963,15.2192080364452,1,0.840089208084388,0.687155525284532,1.06961600350246,0.0346450261742353,0.499451205285657,1,4.92215102669447,0.348037579684431,2,0.5,0.0232537386372082,0.000929173971769571,1,8.93860772434733,19.912368976345,2.63551750432495,0.0120219212974132,2,0.010883935646165,0.265486086491258,0.31725728825353,0.28430871053331,0.266824915183996,0.0119559002839639,1.12363381136859,0.866708145209781,0.155715554613121,0.121271559454903,1.2147505497045,0.958333218979485,1,6.05632986439222,20.5461085117389,1.5932664466417,1,0,0.0222222222222222,17.705393478171,28.0340546642052,40.7219439424368,21.7706109641778
33257,20,17.17007943124,10.8923920315533,1,1.12169593058706,0.679049816003636,0.957622081517982,0.0442801912549488,0.460393577363897,1,4.37583712832064,0.329484763547102,2,0.5,0.0308416561832394,0.000897104222895093,1,7.59491873952236,18.6005375840737,2.75013313642544,0.0136448466838289,2,0.00933957976351034,0.292295447750724,0.411411377967973,0.269496667190311,0.406796542485635,0.00964256378235752,1.19622244301315,0.855032008254767,0.123900630894454,0.109582909808745,1.10441879955944,1.04178111370401,1,9.0034734298389,19.8951847070952,1.46223280317288,1,0,0.0222222222222222,18.5666818859649,23.4247425316602,56.157487976166,17.6626761642027
33317,20,14.8131625433353,16.6604313950115,1,0.889100269089219,0.641900544172004,0.894966395428977,0.0323798012313596,0.519073032763712,1,3.12877724634626,0.386438787014082,2,0.5,0.0239070206114743,0.00106832045532248,1,7.74680000208964,17.80839639119,2.7088323210966,0.00903401070632265,2,0.0123214992349102,0.291731388372375,0.364882718549484,0.415522593013668,0.254579951911441,0.00925456528360342,1.10866201431324,1.06967773519123,0.158581262859208,0.106724557071346,1.06885235655134,1.05215865856811,1,7.27918223495057,25.3462022826863,1.46409573005961,1,0,0.0222222222222222,17.8637542793689,24.8057258891214,59.6867557469311,20.877241951091
33558,20,11.6000663192099,11.908208620285,1,0.857422475074896,0.557001983206502,0.724340628051877,0.0452234502184835,0.487916960951723,1,4.45973749567236,0.475052347388863,2,0.5,0.0264981166675495,0.000891682993326109,1,8.91192919368903,16.2501005445019,3.12969798945789,0.0141158284285209,2,0.0106939072222526,0.240509320501627,0.413313549624251,0.353258402255716,0.353995599537787,0.00949494827564782,1.19052134092232,1.16274640326143,0.151277948650751,0.107647409510675,1.16507993464523,1.14884189989681,1,7.63367080727634,26.5033478382985,1.49791806147257,1,0,0.0222222222222222,15.7988414477935,28.4587728405781,59.9147193051096,14.2032759936168
33634,20,11.540855405971,11.6653718149588,1,0.981972327906787,0.687032657576911,0.781958493970198,0.0411526964462274,0.422980578943213,1,3.09993563328519,0.324437613556472,2,0.5,0.0294399584834777,0.00112319424119785,1,7.94388731701,20.5205942266187,3.19178465954538,0.0113017298653216,2,0.00963869011995792,0.195600366841856,0.272101259127425,0.372295598236226,0.343250389907197,0.0113451058219127,1.1213670604014,0.941518169242062,0.141092944514553,0.108902456154692,1.01824454940427,1.22487031415016,1,9.88456374491826,31.0299886422442,1.06985313270213,1,0,0.0222222222222222,14.4646058397007,19.6524039930578,52.7287279780817,13.9093478841297
33720,20,16.9920510436907,13.1602924817936,1,1.11160608539988,0.561434121777591,0.930464701233857,0.0318799718965439,0.373786503320987,1,3.49422349128957,0.304313084508384,2,0.5,0.0280894263523864,0.00100547336533087,1,10.5498120013795,17.2243363407689,3.65620830159593,0.0114949119825403,2,0.0118275105799159,0.272748432670928,0.39230294286663,0.346356636797124,0.316492023679107,0.00974830147473498,1.10460094553389,0.852536186935307,0.114782034829276,0.109542451757442,0.989772823031853,1.12677628755161,1,9.38398173387068,25.9385552046247,1.36163829608166,1,0,0.0222222222222222,18.2530526768171,28.1315202712527,45.9067781635371,15.1859141119901
33809,20,11.3563501348966,14.7277516293715,1,1.10915554815018,0.590447397831992,0.761465320489623,0.044615439605025,0.364103565623288,1,4.60042284181065,0.409806726998681,2,0.5,0.0229895619387372,0.00082546622212553,1,10.882087698041,14.0729731167052,2.769789658255,0.0123224938378225,2,0.0124962478727411,0.277681611757394,0.269799071395049,0.283445890345254,0.296412653414225,0.0101879199718698,1.1065854681676,0.930005147980062,0.16123588688127,0.105707831761098,1.20842458756307,1.07866013137499,1,6.70463909811255,23.7345528582353,1.46829847535766,1,0,0.0222222222222222,16.3656584065032,27.0890237749995,39.8039665495431,21.6242710745189
33892,20,10.6617976375419,11.3150405679977,1,1.01559139271519,0.546776288736472,0.807137527828468,0.0325512073691112,0.345870082377666,1,4.87653726516248,0.419459914674481,2,0.5,0.0229052755903268,0.0012417179500809,1,9.11805330131607,19.3652400484478,3.03827627487563,0.0112444431896722,2,0.0117637395654211,0.216994240909523,0.268009617202808,0.276081645689475,0.288627182584991,0.00902698519403661,1.00866279660762,0.905803321923031,0.13501380724345,0.114270505662852,0.973196244650435,1.06613497571985,1,6.09638827618727,28.4485790543841,1.12183301398217,1,0,0.0222222222222222,17.5694852306249,25.1202207823058,55.5368510409467,16.4852163682255
33977,20,15.3959624647601,16.3369892606048,1,0.885125376558014,0.581779951799379,1.12245101272194,0.0458984986811545,0.460485805336993,1,3.53826387789416,0.325550329537113,2,0.5,0.0245877979620606,0.00112544221428833,1,11.0684886770794,15.4465327577171,2.33865390615685,0.0125001776547784,2,0.00927928279583821,0.206445314614035,0.383614898482083,0.346787503344986,0.355249760111165,0.01169858107774,1.14980814172918,0.80690210860461,0.160589509728989,0.106277697966137,1.20057152570554,1.11172977111982,1,6.61546441350872,31.1684135438277,1.05180635897035,1,0,0.0222222222222222,11.6806611007557,30.4950957647256,58.801489048994,14.9101589321861
33998,20,13.714221700828,13.671766251633,1,0.843674212128906,0.608075920616291,0.850784054744549,0.0364322825571568,0.43864369005557,1,3.70166676245492,0.395352136320193,2,0.5,0.0208920932868039,0.00119993963833327,1,9.33851893855222,19.4825117950029,3.41098353762799,0.0101046734314438,2,0.00903020668588826,0.18995531294234,0.284192387237737,0.319915495891671,0.386105071954839,0.0119654487678829,1.07169065096384,0.894398807765148,0.142337517356558,0.106991464570122,1.10588805124247,0.750651495028714,1,6.46420125648703,24.7227832972175,1.54772477898429,1,0,0.0222222222222222,19.1857432431597,24.1007248089448,59.1312118832495,22.602092475783
34001,20,15.0292105182001,11.430765002551,1,0.891662501932944,0.636728129777738,0.762933346462724,0.0446074927462492,0.390149270307658,1,4.60501561395242,0.448000035103993,2,0.5,0.0234066293610746,0.000987982183056541,1,9.98017680561633,17.1837641176879,2.6453784306141,0.012100804414506,2,0.0116576811768,0.211282078820318,0.305713046939923,0.262540515747924,0.351567374426603,0.00891854091294552,1.19117348589167,0.91266670993284,0.158521667352195,0.0977745551303371,1.08951560264766,1.21398503717455,1,6.59644327926748,28.6512607668902,1.41630766776776,1,0,0.0222222222222222,13.0329885997662,24.0077552892003,45.4801001372918,19.4125261543752
34012,20,16.5142617956911,14.1285880105686,1,0.919427193596735,0.689320584644499,0.836773541395845,0.0335410999936313,0.325905937061057,1,3.3769053137928,0.41270538580738,2,0.5,0.0232580082131731,0.00100812016114335,1,8.80211351578153,14.6187272629402,2.6682706726077,0.0136145808662654,2,0.009318232909924,0.26093605427586,0.251959514336947,0.344187173163481,0.414232695545417,0.00896735524562422,1.09338012602419,1.01304558417712,0.112596990400128,0.0804620645032505,1.21027131609966,1.14871938982927,1,7.80949519717034,22.8680018526846,1.45111484745673,1,0,0.0222222222222222,16.5279358946156,31.8097427185378,55.7570427612748,19.653872977273
34103,20,12.5130871707278,12.4838512136416,1,0.939211395557136,0.538225011890154,0.713660903099541,0.0362379510179449,0.384580583520489,1,4.05924211375187,0.368893525989149,2,0.5,0.0239813147992015,0.000983905046526481,1,10.5951245303816,14.8268047836045,2.62072676468438,0.0107739216199278,2,0.00941221700546917,0.208133577957949,0.258313985777734,0.359727109333429,0.251687988096309,0.012375756187196,1.21354133366082,0.937905156941847,0.152790064137977,0.0892345491586991,1.24542310458307,0.993477295959832,1,6.52559094285989,29.9409217896311,1.60490753839762,1,0,0.0222222222222222,15.5035419886142,25.2193016482515,53.842376958139,18.9755447309837
34113,20,10.8086660468266,11.4425227151596,1,1.09263527453324,0.731945677034335,0.967362556534389,0.0306908770487877,0.38855790447713,1,4.33299032745481,0.333418565813364,2,0.5,0.0310411295985599,0.000899856371261344,1,10.6231422769683,12.8532531001523,3.36569529251133,0.0105913620873773,2,0.0136184220916073,0.285388876206588,0.299827684710963,0.300891819399449,0.416121435105814,0.0101366440433483,1.18719117533582,0.836516917065135,0.111808409873614,0.119875553364333,1.22439720013471,1.05868160261437,1,7.56239386547169,21.0827939604336,1.55738879212537,1,0,0.0222222222222222,17.3590098644741,31.3608067306312,58.7717265859406,16.3754451164428
34136,20,13.7053396415297,16.983060428014,1,0.828469560466006,0.718623763517129,0.968028349107171,0.0443437215968502,0.425987081271002,1,3.96197577375118,0.363801597915829,2,0.5,0.0211382327179445,0.000931600725556703,1,9.53336033134851,16.8255686540764,3.08211359479228,0.0127384372542632,2,0.0106008392895262,0.236747720092368,0.259824723465965,0.324838761706873,0.363127876227871,0.0115496926347091,1.10669708216461,1.09173480090365,0.12226692247994,0.120213255665164,1.21316031372889,0.987535080477453,1,6.30573256052434,30.6207278142496,1.584201722621,1,0,0.0222222222222222,17.9664411213468,27.8248880169131,60.7183789442177,22.646261440124
34146,20,11.0474255725385,14.6407373029892,1,0.687428128589504,0.634920360847248,1.05502623748455,0.0328842903169421,0.36912409735089,1,4.23432721453857,0.441361208821178,2,0.5,0.0226032053454895,0.000875372274057743,1,9.44413615635187,21.1935247688801,2.66480645486501,0.0133420858367069,2,0.0116568455867154,0.245102153040149,0.250720683766458,0.281076335534326,0.374345383131802,0.00963061036049287,1.10556931188189,1.11551198732945,0.156300720637216,0.115428711386551,1.11313418216924,1.20175005598317,1,7.36634411978493,27.7722144598945,1.29616171591124,1,0,0.0222222222222222,17.5222595246798,25.5254844894217,54.7411637522341,17.7521600730669
34322,20,12.5448155714628,11.8213051517228,1,0.936900846648806,0.601905734838415,1.09256398984058,0.0281084308170939,0.394336567055273,1,4.51753111338227,0.477960858776943,2,0.5,0.0208542204286829,0.00115252793052858,1,8.82705693101807,19.904709905717,3.27019110092483,0.0130202712606999,2,0.0113679795872771,0.216774945497089,0.275318268655776,0.258553222797141,0.285806935877136,0.00833902434251322,1.23393089905756,0.857013602210872,0.161054518533871,0.106046187051656,1.11999627479813,1.23418573594952,1,9.63735981588908,27.2985327910741,1.42744338210065,1,0,0.0222222222222222,14.6510134025364,20.4936901378292,51.5823318546974,14.8265220178327
34337,20,12.6764741786349,13.7144532066506,1,1.02310686936037,0.710743064276431,0.785266226465436,0.0417933140260044,0.537126746304994,1,3.63891817146549,0.41143834119757,2,0.5,0.0250202308315629,0.00110637251955457,1,7.83748471031307,21.0726556331913,2.386555898463,0.010921198630591,2,0.0126332924717725,0.245213755161372,0.250551146512113,0.296549577984832,0.263089889615445,0.0113797235265032,0.934861347061356,0.848831692897824,0.10991887810168,0.108336953717349,0.842119364777809,0.963842849240428,1,8.39500943169978,29.3523467609422,1.60634562378893,1,0,0.0222222222222222,18.2726513348383,21.126017587564,51.5831050225255,20.1104494939161
34586,20,14.9895942585582,11.6876934518019,1,0.866380362437755,0.560227381650618,0.76330441623304,0.0457423970785021,0.409876199535609,1,3.03982543955937,0.426097221793229,2,0.5,0.0224210197308009,0.0011684340608674,1,11.2574718884203,14.6346633787889,2.26283381199068,0.00960417007470316,2,0.0131242656981672,0.209051473564062,0.351035589394411,0.342184040384518,0.366751143888152,0.00768682291215591,1.14905878135423,1.07349847891984,0.155326544125931,0.089539918207655,1.10149743600495,1.07939472980792,1,7.84321670767942,28.0566925435853,1.36248995383138,1,0,0.0222222222222222,14.5894845998433,28.582039533887,46.2881218706792,16.1134756989572
34626,20,12.1992429989941,14.4190974720227,1,0.884831647706177,0.585168530811502,0.893670941165148,0.0400391045172689,0.405402191507365,1,3.46882262835552,0.413211813406422,2,0.5,0.0291851603378736,0.000826265433377082,1,8.12146691432255,13.599487335306,2.45179276317327,0.0134366245752086,2,0.0120657678203355,0.27678731002449,0.278014250497249,0.282579953585915,0.306560332336282,0.0114305568209994,1.09288570661872,0.818525963590955,0.121184492922823,0.0954769676209979,1.17254884819537,0.927611863902141,1,6.88450978894312,23.800191034901,1.37475859998062,1,0,0.0222222222222222,16.5636816274843,29.6641416433037,61.6829018784616,22.4464981898878
35010,20,13.2075444463813,13.7700573582577,1,1.03119503837694,0.707056480265737,0.762371286987363,0.0353357788899138,0.461650163182751,1,3.05082514329211,0.355481192868115,2,0.5,0.025301489062883,0.00116249769425337,1,8.42549314262309,16.550243732185,3.05685391710188,0.0105797876353231,2,0.0131395717700879,0.255506185812394,0.256484820168644,0.31349934565954,0.325125528711183,0.0107211394324921,1.00146839638796,0.879662132883145,0.119135678055945,0.0935418131165603,1.05682374462267,1.07358980399675,1,6.85204771095214,19.542146601036,1.0884447565806,1,0,0.0222222222222222,15.2425898190469,25.4186118975589,55.365175893289,14.3733860413463
35293,20,13.4415886222683,16.4916503077711,1,0.873638852625823,0.653818142541575,0.794990779735355,0.0386113438944875,0.382941123016908,1,4.331957769699,0.306846357017307,2,0.5,0.0251218802096345,0.0010914965956571,1,7.89213141147301,15.7153026199843,3.55277310247221,0.0112735525916746,2,0.0139141189648352,0.206215071264599,0.354993994479012,0.323646228818389,0.29631697770529,0.00901060388244817,1.2348008467018,1.18688741313887,0.139639305242887,0.0977938098934464,0.841050693360836,1.12911502363224,1,9.48883183334218,30.6626661044588,1.19125634699262,1,0,0.0222222222222222,17.6937275357572,22.6935791157099,54.3580131171876,14.3690050731649
35304,20,14.2375506675222,15.8802486864402,1,1.07386851456273,0.65459384308376,0.852325526664236,0.0281996330546945,0.527088272464165,1,3.65191255314067,0.336598618316131,2,0.5,0.0229201196142358,0.000955602950308892,1,10.3154031984106,14.2914721184882,3.26046934852255,0.0112470259460092,2,0.0110270834102455,0.29217125199136,0.250661235971313,0.399498296406273,0.399427663114433,0.00828380270709927,1.08570782308825,1.07670859792763,0.125387524558383,0.0952285934425311,1.00743829317669,1.23581844213723,1,7.25609014369292,23.1496462615626,1.66160858081961,1,0,0.0222222222222222,17.2550706354152,20.696475050479,56.0382674347259,19.4698070797436
