"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","tb_mort_mse_male_neg_norm","tb_mort_mse_female_neg_norm","tb_mort_mse_male_pos_norm","tb_mort_mse_female_pos_norm","tb_mort_mse_overall_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"146",1342,3190.69458492193,11237.2881970421,159388.552101299,35450.8842344514,227312338.295509,68920401.9770206,296232740.27253,0.0439433749761942,0.0330276863264532,7,9,8,45,1.5,17,30,40,20,0.221373468522071,0.231187560225803,0.0168721994361382,0.0194488502760973,0.0142383792658118,0.158200228575374,0.0589957922948029,580,298,305,355,913
"147",1343,3296.70290786526,11783.1640117593,115451.770860795,28841.0050781209,233619837.832643,68785622.9382127,302405460.770855,0.0445563873649912,0.0327275795412362,7,9,8,45,1.5,17,30,60,17,0.234438061091838,0.229730252942062,0.0201540293155393,0.0227925442155738,0.00804030296171112,0.107704322200946,0.0433127022550197,427,343,342,220,771
"148",1344,3287.99825398971,11745.7878929095,109972.272772174,28494.1839394497,234062360.137772,68050202.4812065,302112562.618978,0.0445581415455212,0.0324616766512737,7,9,8,45,1.5,17,30,60,20,0.235354648336199,0.221778470542616,0.0199293224127777,0.0225179837131455,0.00771508916725006,0.101406814403383,0.0412260322963746,400,339,334,209,750
"149",1442,3463.70878474483,11845.2709924862,124782.065478101,24913.2892648528,218251645.09613,74643599.611433,292895244.707563,0.0433443571403473,0.0349079029989552,7,10,8,45,1.2,14,22,40,20,0.202606243197254,0.293070013704369,0.02052741926903,0.0280602111578924,0.00435728822941555,0.118427494680568,0.0465529609583795,477,346,403,95,801
"150",1443,3554.98554222236,12264.4305169984,80593.6725389281,26094.8728981268,226072865.418737,72584363.4924011,298657228.911139,0.0441468371641312,0.0341864301390164,7,10,8,45,1.2,14,22,60,17,0.218806174138461,0.270804386780853,0.0230474251287728,0.030939244919759,0.00546525788294463,0.0676424146247729,0.0327296357620216,314,368,430,128,609
"151",1444,3546.43565363076,12222.4974871038,75453.1890035828,26700.772215375,226605026.222886,71632120.973742,298237147.196628,0.0441490556609437,0.0338609623222661,7,10,8,45,1.2,14,22,60,20,0.219908427740998,0.260508201479315,0.0227953218724433,0.0306695659938672,0.00603340899616289,0.0617345313435827,0.0310233596751858,291,363,426,140,577
"152",1445,3557.06113974607,12264.8243086226,74988.8722121496,20899.9448478593,232873283.758318,69001941.4423194,301875225.200638,0.0444089137418208,0.0332689943924477,7,10,8,45,1.2,14,30,40,17,0.232891739169034,0.232069211094834,0.0230497926216787,0.0310047130138494,0.000593979651022128,0.0612008987795597,0.0293493646562802,272,369,431,15,575
"153",1446,3548.61304429205,12224.4115471305,70303.4724662756,21339.6117998612,233437011.776213,68084178.9119291,301521190.688142,0.04441127670917,0.0329448138573608,7,10,8,45,1.2,14,30,40,20,0.234059377284676,0.222145842950117,0.022806829287165,0.0307382448273387,0.00100625486096897,0.0558160367069527,0.0277557022932772,248,365,427,24,536
"154",1447,3661.82183815656,12784.2300706391,46696.8308438652,34863.9997006468,240931161.176918,66656401.8381146,307587563.015033,0.0451470017713799,0.0322936606609025,7,10,8,45,1.2,14,30,60,17,0.249581853029745,0.206707908775551,0.0261724833571195,0.0343090546225525,0.0136880582937962,0.0286852653685867,0.0248083046946492,201,400,464,345,349
"155",1448,3654.3870261676,12750.3231471461,43842.1858272091,36220.7612523744,241464611.068503,65824741.6777278,307289352.746231,0.0451491240238646,0.0319840220064952,7,10,8,45,1.2,14,30,60,20,0.25068677669227,0.197715528209194,0.0259686334124292,0.0340745472263557,0.0149602920858504,0.0254044631927457,0.0241180627113358,190,396,461,369,316
"156",1450,3145.22629218482,11171.2191726963,136039.948798156,27051.2136736068,217085474.275908,74885766.8185173,291971241.094425,0.0433073560026472,0.0349911856987828,7,10,8,45,1.2,17,22,40,20,0.200190777838397,0.295688462670087,0.0164749894987219,0.0180146982148038,0.0063620175602333,0.131366016940356,0.048216347892882,501,287,282,149,845
"157",1451,3026.42748671871,10522.3160184385,89456.9857062173,25462.2972204398,224472965.929612,73005249.9380613,297478215.867673,0.044060149385676,0.0342953796186188,7,10,8,45,1.2,17,22,60,17,0.215492335611014,0.275355249350532,0.0125737546334552,0.014267569359021,0.00487209237633066,0.0778288920868516,0.0301785601374499,284,230,218,112,655
"158",1452,3007.95422184239,10421.9394593164,83999.0000512545,25859.0052200129,224994233.550569,72060645.5612224,297054879.111791,0.0440623057153237,0.0339749874561663,7,10,8,45,1.2,17,22,60,20,0.216572026389828,0.265141651963312,0.0119702862583468,0.0136848892251008,0.00524408502455425,0.0715561082177432,0.0281710930693787,257,205,201,121,632
"159",1453,2961.74215489292,10178.7529934853,83985.508277164,20623.8010071038,231384708.415605,69213584.5577447,300598292.973349,0.0443306809411208,0.0333809042370274,7,10,8,45,1.2,17,30,40,17,0.229808484030058,0.23435761629783,0.0105082383193961,0.0122272771820138,0.000335039879896247,0.0715406023171728,0.0261097957594027,231,181,165,7,631
"160",1454,2943.1494488616,10079.1193745556,78993.7660389217,20860.2240640972,231934612.187455,68308087.248509,300242699.435964,0.0443329750808779,0.0330621001063605,7,10,8,45,1.2,17,30,40,20,0.230947488272468,0.224566866669193,0.00990923653404386,0.0116408296583734,0.000556733516441867,0.0658036652546282,0.0242181328698045,192,170,157,14,599
"161",1455,2863.90917197467,9655.05147032643,52407.9075200479,31211.0070445685,238926807.157404,67094424.6848724,306021231.842276,0.0450366235702363,0.0324434595274175,7,10,8,45,1.2,17,30,60,17,0.245430276247794,0.21144405981707,0.00735972127531188,0.00914144823026696,0.0102626511592333,0.0352489230830451,0.0169537061737993,43,109,125,275,402
"162",1456,2847.1082762217,9566.69410539663,49173.0380086596,32339.6566530892,239448699.337947,66267626.8988864,305716326.236833,0.0450386860980567,0.0321387455305622,7,10,8,45,1.2,17,30,60,20,0.246511260663885,0.202504253995964,0.00682851283472189,0.00861151763852448,0.011320984636859,0.0315311344019304,0.0159436418062861,31,100,113,306,383
"163",1457,3476.96539515889,11895.9232098695,132400.421723533,25439.0814585572,219503960.369758,72409704.2046827,291913664.574441,0.0433457849786618,0.0341002503466172,7,10,8,45,1.5,14,22,40,17,0.205200137770299,0.268915871664435,0.0208319426715779,0.0284783485896408,0.00485032298233678,0.127183161182185,0.0494721035016002,519,352,405,111,835
"164",1458,3467.31417286672,11846.9534413613,125038.972765866,24878.2801433545,220073956.669715,71391567.3183402,291465523.988055,0.0433483225515657,0.0337604145180174,7,10,8,45,1.5,14,22,40,20,0.20638075924817,0.257907199148031,0.020537534227121,0.0281739316100032,0.0043244602152788,0.118722754505789,0.0466564575837452,479,347,404,93,805
"165",1459,3558.3128888286,12266.0808904777,80893.388204385,25922.1921263471,227938932.320007,69449940.2677952,297388872.587802,0.0441507943180047,0.0330420858966067,7,10,8,45,1.5,14,22,60,17,0.222671319689324,0.236913228066966,0.0230573472481461,0.0310441954403681,0.00530333531606743,0.0679868734985128,0.0328073711820769,315,372,432,123,610
"166",1460,3549.72801518885,12224.1187087038,75713.5983283895,26500.0496014267,228481520.258217,68527396.6182102,297008916.876427,0.0441530124948066,0.0327172280189577,7,10,8,45,1.5,14,22,60,20,0.223795170797714,0.226938163754295,0.0228050687294105,0.0307734130228805,0.00584519162519647,0.0620338160092591,0.0310793986407949,293,364,428,134,579
"167",1461,3560.1113037895,12265.7846569361,75176.5444953001,20770.7768918254,234809228.064492,65982821.4821081,300792049.5466,0.0444127498633486,0.0321242977637664,7,10,8,45,1.5,14,30,40,17,0.236901620334942,0.199424776563933,0.0230555662788086,0.0311009206958809,0.000472859002882047,0.0614165878166598,0.0293981314408005,273,371,433,12,576
"168",1462,3551.62872646122,12225.3493155553,70457.9110331448,21186.3656245856,235383381.65395,65095007.2718882,300478388.925838,0.0444151125014158,0.0318007654590146,7,10,8,45,1.5,14,30,40,20,0.238090852720069,0.189825226614583,0.0228124671929922,0.0308333648887875,0.000862556093532367,0.055993530715231,0.027785992458985,249,366,429,21,539
"169",1463,3664.63865465631,12785.3293721177,46859.7331878925,34559.5020901728,242912243.398974,63777472.4758652,306689715.874839,0.0451509455788188,0.0311546174043957,7,10,8,45,1.5,14,30,60,17,0.253685227421768,0.175579294370159,0.0261790924069102,0.0343979021016686,0.013402531224466,0.028872486673378,0.024797904271069,200,401,466,340,350
"170",1464,3657.17151092822,12751.3979121409,43966.3233982942,35889.6111343423,243455284.413782,62973888.6265991,306429173.040381,0.0451530675245795,0.030845569031202,7,10,8,45,1.5,14,30,60,20,0.254810016978291,0.166890490777333,0.0259750949477789,0.0341623749040338,0.0146497729899438,0.0255471327053972,0.0240865656789648,187,397,462,365,317
"171",1465,3173.0666826689,11288.1642626255,143924.686821182,27779.7030901848,218341466.156996,72625905.1373268,290967371.294323,0.043308780626408,0.0341764597030112,7,10,8,45,1.5,17,22,40,17,0.202792287691985,0.271253558567981,0.0171780686241044,0.0188928344059032,0.00704512127270521,0.140427832161144,0.0514560666361564,537,303,294,173,869
"172",1466,3152.6609575168,11175.7071089586,136319.560152675,27038.9332427515,218898746.009329,71621327.8280748,290520073.837404,0.0433111754736074,0.0338418699501381,7,10,8,45,1.5,17,22,40,20,0.203946569856448,0.260391499876941,0.0165019711728052,0.0182492009851748,0.00635050221393302,0.131687370220691,0.0483615961619833,504,288,285,148,847
"173",1467,3029.5995498397,10507.2187220604,89118.3873881309,25266.7753762011,226927262.840089,69041709.6492909,295968972.48938,0.0440640847741925,0.0329615725456108,7,10,8,45,1.5,17,22,60,17,0.220575869742385,0.232499207466626,0.0124829890105501,0.0143676219580888,0.00468875176131359,0.0774397459435545,0.0300086715051882,282,224,220,105,654
"174",1468,3011.07244896099,10406.9637681786,83672.6309120541,25641.6161013151,227459937.067485,68135961.0594275,295595898.126912,0.044066240794185,0.0326420594621894,7,10,8,45,1.5,17,22,60,20,0.221679186787812,0.222705740849558,0.0118802517315997,0.0137832437394341,0.00504023949069453,0.0711810168926333,0.0279990760092051,255,203,206,116,628
"175",1469,2968.40476708524,10182.4391736452,84187.9020225788,20519.9322409737,233308783.732504,66180949.8403504,299489733.572854,0.0443344922232407,0.0322358444834261,7,10,8,45,1.5,17,30,40,17,0.233793781205404,0.201567052559784,0.0105303997998344,0.0124374280021571,0.000237642253879072,0.0717732105176528,0.0261968213918579,234,183,170,3,633
"176",1470,2949.75819925662,10082.7698665371,79164.0842147712,20732.9552237457,233868956.918138,65304884.6186778,299173841.536815,0.0443367860449498,0.0319176804443762,7,10,8,45,1.5,17,30,40,20,0.23495405627094,0.192094539327256,0.00993118345555284,0.0118492815801643,0.000437393666956475,0.0659994094675345,0.0242871339474907,195,171,159,10,600
"177",1471,2866.36213102093,9641.66582170341,52170.0069327051,30916.6602784735,241515415.239648,63478578.0837282,304993993.323376,0.0450405459938985,0.0311190726434467,7,10,8,45,1.5,17,30,60,17,0.25079200631503,0.172347478958927,0.00727924615547363,0.00921881898823222,0.0099866425253426,0.0349755073833577,0.0167882580013512,41,107,126,262,400
"178",1472,2849.51554363358,9553.43257732129,48934.249452146,32020.8101518592,242047744.148736,62688182.8737488,304735927.022484,0.0450426082249648,0.0308151852669203,7,10,8,45,1.5,17,30,60,20,0.25189460810983,0.163801278401892,0.00674878393318279,0.00868744719982996,0.0110220026286893,0.0312566981721348,0.0157708564668498,27,98,115,294,377
"179",1569,3105.72263882281,10950.1945613776,65123.5177670366,21725.7762923918,222569180.485587,73802926.838902,296372107.324489,0.0435884029517822,0.034399594355965,7,11,8,45,1.2,14,22,40,17,0.211549064427241,0.283980183672283,0.01514617962301,0.016768681650573,0.00136836087441203,0.0498627897887322,0.0217523174536599,155,264,263,31,508
"180",1570,3089.14468525695,10853.5540451636,60200.879617958,22886.3547202534,223225001.550793,72646608.2593029,295871609.810096,0.0435915595101766,0.0340149770815326,7,11,8,45,1.2,14,22,40,20,0.212907452955872,0.271477412445548,0.0145651725054184,0.0162457830580095,0.0024566339702809,0.0442052730550779,0.0201607632202932,110,258,254,48,472
"181",1571,3033.51664816576,10438.7129199869,40852.0610494919,46657.7729874535,232850652.643701,71624206.5005457,304474859.144247,0.0445305944782527,0.0333589198267589,7,11,8,45,1.2,14,22,60,17,0.232844863812146,0.260422625713691,0.0120711290561507,0.0144911743129373,0.0247470663355519,0.0219679560895746,0.0193269674013556,80,209,223,497,274
"182",1572,3018.40226850138,10352.1828237544,38480.6466959172,49133.3766607346,233476222.967333,70580364.021962,304056586.989295,0.0445334241326446,0.0329921874717867,7,11,8,45,1.2,14,22,60,20,0.234140594609092,0.249136009778657,0.0115509062369178,0.0140144394842035,0.0270684371356539,0.0192425239165257,0.0190063574598781,68,195,212,527,226
"183",1573,2985.36430749958,10145.6420141674,29624.0196033203,38459.0835509614,240387320.966955,66560871.9357364,306948192.902691,0.0448149274282846,0.0321419966359714,7,11,8,45,1.2,14,30,40,17,0.248455408116924,0.205674985378989,0.0103091736267828,0.0129723625330056,0.0170591644058572,0.00906373066326119,0.0124931757526932,8,177,184,400,101
"184",1574,2970.20926470867,10060.0239381921,27962.8224296207,40786.0606920877,241053446.037072,65567124.370547,306620570.407619,0.044817859622395,0.0317768503105945,7,11,8,45,1.2,14,30,40,20,0.249835139116562,0.194930024012898,0.00979443391423807,0.0124943451158302,0.0192411682727185,0.00715454080947031,0.0123764685306703,6,167,171,431,80
"185",1575,2946.93162206283,9841.97316348921,33032.8979609818,78693.41909598,250238676.654735,65360565.6266703,315599242.281405,0.0456756410766405,0.0311786557296399,7,11,8,45,1.2,14,30,60,17,0.268860316204988,0.192696593914016,0.00848350287763037,0.0117601262311318,0.0547868559195487,0.0129815051913508,0.0243792341550223,197,141,158,700,137
"186",1576,2930.38121095437,9754.31118952476,33342.6529576767,81806.916729222,251019307.576082,64411618.6711181,315430926.2472,0.0456783468898608,0.0308226826069033,7,11,8,45,1.2,14,30,60,20,0.270477220792094,0.182436042106842,0.00795647515871075,0.0112380963774119,0.0577063791736143,0.01333750212309,0.0251520786962358,208,127,152,716,139
"187",1577,4741.27279037306,19921.9242408216,73250.2050001771,20409.1928717088,221058603.784688,74186402.2753324,295245006.060021,0.0435096779092977,0.0345114434632919,7,11,8,45,1.2,17,22,40,17,0.208420238332773,0.288126537226874,0.0690846208180268,0.0683568869688681,0.000133802070974266,0.0592026737327254,0.0452892442984889,447,667,658,2,563
"188",1578,4710.43131759487,19737.796214532,67942.1376096599,21322.8989426698,221701317.329023,73039065.0593047,294740382.388327,0.0435127521855179,0.0341330105413893,7,11,8,45,1.2,17,22,40,20,0.209751477526112,0.275720877588606,0.0679776348662396,0.0673840912227446,0.000990583233442673,0.0531021887537845,0.043300176813965,425,661,652,23,527
"189",1579,4347.80709493527,17729.4736550495,43807.2091882712,40963.2289728134,231477118.543561,71732309.6597942,303209428.203355,0.0444322023100352,0.0334547876825859,7,11,8,45,1.2,17,22,60,17,0.22999989120559,0.26159149828291,0.0559035095698137,0.0559462683995074,0.0194072987717235,0.0253642650481563,0.0358014247398282,360,602,587,436,315
"190",1580,4319.18164154028,17561.1282881396,41013.8280388927,43163.6874453964,232089845.806873,70700572.4603565,302790418.26723,0.0444349579084364,0.0330935513669406,7,11,8,45,1.2,17,22,60,20,0.231269020438883,0.250435771480394,0.0548914096740347,0.0550433699065017,0.0214706662243663,0.0221538725477363,0.0350743175477381,352,597,578,465,280
"191",1581,4218.32395661577,17004.6635203375,33596.5180876369,33275.143083552,238773640.13094,67010154.2734741,305783794.404415,0.0447092532324324,0.0322683902848612,7,11,8,45,1.2,17,30,40,17,0.245113024572374,0.210532880412463,0.0515459185337962,0.0518621363913557,0.0121981892181116,0.0136292656404044,0.0284298474425852,258,581,564,326,143
"192",1582,4189.43740246767,16836.301235685,31492.3549796255,35328.6609630606,239424196.591667,66026962.1757595,305451158.767426,0.0447121107216114,0.0319088897239838,7,11,8,45,1.2,17,30,40,20,0.246460508635271,0.199902050737546,0.0505337169277899,0.0509510023090914,0.0141237706407069,0.0112109814534709,0.0278973694756296,253,574,560,351,118
"193",1583,3869.10622982584,15101.0026436768,31303.2497896965,68736.8346607165,248411325.006715,65527610.7326811,313938935.739396,0.0455504162579604,0.0313213058335723,7,11,8,45,1.2,17,30,60,17,0.265075360752748,0.194502780186421,0.040101023968339,0.0408471786578058,0.0454505778124245,0.010993645597362,0.0331229075481649,323,502,499,659,114
"194",1584,3842.41821140458,14947.7707085281,31223.7270398258,71786.6982010795,249028588.269244,64640115.737754,313668704.006998,0.0455530507067636,0.030977853757643,7,11,8,45,1.2,17,30,60,20,0.266353885306851,0.184906681773567,0.0391797867021124,0.0400053903625648,0.0483104314486533,0.0109022512526072,0.0336008402233136,331,493,494,674,112
"195",1585,3112.020741014,10953.5092772731,65317.3738372404,21510.1355703772,224420086.772278,70629555.2726682,295049642.044946,0.0435926334434975,0.0332566262689584,7,11,8,45,1.5,14,22,40,17,0.215382808112528,0.249667893434933,0.0151661078436314,0.0169673351670347,0.00116615481016983,0.0500855857627374,0.0218022107740054,156,265,265,27,511
"196",1586,3095.39139837876,10856.825044897,60350.8403205456,22639.013167077,225088668.312146,69508945.2222985,294597613.534445,0.0435957895320995,0.0328727574692717,7,11,8,45,1.5,14,22,40,20,0.216767627146858,0.237551223045525,0.0145848379025126,0.0164428156704222,0.00222470207205651,0.0443776207187871,0.0201862275518401,112,259,260,40,475
"197",1587,3039.511455367,10442.5228167667,40992.554932966,46182.7515407087,234762337.168723,68605825.9529617,303368163.121684,0.044534938646158,0.032221841885148,7,11,8,45,1.5,14,22,60,17,0.236804496198055,0.227786186130795,0.012094034326456,0.0146802613577143,0.0243016392553626,0.022129423675178,0.0192841780159962,77,213,226,491,279
"198",1588,3024.34916363365,10355.9507211542,38569.2965980822,48622.9394262021,235399591.831088,67595517.9895708,302995109.820659,0.0445377678642049,0.0318558014288135,7,11,8,45,1.5,14,22,60,20,0.238124428522738,0.216862164362328,0.0115735590050669,0.0142020152958037,0.0265898007108024,0.0193444079652301,0.0189353774629839,67,196,217,516,231
"199",1589,2991.14957793895,10149.0037532597,29660.3791849277,38088.3410883927,242378934.230486,63690415.469558,306069349.700044,0.0448190096717855,0.0310065261915363,7,11,8,45,1.5,14,30,40,17,0.252580595236066,0.174637984723539,0.0103293845529721,0.0131548404099238,0.0167115196126887,0.00910551820383256,0.0124419563375356,7,179,189,396,102
"200",1590,2975.94785487252,10063.3540217453,27956.3514777752,40385.3744676789,243056596.578634,62730583.1518217,305787179.730455,0.044821941437681,0.0306421618532329,7,11,8,45,1.5,14,30,40,20,0.253984223159668,0.164259734216793,0.00981445452590686,0.0126753506125615,0.0188654452475087,0.00714710383822853,0.0123017257534148,5,169,178,426,79
"201",1591,2952.22374590973,9845.00364728344,32994.6519694068,78044.5305699934,252282316.671986,62633201.3932047,314915518.065191,0.0456799700604883,0.0300470096924197,7,11,8,45,1.5,14,30,60,17,0.273093265256743,0.163206787501998,0.00850172228211176,0.0119270493739809,0.0541783938732995,0.0129375496271232,0.0242205373813453,193,143,162,696,136
"202",1592,2938.37208034157,9768.66996969409,33366.3659218428,81359.9239087051,252924074.664659,61769144.8413613,314693219.50602,0.0456826754555048,0.0296988755562155,7,11,8,45,1.5,14,30,60,20,0.274422525235806,0.153864118807352,0.00804280078904827,0.0114901428280988,0.0572872345049413,0.013364755089388,0.0251021856017282,207,130,154,714,141
"203",1593,4760.22883383795,19969.9780613136,73438.0271444748,20266.5009336599,222849595.604863,71257071.1915408,294106666.796404,0.0435138893616626,0.0335618101327475,7,11,8,45,1.5,17,22,40,17,0.21212988243003,0.25645295086912,0.0693735225419324,0.068954794811292,0,0.0594185350030718,0.0454912239715664,458,670,660,1,564
"204",1594,4729.2693015806,19785.4634883242,68098.498830983,21154.6859615729,223503912.897561,70142532.9950779,293646445.892639,0.0435169631821629,0.0331845742670341,7,11,8,45,1.5,17,22,40,20,0.213485156225948,0.244401932802228,0.0682642126540501,0.0679782752559996,0.000832850108899775,0.0532818924409822,0.0434829203469745,430,664,655,20,529
"205",1595,4358.9220405297,17737.4124297979,43971.5656834047,40529.6066032546,233382428.527886,68699151.0886162,302081579.616502,0.0444365277170187,0.0323164854615318,7,11,8,45,1.5,17,22,60,17,0.23394632013797,0.228795270341131,0.0559512378396375,0.0562968538553453,0.0190006915599841,0.0255531575877545,0.0358157730833181,361,604,591,429,318
"206",1596,4330.22262504622,17569.0019414188,41127.9182467897,42695.5202834943,234006699.841169,67700475.1957293,301707175.036898,0.0444392828921277,0.0319559343118892,7,11,8,45,1.5,17,22,60,20,0.235239360321805,0.2179970211054,0.0549387464306649,0.055391622464505,0.0210316663994203,0.0222849947713845,0.0350610721302754,351,598,582,459,282
"207",1597,4229.22507835338,17012.1186604519,33652.4098340431,32936.5541764314,240753104.985839,64122611.3219564,304875716.307795,0.044713322238916,0.0311324058931534,7,11,8,45,1.5,17,30,40,17,0.249213048945452,0.179311131002615,0.0515907391705104,0.0522059774566185,0.0118806947779833,0.0136935012151084,0.0284316021233533,259,582,567,318,147
"208",1598,4200.26788072229,16843.7127233797,31506.7067715296,34960.8492513955,241415044.816276,63172800.5728562,304587845.389132,0.0447161793121479,0.0307736778341025,7,11,8,45,1.5,17,30,40,20,0.250584111145211,0.169041239370492,0.0505782751241991,0.0512926151513297,0.0137788740093882,0.0112274757600594,0.02787608298594,250,576,561,347,119
"209",1599,3879.14316515785,15107.7387394353,31295.0968080037,68135.5131968333,250446439.274578,62779445.4902763,313225884.764854,0.0455547267870195,0.0301883061597658,7,11,8,45,1.5,17,30,60,17,0.269290650597166,0.164788061487564,0.0401415216781384,0.0411637617232554,0.0448867193471949,0.0109842754935763,0.0330223551325101,320,503,500,654,113
"210",1600,3852.38677339505,14954.455529284,31165.8883145022,71152.5552053684,251074296.019175,61923170.8549629,312997466.874138,0.0455573608302371,0.0298455148678643,7,11,8,45,1.5,17,30,60,20,0.270591117210291,0.155529535280807,0.0392199761442965,0.0403198168093511,0.0477157962696782,0.0108357780432301,0.033473430884602,330,494,496,669,110
"211",1688,3477.44967869449,13906.1333427945,129649.093548237,270003.986990014,177548051.333287,74179871.0462573,251727922.379544,0.0388080794758696,0.0355004729962737,7,12,8,35,1.5,14,30,60,20,0.118297736235623,0.288055917879926,0.0329174161441937,0.0284936237668912,0.234178561810635,0.124021099555855,0.119742106392164,845,463,406,1022,824
"212",1696,6863.91090753979,31822.857238765,111815.061064898,245666.035311361,175853006.450105,74917576.1770915,250770582.627196,0.0386709032605124,0.0355735995007117,7,12,8,35,1.5,17,30,60,20,0.114786825032877,0.296032403466455,0.140633563732141,0.135308726324601,0.211356891698052,0.103524704300414,0.149652936810889,918,859,863,1007,758
"213",1697,4007.2036274872,16830.3080191893,28269.4331272239,46146.710085096,227576985.707983,70173902.0626969,297750887.77068,0.0439412756235229,0.0334584639473945,7,12,8,45,1.2,14,22,40,17,0.221921627201791,0.244741112923482,0.0504976854414353,0.0452030199615553,0.0242678432226796,0.00750692404380012,0.028672571260542,264,573,533,490,84
"214",1698,3983.09183406231,16678.7863196588,26693.0265169219,49481.1909764518,228335597.02527,68928333.0074479,297263930.032718,0.0439446216593717,0.0330308402704073,7,12,8,45,1.2,14,22,40,20,0.223492923041104,0.231273315017583,0.0495867301884455,0.0444424904549446,0.027394582231122,0.00569518275656041,0.0287327736249827,265,567,528,531,64
"215",1699,3709.97940356958,15029.756350031,42105.9960605295,103074.842484033,239191939.21825,67833604.2005472,307025543.418797,0.0449732188347428,0.0321548000499943,7,12,8,45,1.2,14,22,60,17,0.245979438769605,0.219436487287339,0.039672688055702,0.0358280312004345,0.0776492894054934,0.0234090854379075,0.0454176563042476,454,496,475,785,290
"216",1700,3687.46144492973,14890.695521576,43451.2781521576,107887.1056036,239919358.297628,66718049.0236195,306637407.321248,0.0449764629471969,0.0317452662146661,7,12,8,45,1.2,14,22,60,20,0.247486126775463,0.207374473051814,0.038836648118461,0.0351177741211512,0.0821617431591934,0.024955198663048,0.0469259669945949,482,490,471,803,310
"217",1701,3625.61942767252,14511.2857608958,24761.8138947998,91595.4207471028,248435350.552328,62749341.2003868,311184691.752715,0.0453044275806261,0.0308597246278211,7,12,8,45,1.2,14,30,40,17,0.265125124365547,0.16446255685928,0.0365556196215642,0.0331671652202021,0.0668850484610423,0.00347566805834003,0.035052771924168,350,480,452,748,32
"218",1702,3602.84123852084,14371.966667865,27151.3405618695,96299.8310463159,249211882.43092,61701330.8653869,310913213.296307,0.0453076311421617,0.0304525716450203,7,12,8,45,1.2,14,30,40,20,0.266733538690672,0.153130875700701,0.0357180269861104,0.0324487000006416,0.0712963687455281,0.00622191645098099,0.0368888309563031,374,474,443,765,68
"219",1703,3377.15458193545,13012.0358820435,71776.3402222507,166579.7376219,259390932.503839,61666625.018535,321057557.522374,0.0462795232838644,0.029859964651262,7,12,8,45,1.2,14,30,60,17,0.287817193341305,0.152755616432991,0.0275420621118683,0.0253301352984273,0.13719775866479,0.0575087822883942,0.0689864017680143,651,409,374,914,546
"220",1704,3355.98278860604,12884.7132825913,76507.4615912894,172407.072881951,260128675.249383,60726855.3514792,320855530.600862,0.0462826239207802,0.0294708157330711,7,12,8,45,1.2,14,30,60,20,0.289345264542118,0.142594294665511,0.0267765929338252,0.0246623387039915,0.142662044431162,0.0629461915603507,0.0719702571250171,666,402,367,921,586
"221",1705,8262.53171168873,38629.9379567824,31162.006436843,40107.6301901321,226335345.403087,70576566.7369812,296911912.140068,0.0438547854847668,0.0335371377180062,7,12,8,45,1.2,17,22,40,17,0.2193498434694,0.249094951383303,0.181558038291351,0.179423752169871,0.0186050047485906,0.0108313166574549,0.0810272545140582,708,929,935,423,109
"222",1706,8220.11541115616,38363.2591260756,29104.858182432,43133.3961385843,227077951.132238,69345267.2443619,296423218.3766,0.0438580521950293,0.0331154997613336,7,12,8,45,1.2,17,22,40,20,0.220887987266988,0.235781444068433,0.179954753201188,0.178085865454112,0.0214422620997928,0.00846706596088138,0.0805809221492623,707,926,932,464,92
"223",1707,7505.9889370662,34467.7424837538,38207.3079029321,91548.21406811,237501158.647868,67986085.8857483,305487244.533617,0.0448625821203689,0.0322575867383136,7,12,8,45,1.2,17,22,60,17,0.242477360149247,0.22108520560768,0.156534732442258,0.155561026864685,0.0668407828108632,0.01892837960032,0.0881499005847434,746,889,891,747,224
"224",1708,7466.06307451007,34220.4124699237,39015.3840350819,96025.2028376877,238212778.913663,66881916.1233008,305094695.036964,0.0448657458794528,0.0318538876983992,7,12,8,45,1.2,17,22,60,20,0.243951324401208,0.209146296920297,0.155047773306908,0.15430169306003,0.0710388501809555,0.0198570897962055,0.0891386752665359,750,886,889,764,241
"225",1709,7304.77732399736,33337.4614970647,22140.8312840587,80361.4675757227,246283977.469017,63026287.8896499,309310265.358667,0.0451679503305623,0.030986110740197,7,12,8,45,1.2,17,30,40,17,0.260669030055345,0.167457061279556,0.149739432459685,0.149214449232943,0.0563509831164101,0.00046341070165003,0.0768350944839437,685,876,882,709,9
"226",1710,7264.29476811673,33088.4531412147,23914.2054948757,84713.9243922668,247044503.32616,61984328.2231645,309028831.549325,0.0451711634077234,0.0305845387218416,7,12,8,45,1.2,17,30,40,20,0.262244291441233,0.156190803375036,0.148242383056842,0.147937556315535,0.060432277013199,0.00250152399961934,0.0781161281783209,692,874,876,727,24
