"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort"
"2754",2754,8769.76418995504,38633.7573494097,410955.657830764,148505.387184511,370725355.484026,51601639.7761996,422326995.260225,0.05203800938072,0.0230444009735728,9,6,12,35,1.2,14,22,40,20
"2755",2755,9067.19861690396,40201.6331745919,333375.838775557,115040.890231926,380265765.29721,53363955.0946176,433629720.391828,0.0526859046360108,0.0224798706699631,9,6,12,35,1.2,14,22,60,17
"2756",2756,9069.7966931732,40228.9664582988,325116.486830073,112752.158047878,380763376.718373,53071326.9020006,433834703.620373,0.0526871695215206,0.0222676967964416,9,6,12,35,1.2,14,22,60,20
"2757",2757,9083.57255943327,40364.6382127297,348423.46404693,120778.618393734,382334814.132754,52272693.1275446,434607507.260299,0.0526634075220652,0.0221177305728983,9,6,12,35,1.2,14,30,40,17
"2758",2758,9086.39341766395,40393.6176124576,340072.308709247,118295.330654434,382852506.805438,51987532.1388184,434840038.944256,0.0526647796738334,0.0219043488852485,9,6,12,35,1.2,14,30,40,20
"2759",2759,9386.31130572891,41974.8935990052,274719.363686125,92199.9897312166,391919544.4703,53985224.2305954,445904768.700895,0.0532793186520519,0.0219159714886682,9,6,12,35,1.2,14,30,60,17
"2760",2760,9389.21190294185,42003.9263656353,267542.130714237,90303.2001481268,392403875.161549,53732243.1720204,446136118.333569,0.053280540861902,0.0219159714886682,9,6,12,35,1.2,14,30,60,20
"2761",2761,5757.48935723534,24696.7514007223,437996.125983524,160329.649429095,370013541.958882,52231796.6974755,422245338.656358,0.0520315982803506,0.0233195994544509,9,6,12,35,1.2,17,22,40,17
"2762",2762,5757.10239804124,24709.0347215172,428437.31055997,157340.410717744,370531253.587559,51908296.5516709,422439550.13923,0.052032974261231,0.0231019072573205,9,6,12,35,1.2,17,22,40,20
"2763",2763,6010.46413652346,26074.4322529969,350388.588398829,123094.050501592,379464529.244769,53333726.0485352,432798255.293305,0.0526289078944253,0.0224848590112209,9,6,12,35,1.2,17,22,60,17
"2764",2764,6010.47838634678,26088.6125903011,342127.303421244,120762.420445412,379950243.698221,53046792.6129764,432997036.311197,0.052630130039464,0.022277241196672,9,6,12,35,1.2,17,22,60,20
"2765",2765,6014.41921188975,26159.9520438874,365811.09247105,129157.022697618,381525731.390433,52081791.312747,433607522.70318,0.0526376990752905,0.0222036190001485,9,6,12,35,1.2,17,30,40,17
"2766",2766,6014.58597394755,26175.4889225444,357450.116402023,126634.076516747,382029787.443149,51801237.7194021,433831025.162551,0.0526390203694641,0.0219948789331359,9,6,12,35,1.2,17,30,40,20
"2767",2767,6275.87553016979,27582.862894084,291357.761939218,99576.7879231117,390510039.174448,53473959.7478989,443983998.922347,0.0532031563254893,0.0216961515693667,9,6,12,35,1.2,17,30,60,17
"2768",2768,6276.39103428333,27599.9498813868,284140.920785172,97625.3298221577,390982452.341871,53224999.09196,444207451.433831,0.0532043343878942,0.0216961515693667,9,6,12,35,1.2,17,30,60,20
"2769",2769,8765.73050810698,38601.896198941,420963.725805668,151778.514467583,372963553.339772,50286566.3935885,423250119.73336,0.0520403403868917,0.0221247430156403,9,6,12,35,1.5,14,22,40,17
"2770",2770,8768.2045505638,38628.941614318,411365.160501626,148806.20376868,373501281.006931,49976898.982923,423478179.989854,0.0520417649464421,0.0219027287101615,9,6,12,35,1.5,14,22,40,20
"2771",2771,9065.47557542618,40196.230098296,333869.764332532,115355.425768717,383068635.873381,51830301.4073851,434898937.280767,0.052689719159578,0.0217218940418759,9,6,12,35,1.5,14,22,60,17
"2772",2772,9068.06292856977,40223.5456041527,325597.902188758,113056.744520352,383572114.695724,51556714.1520327,435128828.847757,0.052690983862419,0.0217218940418759,9,6,12,35,1.5,14,22,60,20
"2773",2773,9081.84572347596,40359.4912157827,348799.762433123,121047.962871024,385165401.331748,50781050.6424519,435946451.9742,0.0526671528738462,0.0219014158057317,9,6,12,35,1.5,14,30,40,17
"2774",2774,9084.65618944407,40388.4557878517,340438.907662706,118556.418098616,385689080.508711,50515218.3524314,436204298.861142,0.0526685248332408,0.0219014158057317,9,6,12,35,1.5,14,30,40,20
"2775",2775,9384.41394682901,41969.1247839814,275158.272412592,92466.6906279102,394780357.601651,52595577.736997,447375935.338648,0.0532831359647301,0.0219159714886682,9,6,12,35,1.5,14,30,60,17
"2776",2776,9387.30447674336,41998.1393869036,267968.628979462,90560.3560047393,395270179.447909,52360794.6441968,447630974.092106,0.0532843579974066,0.0219159714886682,9,6,12,35,1.5,14,30,60,20
"2777",2777,5757.30253876791,24693.4946712835,438414.394937706,160642.995362922,372778534.262038,50581898.970533,423360433.23257,0.0520353274633383,0.0221771461882481,9,6,12,35,1.5,17,22,40,17
"2778",2778,5756.89727346788,24705.7565602805,428846.764592193,157645.712773801,373302509.36889,50278184.3772521,423580693.746143,0.0520367032525156,0.0219599388053426,9,6,12,35,1.5,17,22,40,20
"2779",2779,6008.22969195392,26056.9744500046,350954.768471444,123395.796259845,382038730.69232,51918172.3427524,433956903.035072,0.0526326958377032,0.0217607185806702,9,6,12,35,1.5,17,22,60,17
"2780",2780,6008.21332271867,26071.0659551842,342675.446284349,121054.031646889,382529193.939132,51648758.6262947,434177952.565427,0.0526339178071241,0.0217607185806702,9,6,12,35,1.5,17,22,60,20
"2781",2781,6013.95333825353,26156.2202737628,366188.51230018,129432.246037085,384349594.571099,50581166.9406897,434930761.511789,0.0526414051638505,0.0216634504301968,9,6,12,35,1.5,17,30,40,17
"2782",2782,6014.10308575631,26171.736320865,357818.523338981,126901.50198778,384859504.292181,50319498.6394941,435179002.931676,0.0526427262741237,0.0216634504301968,9,6,12,35,1.5,17,30,40,20
"2783",2783,6273.0481698859,27563.7210968899,291762.222912002,99806.2319475607,393141966.979371,52185048.7479257,445327015.727297,0.053206936293782,0.0216961515693667,9,6,12,35,1.5,17,30,60,17
"2784",2784,6273.53576238154,27580.7296060073,284531.059362784,97845.9152702469,393618810.326497,51952893.2373804,445571703.563878,0.0532081141865926,0.0216961515693667,9,6,12,35,1.5,17,30,60,20
"2785",2785,8765.70838091037,39236.7272249257,478343.493810677,186186.62208096,497277392.96507,87604174.8125538,584881567.777624,0.0597251592329906,0.0299443998460654,9,6,12,45,1.2,14,22,40,17
"2786",2786,8768.26336775728,39264.219098307,468589.786923426,183016.91978831,497853394.29288,87521208.4634976,585374602.756377,0.0597265344813854,0.0299467317264553,9,6,12,45,1.2,14,22,40,20
"2787",2787,9022.25546734619,40645.2715078081,397519.212974154,150546.099973074,504809782.90204,91059453.7882306,595869236.69027,0.0601885742228565,0.0307907974391929,9,6,12,45,1.2,14,22,60,17
"2788",2788,9024.87048934667,40672.695953549,388909.394863598,147969.272093827,505350803.38617,90989775.8226732,596340579.208843,0.0601898054455267,0.0307929540151436,9,6,12,45,1.2,14,22,60,20
"2789",2789,9084.41245339301,41017.7771751635,400494.033895535,151034.772675598,510978895.886856,91496957.8856327,602475853.772489,0.0603307570083713,0.0307327548940173,9,6,12,45,1.2,14,30,40,17
"2790",2790,9087.28775407653,41047.027969224,391951.841022899,148345.232488388,511536470.086841,91446070.1911955,602982540.278037,0.0603320849058994,0.0307350215556421,9,6,12,45,1.2,14,30,40,20
"2791",2791,9340.25974954018,42415.3287529784,331501.350241489,122440.434189807,517723964.385821,94384926.3424977,612108890.728319,0.0607665858276797,0.0315222423307072,9,6,12,45,1.2,14,30,60,17
"2792",2792,9343.16211322031,42444.2932275588,323972.919343161,120267.617025197,518247162.626225,94344277.7022446,612591440.32847,0.0607677701975851,0.0315243313785097,9,6,12,45,1.2,14,30,60,20
"2793",2793,5738.20628897198,25194.5529614205,495181.976989043,195080.412149681,496394221.090662,86936589.6572634,583330810.747925,0.059684776242338,0.0298866424155219,9,6,12,45,1.2,17,22,40,17
"2794",2794,5738.04581082819,25208.4930724691,485487.824878446,191903.546477863,496957265.737297,86855695.5718738,583812961.30917,0.0596861055673414,0.0298888971970994,9,6,12,45,1.2,17,22,40,20
"2795",2795,5958.33180920318,26406.3036195201,414650.437811784,159129.217364753,503860220.82368,90531737.3311953,594391958.154875,0.0601450289737141,0.0307328785850641,9,6,12,45,1.2,17,22,60,17
"2796",2796,5958.45324930935,26421.3914104177,406058.824511777,156525.820712468,504388330.816164,90462418.7113148,594850749.527479,0.0601462163357277,0.0307349592671056,9,6,12,45,1.2,17,22,60,20
"2797",2797,5998.64370613782,26696.2666685512,417676.681283156,159705.870952606,509417572.082028,90147043.8643603,599564615.946388,0.0602721426438818,0.0306330673810404,9,6,12,45,1.2,17,30,40,17
"2798",2798,5999.01735693869,26713.2257264985,409151.015348528,156993.557047659,509962042.649379,90096825.0636259,600058867.713005,0.0602734224717223,0.0306352530182202,9,6,12,45,1.2,17,30,40,20
"2799",2799,6224.67802448666,27937.4966590802,348691.159670537,130603.552151358,516413953.847506,93743094.312064,610157048.15957,0.0607076435007295,0.031444314464385,9,6,12,45,1.2,17,30,60,17
"2800",2800,6225.286512602,27955.3093611888,341144.623229571,128391.896548369,516924387.93733,93701502.2390308,610625890.17636,0.0607087857363968,0.0314463299280885,9,6,12,45,1.2,17,30,60,20
"2801",2801,8764.21385615193,39232.193412004,478737.216139856,186491.066516589,500356180.35808,87086952.7398711,587443133.097951,0.0597287578345159,0.0299500270768565,9,6,12,45,1.5,14,22,40,17
"2802",2802,8766.75862674252,39259.6714093288,468976.58804557,183314.588721334,500937376.170595,87021830.5136429,587959206.684238,0.0597301328884909,0.0299523587606362,9,6,12,45,1.5,14,22,40,20
"2803",2803,9020.61312487132,40640.2369632607,397990.509007482,150871.41615555,507906712.713794,90607159.2895267,598513872.003321,0.0601922443838999,0.0307965310416158,9,6,12,45,1.5,14,22,60,17
"2804",2804,9023.21951534894,40667.6377012794,389371.117718047,148286.553625468,508452367.226516,90554556.9967606,599006924.223276,0.0601934754267045,0.0307986874306521,9,6,12,45,1.5,14,22,60,20
"2805",2805,9082.74902403753,41012.9176050384,400851.520462973,151305.790108778,514110038.709872,91121871.253853,605231909.963724,0.0603343603153474,0.0307383980160094,9,6,12,45,1.5,14,30,40,17
"2806",2806,9085.6147610726,41042.1539386031,392302.101353359,148609.663733857,514672450.405969,91087997.8632091,605760448.269179,0.0603356880243592,0.0307406644858449,9,6,12,45,1.5,14,30,40,20
"2807",2807,9338.45791931205,42409.9387653284,331924.718635717,122723.954317156,520869294.491699,94068845.5322876,614938140.023987,0.0607702449388453,0.0315279685000191,9,6,12,45,1.5,14,30,60,17
"2808",2808,9341.35095280894,42438.8860048493,324386.61394675,120543.441965577,521396983.939539,94044344.175966,615441328.115505,0.0607714291354708,0.0315300573666269,9,6,12,45,1.5,14,30,60,20
"2809",2809,5737.96998917957,25191.3677723628,495573.663286387,195386.248719731,499479292.804878,86422644.9073576,585901937.712235,0.0596883507469496,0.0298922331062644,9,6,12,45,1.5,17,22,40,17
"2810",2810,5737.79420505718,25205.2821442495,485873.192028814,192203.00886222,500047230.312678,86359355.5692381,586406585.881916,0.0596896798849481,0.0298944876986663,9,6,12,45,1.5,17,22,40,20
"2811",2811,5957.92002376816,26402.8762270333,415034.955632478,159422.353131087,506730044.757134,90116037.3441712,596846082.101305,0.0601486660679255,0.0307385621610623,9,6,12,45,1.5,17,22,60,17
"2812",2812,5958.02910353347,26417.9322183115,406442.313565196,156813.686331192,507261816.810175,90062903.6434906,597324720.453666,0.0601498532575808,0.0307406426639119,9,6,12,45,1.5,17,22,60,20
"2813",2813,5998.14669014579,26692.6359973757,418034.259535819,159980.242185966,512552680.907943,89771476.1421851,602324157.050128,0.0602757097018599,0.0306386556681769,9,6,12,45,1.5,17,30,40,17
"2814",2814,5998.5049123427,26709.5760892111,409501.916743461,157261.754192584,513101886.656771,89737897.2226361,602839783.879407,0.0602769893493184,0.0306408411217542,9,6,12,45,1.5,17,30,40,20
"2815",2815,6224.03334030327,27933.5058791141,349032.692867253,130859.853158064,519325761.481226,93455269.8518562,612781031.333083,0.0607112698665645,0.0314499907821062,9,6,12,45,1.5,17,30,60,17
"2816",2816,6223.79827773113,27950.8016521789,341531.498097966,128675.398401908,519957999.797681,93337482.9286792,613295482.72636,0.0607124119361772,0.0314520060721066,9,6,12,45,1.5,17,30,60,20
"2817",2817,6192.328586691,24721.9000603117,243650.424944287,56000.4536153581,130214337.558762,123789636.53285,254003974.091613,0.0347450858229865,0.0450151795252504,9,7,8,35,1.2,14,22,40,17
"2818",2818,6191.58841621145,24728.8005087538,234705.445153486,54136.7793123015,130513983.333092,122552596.58132,253066579.914412,0.034747038282829,0.0447291407657794,9,7,8,35,1.2,14,22,40,20
"2819",2819,6473.8460261266,26174.5243068479,166778.274827394,36221.5084525042,137139049.009089,116567013.173848,253706062.182937,0.0355546409775265,0.0439451951279887,9,7,8,35,1.2,14,22,60,17
"2820",2820,6473.60717959872,26184.4285884552,159681.852209802,35326.5768419633,137429098.408031,115439127.622396,252868226.030427,0.0355563582985608,0.0436734694897618,9,7,8,35,1.2,14,22,60,20
"2821",2821,6482.01780692856,26272.4524399959,176807.055064945,37143.4582959732,139090192.121466,113447585.421607,252537777.543073,0.0355919081728192,0.043478679681912,9,7,8,35,1.2,14,30,40,17
"2822",2822,6481.95302003871,26283.8449414062,169704.373810201,35981.0734641402,139399095.809865,112320765.250724,251719861.060589,0.0355937756379022,0.0432057744020799,9,7,8,35,1.2,14,30,40,20
"2823",2823,6775.55653505156,27797.1280440536,118428.401795161,28184.6958828755,145790167.213707,107260834.539274,253051001.752981,0.0363539469970624,0.0424963146303154,9,7,8,35,1.2,14,30,60,17
"2824",2824,6775.93818905641,27811.1018834976,112903.734803506,27827.9890727424,146086492.163206,106231530.941707,252318023.104913,0.0363555943887867,0.0422369491429562,9,7,8,35,1.2,14,30,60,20
"2825",2825,3851.99318014902,14310.0729124582,260586.847640449,62184.0591616008,128571765.682899,125685022.183152,254256787.86605,0.0345726734221672,0.0452962907925765,9,7,8,35,1.2,17,22,40,17
"2826",2826,3845.93138022103,14286.3412301467,251484.644802904,60190.3935752352,128862256.569262,124459729.547205,253321986.116467,0.0345749153544341,0.045015494788264,9,7,8,35,1.2,17,22,40,20
"2827",2827,4004.13159340103,15137.8629499366,180366.077736484,39914.7295219564,135707267.151309,117024005.586681,252731272.73799,0.03545781143599,0.0440614412362114,9,7,8,35,1.2,17,22,60,17
"2828",2828,3999.01088986147,15120.0140062302,173115.734168402,38879.3167456419,135988181.273452,115916266.508287,251904447.781739,0.0354594708190956,0.0437949859418885,9,7,8,35,1.2,17,22,60,20
"2829",2829,4010.85283533977,15179.5279930982,191566.746913367,41558.3219307043,138039161.833193,113570479.817232,251609641.650425,0.0354953688685918,0.0434921196932271,9,7,8,35,1.2,17,30,40,17
"2830",2830,4005.80385223375,15162.7268547783,184296.286797847,40254.5880795446,138339794.650238,112465594.914395,250805389.564633,0.0354971713481325,0.0432245269110549,9,7,8,35,1.2,17,30,40,20
"2831",2831,4193.96013156476,16185.5421825189,130758.345664259,30100.2651992562,144224133.440915,108067550.228745,252291683.66966,0.036239038742978,0.042648704457892,9,7,8,35,1.2,17,30,60,17
"2832",2832,4189.81086705523,16174.0970409581,125028.024208108,29587.1287168228,144510771.462627,107055702.969192,251566474.431819,0.0362406321816525,0.0423944514373254,9,7,8,35,1.2,17,30,60,20
"2833",2833,6192.4408894752,24719.7911428059,244046.805623092,56170.8035248041,131436856.136751,118990506.816249,250427362.953,0.0347492040658759,0.0438138994912451,9,7,8,35,1.5,14,22,40,17
"2834",2834,6191.68064555542,24726.6567027559,235080.543474095,54288.8652541979,131747185.627439,117781607.177777,249528792.805216,0.0347511562542324,0.0435284565777004,9,7,8,35,1.5,14,22,40,20
"2835",2835,6473.70981308123,26171.9380517418,167216.022323875,36302.8229198674,138434148.339528,111930890.725324,250365039.064852,0.0355587917926445,0.0427483415931399,9,7,8,35,1.5,14,22,60,17
"2836",2836,6473.45239296856,26181.806952269,160093.583087384,35387.3006875631,138733948.818594,110829348.919499,249563297.738092,0.0355605088688521,0.0424771615236779,9,7,8,35,1.5,14,22,60,20
"2837",2837,6481.80507959442,26269.8032776306,177128.333974472,37234.9665232663,140423999.340337,108871055.632336,249295054.972673,0.0355959987426831,0.0422812793358764,9,7,8,35,1.5,14,30,40,17
"2838",2838,6481.71966507892,26281.1749643254,170004.170022988,36055.0492433065,140743042.83999,107771080.566509,248514123.406499,0.035597865948371,0.0420089557945904,9,7,8,35,1.5,14,30,40,20
"2839",2839,6775.10244858614,27793.9517648336,118773.941908411,28179.0006835012,147188872.331742,102831678.674682,250020551.006424,0.0363580836805997,0.0413028844589576,9,7,8,35,1.5,14,30,60,17
"2840",2840,6775.46491475981,27807.9036392711,113223.652309566,27802.7142119187,147494475.277356,101827507.89209,249321983.169445,0.0363597308371723,0.0410440478029916,9,7,8,35,1.5,14,30,60,20
"2841",2841,3854.47378502313,14310.9591603157,260992.640688019,62371.9623512191,129785447.34325,120825033.06678,250610480.410029,0.0345775945383522,0.0440925812659635,9,7,8,35,1.5,17,22,40,17
"2842",2842,3848.37706651654,14287.1838718822,251870.062309537,60360.6914905808,130086623.400404,119627570.588395,249714193.9888,0.0345798361205188,0.043812376415668,9,7,8,35,1.5,17,22,40,20
"2843",2843,4006.30339810609,15138.4808185893,180813.081665282,40019.918104429,136990111.837032,112371991.055021,249362102.892053,0.0354619270968281,0.0428640842468145,9,7,8,35,1.5,17,22,60,17
"2844",2844,4001.15025365567,15120.5889323629,173537.839406167,38964.7307115822,137280751.24736,111290134.115863,248570885.363223,0.0354635862448364,0.0425981665772009,9,7,8,35,1.5,17,22,60,20
"2845",2845,4012.84975445868,15179.664193164,191896.43706036,41668.9534127501,139367686.689332,108983201.285258,248350887.97459,0.0354994208241919,0.0422937984488736,9,7,8,35,1.5,17,30,40,17
"2846",2846,4007.7685493338,15162.8250693801,184605.594598778,40348.4078439547,139678227.283549,107904608.681113,247582835.964662,0.035501223055108,0.0420267746234763,9,7,8,35,1.5,17,30,40,20
"2847",2847,4195.63827972064,16185.2991718353,131117.045731705,30122.1404730825,145608175.521262,103616921.968993,249225097.490255,0.0362431465763641,0.041454614462654,9,7,8,35,1.5,17,30,60,17
"2848",2848,4191.45906911555,16173.8150925272,125362.304441524,29590.1675657917,145903863.197019,102629681.274317,248533544.471336,0.0362447397887867,0.0412008826716269,9,7,8,35,1.5,17,30,60,20
"2849",2849,6188.91110126602,25272.8350261547,301628.296256361,84207.5388052364,211163233.032052,80668432.2335426,291831665.265595,0.0429610992128622,0.0364461659380837,9,7,8,45,1.2,14,22,40,17
"2850",2850,6188.45495257594,25282.1826101132,292050.89436347,81764.7298965413,211577383.395794,79811271.1978893,291388654.593684,0.0429629421904803,0.0361774273119584,9,7,8,45,1.2,14,22,40,20
"2851",2851,6445.23830071381,26584.2816322411,226518.329769517,59089.2027592101,217177011.243799,79535193.1398991,296712204.383698,0.0435574852818686,0.0360370663219485,9,7,8,45,1.2,14,22,60,17
"2852",2852,6445.16404343525,26595.7161406694,218528.624567015,57510.2819471298,217567684.007407,78737812.9669095,296305496.974317,0.0435591515930231,0.0357801311412935,9,7,8,45,1.2,14,22,60,20
"2853",2853,6484.99316419027,26884.1981964381,226052.111694915,57804.2359177605,222641193.767445,75001385.8288594,297642579.596305,0.0437834799193111,0.0349374171779179,9,7,8,45,1.2,14,30,40,17
"2854",2854,6485.1959341952,26897.8099162626,218271.703924903,56070.1230151075,223054162.683375,74233638.4568696,297287801.140244,0.0437852472977651,0.0346812672497505,9,7,8,45,1.2,14,30,40,20
"2855",2855,6750.56302162793,28248.6039964448,167482.273699818,42662.3514571562,228299989.360984,74351052.854506,302651042.21549,0.0443425897358296,0.0345956467597777,9,7,8,45,1.2,14,30,60,17
"2856",2856,6751.09602678612,28263.9336987208,161070.892699236,41653.5326892573,228688229.226431,73635414.4548906,302323643.681322,0.0443441858786273,0.0343506751185118,9,7,8,45,1.2,14,30,60,20
"2857",2857,3821.60856097794,14535.7293236393,319564.758627751,91724.3332284547,209144783.879429,82417320.0593482,291562103.938777,0.0428099012249031,0.0368646569757981,9,7,8,45,1.2,17,22,40,17
"2858",2858,3816.07575282972,14516.6299863486,309874.718958314,89181.1936211956,209546283.933518,81562302.587308,291108586.520826,0.0428120562667504,0.0366011643885199,9,7,8,45,1.2,17,22,40,20
"2859",2859,3974.17460182951,15346.1105098923,242129.751022348,64852.8198963811,216490912.590826,79414481.9775306,295905394.568356,0.0435077357824143,0.0359335376224097,9,7,8,45,1.2,17,22,60,17
"2860",2860,3969.42488671542,15331.5911265002,234033.68360347,63161.0338472531,216871318.722793,78633802.6922852,295505121.415078,0.0435093440621347,0.035681543003312,9,7,8,45,1.2,17,22,60,20
"2861",2861,3985.13080801298,15486.7928556262,241714.924887567,63686.8670217269,221298884.33225,75118083.4899142,296416967.822164,0.0437043343995247,0.0350574416515703,9,7,8,45,1.2,17,30,40,17
"2862",2862,3980.58840788962,15474.2494973139,233819.264572928,61845.3161153546,221700212.670646,74363557.3102307,296063769.980877,0.0437060394160212,0.0348064495202319,9,7,8,45,1.2,17,30,40,20
"2863",2863,4170.22349497538,16461.685589483,182133.030786374,46924.8871943679,227390035.824367,74889748.0142422,302279783.838609,0.044273508016824,0.0347269101014011,9,7,8,45,1.2,17,30,60,17
"2864",2864,4164.63922959731,16446.6986946709,175597.748750436,45787.6170725662,227821006.114687,73905986.7277298,301726992.842416,0.0442750501331048,0.0342902299499143,9,7,8,45,1.2,17,30,60,20
"2865",2865,6187.4377917742,25259.8045025215,301939.15841471,84370.6890272251,212638928.894793,77790876.5906824,290429805.485476,0.0429649629463426,0.0354568138913289,9,7,8,45,1.5,14,22,40,17
"2866",2866,6186.94674416717,25269.039824969,292343.995695874,81914.8065388431,213059800.727514,76955164.4477061,290014965.17522,0.0429668056690466,0.0351886197564708,9,7,8,45,1.5,14,22,40,20
"2867",2867,6445.05921374913,26581.695111703,226966.808518966,59264.7260418294,218968622.25145,76148317.7763591,295116940.027809,0.043561477439503,0.0348809691028661,9,7,8,45,1.5,14,22,60,17
"2868",2868,6444.96633744893,26593.1049508053,218956.007368981,57668.9255421505,219367559.299681,75374579.1886304,294742138.488312,0.0435631435106716,0.0346245453394335,9,7,8,45,1.5,14,22,60,20
"2869",2869,6482.82041539253,26868.8987726974,226200.958860564,57891.3931290543,224200709.988563,72285345.84036,296486055.828923,0.0437873343365208,0.0339476696255145,9,7,8,45,1.5,14,30,40,17
"2870",2870,6482.99165028689,26882.413487968,218408.756531419,56146.6323693685,224619877.445105,71538062.7940671,296157940.239172,0.0437891014700416,0.0336920703056163,9,7,8,45,1.5,14,30,40,20
"2871",2871,6750.08373562503,28245.506518338,167849.717920152,42760.037999723,230182485.505438,71160758.8910111,301343244.396449,0.0443465678838618,0.0334429935309269,9,7,8,45,1.5,14,30,60,17
"2872",2872,6750.59954176957,28260.812901233,161417.437283824,41735.0911514582,230578388.210118,70467553.6564444,301045941.866562,0.0443481637964597,0.0331985165264634,9,7,8,45,1.5,14,30,60,20
"2873",2873,3823.81962550087,14536.1493940303,319964.206941861,91958.812927636,210892715.635655,78881406.1503281,289774121.785984,0.0428146150713899,0.0357018037466307,9,7,8,45,1.5,17,22,40,17
"2874",2874,3818.25527220296,14517.015777637,310258.079605453,89401.4062577088,211303032.175122,78051073.451657,289354105.626779,0.0428167697736248,0.0354388554178687,9,7,8,45,1.5,17,22,40,20
"2875",2875,3978.14465565507,15354.2314145132,242556.688657748,65037.3812249527,218224061.151694,76311531.5080966,294535592.659791,0.0435116938736947,0.0349744026542905,9,7,8,45,1.5,17,22,60,17
"2876",2876,3973.34788987162,15339.5567035585,234444.422308171,63332.1208906757,218612004.61489,75552199.4837539,294164204.098644,0.0435133019232086,0.034723153748125,9,7,8,45,1.5,17,22,60,20
"2877",2877,3986.88896501414,15486.5877136831,242048.767954116,63854.6286567923,223145955.012973,71843477.6688149,294989432.681788,0.0437081517524737,0.0338997090980685,9,7,8,45,1.5,17,30,40,17
"2878",2878,3982.3176914947,15474.0133904945,234136.821673975,61999.4150415766,223555412.789593,71112201.7864898,294667614.576082,0.0437098565343551,0.0336492405184194,9,7,8,45,1.5,17,30,40,20
"2879",2879,4171.73067380866,16461.1699987427,182509.955557692,47043.4611396045,229261472.849169,71683371.6095734,300944844.458743,0.0442774579446283,0.0335737038177968,9,7,8,45,1.5,17,30,60,17
"2880",2880,4167.89441620382,16452.6673471391,175923.34659587,45891.8101900656,229646014.145014,71002022.753406,300648036.89842,0.0442789998396648,0.0333342316731671,9,7,8,45,1.5,17,30,60,20
"2881",2881,6218.40364471535,25444.9164144162,305717.84577775,96190.6008312739,373550435.2906,51287321.2820902,424837756.572691,0.0521905910093814,0.0227690769051563,9,7,12,35,1.2,14,22,40,17
"2882",2882,6218.03186571096,25455.7702673958,296309.175991399,93618.4107003003,374183041.879477,50916196.2550568,425099238.134534,0.0521923142618869,0.0225098367347138,9,7,12,35,1.2,14,22,40,20
"2883",2883,6485.79177759396,26879.8109317106,223052.583200435,66760.2516124125,385016365.205148,52472775.3994027,437489140.60455,0.0529416659338298,0.0217428204347504,9,7,12,35,1.2,14,22,60,17
"2884",2884,6485.8468966898,26892.9507675712,215280.187993597,65000.992997639,385609369.962748,52151938.4446049,437761308.407353,0.0529431827846525,0.0214962462588916,9,7,12,35,1.2,14,22,60,20
"2885",2885,6496.52066940735,26976.9086175029,235467.00815324,70291.9306968798,387556238.436286,51252111.60877,438808350.045056,0.052915402987365,0.0215344316419704,9,7,12,35,1.2,14,30,40,17
"2886",2886,6496.73489761101,26991.45158049,227640.964467768,68310.6172086799,388173509.148797,50940326.8891157,439113836.037912,0.052921963659554,0.0215344316419704,9,7,12,35,1.2,14,30,40,20
"2887",2887,6773.85496454927,28468.5130985733,169562.797623076,50360.7355855956,398432772.395458,52808382.149733,451241154.545191,0.0536262928265129,0.0213899037964876,9,7,12,35,1.2,14,30,60,17
"2888",2888,6774.4459517571,28484.9786941651,163154.136691582,49070.3438328361,399010351.637763,52539598.5183579,451549950.156121,0.053627750569251,0.0213899037964876,9,7,12,35,1.2,14,30,60,20
"2889",2889,3823.70532477385,14473.2584660399,322273.987748626,103784.535586461,372561082.076244,50850163.1572244,423411245.233468,0.0521391646912436,0.0227645176496849,9,7,12,35,1.2,17,22,40,17
"2890",2890,3818.46118782102,14457.6257456157,312823.674682882,101146.160389163,373179175.627154,50486191.2189834,423665366.846137,0.0521408269706329,0.022510560136116,9,7,12,35,1.2,17,22,40,20
"2891",2891,3992.68422039978,15414.5879250695,238924.31698219,73102.9388985243,384166966.046941,52442830.6373505,436609796.684291,0.0529004432684548,0.0218238880003893,9,7,12,35,1.2,17,22,60,17
"2892",2892,3988.30340303146,15403.8297437878,231060.745925781,71255.7166405702,384744914.440252,52126818.990643,436871733.430895,0.0529019066817319,0.0215824301688741,9,7,12,35,1.2,17,22,60,20
"2893",2893,3994.07818696854,15485.3273677108,253007.141545015,77360.3522548772,385267001.417301,51266022.7766099,436533024.193911,0.052803017799183,0.0216835257677647,9,7,12,35,1.2,17,30,40,17
"2894",2894,3989.79142202193,15475.6510593559,245041.069332715,75284.0120236277,385869761.885331,50952043.5901565,436821805.475487,0.0528049030388006,0.0214404197584973,9,7,12,35,1.2,17,30,40,20
"2895",2895,4179.50662727749,16507.4277327069,184590.740382039,55488.2691560377,397374139.860582,53079264.2992675,450453404.15985,0.0535680843160181,0.0214055431685305,9,7,12,35,1.2,17,30,60,17
