,sim_id,HIV_neg_female,HIV_neg_male,HIV_pos_female,HIV_pos_male,tb_mort_mse_total,hiv_prev_mse_male,hiv_prev_mse_female,hiv_prev_mse,max_perc_diff_male,max_perc_diff_female,b1_contact,b2_contact,hiv2_mort,hiv3_mort,hiv4_mort,tb_hiv1_mort,tb_hiv2_mort,tb_hiv3_mort,tb_hiv4_mort,tbmort_rank_total,tbmort_HIV_neg_male,tbmort_HIV_neg_female,tbmort_HIV_pos_male,tbmort_HIV_pos_female
113,397,4203.896617,15277.38285,106117.3955,24570.23729,150168.9122,191129711.1,21692364.89,212822076,0.037086388,0.019533293,6,9,8,35,1.2,17,30,40,17,587,483,477,305,797
114,398,4197.404347,15251.747,103951.6777,24224.3565,147625.1856,191539820.6,21399470.5,212939291.1,0.037095189,0.019533293,6,9,8,35,1.2,17,30,40,20,578,481,473,300,785
115,399,4302.01291,15930.28675,46759.88105,16432.98882,83425.16953,201519258.5,18847455.47,220366714,0.037960362,0.019568581,6,9,8,35,1.2,17,30,60,17,271,527,504,64,446
116,400,4296.457683,15910.11147,46144.62801,16755.11825,83106.31541,201907872.9,18613009.81,220520882.7,0.037968086,0.019568581,6,9,8,35,1.2,17,30,60,20,268,524,501,79,441
117,401,6144.802842,23997.85784,147210.7531,36206.94156,213560.3554,182140717.9,23712339.08,205853057,0.036207629,0.019548951,6,9,8,35,1.5,14,22,40,17,775,832,868,457,941
118,402,6142.013452,23991.53385,143989.2348,35420.7056,209543.4877,182567857.2,23376073.73,205943930.9,0.036217048,0.019548951,6,9,8,35,1.5,14,22,40,20,762,830,866,448,930
119,403,6367.511442,25259.03196,67018.18546,18763.45751,117408.1864,193699744.1,20003302.03,213703046.2,0.037260415,0.01957752,6,9,8,35,1.5,14,22,60,17,459,868,901,153,594
120,404,6365.270081,25255.89558,65650.63492,18803.27733,116075.0779,194105774.7,19736119.44,213841894.2,0.037268452,0.01957752,6,9,8,35,1.5,14,22,60,20,455,866,899,156,584
121,405,6377.945248,25300.65768,96450.28598,21904.50735,150033.3963,194198017,20626961.06,214824978.1,0.037211961,0.019765929,6,9,8,35,1.5,14,30,40,17,586,876,906,260,748
122,406,6375.659927,25297.59713,94460.73377,21664.29132,147798.2821,194623443.6,20346053.84,214969497.5,0.037220929,0.019765929,6,9,8,35,1.5,14,30,40,20,581,872,904,246,740
123,407,6618.157177,26674.94624,40493.00961,16181.67399,89967.78702,204865579.1,17916163.67,222781742.8,0.038103006,0.019764826,6,9,8,35,1.5,14,30,60,17,310,902,944,57,392
124,408,6616.393396,26674.85637,40087.3588,16620.55814,89999.1667,205268670.9,17694061.23,222962732.1,0.038110876,0.019764826,6,9,8,35,1.5,14,30,60,20,311,901,942,71,389
125,409,4128.890074,14766.96959,158638.9385,40413.14717,217947.9453,181264277.9,23919574.25,205183852.1,0.036133243,0.019599339,6,9,8,35,1.5,17,22,40,17,784,450,460,511,980
126,410,4121.608402,14736.2878,155263.7276,39524.72874,213646.3525,181682361.9,23586967.97,205269329.9,0.036142472,0.019599339,6,9,8,35,1.5,17,22,40,20,776,447,455,500,970
127,411,4196.271194,15237.06417,75545.40231,20737.11365,115715.8513,192575230.3,20245576.47,212820806.8,0.037167224,0.019634809,6,9,8,35,1.5,17,22,60,17,453,479,471,221,646
128,412,4189.991226,15212.29615,73981.5533,20658.32532,114042.166,192972264.3,19980228.57,212952492.8,0.037175099,0.019634809,6,9,8,35,1.5,17,22,60,20,444,475,466,218,636
129,413,4206.900017,15281.8432,106158.952,24575.85089,150223.5461,192758721.1,20623070.85,213381791.9,0.037112377,0.019533293,6,9,8,35,1.5,17,30,40,17,588,484,481,306,798
130,414,4200.392385,15256.17819,103984.1966,24220.85339,147661.6206,193174779.8,20343985.07,213518764.9,0.03712117,0.019533293,6,9,8,35,1.5,17,30,40,20,579,482,475,299,786
131,415,4304.634067,15933.85447,46756.03328,16376.27699,83370.7988,203207884.2,17931127.64,221139011.9,0.037986176,0.019568581,6,9,8,35,1.5,17,30,60,17,269,528,506,63,445
132,416,4299.06502,15913.65158,46129.30977,16687.69372,83029.7201,203601825.2,17709370.13,221311195.4,0.037993892,0.019568581,6,9,8,35,1.5,17,30,60,20,267,526,502,74,440
133,513,4521.315626,15881.39339,68938.84737,14241.65824,103583.2146,186014523.7,22908972.68,208923496.4,0.036702656,0.019448816,6,10,8,35,1.2,14,22,40,17,404,519,575,8,607
134,514,4514.945096,15852.85296,67671.28812,14702.71883,102741.805,186515925,22531443.14,209047368.2,0.036713393,0.019448816,6,10,8,35,1.2,14,22,40,20,398,517,572,19,598
135,515,4619.225003,16436.20463,22067.37694,19831.9174,62954.72397,198419815.6,18952471.31,217372286.9,0.03771471,0.019322196,6,10,8,35,1.2,14,22,60,17,26,546,599,196,96
