"sim_calib_id","b1_calib_id","b2_calib_id","m1_calib_id","m2_calib_id","m3_calib_id","m4_calib_id"
1547,9.2,6.4,"1-L","2-L","3-H","4-M"
1548,9.2,6.4,"1-L","2-L","3-H","4-H"
1549,9.2,6.4,"1-L","2-M","3-L","4-L"
1550,9.2,6.4,"1-L","2-M","3-L","4-M"
1551,9.2,6.4,"1-L","2-M","3-L","4-H"
1552,9.2,6.4,"1-L","2-M","3-M","4-L"
1553,9.2,6.4,"1-L","2-M","3-M","4-M"
1554,9.2,6.4,"1-L","2-M","3-M","4-H"
1555,9.2,6.4,"1-L","2-M","3-H","4-L"
1556,9.2,6.4,"1-L","2-M","3-H","4-M"
1557,9.2,6.4,"1-L","2-M","3-H","4-H"
1558,9.2,6.4,"1-L","2-H","3-L","4-L"
1559,9.2,6.4,"1-L","2-H","3-L","4-M"
1560,9.2,6.4,"1-L","2-H","3-L","4-H"
1561,9.2,6.4,"1-L","2-H","3-M","4-L"
1562,9.2,6.4,"1-L","2-H","3-M","4-M"
1563,9.2,6.4,"1-L","2-H","3-M","4-H"
1564,9.2,6.4,"1-L","2-H","3-H","4-L"
1565,9.2,6.4,"1-L","2-H","3-H","4-M"
1566,9.2,6.4,"1-L","2-H","3-H","4-H"
1567,9.2,6.4,"1-M","2-L","3-L","4-L"
1568,9.2,6.4,"1-M","2-L","3-L","4-M"
1569,9.2,6.4,"1-M","2-L","3-L","4-H"
1570,9.2,6.4,"1-M","2-L","3-M","4-L"
1571,9.2,6.4,"1-M","2-L","3-M","4-M"
1572,9.2,6.4,"1-M","2-L","3-M","4-H"
1573,9.2,6.4,"1-M","2-L","3-H","4-L"
1574,9.2,6.4,"1-M","2-L","3-H","4-M"
1575,9.2,6.4,"1-M","2-L","3-H","4-H"
1576,9.2,6.4,"1-M","2-M","3-L","4-L"
1577,9.2,6.4,"1-M","2-M","3-L","4-M"
1578,9.2,6.4,"1-M","2-M","3-L","4-H"
1579,9.2,6.4,"1-M","2-M","3-M","4-L"
1580,9.2,6.4,"1-M","2-M","3-M","4-M"
1581,9.2,6.4,"1-M","2-M","3-M","4-H"
1582,9.2,6.4,"1-M","2-M","3-H","4-L"
1583,9.2,6.4,"1-M","2-M","3-H","4-M"
1584,9.2,6.4,"1-M","2-M","3-H","4-H"
1585,9.2,6.4,"1-M","2-H","3-L","4-L"
1586,9.2,6.4,"1-M","2-H","3-L","4-M"
1587,9.2,6.4,"1-M","2-H","3-L","4-H"
1588,9.2,6.4,"1-M","2-H","3-M","4-L"
1589,9.2,6.4,"1-M","2-H","3-M","4-M"
1590,9.2,6.4,"1-M","2-H","3-M","4-H"
1591,9.2,6.4,"1-M","2-H","3-H","4-L"
1592,9.2,6.4,"1-M","2-H","3-H","4-M"
1593,9.2,6.4,"1-M","2-H","3-H","4-H"
1594,9.2,6.4,"1-H","2-L","3-L","4-L"
1595,9.2,6.4,"1-H","2-L","3-L","4-M"
1596,9.2,6.4,"1-H","2-L","3-L","4-H"
1597,9.2,6.4,"1-H","2-L","3-M","4-L"
1598,9.2,6.4,"1-H","2-L","3-M","4-M"
1599,9.2,6.4,"1-H","2-L","3-M","4-H"
1600,9.2,6.4,"1-H","2-L","3-H","4-L"
1601,9.2,6.4,"1-H","2-L","3-H","4-M"
1602,9.2,6.4,"1-H","2-L","3-H","4-H"
1603,9.2,6.4,"1-H","2-M","3-L","4-L"
1604,9.2,6.4,"1-H","2-M","3-L","4-M"
1605,9.2,6.4,"1-H","2-M","3-L","4-H"
1606,9.2,6.4,"1-H","2-M","3-M","4-L"
1607,9.2,6.4,"1-H","2-M","3-M","4-M"
1608,9.2,6.4,"1-H","2-M","3-M","4-H"
1609,9.2,6.4,"1-H","2-M","3-H","4-L"
1610,9.2,6.4,"1-H","2-M","3-H","4-M"
1611,9.2,6.4,"1-H","2-M","3-H","4-H"
1612,9.2,6.4,"1-H","2-H","3-L","4-L"
1613,9.2,6.4,"1-H","2-H","3-L","4-M"
1614,9.2,6.4,"1-H","2-H","3-L","4-H"
1615,9.2,6.4,"1-H","2-H","3-M","4-L"
1616,9.2,6.4,"1-H","2-H","3-M","4-M"
1617,9.2,6.4,"1-H","2-H","3-M","4-H"
1618,9.2,6.4,"1-H","2-H","3-H","4-L"
1619,9.2,6.4,"1-H","2-H","3-H","4-M"
1620,9.2,6.4,"1-H","2-H","3-H","4-H"
1621,9.2,6.8,"1-L","2-L","3-L","4-L"
1622,9.2,6.8,"1-L","2-L","3-L","4-M"
1623,9.2,6.8,"1-L","2-L","3-L","4-H"
1624,9.2,6.8,"1-L","2-L","3-M","4-L"
1625,9.2,6.8,"1-L","2-L","3-M","4-M"
1626,9.2,6.8,"1-L","2-L","3-M","4-H"
1627,9.2,6.8,"1-L","2-L","3-H","4-L"
1628,9.2,6.8,"1-L","2-L","3-H","4-M"
1629,9.2,6.8,"1-L","2-L","3-H","4-H"
1630,9.2,6.8,"1-L","2-M","3-L","4-L"
1631,9.2,6.8,"1-L","2-M","3-L","4-M"
1632,9.2,6.8,"1-L","2-M","3-L","4-H"
1633,9.2,6.8,"1-L","2-M","3-M","4-L"
1634,9.2,6.8,"1-L","2-M","3-M","4-M"
1635,9.2,6.8,"1-L","2-M","3-M","4-H"
1636,9.2,6.8,"1-L","2-M","3-H","4-L"
1637,9.2,6.8,"1-L","2-M","3-H","4-M"
1638,9.2,6.8,"1-L","2-M","3-H","4-H"
1639,9.2,6.8,"1-L","2-H","3-L","4-L"
1640,9.2,6.8,"1-L","2-H","3-L","4-M"
1641,9.2,6.8,"1-L","2-H","3-L","4-H"
1642,9.2,6.8,"1-L","2-H","3-M","4-L"
1643,9.2,6.8,"1-L","2-H","3-M","4-M"
1644,9.2,6.8,"1-L","2-H","3-M","4-H"
1645,9.2,6.8,"1-L","2-H","3-H","4-L"
1646,9.2,6.8,"1-L","2-H","3-H","4-M"
1647,9.2,6.8,"1-L","2-H","3-H","4-H"
1648,9.2,6.8,"1-M","2-L","3-L","4-L"
1649,9.2,6.8,"1-M","2-L","3-L","4-M"
1650,9.2,6.8,"1-M","2-L","3-L","4-H"
1651,9.2,6.8,"1-M","2-L","3-M","4-L"
1652,9.2,6.8,"1-M","2-L","3-M","4-M"
1653,9.2,6.8,"1-M","2-L","3-M","4-H"
1654,9.2,6.8,"1-M","2-L","3-H","4-L"
1655,9.2,6.8,"1-M","2-L","3-H","4-M"
1656,9.2,6.8,"1-M","2-L","3-H","4-H"
1657,9.2,6.8,"1-M","2-M","3-L","4-L"
1658,9.2,6.8,"1-M","2-M","3-L","4-M"
1659,9.2,6.8,"1-M","2-M","3-L","4-H"
1660,9.2,6.8,"1-M","2-M","3-M","4-L"
1661,9.2,6.8,"1-M","2-M","3-M","4-M"
1662,9.2,6.8,"1-M","2-M","3-M","4-H"
1663,9.2,6.8,"1-M","2-M","3-H","4-L"
1664,9.2,6.8,"1-M","2-M","3-H","4-M"
1665,9.2,6.8,"1-M","2-M","3-H","4-H"
1666,9.2,6.8,"1-M","2-H","3-L","4-L"
1667,9.2,6.8,"1-M","2-H","3-L","4-M"
1668,9.2,6.8,"1-M","2-H","3-L","4-H"
1669,9.2,6.8,"1-M","2-H","3-M","4-L"
1670,9.2,6.8,"1-M","2-H","3-M","4-M"
1671,9.2,6.8,"1-M","2-H","3-M","4-H"
1672,9.2,6.8,"1-M","2-H","3-H","4-L"
1673,9.2,6.8,"1-M","2-H","3-H","4-M"
1674,9.2,6.8,"1-M","2-H","3-H","4-H"
1675,9.2,6.8,"1-H","2-L","3-L","4-L"
1676,9.2,6.8,"1-H","2-L","3-L","4-M"
1677,9.2,6.8,"1-H","2-L","3-L","4-H"
1678,9.2,6.8,"1-H","2-L","3-M","4-L"
1679,9.2,6.8,"1-H","2-L","3-M","4-M"
1680,9.2,6.8,"1-H","2-L","3-M","4-H"
1681,9.2,6.8,"1-H","2-L","3-H","4-L"
1682,9.2,6.8,"1-H","2-L","3-H","4-M"
1683,9.2,6.8,"1-H","2-L","3-H","4-H"
1684,9.2,6.8,"1-H","2-M","3-L","4-L"
1685,9.2,6.8,"1-H","2-M","3-L","4-M"
1686,9.2,6.8,"1-H","2-M","3-L","4-H"
1687,9.2,6.8,"1-H","2-M","3-M","4-L"
1688,9.2,6.8,"1-H","2-M","3-M","4-M"
1689,9.2,6.8,"1-H","2-M","3-M","4-H"
1690,9.2,6.8,"1-H","2-M","3-H","4-L"
1691,9.2,6.8,"1-H","2-M","3-H","4-M"
1692,9.2,6.8,"1-H","2-M","3-H","4-H"
1693,9.2,6.8,"1-H","2-H","3-L","4-L"
1694,9.2,6.8,"1-H","2-H","3-L","4-M"
1695,9.2,6.8,"1-H","2-H","3-L","4-H"
1696,9.2,6.8,"1-H","2-H","3-M","4-L"
1697,9.2,6.8,"1-H","2-H","3-M","4-M"
1698,9.2,6.8,"1-H","2-H","3-M","4-H"
1699,9.2,6.8,"1-H","2-H","3-H","4-L"
1700,9.2,6.8,"1-H","2-H","3-H","4-M"
1701,9.2,6.8,"1-H","2-H","3-H","4-H"
1702,9.2,7.2,"1-L","2-L","3-L","4-L"
1703,9.2,7.2,"1-L","2-L","3-L","4-M"
1704,9.2,7.2,"1-L","2-L","3-L","4-H"
1705,9.2,7.2,"1-L","2-L","3-M","4-L"
1706,9.2,7.2,"1-L","2-L","3-M","4-M"
1707,9.2,7.2,"1-L","2-L","3-M","4-H"
1708,9.2,7.2,"1-L","2-L","3-H","4-L"
1709,9.2,7.2,"1-L","2-L","3-H","4-M"
1710,9.2,7.2,"1-L","2-L","3-H","4-H"
1711,9.2,7.2,"1-L","2-M","3-L","4-L"
1712,9.2,7.2,"1-L","2-M","3-L","4-M"
1713,9.2,7.2,"1-L","2-M","3-L","4-H"
1714,9.2,7.2,"1-L","2-M","3-M","4-L"
1715,9.2,7.2,"1-L","2-M","3-M","4-M"
1716,9.2,7.2,"1-L","2-M","3-M","4-H"
1717,9.2,7.2,"1-L","2-M","3-H","4-L"
1718,9.2,7.2,"1-L","2-M","3-H","4-M"
1719,9.2,7.2,"1-L","2-M","3-H","4-H"
1720,9.2,7.2,"1-L","2-H","3-L","4-L"
1721,9.2,7.2,"1-L","2-H","3-L","4-M"
1722,9.2,7.2,"1-L","2-H","3-L","4-H"
1723,9.2,7.2,"1-L","2-H","3-M","4-L"
1724,9.2,7.2,"1-L","2-H","3-M","4-M"
1725,9.2,7.2,"1-L","2-H","3-M","4-H"
1726,9.2,7.2,"1-L","2-H","3-H","4-L"
1727,9.2,7.2,"1-L","2-H","3-H","4-M"
1728,9.2,7.2,"1-L","2-H","3-H","4-H"
1729,9.2,7.2,"1-M","2-L","3-L","4-L"
1730,9.2,7.2,"1-M","2-L","3-L","4-M"
1731,9.2,7.2,"1-M","2-L","3-L","4-H"
1732,9.2,7.2,"1-M","2-L","3-M","4-L"
1733,9.2,7.2,"1-M","2-L","3-M","4-M"
1734,9.2,7.2,"1-M","2-L","3-M","4-H"
1735,9.2,7.2,"1-M","2-L","3-H","4-L"
1736,9.2,7.2,"1-M","2-L","3-H","4-M"
1737,9.2,7.2,"1-M","2-L","3-H","4-H"
1738,9.2,7.2,"1-M","2-M","3-L","4-L"
1739,9.2,7.2,"1-M","2-M","3-L","4-M"
1740,9.2,7.2,"1-M","2-M","3-L","4-H"
1741,9.2,7.2,"1-M","2-M","3-M","4-L"
1742,9.2,7.2,"1-M","2-M","3-M","4-M"
1743,9.2,7.2,"1-M","2-M","3-M","4-H"
1744,9.2,7.2,"1-M","2-M","3-H","4-L"
1745,9.2,7.2,"1-M","2-M","3-H","4-M"
1746,9.2,7.2,"1-M","2-M","3-H","4-H"
1747,9.2,7.2,"1-M","2-H","3-L","4-L"
1748,9.2,7.2,"1-M","2-H","3-L","4-M"
1749,9.2,7.2,"1-M","2-H","3-L","4-H"
1750,9.2,7.2,"1-M","2-H","3-M","4-L"
1751,9.2,7.2,"1-M","2-H","3-M","4-M"
1752,9.2,7.2,"1-M","2-H","3-M","4-H"
1753,9.2,7.2,"1-M","2-H","3-H","4-L"
1754,9.2,7.2,"1-M","2-H","3-H","4-M"
1755,9.2,7.2,"1-M","2-H","3-H","4-H"
1756,9.2,7.2,"1-H","2-L","3-L","4-L"
1757,9.2,7.2,"1-H","2-L","3-L","4-M"
1758,9.2,7.2,"1-H","2-L","3-L","4-H"
1759,9.2,7.2,"1-H","2-L","3-M","4-L"
1760,9.2,7.2,"1-H","2-L","3-M","4-M"
1761,9.2,7.2,"1-H","2-L","3-M","4-H"
1762,9.2,7.2,"1-H","2-L","3-H","4-L"
1763,9.2,7.2,"1-H","2-L","3-H","4-M"
1764,9.2,7.2,"1-H","2-L","3-H","4-H"
1765,9.2,7.2,"1-H","2-M","3-L","4-L"
1766,9.2,7.2,"1-H","2-M","3-L","4-M"
1767,9.2,7.2,"1-H","2-M","3-L","4-H"
1768,9.2,7.2,"1-H","2-M","3-M","4-L"
1769,9.2,7.2,"1-H","2-M","3-M","4-M"
1770,9.2,7.2,"1-H","2-M","3-M","4-H"
1771,9.2,7.2,"1-H","2-M","3-H","4-L"
1772,9.2,7.2,"1-H","2-M","3-H","4-M"
1773,9.2,7.2,"1-H","2-M","3-H","4-H"
1774,9.2,7.2,"1-H","2-H","3-L","4-L"
1775,9.2,7.2,"1-H","2-H","3-L","4-M"
1776,9.2,7.2,"1-H","2-H","3-L","4-H"
1777,9.2,7.2,"1-H","2-H","3-M","4-L"
1778,9.2,7.2,"1-H","2-H","3-M","4-M"
1779,9.2,7.2,"1-H","2-H","3-M","4-H"
1780,9.2,7.2,"1-H","2-H","3-H","4-L"
1781,9.2,7.2,"1-H","2-H","3-H","4-M"
1782,9.2,7.2,"1-H","2-H","3-H","4-H"
1783,9.2,7.6,"1-L","2-L","3-L","4-L"
1784,9.2,7.6,"1-L","2-L","3-L","4-M"
1785,9.2,7.6,"1-L","2-L","3-L","4-H"
1786,9.2,7.6,"1-L","2-L","3-M","4-L"
1787,9.2,7.6,"1-L","2-L","3-M","4-M"
1788,9.2,7.6,"1-L","2-L","3-M","4-H"
1789,9.2,7.6,"1-L","2-L","3-H","4-L"
1790,9.2,7.6,"1-L","2-L","3-H","4-M"
1791,9.2,7.6,"1-L","2-L","3-H","4-H"
1792,9.2,7.6,"1-L","2-M","3-L","4-L"
1793,9.2,7.6,"1-L","2-M","3-L","4-M"
1794,9.2,7.6,"1-L","2-M","3-L","4-H"
1795,9.2,7.6,"1-L","2-M","3-M","4-L"
1796,9.2,7.6,"1-L","2-M","3-M","4-M"
1797,9.2,7.6,"1-L","2-M","3-M","4-H"
1798,9.2,7.6,"1-L","2-M","3-H","4-L"
1799,9.2,7.6,"1-L","2-M","3-H","4-M"
1800,9.2,7.6,"1-L","2-M","3-H","4-H"
1801,9.2,7.6,"1-L","2-H","3-L","4-L"
1802,9.2,7.6,"1-L","2-H","3-L","4-M"
1803,9.2,7.6,"1-L","2-H","3-L","4-H"
1804,9.2,7.6,"1-L","2-H","3-M","4-L"
1805,9.2,7.6,"1-L","2-H","3-M","4-M"
1806,9.2,7.6,"1-L","2-H","3-M","4-H"
1807,9.2,7.6,"1-L","2-H","3-H","4-L"
1808,9.2,7.6,"1-L","2-H","3-H","4-M"
1809,9.2,7.6,"1-L","2-H","3-H","4-H"
1810,9.2,7.6,"1-M","2-L","3-L","4-L"
1811,9.2,7.6,"1-M","2-L","3-L","4-M"
1812,9.2,7.6,"1-M","2-L","3-L","4-H"
1813,9.2,7.6,"1-M","2-L","3-M","4-L"
1814,9.2,7.6,"1-M","2-L","3-M","4-M"
1815,9.2,7.6,"1-M","2-L","3-M","4-H"
1816,9.2,7.6,"1-M","2-L","3-H","4-L"
1817,9.2,7.6,"1-M","2-L","3-H","4-M"
1818,9.2,7.6,"1-M","2-L","3-H","4-H"
1819,9.2,7.6,"1-M","2-M","3-L","4-L"
1820,9.2,7.6,"1-M","2-M","3-L","4-M"
1821,9.2,7.6,"1-M","2-M","3-L","4-H"
1822,9.2,7.6,"1-M","2-M","3-M","4-L"
1823,9.2,7.6,"1-M","2-M","3-M","4-M"
1824,9.2,7.6,"1-M","2-M","3-M","4-H"
1825,9.2,7.6,"1-M","2-M","3-H","4-L"
1826,9.2,7.6,"1-M","2-M","3-H","4-M"
1827,9.2,7.6,"1-M","2-M","3-H","4-H"
1828,9.2,7.6,"1-M","2-H","3-L","4-L"
1829,9.2,7.6,"1-M","2-H","3-L","4-M"
1830,9.2,7.6,"1-M","2-H","3-L","4-H"
1831,9.2,7.6,"1-M","2-H","3-M","4-L"
1832,9.2,7.6,"1-M","2-H","3-M","4-M"
1833,9.2,7.6,"1-M","2-H","3-M","4-H"
1834,9.2,7.6,"1-M","2-H","3-H","4-L"
1835,9.2,7.6,"1-M","2-H","3-H","4-M"
1836,9.2,7.6,"1-M","2-H","3-H","4-H"
1837,9.2,7.6,"1-H","2-L","3-L","4-L"
1838,9.2,7.6,"1-H","2-L","3-L","4-M"
1839,9.2,7.6,"1-H","2-L","3-L","4-H"
1840,9.2,7.6,"1-H","2-L","3-M","4-L"
1841,9.2,7.6,"1-H","2-L","3-M","4-M"
1842,9.2,7.6,"1-H","2-L","3-M","4-H"
1843,9.2,7.6,"1-H","2-L","3-H","4-L"
1844,9.2,7.6,"1-H","2-L","3-H","4-M"
1845,9.2,7.6,"1-H","2-L","3-H","4-H"
1846,9.2,7.6,"1-H","2-M","3-L","4-L"
1847,9.2,7.6,"1-H","2-M","3-L","4-M"
1848,9.2,7.6,"1-H","2-M","3-L","4-H"
1849,9.2,7.6,"1-H","2-M","3-M","4-L"
1850,9.2,7.6,"1-H","2-M","3-M","4-M"
1851,9.2,7.6,"1-H","2-M","3-M","4-H"
1852,9.2,7.6,"1-H","2-M","3-H","4-L"
1853,9.2,7.6,"1-H","2-M","3-H","4-M"
1854,9.2,7.6,"1-H","2-M","3-H","4-H"
1855,9.2,7.6,"1-H","2-H","3-L","4-L"
1856,9.2,7.6,"1-H","2-H","3-L","4-M"
1857,9.2,7.6,"1-H","2-H","3-L","4-H"
1858,9.2,7.6,"1-H","2-H","3-M","4-L"
1859,9.2,7.6,"1-H","2-H","3-M","4-M"
1860,9.2,7.6,"1-H","2-H","3-M","4-H"
1861,9.2,7.6,"1-H","2-H","3-H","4-L"
1862,9.2,7.6,"1-H","2-H","3-H","4-M"
1863,9.2,7.6,"1-H","2-H","3-H","4-H"
1864,9.2,8,"1-L","2-L","3-L","4-L"
1865,9.2,8,"1-L","2-L","3-L","4-M"
1866,9.2,8,"1-L","2-L","3-L","4-H"
1867,9.2,8,"1-L","2-L","3-M","4-L"
1868,9.2,8,"1-L","2-L","3-M","4-M"
1869,9.2,8,"1-L","2-L","3-M","4-H"
1870,9.2,8,"1-L","2-L","3-H","4-L"
1871,9.2,8,"1-L","2-L","3-H","4-M"
1872,9.2,8,"1-L","2-L","3-H","4-H"
1873,9.2,8,"1-L","2-M","3-L","4-L"
1874,9.2,8,"1-L","2-M","3-L","4-M"
1875,9.2,8,"1-L","2-M","3-L","4-H"
1876,9.2,8,"1-L","2-M","3-M","4-L"
1877,9.2,8,"1-L","2-M","3-M","4-M"
1878,9.2,8,"1-L","2-M","3-M","4-H"
1879,9.2,8,"1-L","2-M","3-H","4-L"
1880,9.2,8,"1-L","2-M","3-H","4-M"
1881,9.2,8,"1-L","2-M","3-H","4-H"
1882,9.2,8,"1-L","2-H","3-L","4-L"
1883,9.2,8,"1-L","2-H","3-L","4-M"
1884,9.2,8,"1-L","2-H","3-L","4-H"
1885,9.2,8,"1-L","2-H","3-M","4-L"
1886,9.2,8,"1-L","2-H","3-M","4-M"
1887,9.2,8,"1-L","2-H","3-M","4-H"
1888,9.2,8,"1-L","2-H","3-H","4-L"
1889,9.2,8,"1-L","2-H","3-H","4-M"
1890,9.2,8,"1-L","2-H","3-H","4-H"
1891,9.2,8,"1-M","2-L","3-L","4-L"
1892,9.2,8,"1-M","2-L","3-L","4-M"
1893,9.2,8,"1-M","2-L","3-L","4-H"
1894,9.2,8,"1-M","2-L","3-M","4-L"
1895,9.2,8,"1-M","2-L","3-M","4-M"
1896,9.2,8,"1-M","2-L","3-M","4-H"
1897,9.2,8,"1-M","2-L","3-H","4-L"
1898,9.2,8,"1-M","2-L","3-H","4-M"
1899,9.2,8,"1-M","2-L","3-H","4-H"
1900,9.2,8,"1-M","2-M","3-L","4-L"
1901,9.2,8,"1-M","2-M","3-L","4-M"
1902,9.2,8,"1-M","2-M","3-L","4-H"
1903,9.2,8,"1-M","2-M","3-M","4-L"
1904,9.2,8,"1-M","2-M","3-M","4-M"
1905,9.2,8,"1-M","2-M","3-M","4-H"
1906,9.2,8,"1-M","2-M","3-H","4-L"
1907,9.2,8,"1-M","2-M","3-H","4-M"
1908,9.2,8,"1-M","2-M","3-H","4-H"
1909,9.2,8,"1-M","2-H","3-L","4-L"
1910,9.2,8,"1-M","2-H","3-L","4-M"
1911,9.2,8,"1-M","2-H","3-L","4-H"
1912,9.2,8,"1-M","2-H","3-M","4-L"
1913,9.2,8,"1-M","2-H","3-M","4-M"
1914,9.2,8,"1-M","2-H","3-M","4-H"
1915,9.2,8,"1-M","2-H","3-H","4-L"
1916,9.2,8,"1-M","2-H","3-H","4-M"
1917,9.2,8,"1-M","2-H","3-H","4-H"
1918,9.2,8,"1-H","2-L","3-L","4-L"
1919,9.2,8,"1-H","2-L","3-L","4-M"
1920,9.2,8,"1-H","2-L","3-L","4-H"
1921,9.2,8,"1-H","2-L","3-M","4-L"
1922,9.2,8,"1-H","2-L","3-M","4-M"
1923,9.2,8,"1-H","2-L","3-M","4-H"
1924,9.2,8,"1-H","2-L","3-H","4-L"
1925,9.2,8,"1-H","2-L","3-H","4-M"
1926,9.2,8,"1-H","2-L","3-H","4-H"
1927,9.2,8,"1-H","2-M","3-L","4-L"
1928,9.2,8,"1-H","2-M","3-L","4-M"
1929,9.2,8,"1-H","2-M","3-L","4-H"
1930,9.2,8,"1-H","2-M","3-M","4-L"
1931,9.2,8,"1-H","2-M","3-M","4-M"
1932,9.2,8,"1-H","2-M","3-M","4-H"
1933,9.2,8,"1-H","2-M","3-H","4-L"
1934,9.2,8,"1-H","2-M","3-H","4-M"
1935,9.2,8,"1-H","2-M","3-H","4-H"
1936,9.2,8,"1-H","2-H","3-L","4-L"
1937,9.2,8,"1-H","2-H","3-L","4-M"
1938,9.2,8,"1-H","2-H","3-L","4-H"
1939,9.2,8,"1-H","2-H","3-M","4-L"
1940,9.2,8,"1-H","2-H","3-M","4-M"
1941,9.2,8,"1-H","2-H","3-M","4-H"
1942,9.2,8,"1-H","2-H","3-H","4-L"
1943,9.2,8,"1-H","2-H","3-H","4-M"
1944,9.2,8,"1-H","2-H","3-H","4-H"
1945,9.6,6,"1-L","2-L","3-L","4-L"
1946,9.6,6,"1-L","2-L","3-L","4-M"
1947,9.6,6,"1-L","2-L","3-L","4-H"
1948,9.6,6,"1-L","2-L","3-M","4-L"
1949,9.6,6,"1-L","2-L","3-M","4-M"
1950,9.6,6,"1-L","2-L","3-M","4-H"
1951,9.6,6,"1-L","2-L","3-H","4-L"
1952,9.6,6,"1-L","2-L","3-H","4-M"
1953,9.6,6,"1-L","2-L","3-H","4-H"
1954,9.6,6,"1-L","2-M","3-L","4-L"
1955,9.6,6,"1-L","2-M","3-L","4-M"
1956,9.6,6,"1-L","2-M","3-L","4-H"
1957,9.6,6,"1-L","2-M","3-M","4-L"
1958,9.6,6,"1-L","2-M","3-M","4-M"
1959,9.6,6,"1-L","2-M","3-M","4-H"
1960,9.6,6,"1-L","2-M","3-H","4-L"
1961,9.6,6,"1-L","2-M","3-H","4-M"
1962,9.6,6,"1-L","2-M","3-H","4-H"
1963,9.6,6,"1-L","2-H","3-L","4-L"
1964,9.6,6,"1-L","2-H","3-L","4-M"
1965,9.6,6,"1-L","2-H","3-L","4-H"
1966,9.6,6,"1-L","2-H","3-M","4-L"
1967,9.6,6,"1-L","2-H","3-M","4-M"
1968,9.6,6,"1-L","2-H","3-M","4-H"
1969,9.6,6,"1-L","2-H","3-H","4-L"
1970,9.6,6,"1-L","2-H","3-H","4-M"
1971,9.6,6,"1-L","2-H","3-H","4-H"
1972,9.6,6,"1-M","2-L","3-L","4-L"
1973,9.6,6,"1-M","2-L","3-L","4-M"
1974,9.6,6,"1-M","2-L","3-L","4-H"
1975,9.6,6,"1-M","2-L","3-M","4-L"
1976,9.6,6,"1-M","2-L","3-M","4-M"
1977,9.6,6,"1-M","2-L","3-M","4-H"
1978,9.6,6,"1-M","2-L","3-H","4-L"
1979,9.6,6,"1-M","2-L","3-H","4-M"
1980,9.6,6,"1-M","2-L","3-H","4-H"
1981,9.6,6,"1-M","2-M","3-L","4-L"
1982,9.6,6,"1-M","2-M","3-L","4-M"
1983,9.6,6,"1-M","2-M","3-L","4-H"
1984,9.6,6,"1-M","2-M","3-M","4-L"
1985,9.6,6,"1-M","2-M","3-M","4-M"
1986,9.6,6,"1-M","2-M","3-M","4-H"
1987,9.6,6,"1-M","2-M","3-H","4-L"
1988,9.6,6,"1-M","2-M","3-H","4-M"
1989,9.6,6,"1-M","2-M","3-H","4-H"
1990,9.6,6,"1-M","2-H","3-L","4-L"
1991,9.6,6,"1-M","2-H","3-L","4-M"
1992,9.6,6,"1-M","2-H","3-L","4-H"
1993,9.6,6,"1-M","2-H","3-M","4-L"
1994,9.6,6,"1-M","2-H","3-M","4-M"
1995,9.6,6,"1-M","2-H","3-M","4-H"
1996,9.6,6,"1-M","2-H","3-H","4-L"
1997,9.6,6,"1-M","2-H","3-H","4-M"
1998,9.6,6,"1-M","2-H","3-H","4-H"
1999,9.6,6,"1-H","2-L","3-L","4-L"
2000,9.6,6,"1-H","2-L","3-L","4-M"
2001,9.6,6,"1-H","2-L","3-L","4-H"
2002,9.6,6,"1-H","2-L","3-M","4-L"
2003,9.6,6,"1-H","2-L","3-M","4-M"
2004,9.6,6,"1-H","2-L","3-M","4-H"
2005,9.6,6,"1-H","2-L","3-H","4-L"
2006,9.6,6,"1-H","2-L","3-H","4-M"
2007,9.6,6,"1-H","2-L","3-H","4-H"
2008,9.6,6,"1-H","2-M","3-L","4-L"
2009,9.6,6,"1-H","2-M","3-L","4-M"
2010,9.6,6,"1-H","2-M","3-L","4-H"
2011,9.6,6,"1-H","2-M","3-M","4-L"
2012,9.6,6,"1-H","2-M","3-M","4-M"
2013,9.6,6,"1-H","2-M","3-M","4-H"
2014,9.6,6,"1-H","2-M","3-H","4-L"
2015,9.6,6,"1-H","2-M","3-H","4-M"
2016,9.6,6,"1-H","2-M","3-H","4-H"
2017,9.6,6,"1-H","2-H","3-L","4-L"
2018,9.6,6,"1-H","2-H","3-L","4-M"
2019,9.6,6,"1-H","2-H","3-L","4-H"
2020,9.6,6,"1-H","2-H","3-M","4-L"
2021,9.6,6,"1-H","2-H","3-M","4-M"
2022,9.6,6,"1-H","2-H","3-M","4-H"
2023,9.6,6,"1-H","2-H","3-H","4-L"
2024,9.6,6,"1-H","2-H","3-H","4-M"
2025,9.6,6,"1-H","2-H","3-H","4-H"
2026,9.6,6.4,"1-L","2-L","3-L","4-L"
2027,9.6,6.4,"1-L","2-L","3-L","4-M"
2028,9.6,6.4,"1-L","2-L","3-L","4-H"
2029,9.6,6.4,"1-L","2-L","3-M","4-L"
2030,9.6,6.4,"1-L","2-L","3-M","4-M"
2031,9.6,6.4,"1-L","2-L","3-M","4-H"
2032,9.6,6.4,"1-L","2-L","3-H","4-L"
2033,9.6,6.4,"1-L","2-L","3-H","4-M"
2034,9.6,6.4,"1-L","2-L","3-H","4-H"
2035,9.6,6.4,"1-L","2-M","3-L","4-L"
2036,9.6,6.4,"1-L","2-M","3-L","4-M"
2037,9.6,6.4,"1-L","2-M","3-L","4-H"
