"","X","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","avg_prev_mse_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"812",2728,2728,9380.24516685378,41797.9360362233,265233.859227273,78864.7661713397,395276.806601689,223238145.656237,78066148.3738435,301304294.030081,0.0439314821452037,0.035421159929139,9,6,8,45,1.2,14,30,60,20,0.212934678068027,0.33007654887878,0.271505613473404,1405,1559,1595,892,1612
"813",2729,2729,5751.84391924818,24592.298435343,433971.928724879,146435.877539668,610751.948619138,207611002.863269,83975683.6444146,291586686.507684,0.0427330857627372,0.0372154158840702,9,6,8,45,1.2,17,22,40,17,0.180566502308715,0.39397379038975,0.287270146349233,1723,1138,1154,1330,1890
"814",2730,2730,5751.37361905531,24603.3225448692,424121.199817162,143410.608624813,597886.504605899,207944553.612606,83242176.5385621,291186730.151168,0.0427345910438542,0.0369895222085121,9,6,8,45,1.2,17,22,40,20,0.181257379036613,0.386042696226378,0.283650037631495,1701,1141,1152,1314,1878
"815",2731,2731,5986.91734680245,25844.2457012644,354025.47454539,112797.384053764,498654.02164722,212691481.913104,83057046.347311,295748528.260415,0.0432234001785599,0.0367605132973767,9,6,8,45,1.2,17,22,60,17,0.19108959287013,0.384040963772008,0.287565278321069,1593,1175,1184,1147,1787
"816",2732,2732,5986.81139800881,25857.0475947227,345436.001404503,110466.818595316,487746.67899255,213005654.805823,82371676.0642052,295377330.870028,0.0432247429401215,0.0365440403081556,9,6,8,45,1.2,17,22,60,20,0.191740332646752,0.376630352192763,0.284185342419757,1563,1177,1183,1129,1775
"817",2733,2733,6025.27733155707,26132.2693440163,355597.065653792,113031.827521265,500786.43985063,217115749.237656,78996139.0108125,296111888.248468,0.0434317203995428,0.0359806040054849,9,6,8,45,1.2,17,30,40,17,0.200253485736823,0.340132134235766,0.270192809986295,1596,1187,1200,1151,1793
"818",2734,2734,6025.4280333868,26147.0633039945,347125.6732344,110572.338104562,489870.502676343,217446045.589957,78330783.8670495,295776829.457007,0.0434331385803329,0.0357649969299087,9,6,8,45,1.2,17,30,40,20,0.200937621699845,0.332937937676299,0.266937779688072,1567,1189,1201,1132,1779
"819",2735,2735,6268.43912873332,27441.1172171029,288942.287854273,87506.9296483753,410158.773848484,221631323.476486,78862267.3491764,300493590.825663,0.0438498746824835,0.0357597454797706,9,6,8,45,1.2,17,30,60,17,0.209606500715508,0.338684638027793,0.27414556937165,1440,1233,1240,968,1668
"820",2736,2736,6268.92692629349,27457.4517579926,281562.088822515,85640.1176403158,400928.585147117,221941974.825326,78236581.1685026,300178555.993829,0.043851232370842,0.0355528646592196,9,6,8,45,1.2,17,30,60,20,0.210249946391556,0.331919364759067,0.271084655575311,1415,1235,1241,954,1651
"821",2737,2737,8759.12018478814,38398.6224671088,417273.495184594,138078.238595364,602509.476431855,209084738.390017,81134577.2629505,290219315.652968,0.0427134010523677,0.0363744438663157,9,6,8,45,1.5,14,22,40,17,0.18361902004561,0.363254139469175,0.273436579757392,1709,1484,1529,1290,1869
"822",2738,2738,8761.67971070871,38425.7439586325,407394.026269723,135085.145268847,589666.595207911,209432522.169326,80401530.6712554,289834052.840582,0.0427150445774653,0.0361443409493886,9,6,8,45,1.5,14,22,40,20,0.184339377352384,0.35532802464563,0.269833700999007,1690,1487,1532,1273,1854
"823",2739,2739,9035.39441009001,39867.8788751545,337588.939961349,105340.132731905,491832.345978499,215161541.108058,79433080.6242664,294594621.732324,0.043286480720426,0.0357024557627431,9,6,8,45,1.5,14,22,60,17,0.196205775093419,0.344856594370575,0.270531184731997,1576,1517,1563,1105,1760
"824",2740,2740,9038.02607167413,39895.1467357192,329004.35748494,103058.936310678,480996.466603012,215491416.542426,78752829.7014765,294244246.243902,0.0432878687242624,0.0354819962223594,9,6,8,45,1.5,14,22,60,20,0.196889039217882,0.337501336213808,0.267195187715845,1552,1519,1565,1085,1739
"825",2741,2741,9089.95730104672,40249.0471133506,338573.130533609,105241.597901601,493153.732849608,219406616.09622,75130154.3951384,294536770.491358,0.0434675622055917,0.0347157863129883,9,6,8,45,1.5,14,30,40,17,0.204998510601673,0.29833091952848,0.251664715065076,1582,1528,1574,1103,1764
"826",2742,2742,9092.86944133437,40278.3149411041,330116.153291314,102829.558613533,482316.896287286,219753797.506173,74471876.7838999,294225674.290073,0.0434690300394866,0.0344959574335225,9,6,8,45,1.5,14,30,40,20,0.205717620233331,0.291213249258191,0.248465434745761,1556,1532,1576,1083,1744
"827",2743,2743,9375.34084688076,41762.4899428439,272976.606171714,80885.5040563273,404999.941017766,224752490.744431,75366660.1604074,300119150.904839,0.0439342847631319,0.0344716245599727,9,6,8,45,1.5,14,30,60,17,0.216071309544702,0.300888153779604,0.258479731662153,1429,1556,1592,916,1636
"828",2744,2744,9378.35432083346,41791.9569566498,265637.236876272,79079.3931425476,395886.941296303,225079122.960426,74748738.8930798,299827861.853506,0.0439356914574339,0.0342607073787995,9,6,8,45,1.5,14,30,60,20,0.216747856058421,0.294206839150716,0.255477347604569,1406,1558,1594,894,1614
"829",2745,2745,5751.76414339309,24589.164686379,434372.012740711,146725.692972585,611438.634543068,209336552.02737,80397441.7952681,289733993.822638,0.0427369801499017,0.0360470623208462,9,6,8,45,1.5,17,22,40,17,0.184140596393917,0.355283813403205,0.269712204898561,1725,1137,1153,1332,1891
"830",2746,2746,5751.27338829609,24600.160376752,424511.772194936,143690.856204579,598554.062164563,209677625.805878,79684996.5490179,289362622.354896,0.0427384852224924,0.0358216474656168,9,6,8,45,1.5,17,22,40,20,0.184847055415627,0.347580451991743,0.266213753703685,1702,1140,1151,1315,1879
"831",2747,2747,5987.63387561283,25842.6006191226,354466.731958215,113063.970149014,499360.936601965,214389949.661092,79845802.4179987,294235752.079091,0.0432273590121945,0.0357950595085019,9,6,8,45,1.5,17,22,60,17,0.19460759378154,0.349319176100526,0.271963384941033,1594,1174,1186,1152,1788
"832",2748,2748,5987.49695801758,25855.2978546903,345867.661186923,110724.451960299,488434.907959931,214710608.346786,79178800.9584442,293889409.30523,0.0432287015820257,0.0355792351046654,9,6,8,45,1.5,17,22,60,20,0.195271767446221,0.342107178642525,0.268689473044373,1565,1176,1185,1135,1777
"833",2749,2749,6024.88274818979,26128.5598517556,355953.482151255,113276.648996109,501383.57374731,218918483.297169,75595603.1131698,294514086.410339,0.0434355245792296,0.0348162307687061,9,6,8,45,1.5,17,30,40,17,0.203987451290134,0.303363614619604,0.253675532954869,1597,1186,1198,1154,1794
"834",2750,2750,6025.01450501827,26143.3264242731,347472.281925724,110807.87484174,490448.497696755,219255771.741406,74950237.0125131,294206008.753919,0.0434369425659313,0.034601086542023,9,6,8,45,1.5,17,30,40,20,0.204686069827719,0.29638555091263,0.250535810370174,1569,1188,1199,1138,1780
"835",2751,2751,6267.84705627255,27436.9153733012,289362.545086386,87744.8512919189,410812.158807878,223455249.975277,75510082.2838515,298965332.259129,0.043854046964624,0.0345984741753533,9,6,8,45,1.5,17,30,60,17,0.213384361727407,0.302438914988419,0.257911638357913,1442,1232,1238,970,1671
"836",2752,2752,6268.31689915113,27453.220626518,281969.711510559,85867.2859989565,401558.535035184,223772429.708632,74903338.4425126,298675768.151144,0.0438554044516036,0.0343920182977155,9,6,8,45,1.5,17,30,60,20,0.214041329510484,0.295878457018332,0.254959893264408,1418,1234,1239,957,1653
"837",2849,2849,6188.91110126602,25272.8350261547,301628.296256361,84207.5388052364,417297.581189018,211163233.032052,80668432.2335426,291831665.265595,0.0429610992128622,0.0364461659380837,9,7,8,45,1.2,14,22,40,17,0.187924162756564,0.358213915465176,0.27306903911087,1460,1153,1224,945,1694
"838",2850,2850,6188.45495257594,25282.1826101132,292050.89436347,81764.7298965413,405286.2618227,211577383.395794,79811271.1978893,291388654.593684,0.0429629421904803,0.0361774273119584,9,7,8,45,1.2,14,22,40,20,0.18878198378898,0.348945804996035,0.268863894392508,1432,1154,1223,925,1675
"839",2851,2851,6445.23830071381,26584.2816322411,226518.329769517,59089.2027592101,318637.052461682,217177011.243799,79535193.1398991,296712204.383698,0.0435574852818686,0.0360370663219485,9,7,8,45,1.2,14,22,60,17,0.20038037645565,0.345960692708928,0.273170534582289,1238,1196,1267,713,1526
"840",2852,2852,6445.16404343525,26595.7161406694,218528.624567015,57510.2819471298,309079.786698249,217567684.007407,78737812.9669095,296305496.974317,0.0435591515930231,0.0357801311412935,9,7,8,45,1.2,14,22,60,20,0.201189568823338,0.33733896677672,0.269264267800029,1205,1198,1266,695,1504
"841",2853,2853,6484.99316419027,26884.1981964381,226052.111694915,57804.2359177605,317225.538973304,222641193.767445,75001385.8288594,297642579.596305,0.0437834799193111,0.0349374171779179,9,7,8,45,1.2,14,30,40,17,0.211698224039785,0.296938600877042,0.254318412458414,1230,1209,1270,699,1522
"842",2854,2854,6485.1959341952,26897.8099162626,218271.703924903,56070.1230151075,307724.832790468,223054162.683375,74233638.4568696,297287801.140244,0.0437852472977651,0.0346812672497505,9,7,8,45,1.2,14,30,40,20,0.212553597963928,0.288637281568272,0.2505954397661,1201,1210,1271,683,1501
"843",2855,2855,6750.56302162793,28248.6039964448,167482.273699818,42662.3514571562,245143.792175047,228299989.360984,74351052.854506,302651042.21549,0.0443425897358296,0.0345956467597777,9,7,8,45,1.2,14,30,60,17,0.223419169626851,0.289906832519258,0.256663001073055,1001,1242,1304,505,1336
"844",2856,2856,6751.09602678612,28263.9336987208,161070.892699236,41653.5326892573,237739.455114001,228688229.226431,73635414.4548906,302323643.681322,0.0443441858786273,0.0343506751185118,9,7,8,45,1.2,14,30,60,20,0.224223322783193,0.282168944925547,0.25319613385437,982,1244,1306,490,1306
"845",2857,2857,3821.60856097794,14535.7293236393,319564.758627751,91724.3332284547,429646.429740823,209144783.879429,82417320.0593482,291562103.938777,0.0428099012249031,0.0368646569757981,9,7,8,45,1.2,17,22,40,17,0.18374339101864,0.377123880913321,0.28043363596598,1484,681,707,1001,1725
"846",2858,2858,3816.07575282972,14516.6299863486,309874.718958314,89181.1936211956,417388.618318688,209546283.933518,81562302.587308,291108586.520826,0.0428120562667504,0.0366011643885199,9,7,8,45,1.2,17,22,40,20,0.18457500972785,0.367878947867719,0.276226978797784,1461,677,704,980,1709
"847",2859,2859,3974.17460182951,15346.1105098923,242129.751022348,64852.8198963811,326302.856030451,216490912.590826,79414481.9775306,295905394.568356,0.0435077357824143,0.0359335376224097,9,7,8,45,1.2,17,22,60,17,0.198959274589373,0.344655495270926,0.27180738493015,1259,729,753,772,1563
"848",2860,2860,3969.42488671542,15331.5911265002,234033.68360347,63161.0338472531,316495.733463938,216871318.722793,78633802.6922852,295505121.415078,0.0435093440621347,0.035681543003312,9,7,8,45,1.2,17,22,60,20,0.199747201896531,0.336214348793579,0.267980775345055,1226,725,749,752,1546
"849",2861,2861,3985.13080801298,15486.7928556262,241714.924887567,63686.8670217269,324873.715572933,221298884.33225,75118083.4899142,296416967.822164,0.0437043343995247,0.0350574416515703,9,7,8,45,1.2,17,30,40,17,0.20891792643213,0.298200402066268,0.253559164249199,1251,740,760,756,1560
"850",2862,2862,3980.58840788962,15474.2494973139,233819.264572928,61845.3161153546,315119.418593486,221700212.670646,74363557.3102307,296063769.980877,0.0437060394160212,0.0348064495202319,9,7,8,45,1.2,17,30,40,20,0.209749189470198,0.290042037774972,0.249895613622585,1223,738,757,744,1545
"851",2863,2863,4170.22349497538,16461.685589483,182133.030786374,46924.8871943679,249689.8270652,227390035.824367,74889748.0142422,302279783.838609,0.044273508016824,0.0347269101014011,9,7,8,45,1.2,17,30,60,17,0.22153440179717,0.295731509612543,0.258632955704857,1016,800,817,558,1381
"852",2864,2864,4164.63922959731,16446.6986946709,175597.748750436,45787.6170725662,241996.703747271,227821006.114687,73905986.7277298,301726992.842416,0.0442750501331048,0.0342902299499143,9,7,8,45,1.2,17,30,60,20,0.222427061593585,0.285094525546053,0.253760793569819,994,795,814,539,1363
"853",2865,2865,6187.4377917742,25259.8045025215,301939.15841471,84370.6890272251,417757.089736231,212638928.894793,77790876.5906824,290429805.485476,0.0429649629463426,0.0354568138913289,9,7,8,45,1.5,14,22,40,17,0.190980740896618,0.327100154491663,0.25904044769414,1463,1150,1222,947,1695
"854",2866,2866,6186.94674416717,25269.039824969,292343.995695874,81914.8065388431,405714.788803853,213059800.727514,76955164.4477061,290014965.17522,0.0429668056690466,0.0351886197564708,9,7,8,45,1.5,14,22,40,20,0.191852483967897,0.318063961595187,0.254958222781542,1433,1152,1221,927,1677
"855",2867,2867,6445.05921374913,26581.695111703,226966.808518966,59264.7260418294,319258.288886248,218968622.25145,76148317.7763591,295116940.027809,0.043561477439503,0.0348809691028661,9,7,8,45,1.5,14,22,60,17,0.204091303063044,0.309339878522509,0.256715590792776,1240,1195,1265,716,1528
"856",2868,2868,6444.96633744893,26593.1049508053,218956.007368981,57668.9255421505,309663.004199386,219367559.299681,75374579.1886304,294742138.488312,0.0435631435106716,0.0346245453394335,9,7,8,45,1.5,14,22,60,20,0.204917613071541,0.300973778796755,0.252945695934148,1207,1197,1264,696,1506
"857",2869,2869,6482.82041539253,26868.8987726974,226200.958860564,57891.3931290543,317444.071177708,224200709.988563,72285345.84036,296486055.828923,0.0437873343365208,0.0339476696255145,9,7,8,45,1.5,14,30,40,17,0.214928417544343,0.267571238613744,0.241249828079043,1233,1207,1268,701,1524
"858",2870,2870,6482.99165028689,26882.413487968,218408.756531419,56146.6323693685,307920.794039042,224619877.445105,71538062.7940671,296157940.239172,0.0437891014700416,0.0336920703056163,9,7,8,45,1.5,14,30,40,20,0.215796630376701,0.259491191181957,0.237643910779329,1202,1208,1269,685,1503
"859",2871,2871,6750.08373562503,28245.506518338,167849.717920152,42760.037999723,245605.346173838,230182485.505438,71160758.8910111,301343244.396449,0.0443465678838618,0.0334429935309269,9,7,8,45,1.5,14,30,60,17,0.227318344727327,0.255411567740726,0.241364956234027,1003,1241,1303,507,1337
"860",2872,2872,6750.59954176957,28260.812901233,161417.437283824,41735.0911514582,238163.940878285,230578388.210118,70467553.6564444,301045941.866562,0.0443481637964597,0.0331985165264634,9,7,8,45,1.5,14,30,60,20,0.228138369763153,0.247916240229889,0.238027304996521,985,1243,1305,491,1308
"861",2873,2873,3823.81962550087,14536.1493940303,319964.206941861,91958.812927636,430282.988889029,210892715.635655,78881406.1503281,289774121.785984,0.0428146150713899,0.0357018037466307,9,7,8,45,1.5,17,22,40,17,0.187363845701262,0.338891577582839,0.263127711642051,1486,682,709,1004,1728
"862",2874,2874,3818.25527220296,14517.015777637,310258.079605453,89401.4062577088,417994.756913001,211303032.175122,78051073.451657,289354105.626779,0.0428167697736248,0.0354388554178687,9,7,8,45,1.5,17,22,40,20,0.188213725813217,0.329913550284202,0.25906363804871,1465,679,705,982,1710
"863",2875,2875,3978.14465565507,15354.2314145132,242556.688657748,65037.3812249527,326926.445952869,218224061.151694,76311531.5080966,294535592.659791,0.0435116938736947,0.0349744026542905,9,7,8,45,1.5,17,22,60,17,0.202549109147001,0.311104637806826,0.256826873476913,1262,730,755,775,1565
"864",2876,2876,3973.34788987162,15339.5567035585,234444.422308171,63332.1208906757,317089.447792277,218612004.61489,75552199.4837539,294164204.098644,0.0435133019232086,0.034723153748125,9,7,8,45,1.5,17,22,60,20,0.203352648371526,0.302894310001853,0.253123479186689,1229,727,752,754,1548
"865",2877,2877,3986.88896501414,15486.5877136831,242048.767954116,63854.6286567923,325376.873289606,223145955.012973,71843477.6688149,294989432.681788,0.0437081517524737,0.0338997090980685,9,7,8,45,1.5,17,30,40,17,0.212743725506573,0.26279350974328,0.237768617624926,1253,739,761,758,1562
"866",2878,2878,3982.3176914947,15474.0133904945,234136.821673975,61999.4150415766,315592.56779754,223555412.789593,71112201.7864898,294667614.576082,0.0437098565343551,0.0336492405184194,9,7,8,45,1.5,17,30,40,20,0.213591826880908,0.254886540832075,0.234239183856492,1224,737,758,746,1547
"867",2879,2879,4171.73067380866,16461.1699987427,182509.955557692,47043.4611396045,250186.317369848,229261472.849169,71683371.6095734,300944844.458743,0.0442774579446283,0.0335737038177968,9,7,8,45,1.5,17,30,60,17,0.225410670373184,0.261062352373653,0.243236511373419,1022,799,818,561,1383
"868",2880,2880,4167.89441620382,16452.6673471391,175923.34659587,45891.8101900656,242435.718549279,229646014.145014,71002022.753406,300648036.89842,0.0442789998396648,0.0333342316731671,9,7,8,45,1.5,17,30,60,20,0.226207162759254,0.253695222739524,0.239951192749389,996,796,815,541,1365
"869",2977,2977,4213.46723899166,15396.7659596264,196635.408140412,43846.8200179494,260092.46135698,215449918.769285,77208778.5085096,292658697.277795,0.0432416137870914,0.035682824589935,9,8,8,45,1.2,14,22,40,17,0.196803085743697,0.320806180424887,0.258804633084292,1056,733,823,521,1425
"870",2978,2978,4208.43587657464,15377.3615591053,188069.123634231,42341.3377681077,249996.258838018,215944465.611253,76244929.5830327,292189395.194286,0.0432437286000062,0.0353735667288425,9,8,8,45,1.2,14,22,40,20,0.197827430328891,0.310384500080921,0.254105965204906,1020,731,821,497,1398
"871",2979,2979,4380.23111415489,16268.2589922033,132426.31930887,31698.116427267,184772.925842495,222475591.471832,74388925.5725043,296864517.044336,0.0438945653877478,0.0347207387757503,9,8,8,45,1.2,14,22,60,17,0.21135521545008,0.290316333790985,0.250835774620532,775,788,868,305,1192
"872",2980,2980,4375.9739499766,16253.6537886677,125783.009027106,31212.9880402004,177625.624805951,222946891.938624,73507119.0991334,296454011.037757,0.043896537803984,0.0344247811876202,9,8,8,45,1.2,14,22,60,20,0.21233141030199,0.280781742894217,0.246556576598104,750,786,866,290,1152
"873",2981,2981,4418.29139868454,16467.2340117795,129883.740631725,28394.1177904954,179163.383832685,228389691.519315,71902522.8129962,300292214.332312,0.0441441765144788,0.0340822355846402,9,8,8,45,1.2,14,30,40,17,0.223604967841235,0.263431939275394,0.243518453558315,759,802,882,214,1175
"874",2982,2982,4414.21191178416,16454.4117287459,123549.87524383,27741.2623406598,172159.76122502,228884454.515827,71044396.9266383,299928851.442466,0.0441462764783341,0.033787511462956,9,8,8,45,1.2,14,30,40,20,0.224629760142839,0.254153396294107,0.239391578218473,722,798,879,180,1135
"875",2983,2983,4598.60130773959,17428.6434611484,85811.5140512355,28093.7188813111,135932.477701435,235823770.783668,69050540.4931099,304874311.276778,0.0448041468164048,0.0330327050013231,9,8,8,45,1.2,14,30,60,17,0.239003021562579,0.232594691550299,0.235798856556439,506,855,931,202,904
"876",2984,2984,4595.23825538074,17420.1680886875,81113.4746164401,28274.4810987536,131403.362059262,236294223.805764,68271021.8263883,304565245.632153,0.0448060354359876,0.0327508843021971,9,8,8,45,1.2,14,30,60,20,0.239977461119921,0.22416609433761,0.232071777728766,467,852,929,212,874
"877",2985,2985,2870.34261675195,9704.76397363353,211766.553386169,48662.0564914665,273003.716468021,213058133.74975,78263774.3122348,291321908.061985,0.0430937142355058,0.0359518811142576,9,8,8,45,1.2,17,22,40,17,0.191849031191534,0.332213392426716,0.262031211809125,1107,156,169,578,1481
"878",2986,2986,2857.43094430288,9639.6563831182,202989.070939645,47001.0821867226,262487.240453788,213539271.538732,77305502.164252,290844773.702984,0.0430958911543318,0.0356477672012711,9,8,8,45,1.2,17,22,40,20,0.192845601884241,0.321852011358764,0.257348806621502,1068,143,156,560,1451
"879",2987,2987,2886.6805125377,9784.11454925503,145533.650899296,34170.3235098448,192374.769470933,220619508.832732,75787635.5486293,296407144.381362,0.0438109417839455,0.0350429476219833,9,8,8,45,1.2,17,22,60,17,0.207510750093736,0.305439978046623,0.25647536407018,803,174,183,355,1243
"880",2988,2988,2875.16663980618,9727.63559755514,138640.358970709,33509.5709288615,184752.732136931,221076135.814974,74911277.9913334,295987413.806308,0.0438128535356009,0.0347526342848812,9,8,8,45,1.2,17,22,60,20,0.208456552062366,0.295964303915806,0.252210427989086,774,159,176,349,1219
"881",2989,2989,2857.33495117472,9676.37895586433,142555.627486704,31105.1062726166,186194.44766636,226469227.144846,71846159.7814066,298315386.926253,0.0440529480871969,0.034206020354412,9,8,8,45,1.2,17,30,40,17,0.219627149935822,0.262822510263319,0.24122483009957,782,151,155,283,1231
"882",2990,2990,2845.86614021392,9621.30801243189,135986.834112915,30281.2474345596,178735.25570012,226950407.500121,71001316.5175804,297951724.017701,0.0440549793308544,0.0339169026596571,9,8,8,45,1.2,17,30,40,20,0.220623808795206,0.253687586517885,0.237155697656545,756,137,144,260,1203
"883",2991,2991,2908.25199955951,9931.58905640711,96638.5924573709,28188.6139361218,137667.047449459,233852800.564446,70282389.7543166,304135190.318763,0.0447185240614066,0.0333846948641878,9,8,8,45,1.2,17,30,60,17,0.234920591951655,0.245914143274432,0.240417367613043,518,199,195,209,973
"884",2992,2992,2898.10668623769,9884.48989509176,91636.9677593433,28176.3593724557,132595.923713128,234308020.350347,69506661.120403,303814681.47075,0.0447203506512366,0.0331084509101952,9,8,8,45,1.2,17,30,60,20,0.235863479223779,0.2375265260425,0.23669500263314,477,193,188,207,943
"885",2993,2993,4215.47631888079,15397.2735532002,196985.618183902,43954.9888096335,260553.356865616,217241116.781878,73861808.9938671,291102925.775745,0.0432453247934358,0.0345294659830456,9,8,8,45,1.5,14,22,40,17,0.200513156923019,0.284616850872701,0.24256500389786,1057,734,824,522,1430
"886",2994,2994,4210.41572312314,15377.8398095508,188393.967811464,42429.2449602021,250411.46830434,217745944.884163,72926678.7860742,290672623.670237,0.043247439320214,0.034220822789892,9,8,8,45,1.5,14,22,40,20,0.201558796868816,0.274505693565779,0.238032245217297,1024,732,822,498,1400
"887",2995,2995,4382.6503230507,16268.1188243135,132822.792837703,31682.4879879255,185156.049972993,224005410.504813,71747215.1368894,295752625.641703,0.043898534667135,0.0337479405781264,9,8,8,45,1.5,14,22,60,17,0.214523897786671,0.261752664741215,0.238138281263943,777,787,869,304,1194
"888",2996,2996,4378.34298380743,16253.3419951415,126139.120757681,31176.9337782247,177947.739514855,224483755.676537,70888231.9270124,295371987.603549,0.0439005067992942,0.0334524630195779,9,8,8,45,1.5,14,22,60,20,0.215514684189349,0.252464851892596,0.233989768040973,753,785,867,287,1157
"889",2997,2997,4419.86636707579,16467.1906020741,130146.014786009,28408.8197850357,179441.891540194,230285924.82429,68771976.3531029,299057901.177393,0.0441480260928889,0.0329327228242456,9,8,8,45,1.5,14,30,40,17,0.227532596436509,0.229582698336727,0.228557647386618,760,801,884,215,1177
"890",2998,2998,4415.75986893124,16454.3427482899,123786.623419829,27736.4073967012,172393.133433751,230790181.920563,67941088.2158585,298731270.136421,0.0441501257646368,0.0326385936136824,9,8,8,45,1.5,14,30,40,20,0.228577053669432,0.220598665321729,0.224587859495581,725,797,881,179,1137
"891",2999,2999,4599.9318728999,17424.6390251553,86003.3347581496,27987.1782924143,136015.083948619,237446642.395351,66583078.4777038,304029720.873055,0.0448081074202112,0.0320582358235454,9,8,8,45,1.5,14,30,60,17,0.242364441769566,0.205915095084787,0.224139768427176,507,853,932,195,906
"892",3000,3000,4596.52351235016,17416.0142303067,81273.7275240098,28150.810651294,131437.075917961,237923524.293765,65825408.1416159,303748932.43538,0.0448099957670956,0.03177694332987,9,8,8,45,1.5,14,30,60,20,0.243352197324679,0.197722734394125,0.220537465859402,468,851,930,206,876
"893",3001,3001,2875.08785197255,9710.96127479163,212076.048264028,48796.4913975042,273458.588788297,214732103.777564,75012039.0195756,289744142.79714,0.0430976519733109,0.0348276543885876,9,8,8,45,1.5,17,22,40,17,0.195316290484799,0.297053789207238,0.246185039846019,1109,157,175,581,1482
"894",3002,3002,2862.57365061537,9643.47536341297,203325.307066892,47108.7938037751,262940.149884696,215327934.184886,73940931.527872,289268865.712758,0.0430998285862479,0.0344928759152739,9,8,8,45,1.5,17,22,40,20,0.196550421611804,0.28547236851204,0.241011395061922,1071,145,160,562,1453
"895",3003,3003,2891.54350158309,9788.10826789427,145926.222098418,34200.6024829979,192806.476350894,222444530.242388,72522907.7011628,294967437.94355,0.0438148913259187,0.0338927998613822,9,8,8,45,1.5,17,22,60,17,0.211290878971731,0.270139891967774,0.240715385469753,804,175,185,356,1245
"896",3004,3004,2879.98658835954,9731.58255359441,139003.598284993,33517.7505616954,185132.917988642,222910475.049636,71673161.8832503,294583636.932887,0.0438168028033531,0.0336030514566198,9,8,8,45,1.5,17,22,60,20,0.212255980757448,0.260951959031578,0.236603969894513,776,161,181,350,1220
"897",3005,3005,2861.84229326514,9679.39749974219,142829.458225132,31141.3847080177,186512.082726157,228353675.865126,68699773.8374721,297053449.702599,0.0440567681700623,0.033055987483026,9,8,8,45,1.5,17,30,40,17,0.223530369365984,0.228802003854382,0.226166186610183,783,152,159,285,1232
"898",3006,3006,2850.33099562774,9624.28686995838,136236.248334261,30298.6555821451,179009.521781993,228844182.682059,67881632.6886772,296725815.370736,0.0440587991328536,0.0327674559911781,9,8,8,45,1.5,17,30,40,20,0.224546345931372,0.219955798496247,0.22225107221381,758,138,150,261,1206
"899",3007,3007,2912.44353962845,9934.66052251527,96926.3786365149,28118.1435606632,137891.626259322,235780906.596982,67242562.4703407,303023469.067323,0.0447224579262088,0.0322385210182868,9,8,8,45,1.5,17,30,60,17,0.238914237864444,0.213045809433847,0.225980023649146,520,201,198,204,976
"900",3008,3008,2902.25862908249,9887.52098673347,91895.7944341956,28084.8418712591,132770.415921271,236244728.337627,66492016.2436501,302736744.581277,0.0447242842536689,0.0319628225460501,9,8,8,45,1.5,17,30,60,20,0.239874942186475,0.204930478647884,0.222402710417179,478,194,192,201,945
"901",3079,3079,3242.98225366952,10783.9686543946,28019.8588106162,75265.8531630871,117312.662881767,160621088.164641,92582141.7209445,253203229.885585,0.0375891885033845,0.0396914683219241,9,9,8,35,1.2,14,30,60,17,0.0832372695736898,0.487031688361636,0.285134478967663,341,342,447,862,152
"902",3080,3080,3233.85638848615,10736.5193935783,27866.2145791231,78382.3806105369,120218.970971725,161069868.648119,91332576.4039726,252402445.052092,0.0375915752787367,0.0393536149407158,9,9,8,35,1.2,14,30,60,20,0.0841668192526689,0.473520680611179,0.278843749931924,389,331,442,886,143
"903",3087,3087,2941.28504028046,10421.0850076176,27549.623099629,64853.904473146,105765.897620673,158826181.344796,93472647.597056,252298828.941852,0.0374384757205361,0.0398780848671945,9,9,8,35,1.2,17,30,60,17,0.0795195164190649,0.496660342126713,0.288089929272889,221,281,210,773,138
"904",3088,3088,2922.06127181679,10313.0269110919,26898.0102153542,67660.6869526732,107793.785350936,159261056.778007,92238970.4751167,251500027.253124,0.0374407913590314,0.0395461690929457,9,9,8,35,1.2,17,30,60,20,0.0804202648567073,0.483321126537346,0.281870695697027,243,263,204,786,125
"905",3094,3094,3158.98276670013,10424.1948182516,30513.2090689082,37182.0482724372,81278.4349262971,151320781.996453,93463766.5190976,244784548.51555,0.036501719394687,0.0395243533112408,9,9,8,35,1.5,14,30,40,20,0.0639737388914987,0.496564314883079,0.280269026887289,5,284,402,412,193
"906",3095,3095,3246.5315607359,10788.9109981685,28107.0208364087,74812.1976893115,116954.661084625,162098556.641241,88736540.7892569,250835097.430498,0.0375934715111575,0.0385519244741288,9,9,8,35,1.5,14,30,60,17,0.0862975192919525,0.445450873587498,0.265874196439725,337,345,449,860,155
