"sim_id","program_id","undisc_mort","disc_mort"
32314,3,1264.13982216794,1120.21341899386
32477,1,2103.50161101241,1846.99177434711
32477,2,1597.63403960159,1414.58072336341
32477,3,1561.26977209895,1383.40192087863
32542,1,1618.52297042677,1421.81463160017
32542,2,1178.16197033657,1045.43246946277
32542,3,1164.67238302756,1033.79734239136
32992,1,2032.58609159734,1785.04363258913
32992,2,1440.80722119653,1277.76422294163
32992,3,1418.42842003454,1258.54359154228
33033,1,2025.29531751693,1776.967449538
33033,2,1387.35026948381,1230.01556270591
33033,3,1350.50813948178,1198.79147482867
33173,1,1754.93697946528,1542.17528223887
33173,2,1344.36167446813,1190.99314521288
33173,3,1335.73351923063,1183.38919794635
33209,1,1956.53887579981,1717.55072268435
33209,2,1469.24076682386,1301.55344354253
33209,3,1450.92603069108,1285.89951560642
33257,1,1751.49071280784,1535.89240760616
33257,2,1186.93819459212,1052.94440578262
33257,3,1165.52475701382,1034.74176821394
33317,1,1811.42883167249,1588.83495530667
33317,2,1382.0403116698,1221.39077220174
33317,3,1360.42879347407,1202.87571360855
33558,1,1778.92822732298,1561.22052398029
33558,2,1260.87078679526,1116.24650242586
33558,3,1237.35099902155,1096.30194492808
33634,1,1744.47982258764,1531.02181688351
33634,2,1256.41143784829,1112.80731011159
33634,3,1229.02644047503,1089.54672501154
33720,1,1663.96416394346,1460.27840262792
33720,2,1238.97283625106,1095.99747626036
33720,3,1204.69144007494,1066.89607374176
33809,1,1874.8044325075,1648.90528336022
33809,2,1412.83081212268,1254.00513545795
33809,3,1403.25508668495,1245.60631817932
33892,1,1924.20751816536,1688.85383011601
33892,2,1369.89467791732,1213.74073298697
33892,3,1353.34185028107,1199.60047923577
33977,1,1765.64364205906,1550.26885376976
33977,2,1239.49620998943,1097.73250388135
33977,3,1226.09002780518,1086.35178844464
33998,1,1815.77918283931,1594.65450876319
33998,2,1319.26196503543,1169.66381021484
33998,3,1287.07538384452,1142.23436958498
34001,1,1960.67541779091,1721.4291701137
34001,2,1386.62843319791,1230.44664038641
34001,3,1373.72709294856,1219.30049530002
34012,1,1957.56184959983,1720.24758096012
34012,2,1388.65685231175,1232.24844688465
34012,3,1369.07078458896,1215.51923415612
34103,1,1839.22751678482,1617.08615020566
34103,2,1396.27229819167,1237.43959151407
34103,3,1377.31893250409,1221.27167389825
34113,1,1900.42118762434,1669.38987296891
34113,2,1330.04669737124,1179.2673819059
34113,3,1311.30800951644,1163.16093433237
34136,1,1994.01665120709,1751.86723634183
34136,2,1464.4019063957,1298.21473110244
34136,3,1442.14975974387,1279.19069949753
34146,1,2202.73653032439,1933.49912868009
34146,2,1520.16738983267,1348.50755330756
34146,3,1509.18087097119,1339.05857733195
34322,1,2085.60507813151,1829.08828758014
34322,2,1482.62551107799,1312.37094605484
34322,3,1452.76158414061,1287.06192647312
34337,1,1882.68986105076,1652.73310626314
34337,2,1377.30784653585,1221.69023359419
34337,3,1366.15664803553,1212.0252750699
3453,1,1642.52950893725,1443.62378117642
3453,2,1218.84722957501,1079.91237749445
3453,3,1213.40823835477,1075.16354898282
34626,1,2059.90811732524,1808.90900834512
34626,2,1518.66022550175,1345.39028328844
34626,3,1498.58416283886,1328.21826199194
35010,1,1822.44694292501,1599.6893150704
35010,2,1266.44312860585,1122.72655435214
35010,3,1251.56630418497,1109.9412445583
35293,1,1714.36654399046,1502.98801763551
35293,2,1272.83216425233,1124.50531763572
35293,3,1249.64234475884,1104.75353929626
35304,1,1665.55742352342,1464.73350668155
35304,2,1203.7833727653,1069.42226588674
35304,3,1182.55425402643,1051.14367980372
3533,1,1871.66454576313,1644.63599036741
3533,2,1349.44996016154,1196.98840802688
3533,3,1322.26167285563,1173.86463049986
35401,1,1524.85875611697,1339.62537169008
35401,2,1151.54255901867,1020.3852433545
35401,3,1137.65401899862,1008.50646092324
35838,1,1940.97774678988,1703.70721331392
35838,2,1367.11104044419,1211.05469662719
35838,3,1338.0797662698,1186.27010743525
35845,1,1643.6744405682,1442.6895140259
35845,2,1183.63918102289,1048.47102837351
35845,3,1160.4249555309,1028.54916698182
36012,1,1629.48797313737,1431.5992790618
36012,2,1265.94367771423,1120.94077921424
36012,3,1254.56853008034,1111.04275783883
36231,1,1786.59906713338,1569.99769145339
36231,2,1311.22563590008,1162.6888232527
36231,3,1291.58646567307,1145.89741207242
36410,1,1849.9316764857,1624.74487401404
36410,2,1371.90910113253,1214.90573247234
36410,3,1330.62390401992,1179.92917281927
36426,1,1523.78559519888,1339.11831796044
36426,2,1156.5107629147,1024.87367451896
36426,3,1153.60431117857,1022.21974492017
36490,1,1518.39527508035,1333.83788737589
36490,2,1146.41275502076,1015.33212212518
36490,3,1106.849068304,981.69011355138
36566,1,1425.10834143046,1252.09090979774
36566,2,1018.26879840977,903.58823124482
36566,3,1010.02596453694,896.457361825497
3658,1,1358.03050644917,1193.04700170958
3658,2,987.67113445401,875.978839429728
3658,3,976.19865586898,866.151303180498
36830,1,1756.6882064457,1542.23659138898
36830,2,1323.61405607622,1172.02745612439
36830,3,1301.76207637956,1153.26180270113
36906,1,1757.97991020346,1543.8180093499
36906,2,1347.06231620764,1192.66652265048
36906,3,1322.09609380618,1171.45358684044
36971,1,1832.09259845299,1610.27936584958
36971,2,1359.87825421951,1204.94044727794
36971,3,1345.13122107339,1192.24315603681
36983,1,1949.56550323948,1713.05815631858
36983,2,1334.27685764028,1184.50192534062
36983,3,1330.96086855707,1181.48278714116
37069,1,1966.51200105223,1728.35254243763
37069,2,1421.60609551109,1260.11415778549
37069,3,1411.32339793272,1251.18755481443
37320,1,1730.2493525138,1519.12958794849
37320,2,1258.22964391502,1114.15507395599
37320,3,1244.0124107784,1101.96476065497
37400,1,2081.47521281643,1826.50923452858
37400,2,1508.92981663544,1336.4396298455
37400,3,1499.7540513979,1328.5043137045
37615,1,1693.78629549866,1488.20810382644
37615,2,1224.26419066978,1085.22049343321
37615,3,1203.19320588407,1067.18064229402
37623,1,2144.73305158082,1882.98719908828
37623,2,1624.49629384622,1438.38767360222
37623,3,1589.65585335868,1408.75642031271
37738,1,1597.80311304284,1403.3473875116
37738,2,1211.24982172926,1073.26419014152
37738,3,1211.44423397277,1073.23525373338
37755,1,1603.32706747901,1408.13299482205
37755,2,1119.81545133569,993.831810790494
37755,3,1099.69387918564,976.556248501155
37837,1,1814.94650919172,1592.16490021023
37837,2,1312.19033959713,1160.76027967498
37837,3,1284.89237382752,1137.45038724115
37870,1,1934.53781077708,1696.83933874178
37870,2,1488.42237159332,1315.01910384536
37870,3,1462.36789954286,1292.78025261298
3791,1,1924.22383654866,1687.96065318673
3791,2,1397.96969192309,1237.50332014481
3791,3,1382.63842860638,1224.44007822243
37938,1,1872.20544575784,1642.37375616034
37938,2,1303.38599030041,1154.76469459208
37938,3,1275.93168759394,1131.46720631784
38128,1,1498.56442717115,1316.54169763192
38128,2,1098.26163366986,974.925124378291
38128,3,1079.434519361,958.828858485654
38483,1,1644.39091675097,1445.20894464323
38483,2,1171.89404271865,1040.06380222503
38483,3,1150.98730201964,1022.2450815531
38981,1,1668.74683550251,1465.0841383408
38981,2,1164.14892848862,1032.55188388464
38981,3,1147.87584237721,1018.74096093533
38988,1,1847.21909041016,1621.18429410979
38988,2,1346.94352657246,1194.10065115983
38988,3,1327.61808326666,1177.52530424998
39045,1,2073.75134857472,1818.99181391933
39045,2,1569.3840748558,1387.68332068076
39045,3,1551.19656939134,1372.07805414358
39171,1,1751.08304263572,1537.94836744109
39171,2,1328.77660594413,1175.76975940717
39171,3,1303.7797398131,1154.40414177528
39177,1,1821.66420979114,1599.33844192502
39177,2,1432.56369220727,1267.03210122838
39177,3,1405.85891919234,1244.32176827113
39282,1,1636.71721192241,1436.53609672412
39282,2,1181.8821122883,1048.0854170398
39282,3,1160.40727542059,1029.74510840701
3941,1,1809.41085882158,1587.26884283795
3941,2,1368.70757739345,1210.1786413121
3941,3,1338.56076756446,1184.36245585176
39469,1,1789.19172765927,1570.64154931945
39469,2,1308.66555561273,1159.13752453716
39469,3,1289.70464694797,1142.89515008496
39563,1,1851.36729430521,1625.35511181253
39563,2,1445.05385386773,1277.02036702726
39563,3,1403.773259205,1242.01420709173
39587,1,1606.05638282094,1409.99355043602
39587,2,1166.18917989501,1032.90655276701
39587,3,1139.91270185,1010.52683681106
39613,1,2007.98013202199,1763.10580767357
39613,2,1480.21991949658,1312.92782205986
39613,3,1441.96788704884,1280.44720399779
39669,1,1862.42245618351,1635.13233186878
39669,2,1342.7456920756,1189.22946027569
39669,3,1340.83345567602,1187.47525494284
397,1,2062.2285403214,1812.4595257568
397,2,1502.54961003232,1332.97123928563
397,3,1451.80163058503,1289.81913084638
39772,1,1979.25789729147,1736.09628066295
39772,2,1557.35363836603,1375.70432951014
39772,3,1507.34294587749,1333.336437816
39810,1,1608.6012109469,1412.67434107514
39810,2,1252.5439725928,1108.84691529878
39810,3,1220.66541110189,1081.68856881766
39816,1,1785.10233149062,1567.09745652604
39816,2,1304.2851511848,1155.38302523244
39816,3,1268.09124201522,1124.67878478288
39820,1,1798.12956309424,1579.77037392779
39820,2,1337.28450661675,1184.32823060742
39820,3,1313.25603201455,1163.73237347281
39822,1,1734.06062845283,1523.63620132408
39822,2,1322.29716535521,1171.19166266203
39822,3,1280.11109016764,1135.42139343801
3992,1,1979.34131798435,1737.71937264542
3992,2,1432.8531652774,1270.50529515946
3992,3,1427.47990520279,1265.65492617208
40049,1,1416.47326642158,1245.70439281294
40049,2,1014.70027692133,901.782524323576
40049,3,1006.76638094259,894.835000965065
40335,1,1923.4288412828,1690.30656751148
40335,2,1374.57381486309,1220.71214522293
40335,3,1352.6355777715,1201.88627851942
40353,1,1772.06321580864,1556.28580810376
40353,2,1321.09113894396,1169.92379350787
40353,3,1299.48889078988,1151.59001571268
4050,1,1665.73869125767,1460.96904482904
4050,2,1245.09892479643,1101.4675680785
4050,3,1220.31273740452,1080.24744755352
40524,1,1661.22843126121,1458.73275319487
40524,2,1211.87545593235,1074.06664688311
40524,3,1190.95936156847,1056.25461913557
40549,1,1929.79574610561,1696.9161648841
40549,2,1382.86849886202,1227.79193681199
40549,3,1350.45099679546,1200.07304467424
408,1,1746.10341760384,1531.90665887305
408,2,1266.6531338239,1121.22734613435
408,3,1249.28997689849,1106.31469755681
40826,1,2062.97257608326,1812.46722220449
40826,2,1426.25278043029,1266.01268415055
40826,3,1420.15925665804,1260.62864460683
40832,1,1944.00991301046,1706.63091861694
40832,2,1333.16653687913,1182.59935419409
40832,3,1313.88367838206,1166.14504593105
40868,1,1648.82664330219,1448.02714583289
40868,2,1224.92652341722,1085.4524783069
40868,3,1217.38116876422,1078.93961391773
41174,1,1944.79270763287,1707.0502017065
41174,2,1404.79228072592,1244.83144435295
41174,3,1386.33023307373,1228.99684141995
41246,1,1834.39932023045,1607.60101396417
41246,2,1302.13537009946,1152.48611710339
41246,3,1284.29988231361,1137.36291943286
41575,1,1591.53998633081,1397.86346852351
41575,2,1141.77957304238,1012.33774704185
41575,3,1134.31236061381,1005.93465240283
41661,1,1663.94026786792,1460.93103927048
41661,2,1227.53725838805,1086.70582087454
41661,3,1194.15358464829,1058.44962852438
41760,1,1740.34749703881,1529.2719176438
41760,2,1263.66002666112,1119.31808267815
41760,3,1234.32667466981,1094.35913180667
41780,1,1758.62932078224,1543.29824401348
41780,2,1199.5572116253,1064.00470158067
41780,3,1175.40526346633,1043.48292331544
4198,1,1955.86710445732,1717.5535295373
4198,2,1298.24278823488,1153.28930872046
4198,3,1293.78339319869,1149.27358079356
42330,1,1950.65139705988,1710.3536017745
42330,2,1444.79875147099,1277.00598386728
42330,3,1397.06369541257,1236.64700447703
42363,1,1861.02882331853,1633.38270487324
42363,2,1419.2189215607,1254.53786958594
42363,3,1379.83273253349,1221.1067805027
42600,1,2103.2979120198,1847.38100940885
42600,2,1562.02589141598,1384.282391185
42600,3,1540.34381794441,1365.57318078805
42840,1,1648.12091457419,1448.92916704653
42840,2,1196.19708400944,1062.40156587955
42840,3,1168.23729992471,1038.54629915267
42904,1,2105.03590563004,1848.17138818447
42904,2,1438.36285812172,1275.49586914961
42904,3,1432.31424767594,1270.1585570369
42990,1,1557.55679049345,1369.46652411022
42990,2,1171.0149784363,1039.13348456655
42990,3,1149.94331219741,1021.00757343495
43353,1,1808.47616875987,1587.30026955082
43353,2,1372.73179665924,1213.77024562506
43353,3,1349.73153962999,1194.11196135851
43569,1,1843.84115884262,1618.14659825554
43569,2,1300.39548302645,1152.62369306078
43569,3,1277.59066215513,1133.29470248911
43680,1,1796.73054951691,1578.66620814076
43680,2,1343.49101939606,1191.13863705457
43680,3,1324.76172337797,1174.95067472473
43841,1,1960.93928993791,1723.1684435414
43841,2,1424.95563420492,1265.54802041035
43841,3,1405.07236050907,1248.54183103422
44057,1,1804.28775498055,1582.35639273065
44057,2,1282.78182360737,1136.49181272294
44057,3,1274.23808499355,1129.08132167729
44067,1,1361.41389227784,1196.4830104897
44067,2,983.24904008424,872.47581574362
44067,3,977.40861844548,867.382118031579
44081,1,1773.05509099033,1555.88876598893
44081,2,1223.71408751307,1084.86191576125
44081,3,1205.58855234408,1069.32450941317
44138,1,1876.93436754344,1647.5686456689
44138,2,1411.20111907846,1249.16935993151
44138,3,1400.77295592101,1240.27265155309
442,1,1905.08881639028,1672.78338536341
442,2,1344.23004256011,1194.0996167567
442,3,1331.58300024262,1183.202308995
44289,1,1696.16512058277,1489.3835220218
44289,2,1282.88310969856,1135.28627082903
44289,3,1275.0206803936,1128.47590664081
44383,1,1409.21576489285,1238.24739032704
44383,2,1028.24856949646,911.96783999288
44383,3,1026.11101786664,910.041693515583
44484,1,1854.32497497947,1627.16016413937
44484,2,1449.26165429752,1280.42107199866
44484,3,1407.53687358061,1244.95301163424
44485,1,1825.47118414577,1602.7408226545
44485,2,1398.42147813828,1235.96894580594
44485,3,1366.93762182468,1209.26286350684
44499,1,1628.77889178453,1431.83478137632
44499,2,1201.656597852,1064.78137862567
44499,3,1174.30168109187,1041.47586809455
44708,1,1844.11563560963,1618.09749705778
44708,2,1335.43516299577,1182.38234627715
44708,3,1315.86677829681,1165.74047674204
44739,1,1567.88795882387,1377.25457969849
44739,2,1163.17801811764,1030.36995174245
44739,3,1148.63131661377,1017.84367588591
44828,1,1887.25843404379,1658.44613781986
44828,2,1365.02790610702,1212.2306346635
44828,3,1362.60615933355,1210.04808347876
44953,1,1781.86521061275,1565.21684311821
44953,2,1223.37688357281,1085.39717692761
44953,3,1218.4423673092,1081.08670024058
44979,1,2046.94285004052,1796.15279530991
44979,2,1521.74437678899,1346.51039629654
44979,3,1506.18546741362,1333.16637742785
45058,1,1688.876269332,1483.27172630982
45058,2,1198.01742306428,1062.25035180437
45058,3,1177.03275005871,1044.3285080015
45108,1,1947.97996439876,1711.11079476686
45108,2,1462.01145378318,1295.65229948551
45108,3,1425.79376275129,1264.66679265408
45124,1,1668.28653009069,1465.17640175014
45124,2,1169.01064569181,1037.46257575361
45124,3,1148.77365208238,1020.14840981096
45126,1,1956.25110996274,1718.82220604144
45126,2,1380.84690108463,1225.59586640777
45126,3,1349.27744149872,1198.66024972275
45192,1,1752.92837801313,1537.24993344754
45192,2,1334.33590554786,1179.15857813908
45192,3,1335.03470008595,1179.54853489931
45265,1,1671.7848645976,1467.4937004631
45265,2,1186.73832352131,1053.08482192109
45265,3,1166.70966937443,1035.98054511881
45525,1,1920.89346047693,1685.91061462725
45525,2,1424.48562818315,1261.59542254473
45525,3,1395.21344631612,1236.63517407482
45550,1,1563.7350812614,1374.62396551658
45550,2,1157.88336463648,1027.3095927104
45550,3,1146.89060218684,1017.82075962551
45584,1,1631.94133024473,1433.85536730574
45584,2,1144.71922157789,1016.58021826448
45584,3,1140.27044911114,1012.55104555769
45606,1,1692.8545334227,1485.47601297931
45606,2,1228.60459240208,1088.06171246047
45606,3,1197.71228060837,1061.74593744234
45628,1,1585.93269309304,1391.68894320393
45628,2,1193.15129106033,1056.15407248839
45628,3,1180.73271696982,1045.52408126498
45646,1,1597.01890377865,1402.23259987434
45646,2,1218.9489481195,1078.80480634917
45646,3,1185.88389290587,1050.76338817044
45917,1,1900.8870800758,1668.81278606476
45917,2,1404.18996656778,1243.19095121737
45917,3,1351.0347612916,1198.19933588238
45931,1,1464.89006429406,1288.19962395805
45931,2,1064.1424993441,944.591636118357
45931,3,1057.60327957706,938.992870662225
46069,1,1785.46447649132,1566.58093820985
46069,2,1322.11155835101,1169.22870956539
46069,3,1297.70260752872,1148.46823664127
46128,1,2072.02758832063,1818.71452076654
46128,2,1582.54462330562,1399.98293467683
46128,3,1559.98033126778,1380.72600802887
46187,1,1851.49066601511,1624.39060804994
46187,2,1294.42457925831,1147.074248783
46187,3,1285.95517283697,1139.72290132667
46423,1,1645.83088008561,1444.9572214153
46423,2,1161.2158625499,1029.81717846292
46423,3,1143.52543991743,1014.75879280577
46524,1,1851.43823364854,1624.35327095939
46524,2,1302.18263050534,1154.57966843984
46524,3,1284.50781490682,1139.44877453489
46638,1,1508.0467214891,1324.11981717289
46638,2,1118.03253742346,989.783293509244
46638,3,1102.95235505289,976.882172742831
46657,1,1996.85737463373,1751.45292004372
46657,2,1600.1616499813,1413.80337674625
46657,3,1562.13997297472,1381.38957156101
46732,1,1993.69034259947,1748.11202656294
46732,2,1487.9350423105,1315.05369592347
46732,3,1488.73878610945,1315.57916641975
46814,1,1756.57257168748,1544.04314481805
46814,2,1292.35699302816,1145.40139676928
46814,3,1282.21832528924,1136.74657899398
46926,1,2275.71672769891,1998.25710394341
46926,2,1682.8180771809,1491.48664367275
46926,3,1661.95955299695,1473.50058461708
46982,1,1887.36476667661,1658.29140068248
46982,2,1322.13918427121,1173.32506911834
46982,3,1301.56184296428,1155.79223803679
4700,1,1641.36134121581,1441.38258604213
4700,2,1145.89663347791,1015.64169402832
4700,3,1124.59361438534,997.529886511088
47073,1,2060.06189380201,1807.89779238365
47073,2,1545.88563662215,1367.13618988166
47073,3,1516.56939161,1342.09321414972
47252,1,1641.13749203938,1439.97604150689
47252,2,1183.19824851556,1047.83116649369
47252,3,1170.4737475493,1036.88924201675
47450,1,1480.31420872114,1299.7314648903
47450,2,1074.03375800669,951.517781935467
47450,3,1073.71417564579,951.087872125632
47497,1,2062.65685439083,1809.69959814786
47497,2,1432.9038998532,1269.01932148562
47497,3,1430.20374669897,1266.52752404805
47582,1,1748.72136880827,1535.3292395249
47582,2,1274.31142619045,1127.06071290031
47582,3,1233.55172931539,1092.56155573636
47756,1,1748.21731462791,1533.63025138437
47756,2,1273.85271195392,1127.34657061905
47756,3,1262.58020908477,1117.63587061325
47881,1,1789.9620426998,1572.39580683701
47881,2,1271.91859897601,1129.56103127524
47881,3,1258.81683794891,1118.31116178491
48050,1,1666.12356891765,1462.68873352715
48050,2,1194.31031054111,1058.52412897902
48050,3,1184.63003693733,1050.13113727961
48099,1,1689.78300896288,1484.04273010555
48099,2,1218.37607648146,1079.69097227743
48099,3,1192.50344649267,1057.65674320687
48183,1,1983.72678339205,1742.89631720727
48183,2,1459.63794928564,1294.45237204775
48183,3,1435.30173840164,1273.77510924185
48219,1,1731.39994943262,1518.66271207867
48219,2,1218.08211914483,1078.16503711807
48219,3,1197.08260307703,1060.28587899335
48290,1,1849.65456864252,1624.34638720043
48290,2,1376.02745008661,1218.79160352709
48290,3,1359.06995872855,1204.23998928203
48548,1,1841.63558894705,1616.74966343606
48548,2,1267.62900981552,1125.07264098187
48548,3,1248.59459807573,1108.85397608186
4855,1,1622.26318027378,1425.44092566455
4855,2,1161.46078250727,1030.83629633992
4855,3,1145.87065293051,1017.33501313404
48852,1,1849.81708693825,1624.73771571839
48852,2,1337.59873261916,1186.66467280339
48852,3,1332.75938497313,1182.38173389177
48920,1,1820.68899928462,1599.42205564951
48920,2,1351.78063781242,1199.34047454741
48920,3,1327.74988336764,1178.80577633698
48944,1,1745.16278028926,1531.99746271187
48944,2,1344.33046113296,1188.84495330968
48944,3,1305.80030726855,1156.28193254476
49164,1,1808.02447587775,1586.96793330913
49164,2,1261.61834196734,1117.94681452593
49164,3,1247.91509831758,1106.26439911064
49531,1,1594.05196479399,1399.77881863543
49531,2,1145.29181732308,1015.01834852911
49531,3,1132.40364758741,1004.04378640879
49671,1,1914.98263149269,1681.31969088421
49671,2,1368.74175683577,1212.97763276674
49671,3,1358.42861416674,1204.08268607861
49681,1,2130.21990395622,1869.06937353542
49681,2,1480.97207335009,1312.05671744008
49681,3,1467.23253566011,1300.21407985287
49739,1,1972.68203272246,1733.24224890228
49739,2,1454.15482806361,1288.39415972442
49739,3,1426.39152641723,1264.70619302533
49785,1,1620.44325947522,1423.30807231702
49785,2,1143.24805489924,1014.31144006
49785,3,1117.31292091886,992.158583465818
50030,1,1805.9094208014,1584.48321757134
50030,2,1363.70870471205,1206.30397143155
50030,3,1347.42588401858,1192.418972063
50175,1,1709.49486988882,1501.18747138595
50175,2,1269.89939071546,1125.7952684554
50175,3,1253.7240898439,1111.85337408093
50353,1,1921.2394447503,1686.25383594098
50353,2,1445.58072640738,1279.36705759216
50353,3,1395.48535764336,1236.87143063124
5036,1,1664.44229387396,1461.87451620765
5036,2,1340.0380428851,1185.00436570671
5036,3,1302.33750557152,1152.91968299227
50703,1,1867.44504090567,1638.02978357404
50703,2,1323.31503170498,1171.21930849579
50703,3,1316.2160048021,1164.99163417057
50776,1,1799.57058135617,1578.1725738482
50776,2,1329.12145233089,1176.05673135385
50776,3,1312.02909052902,1161.3409769066
50811,1,1801.9322594525,1584.86317912012
50811,2,1373.36930231744,1217.63159632897
50811,3,1368.70452387255,1213.47665165093
50966,1,1585.53562993284,1391.12304351646
50966,2,1185.48336517248,1048.32829419084
50966,3,1181.59698355065,1044.92151395378
51022,1,1838.55952907285,1612.71654191872
51022,2,1388.51237101252,1226.73429224549
51022,3,1382.71073429081,1221.71720900052
51318,1,2018.24044480527,1771.08192135407
51318,2,1580.87992370004,1396.16285600096
51318,3,1545.88423750742,1366.40054677004
51508,1,1599.31315104501,1404.8336766746
51508,2,1192.99615692435,1057.8178085227
51508,3,1177.41813024786,1044.40328136988
51526,1,1866.00994116429,1638.02467741516
51526,2,1335.82968060044,1183.9972969391
51526,3,1324.57516464185,1174.30807983134
51622,1,2076.86927292267,1824.78365562687
51622,2,1638.92506655329,1451.56744257049
51622,3,1598.22442227571,1416.90043789133
51704,1,1831.6483915672,1606.78098373965
51704,2,1345.94893877645,1191.37483116434
51704,3,1327.49628784776,1175.5575026918
51755,1,2081.89369753198,1828.39731777245
51755,2,1466.57798514082,1301.28015970471
51755,3,1455.8940348649,1292.04499353483
51770,1,1990.79848197714,1747.47147032154
51770,2,1430.01056115288,1266.60086085508
51770,3,1398.44638028139,1239.71350797637
51788,1,1834.08036235488,1610.56902467118
51788,2,1271.32126735368,1127.49500787287
51788,3,1248.26035625796,1107.82655590697
51804,1,1750.31459227575,1536.47006528413
51804,2,1294.73836603116,1146.21447090538
51804,3,1287.67954818815,1140.08138323199
51824,1,1788.97322391109,1569.86146991939
51824,2,1327.23007982485,1174.06473416804
51824,3,1306.47717944372,1156.38812929555
51918,1,1749.48905740119,1538.12305243385
51918,2,1393.33477199751,1234.07542424042
51918,3,1391.23180559065,1232.02380833324
51970,1,1662.94657257531,1460.25212537191
51970,2,1233.19614252174,1091.71724993554
51970,3,1210.7385838062,1072.45823046243
51982,1,1829.39352096488,1605.38381769515
51982,2,1297.86529723954,1150.62322762814
51982,3,1289.18824455689,1143.15300029761
51985,1,1827.71461820018,1604.47041791949
51985,2,1348.5308140044,1193.01844276722
51985,3,1322.04393050562,1170.43864626181
52153,1,1588.69357424192,1395.29899738803
52153,2,1116.55878873602,990.010569130051
52153,3,1113.71599988715,987.485426120889
52282,1,1850.64184157053,1624.85249464032
52282,2,1415.24715973758,1252.51469655211
52282,3,1369.27295021026,1213.37585625753
52338,1,1676.25653009764,1471.26416068909
52338,2,1235.51473815315,1094.18395021833
52338,3,1222.87229061908,1083.27313465218
52355,1,2069.8738870079,1817.93964329178
52355,2,1435.15852568974,1274.15301456262
52355,3,1413.63204168086,1255.79998809728
52601,1,1875.43406390696,1646.58011138635
52601,2,1332.36824936918,1180.37115072975
52601,3,1325.85996550937,1174.72366727709
52847,1,1734.20562073827,1521.50270846557
52847,2,1306.53197077918,1156.46259724549
52847,3,1303.03429217119,1153.19574814914
53050,1,1871.83801890836,1643.33672281501
53050,2,1377.996442973,1220.29026509773
53050,3,1365.0854394415,1209.12770928235
53201,1,1874.96156788342,1645.47374737613
53201,2,1366.02463912303,1209.82856361565
53201,3,1353.78477294421,1199.38324789364
53265,1,1850.46758221456,1623.37141051268
53265,2,1379.20220761184,1219.9170272072
53265,3,1366.66946605287,1209.15784491138
53331,1,1731.17159289126,1517.96868417276
53331,2,1248.08127175916,1104.35907571764
53331,3,1239.59274357318,1097.03337824148
53647,1,1752.23060725747,1536.7975906702
53647,2,1243.53818112779,1101.9023589779
53647,3,1233.46615330429,1093.16138394387
53690,1,1523.67499918939,1339.48746302993
53690,2,1110.98192532438,986.521306933943
53690,3,1094.55415684144,972.431716536345
53849,1,1912.75670560737,1678.14839102982
53849,2,1333.66020195137,1181.8222847395
53849,3,1327.89502898833,1176.69754853367
54036,1,1604.65202460081,1407.38153027259
54036,2,1146.73785477904,1014.9666693546
54036,3,1134.38729807992,1004.3278632431
54182,1,1676.55336038684,1472.7694012963
54182,2,1254.60142752713,1111.49136497234
54182,3,1233.80172660074,1093.54042581214
54482,1,1741.03959179044,1526.20547652264
54482,2,1286.49214829213,1137.9317031042
54482,3,1284.83504064088,1136.40725529806
54497,1,1751.82742235783,1537.57465590773
54497,2,1337.30587758765,1182.36271040761
54497,3,1302.02773006362,1152.41450628037
54588,1,1930.73452894384,1694.61550562141
54588,2,1355.22103333055,1201.33040379955
54588,3,1324.48694808777,1175.05926424195
54697,1,1809.36436529014,1588.10118047273
54697,2,1272.50581597219,1127.71107380772
54697,3,1268.21839602544,1123.87597218828
54708,1,1584.10756933342,1390.95551186194
54708,2,1144.26466566174,1014.47459048505
54708,3,1141.74204189662,1012.16714567899
55135,1,1825.23235191531,1601.22117336116
55135,2,1307.2044949406,1157.15266856532
55135,3,1281.5364722506,1135.33732368902
55148,1,1942.84348958341,1706.300636739
55148,2,1388.15469526299,1230.89436293611
55148,3,1367.56270180181,1213.20776957561
55216,1,1703.01664087063,1494.95720002664
55216,2,1247.14583989666,1103.75816893181
55216,3,1217.81910131976,1078.72511667832
55273,1,1773.28824624848,1557.40802044451
55273,2,1390.18697646923,1229.816628786
55273,3,1358.72845727186,1203.00734905432
55330,1,1885.40466661584,1654.570035315
55330,2,1408.93821429494,1246.16070528616
55330,3,1366.21506399908,1209.89466605032
55376,1,1740.77465903162,1528.93367767965
55376,2,1238.77893670697,1099.27953346936
55376,3,1222.98121384639,1085.77868665057
55422,1,2310.58857442574,2027.95040107345
55422,2,1646.56188538012,1459.61845265343
55422,3,1634.69085681486,1449.36340160327
55551,1,1573.84931090176,1381.14670913288
55551,2,1077.15275547037,955.777760805058
55551,3,1054.46902097484,936.447583053292
55578,1,1909.61981021329,1678.46673423845
55578,2,1415.77519491188,1255.50555793391
55578,3,1373.66417219336,1219.59405355117
55630,1,1772.99304333551,1555.97036927722
55630,2,1308.28535200514,1158.94275171699
55630,3,1300.94491402625,1152.52516736778
55670,1,1647.27436052646,1445.7126967111
55670,2,1147.79114111502,1016.84263987102
55670,3,1140.47711722014,1010.5632238676
5569,1,1713.24418989463,1505.03796178971
5569,2,1232.42211277501,1092.79365467509
5569,3,1203.52989602957,1068.17632196216
55975,1,2062.60266020773,1811.30641331706
55975,2,1436.79258127559,1275.89117539914
55975,3,1405.73447858341,1249.45520913193
55985,1,1642.14459781556,1442.85399724003
