"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank","tb_mort_mse_male_neg_norm","tb_mort_mse_female_neg_norm","tb_mort_mse_male_pos_norm","tb_mort_mse_female_pos_norm","tb_mort_mse_overall_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"252",1703,2965.94175117421,12840.998960283,83810.8154740622,200259.110352009,212224257.7839,78944283.4423662,291168541.226266,0.0428154183844326,0.0366208224304971,7,12,8,45,1.2,14,30,60,17,0.284802648254644,0.230298399368712,2982,3312,0.0312785794743825,0.0251178774788723,0.157572456855816,0.0732702754734055,0.0805321110894175,768,467,390,1014,697
"253",1704,2948.81683259483,12726.7325747452,89565.9930508556,206920.197962026,212852695.531722,77706344.4006035,290559039.932326,0.0428184846907697,0.0362392567178553,7,12,8,45,1.2,14,30,60,20,0.286263288690371,0.222252228818456,2992,3242,0.0305605810405105,0.0245087754487772,0.163297422392085,0.0795596771786922,0.0838710011690908,796,465,385,1022,726
"254",1705,7313.32427721984,38209.9229570505,21188.2857484408,51413.3151411862,181826417.562396,96487884.4619876,278314302.024384,0.0403077254814512,0.0405637833725342,7,12,8,45,1.2,17,22,40,17,0.214150758325733,0.344325666550227,2175,4073,0.190685456772274,0.179746321984517,0.0296448423745019,0.00483481192944155,0.0844302520425412,802,1029,1019,586,49
"255",1706,7278.51443946334,37971.5991437278,20402.871565004,55248.1071526006,182434812.425643,94924806.8265424,277359619.252185,0.0403109534419655,0.0401506395648345,7,12,8,45,1.2,17,22,40,20,0.215564814278334,0.334166208924451,2201,3994,0.189187937410699,0.17850819972738,0.0329407083635774,0.00397649170582549,0.0846143874484367,804,1027,1017,619,38
"256",1707,6658.92573408632,34238.7778431303,38443.8132169614,114824.763333018,192819362.978531,90053397.7300533,282872760.708584,0.041394353806896,0.0391656066675476,7,12,8,45,1.2,17,22,60,17,0.239701006760352,0.302503754564336,2585,3767,0.165732571817932,0.156470562787974,0.0841447043725966,0.0236920830454096,0.096791663146583,831,985,977,857,340
"257",1708,6626.49357712635,34019.0111512221,40498.1177274843,120149.852464594,193411397.351339,88644956.3143073,282056353.665646,0.041397479188874,0.0387710225442262,7,12,8,45,1.2,17,22,60,20,0.241077036999243,0.293349378251106,2601,3709,0.164351657038273,0.155317010287673,0.0887214272053642,0.0259370782899976,0.0983312851137978,841,981,971,871,366
"258",1709,6528.45334678226,33432.1290051193,22827.1299677593,100754.867473796,199597466.252548,84202679.7027132,283800145.955261,0.0416626251076052,0.038033213353859,7,12,8,45,1.2,17,30,40,17,0.255454948584938,0.264476134866358,2769,3510,0.160663954309373,0.151829898623066,0.0720521342686082,0.00662578179790289,0.0861021454064412,811,975,957,823,84
"259",1710,6495.09733277505,33208.2134044649,25707.2422740331,105923.781931377,200235182.401948,82841729.3812948,283076911.783243,0.0416657033530339,0.0376390422126656,7,12,8,45,1.2,17,30,40,20,0.256937154256952,0.255630434046579,2781,3458,0.159256969658264,0.150643486217454,0.0764946305788308,0.00977324041386935,0.0878604524729536,818,973,955,837,119
"260",1711,5924.09445317582,29791.8639296887,71974.5976388008,181956.05210493,210312464.860226,79362442.8584694,289674907.718695,0.0426779199780965,0.0367533282307892,7,12,8,45,1.2,17,30,60,17,0.280359181803538,0.233016289236997,2955,3332,0.137790170293744,0.13033395823097,0.141841635733561,0.0603353611907583,0.114277924782239,914,929,912,990,628
"261",1712,5893.12923165559,29586.0899808093,77148.5299574979,188265.4032612,210926379.419969,78135773.5513102,289062152.971279,0.042680911760154,0.0363769421834707,7,12,8,45,1.2,17,30,60,20,0.281786066858025,0.22504336801778,2964,3264,0.13649717960071,0.12923258194104,0.147264296422116,0.065989563570102,0.117122110306015,920,927,903,998,659
"262",1713,3504.12865770601,16525.0919434403,19868.5683246005,57914.3174599225,184314949.892251,92309007.6542074,276623957.546459,0.0403644503853988,0.0394243767982921,7,12,8,45,1.5,14,22,40,17,0.219934705835566,0.317164429712565,2279,3875,0.0544277582962751,0.044260201328164,0.0352322203531373,0.00339259178849118,0.0313250355673764,332,637,544,634,27
"263",1714,3484.70406830456,16390.4664887693,19478.0602160954,62014.2137191166,184951736.211166,90762240.4668973,275713976.678063,0.0403678490257185,0.0390071272255761,7,12,8,45,1.5,14,22,40,20,0.221414750357951,0.307110984291767,2307,3799,0.0535818326536804,0.043569304213334,0.0387559339207036,0.00296583478042529,0.0319467579837415,339,633,534,663,22
"264",1715,3250.72752951602,14765.7647396873,43852.2876060711,126577.243743138,195807281.576955,86271005.5117234,282078287.088678,0.0415068901566956,0.0380175180181651,7,12,8,45,1.5,14,22,60,17,0.246645648037302,0.277919528806899,2667,3601,0.0433729395845618,0.0352471867031007,0.094245539139044,0.0296025988534758,0.0528784666552884,594,562,493,885,408
"265",1716,3232.54860190999,14641.8829424265,46341.563046339,132184.178461365,196425588.333203,84881864.3380664,281307452.67127,0.0415100923911385,0.0376183798894879,7,12,8,45,1.5,14,22,60,20,0.248082741612584,0.268890597313058,2685,3548,0.0425945222398647,0.0346005954998514,0.0990644981297186,0.0323229411869737,0.0548552553429509,612,560,487,901,437
"266",1717,3191.57184478077,14373.1625249741,26732.8905154469,112016.226962743,202871008.334331,80498999.0149119,283370007.349242,0.0417826105053541,0.0368650619520954,7,12,8,45,1.5,14,30,40,17,0.263063447516258,0.240403506511974,2831,3380,0.0409060043264623,0.0331431272007506,0.0817308682442434,0.0108940944122904,0.0425973151024027,486,546,475,850,135
"267",1718,3172.92828880852,14247.4194316287,30096.6202192145,117480.488904689,203536391.081695,79159353.8424664,282695744.924161,0.0417857639090871,0.0364663544220829,7,12,8,45,1.5,14,30,40,20,0.26460995701446,0.231696281704706,2846,3319,0.0401158914365931,0.0324800100163822,0.0864272051084731,0.0145700621913396,0.0448183604805389,512,536,461,865,197
"268",1719,2972.7094810626,12845.9643577724,83472.1737235365,199113.624010459,213916298.770345,75779237.694967,289695536.465312,0.0428194814110941,0.0355661518593122,7,12,8,45,1.5,14,30,60,17,0.288735358363599,0.209726709629714,3002,3120,0.0313097797928678,0.0253585932519165,0.156587952490827,0.072900199315925,0.0801801201509824,764,468,391,1013,694
"269",1720,2955.53906247179,12731.6479611881,89168.5770924932,205734.934806359,214556648.517719,74574211.8736289,289130860.391348,0.0428225472757103,0.0351852559152791,7,12,8,45,1.5,14,30,60,20,0.290223685150562,0.20189446349412,3008,3047,0.0305914671121338,0.0247478728696402,0.162278731284135,0.0791253710998822,0.08348909871156,793,466,388,1021,724
"270",1721,7326.74128627763,38219.1672438431,21202.6553120409,50905.9954195796,183276408.403393,92813471.304937,276089879.70833,0.0403113837416475,0.0394977298908951,7,12,8,45,1.5,17,22,40,17,0.217520885694965,0.320443266903445,2234,3894,0.19074354370141,0.180223540455193,0.029208819296574,0.00485051534720845,0.0844112172244553,801,1030,1020,581,50
"271",1722,7291.84972234961,37980.7351503162,20368.0837728846,54704.3426628224,183898812.546991,91286902.8147562,275185715.361747,0.0403146112777579,0.0390853249007863,7,12,8,45,1.5,17,22,40,20,0.218967502583676,0.310521105945382,2259,3817,0.189245343955864,0.178982511347624,0.0324733623164926,0.00393847473829328,0.0845691221771334,803,1028,1018,611,37
"272",1723,6671.91509388797,34249.328534931,38338.7893505726,113941.044749306,194350181.078636,86565884.2039119,280916065.282548,0.0413984182764812,0.038104810913541,7,12,8,45,1.5,17,22,60,17,0.243258996114915,0.279836137112269,2628,3613,0.165798867606964,0.156932570556837,0.0833851799928387,0.0235773103428218,0.0966350347334585,830,986,978,854,339
"273",1724,6639.40655547074,34029.4624408939,40335.1551211385,119225.169049045,194955035.292379,85191687.1263954,280146722.418774,0.0414015432108026,0.0377108942813891,7,12,8,45,1.5,17,22,60,20,0.244664822746707,0.270904337013602,2646,3562,0.164417328229157,0.155776301307813,0.0879266950240884,0.0257589886862325,0.0981444310204904,840,982,976,868,365
"274",1725,6540.75620993788,33439.8256563026,22670.4611557991,100051.835587108,201205589.342564,80851885.0554082,282057474.397973,0.0416662493424915,0.0369731538403105,7,12,8,45,1.5,17,30,40,17,0.259192613324277,0.242697142281466,2800,3395,0.160712316594306,0.152267488961925,0.0714479036147229,0.00645457020973551,0.0859667032585837,810,976,960,820,83
"275",1726,6507.32395197124,33215.821199305,25500.8950365351,105185.661391004,201856188.530841,79525485.4348799,281381673.965721,0.0416693271838046,0.0365796943396358,7,12,8,45,1.5,17,30,40,20,0.260704762276406,0.234076008926331,2812,3337,0.15930477361001,0.151078364698136,0.0758602424874788,0.00954773900229963,0.0876990221085627,817,974,956,836,116
"276",1727,5936.01006639303,29800.925889358,71667.1672769921,180860.890404259,211991222.252235,76179556.8853137,288170779.137548,0.0426819662119088,0.0356981291509175,7,12,8,45,1.5,17,30,60,17,0.284261017644943,0.212328644273833,2977,3139,0.137847111561465,0.130757774797852,0.140900383589758,0.0599993936179047,0.113990910434162,913,930,914,988,627
"277",1728,5904.97449343267,29595.0734068182,76783.7147132352,187131.243007776,212616920.066787,74985346.2996968,287602266.366484,0.0426849575646739,0.035322405163952,7,12,8,45,1.5,17,30,60,20,0.285715289816926,0.204566693385595,2986,3073,0.136553627398326,0.129653896235878,0.146289526423041,0.0655908843653747,0.116805627963365,919,928,906,996,653
"278",1832,10203.8525703875,46014.3991349104,278197.04246583,84807.4619756896,176045130.557868,105044894.781901,281090025.339769,0.0402050290488832,0.0425487462651984,8,6,8,45,1.2,14,30,60,20,0.200713657198974,0.399943239073249,1938,4472,0.23972526534346,0.282557126208505,0.058345912069658,0.285700396214776,0.207670370795723,1090,1088,1138,770,1196
"279",1847,10194.8721735388,45956.7191624945,285120.49592233,86724.0061342941,176949046.156566,102787201.921543,279736248.078109,0.0402076532308651,0.0420029873354409,8,6,8,45,1.5,14,30,60,17,0.202814574399635,0.385269025568624,1971,4382,0.239362830409814,0.282237709918946,0.0599931129322091,0.2932665189616,0.210297997633895,1092,1084,1136,778,1204
"280",1848,10198.2607205349,45985.7541681358,278456.965820903,84945.6564692362,177182005.839173,102079944.497853,279261950.337026,0.040208827536284,0.0418163980318327,8,6,8,45,1.5,14,30,60,20,0.203356028717884,0.38067209982191,1983,4345,0.239545273290804,0.282358234337492,0.0584646852729509,0.285984446944893,0.207715441191012,1091,1086,1137,771,1197
"281",1855,7182.24997066427,31997.3058512921,300445.278591975,93287.1777858331,176813811.096737,104889804.631333,281703615.72807,0.0401157632798847,0.0421280917813609,8,6,8,45,1.5,17,30,60,17,0.202500255602906,0.39893520736891,1967,4467,0.151648172699738,0.175084248652824,0.0656339232192821,0.310013823969921,0.178040808427273,1050,959,1008,803,1214
"282",1856,7184.18873332324,32018.424305937,293749.726341766,91455.9778706515,177040207.132283,104193519.965546,281233727.097828,0.0401169495221335,0.0419451399013408,8,6,8,45,1.5,17,30,60,20,0.203026454427137,0.394409600708605,1975,4438,0.151780871544542,0.175153206894347,0.0640600726684099,0.302696757349752,0.175413864693226,1045,960,1009,796,1209
"283",1957,7398.67752660435,31463.7995087392,243989.409680964,64581.3765032542,176651555.979196,104930233.801042,281581789.780239,0.0400625851690335,0.0424547459209681,8,7,8,45,1.2,14,30,40,17,0.202123135694999,0.399197982823689,1962,4470,0.148295859448461,0.182782180942581,0.040962318121848,0.248317441284161,0.152999535900011,1009,948,1022,676,1165
"284",1958,7400.53872868206,31483.8370484216,236743.838330183,62793.194479174,176947071.337315,104046260.449322,280993331.786637,0.0400641419715187,0.0422266684978413,8,7,8,45,1.2,14,30,40,20,0.202809984444844,0.393452465387145,1970,4434,0.148421766311121,0.182848380496097,0.0394254399031859,0.240399300062398,0.150201451351119,1001,950,1024,667,1158
"285",1959,7655.72125123528,32807.242851452,184505.833669234,46211.9527331905,181780730.885945,103366494.076403,285147224.962348,0.0405960372906084,0.0421290103828906,8,7,8,45,1.2,14,30,60,17,0.214044571504159,0.389034221849851,2173,4405,0.156737451536316,0.191924756060251,0.0251744582164193,0.183312304707096,0.132278470396368,957,968,1031,543,1066
"286",1960,7657.72481419638,32828.0319595461,178424.2089722,45073.4109870015,182060003.65005,102538713.517133,284598717.167183,0.0405974598703419,0.0419107308975182,8,7,8,45,1.2,14,30,60,20,0.214693668559933,0.38365393789937,2187,4369,0.156868080915926,0.191996019129992,0.0241959224816943,0.176666153440683,0.130031442785897,952,970,1033,534,1052
"287",1966,4736.86810131432,19321.3200966369,250339.434202354,68342.8030125431,176175533.455342,104580013.943943,280755547.399286,0.0400008915208923,0.0423244120910003,8,7,8,45,1.2,17,30,40,20,0.201016744888483,0.396921676313237,1943,4454,0.0719979949436913,0.0881064884915091,0.0441951290971164,0.255256906577897,0.121856507389544,922,721,777,700,1172
"288",1967,4944.2439307334,20383.3870729625,197096.907293435,50491.1580470728,180736307.747817,103516912.163134,284253219.91095,0.0405159221143484,0.0422099891496039,8,7,8,45,1.2,17,30,60,17,0.211617080996393,0.390011886774252,2130,4410,0.0786715448427276,0.0954824674257366,0.0288522814757553,0.197072144237115,0.102608130167554,866,753,809,577,1089
"289",1968,4943.52226966242,20388.3211003827,190919.448049465,49260.0649662471,181008547.138096,102703145.45882,283711692.596916,0.0405172977727959,0.0419955734840758,8,7,8,45,1.2,17,30,60,20,0.2122498308002,0.384722687976788,2143,4379,0.0787025480458453,0.0954567992614566,0.02779420119333,0.190321262585778,0.100266508595193,852,755,808,564,1080
"290",1973,7397.62296384919,31460.3574335883,244281.111187212,64740.4139989338,178047806.880172,100975063.297446,279022870.177618,0.0400662770888919,0.0413641533046575,8,7,8,45,1.5,14,30,40,17,0.205368358521689,0.373490758676396,2017,4292,0.14827423100055,0.182744672074317,0.0410990051367989,0.248636219971066,0.153124348147333,1010,947,1021,677,1166
"291",1974,7399.47365214967,31480.3802478117,237023.43761068,62941.0003939208,178350924.514362,100111338.874317,278462263.388679,0.0400678336892531,0.0411365241126015,8,7,8,45,1.5,14,30,40,20,0.206072876789113,0.367876852189513,2026,4249,0.148400045335067,0.182810497672008,0.0395524737777607,0.24070485313493,0.150319306675222,1003,949,1023,668,1159
"292",1975,7654.52005358216,32803.3434640261,184839.059736687,46332.0994282665,183204277.716285,99476851.0909418,282681128.807227,0.0405998769986481,0.0410424491646521,8,7,8,45,1.5,14,30,60,17,0.21735323663408,0.36375290363885,2228,4227,0.156712949544311,0.191882031656881,0.0252777199851989,0.183676462470939,0.13240525097708,958,967,1030,545,1068
"293",1976,7656.51350179821,32824.1156266615,178742.399588657,45180.681334298,183490594.989071,98668225.0323911,282158820.021462,0.0406012993853194,0.0408245876211603,8,7,8,45,1.5,14,30,60,20,0.218018706821903,0.358497117239856,2245,4185,0.156843472446301,0.191952934963642,0.0242881174920726,0.177013880088392,0.130149880756128,954,969,1032,538,1053
"294",1981,4738.22025235275,19316.9876057632,257940.278626495,70375.0880630714,177275309.170378,101482346.346049,278757655.516427,0.0400030494399398,0.0414573202972849,8,7,8,45,1.5,17,30,40,17,0.203572888094679,0.376787920966796,1985,4312,0.0719707715249453,0.0881545820306806,0.0459418050988932,0.263563299081853,0.124876601965349,934,719,779,711,1179
"295",1982,4737.09124008742,19319.5918197411,250622.965401778,68500.5585899182,177570183.006662,100633808.668928,278203991.675589,0.0400045575355968,0.0412339369836854,8,7,8,45,1.5,17,30,40,20,0.204258245793521,0.371272723014308,1995,4272,0.0719871352311115,0.0881144251295178,0.0443307143493308,0.255566756549573,0.121989553341797,923,720,778,701,1173
"296",1983,4943.21221620308,20378.4235400546,197415.688695263,50637.3307355247,182109744.04259,99447998.435251,281557742.477841,0.0405197263946438,0.0409595255391008,8,7,8,45,1.5,17,30,60,17,0.214809277192426,0.363565371473949,2189,4226,0.0786403562404312,0.0954457712270372,0.0289779116509946,0.197420516509824,0.102736753941739,870,752,807,580,1090
"297",1984,4942.48774999118,20383.4057179665,191227.840795122,49393.8917058116,182388585.146878,98654575.2361722,281043160.38305,0.0405211018676339,0.040745541881109,8,7,8,45,1.5,17,30,60,20,0.215457370966992,0.358408398341229,2200,4184,0.0786716619995236,0.0954200032890259,0.0279092204689639,0.190658281875721,0.100388583761115,854,754,805,565,1083
"298",2084,5146.64068272279,20092.2052847611,140524.791753078,31862.6659648831,177066863.675529,104154660.420146,281221524.095674,0.0401990356595036,0.0420950170559198,8,8,8,45,1.2,14,22,60,20,0.203088410643288,0.394157027262543,1976,4437,0.0768418898053629,0.10268134968319,0.0128417616617209,0.135248724333287,0.0803317936962131,766,744,826,364,949
"299",2085,5167.79228358528,20251.5561437975,148333.010423515,30795.2021736704,180789168.934839,100057397.171745,280846566.106584,0.040362297924304,0.0415093312631662,8,8,8,45,1.2,14,30,40,17,0.211739943105668,0.36752624999989,2133,4247,0.0778431787381123,0.103433673436754,0.0119243148761964,0.143781740589661,0.0829671870747305,785,750,833,352,970
"300",2086,5166.85867464019,20253.4110565044,142093.108267226,29901.903824164,181150804.023736,99052486.747305,280203290.771041,0.0403641702987076,0.0412447657485063,8,8,8,45,1.2,14,30,40,20,0.212580470008534,0.360994683913033,2147,4203,0.0778548341730178,0.103400466674273,0.0111565570318408,0.136962619765165,0.0806868132085598,769,751,831,330,952
"301",2087,5391.24240767648,21365.8529911789,99940.733253005,25062.4854382201,187212420.377343,97356565.3323734,284568985.709716,0.0410262508174746,0.0408476138922547,8,8,8,45,1.2,14,30,60,17,0.226669123948604,0.349971788209752,2391,4123,0.0848449175917822,0.111381385630427,0.00699725075977618,0.0908974522253589,0.0686136715399824,710,778,860,185,783
"302",2088,5390.70898537701,21370.2776244899,95104.2805270589,24934.2880248095,187555308.548949,96424587.6052632,283979896.154212,0.0410279479269921,0.0405947013685981,8,8,8,45,1.2,14,30,60,20,0.227466078507932,0.34391425913248,2401,4068,0.0848727199920485,0.111362412774936,0.00688706968776761,0.0856120559684719,0.0669967642502688,707,780,859,179,759
"303",2092,3143.96893344588,11390.9897970537,151739.044205335,34601.4201536613,176271544.036322,104455022.839586,280726566.875908,0.0401278247600864,0.0421577438270484,8,8,8,45,1.2,17,22,60,20,0.201239896564719,0.396109277876001,1950,4449,0.022167375830382,0.0314499787166789,0.0151956225116351,0.147503939321116,0.0595333394592376,643,385,444,410,982
"304",2093,3141.29304764085,11415.6387064484,159984.760049001,34019.8033605734,179631811.986683,100309201.860114,279941013.846798,0.0402842345218918,0.0416126556358587,8,8,8,45,1.2,17,30,40,17,0.209049967268119,0.369162892354338,2081,4259,0.0223222584606388,0.0313548023531479,0.0146957437695006,0.156515063408335,0.062098654316108,666,387,441,401,1006
"305",2094,3135.48460891388,11387.8448347535,153598.421279659,33000.7376402399,179983722.026575,99320421.9874192,279304144.013994,0.0402860451476938,0.0413527460922332,8,8,8,45,1.2,17,30,40,20,0.209867890818678,0.362736169208878,2095,4220,0.0221476143056304,0.031148206812043,0.0138198933874504,0.149535912998033,0.0596659061391797,646,383,436,385,987
"306",2095,3269.8414661827,12016.6751589341,109707.974414974,26131.3561459969,185992987.6472,97566317.2018324,283559304.849032,0.0409330483398669,0.0409417364323236,8,8,8,45,1.2,17,30,60,17,0.223834869067402,0.351335101957817,2346,4135,0.0260989004674171,0.0359270344683804,0.00791590673955158,0.101571337157726,0.0452513601563427,516,435,502,233,827
"307",2096,3264.82529515744,11993.9918138161,104680.462110934,25857.05248526,186327392.826618,96648583.0306983,282975975.857316,0.0409346912730187,0.0406930362171647,8,8,8,45,1.2,17,30,60,20,0.224612107113124,0.345370151009806,2358,4080,0.0259563685566277,0.0357486184402617,0.00768015259606461,0.0960771462250468,0.0434681870457113,495,433,498,225,807
"308",2099,5149.2651867559,20095.2089298435,147284.626547852,32631.9967921041,178077505.255061,101587244.485843,279664749.740904,0.0402011113581359,0.0414722923648568,8,8,8,45,1.5,14,22,60,17,0.205437384685996,0.377469722165977,2018,4314,0.0768607633564509,0.102774698491078,0.0135029738735534,0.14263604052265,0.0827687966883669,783,745,828,380,965
"309",2100,5146.95167214469,20091.1402392448,140852.156666752,31888.1476696489,178459676.969202,100247726.648835,278707403.618036,0.0402028794380228,0.0410119844918538,8,8,8,45,1.5,14,22,60,20,0.206325643644022,0.368763324994489,2030,4254,0.0768351975396618,0.102692411008086,0.0128636622716709,0.135606476881986,0.0804465634556466,767,743,827,365,950
"310",2101,5167.0314604261,20243.1135271477,148428.950544668,30809.1893625183,182012162.518308,96849105.516245,278861268.034553,0.0403660081103168,0.0405836868751919,8,8,8,45,1.5,14,30,40,17,0.214582474266218,0.346673476992298,2184,4088,0.0777901291426097,0.103406612348629,0.0119363363625949,0.143886586348725,0.0829862251116437,786,748,832,355,971
"311",2102,5166.06644005579,20244.8584358745,142176.341341395,29904.951608022,182380522.224516,95864491.8453638,278245014.06988,0.0403678802398804,0.0403196365999772,8,8,8,45,1.5,14,30,40,20,0.215438630796669,0.340273832700651,2199,4050,0.0778010933621149,0.103372288339209,0.0111591764925912,0.137053578946116,0.080698502971877,770,749,830,331,953
"312",2103,5392.36559992873,21367.9059104128,100184.664377939,25043.8993086136,188654231.629471,93945036.3574597,282599267.986931,0.0410300839297195,0.0399625412758842,8,8,8,45,1.5,14,30,60,17,0.230020239986498,0.327798043749599,2437,3953,0.0848578172104044,0.11142133552437,0.00698127664898838,0.0911640262472137,0.0686994214158155,711,779,862,182,787
"313",2104,5391.80567414367,21372.2319441807,95331.7780309893,24901.0760911411,189004671.109848,93033403.1867893,282038074.296637,0.0410317808083601,0.039710334820985,8,8,8,45,1.5,14,30,60,20,0.230834745603145,0.321872747169535,2454,3900,0.0848850000556098,0.111401419988375,0.00685852522374373,0.0858606709191101,0.0670730428516532,708,781,861,177,760
"314",2106,3042.9552748856,10915.0836707601,217666.802670252,51985.2838052907,170612377.39015,104740392.248149,275352769.6383,0.0394154704349678,0.0419742672384556,8,8,8,45,1.5,17,22,40,20,0.188086632514998,0.397964079165614,1755,4461,0.0191769963610336,0.0278571076492212,0.0301364288963336,0.219551439329969,0.0843131812699419,800,352,416,589,1133
"315",2107,3152.13312560204,11423.2107726159,158626.035108008,35538.1474959573,177243558.811903,101689547.31016,278933106.122063,0.0401299273600819,0.0413635720067761,8,8,8,45,1.5,17,22,60,17,0.203499092627111,0.378134654722798,1984,4320,0.0223698379095192,0.0317403640982708,0.0160007060153351,0.155030214879012,0.0621313166698621,667,389,450,428,1000
"316",2108,3146.21330935904,11394.2293448565,152039.394324006,34678.0136683279,177581578.323971,100702483.773166,278284062.097136,0.0401316409263843,0.0411038710107745,8,8,8,45,1.5,17,22,60,20,0.204284731250987,0.371719087158757,1997,4277,0.0221877316877753,0.0315298070626453,0.0152614518862719,0.147832169427546,0.0596715941442294,647,386,446,412,984
"317",2109,3143.46982839811,11416.7496098346,160241.534528917,34084.4537420188,181066437.152162,96469288.776071,277535725.928233,0.0402879081575915,0.0405281036047696,8,8,8,45,1.5,17,30,40,17,0.212384381112722,0.344204801099396,2146,4071,0.0223292388765128,0.0314322264630595,0.0147513084501279,0.156795672969084,0.062216387493678,668,388,443,402,1007
"318",2110,3137.63517784361,11388.9281952218,153837.228078421,33050.0747919972,181427002.23226,95503527.3534427,276930529.585703,0.0402897185483421,0.0402686921924708,8,8,8,45,1.5,17,30,40,20,0.213222421057852,0.337927689823981,2158,4030,0.0221544216542294,0.0312246986151947,0.0138622968972081,0.149796887028343,0.0597735792315502,650,384,438,388,988
"319",2111,3271.71672280925,12019.0834596631,109955.779735777,26156.8389445232,187382719.171547,93976157.6001994,281358876.771746,0.0409368487585364,0.0398902680211127,8,8,8,45,1.5,17,30,60,17,0.227064939295203,0.328000320936416,2395,3956,0.0261140331430819,0.035993733916491,0.00793780828954934,0.101842144997526,0.0453555393980372,517,436,504,235,829
"320",2112,3266.67994266765,11996.3699020344,104917.202621709,25868.4287135844,187724175.486294,93080222.9940038,280804398.480297,0.0409384914695944,0.0396422978182897,8,8,8,45,1.5,17,30,60,20,0.227858565874895,0.32217705953167,2405,3903,0.0259713113905003,0.0358145848598008,0.00768993005567821,0.0963358621642704,0.0435649169160448,498,434,499,226,809
"321",2210,3383.39319740342,11819.1390783345,119823.323380709,22833.7013136494,173646046.414519,104349596.979538,277995643.394057,0.0397190980188513,0.0421890764829358,8,9,8,45,1.2,14,22,40,20,0.195137608782674,0.395424046679844,1853,4444,0.0248576728234674,0.0399658618465534,0.00508169086205583,0.112625642986828,0.0482769070886694,554,410,510,121,879
"322",2211,3503.60137588043,12347.6375142626,75349.3537584235,23721.1657308418,180611015.672538,100006909.84293,280617925.515469,0.0405291800761167,0.0414287148334239,8,9,8,45,1.2,14,22,60,17,0.211325872086582,0.367198100030816,2124,4246,0.0281785186480222,0.0442414468780973,0.00584443465114083,0.0640233789122735,0.0354443371742482,398,455,543,148,641
"323",2212,3498.53438520282,12320.7548974005,70590.181751209,24355.7477906289,181020110.854366,98853490.3676199,279873601.221986,0.0405312681795154,0.0411248670813628,8,9,8,45,1.2,14,22,60,20,0.212276707657344,0.359701277084575,2144,4195,0.0280096004074172,0.0440612232879004,0.00638983513750466,0.058822436953745,0.0339778463664384,374,453,540,156,613
"324",2213,3511.27971595787,12391.8475496782,73248.1880636063,18962.9882644037,186003024.240507,95413939.4417853,281416963.682292,0.0407509333010708,0.0406361862255087,8,9,8,45,1.2,14,30,40,17,0.223858196523579,0.337345399749819,2347,4024,0.0284563145723481,0.0445145513899379,0.00175495203123871,0.0617271725958324,0.0336388105805786,364,459,551,28,632
"325",2214,3506.27838702605,12365.9667429949,68818.15817806,19409.8804575413,186438430.207072,94287693.2767577,280726123.48383,0.0407531489263854,0.0403329492351728,8,9,8,45,1.2,14,30,40,20,0.22487018468458,0.33002519381102,2363,3971,0.0282936912551014,0.0443366632679344,0.00213903981898868,0.056885925363258,0.0322335604592812,345,457,547,40,605
"326",2215,3649.22745597963,13010.2672292513,43647.6718894324,32110.6503419389,192927260.642108,91034259.2643792,283961519.906487,0.041486807273732,0.0396574919657366,8,9,8,45,1.2,14,30,60,17,0.239951786874829,0.308879011281447,2589,3808,0.0323421849385043,0.0494211001775909,0.0130548953262658,0.02937898969112,0.0290828225284348,315,473,583,370,403
"327",2216,3644.93819638048,12989.2842245438,40876.9828744334,33439.8470335509,193344560.17415,89999184.6277571,283343744.801907,0.0414888077436487,0.0393675543440688,8,9,8,45,1.2,14,30,60,20,0.24092169132825,0.30215138837148,2599,3760,0.03221033720002,0.0492685390592803,0.0141972921383057,0.0263511115790666,0.0284602963670718,306,471,581,392,373
"328",2218,2570.19689399895,9394.09944903374,129893.523210592,24767.1208204913,172267533.764006,104452653.355211,276720187.119218,0.0396366789008289,0.0422717615029911,8,9,8,45,1.2,17,22,40,20,0.191933613915278,0.396093877056774,1806,4448,0.00961981745838645,0.0110419567795774,0.00674339548025883,0.123630608713347,0.0432445561056745,492,169,151,171,915
"329",2219,2536.27945493744,9054.20794053096,83403.2502339557,23048.6456183202,179892526.815578,100307087.787481,280199614.603059,0.0404690889425034,0.041512703131449,8,9,8,45,1.2,17,22,60,17,0.209655931220153,0.369149151622046,2090,4258,0.00748409250618112,0.00983557551170537,0.00526642777117665,0.0728248780061793,0.0268913253367841,285,131,131,128,693
"330",2220,2524.06829493895,8982.29816255522,78402.2053482014,23493.9861612362,180291146.324641,99171634.234834,279462780.559475,0.0404711149716351,0.0412138940761023,8,9,8,45,1.2,17,22,60,20,0.210582418808501,0.361769100885881,2110,4209,0.0070322438918781,0.00940124688640856,0.00564918197129602,0.0673596113288298,0.0251893361456951,256,121,120,142,664
