"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort"
"3369",3369,11693.1970559863,51739.1922165833,26494.3931315183,60870.8832309752,150797.665635063,314227333.144319,26879723.4607992,341107056.605119,0.0459129335078872,0.0199086428286032,9,11,8,45,1.2,17,22,40,17
"3370",3370,11663.1326948516,51561.9813040407,31267.7998248119,64754.1301589042,159247.043982608,315121171.635529,26969937.876045,342091109.511574,0.0459363394162282,0.0199086428286032,9,11,8,45,1.2,17,22,40,20
"3371",3371,10638.045978768,46030.497600669,95528.9793247933,134952.728115372,287150.251019603,333717837.233058,33175313.3861809,366893150.619239,0.0472280805614313,0.0194362687347811,9,11,8,45,1.2,17,22,60,17
"3372",3372,10610.2186756686,45869.340576422,103345.398223672,140070.729417579,299895.686893342,334571010.186823,33344407.1665634,367915417.353386,0.0472483810650613,0.0194362687347811,9,11,8,45,1.2,17,22,60,20
"3373",3373,10464.8305580186,45277.24026477,66976.6306069954,118501.839725422,241220.541155206,340000145.491311,33382672.5129042,373382818.004215,0.0476223163989556,0.0198661551719512,9,11,8,45,1.2,17,30,40,17
"3374",3374,10435.9095105789,45110.2679615057,74137.3576204149,123345.196307354,253028.731399854,340894348.325786,33563752.4173297,374458100.743115,0.0476445706994902,0.0198661551719512,9,11,8,45,1.2,17,30,40,20
"3375",3375,9505.34837447259,40101.6268413964,180814.569841023,212279.84406593,442701.389122822,357896244.866801,40706803.2948722,398603048.161674,0.0487691395210652,0.0193992782873974,9,11,8,45,1.2,17,30,60,17
"3376",3376,9478.59546987207,39949.9742972574,190529.355657344,218085.534831218,458043.460255692,358741425.959036,40947704.9129101,399689130.871946,0.0487886262741335,0.0193992782873974,9,11,8,45,1.2,17,30,60,20
"3377",3377,5666.15670936281,23057.8806483974,30388.8455278536,70279.0650583236,129391.947943937,318325417.994149,27373763.8574643,345699181.851613,0.046087199678529,0.0199779317339595,9,11,8,45,1.5,14,22,40,17
"3378",3378,5648.19979685272,22952.7554986429,35626.2514089797,74425.8459857322,138653.052690208,319244659.97716,27488508.4089601,346733168.38612,0.0461109134871022,0.0199779317339595,9,11,8,45,1.5,14,22,40,20
"3379",3379,5188.47413462448,20296.6790466398,112003.93973399,152210.585312379,289699.678227633,337700098.45234,34018737.399078,371718835.851418,0.0474050966441553,0.0195080123901103,9,11,8,45,1.5,14,22,60,17
"3380",3380,5171.82597356319,20201.4288350647,120403.89118711,157637.269545415,303414.415541153,338574901.209476,34209092.6432024,372783993.852679,0.047425752027644,0.0195080123901103,9,11,8,45,1.5,14,22,60,20
"3381",3381,5099.60012963702,19914.786140829,79062.7920978818,134317.13476474,238394.313133088,344525753.956688,34273784.2111598,378799538.167847,0.0478129725130203,0.0199391966424733,9,11,8,45,1.5,14,30,40,17
"3382",3382,5082.38018368075,19816.5750089575,86783.1399067113,139459.768205482,251141.863304831,345443876.168891,34479832.1096007,379923708.278491,0.0478356231856125,0.0199391966424733,9,11,8,45,1.5,14,30,40,20
"3383",3383,4660.71448625995,17451.8609209487,206250.858046153,236065.908291517,464429.341744879,363123141.052089,42077039.239058,405200180.291147,0.0489832748134611,0.0194747220927972,9,11,8,45,1.5,14,30,60,17
"3384",3384,4644.8551907456,17363.3965514487,216571.368465879,242183.343080798,480762.963288871,363992955.746889,42344969.957856,406337925.704745,0.0490031070518165,0.0194747220927972,9,11,8,45,1.5,14,30,60,20
"3385",3385,11708.3370932264,51769.2107734024,26329.2531936982,60594.9339977434,150401.73505807,316251964.371868,27027988.34237,343279952.714238,0.0459530434350459,0.0199086428286032,9,11,8,45,1.5,17,22,40,17
"3386",3386,11678.236514758,51591.9433757511,31078.011804241,64455.5425598928,158803.734254643,317153013.189286,27136506.0886637,344289519.27795,0.0459764124044824,0.0199086428286032,9,11,8,45,1.5,17,22,40,20
"3387",3387,10652.2240218881,46058.7519431815,95217.5573274446,134505.901546939,286434.434839453,335806364.244981,33516493.2886625,369322857.533643,0.0472667264854164,0.0194362687347811,9,11,8,45,1.5,17,22,60,17
"3388",3388,10624.3647900323,45897.5566399557,103004.65652777,139598.297062872,299124.87502063,336665922.005735,33702351.828543,370368273.834278,0.0472869946880591,0.0194362687347811,9,11,8,45,1.5,17,22,60,20
"3389",3389,10478.8177641187,45304.3257428444,66731.9016453803,118136.153375391,240651.198527735,342131609.525628,33737317.6574179,375868927.183046,0.0476621780382508,0.0198661551719512,9,11,8,45,1.5,17,30,40,17
"3390",3390,10449.8645524235,45137.3058972113,73866.542129553,122955.999168077,252409.711747264,343032325.332082,33935542.3804133,376967867.712495,0.0476843969374493,0.0198661551719512,9,11,8,45,1.5,17,30,40,20
"3391",3391,9518.76350285151,40128.1495268476,180426.394296453,211747.484046895,441820.791373047,360068592.035103,41230890.3952016,401299482.430305,0.048808296033785,0.0193992782873974,9,11,8,45,1.5,17,30,60,17
"3392",3392,9491.9812600469,39976.446454032,190111.164805312,217527.116993128,457106.709512518,360919553.354114,41487453.225119,402407006.579233,0.0488277505916321,0.0193992782873974,9,11,8,45,1.5,17,30,60,20
"3393",3393,5428.98775383366,21642.9779253823,25191.0832718036,53272.5671099878,105535.616061007,480819921.965259,64274787.3695057,545094709.334765,0.0558471901069186,0.0226093600934018,9,11,12,35,1.2,14,22,40,17
"3394",3394,5410.61537104554,21537.1290194339,29620.369820331,56437.9674982774,113006.081709088,481955361.632125,64711538.5413566,546666900.173481,0.0558718691030937,0.0226491844065466,9,11,12,35,1.2,14,22,40,20
"3395",3395,4924.39728871958,18742.3695378348,106191.678073372,126159.68929376,256018.134193686,509322223.59298,79673084.0038037,588995307.596784,0.0574522247800356,0.0254465020292275,9,11,12,35,1.2,14,22,60,17
"3396",3396,4907.53908468419,18647.7894910093,113796.040126007,130530.63191159,267882.000613291,510387530.678596,80174847.469221,590562378.147817,0.057473442139876,0.0254818331686905,9,11,12,35,1.2,14,22,60,20
"3397",3397,4907.69573803037,18770.1711509504,64716.6811812503,101096.81203946,189491.360109691,510345099.654052,78116112.4470694,588461212.101121,0.0573819406324624,0.0247256696601884,9,11,12,35,1.2,14,30,40,17
"3398",3398,4890.11927061014,18671.3665992756,71405.6352190427,105135.501770828,200102.622859756,511463391.725008,78624287.0611366,590087678.786145,0.0574054518204624,0.0247639973632094,9,11,12,35,1.2,14,30,40,20
"3399",3399,4443.33801355705,16172.665339636,187858.893760456,191515.464340324,399990.361453973,537854187.158598,94949210.3190959,632803397.477694,0.0588203695053621,0.0273736882311576,9,11,12,35,1.2,14,30,60,17
"3400",3400,4427.30210222433,16084.872855056,197179.446285815,196484.006990002,414175.628233098,538900169.964726,95508727.6696336,634408897.63436,0.0588407537229057,0.0274079904631677,9,11,12,35,1.2,14,30,60,20
"3401",3401,11234.3084571407,49063.4061169801,21447.2250943881,45048.1996659953,126793.139334504,479001825.310459,63999425.4377832,543001250.748242,0.0557424151792639,0.0225479249756569,9,11,12,35,1.2,17,22,40,17
"3402",3402,11203.4567252607,48884.2535347969,25377.0857139477,47944.927100687,133409.723074692,480116478.208287,64427250.4332785,544543728.641566,0.0557667050783239,0.0225871112348689,9,11,12,35,1.2,17,22,40,20
"3403",3403,10135.3630629357,43113.2932124503,89624.8741852466,110386.262517517,253259.79297815,507085845.267137,78792012.4233126,585877857.69045,0.0573253487386924,0.0253143109928023,9,11,12,35,1.2,17,22,60,17
"3404",3404,10106.9821667262,42951.9647904317,96644.6603225305,114458.022713692,264161.629993381,508131724.798961,79281771.2110757,587413496.010037,0.0573461627110117,0.0253489703217469,9,11,12,35,1.2,17,22,60,20
"3405",3405,10100.2981564917,43102.7301448956,53836.7672355675,87647.89749084,194687.693027795,507581264.413876,77170849.4652096,584752113.879086,0.0572509034722318,0.0246022842252496,9,11,12,35,1.2,17,30,40,17
"3406",3406,10070.6145697505,42933.8405657815,59965.532983818,91396.0373643551,204366.025483705,508677663.209642,77665687.1254451,586343350.335087,0.0572739659946828,0.0246398809970091,9,11,12,35,1.2,17,30,40,20
"3407",3407,9065.57845245997,37556.2892597851,162854.412517253,169998.602466824,379474.882696322,534464840.497457,93545441.3554887,628010281.852946,0.0586610479125952,0.0271954955412374,9,11,12,35,1.2,17,30,60,17
"3408",3408,9038.37498303526,37404.7158344828,171548.68360767,174657.829747895,392649.604173083,535489357.782693,94089173.703702,629578531.486395,0.0586810387192856,0.0272291334691696,9,11,12,35,1.2,17,30,60,20
"3409",3409,5438.2045947231,21659.5893696549,25027.8164417488,53024.6289786325,105150.239384759,483430433.980056,65150699.9792243,548581133.95928,0.0558904591461149,0.0226716237593068,9,11,12,35,1.5,14,22,40,17
"3410",3410,5419.80731014805,21553.6971913141,29432.063408712,56168.6146614579,112574.182571632,484571869.225522,65605473.9028844,550177343.128406,0.0559151004626262,0.0227114139574389,9,11,12,35,1.5,14,22,40,20
"3411",3411,4932.95773839282,18757.7862576839,105866.78418392,125736.788711626,255294.316891623,511982355.483733,80762883.1598388,592745238.643571,0.0574937164976877,0.0255065194231989,9,11,12,35,1.5,14,22,60,17
"3412",3412,4916.0779474765,18663.1742061247,113441.345124956,130083.525520565,267104.122799123,513052828.971937,81280876.1044912,594333705.076429,0.057514901085064,0.0255418202247317,9,11,12,35,1.5,14,22,60,20
"3413",3413,4916.18469999778,18785.0368236822,64474.7412528387,100765.892455936,188941.855232454,513038554.802587,79185188.5645076,592223743.367094,0.0574248917648944,0.0247877204061965,9,11,12,35,1.5,14,30,40,17
"3414",3414,4898.57658748835,18686.2432578745,71137.2754821314,104782.710120953,199504.805448447,514161383.555577,79710827.5774315,593872211.133008,0.0574483668441788,0.0248260151948634,9,11,12,35,1.5,14,30,40,20
"3415",3415,4451.19828195529,16186.4337036229,187448.701556652,191007.613939272,399093.947481502,540595683.911714,96222495.786068,636818179.697782,0.0588721909794417,0.027434610874462,9,11,12,35,1.5,14,30,60,17
"3416",3416,4435.13475545006,16098.6568576215,196738.503455904,195951.953608798,413224.248677773,541645432.884097,96797870.8030184,638443303.687116,0.0589028156206397,0.027468882654648,9,11,12,35,1.5,14,30,60,20
"3417",3417,11249.3383802678,49090.8769778081,21297.537211319,44817.592802234,126455.345371629,481610456.438438,64873100.3240822,546483556.76252,0.055785951065384,0.0226105084154391,9,11,12,35,1.5,17,22,40,17
"3418",3418,11218.450479665,48911.6698989562,25203.1208800143,47693.5612649449,133026.80252358,482731028.289734,65318709.0278558,548049737.31759,0.0558102037486399,0.0226496609921547,9,11,12,35,1.5,17,22,40,20
"3419",3419,10149.3978376195,43139.0519616936,89320.280503156,109987.87173679,252596.602039259,509744700.253145,79874953.7304886,589619653.983633,0.0573669352564571,0.0253744184958369,9,11,12,35,1.5,17,22,60,17
"3420",3420,10120.9867479402,42977.6820480481,96311.1766774018,114036.163369948,263446.008843338,510795725.461514,80380694.4854027,591176419.946916,0.0573877170717987,0.025409048064704,9,11,12,35,1.5,17,22,60,20
"3421",3421,10114.2714645434,43127.5713174765,53610.0713000007,87336.5186560182,194188.432738039,510269285.911368,78230323.2650567,588499609.176425,0.0572939472581393,0.0246644212866684,9,11,12,35,1.5,17,30,40,17
"3422",3422,10084.5552299184,42958.6360852066,59713.4237328094,91063.2954439912,203819.910491926,511371028.303013,78741836.4000344,590112864.703047,0.0573169743420748,0.0247019857605325,9,11,12,35,1.5,17,30,40,20
"3423",3423,9078.57731957396,37579.5656259556,162466.114050217,169517.052508124,378641.30950387,537200726.526336,94805502.7523553,632006229.278692,0.0587076493485173,0.0272565156307041,9,11,12,35,1.5,17,30,60,17
"3424",3424,9051.3466471803,37427.9610268193,171130.833005452,174152.575894914,391762.716574366,538229855.612353,95364234.9578486,633594090.570201,0.0587377005613615,0.0272901236911155,9,11,12,35,1.5,17,30,60,20
"3425",3425,5284.06091894859,19728.8746917837,18597.8924403973,27122.4934568724,70733.3215080019,637711745.655689,162139605.523668,799851351.179358,0.0632723068232456,0.0352088192679396,9,11,12,45,1.2,14,22,40,17
"3426",3426,5266.9408352822,19634.7278375819,20752.0797098476,28855.1700670292,74508.918449741,638893662.801575,162959524.326727,801853187.128302,0.0632928582444961,0.0352433782448996,9,11,12,45,1.2,14,22,40,20
"3427",3427,4831.46932674495,17310.4725467565,51009.635287433,67130.8396676692,140282.416828604,662136850.560672,182832518.005668,844969368.56634,0.0644547207446779,0.0374461615777161,9,11,12,45,1.2,14,22,60,17
"3428",3428,4815.68429445872,17225.6142222674,55893.2188561136,69936.1646648782,147870.682037718,663244063.093666,183664269.175228,846908332.268893,0.0644726260300324,0.0374771409090834,9,11,12,45,1.2,14,22,60,20
"3429",3429,4742.64486055344,16946.1444917764,33561.8631575588,56980.092779706,112230.745289595,670033343.784064,184279142.221548,854312486.005611,0.0646985865438697,0.0371794119147819,9,11,12,45,1.2,14,30,40,17
"3430",3430,4726.33522121907,16858.7070306967,37813.8408333809,59544.0537257613,118942.936811058,671190461.364597,185143761.049376,856334222.413972,0.0647183327896725,0.0372129679481655,9,11,12,45,1.2,14,30,40,20
"3431",3431,4343.09648901046,14849.0453969368,105673.723045591,113763.297914336,238629.162845874,694523599.767212,207167249.128298,901690848.895509,0.0658087706408997,0.0393757463455871,9,11,12,45,1.2,14,30,60,17
"3432",3432,4328.1687907704,14770.8294927035,112211.568704633,117170.974529984,248481.541518091,695602191.131706,208034882.838624,903637073.97033,0.0658347694418555,0.0394057708922855,9,11,12,45,1.2,14,30,60,20
"3433",3433,10930.8445896913,45263.5070567216,19491.5563466706,23092.8137598016,98778.7217528851,635817724.802684,161554732.303479,797372457.106163,0.0631986891900204,0.0351659981745276,9,11,12,45,1.2,17,22,40,17
"3434",3434,10902.1664570294,45103.5469352669,21238.4910659202,24610.7220992315,101854.926557448,636977889.734346,162358007.548636,799335897.282981,0.0632188264236692,0.0351998692062704,9,11,12,45,1.2,17,22,40,20
"3435",3435,9944.36451083732,40166.3155299892,41655.1569699829,57199.8536695432,148965.690680353,660090061.601664,181844518.989014,841934580.590679,0.0643570729659482,0.0373539754733771,9,11,12,45,1.2,17,22,60,17
"3436",3436,9917.86110100687,40021.0949015207,46045.66724822,59757.8954485463,155742.518699294,661177149.573983,182659227.862656,843836377.436639,0.0643746183902355,0.0373843380133662,9,11,12,45,1.2,17,22,60,20
"3437",3437,9755.91244589641,39354.4420322566,28009.4250465452,48221.8103500935,125341.589874792,667418720.469142,183159643.733059,850578364.202201,0.0645917965119491,0.0370890544679431,9,11,12,45,1.2,17,30,40,17
"3438",3438,9728.43760239775,39204.3453906657,31785.1090861441,50545.0559669781,131262.948046186,668552234.15627,184005379.992961,852557614.149232,0.0646111397026119,0.0371219316925983,9,11,12,45,1.2,17,30,40,20
"3439",3439,8851.5812186829,34725.7367306061,88701.0422961548,98707.2481267951,230985.608372239,691333297.64616,205450679.533888,896783977.180048,0.0656742921819555,0.0392379057320474,9,11,12,45,1.2,17,30,60,17
"3440",3440,8826.31906507787,34590.1897910457,94702.04042173,101855.36099339,239973.910271243,692390118.019556,206298327.554598,898688445.574153,0.0656997747650571,0.0392673207460083,9,11,12,45,1.2,17,30,60,20
"3441",3441,5292.08816312009,19742.2092761817,18509.40448996,26991.7950643424,70535.4969936042,640485398.804595,163851237.431089,804336636.235684,0.0633083151539471,0.0352630432459411,9,11,12,45,1.5,14,22,40,17
"3442",3442,5274.94926389808,19648.0381676698,20644.2425253836,28708.5533283962,74275.7832853477,641671345.289436,164685466.929807,806356812.219243,0.0633288341255395,0.0352975714594955,9,11,12,45,1.5,14,22,40,20
"3443",3443,4838.99960437346,17323.0204657495,50805.9500006275,66880.1912831909,139848.161353941,664940238.124559,184687478.338782,849627716.463341,0.0644896129345772,0.0374988662818984,9,11,12,45,1.5,14,22,60,17
"3444",3444,4823.19790673601,17238.145957659,55666.1051946496,69667.1764505962,147394.625509641,666050973.573822,185532326.967011,851583300.540833,0.0645074896095613,0.037529817930981,9,11,12,45,1.5,14,22,60,20
"3445",3445,4750.04540776447,16958.0351722136,33406.8804123592,56781.9049649938,111896.865957331,672885763.517278,186165454.467044,859051217.984322,0.0647359207450372,0.0372341477340857,9,11,12,45,1.5,14,30,40,17
"3446",3446,4733.71816469107,16870.580739123,37638.1526433778,59329.1397857533,118571.591332945,674046421.948597,187043565.263391,861089987.211988,0.0647655709931169,0.0372676735275175,9,11,12,45,1.5,14,30,40,20
"3447",3447,4350.15195511317,14860.7485920948,105407.597813042,113449.880144694,238068.378504944,697382807.947194,209184767.255606,906567575.2028,0.065865882730075,0.0394292057216766,9,11,12,45,1.5,14,30,60,17
"3448",3448,4335.20863400215,14782.5197238092,111921.751476984,116839.068097839,247878.547932634,698464412.068121,210064579.28073,908528991.34885,0.0658918216902691,0.0394592025175749,9,11,12,45,1.5,14,30,60,20
"3449",3449,10943.966479376,45285.5578403774,19413.5213141624,22974.7569533934,98617.8025873092,638589001.658366,163262048.621106,801851050.279472,0.0632347432417302,0.0352202607728601,9,11,12,45,1.5,17,22,40,17
"3450",3450,10915.2536687621,45125.6115445662,21141.7486279977,24477.3205211999,101659.934362526,639752666.884404,164079866.848705,803832533.733109,0.063254848668391,0.0352541016457672,9,11,12,45,1.5,17,22,40,20
"3451",3451,9956.97660766559,40188.2568115013,41474.5340149715,56972.5013824951,148592.268816633,662882259.772427,183690944.918586,846573204.691014,0.0643920300779066,0.0374067443173522,9,11,12,45,1.5,17,22,60,17
"3452",3452,9930.44410356428,40043.0434554617,45842.8980207843,59513.0962935347,155329.481873345,663972461.331132,184518815.535295,848491276.866427,0.0644095474546363,0.0374370797112732,9,11,12,45,1.5,17,22,60,20
"3453",3453,9768.32302973586,39375.41287827,27872.6919302072,48043.1459105748,125059.573748788,670254018.775413,185034471.151,855288489.926413,0.0646280743138158,0.0371438383077703,9,11,12,45,1.5,17,30,40,17
"3454",3454,9740.82278728326,39225.2962326922,31628.912987614,50350.4983877823,130945.530395372,671390990.809413,185893410.208307,857284401.01772,0.0646532722998238,0.037176685889999,9,11,12,45,1.5,17,30,40,20
"3455",3455,8863.22089405365,34745.5934211294,88452.2856866026,98414.0212279387,230475.121229724,694188853.714239,207459605.682313,901648459.396552,0.0657315230218295,0.0392914336539425,9,11,12,45,1.5,17,30,60,17
"3456",3456,8837.93716877106,34610.0370675934,94430.3876410067,101544.278748265,239422.640625636,695248663.898324,208319245.228587,903567909.126911,0.0657569469139538,0.0393208214751919,9,11,12,45,1.5,17,30,60,20
"3457",3457,9046.3129936024,43199.6702701429,151853.329977516,244361.28503762,448460.598278881,209990874.711841,16782022.2769727,226772896.988814,0.0385874566431395,0.0194647457347871,9,12,8,35,1.2,14,22,40,17
"3458",3458,9022.7734276098,43047.623716178,164640.297283112,253329.440246769,470040.134673668,210871219.667291,16369764.4427499,227240984.110041,0.0386192331640009,0.0194647457347871,9,12,8,35,1.2,14,22,40,20
"3459",3459,8215.80683055998,38131.9192401146,398370.288169727,437104.522609206,881822.536849608,233341295.631713,14146180.6301478,247487476.261861,0.0405828706007721,0.0192165187153204,9,12,8,35,1.2,14,22,60,17
"3460",3460,8193.8149883453,37993.4057590077,415357.368830344,447659.190205703,909203.7797834,234197250.235626,13909639.053378,248106889.289004,0.0406101312852858,0.0192165187153204,9,12,8,35,1.2,14,22,60,20
"3461",3461,8148.48524296809,38069.4222103253,289908.0533938,377039.849332166,713165.810179259,234086663.187391,14180586.0614454,248267249.248837,0.0406288022918052,0.01888875649061,9,12,8,35,1.2,14,30,40,17
"3462",3462,8125.45047538052,37924.1939378077,305815.402736417,387209.882341389,739074.929490995,234991892.575115,13913021.5903766,248904914.165492,0.0406591323969981,0.01888875649061,9,12,8,35,1.2,14,30,40,20
"3463",3463,7388.71115626236,33358.3962038518,592777.445405183,592196.658179659,1225721.21094496,257866802.495352,14264389.7735681,272131192.26892,0.042407044016475,0.0192563230845741,9,12,8,35,1.2,14,30,60,17
"3464",3464,7367.28977449815,33226.8223016209,612114.055861394,603509.824872551,1256217.99281006,258741684.247646,14154792.2872996,272896476.534946,0.042433282813569,0.0192563230845741,9,12,8,35,1.2,14,30,60,20
"3465",3465,18960.2236906139,92049.1765589252,135058.447583982,223229.369144723,469297.216978245,208327756.041072,16814672.5092129,225142428.550285,0.0385310698263385,0.0193008756198942,9,12,8,35,1.2,17,22,40,17
"3466",3466,18921.5691262739,91801.2735279747,147189.645066507,231804.726629393,489717.214350149,209186868.808914,16403837.3501691,225590706.159083,0.0385619137210207,0.0193008756198942,9,12,8,35,1.2,17,22,40,20
"3467",3467,17322.7041809226,82605.2539143649,361976.359141745,403358.617749773,865262.934986806,230759781.784578,14060547.5677174,244820329.352295,0.0403984325824494,0.0190777151610031,9,12,8,35,1.2,17,22,60,17
"3468",3468,17286.4552511499,82377.8355244234,378192.555416463,413486.737374919,891343.583566955,231597746.947195,13819419.9588175,245417166.906012,0.0404252578281282,0.0190777151610031,9,12,8,35,1.2,17,22,60,20
"3469",3469,17206.3828072532,82471.8458632186,260998.371429703,346396.699034581,707073.299134757,231386556.899946,14107077.3249206,245493634.224867,0.0404358259607438,0.0187228219618347,9,12,8,35,1.2,17,30,40,17
"3470",3470,17168.3662503868,82233.1358799249,276139.58928266,356136.69852052,731677.789933491,232272894.703019,13835059.4060902,246107954.109109,0.0404656689390042,0.0187228219618347,9,12,8,35,1.2,17,30,40,20
"3471",3471,15701.4888158036,73728.9344765612,543214.020053612,548867.24082053,1181511.68416651,254649577.927153,13973357.6656492,268622935.592802,0.0421826962400174,0.0191137109797583,9,12,8,35,1.2,17,30,60,17
"3472",3472,15666.0648937102,73511.4393870006,561692.069462228,559721.533341135,1210591.10708407,255505582.707546,13856405.6515059,269361988.359052,0.0422085077846699,0.0191137109797583,9,12,8,35,1.2,17,30,60,20
"3473",3473,9060.03755813343,43228.6218037192,151437.859377824,243696.97403252,447423.492772196,211715647.938796,15991341.5153315,227706989.454127,0.0386346536153763,0.0194647457347871,9,12,8,35,1.5,14,22,40,17
"3474",3474,9036.45182243802,43076.5236609374,164184.315688019,252627.582237803,468924.873409198,212606496.457175,15603887.5312739,228210383.988449,0.0386663819945245,0.0194647457347871,9,12,8,35,1.5,14,22,40,20
"3475",3475,8228.55693807075,38158.8094370151,397677.310443752,436112.044126796,880176.720945634,235164942.175792,13651818.3056259,248816760.481418,0.0406279300372277,0.0192165187153204,9,12,8,35,1.5,14,22,60,17
"3476",3476,8206.52622324399,38020.2537710098,414617.30914768,446625.170103364,907469.259245298,236030011.745883,13437605.6338871,249467617.37977,0.0406551489273975,0.0192165187153204,9,12,8,35,1.5,14,22,60,20
"3477",3477,8161.21522677188,38095.6860012465,289369.268814851,376229.494857974,711855.664900843,235946682.350293,13633322.0346393,249580004.384932,0.0406753779832512,0.01888875649061,9,12,8,35,1.5,14,30,40,17
"3478",3478,8138.14285282926,37950.3855487841,305234.535757844,386361.028411061,737684.092570518,236861706.234115,13389184.7818523,250250891.015968,0.0407056627704323,0.01888875649061,9,12,8,35,1.5,14,30,40,20
"3479",3479,7400.53775929157,33382.7147835873,591953.661889423,591061.904398505,1223798.81883081,259825799.383398,14008788.5978523,273834587.98125,0.0424526805419405,0.0192563230845741,9,12,8,35,1.5,14,30,60,17
"3480",3480,7379.08429573317,33251.0879015408,611242.214907425,602333.078214466,1254205.46531916,260709110.429299,13920252.8417428,274629363.271042,0.0424788776149203,0.0192563230845741,9,12,8,35,1.5,14,30,60,20
"3481",3481,18982.0371984931,92095.2715855555,134660.028393352,222589.774139187,468327.111316588,210033510.645197,16016218.396946,226049729.042143,0.0385772285655104,0.0193008756198942,9,12,8,35,1.5,17,22,40,17
"3482",3482,18943.3248681513,91847.2382347826,146751.999325562,231128.417924141,488670.980352637,210903374.714778,15629809.6634228,226533184.378201,0.0386080272490779,0.0193008756198942,9,12,8,35,1.5,17,22,40,20
"3483",3483,17343.0917816323,82648.3085910582,361307.298892613,402397.548863812,863696.248129116,232573102.111121,13550797.0460225,246123899.157144,0.0404436224994714,0.0190777151610031,9,12,8,35,1.5,17,22,60,17
"3484",3484,17306.7951034847,82420.7830089493,377477.660097977,412484.787773797,889690.025984208,233420476.959604,13331714.5564826,246752191.516086,0.0404704066071724,0.0190777151610031,9,12,8,35,1.5,17,22,60,20
"3485",3485,17226.7577604621,82513.8746767258,260478.894820502,345613.02582638,705832.55308407,233235640.244559,13544248.4943119,246779888.738871,0.0404825260082035,0.0187228219618347,9,12,8,35,1.5,17,30,40,17
"3486",3486,17188.6790595691,82275.1030795995,275578.845404722,355315.481508179,730358.10905207,234131479.995816,13295387.6157946,247426867.61161,0.0405123243723407,0.0187228219618347,9,12,8,35,1.5,17,30,40,20
"3487",3487,15720.4729428492,73768.1619759904,542416.373605146,547766.542200333,1179671.55072432,256597682.595754,13699949.0331824,270297631.628936,0.0422284738417388,0.0191137109797583,9,12,8,35,1.5,17,30,60,17
"3488",3488,15685.0020825582,73550.5978188417,560847.546710313,558579.845878149,1208662.99248986,257462057.468227,13603796.7020684,271065854.170296,0.042254244324392,0.0191137109797583,9,12,8,35,1.5,17,30,60,20
"3489",3489,8901.72186333642,40330.9810869064,82519.7156656953,146653.082687317,278405.501303255,322358889.267994,28585499.4399671,350944388.707961,0.0464427014635209,0.0200167673983406,9,12,8,45,1.2,14,22,40,17
"3490",3490,8879.28748619786,40192.1671948328,91617.5159698999,153045.585081508,293734.555732438,323383191.636484,28720664.2594518,352103855.895936,0.0464694608900826,0.0200167673983406,9,12,8,45,1.2,14,22,40,20
"3491",3491,8100.02579516191,35785.7728244344,243457.169574221,276383.460761721,563726.428955538,344868660.736837,37372120.1760903,382240780.912928,0.0479211559544021,0.0197495991385295,9,12,8,45,1.2,14,22,60,17
"3492",3492,8079.1008356036,35658.9357531893,256170.941395986,284210.563531294,584119.541516073,345847731.072874,37602734.7610166,383450465.833891,0.0479443886373811,0.0197495991385295,9,12,8,45,1.2,14,22,60,20
"3493",3493,7989.27251234128,35232.1822379134,184369.594598325,250114.398881578,477705.448230157,352933277.900325,37244598.2607236,390177876.161048,0.0484107530270186,0.0202522085021513,9,12,8,45,1.2,14,30,40,17
"3494",3494,7967.50834727482,35100.8462736154,196373.547332017,257642.421656229,497084.323609137,353966078.097772,37497370.3078933,391463448.405665,0.0484361944795824,0.0202522085021513,9,12,8,45,1.2,14,30,40,20
"3495",3495,7258.99752112032,31144.6608953955,400079.279159695,403331.007656635,841813.945232845,374087749.537404,47358361.5509905,421446111.088395,0.0497695972688347,0.0204573359115615,9,12,8,45,1.2,14,30,60,17
"3496",3496,7238.73934695001,31024.8545839404,415079.033829975,411953.173169971,865295.800930836,375065766.782409,47683220.0809379,422748986.863347,0.0497917002609694,0.0204782475657813,9,12,8,45,1.2,14,30,60,20
"3497",3497,18592.5938095533,86538.0744540812,70742.5304806368,130665.560452655,306538.759196926,320687727.850139,28555871.3977715,349243599.24791,0.0463949679981679,0.0200844160576686,9,12,8,45,1.2,17,22,40,17
"3498",3498,18555.8993582789,86311.7092678398,79236.3453310916,136715.808180396,320819.762137606,321691124.771172,28684646.9925974,350375771.763769,0.046420929075228,0.0200844160576686,9,12,8,45,1.2,17,22,40,20
"3499",3499,17121.0093104562,78385.0115316335,217219.497545268,251648.614275447,564374.132662805,342393981.786873,36591066.0531827,378985047.840056,0.0477271683027935,0.0196152668325536,9,12,8,45,1.2,17,22,60,17
"3500",3500,17086.712095568,78176.993917589,229290.650737625,259116.450655754,583670.807406536,343354320.310696,36815277.6977082,380169598.008404,0.0477500761390086,0.0196152668325536,9,12,8,45,1.2,17,22,60,20
