"","year","TB_compartment","DR_compartment","HIV_compartment","G_compartment","pop_estimate","total_pop","prop_of_pop"
"2479",2009,3,2,4,1,0,1089393.78736457,0
"2480",2009,3,2,4,2,0,1089393.78736457,0
"2481",2009,4,1,1,1,0,1089393.78736457,0
"2482",2009,4,1,1,2,0,1089393.78736457,0
"2483",2009,4,1,2,1,0,1089393.78736457,0
"2484",2009,4,1,2,2,0,1089393.78736457,0
"2485",2009,4,1,3,1,0,1089393.78736457,0
"2486",2009,4,1,3,2,0,1089393.78736457,0
"2487",2009,4,1,4,1,0,1089393.78736457,0
"2488",2009,4,1,4,2,0,1089393.78736457,0
"2489",2009,4,2,1,1,0,1089393.78736457,0
"2490",2009,4,2,1,2,0,1089393.78736457,0
"2491",2009,4,2,2,1,0,1089393.78736457,0
"2492",2009,4,2,2,2,0,1089393.78736457,0
"2493",2009,4,2,3,1,0,1089393.78736457,0
"2494",2009,4,2,3,2,0,1089393.78736457,0
"2495",2009,4,2,4,1,0,1089393.78736457,0
"2496",2009,4,2,4,2,0,1089393.78736457,0
"2497",2009,5,1,1,1,0,1089393.78736457,0
"2498",2009,5,1,1,2,0,1089393.78736457,0
"2499",2009,5,1,2,1,0,1089393.78736457,0
"2500",2009,5,1,2,2,0,1089393.78736457,0
"2501",2009,5,1,3,1,0,1089393.78736457,0
"2502",2009,5,1,3,2,0,1089393.78736457,0
"2503",2009,5,1,4,1,0,1089393.78736457,0
"2504",2009,5,1,4,2,0,1089393.78736457,0
"2505",2009,5,2,1,1,0,1089393.78736457,0
"2506",2009,5,2,1,2,0,1089393.78736457,0
"2507",2009,5,2,2,1,0,1089393.78736457,0
"2508",2009,5,2,2,2,0,1089393.78736457,0
"2509",2009,5,2,3,1,0,1089393.78736457,0
"2510",2009,5,2,3,2,0,1089393.78736457,0
"2511",2009,5,2,4,1,0,1089393.78736457,0
"2512",2009,5,2,4,2,0,1089393.78736457,0
"2513",2009,6,1,1,1,0,1089393.78736457,0
"2514",2009,6,1,1,2,0,1089393.78736457,0
"2515",2009,6,1,2,1,0,1089393.78736457,0
"2516",2009,6,1,2,2,0,1089393.78736457,0
"2517",2009,6,1,3,1,0,1089393.78736457,0
"2518",2009,6,1,3,2,0,1089393.78736457,0
"2519",2009,6,1,4,1,0,1089393.78736457,0
"2520",2009,6,1,4,2,0,1089393.78736457,0
"2521",2009,6,2,1,1,0,1089393.78736457,0
"2522",2009,6,2,1,2,0,1089393.78736457,0
"2523",2009,6,2,2,1,0,1089393.78736457,0
"2524",2009,6,2,2,2,0,1089393.78736457,0
"2525",2009,6,2,3,1,0,1089393.78736457,0
"2526",2009,6,2,3,2,0,1089393.78736457,0
"2527",2009,6,2,4,1,0,1089393.78736457,0
"2528",2009,6,2,4,2,0,1089393.78736457,0
"2529",2009,7,1,1,1,0,1089393.78736457,0
"2530",2009,7,1,1,2,0,1089393.78736457,0
"2531",2009,7,1,2,1,0,1089393.78736457,0
"2532",2009,7,1,2,2,0,1089393.78736457,0
"2533",2009,7,1,3,1,0,1089393.78736457,0
"2534",2009,7,1,3,2,0,1089393.78736457,0
"2535",2009,7,1,4,1,0,1089393.78736457,0
"2536",2009,7,1,4,2,0,1089393.78736457,0
"2537",2009,7,2,1,1,0,1089393.78736457,0
"2538",2009,7,2,1,2,0,1089393.78736457,0
"2539",2009,7,2,2,1,0,1089393.78736457,0
"2540",2009,7,2,2,2,0,1089393.78736457,0
"2541",2009,7,2,3,1,0,1089393.78736457,0
"2542",2009,7,2,3,2,0,1089393.78736457,0
"2543",2009,7,2,4,1,0,1089393.78736457,0
"2544",2009,7,2,4,2,0,1089393.78736457,0
"2545",2009,8,1,1,1,0,1089393.78736457,0
"2546",2009,8,1,1,2,0,1089393.78736457,0
"2547",2009,8,1,2,1,0,1089393.78736457,0
"2548",2009,8,1,2,2,0,1089393.78736457,0
"2549",2009,8,1,3,1,0,1089393.78736457,0
"2550",2009,8,1,3,2,0,1089393.78736457,0
"2551",2009,8,1,4,1,0,1089393.78736457,0
"2552",2009,8,1,4,2,0,1089393.78736457,0
"2553",2009,8,2,1,1,0,1089393.78736457,0
"2554",2009,8,2,1,2,0,1089393.78736457,0
"2555",2009,8,2,2,1,0,1089393.78736457,0
"2556",2009,8,2,2,2,0,1089393.78736457,0
"2557",2009,8,2,3,1,0,1089393.78736457,0
"2558",2009,8,2,3,2,0,1089393.78736457,0
"2559",2009,8,2,4,1,0,1089393.78736457,0
"2560",2009,8,2,4,2,0,1089393.78736457,0
"2561",2010,1,1,1,1,273491.133888085,1063662.98576498,0.257121980879489
"2562",2010,1,1,1,2,216270.046969182,1063662.98576498,0.203325724278767
"2563",2010,1,1,2,1,5093.19075456837,1063662.98576498,0.00478835009089402
"2564",2010,1,1,2,2,23631.5135531501,1063662.98576498,0.0222171062351618
"2565",2010,1,1,3,1,0,1063662.98576498,0
"2566",2010,1,1,3,2,0,1063662.98576498,0
"2567",2010,1,1,4,1,0,1063662.98576498,0
"2568",2010,1,1,4,2,0,1063662.98576498,0
"2569",2010,1,2,1,1,0,1063662.98576498,0
"2570",2010,1,2,1,2,0,1063662.98576498,0
"2571",2010,1,2,2,1,0,1063662.98576498,0
"2572",2010,1,2,2,2,0,1063662.98576498,0
"2573",2010,1,2,3,1,0,1063662.98576498,0
"2574",2010,1,2,3,2,0,1063662.98576498,0
"2575",2010,1,2,4,1,0,1063662.98576498,0
"2576",2010,1,2,4,2,0,1063662.98576498,0
"2577",2010,2,1,1,1,0,1063662.98576498,0
"2578",2010,2,1,1,2,0,1063662.98576498,0
"2579",2010,2,1,2,1,0,1063662.98576498,0
"2580",2010,2,1,2,2,0,1063662.98576498,0
"2581",2010,2,1,3,1,0,1063662.98576498,0
"2582",2010,2,1,3,2,0,1063662.98576498,0
"2583",2010,2,1,4,1,0,1063662.98576498,0
"2584",2010,2,1,4,2,0,1063662.98576498,0
"2585",2010,2,2,1,1,0,1063662.98576498,0
"2586",2010,2,2,1,2,0,1063662.98576498,0
"2587",2010,2,2,2,1,0,1063662.98576498,0
"2588",2010,2,2,2,2,0,1063662.98576498,0
"2589",2010,2,2,3,1,0,1063662.98576498,0
"2590",2010,2,2,3,2,0,1063662.98576498,0
"2591",2010,2,2,4,1,0,1063662.98576498,0
"2592",2010,2,2,4,2,0,1063662.98576498,0
"2593",2010,3,1,1,1,257742.915999789,1063662.98576498,0.24231633463716
"2594",2010,3,1,1,2,237100.291236684,1063662.98576498,0.222909224453422
"2595",2010,3,1,2,1,4799.91368701115,1063662.98576498,0.00451262641574301
"2596",2010,3,1,2,2,25907.6040549155,1063662.98576498,0.0243569668227975
"2597",2010,3,1,3,1,0,1063662.98576498,0
"2598",2010,3,1,3,2,0,1063662.98576498,0
"2599",2010,3,1,4,1,0,1063662.98576498,0
"2600",2010,3,1,4,2,0,1063662.98576498,0
"2601",2010,3,2,1,1,9625.25412447344,1063662.98576498,0.00904915772503917
"2602",2010,3,2,1,2,8854.36772253178,1063662.98576498,0.00832441087170457
"2603",2010,3,2,2,1,179.249888726558,1063662.98576498,0.000168521318430237
"2604",2010,3,2,2,2,967.503885868214,1063662.98576498,0.000909596271390779
"2605",2010,3,2,3,1,0,1063662.98576498,0
"2606",2010,3,2,3,2,0,1063662.98576498,0
"2607",2010,3,2,4,1,0,1063662.98576498,0
"2608",2010,3,2,4,2,0,1063662.98576498,0
"2609",2010,4,1,1,1,0,1063662.98576498,0
"2610",2010,4,1,1,2,0,1063662.98576498,0
"2611",2010,4,1,2,1,0,1063662.98576498,0
"2612",2010,4,1,2,2,0,1063662.98576498,0
"2613",2010,4,1,3,1,0,1063662.98576498,0
"2614",2010,4,1,3,2,0,1063662.98576498,0
"2615",2010,4,1,4,1,0,1063662.98576498,0
"2616",2010,4,1,4,2,0,1063662.98576498,0
"2617",2010,4,2,1,1,0,1063662.98576498,0
"2618",2010,4,2,1,2,0,1063662.98576498,0
"2619",2010,4,2,2,1,0,1063662.98576498,0
"2620",2010,4,2,2,2,0,1063662.98576498,0
"2621",2010,4,2,3,1,0,1063662.98576498,0
"2622",2010,4,2,3,2,0,1063662.98576498,0
"2623",2010,4,2,4,1,0,1063662.98576498,0
"2624",2010,4,2,4,2,0,1063662.98576498,0
"2625",2010,5,1,1,1,0,1063662.98576498,0
"2626",2010,5,1,1,2,0,1063662.98576498,0
"2627",2010,5,1,2,1,0,1063662.98576498,0
"2628",2010,5,1,2,2,0,1063662.98576498,0
"2629",2010,5,1,3,1,0,1063662.98576498,0
"2630",2010,5,1,3,2,0,1063662.98576498,0
"2631",2010,5,1,4,1,0,1063662.98576498,0
"2632",2010,5,1,4,2,0,1063662.98576498,0
"2633",2010,5,2,1,1,0,1063662.98576498,0
"2634",2010,5,2,1,2,0,1063662.98576498,0
"2635",2010,5,2,2,1,0,1063662.98576498,0
"2636",2010,5,2,2,2,0,1063662.98576498,0
"2637",2010,5,2,3,1,0,1063662.98576498,0
"2638",2010,5,2,3,2,0,1063662.98576498,0
"2639",2010,5,2,4,1,0,1063662.98576498,0
"2640",2010,5,2,4,2,0,1063662.98576498,0
"2641",2010,6,1,1,1,0,1063662.98576498,0
"2642",2010,6,1,1,2,0,1063662.98576498,0
"2643",2010,6,1,2,1,0,1063662.98576498,0
"2644",2010,6,1,2,2,0,1063662.98576498,0
"2645",2010,6,1,3,1,0,1063662.98576498,0
"2646",2010,6,1,3,2,0,1063662.98576498,0
"2647",2010,6,1,4,1,0,1063662.98576498,0
"2648",2010,6,1,4,2,0,1063662.98576498,0
"2649",2010,6,2,1,1,0,1063662.98576498,0
"2650",2010,6,2,1,2,0,1063662.98576498,0
"2651",2010,6,2,2,1,0,1063662.98576498,0
"2652",2010,6,2,2,2,0,1063662.98576498,0
"2653",2010,6,2,3,1,0,1063662.98576498,0
"2654",2010,6,2,3,2,0,1063662.98576498,0
"2655",2010,6,2,4,1,0,1063662.98576498,0
"2656",2010,6,2,4,2,0,1063662.98576498,0
"2657",2010,7,1,1,1,0,1063662.98576498,0
"2658",2010,7,1,1,2,0,1063662.98576498,0
"2659",2010,7,1,2,1,0,1063662.98576498,0
"2660",2010,7,1,2,2,0,1063662.98576498,0
"2661",2010,7,1,3,1,0,1063662.98576498,0
"2662",2010,7,1,3,2,0,1063662.98576498,0
"2663",2010,7,1,4,1,0,1063662.98576498,0
"2664",2010,7,1,4,2,0,1063662.98576498,0
"2665",2010,7,2,1,1,0,1063662.98576498,0
"2666",2010,7,2,1,2,0,1063662.98576498,0
"2667",2010,7,2,2,1,0,1063662.98576498,0
"2668",2010,7,2,2,2,0,1063662.98576498,0
"2669",2010,7,2,3,1,0,1063662.98576498,0
"2670",2010,7,2,3,2,0,1063662.98576498,0
"2671",2010,7,2,4,1,0,1063662.98576498,0
"2672",2010,7,2,4,2,0,1063662.98576498,0
"2673",2010,8,1,1,1,0,1063662.98576498,0
"2674",2010,8,1,1,2,0,1063662.98576498,0
"2675",2010,8,1,2,1,0,1063662.98576498,0
"2676",2010,8,1,2,2,0,1063662.98576498,0
"2677",2010,8,1,3,1,0,1063662.98576498,0
"2678",2010,8,1,3,2,0,1063662.98576498,0
"2679",2010,8,1,4,1,0,1063662.98576498,0
"2680",2010,8,1,4,2,0,1063662.98576498,0
"2681",2010,8,2,1,1,0,1063662.98576498,0
"2682",2010,8,2,1,2,0,1063662.98576498,0
"2683",2010,8,2,2,1,0,1063662.98576498,0
"2684",2010,8,2,2,2,0,1063662.98576498,0
"2685",2010,8,2,3,1,0,1063662.98576498,0
"2686",2010,8,2,3,2,0,1063662.98576498,0
"2687",2010,8,2,4,1,0,1063662.98576498,0
"2688",2010,8,2,4,2,0,1063662.98576498,0
"2689",2011,1,1,1,1,268002.086887755,1035294.49368065,0.258865558083828
"2690",2011,1,1,1,2,214186.107142488,1035294.49368065,0.206884232892054
"2691",2011,1,1,2,1,5510.36367240879,1035294.49368065,0.00532250843218387
"2692",2011,1,1,2,2,22857.3294779968,1035294.49368065,0.0220780943176227
"2693",2011,1,1,3,1,0,1035294.49368065,0
"2694",2011,1,1,3,2,0,1035294.49368065,0
"2695",2011,1,1,4,1,0,1035294.49368065,0
"2696",2011,1,1,4,2,0,1035294.49368065,0
"2697",2011,1,2,1,1,0,1035294.49368065,0
"2698",2011,1,2,1,2,0,1035294.49368065,0
"2699",2011,1,2,2,1,0,1035294.49368065,0
"2700",2011,1,2,2,2,0,1035294.49368065,0
"2701",2011,1,2,3,1,0,1035294.49368065,0
"2702",2011,1,2,3,2,0,1035294.49368065,0
"2703",2011,1,2,4,1,0,1035294.49368065,0
"2704",2011,1,2,4,2,0,1035294.49368065,0
"2705",2011,2,1,1,1,0,1035294.49368065,0
"2706",2011,2,1,1,2,0,1035294.49368065,0
"2707",2011,2,1,2,1,0,1035294.49368065,0
"2708",2011,2,1,2,2,0,1035294.49368065,0
"2709",2011,2,1,3,1,0,1035294.49368065,0
"2710",2011,2,1,3,2,0,1035294.49368065,0
"2711",2011,2,1,4,1,0,1035294.49368065,0
"2712",2011,2,1,4,2,0,1035294.49368065,0
"2713",2011,2,2,1,1,0,1035294.49368065,0
"2714",2011,2,2,1,2,0,1035294.49368065,0
"2715",2011,2,2,2,1,0,1035294.49368065,0
"2716",2011,2,2,2,2,0,1035294.49368065,0
"2717",2011,2,2,3,1,0,1035294.49368065,0
"2718",2011,2,2,3,2,0,1035294.49368065,0
"2719",2011,2,2,4,1,0,1035294.49368065,0
"2720",2011,2,2,4,2,0,1035294.49368065,0
"2721",2011,3,1,1,1,248909.028160523,1035294.49368065,0.240423405784386
"2722",2011,3,1,1,2,227538.894476498,1035294.49368065,0.219781806882367
"2723",2011,3,1,2,1,5117.79323227721,1035294.49368065,0.0049433212129648
"2724",2011,3,1,2,2,24282.3007967017,1035294.49368065,0.0234544865687192
"2725",2011,3,1,3,1,0,1035294.49368065,0
"2726",2011,3,1,3,2,0,1035294.49368065,0
"2727",2011,3,1,4,1,0,1035294.49368065,0
"2728",2011,3,1,4,2,0,1035294.49368065,0
"2729",2011,3,2,1,1,9295.35789811081,1035294.49368065,0.00897846743593141
"2730",2011,3,2,1,2,8497.30311323023,1035294.49368065,0.00820761934415478
"2731",2011,3,2,2,1,191.12090908919,1035294.49368065,0.00018460535650076
"2732",2011,3,2,2,2,906.807913569772,1035294.49368065,0.000875893689288267
"2733",2011,3,2,3,1,0,1035294.49368065,0
"2734",2011,3,2,3,2,0,1035294.49368065,0
"2735",2011,3,2,4,1,0,1035294.49368065,0
"2736",2011,3,2,4,2,0,1035294.49368065,0
"2737",2011,4,1,1,1,0,1035294.49368065,0
"2738",2011,4,1,1,2,0,1035294.49368065,0
"2739",2011,4,1,2,1,0,1035294.49368065,0
"2740",2011,4,1,2,2,0,1035294.49368065,0
"2741",2011,4,1,3,1,0,1035294.49368065,0
"2742",2011,4,1,3,2,0,1035294.49368065,0
"2743",2011,4,1,4,1,0,1035294.49368065,0
"2744",2011,4,1,4,2,0,1035294.49368065,0
"2745",2011,4,2,1,1,0,1035294.49368065,0
"2746",2011,4,2,1,2,0,1035294.49368065,0
"2747",2011,4,2,2,1,0,1035294.49368065,0
"2748",2011,4,2,2,2,0,1035294.49368065,0
"2749",2011,4,2,3,1,0,1035294.49368065,0
"2750",2011,4,2,3,2,0,1035294.49368065,0
"2751",2011,4,2,4,1,0,1035294.49368065,0
"2752",2011,4,2,4,2,0,1035294.49368065,0
"2753",2011,5,1,1,1,0,1035294.49368065,0
"2754",2011,5,1,1,2,0,1035294.49368065,0
"2755",2011,5,1,2,1,0,1035294.49368065,0
"2756",2011,5,1,2,2,0,1035294.49368065,0
"2757",2011,5,1,3,1,0,1035294.49368065,0
"2758",2011,5,1,3,2,0,1035294.49368065,0
"2759",2011,5,1,4,1,0,1035294.49368065,0
"2760",2011,5,1,4,2,0,1035294.49368065,0
"2761",2011,5,2,1,1,0,1035294.49368065,0
"2762",2011,5,2,1,2,0,1035294.49368065,0
"2763",2011,5,2,2,1,0,1035294.49368065,0
"2764",2011,5,2,2,2,0,1035294.49368065,0
"2765",2011,5,2,3,1,0,1035294.49368065,0
"2766",2011,5,2,3,2,0,1035294.49368065,0
"2767",2011,5,2,4,1,0,1035294.49368065,0
"2768",2011,5,2,4,2,0,1035294.49368065,0
"2769",2011,6,1,1,1,0,1035294.49368065,0
"2770",2011,6,1,1,2,0,1035294.49368065,0
"2771",2011,6,1,2,1,0,1035294.49368065,0
"2772",2011,6,1,2,2,0,1035294.49368065,0
"2773",2011,6,1,3,1,0,1035294.49368065,0
"2774",2011,6,1,3,2,0,1035294.49368065,0
"2775",2011,6,1,4,1,0,1035294.49368065,0
"2776",2011,6,1,4,2,0,1035294.49368065,0
"2777",2011,6,2,1,1,0,1035294.49368065,0
"2778",2011,6,2,1,2,0,1035294.49368065,0
"2779",2011,6,2,2,1,0,1035294.49368065,0
"2780",2011,6,2,2,2,0,1035294.49368065,0
"2781",2011,6,2,3,1,0,1035294.49368065,0
"2782",2011,6,2,3,2,0,1035294.49368065,0
"2783",2011,6,2,4,1,0,1035294.49368065,0
"2784",2011,6,2,4,2,0,1035294.49368065,0
"2785",2011,7,1,1,1,0,1035294.49368065,0
"2786",2011,7,1,1,2,0,1035294.49368065,0
"2787",2011,7,1,2,1,0,1035294.49368065,0
"2788",2011,7,1,2,2,0,1035294.49368065,0
"2789",2011,7,1,3,1,0,1035294.49368065,0
"2790",2011,7,1,3,2,0,1035294.49368065,0
"2791",2011,7,1,4,1,0,1035294.49368065,0
"2792",2011,7,1,4,2,0,1035294.49368065,0
"2793",2011,7,2,1,1,0,1035294.49368065,0
"2794",2011,7,2,1,2,0,1035294.49368065,0
"2795",2011,7,2,2,1,0,1035294.49368065,0
"2796",2011,7,2,2,2,0,1035294.49368065,0
"2797",2011,7,2,3,1,0,1035294.49368065,0
"2798",2011,7,2,3,2,0,1035294.49368065,0
"2799",2011,7,2,4,1,0,1035294.49368065,0
"2800",2011,7,2,4,2,0,1035294.49368065,0
"2801",2011,8,1,1,1,0,1035294.49368065,0
"2802",2011,8,1,1,2,0,1035294.49368065,0
"2803",2011,8,1,2,1,0,1035294.49368065,0
"2804",2011,8,1,2,2,0,1035294.49368065,0
"2805",2011,8,1,3,1,0,1035294.49368065,0
"2806",2011,8,1,3,2,0,1035294.49368065,0
"2807",2011,8,1,4,1,0,1035294.49368065,0
"2808",2011,8,1,4,2,0,1035294.49368065,0
"2809",2011,8,2,1,1,0,1035294.49368065,0
"2810",2011,8,2,1,2,0,1035294.49368065,0
"2811",2011,8,2,2,1,0,1035294.49368065,0
"2812",2011,8,2,2,2,0,1035294.49368065,0
"2813",2011,8,2,3,1,0,1035294.49368065,0
"2814",2011,8,2,3,2,0,1035294.49368065,0
"2815",2011,8,2,4,1,0,1035294.49368065,0
"2816",2011,8,2,4,2,0,1035294.49368065,0
"2817",2012,1,1,1,1,263362.166224719,1007026.89371763,0.261524461628298
"2818",2012,1,1,1,2,213207.009658712,1007026.89371763,0.211719280774736
"2819",2012,1,1,2,1,6063.35540973051,1007026.89371763,0.00602104615830716
"2820",2012,1,1,2,2,22098.189724465,1007026.89371763,0.0219439916275576
"2821",2012,1,1,3,1,0,1007026.89371763,0
"2822",2012,1,1,3,2,0,1007026.89371763,0
"2823",2012,1,1,4,1,0,1007026.89371763,0
"2824",2012,1,1,4,2,0,1007026.89371763,0
"2825",2012,1,2,1,1,0,1007026.89371763,0
"2826",2012,1,2,1,2,0,1007026.89371763,0
"2827",2012,1,2,2,1,0,1007026.89371763,0
"2828",2012,1,2,2,2,0,1007026.89371763,0
"2829",2012,1,2,3,1,0,1007026.89371763,0
"2830",2012,1,2,3,2,0,1007026.89371763,0
"2831",2012,1,2,4,1,0,1007026.89371763,0
"2832",2012,1,2,4,2,0,1007026.89371763,0
"2833",2012,2,1,1,1,0,1007026.89371763,0
"2834",2012,2,1,1,2,0,1007026.89371763,0
"2835",2012,2,1,2,1,0,1007026.89371763,0
"2836",2012,2,1,2,2,0,1007026.89371763,0
"2837",2012,2,1,3,1,0,1007026.89371763,0
"2838",2012,2,1,3,2,0,1007026.89371763,0
"2839",2012,2,1,4,1,0,1007026.89371763,0
"2840",2012,2,1,4,2,0,1007026.89371763,0
"2841",2012,2,2,1,1,0,1007026.89371763,0
"2842",2012,2,2,1,2,0,1007026.89371763,0
"2843",2012,2,2,2,1,0,1007026.89371763,0
"2844",2012,2,2,2,2,0,1007026.89371763,0
"2845",2012,2,2,3,1,0,1007026.89371763,0
"2846",2012,2,2,3,2,0,1007026.89371763,0
"2847",2012,2,2,4,1,0,1007026.89371763,0
"2848",2012,2,2,4,2,0,1007026.89371763,0
"2849",2012,3,1,1,1,239310.194541723,1007026.89371763,0.237640321261198
"2850",2012,3,1,1,2,216911.55299068,1007026.89371763,0.215397974318154
"2851",2012,3,1,2,1,5509.60976467706,1007026.89371763,0.00547116447341074
"2852",2012,3,1,2,2,22482.1531857197,1007026.89371763,0.0223252758451392
"2853",2012,3,1,3,1,0,1007026.89371763,0
"2854",2012,3,1,3,2,0,1007026.89371763,0
"2855",2012,3,1,4,1,0,1007026.89371763,0
"2856",2012,3,1,4,2,0,1007026.89371763,0
"2857",2012,3,2,1,1,8936.89523184857,1007026.89371763,0.0088745348188829
"2858",2012,3,2,1,2,8100.43143948598,1007026.89371763,0.00804390775461987
"2859",2012,3,2,2,1,205.753061751425,1007026.89371763,0.000204317345480069
"2860",2012,3,2,2,2,839.582484114014,1007026.89371763,0.000833723994216817
"2861",2012,3,2,3,1,0,1007026.89371763,0
"2862",2012,3,2,3,2,0,1007026.89371763,0
"2863",2012,3,2,4,1,0,1007026.89371763,0
"2864",2012,3,2,4,2,0,1007026.89371763,0
"2865",2012,4,1,1,1,0,1007026.89371763,0
"2866",2012,4,1,1,2,0,1007026.89371763,0
"2867",2012,4,1,2,1,0,1007026.89371763,0
"2868",2012,4,1,2,2,0,1007026.89371763,0
"2869",2012,4,1,3,1,0,1007026.89371763,0
"2870",2012,4,1,3,2,0,1007026.89371763,0
"2871",2012,4,1,4,1,0,1007026.89371763,0
"2872",2012,4,1,4,2,0,1007026.89371763,0
"2873",2012,4,2,1,1,0,1007026.89371763,0
"2874",2012,4,2,1,2,0,1007026.89371763,0
"2875",2012,4,2,2,1,0,1007026.89371763,0
"2876",2012,4,2,2,2,0,1007026.89371763,0
"2877",2012,4,2,3,1,0,1007026.89371763,0
"2878",2012,4,2,3,2,0,1007026.89371763,0
"2879",2012,4,2,4,1,0,1007026.89371763,0
"2880",2012,4,2,4,2,0,1007026.89371763,0
"2881",2012,5,1,1,1,0,1007026.89371763,0
"2882",2012,5,1,1,2,0,1007026.89371763,0
"2883",2012,5,1,2,1,0,1007026.89371763,0
"2884",2012,5,1,2,2,0,1007026.89371763,0
"2885",2012,5,1,3,1,0,1007026.89371763,0
"2886",2012,5,1,3,2,0,1007026.89371763,0
"2887",2012,5,1,4,1,0,1007026.89371763,0
"2888",2012,5,1,4,2,0,1007026.89371763,0
"2889",2012,5,2,1,1,0,1007026.89371763,0
"2890",2012,5,2,1,2,0,1007026.89371763,0
"2891",2012,5,2,2,1,0,1007026.89371763,0
"2892",2012,5,2,2,2,0,1007026.89371763,0
"2893",2012,5,2,3,1,0,1007026.89371763,0
"2894",2012,5,2,3,2,0,1007026.89371763,0
"2895",2012,5,2,4,1,0,1007026.89371763,0
"2896",2012,5,2,4,2,0,1007026.89371763,0
"2897",2012,6,1,1,1,0,1007026.89371763,0
"2898",2012,6,1,1,2,0,1007026.89371763,0
"2899",2012,6,1,2,1,0,1007026.89371763,0
"2900",2012,6,1,2,2,0,1007026.89371763,0
"2901",2012,6,1,3,1,0,1007026.89371763,0
"2902",2012,6,1,3,2,0,1007026.89371763,0
"2903",2012,6,1,4,1,0,1007026.89371763,0
"2904",2012,6,1,4,2,0,1007026.89371763,0
"2905",2012,6,2,1,1,0,1007026.89371763,0
"2906",2012,6,2,1,2,0,1007026.89371763,0
"2907",2012,6,2,2,1,0,1007026.89371763,0
"2908",2012,6,2,2,2,0,1007026.89371763,0
"2909",2012,6,2,3,1,0,1007026.89371763,0
"2910",2012,6,2,3,2,0,1007026.89371763,0
"2911",2012,6,2,4,1,0,1007026.89371763,0
"2912",2012,6,2,4,2,0,1007026.89371763,0
"2913",2012,7,1,1,1,0,1007026.89371763,0
"2914",2012,7,1,1,2,0,1007026.89371763,0
"2915",2012,7,1,2,1,0,1007026.89371763,0
"2916",2012,7,1,2,2,0,1007026.89371763,0
"2917",2012,7,1,3,1,0,1007026.89371763,0
"2918",2012,7,1,3,2,0,1007026.89371763,0
"2919",2012,7,1,4,1,0,1007026.89371763,0
"2920",2012,7,1,4,2,0,1007026.89371763,0
"2921",2012,7,2,1,1,0,1007026.89371763,0
"2922",2012,7,2,1,2,0,1007026.89371763,0
"2923",2012,7,2,2,1,0,1007026.89371763,0
"2924",2012,7,2,2,2,0,1007026.89371763,0
"2925",2012,7,2,3,1,0,1007026.89371763,0
"2926",2012,7,2,3,2,0,1007026.89371763,0
"2927",2012,7,2,4,1,0,1007026.89371763,0
"2928",2012,7,2,4,2,0,1007026.89371763,0
"2929",2012,8,1,1,1,0,1007026.89371763,0
"2930",2012,8,1,1,2,0,1007026.89371763,0
"2931",2012,8,1,2,1,0,1007026.89371763,0
"2932",2012,8,1,2,2,0,1007026.89371763,0
"2933",2012,8,1,3,1,0,1007026.89371763,0
"2934",2012,8,1,3,2,0,1007026.89371763,0
"2935",2012,8,1,4,1,0,1007026.89371763,0
"2936",2012,8,1,4,2,0,1007026.89371763,0
"2937",2012,8,2,1,1,0,1007026.89371763,0
"2938",2012,8,2,1,2,0,1007026.89371763,0
"2939",2012,8,2,2,1,0,1007026.89371763,0
"2940",2012,8,2,2,2,0,1007026.89371763,0
"2941",2012,8,2,3,1,0,1007026.89371763,0
"2942",2012,8,2,3,2,0,1007026.89371763,0
"2943",2012,8,2,4,1,0,1007026.89371763,0
"2944",2012,8,2,4,2,0,1007026.89371763,0
"2945",2013,1,1,1,1,259917.024662509,977968.09453169,0.265772499241883
"2946",2013,1,1,1,2,209102.259358414,977968.09453169,0.213812966422534
"2947",2013,1,1,2,1,6603.67261316251,977968.09453169,0.00675244177196266
"2948",2013,1,1,2,2,22433.2462976041,977968.09453169,0.0229386279808509
"2949",2013,1,1,3,1,0,977968.09453169,0
"2950",2013,1,1,3,2,0,977968.09453169,0
"2951",2013,1,1,4,1,0,977968.09453169,0
"2952",2013,1,1,4,2,0,977968.09453169,0
"2953",2013,1,2,1,1,0,977968.09453169,0
"2954",2013,1,2,1,2,0,977968.09453169,0
"2955",2013,1,2,2,1,0,977968.09453169,0
"2956",2013,1,2,2,2,0,977968.09453169,0
"2957",2013,1,2,3,1,0,977968.09453169,0
"2958",2013,1,2,3,2,0,977968.09453169,0
"2959",2013,1,2,4,1,0,977968.09453169,0
"2960",2013,1,2,4,2,0,977968.09453169,0
"2961",2013,2,1,1,1,0,977968.09453169,0
"2962",2013,2,1,1,2,0,977968.09453169,0
"2963",2013,2,1,2,1,0,977968.09453169,0
"2964",2013,2,1,2,2,0,977968.09453169,0
"2965",2013,2,1,3,1,0,977968.09453169,0
"2966",2013,2,1,3,2,0,977968.09453169,0
"2967",2013,2,1,4,1,0,977968.09453169,0
"2968",2013,2,1,4,2,0,977968.09453169,0
"2969",2013,2,2,1,1,0,977968.09453169,0
"2970",2013,2,2,1,2,0,977968.09453169,0
"2971",2013,2,2,2,1,0,977968.09453169,0
"2972",2013,2,2,2,2,0,977968.09453169,0
"2973",2013,2,2,3,1,0,977968.09453169,0
"2974",2013,2,2,3,2,0,977968.09453169,0
"2975",2013,2,2,4,1,0,977968.09453169,0
"2976",2013,2,2,4,2,0,977968.09453169,0
"2977",2013,3,1,1,1,229832.846482876,977968.09453169,0.235010577306138
