"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"55",55,14793.6899333643,71781.3526961224,313531.962006097,121763.445588644,521870.450224228,153997647.447137,15413361.5285337,169411008.975671,0.0330536709437019,0.0179685220186064,6,6,6,40,1.5,14,30,60,17,4543,5837,5605,3652,4819
"56",56,14796.2691809703,71800.9328341271,311294.756502793,120980.493266953,518872.451784844,154113681.120221,15341812.7781343,169455493.898355,0.0330526794917889,0.0179685220186064,6,6,6,40,1.5,14,30,60,20,4531,5839,5609,3641,4804
"57",57,10783.9482375711,52270.2008391039,492793.09838569,200537.922321567,756385.169783932,141132165.500959,19155918.4600189,160288083.960978,0.0317396480231237,0.0178651240308288,6,6,6,40,1.5,17,22,40,17,5147,5331,4955,4450,5513
"58",58,10775.592748571,52261.230746737,489049.504753584,199192.156447297,751278.48469619,141446691.987936,18950403.3093769,160397095.297313,0.0317848591720844,0.0178651240308288,6,6,6,40,1.5,17,22,40,20,5130,5329,4952,4433,5506
"59",59,11040.2221947506,53827.6186858879,380795.407655358,154436.388151253,600099.63668725,146606078.515164,17103769.011726,163709847.52689,0.0323213695813823,0.0178909624927294,6,6,6,40,1.5,17,22,60,17,4802,5403,5022,4052,5145
"60",60,11038.8019469396,53819.9272682486,377794.623881254,153341.052502967,595994.405599409,146962518.732876,16886491.5040658,163849010.236942,0.0323205230905413,0.0178909624927294,6,6,6,40,1.5,17,22,60,20,4793,5401,5019,4044,5133
"61",61,11072.0767388997,53912.682648043,426449.857326022,167548.58545982,658983.202172785,147544612.569627,17397852.9739759,164942465.543603,0.032427494615508,0.0178764462552549,6,6,6,40,1.5,17,30,40,17,4965,5409,5033,4181,5328
"62",62,11073.8401223813,53927.9958280115,423471.27241997,166433.370590487,654906.47896085,147494978.407234,17348255.5230752,164843233.930309,0.0324271370893696,0.0178764462552549,6,6,6,40,1.5,17,30,40,20,4950,5411,5035,4167,5316
"63",63,11338.105941771,55472.0520047175,327515.395502347,128523.680707694,522849.234156529,152609235.769062,15750031.1944648,168359266.963527,0.0329291902388478,0.0179021063641605,6,6,6,40,1.5,17,30,60,17,4551,5483,5095,3758,4886
"64",64,11330.4474981088,55466.3770010945,324841.030211377,127638.802424083,519276.657134663,152917763.476098,15607976.9197519,168525740.39585,0.0329718983560241,0.0179021063641605,6,6,6,40,1.5,17,30,60,20,4534,5481,5089,3739,4872
"65",65,14222.1051882087,68481.831607771,473131.70919555,199689.198081744,755524.844073275,253227635.418497,11916808.8947936,265144444.31329,0.0417420779942403,0.0189747174087456,6,6,10,30,1.2,14,22,40,17,5143,5761,5518,4438,5451
"66",66,14224.8331087433,68502.1877217083,469787.722155975,198446.057545381,750960.800531807,253356326.416662,11891790.0280978,265248116.44476,0.0417411151329371,0.0189747174087456,6,6,10,30,1.2,14,22,40,20,5127,5764,5521,4423,5441
"67",67,14522.0325017528,70201.1643732365,354475.459028069,150645.729022241,589844.384925299,262519127.174317,12059989.4316406,274579116.605957,0.0424097184291296,0.0190028093049874,6,6,10,30,1.2,14,22,60,17,4775,5804,5568,4016,5025
