"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank"
"3398",3398,7498.58481816346,23975.4798654182,124898.7835456,15481.8978123946,193685886.327979,125071786.422364,318757672.750343,0.0389315276454782,0.0464585046669499,9,11,12,35,1.2,14,30,40,20,0.530350972482582,0.207451890201495,4248,2051
"3399",3399,7757.22493858319,25175.4081594329,62507.3415578218,14997.9108310907,205306665.959892,113905192.006509,319211857.966401,0.0400192929933292,0.0450535159941721,9,11,12,35,1.2,14,30,60,17,0.570641190738618,0.172440087195868,4605,1694
"3400",3400,7754.49586288021,25178.759237069,59189.2074681024,15536.146750071,205682143.659896,112871898.880334,318554042.54023,0.0400211410520041,0.0447765526944173,9,11,12,35,1.2,14,30,60,20,0.57194300343644,0.169200294110042,4613,1676
"3401",3401,4504.17102001672,12948.4237230909,192494.564414598,29761.1218675167,182195137.236435,136278399.953552,318473537.189987,0.0379838273357065,0.0480453457054691,9,11,12,35,1.2,17,22,40,17,0.490511581022803,0.242589169366665,3530,2665
"3402",3402,4502.98735904613,12932.4778483959,186425.895484444,28787.2520936774,182541478.980869,135249563.931947,317791042.912816,0.0379860136503441,0.0478201729971833,9,11,12,35,1.2,17,22,40,20,0.491712376917435,0.239363351111605,3551,2608
"3403",3403,4698.48108229868,13564.8598834765,104361.334887186,14628.6212986497,193924215.131069,123722205.767807,317646420.898876,0.0391080227014262,0.0464273650732305,9,11,12,35,1.2,17,22,60,17,0.531177278444605,0.203220407418305,4263,1992
"3404",3404,4697.58260471986,13552.0191172844,100009.603421841,14589.2448065861,194260725.419476,122799425.372423,317060150.791899,0.0391099513442553,0.0462139239563009,9,11,12,35,1.2,17,22,60,20,0.532343987856087,0.20032711657085,4275,1952
"3405",3405,4685.37719649324,13514.5283316211,136587.300223524,17002.0902911849,192333127.118186,126197619.323058,318530746.441244,0.038858908009294,0.046711088207475,9,11,12,35,1.2,17,30,40,17,0.525660842772118,0.210981833017398,4176,2103
"3406",3406,4684.46035524114,13501.1611605238,131756.354121295,16616.6450716314,192687697.611274,125236506.471281,317924204.082555,0.0388611484047562,0.0464930837616225,9,11,12,35,1.2,17,30,40,20,0.526890168428929,0.207968354370334,4197,2059
"3407",3407,4885.45127766809,14211.7773839738,67411.1179995562,14242.477530292,204215414.555867,113931028.497841,318146443.053708,0.0399409894287199,0.0450375435518939,9,11,12,35,1.2,17,30,60,17,0.56685773053775,0.172521095076267,4581,1696
"3408",3408,4884.78445505938,14201.2545968198,64163.2885309786,14673.5507741099,204557138.488834,113074401.404863,317631539.893697,0.0399427940471396,0.0448312442054154,9,11,12,35,1.2,17,30,60,20,0.568042516092478,0.169835221665654,4588,1679
"3409",3409,7256.70086753283,22922.5883622225,185552.369549479,27646.1488639427,184411711.61958,133109196.423941,317520908.043521,0.0380491969638722,0.0472588672538917,9,11,12,35,1.5,14,22,40,17,0.498196630434842,0.232652430775538,3671,2477
"3410",3410,7257.50823991431,22924.7679156698,179520.430881305,26722.3241734474,184769614.905365,132084164.085975,316853778.99134,0.0380514211764843,0.0470317249036869,9,11,12,35,1.5,14,22,40,20,0.499437511163636,0.229438538611578,3702,2418
"3411",3411,7512.04815428491,24086.4024681523,98656.3474389183,14068.5152348687,196397280.230022,120585451.604641,316982731.834663,0.0391883023244829,0.0456257483278376,9,11,12,35,1.5,14,22,60,17,0.539751602694295,0.193385410753437,4357,1880
"3412",3412,7512.98236619515,24090.1443448274,94365.2105968152,14090.7334802092,196744760.056123,119667091.063917,316411851.120041,0.0391902646966547,0.0454104135851215,9,11,12,35,1.5,14,22,60,20,0.54095634441358,0.190505977943172,4365,1850
"3413",3413,7496.56330823032,23969.1697244611,129711.994024873,15805.3514600905,194393808.354818,123060268.282212,317454076.63703,0.0389330572919218,0.0459177498720071,9,11,12,35,1.5,14,30,40,17,0.532805397561883,0.201144964898894,4282,1964
"3414",3414,7497.55001220634,23973.0425444968,124955.349143934,15487.9091328471,194759018.527891,122103799.706792,316862818.234683,0.0389353248761365,0.0456978698549918,9,11,12,35,1.5,14,30,40,20,0.534071611882138,0.198146047942069,4300,1929
"3415",3415,7756.58431636829,25174.1613500874,62643.3891323413,14889.7491927798,206556403.259675,111024978.860288,317581382.119963,0.0400227801632264,0.0442961542751521,9,11,12,35,1.5,14,30,60,17,0.57497413484098,0.163409450680002,4627,1646
"3416",3416,7757.67772461603,25179.3996737505,59467.5404257873,15391.0185086947,206909605.561929,110171759.650308,317081365.212237,0.04002462799959,0.0440877737247771,9,11,12,35,1.5,14,30,60,20,0.576198716865343,0.160734262364931,4632,1633
"3417",3417,4504.69025346793,12950.245496927,192688.040525921,29818.6321156311,183302142.307243,133119365.26132,316421507.568563,0.0379874105676746,0.0472805744950644,9,11,12,35,1.5,17,22,40,17,0.49434966050853,0.232684314205512,3596,2478
"3418",3418,4503.49824327466,12934.2733014669,186608.954231142,28833.8954971137,183654841.298425,132104400.867787,315759242.166212,0.0379895966199494,0.0470556723515798,9,11,12,35,1.5,17,22,40,20,0.495572497511167,0.229501989131215,3620,2421
"3419",3419,4698.84867436974,13566.4079947509,104550.210687342,14593.2588578508,195098065.041701,120718287.754435,315816352.796136,0.0391116070019593,0.0456676887344423,9,11,12,35,1.5,17,22,60,17,0.535247114599944,0.193801905965446,4311,1885
"3420",3420,4697.94231926693,13553.5419480034,100185.860195674,14541.6213827699,195440323.119325,119808459.842744,315248782.962069,0.0391135354094566,0.0454545005193321,9,11,12,35,1.5,17,22,60,20,0.536433752079024,0.19094922640829,4321,1856
"3421",3421,4686.0600149544,13519.4870217461,136645.21992495,17017.6458215274,193396714.199547,123211893.029535,316608607.229082,0.0388627145919813,0.0459500066129021,9,11,12,35,1.5,17,30,40,17,0.529348388444581,0.201620369985382,4234,1972
"3422",3422,4685.13026165241,13506.0600660762,131813.406274905,16626.3921936618,193756447.634886,122264564.939275,316021012.574161,0.0388649547069653,0.0457323230957916,9,11,12,35,1.5,17,30,40,20,0.530595614455477,0.198650112157196,4252,1936
"3423",3423,4885.69075480735,14212.9217791668,67551.9008824512,14144.7607009584,205456723.628946,111050433.121131,316507156.750077,0.0399444420384324,0.0442805607534795,9,11,12,35,1.5,17,30,60,17,0.571161453270795,0.16348926011277,4606,1647
"3424",3424,4885.0164820235,14202.375648276,64291.5965472836,14564.0204025298,205803874.130011,110206277.557323,316010151.687333,0.0399462464413138,0.0440745093292409,9,11,12,35,1.5,17,30,60,20,0.572365053192539,0.160842490004939,4614,1634
"3425",3425,7263.49214861029,23379.1252821076,235977.431011907,50656.8730030781,287765087.377305,76810179.5696175,364575266.946922,0.0467039266591789,0.0383468631438824,9,11,12,45,1.2,14,22,40,17,0.856531458103458,0.056132176335635,5091,1156
"3426",3426,7264.37076260807,23382.6213784588,229417.03615931,49154.2957977304,288215203.612955,76111447.8442189,364326651.457174,0.0467060187060804,0.0381343967525239,9,11,12,45,1.2,14,22,40,20,0.858092048868393,0.0539413689495709,5125,1073
"3427",3427,7500.26959860012,24462.7562913971,147502.448775386,27422.4363211663,299264753.918641,71991784.8934974,371256538.812139,0.0475797741261931,0.0370693634318909,9,11,12,45,1.2,14,22,60,17,0.896401767110063,0.0410245545378792,5779,591
"3428",3428,7501.24764600605,24467.4792760042,142422.874687877,26744.0869614226,299694113.384182,71361290.3462507,371055403.730432,0.0475816389835761,0.0368664784812551,9,11,12,45,1.2,14,22,60,20,0.89789039241102,0.0390476983844062,5801,531
"3429",3429,7508.34113598674,24473.0611870489,172200.88496362,30242.8203506002,300607937.565296,70668638.319981,371276575.885277,0.0475637539069242,0.0369859769725457,9,11,12,45,1.2,14,30,40,17,0.9010586975395,0.0368759533212229,5852,469
"3430",3430,7509.39853999703,24478.2210509076,166863.810425821,29332.5242212171,301059605.567894,70026520.4534768,371086126.02137,0.0475658695117258,0.0367802912894747,9,11,12,45,1.2,14,30,40,20,0.902624668410677,0.0348626533471041,5874,403
"3431",3431,7747.04316282453,25608.1492204869,102014.557263565,18526.5455825266,311688465.710943,66596059.3877356,378284525.098678,0.0483766378531039,0.0357757146444557,9,11,12,45,1.2,14,30,60,17,0.939475818552125,0.0241067664061703,6175,155
"3432",3432,7748.18102716543,25614.3760394859,98012.4906436694,18330.644526317,312117118.514424,66017496.5885173,378134615.102941,0.0483784837619744,0.0355794024772757,9,11,12,45,1.2,14,30,60,20,0.940961993796416,0.0222927373478701,6182,124
"3433",3433,4497.48060780623,13066.8262365636,243700.402354338,53727.6602954383,286570744.264341,76434629.218725,363005373.483066,0.0466566137176097,0.0383590399457164,9,11,12,45,1.2,17,22,40,17,0.852390570295743,0.0549546736508886,5009,1118
"3434",3434,4496.43024245544,13053.3245672477,237110.616316698,52178.167612314,287014846.898091,75743141.995643,362757988.893734,0.046658668635449,0.0381487614955982,9,11,12,45,1.2,17,22,40,20,0.853930311398204,0.0527865807181789,5034,1032
"3435",3435,4676.44027361966,13684.9801140261,154429.280895074,29349.4750180329,297824961.931881,71636851.3529672,369461813.284848,0.0475127065031892,0.0370928169366144,9,11,12,45,1.2,17,22,60,17,0.891409887457639,0.039911693916427,5690,554
"3436",3436,4675.63477472117,13674.0540112087,149296.568157688,28612.2089886127,298248344.696134,71012751.1039596,369261095.800093,0.0475145378675685,0.0368920538124359,9,11,12,45,1.2,17,22,60,20,0.892877791033637,0.0379548864816561,5719,497
"3437",3437,4684.13897023375,13695.6602348668,179670.860600301,32491.7843871367,299319275.461539,70550892.3137727,369870167.775312,0.0474863248313519,0.0370192451669146,9,11,12,45,1.2,17,30,40,17,0.896590797875003,0.0365067718303818,5782,460
"3438",3438,4683.34964663741,13684.6541902593,174285.370494035,31525.0555430575,299764414.096066,69915249.6096745,369679663.70574,0.0474883916889247,0.0368157428837972,9,11,12,45,1.2,17,30,40,20,0.898134130879099,0.0345137741169295,5807,391
"3439",3439,4872.51588928233,14390.0724860215,108285.185871142,19399.1966311299,310541171.31635,66479041.7105953,377020213.026945,0.0483172460377819,0.035819280854747,9,11,12,45,1.2,17,30,60,17,0.93549805259956,0.02373986852239,6153,147
"3440",3440,4871.94867714046,14381.4409686417,104213.402758207,19136.0313683742,310963517.719107,65906230.3595097,376869748.078617,0.0483190481452262,0.0356250878883558,9,11,12,45,1.2,17,30,60,20,0.93696236302328,0.0219438725869487,6159,119
"3441",3441,7263.03604876732,23378.3539522382,236169.638937851,50754.3384971082,289248779.838951,74592334.293966,363841114.132917,0.0467073150286431,0.0376119704343119,9,11,12,45,1.5,14,22,40,17,0.861675544386654,0.0491783317706517,5189,886
"3442",3442,7263.91052986415,23381.8385598787,229600.673767868,49242.7426490149,289704125.290977,73905981.0957062,363610106.386683,0.0467094068240463,0.0373997576811894,9,11,12,45,1.5,14,22,40,20,0.863254265283626,0.0470263360882767,5220,808
"3443",3443,7499.74012689516,24461.7654299615,147710.467896004,27464.4216266373,300790879.882895,69885368.9020802,370676248.784975,0.0475831856433443,0.0363378304078023,9,11,12,45,1.5,14,22,60,17,0.901692973908025,0.0344200859780931,5860,383
"3444",3444,7500.71425559669,24466.4770716745,142620.09077457,26775.7422263218,301225041.029364,69266529.597901,370491570.627265,0.0475850502719913,0.0361351827686803,9,11,12,45,1.5,14,22,60,20,0.90319824703974,0.0324797737393594,5879,328
"3445",3445,7507.80597496611,24472.0657637325,172361.61117812,30294.4455681388,302158934.610082,68559099.5001117,370718034.110194,0.0475673063851687,0.0362518273738432,9,11,12,45,1.5,14,30,40,17,0.906436134460969,0.0302616934275249,5916,279
"3446",3446,7508.85946593549,24477.2150859038,167015.846498013,29375.3602229939,302615553.116926,67928952.4732461,370544505.590172,0.0475694217268347,0.0360463913807763,9,11,12,45,1.5,14,30,40,20,0.908019269145836,0.0282859268914114,5932,230
"3447",3447,7746.44061667814,25606.938647151,102180.979894671,18513.5683637529,313274964.020308,64595793.855619,377870757.875927,0.0483801334803593,0.0350454449950677,9,11,12,45,1.5,14,30,60,17,0.944976341337327,0.0178351225941615,6196,69
"3448",3448,7747.5747746515,25613.1549697968,98168.1558764706,18307.6670648381,313708155.122975,64028483.7424821,377736638.865457,0.0483819791584738,0.0348493663258373,9,11,12,45,1.5,14,30,60,20,0.946478251245771,0.01605637527116,6204,55
"3449",3449,4497.89681732038,13068.147647388,243893.907740041,53829.4487518001,288051144.716528,74215652.6780106,362266797.394538,0.0466599893868748,0.037624116003332,9,11,12,45,1.5,17,22,40,17,0.857523242905862,0.0479972821110577,5106,843
"3450",3450,4496.83886118099,13054.6242603825,237295.749257635,52271.099132268,288500426.30296,73536411.5352301,362036837.83819,0.0466620440584466,0.0374140893564877,9,11,12,45,1.5,17,22,40,20,0.859080939871912,0.0458675856074773,5138,763
"3451",3451,4676.75260696911,13686.1040089561,154639.781487198,29398.4650411277,299347221.234334,69528402.8142034,368875624.048538,0.0475161053784687,0.0363612180909343,9,11,12,45,1.5,17,22,60,17,0.896687688214628,0.0333008524962462,5783,348
"3452",3452,4675.93998981518,13675.1572274558,149496.50299442,28651.0526993921,299775359.921707,68915831.0166148,368691190.938322,0.0475179365189166,0.0361606904450358,9,11,12,45,1.5,17,22,60,20,0.898172080975224,0.0313801914329661,5808,301
"3453",3453,4684.42701657543,13696.6233642931,179833.514170164,32548.7364902496,300865355.242249,68439397.9064021,369304753.148651,0.0474898444368296,0.0362851973275993,9,11,12,45,1.5,17,30,40,17,0.901951186229236,0.0298863803766211,5865,270
"3454",3454,4683.63050067524,13685.5974194083,174439.533095665,31573.3766274551,301315394.278339,67815590.5490093,369130984.827348,0.0474919110390912,0.0360819427553465,9,11,12,45,1.5,17,30,40,20,0.903511509336821,0.0279304912758685,5883,224
"3455",3455,4872.70737465106,14390.8431984716,108454.869968499,19394.4507973228,312122637.133119,64476181.2550763,376598818.388196,0.048320707687188,0.0350890925815608,9,11,12,45,1.5,17,30,60,17,0.940981127310583,0.0174600885729343,6183,62
"3456",3456,4872.13342538454,14382.1926317842,104372.567266898,19121.4669318883,312549475.429048,63914492.5979884,376463968.027036,0.0483225095709355,0.0348951310332548,9,11,12,45,1.5,17,30,60,20,0.942461011504906,0.0156989667948808,6186,49
"3457",3457,5807.19431023071,16847.9737765091,92560.0433888395,11309.1665280037,47209696.5170939,332363701.853007,379573398.3701,0.0213991160085572,0.0652599047717518,9,12,8,35,1.2,14,22,40,17,0.0225057294159473,0.857396129011804,776,5513
"3458",3458,5807.00555543987,16838.8608362621,87899.635531269,12310.5164990877,47230094.5120391,330535069.890946,377765164.402985,0.0214020099795878,0.0649922339355024,9,12,8,35,1.2,14,22,40,20,0.022576450976321,0.85166262606174,779,5462
"3459",3459,6041.57744873803,17707.6640254749,31367.5846017466,36876.6198301876,52594257.2243301,306529242.285415,359123499.509745,0.0227827320749203,0.063369313813725,9,12,8,35,1.2,14,22,60,17,0.0411744532863866,0.776394619021164,1336,4965
"3460",3460,6041.59418298948,17701.1046889081,28917.2288019401,39119.5002649256,52643632.8933506,304874913.999542,357518546.892893,0.0227852774977591,0.0631158718018032,9,12,8,35,1.2,14,22,60,20,0.0413456428747262,0.771207628798847,1339,4942
"3461",3461,6024.964919665,17653.4994244012,49623.8114754242,23503.2513783188,52047220.0682578,310943538.976576,362990759.044833,0.0225064477303961,0.0636638961189826,9,12,8,35,1.2,14,30,40,17,0.0392778295562725,0.79023522972158,1294,5036
"3462",3462,6024.9875286378,17646.5496291029,46692.370042266,25339.0015429566,52103163.5940849,309232595.580762,361335759.174847,0.0225094237419649,0.0634054977254687,9,12,8,35,1.2,14,30,40,20,0.0394717904553671,0.784870728164781,1301,5006
"3463",3463,6262.90762344763,18592.4001482258,14285.718840988,65586.1331524574,57929463.6828182,286439500.458495,344368964.141313,0.0238444919490088,0.0618504327282152,9,12,8,35,1.2,14,30,60,17,0.0596720618343679,0.71340512938059,1529,4763
"3464",3464,6263.12783339162,18587.8935571619,13302.8225526892,68457.368768954,58007814.3924965,284892831.51651,342900645.909006,0.0238470931752414,0.0616059373712051,9,12,8,35,1.2,14,30,60,20,0.059943710320394,0.708555694871281,1530,4754
"3465",3465,3472.43205913787,10549.4111087465,97884.0582477804,10685.6888742161,46848830.5191955,332722766.841202,379571597.360398,0.0213301442112134,0.0652823690361264,9,12,8,35,1.2,17,22,40,17,0.021254576715609,0.858521943397527,717,5521
"3466",3466,3469.55231911679,10514.7905952284,93131.6267453647,11582.317258967,46866365.1080853,330911495.910438,377777861.018524,0.0213329778545595,0.0650171552332791,9,12,8,35,1.2,17,22,40,20,0.0213153706068774,0.852842874322745,720,5470
"3467",3467,3607.69281149681,10597.4119454453,34027.2981101628,33680.4318686673,52163133.1984398,306084596.394407,358247729.592847,0.0227197240666903,0.0634042081903922,9,12,8,35,1.2,17,22,60,17,0.0396797101066054,0.775000473790894,1308,4958
"3468",3468,3605.20612020062,10567.3116427382,31495.4998622062,35812.0816580189,52210263.6533538,304452855.469664,356663119.123017,0.0227220659753583,0.0631534864793203,9,12,8,35,1.2,17,22,60,20,0.0398431153492086,0.769884304107841,1315,4933
"3469",3469,3602.77913375338,10620.8246809094,53901.7367672277,21036.4126711519,51527585.3871696,310980066.188057,362507651.575227,0.0224190441318826,0.0635265980189936,9,12,8,35,1.2,17,30,40,17,0.0374762125066768,0.790349757346128,1249,5038
"3470",3470,3600.20564947253,10589.4845127595,50840.71595457,22748.4899466692,51580569.3656818,309286699.484114,360867268.849796,0.0224219589963288,0.0632703928407918,9,12,8,35,1.2,17,30,40,20,0.037659912406851,0.785040365847986,1259,5012
"3471",3471,3752.87215356979,10781.639367862,15743.868838077,59921.5343860946,57311995.4513165,286730146.783134,344042142.23445,0.0237418492751248,0.061732141838232,9,12,8,35,1.2,17,30,60,17,0.0575312476548226,0.714316423503363,1519,4764
"3472",3472,3752.57980981469,10755.8509660858,14853.7415815421,62583.1504423408,57334532.7394745,285836828.15894,343171360.898414,0.0237443956298817,0.0615425351127127,9,12,8,35,1.2,17,30,60,20,0.0576093863243048,0.711515507259184,1520,4760
"3473",3473,5807.25338635474,16849.1818334525,92699.8415082891,11172.1124335881,47201420.9510291,327518469.250687,374719890.201716,0.0214031510739824,0.0644635360549974,9,12,8,35,1.5,14,22,40,17,0.0224770373338753,0.842204359429128,774,5380
"3474",3474,5807.05756618314,16840.0415166852,88024.1833411157,12156.9009912388,47231027.4992316,325707353.201624,372938380.700855,0.0214060446898827,0.0641961795740531,9,12,8,35,1.5,14,22,40,20,0.0225796857212183,0.836525775971303,780,5335
"3475",3475,6041.52768871513,17708.5315717267,31471.8928589995,36536.4544864576,52691845.8540033,301882616.179408,354574462.033412,0.0227867553790389,0.062578195283498,9,12,8,35,1.5,14,22,60,17,0.0415128012555748,0.761825561365294,1343,4901
"3476",3476,6041.53788242925,17701.9471008278,29002.68793571,38760.4631608027,52749555.0616488,300244584.489747,352994139.551396,0.022789300485032,0.0623250431122461,9,12,8,35,1.5,14,22,60,20,0.0417128839217183,0.756689667582498,1349,4881
"3477",3477,6024.9096513337,17654.2922289167,49708.8930028694,23277.5326431819,52150306.4069721,306260418.882064,358410725.289037,0.0225107545465477,0.0628712696389997,9,12,8,35,1.5,14,30,40,17,0.0396352385441006,0.775551748608673,1307,4960
"3478",3478,6024.92555315227,17647.3173351188,46762.121578734,25097.2334211264,52214929.6934638,304566300.425536,356781230.119,0.0225137301758342,0.0626131773469223,9,12,8,35,1.5,14,30,40,20,0.0398592929018667,0.770240000061242,1316,4938
"3479",3479,6262.7456005309,18592.8637618646,14321.01779814,65146.5273929372,58129400.4257308,281948448.301717,340077848.727448,0.0238487598265902,0.0610629894793102,9,12,8,35,1.5,14,30,60,17,0.060365259301707,0.699323859161101,1531,4743
"3480",3480,6262.95854961163,18588.3318238138,13319.4461009239,67999.793682933,58215620.3424218,280417388.736126,338633009.078548,0.0238513607151908,0.0608188017663501,9,12,8,35,1.5,14,30,60,20,0.0606641909888685,0.694523366378426,1532,4738
"3481",3481,3473.87877696557,10554.7208090404,98027.0998067263,10558.2248049798,46833071.1919749,327877281.396609,374710352.588583,0.0213341418281077,0.0644861133007315,9,12,8,35,1.5,17,22,40,17,0.0211999378055358,0.843329381051764,715,5389
"3482",3482,3470.98640056771,10520.0516431451,93259.6795562161,11438.5156541354,46859742.8343751,326083354.91813,372943097.752505,0.0213369751260645,0.0642212115601131,9,12,8,35,1.5,17,22,40,20,0.0212924106281511,0.837704693870335,719,5345
"3483",3483,3608.96426217085,10602.2925737711,34133.5518007089,33354.3416033707,52256248.2066789,301452851.828152,353709100.03483,0.0227234533875914,0.0626144886726425,9,12,8,35,1.5,17,22,60,17,0.0400025476548335,0.760478075798551,1321,4895
"3484",3484,3606.46592414818,10572.148135404,31583.3504443223,35467.4935690639,52311614.6985534,299837163.90432,352148778.602873,0.0227257950189213,0.0623640523488622,9,12,8,35,1.5,17,22,60,20,0.0401945079287872,0.755412238784945,1326,4874
"3485",3485,3605.81782910755,10639.4366536699,53962.9454850508,20882.641819942,51645478.3419504,306773063.817157,358418542.159108,0.0224233135501018,0.0629116587406146,9,12,8,35,1.5,17,30,40,17,0.0378849572750503,0.777159098424639,1272,4969
"3486",3486,3603.2221869487,10607.9461727154,50894.7195075492,22583.5965293954,51706516.2831968,305094780.027759,356801296.310956,0.0224262280425258,0.0626559826487063,9,12,8,35,1.5,17,30,40,20,0.0380965809399517,0.771896997981686,1276,4946
"3487",3487,3755.61502231671,10798.6396937644,15780.9319290554,59601.8110084421,57520666.2835689,282703205.882235,340223872.165804,0.0237460787159607,0.0611244421593934,9,12,8,35,1.5,17,30,60,17,0.0582547269429099,0.701690330328763,1525,4746
"3488",3488,3753.41486855121,10771.6034256858,14630.6429897553,62323.4715640325,57603057.0776557,281186083.598439,338789140.676095,0.023748624742405,0.0608825771885461,9,12,8,35,1.5,17,30,60,20,0.0585403827406441,0.696933536577903,1527,4741
"3489",3489,5807.62352648245,17094.5020181038,135612.710338433,14010.872347937,100353644.433463,201767406.20391,302121050.637373,0.0305933453618132,0.0555758139967545,9,12,8,45,1.2,14,22,40,17,0.206760256939872,0.447923768303658,2260,4033
"3490",3490,5807.52127296798,17087.2401730247,129998.630435045,13970.1128465096,100548152.364134,200379370.084361,300927522.448495,0.0305960461683444,0.0553251532320378,9,12,8,45,1.2,14,22,40,20,0.207434632259557,0.443571712039008,2289,3970
"3491",3491,6022.79042405467,17923.2625076718,64370.7056832292,17906.829808523,107598806.36061,187007768.003072,294606574.363682,0.0316545323032201,0.0540917214292043,9,12,8,45,1.2,14,22,60,17,0.23187984139042,0.401646315583757,2820,3469
"3492",3492,6022.86364446328,17918.1171467052,60653.8181337226,18964.0020662026,107798399.721676,185740586.411654,293538986.13333,0.0316569275805664,0.0538527910085575,9,12,8,45,1.2,14,22,60,20,0.232571848324078,0.397673187287087,2830,3434
"3493",3493,6035.79112273381,17964.6278419698,82097.3773235417,13253.2450404121,108917880.974646,186656665.973883,295574546.948529,0.0316629159653828,0.0539325319883715,9,12,8,45,1.2,14,30,40,17,0.23645318378042,0.400545468304539,2888,3457
"3494",3494,6035.92006422741,17959.626884829,78116.046953129,14028.3445377929,109135307.482515,185364057.027595,294499364.51011,0.0316656946579833,0.0536905241269764,9,12,8,45,1.2,14,30,40,20,0.23720701973069,0.396492614936237,2895,3428
"3495",3495,6253.93168908485,18867.1641829177,34443.4997651177,32160.9259292851,116503861.0781,172696198.046746,289200059.124846,0.032694069737166,0.0525096526585923,9,12,8,45,1.2,14,30,60,17,0.262754413451341,0.356773738560574,3094,3196
"3496",3496,6254.22488392582,18864.1685656875,32129.0505422141,33853.3909922918,116722680.411703,171517114.003189,288239794.414891,0.0326964985467424,0.0522790510895778,9,12,8,45,1.2,14,30,60,20,0.263513078445321,0.353076831811505,3097,3188
"3497",3497,3454.00771429617,10318.2789320753,141858.879086948,14836.2113451842,99834936.8175896,201820896.850169,301655833.667758,0.0305399996229791,0.0555890931111146,9,12,8,45,1.2,17,22,40,17,0.204961854103178,0.448091483177121,2200,4037
"3498",3498,3451.27807301698,10286.8562681545,136175.244556912,14709.6870479432,100025420.720794,200446949.060433,300472369.781228,0.0305426415285454,0.0553408453585712,9,12,8,45,1.2,17,22,40,20,0.205622277781922,0.443783599541093,2228,3973
"3499",3499,3583.96219722708,10440.5549459077,69027.6735733768,16653.4289851609,106875621.838258,187249789.325394,294125411.163652,0.0315805255703419,0.0541208788048781,9,12,8,45,1.2,17,22,60,17,0.229372499958272,0.402405150600482,2773,3477
"3500",3500,3581.59263547262,10413.0519835266,65208.7825125018,17608.7072217277,107071127.446783,185994613.576625,293065741.023408,0.0315828823476682,0.0538842334753217,9,12,8,45,1.2,17,22,60,20,0.230050334310808,0.398469665490452,2791,3441
"3501",3501,3588.51031701518,10452.0920091059,87624.7208380975,12571.3518388483,108364604.637047,186527135.027578,294891739.664625,0.0316095385641268,0.0539496613875258,9,12,8,45,1.2,17,30,40,17,0.234534928284331,0.400139336246164,2859,3455
"3502",3502,3586.10791905405,10423.9928912213,83541.5142136138,13244.355344604,108577446.283345,185248276.0391,293825722.322444,0.0316122577013557,0.0537100688296123,9,12,8,45,1.2,17,30,40,20,0.23527286813475,0.396129594572998,2872,3426
"3503",3503,3733.04468877079,10674.7979700091,37525.1037292114,29174.2098602436,115471435.636339,173386663.782907,288858099.419246,0.0326002680529165,0.0525731672965031,9,12,8,45,1.2,17,30,60,17,0.259174907798604,0.358938628717442,3078,3205
"3504",3504,3730.98582871704,10650.4343926519,35091.6489488405,30756.5387961339,115685683.286334,172218016.030602,287903699.316936,0.0326026455626342,0.0523448037338215,9,12,8,45,1.2,17,30,60,20,0.25991772238184,0.355274443974724,3082,3195
"3505",3505,5807.64772778325,17095.310498166,135774.770699325,13974.9623324151,100871998.442372,197963992.259198,298835990.70157,0.0305971156940785,0.054808843762734,9,12,8,45,1.5,14,22,40,17,0.20855743379154,0.435998522806069,2316,3872
"3506",3506,5807.53906396891,17088.0263100285,130147.842077298,13920.4518278017,101074114.889219,196591491.350314,297665606.239533,0.0305998161716651,0.0545584731725886,9,12,8,45,1.5,14,22,40,20,0.209258188475352,0.431695175728408,2338,3819
"3507",3507,6022.71955730258,17923.8181507923,64521.2758713516,17735.3270433688,108185086.36131,183347645.377146,291532731.738456,0.0316583088008739,0.0533288181775151,9,12,8,45,1.5,14,22,60,17,0.233912523356306,0.3901703464939,2851,3376
"3508",3508,6022.78675974802,17918.6516148641,60788.490654233,18776.7841240721,108391653.826792,182095048.368317,290486702.195109,0.0316607037816937,0.0530901582144422,9,12,8,45,1.5,14,22,60,20,0.234628710095278,0.386242946779596,2860,3349
"3509",3509,6035.69856198604,17965.0607433711,82212.4333779377,13141.2679275314,109532922.528555,182989904.357799,292522826.886354,0.0316669493602812,0.0531675966660724,9,12,8,45,1.5,14,30,40,17,0.238585584465094,0.389048683287556,2912,3364
"3510",3510,6035.82143108406,17960.0393556354,78218.0935264395,13902.983906729,109757527.940499,181712260.839991,291469788.78049,0.0316697276980054,0.0529258728594271,9,12,8,45,1.5,14,30,40,20,0.23936431027828,0.385042752607976,2919,3339
"3511",3511,6253.51472493201,18867.7833403563,34506.9043986856,32038.7961682398,117116386.857642,169253009.851336,286369396.708979,0.0326980493398975,0.0517535841897248,9,12,8,45,1.5,14,30,60,17,0.264878091735149,0.345977946905618,3101,3174
