"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_calib_id","b2_calib_id","mh2_calib_id","mh3_calib_id","mh4_calib_id","mtb_calib_id","mtbh2_calib_id","mtbh3_calib_id","mtbh4_calib_id","norm_hiv_prev_mse","norm_tb_mort_mse","norm_hiv_prev_tb_mort_mse","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female","hivprev_rank_total","hivprev_male","hivprev_female","hiv_tb_rank"
"1367",1367,17284.2471145116,80414.6253970432,409626.828722703,168573.716167363,675899.417401621,532549192.015354,80558709.266339,613107901.281693,0.0577445243783553,0.0294263200476082,7.6,6,10,50,1.5,10,22,50,20,0.671728107974013,0.557273483216406,1.22900159119042,4468,4521,4515,4029,4524,2409,2415,2400,4483
"1368",1368,17276.2705814284,80381.791586881,418741.97786959,171358.324468871,687758.364506771,531698693.907743,80352625.2093391,612051319.117082,0.0577478186399994,0.0294141274550142,7.6,6,10,50,1.5,10,22,50,15,0.669659224933496,0.564683504402569,1.23434272933606,4490,4519,4513,4060,4548,2400,2406,2397,4494
"1369",1369,10484.3553009011,48772.5131909244,293712.192892415,123039.558566566,476008.619950807,549048895.373098,90285288.2531272,639334183.626225,0.0586406521082563,0.0308382600984415,7.6,6,10,50,1.2,15,30,70,25,0.722521896250387,0.420859369981624,1.14338126623201,3983,3658,3543,3559,4128,2948,2930,2979,4263
"1370",1370,10482.4223988221,48746.5283310929,299987.462475924,124793.020841474,484009.434047313,548280705.615084,89895787.5354963,638176493.150581,0.0586303951420518,0.0308282245262976,7.6,6,10,50,1.2,15,30,70,20,0.720301967039544,0.426817639707639,1.14711960674718,4015,3654,3541,3587,4157,2914,2895,2947,4274
"1371",1371,10480.4485105702,48719.7845699034,306808.158083307,126710.921045558,492719.312209339,547472609.474364,89498602.3989487,636971211.873313,0.058619718662566,0.0308179614511045,7.6,6,10,50,1.2,15,30,70,15,0.7179886396377,0.433248237124069,1.15123687676177,4041,3652,3539,3610,4191,2879,2859,2915,4285
"1372",1372,10261.0942595754,47489.9590343002,363314.023984163,148744.160667337,569809.237945375,541850403.731332,85423413.3914567,627273817.122789,0.0583396695727942,0.0301774822642205,7.6,6,10,50,1.2,15,30,50,25,0.699295961344838,0.487853633381689,1.18714959472653,4239,3588,3476,3840,4397,2644,2654,2627,4381
"1373",1373,10256.7766088551,47470.1932563045,370739.663434793,150957.221951685,579423.855251638,541119137.95831,85134823.6076359,626253961.565946,0.0583378542420697,0.0301667614032547,7.6,6,10,50,1.2,15,30,50,20,0.69732171832413,0.494397789482136,1.19171950780627,4281,3586,3473,3879,4422,2621,2629,2611,4398
"1374",1374,10254.900578789,47443.4104283725,378839.17868545,153361.284040398,589898.77373301,540261463.767722,84735877.6588479,624997341.42657,0.0583261812156501,0.030155807280826,7.6,6,10,50,1.2,15,30,50,15,0.694886932922009,0.501466004310771,1.19635293723278,4299,3584,3471,3903,4445,2593,2600,2583,4411
"1375",1375,10175.4650565599,47026.8876638787,347120.457350109,148269.865011976,552592.675082523,537457481.460553,84795442.3318373,622252923.79239,0.0580615627403045,0.0301119179372759,7.6,6,10,50,1.2,15,22,70,25,0.689560915880197,0.475995756490094,1.16555667237029,4190,3576,3462,3831,4351,2536,2513,2586,4326
"1376",1376,10171.0343829732,47004.4999990044,354370.326149461,150380.425192283,561926.285723721,536209278.481663,84397557.3948093,620606835.876472,0.0580603947981986,0.0301017228166425,7.6,6,10,50,1.2,15,22,70,20,0.686360761361593,0.482446825181933,1.16880758654353,4215,3574,3460,3867,4373,2505,2481,2555,4334
