"","sim_id","HIV/TB_coinfection_Female","HIV/TB_coinfection_Male","TB_only_Female","TB_only_Male","total_mse","rank_total","rank_1","rank_2","rank_3","rank_4","b1_calib_id","b2_calib_id","m1_calib_id","m2_calib_id","m3_calib_id","m4_calib_id"
"387",387,18969.7419114962,173493.604338774,5111.69945320677,17844.9731888968,215420.018892374,863,1560,760,554,540,6,7.6,"1-H","2-L","3-H","4-H"
"388",388,69894.5115388501,72706.9365013349,4971.88381640679,17744.3165220731,165317.648378665,93,733,2058,547,509,6,7.6,"1-H","2-M","3-L","4-L"
"389",389,70344.443881639,70211.9111856048,4967.06823793966,17642.9699142102,163166.393219394,62,718,2067,541,506,6,7.6,"1-H","2-M","3-L","4-M"
"390",390,70476.592918946,68869.2591714897,4953.57226991699,17510.927216014,161810.351576367,47,709,2070,530,504,6,7.6,"1-H","2-M","3-L","4-H"
"391",391,25658.9442571473,149866.358548791,5170.84928762487,18202.0851727415,198898.237266305,657,1401,1092,580,555,6,7.6,"1-H","2-M","3-M","4-L"
"392",392,25702.8976895038,146191.089846771,5168.52701286511,18118.8770698683,195181.391619009,587,1358,1095,575,554,6,7.6,"1-H","2-M","3-M","4-M"
"393",393,25600.5890928913,144105.40884544,5155.74113358998,18002.0681418322,192863.807213753,539,1333,1089,566,552,6,7.6,"1-H","2-M","3-M","4-H"
"394",394,11893.9619514723,234665.662611697,5377.33777841392,18757.6536946944,270694.616036278,1636,1883,176,622,606,6,7.6,"1-H","2-M","3-H","4-L"
"395",395,11531.035455945,230803.603386527,5370.94969395043,18668.950234451,266374.538770874,1589,1866,135,617,605,6,7.6,"1-H","2-M","3-H","4-M"
"396",396,11330.0943018275,227931.275554348,5369.24571500282,18598.2586131825,263228.87418436,1565,1857,115,613,604,6,7.6,"1-H","2-M","3-H","4-H"
"397",397,35990.9642674319,114372.694029192,5222.23735645946,18397.5679079509,173983.463561034,241,1122,1422,595,564,6,7.6,"1-H","2-H","3-L","4-L"
"398",398,36042.4499418058,112228.434381246,5218.69394625726,18307.1078217327,171796.686091042,203,1109,1425,588,563,6,7.6,"1-H","2-H","3-L","4-M"
"399",399,35896.2778830143,109388.980943059,5207.10512633521,18196.3650026507,168688.728955059,150,1078,1415,578,559,6,7.6,"1-H","2-H","3-L","4-H"
"400",400,15170.1282885223,202845.910098076,5443.53629157206,19004.8485658728,242464.423244043,1293,1721,497,635,618,6,7.6,"1-H","2-H","3-M","4-L"
"401",401,14974.647320983,200022.381897082,5439.02526979332,18912.7826569313,239348.83714479,1248,1714,473,628,615,6,7.6,"1-H","2-H","3-M","4-M"
"402",402,14376.5048675987,195878.882396185,5431.64813414321,18835.5480658733,234522.5834638,1162,1698,424,624,613,6,7.6,"1-H","2-H","3-M","4-H"
"403",403,18536.392247203,297690.189859692,5650.2513109688,19650.2067834205,341527.040201284,2068,2164,731,686,663,6,7.6,"1-H","2-H","3-H","4-L"
"404",404,17747.5975183594,293170.377968352,5645.49437985597,19576.8301592976,336140.300025865,2047,2148,695,682,661,6,7.6,"1-H","2-H","3-H","4-M"
"405",405,17094.2191846532,289218.532493346,5641.71867017007,19501.9196091261,331456.389957296,2025,2133,657,677,660,6,7.6,"1-H","2-H","3-H","4-H"
"406",406,63335.9936790601,89036.2023573694,15552.9891356992,59847.636853974,227772.822026103,1033,880,1975,2204,2226,6,8,"1-L","2-L","3-L","4-L"
"407",407,64065.0859039469,86036.977848647,15566.4186424528,59917.6828279918,225586.165223039,993,859,1990,2208,2229,6,8,"1-L","2-L","3-L","4-M"
"408",408,64373.9668387203,84157.0819998304,15575.5662199447,59975.7352076449,224082.35026614,970,851,1992,2212,2231,6,8,"1-L","2-L","3-L","4-H"
"409",409,18305.810317503,193733.922917633,15860.1668896933,61409.8983653815,289309.798490211,1776,1681,720,2251,2265,6,8,"1-L","2-L","3-M","4-L"
"410",410,18266.2285640587,189444.665564368,15871.4823306318,61467.6286870724,285050.005146131,1742,1641,718,2253,2267,6,8,"1-L","2-L","3-M","4-M"
"411",411,18242.4997500891,186472.892453737,15880.8151545904,61528.228504857,282124.435863274,1719,1611,716,2255,2268,6,8,"1-L","2-L","3-M","4-H"
"412",412,13135.0017246691,315364.378546639,16137.1831247043,62886.3047931077,407522.86818912,2305,2222,314,2301,2305,6,8,"1-L","2-L","3-H","4-L"
"413",413,12569.2474781521,309766.438746585,16148.1074082488,62943.8904908118,401427.684123797,2287,2199,259,2303,2306,6,8,"1-L","2-L","3-H","4-M"
"414",414,12173.4084977801,305767.607190922,16157.4094548004,63005.5679101892,397103.993053691,2274,2189,214,2304,2307,6,8,"1-L","2-L","3-H","4-H"
"415",415,28419.2976082689,146293.024024091,15892.6333429245,61582.747660528,252187.702635812,1433,1360,1190,2257,2269,6,8,"1-L","2-M","3-L","4-L"
"416",416,28440.5482916772,142845.871869713,15904.3273215084,61642.8075071426,248833.554990041,1397,1317,1192,2260,2271,6,8,"1-L","2-M","3-L","4-M"
"417",417,28420.1447137892,140300.605145678,15914.0039279127,61705.5126510164,246340.266438397,1352,1297,1191,2263,2274,6,8,"1-L","2-M","3-L","4-H"
"418",418,13106.3033875215,271337.355397481,16196.8878191607,63193.3788018798,363833.925406043,2160,2055,311,2305,2308,6,8,"1-L","2-M","3-M","4-L"
"419",419,12611.935098356,266448.487284861,16208.1958214585,63253.5095932607,358522.127797936,2143,2035,263,2307,2310,6,8,"1-L","2-M","3-M","4-M"
"420",420,12187.8286450765,262766.4690046,16217.8589837237,63317.5569891857,354489.713622586,2128,2022,216,2309,2313,6,8,"1-L","2-M","3-M","4-H"
"421",421,29833.9515066358,400312.543246131,16494.1274548063,64725.2451735727,511365.867381146,2538,2477,1240,2349,2350,6,8,"1-L","2-M","3-H","4-L"
"422",422,29168.267165312,396394.634996736,16506.4365325231,64790.4135246679,506859.752219239,2527,2461,1223,2353,2352,6,8,"1-L","2-M","3-H","4-M"
"423",423,28124.465033439,390585.124952698,16514.1209243511,64859.4786503003,500083.189560789,2511,2438,1174,2355,2354,6,8,"1-L","2-M","3-H","4-H"
"424",424,16798.6145522556,216333.582072928,16260.5474604938,63525.4848023203,312918.228887998,1925,1796,642,2315,2318,6,8,"1-L","2-H","3-L","4-L"
"425",425,16438.3825407661,213476.247146244,16273.1781888907,63591.4199063708,309779.227782272,1910,1775,609,2320,2322,6,8,"1-L","2-H","3-L","4-M"
"426",426,15976.2909563295,210208.747205075,16283.2683185904,63658.2183046272,306126.524784622,1885,1752,571,2324,2324,6,8,"1-L","2-H","3-L","4-H"
"427",427,27850.3654551838,354461.383854299,16579.3350414247,65170.7884744823,464061.87282539,2445,2349,1167,2360,2360,6,8,"1-L","2-H","3-M","4-L"
"428",428,27233.2108225952,350798.404687644,16592.5683930792,65241.5724522347,459865.756355553,2435,2335,1139,2363,2362,6,8,"1-L","2-H","3-M","4-M"
"429",429,25979.6602766057,345330.546132914,16600.1675457929,65310.6233038376,453220.997259151,2415,2312,1107,2367,2364,6,8,"1-L","2-H","3-M","4-H"
"430",430,65202.0336222079,495434.513639895,16866.9834054163,66691.3897828113,644194.92045033,2701,2657,1994,2399,2398,6,8,"1-L","2-H","3-H","4-L"
"431",431,63752.9352131801,489598.333599682,16877.6911588169,66764.0649090588,636993.024880738,2697,2650,1985,2402,2402,6,8,"1-L","2-H","3-H","4-M"
"432",432,62439.4161312481,484462.88697427,16890.3928644558,66841.9215280543,630634.617498028,2693,2641,1954,2403,2403,6,8,"1-L","2-H","3-H","4-H"
"433",433,73536.4384864648,78490.8193953454,8034.03389141575,27858.9447285844,187920.23650181,440,799,2109,1152,1171,6,8,"1-M","2-L","3-L","4-L"
"434",434,74348.5728637469,75636.5280649197,8039.41405895993,27839.5561195297,185864.071107156,402,756,2127,1151,1172,6,8,"1-M","2-L","3-L","4-M"
"435",435,74701.5983128459,73832.7046973492,8039.70122864813,27805.8349661427,184379.839204986,379,740,2134,1150,1173,6,8,"1-M","2-L","3-L","4-H"
"436",436,23233.5360894029,173748.054494291,8302.56438247316,28871.968119309,234156.123085476,1150,1562,982,1198,1219,6,8,"1-M","2-L","3-M","4-L"
"437",437,23286.893265216,169621.921647263,8307.00708388038,28854.0234066945,230069.845403054,1073,1531,984,1196,1220,6,8,"1-M","2-L","3-M","4-M"
"438",438,23320.2830250964,166749.968757859,8308.15869097366,28829.7586404002,227208.169114329,1022,1498,986,1195,1221,6,8,"1-M","2-L","3-M","4-H"
"439",439,11701.6899530303,285930.001846232,8550.84163570435,29891.0025144789,336073.535949446,2045,2121,153,1247,1274,6,8,"1-M","2-L","3-H","4-L"
"440",440,11247.895792566,280526.577451724,8556.20200449078,29881.2474319752,330211.922680756,2017,2094,106,1244,1277,6,8,"1-M","2-L","3-H","4-M"
"441",441,11011.1714108235,277936.158457834,8554.34398006185,29856.1205142164,327357.794362936,2000,2081,81,1243,1275,6,8,"1-M","2-L","3-H","4-H"
"442",442,35037.2349756233,129986.750446772,8334.42032698181,29023.9581810228,202382.3639304,715,1253,1386,1206,1228,6,8,"1-M","2-M","3-L","4-L"
"443",443,35139.4511858917,126680.773042423,8338.9620793409,29005.8226707196,199165.008978376,664,1212,1389,1202,1229,6,8,"1-M","2-M","3-L","4-M"
"444",444,35177.3495620103,124231.191553831,8340.24925579351,28981.8418064582,196730.632178093,618,1184,1393,1201,1230,6,8,"1-M","2-M","3-L","4-H"
"445",445,13266.1483746298,244640.515481901,8607.19865975997,30137.9262094699,296651.788725761,1827,1940,331,1257,1284,6,8,"1-M","2-M","3-M","4-L"
"446",446,12873.030225094,239929.88971289,8612.73532282217,30128.8690680084,291544.524328815,1793,1913,290,1256,1287,6,8,"1-M","2-M","3-M","4-M"
"447",447,12528.0643735371,237305.262099331,8611.16428386978,30105.4674602776,288549.958217015,1768,1900,255,1255,1286,6,8,"1-M","2-M","3-M","4-H"
"448",448,23007.8414900323,363976.082749759,8881.77894185445,31253.9683688624,427119.671550508,2365,2386,972,1312,1337,6,8,"1-M","2-M","3-H","4-L"
"449",449,22508.7059929313,360384.940164809,8887.67477381404,31249.3515742847,423030.672505839,2350,2372,957,1310,1339,6,8,"1-M","2-M","3-H","4-M"
"450",450,21761.227769151,355774.930433221,8890.44542444241,31242.4057256597,417669.009352474,2331,2355,937,1309,1342,6,8,"1-M","2-M","3-H","4-H"
"451",451,18582.927276014,193586.208399229,8669.79745645198,30418.1831955642,251257.116327259,1421,1678,736,1275,1292,6,8,"1-M","2-H","3-L","4-L"
"452",452,18297.7279383201,190823.924113029,8675.39512685159,30407.8562697941,248204.903447995,1388,1654,719,1274,1296,6,8,"1-M","2-H","3-L","4-M"
"453",453,17779.5337790907,187131.187965583,8674.25310807826,30388.1558208145,243973.130673567,1315,1619,697,1273,1295,6,8,"1-M","2-H","3-L","4-H"
"454",454,22314.1008457379,320852.929852692,8964.05504402343,31622.5218160916,383753.607558545,2227,2244,950,1330,1348,6,8,"1-M","2-H","3-M","4-L"
"455",455,21772.0004922496,317297.63854583,8969.39898383093,31613.0380777391,379652.07609965,2211,2234,938,1328,1349,6,8,"1-M","2-H","3-M","4-M"
"456",456,20631.8646679753,312021.795452961,8970.17734194881,31610.4748962718,373234.312359157,2191,2208,879,1327,1350,6,8,"1-M","2-H","3-M","4-H"
"457",457,51795.3131014415,451602.847903797,9233.22650374081,32779.0000238757,545410.387532855,2585,2582,1774,1378,1398,6,8,"1-M","2-H","3-H","4-L"
"458",458,50459.8858974188,445947.711362485,9237.00823797439,32780.024489874,538424.629987752,2570,2577,1752,1379,1400,6,8,"1-M","2-H","3-H","4-M"
"459",459,49265.5107200928,440976.952927041,9242.33336636876,32782.327253533,532267.124267036,2564,2567,1727,1380,1403,6,8,"1-M","2-H","3-H","4-H"
"460",460,83822.4506502603,69675.5704292266,4017.96490936668,15732.5487822261,173248.53477108,229,715,2238,374,315,6,8,"1-H","2-L","3-L","4-L"
"461",461,84437.0265962924,67218.1133710233,4007.04629184719,15572.0008075197,171234.187066683,196,693,2247,354,309,6,8,"1-H","2-L","3-L","4-M"
"462",462,84829.1881173609,65480.3522595515,3991.26785695539,15391.8382027458,169692.646436614,168,668,2255,338,302,6,8,"1-H","2-L","3-L","4-H"
"463",463,28902.4735245716,156236.189522038,4152.29170294761,15654.5919265346,204945.546676092,747,1428,1209,365,337,6,8,"1-H","2-L","3-M","4-L"
"464",464,29043.5824767145,152264.041660733,4143.14104580624,15512.1206961642,200962.885879418,693,1419,1219,349,332,6,8,"1-H","2-L","3-M","4-M"
"465",465,29056.946942926,150500.195738797,4123.75815417376,15324.4109906319,199005.311826528,658,1405,1220,331,326,6,8,"1-H","2-L","3-M","4-H"
"466",466,11756.0497089886,260016.491928136,4289.65116211844,15728.6219620179,291790.814761261,1795,2010,158,373,366,6,8,"1-H","2-L","3-H","4-L"
"467",467,11405.5507685447,254797.718210308,4283.46156622461,15606.3270105627,286093.05755564,1747,1991,123,357,365,6,8,"1-H","2-L","3-H","4-M"
"468",468,11145.8579140143,251037.373887357,4271.20239641779,15462.8639344102,281917.2981322,1718,1974,96,345,364,6,8,"1-H","2-L","3-H","4-H"
"469",469,42551.382955567,115366.818966052,4172.6377227624,15757.9603057347,177848.799950116,278,1127,1566,376,341,6,8,"1-H","2-M","3-L","4-L"
"470",470,42732.4653015922,112199.42988724,4163.08203639736,15611.382088764,174706.359313993,249,1108,1574,358,339,6,8,"1-H","2-M","3-L","4-M"
"471",471,42827.8727241253,109845.592476987,4148.95528408447,15447.9877482339,172270.408233431,211,1084,1580,343,335,6,8,"1-H","2-M","3-L","4-H"
"472",472,14735.4447233541,221222.574212428,4327.58465362412,15834.2435350916,256119.847124498,1485,1831,448,386,370,6,8,"1-H","2-M","3-M","4-L"
"473",473,14436.4536139679,216680.911026489,4321.16665276856,15709.4804254566,251148.011718682,1420,1800,430,372,368,6,8,"1-H","2-M","3-M","4-M"
"474",474,14137.588666574,214124.665785325,4302.31036539855,15537.8604464589,248102.425263756,1385,1778,403,352,367,6,8,"1-H","2-M","3-M","4-H"
"475",475,18241.6682783203,331918.647197142,4498.79067523202,16074.7080706622,370733.814221356,2183,2285,715,417,410,6,8,"1-H","2-M","3-H","4-L"
"476",476,17538.3628066326,327225.77624862,4487.36324427377,15938.5321473538,365190.03444688,2169,2269,687,399,408,6,8,"1-H","2-M","3-H","4-M"
"477",477,17222.2700657157,323953.458185569,4478.02238371047,15805.1294765544,361458.88011155,2155,2256,665,383,406,6,8,"1-H","2-M","3-H","4-H"
"478",478,21559.3942924978,173834.0855173,4380.10047412287,15988.5756570112,215762.155940932,868,1564,929,405,388,6,8,"1-H","2-H","3-L","4-L"
"479",479,21344.0791017455,171163.173346387,4371.668962083,15852.3548906819,212731.276300897,831,1548,913,388,387,6,8,"1-H","2-H","3-L","4-M"
"480",480,20900.5112548841,167607.816671642,4354.49449197158,15688.7345706011,208551.556989099,782,1507,898,369,378,6,8,"1-H","2-H","3-L","4-H"
"481",481,18806.7303266195,291610.034006451,4554.84012724075,16237.297412853,331208.901873165,2023,2142,751,433,421,6,8,"1-H","2-H","3-M","4-L"
"482",482,18334.5396814118,288157.978876235,4544.86843454429,16096.387741107,327133.774733298,1997,2129,722,420,418,6,8,"1-H","2-H","3-M","4-M"
"483",483,17300.063118505,283062.861113256,4533.00040918497,15974.5773666317,320870.502007578,1966,2107,671,402,414,6,8,"1-H","2-H","3-M","4-H"
"484",484,41310.2038509781,412926.15398124,4729.9981617284,16566.0507258895,475532.406719836,2467,2499,1545,462,460,6,8,"1-H","2-H","3-H","4-L"
"485",485,40081.3212837462,407444.455864779,4720.41086013803,16447.5271028015,468693.715111464,2455,2495,1532,452,456,6,8,"1-H","2-H","3-H","4-M"
"486",486,38997.603106321,402631.132618347,4711.39463027339,16325.0357300075,462665.166084949,2443,2487,1499,441,452,6,8,"1-H","2-H","3-H","4-H"
"487",487,247338.525412089,17900.919848957,20894.391260038,87504.6461905391,373638.482711623,2193,68,2885,2833,2839,6.4,6,"1-L","2-L","3-L","4-L"
"488",488,248142.18459746,17502.028236077,20906.3879618631,87592.9041095134,374143.504904913,2196,57,2887,2834,2840,6.4,6,"1-L","2-L","3-L","4-M"
"489",489,248916.475521011,17138.8813760052,20917.9022681722,87677.9835427238,374651.242707912,2198,39,2889,2837,2841,6.4,6,"1-L","2-L","3-L","4-H"
"490",490,155724.40033354,22284.7917757541,21168.9381636565,89034.4326509958,288212.562923947,1764,160,2709,2852,2853,6.4,6,"1-L","2-L","3-M","4-L"
"491",491,156415.506797181,21346.5725738862,21180.7674799732,89122.038275022,288064.885126062,1762,141,2711,2854,2855,6.4,6,"1-L","2-L","3-M","4-M"
"492",492,157084.350749701,20473.5517955859,21192.1187532089,89206.4430922687,287956.464390765,1761,129,2714,2856,2856,6.4,6,"1-L","2-L","3-M","4-H"
"493",493,92553.0461009531,45305.1504443109,21409.6479712832,90436.0645669285,249703.909083476,1408,450,2297,2866,2866,6.4,6,"1-L","2-L","3-H","4-L"
"494",494,93089.1470704943,43842.4363652968,21421.1120129583,90521.5968199425,248874.292268692,1398,427,2307,2867,2867,6.4,6,"1-L","2-L","3-H","4-M"
"495",495,93611.8523036481,42472.7465419361,21432.112373126,90603.9781491919,248120.689367902,1386,412,2322,2868,2868,6.4,6,"1-L","2-L","3-H","4-H"
"496",496,179343.208699995,17184.17337088,21193.4616921216,89169.6509027184,306890.494665715,1891,42,2772,2855,2857,6.4,6,"1-L","2-M","3-L","4-L"
"497",497,180050.385880984,16489.5298339606,21205.6757141849,89259.8283499687,307005.419779098,1892,19,2778,2858,2858,6.4,6,"1-L","2-M","3-L","4-M"
"498",498,180734.811919856,15847.2119425502,21217.3955937954,89346.709603421,307146.129059623,1894,6,2783,2859,2860,6.4,6,"1-L","2-M","3-L","4-H"
"499",499,107280.965558922,34470.8647540732,21460.8050026482,90734.3846380177,253947.019953661,1461,327,2436,2871,2872,6.4,6,"1-L","2-M","3-M","4-L"
"500",500,107836.967366539,33211.42042665,21472.8137069001,90823.5998416793,253344.801341769,1455,316,2440,2873,2873,6.4,6,"1-L","2-M","3-M","4-M"
"501",501,108379.171785451,32035.0459145855,21484.334263727,90909.5099405749,252808.061904338,1443,304,2450,2874,2874,6.4,6,"1-L","2-M","3-M","4-H"
"502",502,58904.5644941498,65930.2713392124,21701.9704843708,92101.8943385237,238638.700656257,1235,674,1887,2881,2880,6.4,6,"1-L","2-M","3-H","4-L"
"503",503,59282.6884368391,64145.2504813347,21713.6291330209,92189.0919313372,237330.659982532,1210,646,1894,2884,2882,6.4,6,"1-L","2-M","3-H","4-M"
"504",504,59656.9519576197,62471.2826622892,21724.8133073767,92273.0337598836,236126.081687169,1187,625,1901,2886,2883,6.4,6,"1-L","2-M","3-H","4-H"
"505",505,121980.495809402,25235.9067194443,21504.6545945836,90967.983652789,259689.040776219,1525,206,2546,2875,2875,6.4,6,"1-L","2-H","3-L","4-L"
"506",506,122527.260573388,24216.1646119004,21516.8998687525,91058.8512711215,259319.176325162,1522,191,2560,2876,2876,6.4,6,"1-L","2-H","3-L","4-M"
"507",507,123061.183965319,23266.6566682115,21528.6481186539,91146.3593897818,259002.848141967,1516,176,2566,2877,2877,6.4,6,"1-L","2-H","3-L","4-H"
"508",508,67562.2571153122,53332.2857056438,21779.0845053615,92517.631152115,235191.258478433,1172,535,2003,2887,2886,6.4,6,"1-L","2-H","3-M","4-L"
"509",509,67928.000305556,51739.1031579687,21791.1288674653,92607.5064607624,234065.738791752,1148,513,2008,2888,2888,6.4,6,"1-L","2-H","3-M","4-M"
"510",510,68291.2810809353,50247.4042696941,21802.68191283,92694.0156993925,233035.382962852,1128,503,2017,2889,2889,6.4,6,"1-L","2-H","3-M","4-H"
"511",511,34255.1006632604,92456.6075776663,22028.3082908694,93906.1191380048,242646.135669801,1298,928,1353,2896,2891,6.4,6,"1-L","2-H","3-H","4-L"
"512",512,34427.7351010962,90318.5524059298,22040.138062975,93994.7780038449,240781.203573846,1268,896,1363,2897,2893,6.4,6,"1-L","2-H","3-H","4-M"
"513",513,34608.6393337973,88311.3887490899,22051.483024772,94080.0798868229,239051.590994482,1242,872,1372,2898,2896,6.4,6,"1-L","2-H","3-H","4-H"
"514",514,264391.75707454,20140.9229785772,13440.1206695592,52336.3821993511,350309.182922028,2103,123,2896,1992,1954,6.4,6,"1-M","2-L","3-L","4-L"
"515",515,265222.933710143,19808.4321597635,13449.9628389316,52397.2745592751,350878.603268113,2108,117,2897,1996,1956,6.4,6,"1-M","2-L","3-L","4-M"
"516",516,266023.451295139,19508.6839404971,13459.4901964623,52456.8127267253,351448.438158823,2110,108,2898,2000,1958,6.4,6,"1-M","2-L","3-L","4-H"
"517",517,171437.988003908,19973.4512843665,13741.785100248,53863.6938631878,259016.91825171,1517,122,2761,2033,1990,6.4,6,"1-M","2-L","3-M","4-L"
"518",518,172166.598292563,19124.6324865471,13751.8379954683,53927.6922390482,258970.761013627,1515,103,2762,2037,1992,6.4,6,"1-M","2-L","3-M","4-M"
"519",519,172871.182195419,18336.9871037598,13761.558894774,53990.1125646085,258959.840758561,1514,82,2763,2040,1994,6.4,6,"1-M","2-L","3-M","4-H"
"520",520,106107.716656168,38253.5538415421,14009.4354476445,55289.0699535871,213659.775898942,847,375,2423,2074,2029,6.4,6,"1-M","2-L","3-H","4-L"
"521",521,106691.058115461,36901.0419649792,14019.4286680364,55354.242402262,212965.771150739,834,355,2428,2076,2030,6.4,6,"1-M","2-L","3-H","4-M"
"522",522,107258.785310281,35636.6108934874,14029.0853710962,55417.6995774902,212342.181152355,823,339,2435,2078,2031,6.4,6,"1-M","2-L","3-H","4-H"
"523",523,195594.838975711,16864.0133683729,13769.5105764282,54009.9195186064,280238.282439119,1698,33,2816,2042,1996,6.4,6,"1-M","2-M","3-L","4-L"
"524",524,196339.866271492,16251.4060721286,13779.9128263257,54076.0148888811,280447.200058828,1699,11,2820,2044,1998,6.4,6,"1-M","2-M","3-L","4-M"
"525",525,197060.346375364,15687.3977945284,13789.9721737627,54140.4882712743,280678.204614929,1704,3,2825,2047,2000,6.4,6,"1-M","2-M","3-L","4-H"
"526",526,121552.877891769,29172.8385844731,14066.2751812405,55599.7981548527,220391.789812336,918,258,2540,2086,2035,6.4,6,"1-M","2-M","3-M","4-L"
"527",527,122157.689704263,28019.7170758117,14076.8375549838,55668.5784910528,219922.822826112,911,246,2551,2089,2036,6.4,6,"1-M","2-M","3-M","4-M"
"528",528,122746.384817205,26944.8415705413,14087.0417663183,55735.5275386784,219513.795692743,906,233,2564,2091,2037,6.4,6,"1-M","2-M","3-M","4-H"
"529",529,70500.2442882507,55589.3493122435,14336.9691052109,57010.2129381299,197436.775643835,631,571,2071,2125,2069,6.4,6,"1-M","2-M","3-H","4-L"
"530",530,70938.0479604269,53932.1081129557,14347.462566855,57079.9507877744,196297.569428012,609,544,2075,2128,2071,6.4,6,"1-M","2-M","3-H","4-M"
"531",531,71369.1626305454,52380.1402361276,14357.5942019875,57147.734878756,195254.631947417,591,524,2082,2131,2073,6.4,6,"1-M","2-M","3-H","4-H"
"532",532,136666.556555341,21698.6824545938,14112.1566443701,55831.4099681689,228308.805622474,1046,148,2629,2094,2041,6.4,6,"1-M","2-H","3-L","4-L"
"533",533,137263.903437434,20782.8128542741,14122.9454939126,55901.699466671,228071.361252291,1043,136,2634,2096,2042,6.4,6,"1-M","2-H","3-L","4-M"
"534",534,137846.028042254,19932.4832613535,14133.3705729908,55970.132849621,227882.014726219,1036,121,2638,2098,2045,6.4,6,"1-M","2-H","3-L","4-H"
"535",535,79840.3283467755,44697.2232624139,14430.0272595947,57451.8382364842,196419.417105268,611,442,2167,2142,2080,6.4,6,"1-M","2-H","3-M","4-L"
"536",536,80268.3480505113,43227.6951281326,14440.9436183861,57524.4449745457,195461.431771576,595,419,2178,2144,2083,6.4,6,"1-M","2-H","3-M","4-M"
"537",537,80690.9294434266,41854.0102910806,14451.4824109855,57595.0031990754,194591.425344568,574,406,2188,2145,2085,6.4,6,"1-M","2-H","3-M","4-H"
"538",538,43305.2033328457,78585.7523124956,14705.7597832667,58901.8688350535,195498.584263662,596,803,1589,2183,2113,6.4,6,"1-M","2-H","3-H","4-L"
"539",539,43551.9470869691,76594.9651410216,14716.7359850194,58976.005539887,193839.653752897,564,769,1598,2186,2115,6.4,6,"1-M","2-H","3-H","4-M"
"540",540,43803.4122817257,74728.3307809592,14727.3247407981,59047.9470298073,192307.01483329,530,747,1608,2189,2118,6.4,6,"1-M","2-H","3-H","4-H"
"541",541,279394.703827892,22732.9260091924,8248.79898394321,30309.3039312837,340685.732752311,2063,170,2899,1266,1213,6.4,6,"1-H","2-L","3-L","4-L"
"542",542,280238.4827673,22455.0026667396,8252.18682985768,30311.1857006972,341256.857964595,2067,163,2901,1267,1214,6.4,6,"1-H","2-L","3-L","4-M"
"543",543,281051.011021583,22207.1658242863,8255.64246112147,30315.0660665518,341828.885373542,2069,156,2902,1268,1215,6.4,6,"1-H","2-L","3-L","4-H"
"544",544,185404.903682857,18759.5194576207,8523.69184003521,31539.5944349765,244227.70941549,1322,93,2796,1321,1270,6.4,6,"1-H","2-L","3-M","4-L"
"545",545,186154.083311517,17990.2249694537,8527.90745033466,31550.157809723,244222.373541029,1321,72,2797,1323,1271,6.4,6,"1-H","2-L","3-M","4-M"
"546",546,186878.217949376,17278.1622837244,8532.1394644809,31562.2033304174,244250.723027999,1323,46,2800,1326,1272,6.4,6,"1-H","2-L","3-M","4-H"
"547",547,119387.687454815,32802.9350832534,8779.11335067464,32716.0396339579,193685.775522701,559,308,2516,1372,1312,6.4,6,"1-H","2-L","3-H","4-L"
"548",548,120013.31839724,31551.9794163065,8783.99685448823,32733.7390623947,193083.033730429,545,296,2524,1373,1313,6.4,6,"1-H","2-L","3-H","4-M"
"549",549,120621.325547702,30384.4861974508,8788.85419050199,32752.4850637361,192547.150999391,533,275,2531,1377,1314,6.4,6,"1-H","2-L","3-H","4-H"
"550",550,210230.385635602,17337.5021244777,8550.64069523436,31676.575563373,267795.104018687,1602,50,2835,1333,1273,6.4,6,"1-H","2-M","3-L","4-L"
"551",551,210996.23588919,16796.8053749798,8555.05187224706,31687.9752461991,268036.068382616,1605,29,2837,1334,1276,6.4,6,"1-H","2-M","3-L","4-M"
"552",552,211736.488943506,16301.117771,8559.48062083664,31700.9093042697,268297.996639612,1608,12,2840,1335,1278,6.4,6,"1-H","2-M","3-L","4-H"
"553",553,133966.939767197,25549.6965876137,8831.56476480499,32966.2440322241,201314.44515184,699,210,2594,1387,1327,6.4,6,"1-H","2-M","3-M","4-L"
"554",554,134601.331930318,24490.774903084,8836.73656430687,32985.6819502785,200914.525347988,692,194,2601,1388,1328,6.4,6,"1-H","2-M","3-M","4-M"
"555",555,135218.101544805,23505.3867922411,8841.87721075357,33006.1614776649,200571.527025465,686,180,2606,1389,1330,6.4,6,"1-H","2-M","3-M","4-H"
"556",556,82130.9513662827,47277.7844149098,9089.4692737419,34183.7805944677,172681.985649402,216,484,2209,1432,1370,6.4,6,"1-H","2-M","3-H","4-L"
"557",557,82622.2891969777,45738.0507105028,9095.27936025061,34209.9138582665,171665.533125998,201,460,2214,1433,1373,6.4,6,"1-H","2-M","3-H","4-M"
"558",558,83104.3724725858,44298.2032339949,9101.01805139171,34236.6808380554,170740.274596028,183,437,2223,1434,1376,6.4,6,"1-H","2-M","3-H","4-H"
"559",559,150980.81326762,19594.744068742,8877.91810152608,33203.1358634426,212656.611301331,829,110,2691,1399,1336,6.4,6,"1-H","2-H","3-L","4-L"
"560",560,151623.34515147,18769.3836366313,8883.39722264289,33224.3249826695,212500.450993413,826,94,2694,1400,1338,6.4,6,"1-H","2-H","3-L","4-M"
