"sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank","tb_mort_mse_male_neg_norm","tb_mort_mse_female_neg_norm","tb_mort_mse_male_pos_norm","tb_mort_mse_female_pos_norm","tb_mort_mse_overall_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
95,20152.2897397879,80726.1689305776,794681.951476844,346608.888050696,330063972.534308,31887510.6022298,6,6,12,35,1.5,17,30,60,17,0.662752728354353,0.00769557060336882,115,15,0.545711275056501,0.522379707832009,0.526824727725102,0.485077885296725,0.519998398977585,42,75,69,62,50
96,20155.7256266641,80752.6736962291,785441.729523787,343326.935950662,330483073.604398,31752548.5129334,6,6,12,35,1.5,17,30,60,20,0.663974585266557,0.0056901816338794,116,12,0.546227530356526,0.522726903750239,0.517831031327676,0.47057639568275,0.514340465279298,40,77,71,60,46
97,23698.0937716825,98356.5757534264,1101082.53552515,505421.857668656,422033114.773641,50091238.1334469,6,6,12,45,1.2,14,22,40,17,0.930881683812357,0.278183042937411,121,69,0.889113328995681,0.880682740227751,0.962027798697079,0.965939157879272,0.924440756449946,149,100,88,145,145
98,23702.2900559984,98390.8382459334,1089333.28938738,500608.98286675,422565633.180102,50133349.6621125,6,6,12,45,1.2,14,22,40,20,0.932434200239172,0.278808774174343,122,71,0.88978068797487,0.881106774207528,0.948838838758658,0.947500036859833,0.916806584450222,147,102,90,143,143
99,24147.0460172998,101118.506612004,949233.512982018,444138.411505263,430051913.165826,53956893.1516567,6,6,12,45,1.2,14,22,60,17,0.95425987332868,0.335622446652824,127,85,0.942909746696282,0.926049305767922,0.794089726421158,0.727629187135236,0.847669491505149,141,128,104,127,111
100,24151.0693296109,101151.718042722,938912.138747261,440157.082392386,430540400.473717,54009338.7301345,6,6,12,45,1.2,14,22,60,20,0.95568402047663,0.336401730562301,129,86,0.943556633273402,0.926455860949302,0.783179492448189,0.711430950553077,0.841155734305993,137,130,106,121,103
101,24191.9628808569,101326.68956832,1000899.45666044,447135.464949648,434595527.730946,53694697.7409239,6,6,12,45,1.2,14,30,40,17,0.967506431877407,0.331726509747316,137,78,0.946964698774945,0.930588148939585,0.80230270087785,0.808713077701415,0.872142156573449,145,132,108,129,121
102,24196.2005011237,101361.655680196,990159.516736576,442889.19969296,435109747.172052,53755753.1038626,6,6,12,45,1.2,14,30,40,20,0.969005599079175,0.33263372563293,138,80,0.947645762732081,0.931016359911787,0.790666449227133,0.791857949323338,0.865296630298585,143,134,112,124,119
103,24635.0515268644,104015.951939588,862714.748353803,394432.336441902,443153966.513417,57713961.5807504,6,6,12,45,1.2,14,30,60,17,0.992457901416218,0.391448372470977,145,93,0.999345692086919,0.975362198508183,0.65787769937087,0.591847712075014,0.806108325510247,129,148,136,101,71
104,24639.0742486428,104049.544384836,853292.319010948,390926.622980955,443625702.341473,57785575.8043749,6,6,12,45,1.2,14,30,60,20,0.993833210914044,0.392512481472726,146,94,1,0.975768694016319,0.648270818598964,0.577060268445631,0.800274945265228,127,150,138,99,63
105,19026.038590436,75622.481725043,1122493.43262546,518954.555958962,421167631.29982,49915183.9487825,6,6,12,45,1.2,17,22,40,17,0.928358433359527,0.275567070394312,119,65,0.446302527053458,0.408572176896248,0.999112124169021,0.999541153968031,0.71338199552169,97,26,10,149,149
106,19029.4259770893,75648.0101644569,1110858.63368261,514160.028992264,421689474.635756,49955497.9415276,6,6,12,45,1.2,17,22,40,20,0.929879827439871,0.276166092214355,120,67,0.446799765637723,0.408914471873314,0.985973443714998,0.981281644955427,0.705742331545366,92,28,12,147,147
107,19488.7175699488,78289.6307156864,970425.307222231,457424.784638045,430070997.74662,53687230.0100435,6,6,12,45,1.2,17,22,60,17,0.954315512955071,0.33161554743773,128,77,0.498252799713178,0.455325827096324,0.83049903482573,0.760887325915578,0.636241246887703,76,62,26,139,117
108,19492.0161012507,78315.1343320108,960222.892950704,453458.905709585,430550179.071434,53741024.3394642,6,6,12,45,1.2,17,22,60,20,0.955712529225627,0.332414872310395,130,79,0.498749554797541,0.455659143251781,0.819631139760733,0.744875783622801,0.629728905358214,73,64,28,133,115
109,19534.3318581035,78543.952574309,1023461.53161062,461023.22609505,433415605.734667,53432746.0543144,6,6,12,45,1.2,17,30,40,17,0.96406646011426,0.327834194315593,135,73,0.50320643745337,0.459935144932108,0.840360022732254,0.844121718015666,0.661905830783349,85,66,30,141,131
110,19537.8517626812,78571.1079845692,1012813.68745619,456782.882950632,433919197.089869,53491178.2042484,6,6,12,45,1.2,17,30,40,20,0.965534641949605,0.328702432126314,136,74,0.503735365897996,0.460290830828057,0.828739999740017,0.827411123594758,0.655044330015207,83,68,32,137,125
111,19994.5621907104,81217.3216809723,886308.549771183,408320.223532063,441780880.020458,57345101.7195927,6,6,12,45,1.2,17,30,60,17,0.98845477343061,0.385967518545926,143,89,0.555277864470923,0.506441359683477,0.695935366357954,0.628875531097813,0.596632530402542,65,84,62,109,83
112,19999.3835786443,81254.5117986903,877145.147769806,404930.860482166,442451608.748425,57428756.1428526,6,6,12,45,1.2,17,30,60,20,0.990410231411912,0.387210531739698,144,90,0.556002247234119,0.506928560301873,0.686647326398104,0.614494601762271,0.591018183924092,63,86,64,107,79
113,23696.4493989697,98350.1182852418,1101377.04174764,505745.654105192,424092117.40707,50124794.93269,6,6,12,45,1.5,14,22,40,17,0.936884547511464,0.278681660255831,125,70,0.888987551532907,0.880516576580771,0.962915114159343,0.96640135228849,0.924705148640378,150,99,87,146,146
114,23700.6446227032,98384.3766391302,1089621.99760515,500924.19953573,424629500.107929,50176398.4742934,6,6,12,45,1.5,14,22,40,20,0.938451245414198,0.279448432418722,126,72,0.889654829900791,0.880940503388853,0.949702642657617,0.947953131952427,0.917062776974922,148,101,89,144,144
115,24145.5305756072,101112.228857493,949613.652461951,444504.027352532,432128861.747971,54048019.4818943,6,6,12,45,1.5,14,22,60,17,0.960315057059996,0.336976484208417,131,87,0.942787469665768,0.925896170583635,0.795091641692376,0.728225773315537,0.848000263814329,142,127,103,128,112
116,24149.5529309524,101145.436172877,939285.100068647,440513.686311471,432621787.302694,54109270.9493388,6,6,12,45,1.5,14,22,60,20,0.961752143574975,0.337886613992408,133,88,0.943434276085111,0.926302629063736,0.784156711884861,0.712016271420474,0.841477472113546,138,129,105,122,104
117,24190.297875579,101320.014978618,1001175.27407369,447431.961490235,436688045.221161,53794225.4941486,6,6,12,45,1.5,14,30,40,17,0.973607005561882,0.333205383255539,141,82,0.946834692256339,0.930419900374611,0.803115205078902,0.809145942125435,0.872378934958822,146,131,107,130,122
118,24194.5345248661,101354.97724267,990429.850076634,443177.796376261,437206810.452949,53864341.3973557,6,6,12,45,1.5,14,30,40,20,0.9751194256665,0.334247228855369,142,84,0.947515681266207,0.930848013229445,0.791457305056774,0.792282207110985,0.865525801665853,144,133,111,126,120
119,24633.4984508129,104009.388304816,863065.085284779,394761.220696056,445265060.279164,57878711.1440916,6,6,12,45,1.5,14,30,60,17,0.998612632802213,0.393896370710891,149,95,0.99921784672947,0.975205260376862,0.658778957232534,0.592397526504986,0.806399897710963,130,147,135,102,72
120,24637.5202751502,104042.97670749,853635.954352428,391247.267207175,445740931.939252,57958720.5328172,6,6,12,45,1.5,14,30,60,20,1,0.395085222679933,150,96,0.999872075901986,0.975611665198698,0.64914949590269,0.577599565484249,0.800558200621906,128,149,137,100,64
121,19024.6099410489,75616.9234722633,1122785.80529134,519278.55688353,423224232.004021,49947107.7418066,6,6,12,45,1.5,17,22,40,17,0.934354294418844,0.276041423027178,123,66,0.446194264354813,0.408427812063049,1,1,0.713655519104465,98,25,9,150,150
122,19027.9941525327,75642.4374705266,1111145.44191847,514475.718245056,423750854.836597,49996744.8361345,6,6,12,45,1.5,17,22,40,20,0.93588962275377,0.27677897593527,124,68,0.446691221656811,0.40876978618966,0.986838542658859,0.981731758239995,0.706007827186331,94,27,11,148,148
123,19487.3789895686,78284.0952941365,970798.792831379,457788.664249442,432148638.468892,53788516.6956253,6,6,12,45,1.5,17,22,60,17,0.960372714567652,0.333120556756131,132,81,0.498144981717327,0.455190563724456,0.831496192203526,0.761473469593677,0.636576301809747,78,60,25,140,118
124,19490.6746842981,78309.5855092093,960589.533216688,453814.145636296,432632165.112586,53850943.4544657,6,6,12,45,1.5,17,22,60,20,0.961782399280951,0.334048150084245,134,83,0.498641475774401,0.455523593244647,0.820604621381336,0.745451184304326,0.630055218676178,74,63,27,134,116
125,19532.8536048932,78538.0548792821,1023735.73534311,461320.869829747,435504813.61299,53528984.1619475,6,6,12,45,1.5,17,30,40,17,0.970157384879998,0.329264187289901,139,75,0.503091563156589,0.459785767639076,0.841175670646319,0.84455204994915,0.662151262847784,86,65,29,142,132
126,19536.3705843234,78565.1970653149,1013082.63068234,457072.877323553,436012871.364628,53596313.9344174,6,6,12,45,1.5,17,30,40,20,0.971638588150379,0.330264634035601,140,76,0.50362023402197,0.460141157949255,0.829534685727968,0.827833199754907,0.655282319363525,84,67,31,138,126
127,19993.1773619851,81211.4536226001,886657.054170231,408651.485452624,443888173.998195,57505294.7996177,6,6,12,45,1.5,17,30,60,17,0.994598426827129,0.38834781242953,147,91,0.555163567431841,0.506301422922401,0.696843139857,0.62942246957493,0.596932649946543,66,83,61,110,84
128,19996.5827151787,81238.3102270571,877294.509538466,405131.167916925,444354077.950762,57582063.065466,6,6,12,45,1.5,17,30,60,20,0.995956733940837,0.389488504859098,148,92,0.555686675788049,0.506645533416011,0.687196238813478,0.614729008267651,0.591064364071297,64,85,63,108,80
129,19672.3221079591,74035.5667797161,744889.569001694,249935.146045443,106246802.026238,94678279.2134645,6,7,8,35,1.2,14,22,40,17,0.0102309946436645,0.940697685606405,11,141,0.415392868692893,0.473879041582789,0.261904869452518,0.406934338422341,0.389527779537635,21,10,50,20,27
130,19675.8464570444,74058.9422778413,732306.37297226,245964.225771981,106485128.883962,93854688.9534293,6,7,8,35,1.2,14,22,40,20,0.0109258182536613,0.928460035526561,12,139,0.415848172654322,0.474235176595648,0.251023159339341,0.387186426796575,0.382073233846471,19,12,52,17,25
131,20246.5375697293,77293.388969229,574308.328832495,192216.392581115,113219289.972431,85719829.7086757,6,7,8,35,1.2,14,22,60,17,0.0305587465878007,0.807584928429223,33,116,0.478848173070639,0.531903438687122,0.103735301684993,0.139226257900089,0.313428292835711,13,34,80,7,7
132,20250.0479156744,77317.9151423833,563926.381870301,189487.684949202,113448461.382562,85002962.059843,6,7,8,35,1.2,14,22,60,20,0.0312268781950256,0.796933059574437,34,113,0.479325889683822,0.532258158684495,0.0962576885904833,0.122932959231514,0.307693674047578,11,36,84,5,5
133,20219.5643837397,77126.9207379778,643856.370383499,201506.574878194,114700063.759026,86223943.3615299,6,7,8,35,1.2,14,30,40,17,0.0348758285894606,0.815075505702246,41,118,0.475605733284552,0.529177801780364,0.129193649799157,0.248374090857767,0.34558781893046,17,30,74,12,13
134,20223.2770127518,77152.7461328875,632733.045880394,198327.935343437,114952178.905954,85483021.0751013,6,7,8,35,1.2,14,30,40,20,0.0356108508953645,0.804066211253713,42,114,0.476108755917263,0.529552962455133,0.120483065957252,0.230917283480832,0.33926551695262,15,32,76,9,11
135,20794.2098602536,80423.7535879804,494757.322520055,156489.640750004,121513470.742334,78210892.7195634,6,7,8,35,1.2,14,30,60,17,0.0547397922305515,0.696010341157604,53,99,0.53982088064677,0.587245651818147,0.00583150862478686,0.0143798962345693,0.286819484331068,10,69,85,2,2
136,20797.8803824607,80450.4022439267,485594.578801554,154361.624511546,121752219.516211,77566921.8217118,6,7,8,35,1.2,14,30,60,20,0.0554358459046196,0.686441638257726,54,97,0.540339938617389,0.587616557605788,0,0,0.281989124055794,9,70,86,1,1
137,14982.7658822145,52709.1210512843,766069.509351505,261573.950141274,105525937.453785,95204801.8534488,6,7,8,35,1.2,17,22,40,17,0.00812936946665045,0.948521235907944,9,142,0,0,0.293799262568719,0.440173873854255,0.183493284105743,8,1,1,26,34
138,14984.4558955233,52712.2491692931,753507.174753583,257537.130263769,105758704.863824,94390332.7408882,6,7,8,35,1.2,17,22,40,20,0.00880798493482699,0.936419116099082,10,140,6.09289484898865e-05,0.00017077562320698,0.282736964496484,0.420458701900104,0.175856842742071,7,2,2,25,29
139,15549.2470762316,55654.9072132396,595442.402647367,202799.885783996,112306296.274257,86256257.7575291,6,7,8,35,1.2,17,22,60,17,0.0278969837326681,0.815555662267917,31,119,0.0573775199089594,0.0572428503622131,0.132737773930079,0.172393810961511,0.104937988790691,4,5,5,14,10
140,15551.1543321497,55661.7500486473,585057.493273007,199994.353085475,112529330.718822,85547691.6177132,6,7,8,35,1.2,17,22,60,20,0.0285472234891385,0.805027144753489,32,115,0.0575108034887069,0.0574355783226027,0.125049633288632,0.156095863120061,0.0990229695550006,3,6,6,11,9
141,15518.2136218209,55535.9134707502,665570.293666956,212563.815256111,113684656.97072,86467278.3500092,6,7,8,35,1.2,17,30,40,17,0.0319154882526428,0.818691197370413,35,120,0.0550597801093401,0.0541069238640055,0.159494354965245,0.28245165247624,0.137778177853708,6,3,3,16,16
142,15520.2417477219,55543.1671717442,654451.814099089,209309.977592453,113929944.289078,85735909.459766,6,7,8,35,1.2,17,30,40,20,0.0326306045498815,0.807823855935732,36,117,0.055201066458829,0.0543118657203222,0.150577701954632,0.265002448680519,0.131273270703576,5,4,4,15,15
143,16089.5338726122,58557.875184828,516271.286932528,166236.991825507,120348708.355586,78486971.9788532,6,7,8,35,1.2,17,30,60,17,0.0513440171421796,0.700112576860764,51,100,0.113921034416586,0.11183876027862,0.0325426590560513,0.0481436448834491,0.0766115246586764,2,7,7,4,4
144,16091.7546790414,58568.5106696138,507068.09692801,164015.367432022,120581343.896559,77850672.4869037,6,7,8,35,1.2,17,30,60,20,0.0520222481562409,0.690657862658428,52,98,0.114128190573377,0.112063172477031,0.0264546313532971,0.0337002727497538,0.0715865667883648,1,8,8,3,3
145,19670.9243725233,74030.6569138623,745228.134934271,250193.382266871,106939476.747162,92491032.3472906,6,7,8,35,1.5,14,22,40,17,0.0122504344782798,0.908197590491964,13,137,0.415297235164087,0.473737800600316,0.262612527000084,0.407465679593566,0.389778310589513,22,9,49,22,28
146,19674.4450542159,74054.0091120501,732632.877754958,246205.646541704,107186536.52879,91681690.0021657,6,7,8,35,1.5,14,22,40,20,0.0129707182557577,0.896171648837414,14,135,0.415752085293313,0.474093565023616,0.251684736669155,0.38769883934892,0.382307306583751,20,11,51,18,26
147,20245.2239516285,77288.3972801304,574722.024211866,192443.749957858,113975413.708719,83664552.5670589,6,7,8,35,1.5,14,22,60,17,0.0327631671431256,0.777045759018535,37,107,0.478750945802641,0.531770697750308,0.10435834040031,0.139875506292366,0.313688872561406,14,33,78,8,8
148,20248.7310223252,77312.902680114,564325.779997819,189697.427854144,114212399.572902,82960705.664731,6,7,8,35,1.5,14,22,60,20,0.0334540811896687,0.766587364209321,38,105,0.479228257799551,0.53212508678426,0.0968324574935815,0.123559769694235,0.307936392942907,12,35,82,6,6
149,20218.1017578973,77121.5725840858,644160.390301821,201706.968394345,115479497.398532,84165805.4359964,6,7,8,35,1.5,14,30,40,17,0.0371482073734827,0.784493828172866,45,109,0.47550156285617,0.529030003630808,0.129742798107646,0.248851215943115,0.345781395134435,18,29,73,13,14
150,20221.8110744293,77147.3773842439,633025.641192906,198512.81145908,115739769.081587,83438446.924976,6,7,8,35,1.5,14,30,40,20,0.0379070094326718,0.77368607658522,47,106,0.476004184347826,0.529404829579893,0.120989691162174,0.23137647893166,0.339443796005388,16,31,75,10,12
