"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort"
"3519",3519,16651.515530394,73590.0001653407,470714.18947336,441386.588594463,1002342.29376356,454748735.25196,88459788.5466118,543208523.798572,0.0546140564884752,0.0275302595127815,9,12,8,45,1.5,17,30,60,17
"3520",3520,16629.3045103137,73454.8669279838,484227.081314837,447703.061731861,1022014.314485,455471666.576537,88984853.1804832,544456519.75702,0.0546425508973964,0.0275786564443345,9,12,8,45,1.5,17,30,60,20
"3521",3521,9398.53528783896,41443.1645635211,114768.197211657,149418.889375532,315028.786438548,573231054.388324,110869817.996565,684100872.384888,0.0606585707314988,0.0298350550715657,9,12,12,35,1.2,14,22,40,17
"3522",3522,9382.85479959901,41344.4838911516,123672.307746512,153720.234546409,328119.880983671,574148375.509395,111529732.893969,685678108.403364,0.0606942747164276,0.0298949966029954,9,12,12,35,1.2,14,22,40,20
"3523",3523,8478.47739805787,36173.0178587636,333073.129664843,296462.548155924,674187.173077589,610318174.442024,138327651.425184,748645825.867208,0.0625974493640635,0.033404242267952,9,12,12,35,1.2,14,22,60,17
"3524",3524,8463.91420026624,36083.9772521954,344969.752971926,301725.978161456,691243.622585844,611177302.366975,139030812.179532,750208114.546507,0.0626285092067975,0.0334578949572213,9,12,12,35,1.2,14,22,60,20
"3525",3525,8582.07066879928,36846.1963502289,227231.263715977,244753.268835298,517412.799570304,607802297.982623,130751491.608042,738553789.590665,0.0625984788230161,0.0325705811556645,9,12,12,35,1.2,14,30,40,17
"3526",3526,8566.94507359827,36753.3325323471,238149.208324171,249696.115591057,533165.601521173,608697048.105632,131461494.089208,740158542.19484,0.0626321613389566,0.0326278372739012,9,12,12,35,1.2,14,30,40,20
"3527",3527,7687.64279909135,31857.509637381,499408.853671229,413176.512583897,952130.518691599,644593847.009417,161643265.711045,806237112.720462,0.0643744361677037,0.0359311972854975,9,12,12,35,1.2,14,30,60,17
"3528",3528,7673.67403800555,31774.0982056494,512779.370028514,418845.695834833,971072.838107002,645427346.494646,162382045.222117,807809391.716764,0.0644037887173972,0.0359825044919251,9,12,12,35,1.2,14,30,60,20
"3529",3529,19360.3870330896,88141.1646040026,100075.148801868,134017.449819703,341594.150258663,570875626.171116,110048196.703353,680923822.874469,0.0605508243037334,0.0297617519446016,9,12,12,35,1.2,17,22,40,17
"3530",3530,19335.0881587402,87981.979049754,108495.048194124,138107.87822858,353919.993631198,571778975.166352,110695931.066143,682474906.232495,0.0605859973106887,0.029820755879013,9,12,12,35,1.2,17,22,40,20
"3531",3531,17623.7401925785,78562.2015389148,300197.222161217,271104.261831857,667487.425724568,606957229.903315,136683220.148996,743640450.052311,0.0624531479393497,0.0332540049970407,9,12,12,35,1.2,17,22,60,17
"3532",3532,17600.1970560779,78417.802638885,311541.395747718,276138.115554816,683697.510997496,607802639.371307,137371732.301193,745174371.672499,0.0624837463447924,0.0333068151210432,9,12,12,35,1.2,17,22,60,20
"3533",3533,17782.8651322737,79684.0715049973,202092.054899937,222134.296127025,521693.287664233,604491640.345862,129466563.817141,733958204.163003,0.062433026274382,0.0323943420943993,9,12,12,35,1.2,17,30,40,17
"3534",3534,17758.3994046744,79533.4480965184,212465.674819085,226850.342626926,536607.864947203,605372330.963542,130162917.604289,735535248.567831,0.0624663320718589,0.0324508931255635,9,12,12,35,1.2,17,30,40,20
"3535",3535,16087.5111194376,70436.5338457026,453553.286540669,379363.537780509,919440.869286318,641107155.63317,159715029.437205,800822185.070375,0.0642027312808133,0.035741507697953,9,12,12,35,1.2,17,30,60,17
"3536",3536,16064.839282806,70300.4907547654,466310.50440689,384785.512944482,937461.347388943,641927878.264385,160439780.232233,802367658.496618,0.0642316296564685,0.0357919747743108,9,12,12,35,1.2,17,30,60,20
"3537",3537,9406.86699385072,41453.2376204057,114532.243934591,149103.486386589,314495.834935436,575036920.540642,112022501.279428,687059421.820071,0.0607171050627287,0.0299236904565356,9,12,12,35,1.5,14,22,40,17
"3538",3538,9391.16678588191,41354.5351670469,123415.928810561,153392.723373415,327554.354136904,575956543.523169,112692878.293217,688649421.816386,0.0607527353414979,0.0299835664869265,9,12,12,35,1.5,14,22,40,20
"3539",3539,8486.2069431175,36182.4633308144,332665.287788166,295965.85415986,673299.812221958,612156753.959602,139646635.124061,751803389.083663,0.062654217577674,0.0334907281083058,9,12,12,35,1.5,14,22,60,17
"3540",3540,8471.62667556516,36093.4077670569,344538.132566869,301215.766057196,690318.933066687,613017788.082269,140359181.118768,753376969.201037,0.0626852095126515,0.0335443189556352,9,12,12,35,1.5,14,22,60,20
"3541",3541,8589.8840315811,36855.52723836,226930.732813233,244367.615796568,516743.759879742,609638639.904678,132038042.453307,741676682.357984,0.062655885390754,0.0326581126321644,9,12,12,35,1.5,14,30,40,17
"3542",3542,8574.74006016845,36762.6457573261,237827.731004048,249298.273269277,532463.390090819,610535364.009837,132757771.846099,743293135.855936,0.0626894965656289,0.0327153036266901,9,12,12,35,1.5,14,30,40,20
"3543",3543,7694.86119645531,31866.2651295446,498933.325535253,412609.776799414,951104.228660667,646456994.14249,163082312.619156,809539306.761645,0.0644303592871801,0.0360169327845715,9,12,12,35,1.5,14,30,60,17
"3544",3544,7680.87683862438,31782.8428399908,512279.978172666,418265.553452019,970009.2513033,647292103.036271,163829778.099718,811121881.13599,0.0644596459572774,0.0360681785755121,9,12,12,35,1.5,14,30,60,20
"3545",3545,19373.4235669301,88156.9422446638,99850.2107813578,133714.755877414,341095.332470365,572680340.374075,111196760.378324,683877100.752399,0.0606094521708529,0.0298504559398648,9,12,12,35,1.5,17,22,40,17
"3546",3546,19348.0898568226,87997.7553284506,108250.098457448,137793.374407928,353389.318050649,573585748.362159,111855020.641725,685440769.003885,0.0606445524526972,0.0299093951656755,9,12,12,35,1.5,17,22,40,20
"3547",3547,17635.8707610092,78577.1205506238,299805.554110832,270625.25668781,666643.802110275,608794335.829371,137995338.055114,746789673.884485,0.0625100500763323,0.0333406147607647,9,12,12,35,1.5,17,22,60,17
"3548",3548,17612.2921295665,78432.7561827641,311126.2890972,275646.031865387,682817.369274917,609641174.245471,138693576.558072,748334750.803542,0.0625405815093892,0.0333933638825104,9,12,12,35,1.5,17,22,60,20
"3549",3549,17795.1018837966,79698.8797121534,201803.096909899,221762.732288321,521059.81079417,606327357.284511,130748380.381214,737075737.665725,0.062490816252148,0.0324823750739764,9,12,12,35,1.5,17,30,40,17
"3550",3550,17770.6090348482,79548.2327001912,212156.292737946,226466.855780448,535941.990253433,607209995.631782,131454316.628609,738664312.260391,0.0625240511968412,0.0325388614145936,9,12,12,35,1.5,17,30,40,20
"3551",3551,16098.8896937901,70450.5440630252,453097.151740359,378818.137078121,918464.722575295,642971560.28162,161149869.865484,804121430.147104,0.0642587919519453,0.0358273712047957,9,12,12,35,1.5,17,30,60,17
"3552",3552,16076.1948335488,70314.4878167991,465831.062296868,384226.9865696,936448.731516816,643793887.307848,161883220.062366,805677107.370214,0.0642876254444276,0.0358777778671818,9,12,12,35,1.5,17,30,60,20
"3553",3553,9104.24450585842,37908.5502739887,54350.5791075409,79794.4545644787,181157.828451867,740298956.762637,239751034.782961,980049991.545598,0.0680083683987189,0.0426290327153684,9,12,12,45,1.2,14,22,40,17
"3554",3554,9089.5248906357,37819.9985665423,60388.213581608,82649.7640744537,189947.50111324,741231914.827464,240683814.925118,981915729.752582,0.0680386801759991,0.0426816297082777,9,12,12,45,1.2,14,22,40,20
"3555",3555,8292.31795288845,33492.1700769531,187696.298287871,172767.214117192,402248.000434905,771925666.379638,271998704.157688,1043924370.53733,0.069457800630182,0.0454614877927944,9,12,12,45,1.2,14,22,60,17
"3556",3556,8278.62235348918,33411.7389458306,196333.699210573,176495.272541636,414519.333051528,772798520.742668,272933466.57984,1045731987.32251,0.0694844070494154,0.0455088663385505,9,12,12,45,1.2,14,22,60,20
"3557",3557,8228.0319102361,33308.8061425703,129881.345036393,148743.265610492,320161.448699691,777669019.52269,267797173.064911,1045466192.5876,0.069806218333038,0.0451649605535375,9,12,12,45,1.2,14,30,40,17
"3558",3558,8213.76704943502,33225.1324247653,137793.942973177,152221.425638638,331454.268086016,778579055.043121,268759412.698245,1047338467.74137,0.0698350455918933,0.0452155769251347,9,12,12,45,1.2,14,30,40,20
"3559",3559,7448.46638403441,29134.4425692648,312013.275246001,261322.936997905,609919.121197206,810565514.045959,304745213.210538,1115310727.2565,0.0711559485554879,0.0479010115016147,9,12,12,45,1.2,14,30,60,17
"3560",3560,7435.2662327365,29058.9280526378,322071.570083309,265474.269207909,624040.033576592,811411906.590288,305698793.797524,1117110700.38781,0.0711811599239495,0.0479464242045431,9,12,12,45,1.2,14,30,60,20
"3561",3561,18800.0176998876,81721.6879017622,45846.8897507353,69568.4197676645,215937.01512005,738807401.466295,239376319.188742,978183720.655038,0.0679300565375856,0.0426020896624832,9,12,12,45,1.2,17,22,40,17
"3562",3562,18776.3028845885,81578.6572982524,51465.9542691677,72245.9247172778,224066.839169286,739725186.551376,240293846.612799,980019033.164175,0.0679598711178342,0.0426537915873867,9,12,12,45,1.2,17,22,40,20
"3563",3563,17268.4432871921,73638.4398290195,164422.355260075,154715.189758851,410044.428135138,769158867.927772,270470933.134468,1039629801.06224,0.0693491471081366,0.045365997354811,9,12,12,45,1.2,17,22,60,17
"3564",3564,17246.3368261614,73507.8803062198,172579.585462213,158247.651052602,421581.453647196,770017032.783304,271388961.06167,1041405993.84497,0.0693753216075734,0.0454125757369266,9,12,12,45,1.2,17,22,60,20
"3565",3565,17093.546729233,73001.6949439838,110929.070810506,130889.865771647,331914.178255369,777107525.801347,270082121.983263,1047189647.78461,0.0697029943135076,0.0451289928285887,9,12,12,45,1.2,17,30,40,17
"3566",3566,17070.5426930628,72866.0259962076,118359.425156254,134169.386732952,342465.380578476,778000632.570645,271025630.398137,1049026262.96878,0.0697312667524101,0.0451785918102031,9,12,12,45,1.2,17,30,40,20
"3567",3567,15683.8055122351,65573.7658414128,280432.958356301,237492.890543616,599183.420253564,807011954.773665,303723098.211008,1110735052.98467,0.0710526213905253,0.0478654641943579,9,12,12,45,1.2,17,30,60,17
"3568",3568,15662.5575729317,65451.1533501835,289970.555851333,241436.034593213,612520.301367661,807837800.087189,304653742.321502,1112491542.40869,0.0710771859426603,0.0479096566694683,9,12,12,45,1.2,17,30,60,20
"3569",3569,9111.74544548431,37917.0982278212,54204.665885187,79605.0930859325,180838.602644425,742176256.757796,241423302.953712,983599559.711508,0.0680582740347864,0.0427074607428378,9,12,12,45,1.5,14,22,40,17
"3570",3570,9097.01076549008,37828.5273788768,60226.428328041,82451.1018991584,189603.068371566,743110740.377022,242364416.738831,985475157.115853,0.0680885179460677,0.0427599936784709,9,12,12,45,1.5,14,22,40,20
"3571",3571,8299.3419605315,33500.2888701971,187432.193301815,172454.734173183,401686.558305727,773820150.72893,273784805.655143,1047604956.38407,0.0695063774320716,0.0455381528187448,9,12,12,45,1.5,14,22,60,17
"3572",3572,8285.63237392385,33419.8492384422,196050.881519351,176172.288103708,413928.651235425,774694210.229371,274727211.747878,1049421421.97725,0.0695329214616639,0.0455854712887502,9,12,12,45,1.5,14,22,60,20
"3573",3573,8235.02993088528,33316.5852275211,129678.765021531,148493.717173158,319724.097353096,779585253.948918,269591349.506419,1049176603.45534,0.069855759006756,0.0452432447773202,9,12,12,45,1.5,14,30,40,17
"3574",3574,8220.74487596469,33232.9282788096,137574.562541001,151962.409389821,330990.645085596,780496098.303301,270562044.21771,1051058142.52101,0.0698845209743652,0.0452937990749273,9,12,12,45,1.5,14,30,40,20
"3575",3575,7454.99366124305,29141.8567650275,311687.575187659,260948.504611893,609232.930225823,812491280.289706,306641815.869198,1119133096.15891,0.0712040865530197,0.0479773549548348,9,12,12,45,1.5,14,30,60,17
"3576",3576,7441.77948516283,29066.3427833173,321726.66787382,265089.264414386,623324.054556687,813338581.795758,307602694.11113,1120941275.90689,0.0712292382118404,0.0480227097948514,9,12,12,45,1.5,14,30,60,20
"3577",3577,18811.7216541084,81735.2194900114,45709.5664459457,69389.0862897837,215645.593879849,740683461.821412,241047450.375982,981730912.197394,0.0679800183223023,0.0426805497511149,9,12,12,45,1.5,17,22,40,17
"3578",3578,18787.9834886557,81592.1688952156,51313.1673806004,72057.5282804314,223750.848044903,741602699.946747,241973265.243016,983575965.189762,0.0680097661053521,0.0427321886451887,9,12,12,45,1.5,17,22,40,20
"3579",3579,17279.437489867,73651.3769047197,164170.800865863,154416.665547237,409518.280807687,771052063.080417,272253853.139885,1043305916.2203,0.0693978141365217,0.045442745559275,9,12,12,45,1.5,17,22,60,17
"3580",3580,17257.3101579141,73520.8093510697,172309.795637803,157938.882663287,421026.797810073,771911406.530641,273179443.44742,1045090849.97806,0.0694239272137875,0.0454892648236202,9,12,12,45,1.5,17,22,60,20
"3581",3581,17104.4932626791,73014.0037024483,110737.078432163,130652.489127282,331508.064524572,779019568.918721,271870421.021838,1050889989.94056,0.0697524929745292,0.0452071339555634,9,12,12,45,1.5,17,30,40,17
"3582",3582,17081.4668543026,72878.3253135861,118151.228201879,133922.707876935,342033.728246703,779913869.967845,272821746.615704,1052735616.58355,0.0697807013963784,0.0452566721033368,9,12,12,45,1.5,17,30,40,20
"3583",3583,15693.8566466741,65585.1025997631,280117.785585041,237134.240461679,598530.985293157,808919659.597122,305603128.255204,1114522787.85233,0.0711003691553061,0.0479410566963863,9,12,12,45,1.5,17,30,60,17
"3584",3584,15672.582022125,65462.5281951521,289636.691192497,241067.253577458,611839.054987233,809746059.323514,306541337.562795,1116287396.88631,0.0711248765387215,0.0479851947203089,9,12,12,45,1.5,17,30,60,20
"3585",3585,6640.55511951277,26686.4049022037,157298.266625205,37434.2073890985,228059.43403602,235559057.142444,11514890.6395977,247073947.782042,0.0402961894521963,0.01949134193004,10,6,8,35,1.2,14,22,40,17
"3586",3586,6638.9554377053,26683.5252944868,155413.004264608,37124.110357663,225859.595354463,235899694.056104,11464607.7006454,247364301.75675,0.0403107436455019,0.01949134193004,10,6,8,35,1.2,14,22,40,20
"3587",3587,6878.50881970194,28098.7044845168,70200.0881411673,20208.8320240595,125386.133469445,248986850.360338,11813958.0805033,260800808.440841,0.0413751623716608,0.0194593351954211,10,6,8,35,1.2,14,22,60,17
"3588",3588,6877.22860101403,28097.6133583605,69705.7138565473,20469.6693987729,125150.225214695,249306564.311475,11798151.8486134,261104716.160088,0.0413878684419878,0.0194593351954211,10,6,8,35,1.2,14,22,60,20
"3589",3589,6898.78777228463,28157.9216368243,108140.557992392,24506.15648899,167703.423890491,248917280.515844,11578718.7883436,260495999.304188,0.0414022375127037,0.0194260235867146,10,6,8,35,1.2,14,30,40,17
"3590",3590,6897.46361822354,28156.7794557028,107053.65999578,24515.296420305,166623.199490011,249251381.760157,11556295.5203392,260807677.280496,0.0414160534998339,0.0194260235867146,10,6,8,35,1.2,14,30,40,20
"3591",3591,7156.835098929,29666.4256447993,45024.6224117887,19667.6674979623,101515.550653479,261690443.611031,12531054.5647811,274221498.175812,0.0423806290423947,0.0193644589382241,10,6,8,35,1.2,14,30,60,17
"3592",3592,7155.80037899255,29666.8697739126,45137.9192451306,20153.2927631749,102113.882161211,262003718.284961,12536223.09428,274539941.379241,0.0423928007650066,0.0193644589382241,10,6,8,35,1.2,14,30,60,20
"3593",3593,4386.00009310506,16195.2313187664,171267.921654785,42155.2707018048,234004.423768462,234198471.770613,11330714.0761539,245529185.846767,0.0402042880803396,0.019257172890628,10,6,8,35,1.2,17,22,40,17
"3594",3594,4382.13101373042,16180.0938041647,169234.2497562,41763.5742143989,231560.048788494,234531095.432431,11279826.657283,245810922.089714,0.0402185187272634,0.019257172890628,10,6,8,35,1.2,17,22,40,20
"3595",3595,4501.5288186689,16989.0079540248,81004.5802452477,22132.0727939834,124627.189811925,247219861.591913,11585132.204063,258804993.795976,0.0412336813259569,0.0192736271250102,10,6,8,35,1.2,17,22,60,17
"3596",3596,4494.47399847163,16958.9206640528,79956.0685262112,22208.7610207988,123618.224209534,247647813.973198,11582244.2712151,259230058.244413,0.0412729752146824,0.0192736271250102,10,6,8,35,1.2,17,22,60,20
"3597",3597,4518.82950075541,17049.0710612768,120501.051106933,27508.9352849186,169577.886953884,247199446.498236,11342868.9314999,258542315.429736,0.0412851280093972,0.0191914957297727,10,6,8,35,1.2,17,30,40,17
"3598",3598,4515.38813296181,17036.6547530955,119240.841818205,27427.5697010343,168220.454405296,247525402.459943,11318779.5455502,258844182.005493,0.0412986329721643,0.0191914957297727,10,6,8,35,1.2,17,30,40,20
"3599",3599,4661.78930638903,17987.3709258037,53208.6548681963,19450.6238672456,95308.4389676347,259575584.628362,12224713.6691122,271800298.297474,0.0422405469137776,0.0191781026564858,10,6,8,35,1.2,17,30,60,17
"3600",3600,4658.85958208741,17977.8841645847,53110.1508382281,19833.7565279027,95580.6511128029,259881230.320212,12226694.3682128,272107924.688425,0.0422524579004247,0.0191781026564858,10,6,8,35,1.2,17,30,60,20
"3601",3601,6641.48363407957,26686.801033965,157338.116215189,37444.2775811024,228110.678464336,236831297.871528,11335032.6458597,248166330.517388,0.0403418315829658,0.01949134193004,10,6,8,35,1.5,14,22,40,17
"3602",3602,6639.87874124419,26683.9108728449,155447.738605828,37129.970186453,225901.49840637,237174205.608506,11291961.0348431,248466166.643349,0.0403563600206283,0.01949134193004,10,6,8,35,1.5,14,22,40,20
"3603",3603,6879.27884850593,28098.7850283142,70211.0229474578,20171.7011862713,125360.788010549,250288406.988399,11749554.6903501,262037961.678749,0.0414197978963216,0.0194593351954211,10,6,8,35,1.5,14,22,60,17
"3604",3604,6877.99397920393,28097.6843398245,69710.0217100733,20427.5400728499,125113.240101952,250610209.62056,11740306.400493,262350516.021053,0.0414324807781059,0.0194593351954211,10,6,8,35,1.5,14,22,60,20
"3605",3605,6899.55779146889,28158.0077574516,108162.846644279,24494.5614107201,167714.973603919,250224937.030228,11490283.8779676,261715220.908195,0.0414473686303172,0.0194260235867146,10,6,8,35,1.5,14,30,40,17
"3606",3606,6898.22878835741,28156.8556148946,107070.500914512,24499.3692149927,166624.954532757,250561155.982153,11474662.3117,262035818.293853,0.0414611605708695,0.0194260235867146,10,6,8,35,1.5,14,30,40,20
"3607",3607,7157.4462564546,29666.1526857396,45014.9468255492,19607.2932556959,101445.839023439,263028766.804675,12543643.936888,275572410.741563,0.0424253188380912,0.0193644589382241,10,6,8,35,1.5,14,30,60,17
"3608",3608,7156.40716428374,29666.5867019763,45121.4979452602,20087.8974226861,102032.389234206,263343868.188712,12555061.9922507,275898930.180963,0.0424374680650935,0.0193644589382241,10,6,8,35,1.5,14,30,60,20
"3609",3609,4388.26149700871,16198.1390828142,171311.667257211,42171.1708255187,234069.238662552,235467659.294152,11145437.7066035,246613097.000756,0.0402499904343173,0.019257172890628,10,6,8,35,1.5,17,22,40,17
"3610",3610,4384.38501027696,16182.9886643164,169273.160905391,41775.4652320288,231615.999812013,235802580.148085,11101619.4927155,246904199.640801,0.0402641958766072,0.019257172890628,10,6,8,35,1.5,17,22,40,20
"3611",3611,4499.77930919021,16973.1862432137,80656.7992877381,22015.5019451732,124145.266785315,248633716.875354,11527737.3718212,260161454.247175,0.0413052533500397,0.0192736271250102,10,6,8,35,1.5,17,22,60,17
"3612",3612,4496.46917906874,16961.3233512304,79966.9748665412,22175.5838768226,123600.351273663,248947644.882254,11516537.9616455,260464182.8439,0.041317652327544,0.0192736271250102,10,6,8,35,1.5,17,22,60,20
"3613",3613,4520.82979643334,17051.4483240323,120528.035398806,27504.2097483037,169604.523267575,248503103.272389,11247057.5622022,259750160.834591,0.0413303162461234,0.0191914957297727,10,6,8,35,1.5,17,30,40,17
"3614",3614,4517.38158916156,17039.019953656,119262.670730717,27418.716083256,168237.78835679,248831190.668268,11229631.9447304,260060822.612999,0.0413437976100432,0.0191914957297727,10,6,8,35,1.5,17,30,40,20
"3615",3615,4663.55253353633,17989.2666340684,53206.1068895525,19399.9370439889,95258.8631011462,260910439.432233,12225655.1710775,273136094.60331,0.0422852949423818,0.0191781026564858,10,6,8,35,1.5,17,30,60,17
"3616",3616,4660.61666606441,17979.7687513253,53101.1852215584,19778.2629836572,95519.8336226052,261217966.646553,12233758.5881112,273451725.234664,0.0422971840290656,0.0191781026564858,10,6,8,35,1.5,17,30,60,20
"3617",3617,6604.55321234759,27224.3489313129,213723.343651868,64328.67201698,311880.917812509,366368498.44433,43169950.1258062,409538448.570136,0.0489365725919464,0.020284304849624,10,6,8,45,1.2,14,22,40,17
"3618",3618,6603.12965013667,27222.7329105711,211253.433333843,63631.218075407,308710.513969958,366751509.6839,43336754.9289488,410088264.612849,0.0489486710742301,0.020284304849624,10,6,8,45,1.2,14,22,40,20
"3619",3619,6828.05930795578,28528.126252816,118440.894641528,36958.3980883642,190755.478290664,378910431.055556,49329855.9368969,428240286.992453,0.0497094317915271,0.0204979098473274,10,6,8,45,1.2,14,22,60,17
"3620",3620,6826.87656003296,28527.7774095378,117126.71232884,36739.7123264568,189221.078624867,379270593.271126,49505032.1289452,428775625.400071,0.0497201935230667,0.0205239152632615,10,6,8,45,1.2,14,22,60,20
"3621",3621,6875.93728494141,28778.9844026559,153885.750490889,42583.7230159422,232124.395194428,382375566.088353,49126115.9847197,431501682.073073,0.049975840798106,0.0204707572013739,10,6,8,45,1.2,14,30,40,17
"3622",3622,6874.76377754747,28778.8777689399,152178.935354061,42196.1352965655,230028.712197114,382747932.276332,49306051.7450018,432053984.021334,0.0499907254224049,0.0204980308926024,10,6,8,45,1.2,14,30,40,20
"3623",3623,7108.50350518422,30156.2409050711,80676.5713601306,26725.7593023537,144667.07507274,394041784.055746,55407412.8091577,449449196.864904,0.0506892406463402,0.0217958625127972,10,6,8,45,1.2,14,30,60,17
"3624",3624,7107.55659291094,30157.2863354033,79963.5295698757,26739.8657155249,143968.238213715,394391405.691828,55593323.2452354,449984728.937064,0.0507040129707636,0.0218207531115268,10,6,8,45,1.2,14,30,60,20
"3625",3625,4324.5936228442,16349.1795629956,229209.898978441,70704.0154811663,320587.687645447,364953863.498726,42602231.42788,407556094.926606,0.0488636867290915,0.0200531369846865,10,6,8,45,1.2,17,22,40,17
"3626",3626,4321.12825207217,16336.9733055504,226632.339303475,69947.6520684913,317238.092929589,365327875.868692,42764339.2471431,408092215.115835,0.0488755021978161,0.0200531369846865,10,6,8,45,1.2,17,22,40,20
"3627",3627,4437.11455738478,17131.206001747,131680.041515655,41403.5851017538,194651.947176541,377302832.287499,48660161.2474468,425962993.534946,0.0496194288305854,0.0204042078539337,10,6,8,45,1.2,17,22,60,17
"3628",3628,4434.08541920855,17121.3742909418,130223.965715775,41113.3736338504,192892.799059776,377654395.997033,48830295.9290526,426484691.926086,0.0496299368928528,0.020429594834254,10,6,8,45,1.2,17,22,60,20
"3629",3629,4466.93176101212,17304.2226446513,168286.179143285,47626.1586657669,237683.492214715,380650150.442406,48424926.4217932,429075076.864199,0.049878222375927,0.0203759066805236,10,6,8,45,1.2,17,30,40,17
"3630",3630,4463.86235039419,17294.42621331,166432.332329272,47167.1391560394,235357.760049016,381013995.97669,48600346.8638601,429614342.84055,0.0498896743551737,0.0204025283446592,10,6,8,45,1.2,17,30,40,20
"3631",3631,4603.86048888918,18228.1108766994,92134.0377953637,29462.347098489,144428.356259441,392134364.182883,54808325.0640043,446942689.246887,0.0505736173702597,0.0216745213267255,10,6,8,45,1.2,17,30,60,17
"3632",3632,4601.18951670112,18220.4581043155,91258.6710558998,29398.0707435058,143478.389420422,392475268.845686,54988154.4443593,447463423.290045,0.0505880388740688,0.0216988031856898,10,6,8,45,1.2,17,30,60,20
"3633",3633,6605.36231201336,27224.5377095488,213774.580786413,64364.1754695441,311968.65627752,367844543.175519,43738599.7967258,411583142.972245,0.0489748992641569,0.020284304849624,10,6,8,45,1.5,14,22,40,17
"3634",3634,6603.93455333994,27222.9132530025,211301.102133292,63663.8416354897,308791.791575125,368229104.669427,43911201.2257338,412140305.89516,0.0489869749270156,0.020284304849624,10,6,8,45,1.5,14,22,40,20
"3635",3635,6828.74441152439,28528.0433118284,118474.598501936,36965.682038057,190797.068263346,380410853.851846,49970420.9055196,430381274.757366,0.0497483713157717,0.0205827095283411,10,6,8,45,1.5,14,22,60,17
"3636",3636,6827.55781486525,28527.6860651094,117155.660071717,36743.4806625459,189254.384614238,380772409.074923,50150988.102793,430923397.177716,0.0497638931162019,0.0206086797581964,10,6,8,45,1.5,14,22,60,20
"3637",3637,6876.61187630616,28778.92711487,153922.816767221,42602.460733994,232180.816492391,383884765.07373,49767504.3781776,433652269.451908,0.0500314401506844,0.0205556598489003,10,6,8,45,1.5,14,30,40,17
"3638",3638,6875.4344177351,28778.8126113568,152212.06946938,42211.8374936284,230078.153992101,384258626.027531,49952873.6029538,434211499.630485,0.0500479491852963,0.0205828984286986,10,6,8,45,1.5,14,30,40,20
"3639",3639,7109.05883542383,30155.9150233566,80694.2693727596,26714.6939386734,144673.937170214,395573171.357467,56117744.6076541,451690915.965121,0.0507460307609371,0.0218802237518048,10,6,8,45,1.5,14,30,60,17
"3640",3640,7108.1082823232,30156.9526323089,79976.2247673808,26725.1884752677,143966.474157281,395924144.102072,56308713.906618,452232858.00869,0.0507607668236892,0.0219050809852683,10,6,8,45,1.5,14,30,60,20
"3641",3641,4326.57074184391,16351.4550077894,229263.887524181,70743.4279377107,320685.341211525,366427760.846027,43167430.6106165,409595191.456644,0.0489020456763461,0.0200531369846865,10,6,8,45,1.5,17,22,40,17
"3642",3642,4323.09953139756,16339.2393929873,226682.992102048,69984.3521838203,317329.683210253,366803369.496936,43335167.9817316,410138537.478668,0.0489138388372058,0.0200531369846865,10,6,8,45,1.5,17,22,40,20
"3643",3643,4440.27133580921,17133.014589651,131720.759312088,41418.1724481818,194712.21768573,378736202.337063,49280346.4900625,428016548.827126,0.0496574762018779,0.0204890575800705,10,6,8,45,1.5,17,22,60,17
"3644",3644,4437.23123606616,17123.1743739029,130258.662376288,41124.1461676423,192943.214153899,379089101.267531,49455417.8138994,428544519.081431,0.0496708246566519,0.020514410168915,10,6,8,45,1.5,17,22,60,20
"3645",3645,4468.6843933595,17306.0696021159,168327.211728189,47650.1014831582,237752.067206823,382158016.469155,49065036.4590288,431223052.928184,0.04993082665525,0.020460848669921,10,6,8,45,1.5,17,30,40,17
"3646",3646,4465.60937967559,17296.2643081527,166469.67009936,47188.2033132958,235419.747100484,382523258.865139,49245846.5754435,431769105.440583,0.0499469510094876,0.0204874360058799,10,6,8,45,1.5,17,30,40,20
"3647",3647,4605.44052855961,18229.6192830713,92156.9840157103,29458.1902662421,144450.234093583,393661888.731705,55511658.8257924,449173547.557497,0.0506304513129234,0.0217589048685213,10,6,8,45,1.5,17,30,60,17
"3648",3648,4602.76448024554,18221.9578898784,91276.9009263273,29390.4918475103,143492.115143962,394004046.463102,55696495.0128083,449700541.47591,0.0506448374825183,0.021783154417025,10,6,8,45,1.5,17,30,60,20
"3649",3649,6646.62576430991,27467.6973124819,215075.669952048,73573.1371255628,322763.130154402,541469267.695401,92287020.0902252,633756287.785626,0.058948832606603,0.0271730544111218,10,6,12,35,1.2,14,22,40,17
"3650",3650,6645.32587385017,27467.0636390429,212465.983167806,72739.0970248618,319317.469705561,541919823.695927,92576235.1737525,634496058.86968,0.0589611360640357,0.0272027883230916,10,6,12,35,1.2,14,22,40,20
