"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"62",158,8019.1558772439,35483.7508006978,275093.163371164,84014.8954606275,402610.965509733,238285505.776666,11217932.9907488,249503438.767415,0.040517303600138,0.0190370030124874,6,7,8,35,1.5,17,30,40,20,1026,1035,1017,758,1188
"63",159,8284.36658491227,37061.4992961433,181315.609329743,53320.5536024954,279982.028813294,247757488.968176,11508643.8048467,259266132.773022,0.0412596023792235,0.0190655417428397,6,7,8,35,1.5,17,30,60,17,854,1057,1040,574,992
"64",160,8283.97100222962,37066.2829990756,179508.07023696,52851.3791795713,277709.703417836,247991971.97572,11494856.7568048,259486828.732525,0.0412689298296882,0.0190655417428397,6,7,8,35,1.5,17,30,60,20,848,1059,1038,572,986
"65",257,8314.51550039379,35031.1620386412,212911.713778346,56702.7726987347,312960.164016115,232100514.12792,11202126.623381,243302640.751301,0.0400484838716147,0.0187349584581034,6,8,8,35,1.2,14,22,40,17,915,1030,1043,600,1067
"66",258,8313.62112062442,35032.8462463471,210483.820712027,56097.672963251,309927.961042249,232413804.420657,11148650.8778691,243562455.298527,0.0400619476525512,0.0187349584581034,6,8,8,35,1.2,14,22,40,20,904,1032,1041,597,1059
"67",259,8582.79770123019,36623.7279470402,113237.687591667,29153.0424004243,187597.255640362,244426223.744494,11280729.4826204,255706953.227114,0.0410469379320504,0.0187676814836518,6,8,8,35,1.2,14,22,60,17,657,1054,1067,344,777
"68",260,8582.16826923043,36626.7694604727,112057.86706235,29067.9088570023,186334.713649055,244719586.010921,11257927.9048453,255977513.915766,0.0410586985739985,0.0187676814836518,6,8,8,35,1.2,14,22,60,20,651,1056,1065,342,775
"69",261,8588.95466918161,36598.6452291188,157011.237692747,37284.7423026681,239483.579893715,244134546.387827,11082393.3028805,255216939.690707,0.0410711543158864,0.0186689937862947,6,8,8,35,1.2,14,30,40,17,775,1046,1071,443,925
"70",262,8588.29636416151,36601.7354040034,155315.61112037,36977.1790235376,237482.821912072,244440813.811311,11053267.3112689,255494081.12258,0.0410839491161558,0.0186689937862947,6,8,8,35,1.2,14,30,40,20,767,1048,1069,437,917
"71",263,8874.22150716412,38266.64761695,79013.7487139198,21097.3540092341,147251.971847268,255999255.86839,11756745.4438499,267756001.31224,0.0419756274649241,0.0187015527199137,6,8,8,35,1.2,14,30,60,17,528,1078,1107,188,615
"72",264,8873.8027659768,38270.9479919737,78388.9285880241,21223.9475924168,146757.626938391,256286354.125929,11752280.1970926,268038634.323022,0.0419869075846661,0.0187015527199137,6,8,8,35,1.2,14,30,60,20,523,1080,1105,192,613
"73",265,5590.76266339768,22309.4709886236,225287.575270728,61680.7740226332,314868.582945382,230930984.009884,11018879.235813,241949863.245697,0.0399696198318671,0.0184890514845925,6,8,8,35,1.2,17,22,40,17,917,731,719,630,1098
"74",266,5587.86392964971,22300.6265826965,222767.413800327,61023.075025114,311678.979337787,231238185.072291,10965322.3595203,242203507.431811,0.0399828335347734,0.0184890514845925,6,8,8,35,1.2,17,22,40,20,911,729,717,621,1092
"75",267,5760.05680286859,23409.8797880458,123666.669512168,32348.9112847186,185185.517387801,243000943.289222,11055895.499182,254056838.788404,0.0409507901817717,0.0185209936455374,6,8,8,35,1.2,17,22,60,17,645,765,747,385,824
"76",268,5757.64468716284,23403.7038137705,122365.183297164,32200.7349933668,183727.266791464,243288331.194894,11032102.757288,254320433.952183,0.0409623307944691,0.0185209936455374,6,8,8,35,1.2,17,22,60,20,638,763,745,382,817
"77",269,5785.8021081795,23485.8908633386,169131.51230688,41314.7411021607,239717.946380559,243767773.143634,11971520.2719977,255739293.415632,0.0409819599895389,0.0196863077066708,6,8,8,35,1.2,17,30,40,17,777,775,751,482,963
"78",270,5783.28318100547,23479.3274567883,167320.86620474,40946.4641344224,237529.940976956,244068033.548641,11942221.7195462,256010255.268187,0.0409944830769473,0.0196863077066708,6,8,8,35,1.2,17,30,40,20,769,773,749,477,955
"79",271,5980.23345702039,24704.2693005886,88487.1100142892,22971.3428919577,142142.955663856,255212607.051435,12634773.4988899,267847380.550325,0.0418696548334534,0.0197180845950243,6,8,8,35,1.2,17,30,60,17,510,803,788,235,669
"80",272,5978.15113081747,24700.0901067158,87729.3279881114,23030.6851158196,141438.254341464,255493255.255388,12628903.2399602,268122158.495348,0.041880694698306,0.0197180845950243,6,8,8,35,1.2,17,30,60,20,506,801,785,237,667
"81",273,8314.96350790407,35030.5568135143,212966.850205405,56735.1292318773,313047.499758701,233369853.839026,10996851.3639064,244366705.202932,0.040094554481853,0.0187349584581034,6,8,8,35,1.5,14,22,40,17,916,1029,1044,601,1068
"82",274,8314.06451606287,35032.2317739675,210534.903713837,56126.5741073831,310007.774111251,233685328.840071,10950116.2595385,244635445.09961,0.0401079942766072,0.0187349584581034,6,8,8,35,1.5,14,22,40,20,906,1031,1042,598,1060
"83",275,8583.11769437952,36622.8733777205,113272.358455105,29148.6859379612,187627.035465166,245722649.345398,11184601.2828698,256907250.628268,0.0410920138908633,0.0187676814836518,6,8,8,35,1.5,14,22,60,17,658,1053,1068,343,778
"84",276,8582.48411650019,36625.905645181,112087.133735192,29059.3941815327,186354.917678406,246017918.674169,11167938.7517519,257185857.42592,0.0411037529125073,0.0187676814836518,6,8,8,35,1.5,14,22,60,20,652,1055,1066,341,776
"85",277,8589.28313766497,36597.8269823834,157051.086076161,37298.3360589055,239536.532255115,245434071.700666,10962309.6920472,256396381.392713,0.0411166976090083,0.0186689937862947,6,8,8,35,1.5,14,30,40,17,776,1045,1072,444,926
"86",278,8588.62050812669,36600.9082243332,155351.069196895,36987.1943623348,237527.79229169,245742349.888937,10939532.6991487,256681882.588086,0.0411294700155555,0.0186689937862947,6,8,8,35,1.5,14,30,40,20,768,1047,1070,438,918
"87",279,8874.41456651155,38265.5116829073,79030.2209519544,21072.8224629993,147242.969664373,257329868.295592,11732103.6618921,269061971.957484,0.0420207612310141,0.0187015527199137,6,8,8,35,1.5,14,30,60,17,527,1077,1108,186,616
"88",280,8873.99188128116,38269.8026814308,78399.8622752254,21195.2197336979,146738.876571635,257618720.208014,11733476.770032,269352196.978046,0.0420320204116467,0.0187015527199137,6,8,8,35,1.5,14,30,60,20,522,1079,1106,190,614
"89",281,5592.32020239976,22310.8644321308,225345.295418153,61717.0235045089,314965.503557192,232197642.601123,10810090.9767934,243007733.577916,0.0400157382977508,0.0184890514845925,6,8,8,35,1.5,17,22,40,17,918,732,720,631,1100
"90",282,5589.41481051005,22302.0085284038,222821.290984615,61056.0162866688,311768.730610198,232506981.579649,10763168.5560007,243270150.13565,0.0400289284383265,0.0184890514845925,6,8,8,35,1.5,17,22,40,20,912,730,718,622,1093
"91",283,5761.39830316793,23410.8752150523,123705.549611204,32350.4562487433,185228.279378168,244294117.399981,10954411.0026797,255248528.402661,0.0409959137132782,0.0185209936455374,6,8,8,35,1.5,17,22,60,17,647,766,748,386,826
"92",284,5758.9802703389,23404.6884596765,122398.900368096,32198.2863173957,183760.855415508,244583411.880295,10936654.5590573,255520066.439352,0.0410074330723247,0.0185209936455374,6,8,8,35,1.5,17,22,60,20,639,764,746,381,818
"93",285,5787.1512877589,23486.8908213758,169174.640237097,41333.1755809447,239781.857927176,245064750.159894,11849151.3490773,256913901.508971,0.0410274452181984,0.0196863077066708,6,8,8,35,1.5,17,30,40,17,778,776,752,484,964
"94",286,5784.62618930075,23480.3165378707,167359.84157461,40961.4774852422,237586.261787024,245366978.755527,11826095.0083075,257193073.763834,0.0410399463117034,0.0196863077066708,6,8,8,35,1.5,17,30,40,20,770,774,750,479,957
"95",287,5981.38055199726,24704.8498334243,88508.298512642,22953.4728838312,142148.001781895,256537280.891951,12604171.773006,269141452.664957,0.0419147327006757,0.0197180845950243,6,8,8,35,1.5,17,30,60,17,511,804,789,233,670
"96",288,5979.29266692952,24700.6602204431,87745.234028743,23008.7919935721,141433.978909688,256819688.488285,12604023.7413752,269423712.229661,0.0419257519418067,0.0197180845950243,6,8,8,35,1.5,17,30,60,20,505,802,787,236,668
"97",385,6117.35428493305,23666.2317416413,117900.16876615,24330.3561040074,172014.110896731,238387002.660504,11774227.6571256,250161230.317629,0.0405432162932393,0.0195489513441503,6,9,8,35,1.2,14,22,40,17,607,779,807,261,797
"98",386,6114.61641187962,23656.9576445589,116767.316009882,24415.379254475,170954.269320795,238757942.388585,11730079.7886031,250488022.177188,0.0405588325028156,0.0195489513441503,6,9,8,35,1.2,14,22,40,20,605,777,805,264,793
"99",387,6315.83337449159,24836.4392878991,45115.2688677313,16518.2778636867,92785.8193938088,252699644.839069,12376973.8004901,265076618.639559,0.0416510315947659,0.019577520341453,6,9,8,35,1.2,14,22,60,17,268,813,823,17,384
"100",388,6313.5460789884,24829.8900109313,45486.0934570624,17205.9970848042,93835.5266317862,253049963.60763,12369226.0656738,265419189.673304,0.0416648270202335,0.019577520341453,6,9,8,35,1.2,14,22,60,20,282,811,821,44,394
"101",389,6330.94675465814,24868.9212443028,75599.7561726925,16799.8990676381,123599.523239292,252754205.693826,12297248.4106721,265051454.104498,0.0416788882539137,0.0197659288980609,6,9,8,35,1.2,14,30,40,17,445,818,827,29,603
"102",390,6328.55203160284,24861.937979707,75348.0748331744,17228.1629523555,123766.72779684,253120022.557222,12282316.3041479,265402338.86137,0.0416939093028561,0.0197659288980609,6,9,8,35,1.2,14,30,40,20,450,816,825,47,600
"103",391,6547.44236825528,26154.4074281648,28091.6787176414,21937.057379387,82730.5858934484,266612821.958705,13646711.190306,280259533.149011,0.0427328996085428,0.0197648264314951,6,9,8,35,1.2,14,30,60,17,176,843,862,202,140
"104",392,6545.46714435642,26149.8903917381,29138.4435349071,22865.3349774759,84699.1360484775,266956297.442405,13663204.741952,280619502.184357,0.042746097172521,0.0197648264314951,6,9,8,35,1.2,14,30,60,20,198,841,860,232,164
"105",393,4272.48019438948,15130.0196696097,128332.53614082,27123.8895474329,174858.925552252,237124063.757811,11864540.8648867,248988604.622698,0.0404602344920587,0.0195993393071937,6,9,8,35,1.2,17,22,40,17,617,411,403,317,839
"106",394,4266.66291994338,15103.7754924726,127027.588512557,27121.8891612203,173519.916086193,237489031.114464,11817613.9306227,249306645.045087,0.0404755672000591,0.0195993393071937,6,9,8,35,1.2,17,22,40,20,615,407,400,315,833
"107",395,4295.03604818412,15400.5172700702,51625.3070863699,16430.5866131345,87751.4470177588,251404709.59456,12384723.1812303,263789432.775791,0.041548166937825,0.0196348096752359,6,9,8,35,1.2,17,22,60,17,228,425,412,14,440
"108",396,4289.98109802944,15378.9177294458,51810.8784383082,17026.0700391036,88505.8473048869,251748082.261821,12375280.8270786,264123363.0889,0.041561710709685,0.0196348096752359,6,9,8,35,1.2,17,22,60,20,235,421,408,35,442
"109",397,4320.61980874126,15495.4156048613,83892.7238992177,17816.1712756316,121524.930588452,251151890.845719,12038945.1377924,263190835.983511,0.0415712139802083,0.0195332933809367,6,9,8,35,1.2,17,30,40,17,428,443,427,68,649
"110",398,4315.32559515363,15472.6411332391,83468.1900442304,18156.3566947355,121412.513467359,251510669.008411,12022355.2278113,263533024.236222,0.0415859691419234,0.0195332933809367,6,9,8,35,1.2,17,30,40,20,426,438,424,86,642
"111",399,4371.13236134657,15947.9941081361,32044.291768787,19826.916242451,72190.3344807206,264753345.854307,13327409.8098074,278080755.664115,0.0426067674680851,0.0195685812856748,6,9,8,35,1.2,17,30,60,17,30,466,443,151,230
"112",400,4366.55034333003,15929.4886422406,32888.3053324083,20657.8015055633,73842.1458235422,265089913.377199,13341323.0959733,278431236.473172,0.0426197300048702,0.0195685812856748,6,9,8,35,1.2,17,30,60,20,46,463,440,182,243
"113",401,6118.77571247094,23667.5799219288,117921.781835234,24312.3590388442,172020.496508478,239658668.953995,11627021.0568496,251285690.010845,0.0405881201187786,0.0195489513441503,6,9,8,35,1.5,14,22,40,17,608,780,808,259,798
"114",402,6116.03091515541,23658.2944541889,116782.290608243,24392.1906766394,170948.806654227,240032123.436509,11590573.3277087,251622696.764218,0.0406037090679602,0.0195489513441503,6,9,8,35,1.5,14,22,40,20,604,778,806,263,794
"115",403,6317.052986664,24837.426324075,45096.6945570703,16439.4767374548,92690.6506052641,254015521.610871,12343428.0042588,266358949.615129,0.0416956694002792,0.019577520341453,6,9,8,35,1.5,14,22,60,17,267,814,824,15,383
