"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_calib_id","b2_calib_id","mh2_calib_id","mh3_calib_id","mh4_calib_id","mtb_calib_id","mtbh2_calib_id","mtbh3_calib_id","mtbh4_calib_id","norm_hiv_prev_mse","norm_tb_mort_mse","norm_hiv_prev_tb_mort_mse","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female","hivprev_rank_total","hivprev_male","hivprev_female","hiv_tb_rank"
"824",824,9570.7227388614,42659.8223515587,239275.962688181,87166.3603239119,378672.868102513,322354624.188297,13721881.8980033,336076506.0863,0.0470062941531536,0.0138013229895059,6.8,6.8,10,35,1.5,15,22,70,20,0.0484519387764382,0.358750623088696,0.407202561865134,3594,3387,3315,3005,3833,305,302,604,1634
"825",825,9569.16549949788,42633.7279356862,246865.732049438,89031.1367695106,388099.762254133,321601775.39306,13952010.8035492,335553786.196609,0.0469912517768277,0.0141295527603471,6.8,6.8,10,35,1.5,15,22,70,15,0.0470645179379199,0.366703718711707,0.413768236649627,3654,3385,3313,3026,3877,287,280,801,1658
"826",826,9303.11328878955,41142.290204035,315064.476922196,114613.737687353,480123.618102374,313091748.469898,13348719.4869317,326440467.95683,0.0464021054499418,0.0147249606557022,6.8,6.8,10,35,1.5,15,22,50,25,0.0226996530267241,0.439765424113442,0.462465077140166,4006,3309,3233,3479,4232,66,76,317,1799
"827",827,9301.7937703461,41117.5663558843,323759.71726256,116989.809799286,491168.887188076,312327378.807007,13622821.7797627,325950200.586769,0.0463858411693797,0.0150602320768552,6.8,6.8,10,35,1.5,15,22,50,20,0.0213793201344096,0.448044864265903,0.469424184400313,4054,3307,3231,3502,4268,58,61,502,1819
"828",828,9296.31927480374,41092.6407901488,333039.900914736,119593.733688725,503022.594668413,311801369.453001,13871583.1515569,325672952.604558,0.0463877194096939,0.0153623859920572,6.8,6.8,10,35,1.5,15,22,50,15,0.0206322275201502,0.456827392878927,0.477459620399077,4086,3305,3229,3540,4302,53,56,728,1841
"829",829,17244.7499925054,79192.3791469311,165074.162540594,59056.1051895151,320567.396869546,336118528.548907,13572781.0898532,349691309.63876,0.0478945995842296,0.012531151771221,6.8,6.8,10,35,1.5,10,30,70,25,0.0842161394515407,0.307373199482329,0.39158933893387,3283,4505,4510,2249,3236,827,829,477,1588
"830",830,17243.5795727343,79166.0898367472,170674.205963245,60241.6427768357,327325.518149562,335014544.469876,13792021.9571604,348806566.427037,0.0478731623585332,0.012518016825842,6.8,6.8,10,35,1.5,10,30,70,20,0.0819134303689811,0.313575787582993,0.395489217951974,3327,4503,4509,2282,3296,788,786,665,1598
"831",831,17233.1689674457,79115.7539705543,176599.166204707,61527.9057420467,334475.994884754,334285227.021774,13981632.2204971,348266859.242271,0.0478749613929197,0.01275685202728,6.8,6.8,10,35,1.5,10,30,70,15,0.0805073075327646,0.32006915723059,0.400576464763354,3366,4501,4507,2326,3346,770,749,823,1611
"832",832,16958.3144063922,77566.7890484658,232962.132115144,79587.0721274882,407074.307697491,326329653.307033,12930360.3631687,339260013.670202,0.0473005539417497,0.0133680378436197,6.8,6.8,10,35,1.5,10,30,50,25,0.0568785172597592,0.382424128485999,0.439302645745758,3734,4487,4499,2817,3790,418,438,116,1729
"833",833,16953.5354635267,77525.5528104257,240073.276662908,81360.7126507758,415913.077587636,325554125.742932,13151207.8079116,338705333.550843,0.0472845222974795,0.0137008734666267,6.8,6.8,10,35,1.5,10,30,50,20,0.0554131611443188,0.389621835577511,0.44503499672183,3767,4485,4496,2858,3842,399,412,209,1754
"834",834,16952.0494671032,77496.4853407043,248073.599500798,83375.7020287846,425897.83633739,324368185.066376,13460833.679932,337829018.746308,0.0472606427795264,0.014079950075981,6.8,6.8,10,35,1.5,10,30,50,15,0.0530956618760966,0.397661364585781,0.450757026461877,3802,4483,4495,2918,3885,365,367,393,1774
"835",835,16921.141482733,77391.0266282645,206831.903611998,74791.072031545,375935.143754541,325437433.07911,13082551.9964342,338519985.075544,0.0472098745979639,0.0131274144621408,6.8,6.8,10,35,1.5,10,22,70,25,0.0549232393930704,0.35642241177201,0.41134565116508,3584,4481,4492,2709,3601,388,404,173,1647
"836",836,16920.0679730255,77365.2498060964,213592.055727459,76351.1413503566,384228.514856938,324322219.643196,13358481.5098809,337680701.153077,0.0471878700717324,0.0134870063405402,6.8,6.8,10,35,1.5,10,22,70,20,0.0527031243658536,0.363449520581087,0.416152644946941,3632,4479,4491,2746,3653,360,365,321,1662
"837",837,16909.71173756,77314.9607102009,220796.921623639,78060.9304202364,393082.524491636,323567883.640652,13585218.3781295,337153102.018781,0.0471890046052742,0.0137796570746307,6.8,6.8,10,35,1.5,10,22,70,15,0.0513060806835101,0.370868467863839,0.422174548547349,3678,4477,4489,2781,3709,344,343,482,1681
"838",838,16632.2419657532,75750.2955202344,288057.875888285,102282.177470084,482722.590844357,315217590.83517,12808057.3532634,328025648.188433,0.0465769273006739,0.0144361173248626,6.8,6.8,10,35,1.5,10,22,50,25,0.0269619104471233,0.441722088437968,0.468683998885091,4022,4457,4475,3272,4106,94,111,81,1818
"839",839,16627.5828704523,75709.5527750036,296559.338210398,104537.151669808,493433.625525662,314421676.572939,13079897.3834166,327501573.956356,0.0465602263369951,0.0147832428717104,6.8,6.8,10,35,1.5,10,22,50,20,0.0255539133212684,0.449730953355403,0.475284866676672,4062,4455,4472,3304,4146,83,96,171,1835
"840",840,16626.2118660359,75681.113385848,306034.401534648,107070.624234712,505412.351021244,313224194.260769,13457417.3675737,326681611.628343,0.0465356758705502,0.0151764829840028,6.8,6.8,10,35,1.5,10,22,50,15,0.0233487102478523,0.45858540819755,0.481934118445402,4092,4453,4471,3354,4196,69,77,391,1851
"841",841,9882.03582459157,44419.5668638264,189201.403323608,68283.9686686907,311786.974680717,330638353.299938,14519754.1719939,345158107.471932,0.0476282120825813,0.0134817208749521,6.8,6.8,10,35,1.2,15,30,70,25,0.0723866407157007,0.299216052794871,0.371602693510572,3235,3469,3402,2531,3459,640,609,1287,1507
"842",842,9878.48257466567,44387.2483966617,194915.209846282,69594.6103740117,318775.551191621,330140450.725402,14696057.7284021,344836508.453804,0.0476238659460446,0.0138036261759231,6.8,6.8,10,35,1.2,15,30,70,20,0.0715444776951201,0.305717708729875,0.377262186424995,3272,3466,3400,2563,3499,625,583,1399,1535
"843",843,9876.50934158383,44358.8566433704,201324.209552167,71065.3330286896,326624.908565811,329411081.232208,14905484.1549201,344316565.387128,0.0476093918067228,0.0141201778249681,6.8,6.8,10,35,1.2,15,30,70,15,0.0701820851262553,0.312935763389158,0.383117848515413,3317,3464,3398,2623,3559,608,551,1496,1555
"844",844,9601.16382029091,42839.6988147904,258915.850955738,90788.0816483068,402144.795239126,322776326.830283,14114047.225866,336890374.056149,0.047135501862047,0.0145283677698945,6.8,6.8,10,35,1.2,15,30,50,25,0.05060998868102,0.378375894666183,0.428985883347203,3714,3396,3324,3046,3953,334,315,944,1697
"845",845,9599.44021175492,42812.7167370002,266266.801440372,92700.3673322449,411379.325721373,322035921.644242,14355755.4070646,336391677.051307,0.0471200769176782,0.0148511622084851,6.8,6.8,10,35,1.2,15,30,50,20,0.0492879548654544,0.385939507084208,0.435227461949662,3750,3394,3321,3090,3995,312,290,1155,1714
"846",846,9600.11239871634,42796.0779376469,274482.312424464,94854.7822739878,421733.285034815,320891407.050888,14696311.3139881,335587718.364876,0.0470968221150778,0.0152196796954107,6.8,6.8,10,35,1.2,15,30,50,15,0.0471546146320964,0.394319731602614,0.441474346234711,3785,3392,3323,3127,4037,288,255,1400,1738
"847",847,9574.76756987515,42694.9718145353,232394.402606265,85447.6365153115,370111.778505987,320482929.957373,14216748.4924088,334699678.449782,0.0469705310516676,0.0144351934997815,6.8,6.8,10,35,1.2,15,22,70,25,0.0447951887032749,0.351441751320217,0.396236940023492,3544,3390,3318,2963,3783,262,242,1029,1602
"848",848,9571.75280652716,42665.1099574967,239237.424033472,87131.3139704445,378605.60076794,319960098.444707,14426125.2958265,334386223.740534,0.0469655817554576,0.0147710337961948,6.8,6.8,10,35,1.2,15,22,70,20,0.043961626212233,0.358693518752937,0.40265514496517,3593,3388,3316,3003,3831,254,230,1204,1620
"849",849,9570.18205756443,42638.9380740282,246838.175302855,88999.7535583319,388047.048992779,319209895.811137,14679839.8623391,333889735.673476,0.0469505103146921,0.0151011815328618,6.8,6.8,10,35,1.2,15,22,70,15,0.042640527654647,0.366659516844341,0.409300044498988,3652,3386,3314,3024,3876,242,208,1388,1640
"850",850,9304.01113200203,41147.2406919678,315000.408669885,114555.350299832,480007.010793686,310727559.470148,14162419.0210097,324889978.491158,0.0463610064842943,0.0156985144671681,6.8,6.8,10,35,1.2,15,22,50,25,0.0185206495707289,0.439677511077206,0.458198160647935,4004,3310,3234,3478,4231,45,44,981,1787
"851",851,9302.67768282583,41122.4431902299,323706.461203972,116936.744856582,491068.32693361,309966156.436081,14461080.4064854,324427236.842566,0.046347596030747,0.0160357398178518,6.8,6.8,10,35,1.2,15,22,50,20,0.0172714999772421,0.447969907499857,0.465241407477099,4053,3308,3232,3500,4267,43,35,1240,1808
"852",852,9297.18574838663,41097.4445735036,333000.821114222,119547.699915264,502943.151351376,309443531.784501,14728306.624705,324171838.409206,0.0463465831394404,0.0163401086979904,6.8,6.8,10,35,1.2,15,22,50,15,0.0165816822237063,0.456768879060197,0.473350561283903,4085,3306,3230,3539,4301,40,33,1423,1830
"853",853,17247.0409613222,79199.8339826525,165044.040153651,59036.8960485255,320527.811146151,333673036.031104,14119283.6554087,347792319.686513,0.0478547015769788,0.013096703459336,6.8,6.8,10,35,1.2,10,30,70,25,0.0792700683803505,0.307336676184105,0.386606744564455,3282,4506,4512,2248,3235,746,726,951,1566
"854",854,17245.8613798482,79173.4787218569,170649.1157136,60222.375293505,327290.83110881,332574526.512836,14368380.6038966,346942907.116733,0.0478332254240685,0.0134454073039714,6.8,6.8,10,35,1.2,10,30,70,20,0.0770533353269739,0.313544116238825,0.390597451565799,3326,4504,4511,2281,3295,713,683,1165,1582
