"sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank"
2515,4906.38046262573,18001.6366324086,59832.4726409188,87408.9302816117,363420636.253096,34599007.8566433,8,11,12,35,1.5,14,22,60,17,0.60020289835277,0.0672955033348184,4234,1714
2516,4897.44774600068,17876.7622569388,56388.7252680529,91589.3226779062,364505307.094557,34531550.6741627,8,11,12,35,1.5,14,22,60,20,0.602700269998547,0.0663134942337244,4254,1691
2517,4914.69362930052,18171.5825373825,66637.3570009428,70589.8786132464,366389640.707052,32696292.7964643,8,11,12,35,1.5,14,30,40,17,0.607038804008267,0.0395966959258177,4289,999
2518,4905.2521647951,18039.1345059489,62393.3078465852,74465.4912636469,367559872.836799,32614751.3636618,8,11,12,35,1.5,14,30,40,20,0.609733173975725,0.0384096551069797,4309,976
2519,5153.70783254584,17158.5391314457,49990.0987901147,126612.827820915,390092741.427818,38299799.5429184,8,11,12,35,1.5,14,30,60,17,0.661613380362985,0.121169842338221,4584,2534
2520,5145.46696850152,17043.525570872,49023.3641800289,131714.06684207,391170473.590236,38346914.2960439,8,11,12,35,1.5,14,30,60,20,0.664094776231008,0.121855716172016,4592,2542
2521,4313.32278461479,37072.8842356676,131480.558593727,48244.9185813901,336981182.296168,30822000.0777565,8,11,12,35,1.5,17,22,40,17,0.539328077975986,0.0123116472445427,3612,218
2522,4293.48880176442,36823.3906814002,123804.228683626,50434.0530533634,338129237.56522,30598163.3038397,8,11,12,35,1.5,17,22,40,20,0.541971387418004,0.00905313953546442,3643,123
2523,4146.4878784311,32262.4638429802,63572.7207832565,79308.0361330502,360938216.010729,34280597.7983275,8,11,12,35,1.5,17,22,60,17,0.594487315625533,0.0626602434018105,4187,1610
2524,4128.7017520091,32041.3531539145,59748.3532367481,83149.2332536232,362003134.939011,34208192.2608478,8,11,12,35,1.5,17,22,60,20,0.596939210002044,0.0616061985372013,4209,1585
2525,4178.4619756917,32745.5256185011,74863.1147916602,63740.8316688736,363942265.254174,32538419.8154114,8,11,12,35,1.5,17,30,40,17,0.601403909228246,0.0372984572726491,4246,954
2526,4159.60620025064,32510.8227494147,70219.5534754954,67264.4130282999,365091107.938131,32453014.1968258,8,11,12,35,1.5,17,30,40,20,0.604049031632854,0.0360551635024161,4268,922
2527,4059.42073569471,28467.8515275754,48935.7175622747,113379.190907646,386970766.408694,37794174.6181587,8,11,12,35,1.5,17,30,60,17,0.654425271681939,0.113809198747797,4554,2446
2528,4042.6270058518,28261.0523385839,47530.4312819869,118121.050812425,388028005.858919,37832929.7733591,8,11,12,35,1.5,17,30,60,20,0.656859484647627,0.114373377590161,4566,2454
2529,4640.53261763889,18280.9280627399,183271.675437784,55702.4790826667,445179062.528251,55774911.8861378,8,11,12,45,1.2,14,22,40,17,0.788445421133177,0.375564092625986,5119,3857
2530,4630.61794444814,18146.7147614825,173798.867525528,56273.939455042,446444999.983689,56028875.6195461,8,11,12,45,1.2,14,22,40,20,0.791360145292517,0.379261174069113,5159,3890
2531,4830.04602438224,17312.5087111656,98452.5703648883,66915.1775012819,466248170.546914,66750719.0678643,8,11,12,45,1.2,14,22,60,17,0.836955430765925,0.535344595575472,5674,5038
2532,4821.25479096839,17193.9919849771,92515.0060995046,69150.9156221732,467411941.160475,67078193.7964955,8,11,12,45,1.2,14,22,60,20,0.839634923586605,0.540111814603431,5699,5071
2533,4855.49782219031,17196.2940568842,109934.432524756,55820.4897171089,476186566.019645,65145988.5409756,8,11,12,45,1.2,14,30,40,17,0.85983782615206,0.511983703165521,5872,4881
2534,4846.3514806887,17072.8063131418,103529.488320127,57803.8505194902,477436585.737359,65511882.3359046,8,11,12,45,1.2,14,30,40,20,0.86271590093784,0.517310208415832,5897,4919
2535,5085.22025154884,16553.4789679227,66497.0051416777,86222.1110718266,496543021.048302,77131926.8366388,8,11,12,45,1.2,14,30,60,17,0.906707006786284,0.686469207283254,6138,5788
2536,5077.1738521194,16445.1989401741,63086.5877019721,89466.0701101954,497689269.260032,77553628.4795975,8,11,12,45,1.2,14,30,60,20,0.909346155617042,0.692608136246834,6148,5813
2537,4183.05626804393,34296.0292159371,197665.824218131,57352.3895141588,443266373.840945,55430995.5362583,8,11,12,45,1.2,17,22,40,17,0.78404160173259,0.370557524412234,5060,3818
2538,4163.57555170087,34059.7699751942,187934.3606925,57648.0083432251,444510923.053563,55678744.7631948,8,11,12,45,1.2,17,22,40,20,0.786907081098827,0.374164138069876,5101,3845
2539,4044.91908510571,30285.4151247992,106974.151255717,63886.4810047403,464422167.937134,66048704.8246204,8,11,12,45,1.2,17,22,60,17,0.832751199428205,0.525125011083321,5631,4977
2540,4027.39390095015,30074.7979782759,100729.751054369,65816.2393192138,465569581.857184,66373208.9072462,8,11,12,45,1.2,17,22,60,20,0.835393032213202,0.529848984880658,5657,5004
2541,4041.44767258355,30119.3237807817,121179.559740662,53299.4505963464,473610390.868233,64588661.4053717,8,11,12,45,1.2,17,30,40,17,0.853906379918078,0.503870403746191,5827,4829
2542,4023.07254599956,29898.6338401499,114445.809249405,54976.2492277276,474838174.106514,64944548.6841141,8,11,12,45,1.2,17,30,40,20,0.856733256910838,0.509051238963983,5847,4858
2543,3963.24918252506,26704.7880657899,70490.4368037877,78560.6163755596,493520061.680969,76240799.3914417,8,11,12,45,1.2,17,30,60,17,0.899746874069758,0.673496604081666,6109,5743
2544,3946.74743004603,26508.3633055151,66705.5660493213,81485.8877319742,494645615.684288,76650115.6092444,8,11,12,45,1.2,17,30,60,20,0.902338376068553,0.679455232004247,6119,5765
2545,4643.8170470585,18374.6338212424,183054.407976247,55498.5428935379,446803973.6483,56125022.1969616,8,11,12,45,1.5,14,22,40,17,0.792186654697318,0.38066082953335,5172,3900
2546,4633.87603604889,18240.0198701359,173566.028199398,56057.3093547521,448075888.200297,56392889.2503738,8,11,12,45,1.5,14,22,40,20,0.795115140664297,0.384560308797988,5215,3934
2547,4832.42256639571,17322.563116557,98654.5037950765,66515.7949290804,468365546.388356,67113951.5583077,8,11,12,45,1.5,14,22,60,17,0.841830526682349,0.540632358839687,5722,5074
2548,4823.61164353365,17203.9374376495,92685.3037605223,68721.4919426514,469538617.322199,67459450.4938153,8,11,12,45,1.5,14,22,60,20,0.844531432779095,0.545661965571102,5747,5103
2549,4861.77817839275,17254.4577523483,110070.416683725,55645.890192331,478252908.225394,65599403.4505054,8,11,12,45,1.5,14,30,40,17,0.864595421025873,0.518584298555908,5911,4931
2550,4852.58940546771,17130.5274376038,103652.174630815,57611.8893457107,479511636.536774,65981035.6650195,8,11,12,45,1.5,14,30,40,20,0.867493546682449,0.52413991612163,5934,4969
2551,5082.90314325758,16586.254784328,66275.2384130445,85541.8488479836,498346432.766741,77687283.6012455,8,11,12,45,1.5,14,30,60,17,0.910859224324673,0.694553822992702,6153,5818
2552,5074.84415043619,16477.8175943452,62827.9734956732,88765.5019298755,499498275.640621,78123176.9216701,8,11,12,45,1.5,14,30,60,20,0.913511254437094,0.700899347546533,6163,5842
2553,4188.00021907028,34314.1166792245,197891.222490707,57190.5244520956,445340387.032003,55643143.223577,8,11,12,45,1.5,17,22,40,17,0.788816858463322,0.373645868040918,5127,3841
2554,4168.48397234243,34077.662235473,188132.660612488,57458.0845465284,446595254.226343,55910370.6421076,8,11,12,45,1.5,17,22,40,20,0.791706094193253,0.3775360358097,5166,3873
2555,4056.10290837448,30380.3121361635,107185.386468058,63660.2375842446,466440761.754395,66485839.1293668,8,11,12,45,1.5,17,22,60,17,0.837398857289809,0.531488601287889,5676,5012
2556,4038.51439768189,30169.0621416276,100916.435297737,65566.7572727812,467596471.498356,66825267.9995273,8,11,12,45,1.5,17,22,60,20,0.840059790574813,0.536429842937989,5706,5048
2557,4052.40671082455,30211.8137037693,121321.298948795,53142.9612226398,475672158.896397,65037412.7542384,8,11,12,45,1.5,17,30,40,17,0.858653443097884,0.510403109271535,5864,4869
2558,4033.96537732004,29990.4679894993,114574.523750054,54802.5948388714,476908550.307766,65408828.0789049,8,11,12,45,1.5,17,30,40,20,0.861500139750736,0.515809994286532,5886,4909
2559,3967.51962947358,26721.0646548163,70609.5337005259,78057.6762602424,495725837.250823,76762804.1603599,8,11,12,45,1.5,17,30,60,17,0.90482550359914,0.681095697536828,6132,5772
2560,3950.98774980561,26524.4812994176,66795.2907710042,80955.8975045936,496859861.40823,77189021.6374877,8,11,12,45,1.5,17,30,60,20,0.907436507479838,0.687300365834457,6140,5791
2561,4039.21429236087,30035.7869879787,41079.7943432177,163991.521406638,131764837.972366,68780292.0929967,8,12,8,35,1.2,14,22,40,17,0.0668331422090499,0.564890140004155,750,5219
2562,4025.08721520765,29832.1253679503,39579.2890081561,174026.884466431,132465671.129357,67472544.5915789,8,12,8,35,1.2,14,22,40,20,0.0684467569461564,0.545852583125847,775,5105
2563,4043.11342650189,26442.7382873868,80947.2504348899,302431.433916522,149220036.215936,55018111.7594439,8,12,8,35,1.2,14,22,60,17,0.107022401013318,0.364546961687615,1225,3766
2564,4030.28046177494,26260.4151962418,84124.601744178,314309.67029075,149916470.675001,54008823.0199931,8,12,8,35,1.2,14,22,60,20,0.108625888084906,0.349854223400522,1239,3657
2565,4061.16803318914,26774.6993561001,40250.4031849884,261476.091760719,152774386.788156,56365332.5220923,8,12,8,35,1.2,14,30,40,17,0.115206021332879,0.384159151249248,1290,3932
2566,4047.62185417252,26581.7542898591,42762.6155431081,273187.469670562,153548766.548039,55302657.702625,8,12,8,35,1.2,14,30,40,20,0.116988971497549,0.368689244178639,1300,3797
2567,4110.07489677842,23632.6458347047,133240.273531955,421464.706533547,170329848.508719,46107338.2717345,8,12,8,35,1.2,14,30,60,17,0.155626129123747,0.234828222467635,1497,3203
2568,4097.87775341939,23461.0811495031,139576.094598298,434372.42878507,171078126.423647,45302418.757785,8,12,8,35,1.2,14,30,60,20,0.157348981786944,0.223110592716738,1501,3174
2569,5764.1078225531,65919.1118108939,44000.6084111422,148680.855275263,130137560.284972,69258484.4496594,8,12,8,35,1.2,17,22,40,17,0.0630864598046161,0.571851433509873,704,5264
2570,5738.21457745258,65578.8343948085,41995.1078209391,158213.754632989,130820719.442201,67960774.87722,8,12,8,35,1.2,17,22,40,20,0.0646593815091573,0.552960003956342,725,5154
2571,5276.35202204686,57649.8078943203,71187.961691599,276066.556281634,147662989.354472,55401529.1971897,8,12,8,35,1.2,17,22,60,17,0.103437419713619,0.370128567671422,1196,3815
2572,5252.60161555972,57342.8741432033,73755.657435115,287408.907950744,148341655.784499,54397340.7525423,8,12,8,35,1.2,17,22,60,20,0.104999997257425,0.355510077014173,1206,3690
2573,5310.71971651472,58493.1927515664,37035.1149982127,238636.991423492,150518107.124816,57005693.327237,8,12,8,35,1.2,17,30,40,17,0.110011109991313,0.393481214749553,1250,4014
2574,5285.59889261977,58168.1417247194,38959.9744582,249811.338327746,151272903.054888,55947260.8043911,8,12,8,35,1.2,17,30,40,20,0.111748969885816,0.378073064985409,1262,3878
2575,4885.60434316488,50844.4877201575,115335.820837519,386320.852244843,168171712.401304,46589559.4895852,8,12,8,35,1.2,17,30,60,17,0.150657185812682,0.241848166189805,1479,3217
2576,4862.72672554365,50552.9652792522,120988.809851359,398667.711292995,168900611.218035,45784776.7220014,8,12,8,35,1.2,17,30,60,20,0.152335419584589,0.230132527126492,1483,3191
2577,4043.71096149045,30057.5216442496,41084.3461636272,162913.892812848,132707239.407983,67115930.4280165,8,12,8,35,1.5,14,22,40,17,0.0690029494300885,0.54066116626971,781,5075
2578,4029.55142572212,29853.644136389,39540.5995623808,172904.358062321,133424512.544832,65834988.911262,8,12,8,35,1.5,14,22,40,20,0.0706544159633197,0.522013837976931,804,4951
2579,4047.29475909685,26463.6238892566,80806.9463796375,300781.435872235,150282751.271844,53616863.92311,8,12,8,35,1.5,14,22,60,17,0.109469221142261,0.344148272066039,1245,3617
2580,4034.432851073,26281.1116840898,83935.1513461233,312611.959238984,150993593.723328,52631836.6165338,8,12,8,35,1.5,14,22,60,20,0.111105881514325,0.329808720007785,1258,3549
2581,4065.25117043984,26794.0903742038,40130.1463425259,260171.003547225,153886215.574228,54938711.6940428,8,12,8,35,1.5,14,30,40,17,0.117765922068806,0.363391093861773,1306,3750
2582,4051.67422043789,26600.9457392296,42600.6903351393,271841.227998705,154675752.472061,53901465.4182445,8,12,8,35,1.5,14,30,40,20,0.119583770384232,0.348291363255585,1320,3646
2583,4113.8565880494,23651.3135671877,132955.202593966,419587.104391972,171545570.569754,44923622.2318944,8,12,8,35,1.5,14,30,60,17,0.158425236178461,0.217596255737215,1504,3164
2584,4101.6320564005,23479.5741740542,139244.088963997,432451.024640073,172307132.914684,44141716.4232209,8,12,8,35,1.5,14,30,60,20,0.160178675225609,0.206213648399052,1507,3132
2585,5772.13950815434,65955.1208364771,44018.6940358338,147643.56985253,131067918.119934,67585949.7633954,8,12,8,35,1.5,17,22,40,17,0.0652285375563628,0.547503480876682,731,5115
2586,5746.19409653954,65614.5062657267,41970.670528393,157132.059495591,131767377.341888,66314739.2139038,8,12,8,35,1.5,17,22,40,20,0.0668389889131375,0.528997811308195,751,4998
2587,5283.9105353371,57684.7153133267,71069.5632204258,274474.497993877,148713283.523697,53988778.9297723,8,12,8,35,1.5,17,22,60,17,0.10585564170105,0.349562431210333,1215,3654
2588,5260.11370721333,57377.486520145,73588.9809937483,285769.710077496,149406236.445338,53008572.7870763,8,12,8,35,1.5,17,22,60,20,0.107451112799023,0.335293063328681,1229,3573
2589,5318.10644956258,58525.6397477501,36931.2155847522,237377.501970239,151616143.539741,55566930.2583473,8,12,8,35,1.5,17,30,40,17,0.112539254847656,0.372536396480964,1270,3833
2590,5292.93594802129,58200.274941347,38815.1018727784,248511.12414158,152385967.550098,54533635.1551556,8,12,8,35,1.5,17,30,40,20,0.114311715747515,0.357494185138358,1282,3704
2591,4892.54002084332,50876.0290876337,115076.233387059,384507.037606257,169373322.146462,45390603.8478328,8,12,8,35,1.5,17,30,60,17,0.153423800339541,0.224394348690873,1488,3179
2592,4869.61839835493,50584.2332764151,120683.123355945,396810.613021248,170115393.389855,44608566.2521432,8,12,8,35,1.5,17,30,60,20,0.155132362616279,0.213009822860943,1493,3152
2593,3960.47700121519,28198.339432134,68592.6678681752,99947.052297055,203388130.360868,36890874.3874454,8,12,8,45,1.2,14,22,40,17,0.231740294453826,0.100659390010444,2268,2274
2594,3946.36047785909,28002.6648306246,63851.6356708937,106810.911737168,204295655.135404,36214433.0006405,8,12,8,45,1.2,14,22,40,20,0.233829800830447,0.0908120828183609,2297,2137
2595,3974.03616647697,25071.5323301743,63573.8383163542,188305.810227038,220425656.667744,34845643.023092,8,12,8,45,1.2,14,22,60,17,0.270967895571664,0.070885899037633,2724,1790
2596,3961.23800936269,24895.4638352346,62958.3373811906,197050.544242417,221291254.103999,34350442.2683491,8,12,8,45,1.2,14,22,60,20,0.272960867458923,0.0636770054825868,2741,1640
2597,3981.81000232245,25041.6320854273,40677.4029741461,168344.409146536,229513512.471883,33539920.6928755,8,12,8,45,1.2,14,30,40,17,0.291891988428814,0.051877823624126,2882,1319
2598,3968.36785130192,24857.3928252116,39922.8528178641,176983.7935821,230466330.444324,33070192.0027155,8,12,8,45,1.2,14,30,40,20,0.294085778929125,0.0450397400899587,2896,1127
2599,4041.4472921202,22404.1500477391,84191.133485309,277782.333306117,246886175.893982,33956727.4661306,8,12,8,45,1.2,14,30,60,17,0.331891217119748,0.0579454954373058,3063,1494
2600,4029.34054106715,22239.7505449937,86861.6307728419,287712.840083053,247780723.920368,33646098.8393869,8,12,8,45,1.2,14,30,60,20,0.333950845526347,0.0534235138290417,3068,1363
2601,5625.10438576082,61984.0348263432,76121.2074756384,89799.3377186888,202151672.323714,37074067.6736825,8,12,8,45,1.2,17,22,40,17,0.228893444400198,0.10332622944442,2227,2315
2602,5599.20188978309,61656.0937848488,70920.9285743335,96202.5532950929,203040287.836355,36402607.0806766,8,12,8,45,1.2,17,22,40,20,0.230939413647679,0.0935514302442415,2259,2171
2603,5190.0958400372,54877.0535619707,59602.781891026,170560.870932644,219119694.657906,34900026.732363,8,12,8,45,1.2,17,22,60,17,0.267961017937304,0.071677590826283,2693,1804
2604,5166.34318081707,54580.1866684058,58550.0829727998,178837.478460786,219965616.17473,34415531.1890257,8,12,8,45,1.2,17,22,60,20,0.269908687525087,0.0646245385714932,2716,1660
2605,5163.58728027284,54620.5464498795,42370.9501478509,151163.998695237,227711914.03188,33104764.4362604,8,12,8,45,1.2,17,30,40,17,0.287743945825327,0.0455430288894551,2853,1139
2606,5138.65825625955,54309.6234943079,41061.299041719,159280.183811021,228648616.095479,32641457.8653596,8,12,8,45,1.2,17,30,40,20,0.289900630678238,0.0387984354675165,2867,982
2607,4787.68342954931,48158.7418894278,74443.4410008681,252590.319580487,244183749.713445,33941547.6602544,8,12,8,45,1.2,17,30,60,17,0.325669087548173,0.0577245151506254,3047,1483
2608,4764.9207643216,47878.1052846359,76538.3001744517,262022.768714574,245058522.930436,33626236.3565807,8,12,8,45,1.2,17,30,60,20,0.327683185968719,0.0531343653919339,3051,1352
2609,3964.61300334538,28217.0020009123,68681.4690737893,99210.2973257979,204657991.005119,35945868.9812951,8,12,8,45,1.5,14,22,40,17,0.234664051455324,0.0869024574600935,2305,2062
2610,3950.46671028729,28021.1410711312,63902.5389442364,106034.977208765,205579771.938016,35293617.5542999,8,12,8,45,1.5,14,22,40,20,0.236786381546114,0.0774072960264697,2329,1908
2611,3977.9135988049,25089.7850385456,63577.5552690444,187131.90620082,221780657.543898,34082675.6439092,8,12,8,45,1.5,14,22,60,17,0.274087681444725,0.0597789882144514,2753,1538
2612,3965.08850915908,24913.5498302435,62918.5011336292,195834.543569466,222659005.748108,33609694.4304889,8,12,8,45,1.5,14,22,60,20,0.276110010999891,0.0528935560166461,2767,1347
2613,3985.55102505248,25058.2027143067,40653.4337689665,167401.232923351,230932309.337144,32818691.2664009,8,12,8,45,1.5,14,30,40,17,0.295158659687025,0.0413785137696372,2902,1042
2614,3972.08078663544,24873.7922280308,39862.3421295343,176004.813104578,231898221.65183,32371854.5042274,8,12,8,45,1.5,14,30,40,20,0.297382598908767,0.0348736798732043,2914,895
2615,4044.94909124828,22420.3875394921,84060.126786188,276402.173982631,248373699.202971,33415948.256024,8,12,8,45,1.5,14,30,60,17,0.335316125757744,0.0500730927297109,3071,1271
2616,4032.81712336254,22255.8362699032,86689.2892272887,286294.377011265,249279904.355597,33126238.7093503,8,12,8,45,1.5,14,30,60,20,0.337402593805854,0.0458556409915053,3076,1153
2617,5632.48727837047,62015.0607094238,76221.9186985129,89097.7018716076,203412786.577495,36124077.5071988,8,12,8,45,1.5,17,22,40,17,0.231797063506652,0.0894967311592694,2269,2111
2618,5606.53713936109,61686.8286619912,70984.4325576916,95462.1825553208,204315527.78583,35476515.7162606,8,12,8,45,1.5,17,22,40,20,0.233875556087991,0.080069839183684,2299,1952
2619,5197.1212322038,54907.6667984972,59622.3362233044,169441.380224318,220461016.860123,34143627.9840065,8,12,8,45,1.5,17,22,60,17,0.271049309709909,0.0606663029600051,2726,1561
2620,5173.32592426862,54610.5426760905,58527.1644726412,177676.683097556,221319507.377769,33680969.214159,8,12,8,45,1.5,17,22,60,20,0.273025918460681,0.0539311399131084,2742,1385
2621,5181.95639916745,54809.616683723,42084.5549614024,150577.538199453,228807294.247717,32717964.837459,8,12,8,45,1.5,17,30,40,17,0.290265974986442,0.0399121870375642,2871,1005
2622,5156.92753896739,54497.7050641605,40765.086627859,158689.560838216,229752386.40388,32270602.3488715,8,12,8,45,1.5,17,30,40,20,0.292441977385722,0.0333996998697639,2886,859
2623,4794.11134786741,48186.3042846162,74333.1657599999,251264.196663715,245660064.34175,33388858.7662209,8,12,8,45,1.5,17,30,60,17,0.329068189056248,0.0496787370132044,3055,1259
2624,4771.30833758818,47905.4301114564,76387.4733917107,260658.83454586,246546384.389053,33094208.8182794,8,12,8,45,1.5,17,30,60,20,0.331108873170368,0.045389365298064,3059,1136
2625,4004.23193710032,28066.6304826046,62978.0586115295,78708.5248624738,342496890.500586,31427612.4713561,8,12,12,35,1.2,14,22,40,17,0.552027574219052,0.0211278601425697,3766,536
2626,3990.35420969305,27872.9411386149,58481.9226289729,83914.7041227768,343788878.20452,31200798.2102593,8,12,12,35,1.2,14,22,40,20,0.555002277082966,0.0178260076123514,3801,423
2627,4014.40821197937,24728.9841188004,58529.8606679272,155578.890539164,369562457.748546,35837798.6379754,8,12,12,35,1.2,14,22,60,17,0.614343972556906,0.0853292215674028,4342,2039
2628,4001.88427631054,24556.5824087439,58350.2646350846,162524.418030094,370767144.860966,35796128.9579719,8,12,12,35,1.2,14,22,60,20,0.6171176724865,0.084722614479789,4361,2029
2629,4032.58856055263,25065.0046480753,37890.7523265839,129791.403173044,373320038.827247,33839983.5677275,8,12,12,35,1.2,14,30,40,17,0.6229955155725,0.0562459941164201,4398,1446
2630,4019.3566334382,24882.3712090413,36991.0154904482,136519.45803247,374621765.831036,33783371.402803,8,12,12,35,1.2,14,30,40,20,0.625992642429367,0.0554218615460381,4414,1423
2631,4086.86837281243,22171.7960151224,83006.9476827345,227401.630242001,399502030.032991,40515212.5113484,8,12,12,35,1.2,14,30,60,17,0.683277547658057,0.153420754956829,4640,2836
2632,4075.02359458704,22010.2500185058,85685.9831199919,235352.362039717,400704677.352489,40611474.3913469,8,12,12,35,1.2,14,30,60,20,0.686046551120471,0.154822088940414,4643,2853
2633,5592.70433413332,61806.7705583747,69663.7740086649,71118.7194617692,340292029.867663,31247818.8996833,8,12,12,35,1.2,17,22,40,17,0.54695105126197,0.0185105121121858,3706,448
2634,5567.22312962652,61482.0734455617,64747.5827704095,75933.6605663726,341561934.193053,31019427.0904943,8,12,12,35,1.2,17,22,40,20,0.549874908835949,0.0151856943983206,3744,314
2635,5128.03403690384,54062.6499271245,54851.1293057489,140226.707137103,366977330.39277,35591893.5830187,8,12,12,35,1.2,17,22,60,17,0.608391914557133,0.081749454475263,4301,1978
2636,5104.79465534888,53771.1832930361,54179.6750150079,146760.394186872,368160385.050968,35544064.2692987,8,12,12,35,1.2,17,22,60,20,0.61111580741555,0.0810531784132496,4320,1971
2637,5162.04533990351,54803.8236696093,39425.388276023,116128.832462438,370417141.16701,33520548.6012709,8,12,12,35,1.2,17,30,40,17,0.616311815753017,0.0515958140654195,4354,1314
2638,5137.45724308606,54495.0145257032,38025.056122359,122431.904226396,371695471.432913,33457603.9253291,8,12,12,35,1.2,17,30,40,20,0.619255073410525,0.0506794958563393,4374,1290
2639,4759.85402429616,47697.9085716545,72730.9769295389,205382.651204291,396197908.51129,40057267.5772277,8,12,12,35,1.2,17,30,60,17,0.675670060587248,0.146754213655084,4625,2786
2640,4737.56971572435,47422.0979775062,74850.8037316562,212897.987504235,397377947.718359,40143278.1025826,8,12,12,35,1.2,17,30,60,20,0.678387010600093,0.148006313366077,4630,2800
2641,4008.19732310095,28082.4159717678,63070.5866000782,78087.6006217469,344362508.278026,31028674.7463622,8,12,12,35,1.5,14,22,40,17,0.556323016450136,0.0153203173086192,3814,324
2642,3994.29050421714,27888.552387547,58537.0394829416,83256.8843265944,345667598.543656,30825674.7542724,8,12,12,35,1.5,14,22,40,20,0.559327886960138,0.0123651414115013,3848,221
2643,4018.09965579758,24744.4168684478,58523.8624889838,154563.595590266,371510133.29113,35670884.2315745,8,12,12,35,1.5,14,22,60,17,0.618828346515621,0.0828993622082975,4372,2001
2644,4005.54982713276,24571.8629875175,58301.8507864851,161470.262328519,372726305.283966,35650782.5705525,8,12,12,35,1.5,14,22,60,20,0.621628489503889,0.082606731930174,4390,1995
2645,4036.19149377029,25079.0545098351,37876.3812376356,128990.003186588,375303837.369423,33644404.4910409,8,12,12,35,1.5,14,30,40,17,0.627563059974718,0.0533988483236802,4424,1359
2646,4022.93205860611,24896.2606653029,36940.5759634232,135684.177978764,376617663.104921,33610418.301704,8,12,12,35,1.5,14,30,40,20,0.630588043235913,0.0529040937843844,4442,1348
2647,4090.20985706526,22185.5767504644,82875.7057408578,226201.778234093,401556467.995436,40534654.7481811,8,12,12,35,1.5,14,30,60,17,0.688007733922224,0.153703785655907,4646,2840
2648,4078.34062409835,22023.8907393669,85514.191263442,234116.762227602,402769719.688881,40651406.6201789,8,12,12,35,1.5,14,30,60,20,0.690801153144518,0.155403403052536,4650,2860
2649,5599.79917225484,61833.0927368762,69767.8267607702,70530.2433807562,342151523.870696,30843934.9017145,8,12,12,35,1.5,17,22,40,17,0.551232393970891,0.0126309638238233,3757,230
2650,5574.27130404419,61508.1220172581,64814.9006064345,75308.7485086233,343434404.716676,30639069.8277771,8,12,12,35,1.5,17,22,40,20,0.554186128990951,0.00964863696544095,3794,136
2651,5134.7250989491,54088.6243650047,54863.0888269021,139257.325370649,368918391.448377,35416936.6456289,8,12,12,35,1.5,17,22,60,17,0.612861059165527,0.079202515832137,4332,1940
2652,5111.4442761249,53796.9191953836,54150.0266409059,145752.695108168,370112817.301268,35390409.4850762,8,12,12,35,1.5,17,22,60,20,0.615611133329939,0.0788163462334235,4349,1933
2653,5168.57534288843,54827.5024027705,39425.2180739351,115364.560438755,372393504.796236,33316724.0024291,8,12,12,35,1.5,17,30,40,17,0.620862241836867,0.0486286339412424,4382,1226
2654,5143.94281523447,54518.43899199,37989.4773797726,121634.161106772,373683816.76122,33276127.921032,8,12,12,35,1.5,17,30,40,20,0.623833086440025,0.0480376557839181,4403,1213
2655,4766.00056589516,47721.3723794685,72620.9173118263,204233.759232202,398244502.552507,40065482.5549559,8,12,12,35,1.5,17,30,60,17,0.680382186822769,0.146873803335495,4634,2787
2656,4743.67708503082,47445.3418768687,74700.9740674202,211713.84591971,399435041.106666,40171727.9198877,8,12,12,35,1.5,17,30,60,20,0.683123310779191,0.148420472073729,4638,2805
2657,3923.35961791452,26221.6012949209,106964.677359435,57292.2698381034,448893135.151845,56758376.9888319,8,12,12,45,1.2,14,22,40,17,0.796996789258856,0.389880902874197,5238,3984
2658,3909.60035346051,26036.9136678963,99769.9408350806,60106.406582535,450296577.424375,57059877.764062,8,12,12,45,1.2,14,22,40,20,0.80022810774178,0.394270005626122,5276,4023
2659,3941.25785780407,23444.4518699472,66292.5302110039,99149.7092269391,472879298.873101,69123597.0316958,8,12,12,45,1.2,14,22,60,17,0.852223096520658,0.56988780758907,5810,5247
2660,3928.81983290784,23279.2584045023,62990.4916998953,103711.472389334,474177059.802994,69522688.7110857,8,12,12,45,1.2,14,22,60,20,0.855211091795746,0.575697591616803,5837,5290
2661,3952.90538997347,23350.1008996473,57772.9349283646,84558.7101658492,483496699.611302,67478341.4044271,8,12,12,45,1.2,14,30,40,17,0.87666884959329,0.545936970329179,5991,5106
2662,3939.87205633498,23176.9893332743,54145.7418977042,88963.4377450835,484889328.191821,67916546.2295184,8,12,12,45,1.2,14,30,40,20,0.879875270377501,0.552316144652191,6008,5146
2663,4013.19417125775,20987.1184182035,64077.7367234168,147051.622737223,506380428.514771,81261907.9940097,8,12,12,45,1.2,14,30,60,17,0.929356885012594,0.746591479437895,6204,5964
2664,4001.49665113095,20833.1550984205,63683.7025464224,152731.033285059,507660376.810504,81772297.2942073,8,12,12,45,1.2,14,30,60,20,0.932303868060021,0.75402148050619,6210,5981
2665,5446.26253675507,57921.2848578013,117322.414024305,54265.291747025,446874539.604027,56485231.117301,8,12,12,45,1.2,17,22,40,17,0.792349127412774,0.385904577123463,5177,3950
