measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,KwaZulu-Natal,Female,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2014,0.331948451,1.053049,0.045511903
Deaths,KwaZulu-Natal,Male,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2014,0.301279473,0.945645253,0.040937318
Deaths,KwaZulu-Natal,Female,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2014,0.258609192,0.818670125,0.035341063
Deaths,KwaZulu-Natal,Male,55-59 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2014,0.17759026,0.56109616,0.024162273
Deaths,KwaZulu-Natal,Female,55-59 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2014,0.176571205,0.55758044,0.024103183
Deaths,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2015,0.109765163,0.355093257,0.012677055
Deaths,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2015,0.147721089,0.448642982,0.017452843
Deaths,KwaZulu-Natal,Male,20-24 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2015,0.092670733,0.290978965,0.011208328
Deaths,KwaZulu-Natal,Female,20-24 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2015,0.338410395,1.061308525,0.040608668
Deaths,KwaZulu-Natal,Male,25-29 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2015,0.23280821,0.736297145,0.02868201
Deaths,KwaZulu-Natal,Female,25-29 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2015,0.519166024,1.686613825,0.063450588
Deaths,KwaZulu-Natal,Male,30-34 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2015,0.445023784,1.413041425,0.05449743
Deaths,KwaZulu-Natal,Female,30-34 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2015,0.614295981,1.9936319,0.074887783
Deaths,KwaZulu-Natal,Male,35-39 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2015,0.515123588,1.697328525,0.062986658
Deaths,KwaZulu-Natal,Female,35-39 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2015,0.517653391,1.693847625,0.062975705
Deaths,KwaZulu-Natal,Male,40-44 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2015,0.500768183,1.6302992,0.060818733
Deaths,KwaZulu-Natal,Female,40-44 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2015,0.422041454,1.373987525,0.051083567
Deaths,KwaZulu-Natal,Male,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2015,0.407152503,1.32662135,0.049120738
Deaths,KwaZulu-Natal,Female,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2015,0.325383966,1.05827645,0.039349513
Deaths,KwaZulu-Natal,Male,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2015,0.304318519,0.987459375,0.03634096
Deaths,KwaZulu-Natal,Female,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2015,0.258810327,0.837576725,0.03122661
Deaths,KwaZulu-Natal,Male,55-59 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2015,0.183220738,0.610398072,0.02183218
Deaths,KwaZulu-Natal,Female,55-59 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2015,0.177169821,0.572534928,0.021356795
Deaths,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2012,0.098930594,0.299033495,0.01354216
Deaths,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2012,0.172451829,0.527803355,0.023721963
Deaths,KwaZulu-Natal,Male,20-24 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2012,0.107652734,0.344126665,0.01514025
Deaths,KwaZulu-Natal,Female,20-24 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2012,0.475067139,1.481670325,0.06518564
Deaths,KwaZulu-Natal,Male,25-29 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2012,0.303387449,0.989039803,0.03970909
Deaths,KwaZulu-Natal,Female,25-29 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2012,0.792062087,2.47085635,0.10540898
Deaths,KwaZulu-Natal,Male,30-34 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2012,0.54705929,1.71526855,0.073693683
Deaths,KwaZulu-Natal,Female,30-34 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2012,0.855727132,2.65288095,0.111972593
Deaths,KwaZulu-Natal,Male,35-39 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2012,0.704962068,2.2189931,0.091332345
Deaths,KwaZulu-Natal,Female,35-39 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2012,0.732446476,2.33210975,0.09552055
Deaths,KwaZulu-Natal,Male,40-44 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2012,0.68669174,2.238579775,0.088041418
Deaths,KwaZulu-Natal,Female,40-44 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2012,0.581020456,1.90348815,0.075302115
Deaths,KwaZulu-Natal,Male,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2012,0.582216175,1.8057845,0.078547865
Deaths,KwaZulu-Natal,Female,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2012,0.467398865,1.465776575,0.062453947
Deaths,KwaZulu-Natal,Male,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2012,0.391637048,1.21623945,0.05343232
Deaths,KwaZulu-Natal,Female,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2012,0.342639843,1.06154065,0.04466401
Deaths,KwaZulu-Natal,Male,55-59 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2012,0.222437986,0.691507175,0.03046868
Deaths,KwaZulu-Natal,Female,55-59 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2012,0.229672563,0.70734578,0.030082425
Deaths,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2018,0.134919537,0.454590055,0.012268773
Deaths,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2018,0.156430108,0.53097575,0.014376285
Deaths,KwaZulu-Natal,Male,20-24 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2018,0.104326098,0.34821494,0.009659745
Deaths,KwaZulu-Natal,Female,20-24 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2018,0.304511491,1.04949845,0.028273245
Deaths,KwaZulu-Natal,Male,25-29 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2018,0.223943933,0.777731185,0.020883835
Deaths,KwaZulu-Natal,Female,25-29 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2018,0.467585264,1.645983275,0.044306958
Deaths,KwaZulu-Natal,Male,30-34 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2018,0.463754711,1.631727875,0.044100558
Deaths,KwaZulu-Natal,Female,30-34 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2018,0.599025094,2.08855605,0.05595461
Deaths,KwaZulu-Natal,Male,35-39 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2018,0.577135962,2.016831525,0.054307063
Deaths,KwaZulu-Natal,Female,35-39 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2018,0.554824802,1.936472175,0.051436148
Deaths,KwaZulu-Natal,Male,40-44 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2018,0.552266698,1.919187,0.051382178
Deaths,KwaZulu-Natal,Female,40-44 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2018,0.454004081,1.57866235,0.041932073
Deaths,KwaZulu-Natal,Male,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2018,0.465324603,1.60305655,0.04353631
Deaths,KwaZulu-Natal,Female,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2018,0.352023617,1.2168284,0.032524377
Deaths,KwaZulu-Natal,Male,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2018,0.361338137,1.244259675,0.033660882
Deaths,KwaZulu-Natal,Female,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2018,0.291107543,1.006402375,0.026925775
Deaths,KwaZulu-Natal,Male,55-59 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2018,0.230556124,0.794241525,0.021362865
Deaths,KwaZulu-Natal,Female,55-59 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2018,0.208257752,0.72067418,0.019314395
Deaths,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2017,0.138049418,0.472313618,0.013011433
Deaths,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2017,0.159644718,0.532796627,0.015211343
Deaths,KwaZulu-Natal,Male,20-24 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2017,0.102236411,0.337882167,0.009798693
Deaths,KwaZulu-Natal,Female,20-24 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2017,0.317286869,1.040813425,0.030266442
Deaths,KwaZulu-Natal,Male,25-29 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2017,0.24097973,0.806627762,0.023536127
Deaths,KwaZulu-Natal,Female,25-29 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2017,0.497650992,1.65638075,0.048315065
Deaths,KwaZulu-Natal,Male,30-34 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2017,0.494056519,1.650209475,0.048126873
Deaths,KwaZulu-Natal,Female,30-34 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2017,0.622643526,2.129606225,0.060484898
Deaths,KwaZulu-Natal,Male,35-39 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2017,0.595135345,2.0522973,0.05824915
Deaths,KwaZulu-Natal,Female,35-39 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2017,0.552741326,1.88665075,0.053740655
Deaths,KwaZulu-Natal,Male,40-44 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2017,0.571374404,1.95074665,0.055492995
Deaths,KwaZulu-Natal,Female,40-44 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2017,0.45012345,1.529747375,0.043574333
Deaths,KwaZulu-Natal,Male,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2017,0.468159497,1.59637365,0.045335732
Deaths,KwaZulu-Natal,Female,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2017,0.346788498,1.177824875,0.033548898
Deaths,KwaZulu-Natal,Male,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2017,0.355088003,1.2176491,0.0338251
Deaths,KwaZulu-Natal,Female,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2017,0.280980383,0.953492157,0.02713391
Deaths,KwaZulu-Natal,Male,55-59 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2017,0.222290857,0.766285548,0.021126735
Deaths,KwaZulu-Natal,Female,55-59 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2017,0.19799549,0.67240297,0.01908269
Deaths,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2016,0.127569428,0.436009495,0.013205398
Deaths,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2016,0.155588172,0.501288838,0.016299315
Deaths,KwaZulu-Natal,Male,20-24 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2016,0.099252787,0.326421825,0.010482498
Deaths,KwaZulu-Natal,Female,20-24 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2016,0.331676647,1.079929375,0.034810905
Deaths,KwaZulu-Natal,Male,25-29 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2016,0.24269388,0.808411605,0.025721745
Deaths,KwaZulu-Natal,Female,25-29 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2016,0.51429195,1.71554105,0.05672057
Deaths,KwaZulu-Natal,Male,30-34 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2016,0.483027031,1.5950723,0.052059107
Deaths,KwaZulu-Natal,Female,30-34 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2016,0.629066777,2.118489525,0.069320548
Deaths,KwaZulu-Natal,Male,35-39 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2016,0.565313745,1.919157075,0.062773405
Deaths,KwaZulu-Natal,Female,35-39 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2016,0.540447386,1.823719,0.05981133
Deaths,KwaZulu-Natal,Male,40-44 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2016,0.546803478,1.83902195,0.060244007
Deaths,KwaZulu-Natal,Female,40-44 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2016,0.441044844,1.48700775,0.048571613
Deaths,KwaZulu-Natal,Male,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2016,0.441145536,1.462602675,0.047795623
Deaths,KwaZulu-Natal,Female,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2016,0.337233613,1.135695925,0.037093465
Deaths,KwaZulu-Natal,Male,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2016,0.333079478,1.141668975,0.036055285
Deaths,KwaZulu-Natal,Female,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2016,0.270971198,0.92135717,0.02965088
Deaths,KwaZulu-Natal,Male,55-59 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2016,0.204515397,0.689689615,0.022069598
Deaths,KwaZulu-Natal,Female,55-59 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2016,0.187989074,0.630225275,0.02043645
Deaths,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2019,0.143617523,0.507459302,0.012131213
Deaths,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2019,0.165542348,0.580329267,0.014054235
Deaths,KwaZulu-Natal,Male,20-24 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2019,0.111183402,0.39084454,0.009510688
Deaths,KwaZulu-Natal,Female,20-24 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2019,0.305045391,1.079525175,0.025885675
Deaths,KwaZulu-Natal,Male,25-29 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2019,0.221526793,0.777227302,0.019178078
Deaths,KwaZulu-Natal,Female,25-29 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2019,0.464985731,1.65386695,0.040174448
Deaths,KwaZulu-Natal,Male,30-34 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2019,0.459673924,1.6222873,0.039170683
Deaths,KwaZulu-Natal,Female,30-34 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2019,0.607270978,2.1567578,0.052490423
Deaths,KwaZulu-Natal,Male,35-39 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2019,0.584920302,2.03188145,0.050836155
Deaths,KwaZulu-Natal,Female,35-39 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2019,0.582632931,2.022741875,0.050123415
Deaths,KwaZulu-Natal,Male,40-44 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2019,0.558509517,1.94381415,0.04830976
Deaths,KwaZulu-Natal,Female,40-44 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2019,0.479702356,1.687291975,0.041127533
Deaths,KwaZulu-Natal,Male,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2019,0.472349849,1.645243825,0.04062289
Deaths,KwaZulu-Natal,Female,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2019,0.370957338,1.28461945,0.03182782
Deaths,KwaZulu-Natal,Male,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2019,0.375461568,1.312798425,0.0319994
Deaths,KwaZulu-Natal,Female,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2019,0.310179327,1.07430095,0.026616285
Deaths,KwaZulu-Natal,Male,55-59 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2019,0.242890889,0.853142692,0.02061139
Deaths,KwaZulu-Natal,Female,55-59 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,2019,0.22425998,0.777405237,0.019331665
Deaths,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.034093964,0.174291897,0.000802902
Deaths,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.280246016,1.388189625,0.010095088
Deaths,KwaZulu-Natal,Male,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.088694925,0.444175325,0.002760687
Deaths,KwaZulu-Natal,Female,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.466931876,2.210414525,0.015825673
Deaths,KwaZulu-Natal,Male,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.241449952,1.143374125,0.00635185
Deaths,KwaZulu-Natal,Female,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.527649067,2.4861114,0.014707818
Deaths,KwaZulu-Natal,Male,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.328344859,1.563974925,0.008963369
Deaths,KwaZulu-Natal,Female,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.356970607,1.746283225,0.010399555
Deaths,KwaZulu-Natal,Male,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.32967131,1.616158125,0.010426948
Deaths,KwaZulu-Natal,Female,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.254323497,1.305371625,0.007583365
Deaths,KwaZulu-Natal,Male,40-44 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.206859039,1.100216425,0.00709322
Deaths,KwaZulu-Natal,Female,40-44 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.189278602,0.953131515,0.005783893
Deaths,KwaZulu-Natal,Male,45-49 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.129282701,0.713147378,0.004545263
Deaths,KwaZulu-Natal,Female,45-49 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.158329514,0.783955297,0.005025175
Deaths,KwaZulu-Natal,Male,50-54 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.08697759,0.440712187,0.002929592
Deaths,KwaZulu-Natal,Female,50-54 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.124735517,0.639902327,0.003942635
Deaths,KwaZulu-Natal,Male,55-59 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.050357906,0.253986513,0.001657636
Deaths,KwaZulu-Natal,Female,55-59 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.075400071,0.389988975,0.00237586
Deaths,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.088300821,0.48931643,0.002209116
Deaths,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.72415753,3.422673375,0.02733148
Deaths,KwaZulu-Natal,Male,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.231808467,1.1143445,0.007148897
Deaths,KwaZulu-Natal,Female,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,1.229427583,5.578085,0.044464773
Deaths,KwaZulu-Natal,Male,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.630484857,2.95857765,0.019467963
Deaths,KwaZulu-Natal,Female,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,1.406654249,6.40649645,0.042378573
Deaths,KwaZulu-Natal,Male,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.874857979,4.1667143,0.0278525
Deaths,KwaZulu-Natal,Female,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.969899045,4.6695691,0.031566078
Deaths,KwaZulu-Natal,Male,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.885873741,4.27683735,0.031014222
Deaths,KwaZulu-Natal,Female,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.688338442,3.242744875,0.022083768
Deaths,KwaZulu-Natal,Male,40-44 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.574876611,2.8259547,0.022027728
Deaths,KwaZulu-Natal,Female,40-44 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.510848456,2.3432394,0.01690435
Deaths,KwaZulu-Natal,Male,45-49 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.357629224,1.69543645,0.014145222
Deaths,KwaZulu-Natal,Female,45-49 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.434074996,2.1021377,0.015879262
Deaths,KwaZulu-Natal,Male,50-54 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.243411946,1.09018195,0.009075112
Deaths,KwaZulu-Natal,Female,50-54 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.342412985,1.643922675,0.012249558
Deaths,KwaZulu-Natal,Male,55-59 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.135577682,0.614573805,0.004938063
Deaths,KwaZulu-Natal,Female,55-59 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.203553527,0.976976063,0.007181173
Deaths,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1994,0.569042535,2.66250725,0.01937623
Deaths,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1994,4.682361995,19.719589,0.244723815
Deaths,KwaZulu-Natal,Male,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1994,1.6792834,7.216848025,0.08939951
Deaths,KwaZulu-Natal,Female,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1994,9.277760005,39.23439425,0.517002163
Deaths,KwaZulu-Natal,Male,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1994,4.494002339,19.755467,0.227022689
Deaths,KwaZulu-Natal,Female,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1994,10.69712843,44.002192,0.59404807
Deaths,KwaZulu-Natal,Male,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1994,6.786320153,29.3922765,0.360744404
Deaths,KwaZulu-Natal,Female,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1994,8.236582212,35.57030925,0.466782823
Deaths,KwaZulu-Natal,Male,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1994,7.40685115,31.63612725,0.395363432
Deaths,KwaZulu-Natal,Female,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1994,5.808587168,24.823643,0.324750265
Deaths,KwaZulu-Natal,Male,40-44 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1994,5.197823186,22.7537965,0.281539741
Deaths,KwaZulu-Natal,Female,40-44 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1994,4.484563553,18.45584875,0.249654168
Deaths,KwaZulu-Natal,Male,45-49 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1994,3.356482138,14.3939035,0.181923507
Deaths,KwaZulu-Natal,Female,45-49 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1994,3.913816855,16.4557665,0.21507837
Deaths,KwaZulu-Natal,Male,50-54 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1994,2.200600861,9.39085405,0.124878514
Deaths,KwaZulu-Natal,Female,50-54 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1994,2.907566345,12.50997325,0.16684629
Deaths,KwaZulu-Natal,Male,55-59 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1994,1.24636261,5.3697873,0.071348596
Deaths,KwaZulu-Natal,Female,55-59 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1994,1.838064186,7.882859475,0.107148778
Deaths,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1993,0.361014627,1.9304619,0.011054557
Deaths,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1993,2.93895091,12.69849875,0.132391438
Deaths,KwaZulu-Natal,Male,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1993,0.998992398,4.30267495,0.036632947
Deaths,KwaZulu-Natal,Female,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1993,5.446849185,22.2047545,0.241482447
Deaths,KwaZulu-Natal,Male,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1993,2.701467818,11.32131125,0.118329177
Deaths,KwaZulu-Natal,Female,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1993,6.265170319,26.51625825,0.285973998
Deaths,KwaZulu-Natal,Male,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1993,3.932670929,16.71872625,0.168762679
Deaths,KwaZulu-Natal,Female,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1993,4.620112245,20.043905,0.20577715
Deaths,KwaZulu-Natal,Male,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1993,4.166696733,17.3733715,0.182779508
Deaths,KwaZulu-Natal,Female,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1993,3.263371134,13.9577835,0.148823238
