measure,location,sex,age,cause,metric,year,val,upper,lower
6,485,2,13,298,1,2001,6619.323395183433,9745.020302863022,3864.1984558256927
6,485,1,14,298,1,2001,3580.8427013327755,5951.398274846238,1854.9183988490163
6,485,2,14,298,1,2001,4914.1720400716495,7141.025960236468,2966.8476270415504
6,485,1,15,298,1,2001,2230.7320477231033,3654.946425006367,1194.1094599796297
6,485,2,15,298,1,2001,3019.408445918796,4280.502570107243,1905.2259770598803
6,485,1,16,298,1,2001,1312.4690151750278,2192.4375255566633,696.190570939825
6,485,2,16,298,1,2001,1755.0067499260679,2498.7449589057037,1105.8462641542887
6,485,1,8,298,1,2002,3709.425238582268,7664.442173090983,1495.015168490936
6,485,2,8,298,1,2002,23671.519287509775,32133.60199709436,16403.16685019057
6,485,1,9,298,1,2002,5805.103059937345,11997.099589758192,2356.1967608614736
6,485,2,9,298,1,2002,16938.088456315178,26809.13693926257,9231.547431054678
6,485,1,10,298,1,2002,14166.053268442005,19405.132873391158,9812.245232908428
6,485,2,10,298,1,2002,16087.838875359514,21614.55156222156,11417.703746747255
6,485,1,11,298,1,2002,12120.728529922764,17162.311418287132,7818.649570935578
6,485,2,11,298,1,2002,8966.233085238951,12715.57065607189,5708.321560301592
6,485,1,12,298,1,2002,8596.875821730267,13477.53406016546,4683.2568177356925
6,485,2,12,298,1,2002,8319.033450182225,12397.900822706664,5210.302083754805
6,485,1,13,298,1,2002,4520.244707780682,7163.49974914196,2450.5029670237827
6,485,2,13,298,1,2002,6270.035214012497,9199.75599552192,3675.596042096712
6,485,1,14,298,1,2002,3379.16474504855,5654.754603488953,1781.6103479350077
6,485,2,14,298,1,2002,4712.331831315991,6840.954936823397,2877.30231940674
6,485,1,15,298,1,2002,2158.9777040449894,3497.1919085588743,1152.6317233088182
6,485,2,15,298,1,2002,2921.155612504626,4135.279464635787,1858.25055246241
6,485,1,16,298,1,2002,1270.3630062465816,2083.4821465629007,677.4026945100828
6,485,2,16,298,1,2002,1700.7834892568458,2413.671162699545,1079.8511455040916
6,485,1,8,298,1,2003,3607.420048546774,7449.520221826469,1455.2428447903667
6,485,2,8,298,1,2003,22790.377460600157,30965.30572532044,15843.030013626696
6,485,1,9,298,1,2003,5734.274363087476,11917.451310721724,2325.6871871624853
6,485,2,9,298,1,2003,16486.911269589484,25960.807388380304,8950.288801521365
6,485,1,10,298,1,2003,13648.13577911355,18579.89592715715,9544.262854831088
6,485,2,10,298,1,2003,14993.53667678113,20080.367618639237,10764.433683600671
6,485,1,11,298,1,2003,11727.579914933924,16499.084211110156,7661.394653957705
6,485,2,11,298,1,2003,8313.80552135302,11840.388039734078,5267.389214284437
6,485,1,12,298,1,2003,8038.818424372593,12505.305328039594,4424.540693566701
6,485,2,12,298,1,2003,7656.725733926274,11365.873059717347,4900.514403111089
6,485,1,13,298,1,2003,4217.973769777092,6758.7466605464215,2274.300389386356
6,485,2,13,298,1,2003,5955.109148516268,8629.39493788058,3534.555384280989
6,485,1,14,298,1,2003,3184.474758382001,5346.619893743991,1684.7141570152953
6,485,2,14,298,1,2003,4519.53167393481,6503.38317706605,2806.2875890706937
6,485,1,15,298,1,2003,2081.439435732057,3396.4324867073788,1135.106010461116
6,485,2,15,298,1,2003,2855.955742245919,4038.1677176884646,1839.7557342375035
6,485,1,16,298,1,2003,1242.2589918668266,2046.8839164265228,673.9366184601535
6,485,2,16,298,1,2003,1659.001530467782,2338.699565879251,1080.1711225196718
6,485,1,8,298,1,2005,3449.9918843820224,6973.401206719972,1451.2371518981136
6,485,2,8,298,1,2005,21385.884314823987,29182.050935867122,14632.450350987783
