measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,485,485,2,Female,12,35 to 39,934,Drug-susceptible tuberculosis,1,Number,1990,174.43483677211006,270.78392023164207,108.95605787296236
1,Deaths,485,485,1,Male,13,40 to 44,934,Drug-susceptible tuberculosis,1,Number,1990,283.57086178545404,387.8582749275226,197.12069932622651
1,Deaths,485,485,2,Female,13,40 to 44,934,Drug-susceptible tuberculosis,1,Number,1990,117.76483167996744,181.70383856550893,71.65595330165127
1,Deaths,485,485,1,Male,14,45 to 49,934,Drug-susceptible tuberculosis,1,Number,1990,240.00761179656567,333.44020882333103,164.3267182037415
1,Deaths,485,485,2,Female,14,45 to 49,934,Drug-susceptible tuberculosis,1,Number,1990,83.95529800921527,125.45747011730168,52.86949454681764
1,Deaths,485,485,1,Male,15,50 to 54,934,Drug-susceptible tuberculosis,1,Number,1990,205.25088996794744,285.35231197091605,133.99990897269032
1,Deaths,485,485,2,Female,15,50 to 54,934,Drug-susceptible tuberculosis,1,Number,1990,66.56283259412201,107.20912620919316,39.92993633512844
1,Deaths,485,485,1,Male,16,55 to 59,934,Drug-susceptible tuberculosis,1,Number,1990,186.7637359289276,272.7532399424723,117.11162452108107
1,Deaths,485,485,2,Female,16,55 to 59,934,Drug-susceptible tuberculosis,1,Number,1990,59.71025755845411,93.68613048905786,36.22779695798101
1,Deaths,485,485,1,Male,8,15 to 19,294,All causes,1,Number,1991,689.5856505148023,773.3737718814954,609.2789911858044
1,Deaths,485,485,2,Female,8,15 to 19,294,All causes,1,Number,1991,590.8441611976681,678.510303045772,521.630733579879
1,Deaths,485,485,1,Male,9,20 to 24,294,All causes,1,Number,1991,1471.5275817720067,1641.5503491041427,1309.4376510794675
1,Deaths,485,485,2,Female,9,20 to 24,294,All causes,1,Number,1991,1176.3243379695286,1384.6572631217782,984.0649471962336
1,Deaths,485,485,1,Male,10,25 to 29,294,All causes,1,Number,1991,2718.6172592393073,2972.364609098174,2467.4189372458413
1,Deaths,485,485,2,Female,10,25 to 29,294,All causes,1,Number,1991,1813.7012960862828,2156.2604351424707,1491.7175611487285
1,Deaths,485,485,1,Male,11,30 to 34,294,All causes,1,Number,1991,3236.7630504916397,3548.5956639307433,2924.9691215553466
1,Deaths,485,485,2,Female,11,30 to 34,294,All causes,1,Number,1991,1792.6549205088177,2101.039939365271,1495.95653164767
1,Deaths,485,485,1,Male,12,35 to 39,294,All causes,1,Number,1991,2796.6643795945574,3129.9313663816324,2475.0970715172302
1,Deaths,485,485,2,Female,12,35 to 39,294,All causes,1,Number,1991,1329.5262274641693,1560.1684677141327,1110.7430626308499
1,Deaths,485,485,1,Male,13,40 to 44,294,All causes,1,Number,1991,2192.937384440832,2497.5087119685463,1897.6038711791105
1,Deaths,485,485,2,Female,13,40 to 44,294,All causes,1,Number,1991,984.3629050885185,1148.7222570581728,826.3151294452326
1,Deaths,485,485,1,Male,14,45 to 49,294,All causes,1,Number,1991,1767.8133436459982,2056.36061056048,1501.5112557727773
1,Deaths,485,485,2,Female,14,45 to 49,294,All causes,1,Number,1991,819.8418165255258,957.0190485551203,688.4896226640907
1,Deaths,485,485,1,Male,15,50 to 54,294,All causes,1,Number,1991,1640.8040795584056,1916.807899283219,1386.8230711729684
1,Deaths,485,485,2,Female,15,50 to 54,294,All causes,1,Number,1991,814.2895898775729,947.6270265183273,683.3300731230959
1,Deaths,485,485,1,Male,16,55 to 59,294,All causes,1,Number,1991,1513.6260076014378,1770.7735759071734,1278.4378270991563
1,Deaths,485,485,2,Female,16,55 to 59,294,All causes,1,Number,1991,868.4147079069982,1009.5832730002095,734.6753558623659
1,Deaths,485,485,1,Male,8,15 to 19,298,HIV/AIDS,1,Number,1991,10.912428864899988,26.727551284999997,2.7923703875000006
1,Deaths,485,485,2,Female,8,15 to 19,298,HIV/AIDS,1,Number,1991,89.53384773050007,175.6560867525,43.2800554825
1,Deaths,485,485,1,Male,9,20 to 24,298,HIV/AIDS,1,Number,1991,30.28044006739997,65.63982608999997,13.417557140000001
1,Deaths,485,485,2,Female,9,20 to 24,298,HIV/AIDS,1,Number,1991,155.16083983290014,282.89993625,82.33435743
1,Deaths,485,485,1,Male,10,25 to 29,298,HIV/AIDS,1,Number,1991,80.45930181749992,164.21092207,30.092164155000003
1,Deaths,485,485,2,Female,10,25 to 29,298,HIV/AIDS,1,Number,1991,176.26848884880008,345.80174115249997,69.76669948749999
1,Deaths,485,485,1,Male,11,30 to 34,298,HIV/AIDS,1,Number,1991,109.99886772929993,217.17935672499996,44.323862365000004
1,Deaths,485,485,2,Female,11,30 to 34,298,HIV/AIDS,1,Number,1991,121.31573385489999,229.33453329499997,49.167772359999994
1,Deaths,485,485,1,Male,12,35 to 39,298,HIV/AIDS,1,Number,1991,113.01151323870005,240.41348366249997,43.774071847500004
1,Deaths,485,485,2,Female,12,35 to 39,298,HIV/AIDS,1,Number,1991,87.88031697769996,191.12782898749998,30.996069762500003
1,Deaths,485,485,1,Male,13,40 to 44,298,HIV/AIDS,1,Number,1991,72.65667902350005,145.50316555999996,30.198311752500004
1,Deaths,485,485,2,Female,13,40 to 44,298,HIV/AIDS,1,Number,1991,65.30363707760006,134.3144176925,24.785477347500002
1,Deaths,485,485,1,Male,14,45 to 49,298,HIV/AIDS,1,Number,1991,44.52849560489995,86.45944448749992,19.067732745
1,Deaths,485,485,2,Female,14,45 to 49,298,HIV/AIDS,1,Number,1991,55.04596267979994,109.13852979749998,22.9222962775
1,Deaths,485,485,1,Male,15,50 to 54,298,HIV/AIDS,1,Number,1991,30.180189023199958,64.12548826499997,12.574760735000003
1,Deaths,485,485,2,Female,15,50 to 54,298,HIV/AIDS,1,Number,1991,43.17141037750001,85.38174208749999,18.592111642499997
1,Deaths,485,485,1,Male,16,55 to 59,298,HIV/AIDS,1,Number,1991,16.848299196900005,35.55270703249999,7.040868475
1,Deaths,485,485,2,Female,16,55 to 59,298,HIV/AIDS,1,Number,1991,25.522131995900008,49.69099754499999,11.178141390000002
1,Deaths,485,485,1,Male,8,15 to 19,934,Drug-susceptible tuberculosis,1,Number,1991,27.195068328102643,46.53828369336583,14.155324080868171
1,Deaths,485,485,2,Female,8,15 to 19,934,Drug-susceptible tuberculosis,1,Number,1991,66.20168063257329,96.8322729706551,43.86469048623258
1,Deaths,485,485,1,Male,9,20 to 24,934,Drug-susceptible tuberculosis,1,Number,1991,80.87647514523506,137.8510618751143,44.416536662295016
1,Deaths,485,485,2,Female,9,20 to 24,934,Drug-susceptible tuberculosis,1,Number,1991,138.70047088373516,211.4465339572718,83.21549429575545
1,Deaths,485,485,1,Male,10,25 to 29,934,Drug-susceptible tuberculosis,1,Number,1991,179.67530033825446,270.99633742571416,110.10797572659561
1,Deaths,485,485,2,Female,10,25 to 29,934,Drug-susceptible tuberculosis,1,Number,1991,223.28570281890907,341.0302008769857,143.07643802837
1,Deaths,485,485,1,Male,11,30 to 34,934,Drug-susceptible tuberculosis,1,Number,1991,289.0624459467999,404.2904557799769,194.8633520542182
1,Deaths,485,485,2,Female,11,30 to 34,934,Drug-susceptible tuberculosis,1,Number,1991,217.66394934890837,333.0767496015096,140.6136491973654
1,Deaths,485,485,1,Male,12,35 to 39,934,Drug-susceptible tuberculosis,1,Number,1991,324.8910303638265,451.3012266153807,219.73045970623187
1,Deaths,485,485,2,Female,12,35 to 39,934,Drug-susceptible tuberculosis,1,Number,1991,154.8149449062908,237.9144664456048,96.98969885606859
