measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,196,South Africa,2,Female,16,55 to 59,294,All causes,1,Number,1991,4694.88504126473,4986.6301414748095,4390.433042195641
1,Deaths,196,South Africa,1,Male,8,15 to 19,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,1.5867979928169438,5.246647174209625,0.26871748773711257
1,Deaths,196,South Africa,2,Female,8,15 to 19,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,3.9172422370935367,12.50582919955786,0.6730702028971023
1,Deaths,196,South Africa,1,Male,9,20 to 24,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,4.331812471066348,13.932126381155259,0.7134075303804498
1,Deaths,196,South Africa,2,Female,9,20 to 24,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,7.627324118076416,25.982463939993572,1.2999281059644103
1,Deaths,196,South Africa,1,Male,10,25 to 29,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,9.217447019301597,30.945316716237695,1.5233413454205804
1,Deaths,196,South Africa,2,Female,10,25 to 29,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,11.900746867109358,41.7820072052029,1.9786196720432592
1,Deaths,196,South Africa,1,Male,11,30 to 34,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,15.38592771251787,50.819352726880375,2.58680615389719
1,Deaths,196,South Africa,2,Female,11,30 to 34,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,12.241570484538036,39.92140964795094,2.071608160140387
1,Deaths,196,South Africa,1,Male,12,35 to 39,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,18.06597884923368,62.52457818427976,3.063842429671131
1,Deaths,196,South Africa,2,Female,12,35 to 39,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,9.164698628954417,31.256263664363328,1.566173675305296
1,Deaths,196,South Africa,1,Male,13,40 to 44,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,17.301053538764005,60.96519801748746,2.8295861834706635
