"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank"
"3830",3830,18720.9002460658,84050.3327912399,629484.171228497,258903.784237874,286726347.616064,77995635.2375466,364721982.853611,0.0467413526398442,0.0386720184712117,10,7,12,45,1.5,14,30,40,20,0.935505032735243,0.0225496065965489,5479,550
"3831",3831,18865.7813622067,84863.5147900269,559867.38439775,225441.748275155,290643245.282328,76853688.0990007,367496933.381329,0.0470122324196067,0.0383362816122456,10,7,12,45,1.5,14,30,60,17,0.950382825142625,0.0188839742411291,5909,351
"3832",3832,18867.7582780917,84879.2664403366,555151.310857067,223637.398979173,290826751.008013,76553901.4707301,367380652.478744,0.0470131133028351,0.0382417935433668,10,7,12,45,1.5,14,30,60,20,0.951079846184515,0.0179216638791012,5921,314
"3833",3833,15407.8168017629,67855.4332494899,695241.999491843,295409.118269829,279789604.313716,80911610.8205733,360701215.134289,0.0463018043146911,0.0393980285411662,10,7,12,45,1.5,17,22,40,17,0.909156775612129,0.0319098423587462,4859,1173
"3834",3834,15409.951844252,67872.3566252156,689802.037020964,293173.186087017,279981848.893705,80583444.0644732,360565292.958178,0.0463026100863937,0.0392991486672627,10,7,12,45,1.5,17,22,40,20,0.909886989979779,0.0308564322327177,4866,1100
"3835",3835,15570.2052441158,68754.5663210949,615137.788347507,255983.79972881,283973621.984357,79312777.8707915,363286399.855148,0.0465829823213906,0.0389500906418218,10,7,12,45,1.5,17,22,60,17,0.925049186299486,0.0267776137346666,5235,820
"3836",3836,15572.2829274955,68771.0442295508,610141.161525756,254025.127274227,284157146.824174,79001737.9223641,363158884.746538,0.0465838726168668,0.0388542959033263,10,7,12,45,1.5,17,22,60,20,0.925746279943754,0.0257791803919154,5252,762
"3837",3837,15581.1864344283,68806.1084192087,640946.497115014,264502.511366919,285140329.699419,78898481.2699805,364038810.9694,0.046602299343841,0.038884983927428,10,7,12,45,1.5,17,30,40,17,0.92948076370175,0.0254477281616734,5347,740
"3838",3838,15583.3508267772,68823.1961071846,635819.68857198,262440.409154913,285330893.08138,78583271.6941908,363914164.775571,0.0466032650798561,0.0387882442839902,10,7,12,45,1.5,17,30,40,20,0.930204592271918,0.0244359103806643,5363,676
"3839",3839,15733.0291878041,69678.0154389761,566142.492907244,228985.291048527,290131619.043666,76844084.3043556,366975703.348021,0.0469843787239398,0.0383563303938426,10,7,12,45,1.5,17,30,60,17,0.948439483851238,0.0188531462113567,5872,349
"3840",3840,15735.1035506398,69694.459993595,561452.090784813,227186.107320254,290313026.236157,76547026.7289209,366860052.965078,0.0469852451477828,0.0382626642001293,10,7,12,45,1.5,17,30,60,20,0.949128533905912,0.0178995960660123,5888,312
"3841",3841,17699.8484949139,77337.2694542143,575539.460414949,203903.678033,42070262.1082885,372016641.4809,414086903.589189,0.0199380488409835,0.068779874233262,10,8,8,35,1.2,14,22,40,17,0.0062128322423887,0.966352412592498,204,6144
"3842",3842,17702.1999260305,77355.9760491837,569468.236902478,201536.060272582,42048620.2467654,371163262.065801,413211882.312566,0.019939364679946,0.0686581557007598,10,8,8,35,1.2,14,22,40,20,0.00613062863369516,0.963613078091061,201,6125
"3843",3843,17881.3706615964,78397.878531318,479443.644986393,158694.746448927,44129450.9007021,359464264.937264,403593715.837966,0.0205737645622516,0.0679606613629347,10,8,8,35,1.2,14,22,60,17,0.0140343752060989,0.926059481297664,784,5619
"3844",3844,17883.6264876276,78415.8870226744,474063.4944688,156771.552350913,44114236.9075914,358664811.487347,402779048.394939,0.0205749335791779,0.0678436720747544,10,8,8,35,1.2,14,22,60,20,0.0139765869638538,0.923493248296373,779,5584
"3845",3845,17859.4742952852,78276.7110261438,517316.658426054,173650.410219157,44071593.2140134,359886781.735967,403958374.949981,0.0205701827868268,0.0679446156161594,10,8,8,35,1.2,14,30,40,17,0.0138146108096126,0.927415753576613,774,5637
"3846",3846,17861.791130592,78295.1947835369,511714.58017197,171541.677687237,44057840.868236,359069483.376572,403127324.244807,0.0205712086155548,0.0678258501993511,10,8,8,35,1.2,14,30,40,20,0.0137623744319932,0.924792238696539,770,5599
"3847",3847,18049.082831819,79360.1234353134,430339.941249383,134640.00315844,45852170.7412463,350261682.121919,396113852.863165,0.0210673121403942,0.0672546039146631,10,8,8,35,1.2,14,30,60,17,0.0205778875333294,0.896519335188702,1233,5195
"3848",3848,18051.3402994877,79378.1327950332,425356.062484558,132930.300674802,45843625.168488,349491169.735453,395334794.903942,0.0210684535365227,0.0671402804822354,10,8,8,35,1.2,14,30,60,20,0.0205454283607053,0.894046002545935,1230,5166
"3849",3849,14456.1959721128,61617.3076180592,579988.029948738,206725.002283011,41930634.8027068,371121746.356265,413052381.158972,0.0199950528849856,0.0687434653377555,10,8,8,35,1.2,17,22,40,17,0.00568247729215867,0.963479813316364,183,6124
"3850",3850,14458.5793129863,61636.109174516,573952.67347019,204362.926088994,41908860.475111,370276627.448529,412185487.92364,0.0199960925623353,0.0686224422333063,10,8,8,35,1.2,17,22,40,20,0.00559977052946476,0.960766994913649,177,6096
"3851",3851,14662.906094037,62795.8490544817,485564.910710279,161855.480216485,44450572.472556,359255425.953487,403705998.426043,0.020553677802674,0.0679627221681643,10,8,8,35,1.2,17,22,60,17,0.0152541109486801,0.925389111444133,824,5608
"3852",3852,14665.235174711,62814.2287283746,480200.748039937,159930.288363258,44434976.8478108,358462097.333399,402897074.18121,0.0205548374713838,0.0678465064280605,10,8,8,35,1.2,17,22,60,20,0.0151948731316135,0.922842539050268,819,5567
"3853",3853,14640.9182684794,62653.3072407902,523174.177154297,176822.501829984,43824261.430588,360665625.713254,404489887.143842,0.0205313920332038,0.0680004124210154,10,8,8,35,1.2,17,30,40,17,0.01287515534177,0.929915830494885,724,5674
"3854",3854,14643.3120325926,62672.1869717743,517577.323104726,174708.188490085,43810056.6917407,359852311.829108,403662368.520848,0.0205324027502256,0.0678822259469945,10,8,8,35,1.2,17,30,40,20,0.0128212006118337,0.927305105717699,721,5636
"3855",3855,14841.8838183973,63783.9401554473,436048.371645433,137525.38662541,45626517.0696175,350646510.172211,396273027.241828,0.021022128874702,0.0672820358011065,10,8,8,35,1.2,17,30,60,17,0.0197207733658154,0.897754627177977,1156,5216
"3856",3856,14844.2210320285,63802.3812257842,431078.482975779,135812.307208844,45617445.9620736,349881723.007287,395499168.969361,0.0210232538926858,0.0671684919530694,10,8,8,35,1.2,17,30,60,20,0.0196863180222136,0.895299672406321,1148,5179
"3857",3857,17697.523320993,77328.0053090452,575721.5672299,204087.786895447,41870456.9944284,366735589.305336,408606046.299764,0.0199426219202624,0.0679606025405374,10,8,8,35,1.5,14,22,40,17,0.00545390023567658,0.949400318163629,166,5960
"3858",3858,17699.8751089118,77346.7124159161,569648.964480275,201717.555151822,41853101.0062248,365890331.29638,407743432.302605,0.0199439375893486,0.0678390496113516,10,8,8,35,1.5,14,22,40,20,0.00538797592222232,0.946687053248186,161,5927
"3859",3859,17879.0234915571,78388.4126983435,479668.356986286,158896.335168852,43977427.3655877,354273141.680664,398250569.046252,0.0205783349672711,0.0671436566922762,10,8,8,35,1.5,14,22,60,17,0.013456934897676,0.909396057284364,760,5381
"3860",3860,17881.2795424612,78406.4207991482,474285.974876271,156969.885625034,43966211.5287186,353481400.000393,397447611.529111,0.020579503830832,0.0670268245303983,10,8,8,35,1.5,14,22,60,20,0.0134143330972637,0.906854578942352,759,5349
"3861",3861,17859.3392113531,78277.0567037741,517772.410358765,173907.324359321,43918545.0039411,355536509.403767,399455054.407708,0.020573782014262,0.0672451886316791,10,8,8,35,1.5,14,30,40,17,0.0132332784155114,0.913451447806641,743,5433
"3862",3862,17861.6646564266,78295.589524182,512158.960466167,171792.772457501,43908479.6635863,354725397.172312,398633876.835898,0.0205748077294244,0.0671264832372565,10,8,8,35,1.5,14,30,40,20,0.0131950466165046,0.910847790299968,740,5401
"3863",3863,18046.7345382625,79350.6362442664,430552.402497053,134824.409707198,45748073.2566788,345138771.255244,390886844.511923,0.0210718904854534,0.0664386728807329,10,8,8,35,1.5,14,30,60,17,0.0201824876792903,0.88007487187429,1196,5002
"3864",3864,18048.9922073449,79368.6449526453,425566.276159167,133111.503557118,45743384.3743295,344375781.499494,390119165.873823,0.0210730317313693,0.0663245050222518,10,8,8,35,1.5,14,30,60,20,0.0201646776101593,0.877625686757813,1195,4982
"3865",3865,14448.9312462363,61589.1813447691,579707.824803452,206739.857689202,41784722.7384978,365351142.396149,407135865.134646,0.019998644075168,0.0678895503311924,10,8,8,35,1.5,17,22,40,17,0.00512825055814632,0.944956265358225,137,5900
"3866",3866,14451.3093071729,61607.9431699196,573686.783561605,204381.716115107,41767180.047787,364516236.076378,406283416.124165,0.0199996836378405,0.0677689122276741,10,8,8,35,1.5,17,22,40,20,0.00506161708111941,0.942276229202269,130,5860
"3867",3867,14660.4893496897,62786.1722948222,485789.33715366,162057.719682862,44295629.3022697,354063516.327082,398359145.629351,0.0205582629925785,0.0671455963663111,10,8,8,35,1.5,17,22,60,17,0.014665580811088,0.908723163196127,808,5366
"3868",3868,14662.8180545336,62804.5487879882,480423.003192417,160129.331668753,44284008.1747428,353277847.655357,397561855.830099,0.0205594225088436,0.0670295373579735,10,8,8,35,1.5,17,22,60,20,0.0146214395703365,0.906201179116038,801,5335
"3869",3869,14637.9749040987,62641.9115454602,523247.531732986,176949.808219492,43707753.850518,355651935.808883,399359689.659401,0.0205349750236841,0.0671961883054442,10,8,8,35,1.5,17,30,40,17,0.0124326174615754,0.91382196475176,681,5437
"3870",3870,14640.367810306,62660.7854826865,517654.030816882,174835.179502574,43697388.5746275,354846655.973501,398544044.548128,0.0205359856291677,0.0670783130957089,10,8,8,35,1.5,17,30,40,20,0.0123932463990447,0.911237029144756,678,5405
"3871",3871,14839.4587047201,63774.2090667763,436260.636636511,137710.583175801,45518613.3352823,345522302.377606,391040915.712889,0.0210266884959902,0.0664661767614226,10,8,8,35,1.5,17,30,60,17,0.019310916000062,0.88130600074531,1113,5017
"3872",3872,14841.7955321518,63792.6467695558,431288.556222052,135994.357573117,45513373.6711724,344764980.92407,390278354.595243,0.0210278133663493,0.0663527875310267,10,8,8,35,1.5,17,30,60,20,0.0192910138628214,0.878875010789793,1110,4993
"3873",3873,17572.978743703,77297.1718373585,616629.727718981,235158.604354691,91903869.229839,224216719.74104,316120588.970879,0.0296900116449115,0.0583761469069395,10,8,8,45,1.2,14,22,40,17,0.195498875646407,0.49191698824528,1742,4583
"3874",3874,17575.2551647456,77315.2575591004,610637.154544371,232743.453657425,91967541.3563328,223568154.466666,315535695.822999,0.0296910118029002,0.0582616419442067,10,8,8,45,1.2,14,22,40,20,0.195740725385875,0.489835103914473,1746,4545
"3875",3875,17744.1369605017,78260.2801141724,530085.935650246,193537.866105377,94352629.371343,219046959.682335,313399589.053678,0.0300342661362216,0.057844343545493,10,8,8,45,1.2,14,22,60,17,0.204800151335726,0.475322139761246,2091,4248
"3876",3876,17746.3560081125,78277.9115687708,524653.856778667,191492.962633971,94415548.7999307,218431202.975368,312846751.775298,0.0300353808460523,0.05773355977202,10,8,8,45,1.2,14,22,60,20,0.205039142056618,0.473345570415837,2110,4203
"3877",3877,17755.5524683498,78313.2238555292,557680.648311994,202620.55652474,95215752.3512306,218294375.633465,313510127.984696,0.0300847611932408,0.0577335420078506,10,8,8,45,1.2,14,30,40,17,0.208078604236707,0.472906356800205,2294,4190
"3878",3878,17757.8627984156,78331.5056448558,552094.890390723,200443.150525015,95283554.3939654,217668880.097515,312952434.491481,0.0300859695522023,0.0576216576169971,10,8,8,45,1.2,14,30,40,20,0.208336140890088,0.470898525966923,2305,4142
"3879",3879,17915.0720773192,79238.5957014812,477783.790184495,166164.411647148,98206344.7684886,211714638.287599,309920983.056088,0.0305416611088497,0.0571295175198437,10,8,8,45,1.2,14,30,60,17,0.219437954658925,0.451785503398986,2714,3689
"3880",3880,17917.2892305397,79256.2010853653,472746.467795146,164334.360119982,98272757.5684821,211123836.947664,309396594.516146,0.0305427435621461,0.0570213645819552,10,8,8,45,1.2,14,30,60,20,0.219690214466478,0.44988904038928,2726,3649
"3881",3881,14328.3377811826,61608.0502818139,621564.974032179,238145.158861013,91674653.1757184,224147279.732811,315821932.908529,0.0296640760225764,0.0583917908442156,10,8,8,45,1.2,17,22,40,17,0.194628230263195,0.491694086910941,1718,4577
"3882",3882,14330.6742324395,61626.4387174554,615605.081489562,235737.922242783,91737290.4401065,223504368.868465,315241659.308571,0.029665061195163,0.0582781316948069,10,8,8,45,1.2,17,22,40,20,0.194866149222518,0.489630353147398,1727,4540
"3883",3883,14508.8912929101,62643.8555388913,535304.256039703,196698.731522869,95745247.959619,216930308.816631,312675556.77625,0.0301797859253711,0.0577380074043745,10,8,8,45,1.2,17,22,60,17,0.210089819850042,0.468527723770737,2351,4087
"3884",3884,14511.1394876818,62661.6249023448,529922.329458319,194664.615115988,95807118.2088841,216323974.096705,312131092.305589,0.0301806627851018,0.0576281895575364,10,8,8,45,1.2,17,22,60,20,0.210324825408826,0.466581398855552,2354,4040
"3885",3885,14527.2808474766,62689.4589795032,563103.202322984,205738.007553061,94907080.2161836,218408196.335659,313315276.551843,0.0300526243094292,0.0577506772794227,10,8,8,45,1.2,17,30,40,17,0.206906155952769,0.473271719464198,2234,4201
"3886",3886,14529.6636917802,62708.1398828943,557541.500534614,203563.923743901,94973862.0752802,217787628.883879,312761490.95916,0.0300538149436509,0.057639586757099,10,8,8,45,1.2,17,30,40,20,0.207159817580127,0.471279707703599,2250,4152
"3887",3887,14693.588261878,63679.0178799275,483272.685510206,169305.590044267,99562572.4681876,209755828.787353,309318401.25554,0.0306797700958762,0.0570307701734189,10,8,8,45,1.2,17,30,60,17,0.224589397431366,0.445497755709237,2872,3564
"3888",3888,14695.842725028,63696.8308767161,478279.375755701,167482.981594574,99627840.6760594,209174078.016996,308801918.693056,0.0306806214316831,0.0569235766261872,10,8,8,45,1.2,17,30,60,20,0.22483730966453,0.443630344885541,2881,3534
"3889",3889,17570.8259977675,77288.740715967,616796.472156669,235330.484156168,92301827.8608581,220103561.412686,312405389.273544,0.0296934119977606,0.0575891736054462,10,8,8,45,1.5,14,22,40,17,0.197010466298883,0.478713814698581,1777,4335
"3890",3890,17573.1026432982,77306.8262622387,610803.012106694,232913.322772591,92369008.7276249,219462195.756162,311831204.483787,0.0296944120451957,0.0574748239297673,10,8,8,45,1.5,14,22,40,20,0.197265643501523,0.476655041027847,1783,4280
"3891",3891,17741.3186711192,78249.4588821276,530179.787102252,193687.1180149,94776356.8358997,215086617.165186,309862974.001086,0.030038584812874,0.0570595202790167,10,8,8,45,1.5,14,22,60,17,0.206409621327572,0.462609502565192,2207,3931
"3892",3892,17743.5376570485,78267.0876584207,524751.105349465,191641.826788266,94842320.084279,214477940.456102,309320260.540381,0.0300396993763781,0.0569490289915717,10,8,8,45,1.5,14,22,60,20,0.206660173575683,0.460655659901644,2223,3881
"3893",3893,17753.3832873025,78304.751169284,557843.871229378,202784.540378643,95659528.9938054,214222407.668866,309881936.662672,0.0300890501644262,0.0569464869502738,10,8,8,45,1.5,14,30,40,17,0.2097642282499,0.459835403673361,2340,3862
"3894",3894,17755.6938236317,78323.0325586845,552257.109168809,200605.103705304,95730717.851825,213603948.412806,309334666.264631,0.0300902583676409,0.0568347556619455,10,8,8,45,1.5,14,30,40,20,0.210034629251299,0.457850159187866,2350,3813
"3895",3895,17912.2530932192,79227.7557264373,477868.269152796,166301.012898989,98669112.4466537,207820437.422846,306489549.8695,0.0305459687177499,0.0563459686749226,10,8,8,45,1.5,14,30,60,17,0.221195713486246,0.439285179866917,2787,3437
"3896",3896,17914.47016607,79245.3581986777,472834.237546497,164470.535033282,98738446.6449702,207236526.247058,305974972.892028,0.0305470510288761,0.0562381038958587,10,8,8,45,1.5,14,30,60,20,0.221459069820053,0.437410834175763,2802,3413
"3897",3897,14326.0733398343,61599.2002271221,621726.883747526,238315.114074937,92070165.8459627,220034684.566025,312104850.411988,0.0296674611997313,0.0576055676391596,10,8,8,45,1.5,17,22,40,17,0.196130530272988,0.478492721104019,1756,4327
"3898",3898,14328.4093825637,61617.5855574043,615766.281556258,235905.97327834,92136279.9042267,219398926.21732,311535206.121547,0.0296684462637621,0.0574920648575701,10,8,8,45,1.5,17,22,40,20,0.196381655351525,0.476451946803197,1763,4273
"3899",3899,14506.6593440485,62635.0421779028,535511.570951391,196893.197677936,96170586.2840425,212884366.244941,309054952.528984,0.0301831694126169,0.0569529260192801,10,8,8,45,1.5,17,22,60,17,0.211705408469622,0.455540311745834,2385,3760
"3900",3900,14508.9070936981,62652.8081387193,530128.076758475,194856.59684603,96235733.2269145,212284853.992279,308520587.219194,0.0301840461741939,0.0568432558794729,10,8,8,45,1.5,17,22,60,20,0.211952860094507,0.453615886843271,2391,3726
"3901",3901,14525.0506948522,62680.7832354052,563266.095110237,205902.106267093,95347958.572396,214335990.40368,309683948.976076,0.0300568959990062,0.0569637181874305,10,8,8,45,1.5,17,30,40,17,0.208580771227284,0.460200002465806,2311,3870
"3902",3902,14527.4331871847,62699.4613029052,557703.435567619,203726.040935734,95418103.2650892,213722405.214231,309140508.47932,0.0300580864802114,0.0568527801467906,10,8,8,45,1.5,17,30,40,20,0.208847206111544,0.45823040365748,2318,3823
"3903",3903,14691.3468282918,63670.144610073,483469.827714413,169486.053312108,100029190.665135,205776419.037229,305805609.702364,0.0306831449864608,0.0562469301903108,10,8,8,45,1.5,17,30,60,17,0.226361781920113,0.432723912995203,2903,3355
"3904",3904,14693.6008411428,63687.9540257362,478474.915723749,167660.996513984,100097609.611772,205201309.627933,305298919.239705,0.030683996226923,0.0561398823406804,10,8,8,45,1.5,17,30,60,20,0.226621661797383,0.430877820836063,2908,3332
"3905",3905,17523.5223744269,76918.1180356317,609016.977088764,237684.979034956,174485803.791421,150495900.166954,324981703.958374,0.0373960304752633,0.0502508282046345,10,8,12,35,1.2,14,22,40,17,0.509174897767059,0.255274316813987,3318,3025
"3906",3906,17525.7447783704,76935.8296216468,603179.121998852,235381.990590731,174640893.098771,149960782.426813,324601675.525584,0.0373969742646582,0.0501366135126627,10,8,12,35,1.2,14,22,40,20,0.509763982986014,0.253556597283892,3328,2997
"3907",3907,17696.8528228183,77930.1072100039,515156.654583509,192946.460910041,180345965.367594,143802869.194262,324148834.561856,0.037981293700735,0.0494626983839523,10,8,12,35,1.2,14,22,60,17,0.531433908553824,0.23378979265242,3920,2470
"3908",3908,17698.9831986457,77947.142541488,509940.786501582,191021.226140423,180494685.544043,143303763.195192,323798448.739235,0.0379821315707743,0.0493528297404684,10,8,12,35,1.2,14,22,60,20,0.531998801512622,0.232187670244804,3933,2419
"3909",3909,17684.3097408908,77835.196734635,553237.820818915,207930.642118174,179633481.191944,144833936.281593,324467417.473536,0.0378619431797956,0.0495691257809168,10,8,12,35,1.2,14,30,40,17,0.528727636253129,0.237099501787239,3857,2565
"3910",3910,17686.5312232671,77852.8893401638,547795.00730918,205838.784318493,179789120.376954,144320668.880954,324109789.257908,0.037862859411935,0.0494574414292839,10,8,12,35,1.2,14,30,40,20,0.529318810106096,0.235451921503304,3869,2512
"3911",3911,17856.1855968152,78839.4438644294,466854.54452322,168349.82822328,185386981.580626,138527878.069262,323914859.649888,0.0384274005690715,0.0488085293668656,10,8,12,35,1.2,14,30,60,17,0.550581509315958,0.216857154100537,4407,2017
"3912",3912,17858.3143237537,78856.4546215411,461994.56451668,166606.450879731,185535924.367495,138048833.696614,323584758.064109,0.0384282140576547,0.0487010691724232,10,8,12,35,1.2,14,30,60,20,0.55114724782955,0.215319429198233,4420,1974
"3913",3913,14280.7147157346,61236.3998182212,614330.225888161,240839.190056045,174285014.91472,150547357.024297,324832371.939017,0.0373743681818615,0.0502559234389437,10,8,12,35,1.2,17,22,40,17,0.508412229073672,0.255439492516802,3307,3028
"3914",3914,14282.9910851539,61254.3849910732,608520.06769199,238542.276073772,174438488.538827,150016573.260717,324455061.799544,0.0373752988884063,0.0501425265216266,10,8,12,35,1.2,17,22,40,20,0.508995177343966,0.253735684983305,3315,2998
"3915",3915,14468.2425951332,62306.8535961852,520963.479737976,196151.22647906,180071992.769776,143927315.247543,323999308.017318,0.0379529351635177,0.0494758033918917,10,8,12,35,1.2,17,22,60,17,0.530393261648301,0.234189262526296,3893,2477
"3916",3916,14470.431612729,62324.2184763664,515768.549857169,194228.098268779,180219122.220942,143432178.774427,323651300.995369,0.0379537614208962,0.0493667324602924,10,8,12,35,1.2,17,22,60,20,0.530952112457788,0.232599882234565,3906,2435
"3917",3917,14455.0809977833,62208.6165550365,558955.555092514,211186.088933258,179199954.222857,144989339.744471,324189293.967328,0.0378266768737692,0.0495838837828848,10,8,12,35,1.2,17,30,40,17,0.527080944202779,0.237598344459059,3829,2584
"3918",3918,14457.366420171,62226.6648772081,553532.739041156,209096.549453894,179354000.531282,144479818.053068,323833818.58435,0.0378275883651507,0.0494729793233021,10,8,12,35,1.2,17,30,40,20,0.52766606773501,0.235962787842865,3836,2527
"3919",3919,14640.3576679469,63266.5724460508,472836.472536855,171533.5842254,184932704.938542,138662919.990187,323595624.92873,0.0383913309686491,0.048830855778161,10,8,12,35,1.2,17,30,60,17,0.548856002511259,0.217290636542914,4385,2023
"3920",3920,14642.5520282374,63283.9736727568,467993.637882328,169790.239490027,185079986.980503,138187647.843923,323267634.824427,0.0383921322560508,0.0487241927380642,10,8,12,35,1.2,17,30,60,20,0.54941543291571,0.215765020427975,4394,1982
"3921",3921,17521.393682557,76910.0074721483,609188.372621349,237861.485270882,175532383.016981,147098999.7692,322631382.786181,0.0373993422529845,0.0494690363820357,10,8,12,35,1.5,14,22,40,17,0.513150183766964,0.244370319959984,3414,2773
"3922",3922,17523.6163112815,76927.7189130627,603349.582218437,235556.65122481,175690689.524317,146571012.816449,322261702.340766,0.0374002859372326,0.0493549802516458,10,8,12,35,1.5,14,22,40,20,0.513751489073755,0.242675490145262,3431,2730
"3923",3923,17694.7027270056,77921.8040956675,515369.623295047,193145.701936145,181426044.960765,140484527.516876,321910572.477641,0.0379846033205952,0.0486830915072365,10,8,12,35,1.5,14,22,60,17,0.535536441052709,0.223137968055308,4048,2169
"3924",3924,17696.833218484,77938.8385127997,510152.075744944,191218.116010244,181577760.732248,139992198.815422,321569959.54767,0.0379854410957593,0.0485733735550447,10,8,12,35,1.5,14,22,60,20,0.536112712363675,0.221557600666454,4067,2120
"3925",3925,17682.1806101847,77827.0667339874,553402.192467579,208097.542701467,180715125.743236,141500803.691793,322215929.435029,0.0378652375644042,0.0487886042275165,10,8,12,35,1.5,14,30,40,17,0.532836113028337,0.226400198593895,3952,2257
"3926",3926,17684.4022888156,77844.7589318714,547958.387749683,206003.859544172,180873863.862673,140994489.127202,321868352.989876,0.0378661536946171,0.0486770765033519,10,8,12,35,1.5,14,30,40,20,0.533439057753817,0.224774936804329,3973,2214
"3927",3927,17854.0350022124,78831.1202197441,467057.069883971,168535.755465322,186500300.162603,135270325.771123,321770625.933725,0.0384306929337933,0.0480301210113835,10,8,12,35,1.5,14,30,60,17,0.554810295502686,0.206400462454779,4487,1791
"3928",3928,17856.1638156289,78848.1297908196,462195.386044148,166790.064956358,186652129.514789,134797892.322312,321450021.837101,0.038431506330391,0.0479228098239854,10,8,12,35,1.5,14,30,60,20,0.555386998234195,0.204883958514022,4496,1769
"3929",3929,14278.538979478,61228.1377548751,614501.165186066,241015.587297259,175329621.382397,147150762.032621,322480383.415019,0.0373776704409614,0.0494741837891004,10,8,12,35,1.5,17,22,40,17,0.512380021826433,0.244536476011504,3384,2777
"3930",3930,14280.8149951794,61246.1203506027,608690.119324643,238716.877569233,175486288.865535,146627052.930492,322113341.796027,0.0373786010440311,0.0493609447639383,10,8,12,35,1.5,17,22,40,20,0.512975101527182,0.242855378030002,3405,2734
"3931",3931,14466.0363766176,62298.3602317216,521175.925432036,196350.620360289,181149813.021085,140608438.071009,321758251.092095,0.0379562352990256,0.0486962287712251,10,8,12,35,1.5,17,22,60,17,0.534487212350555,0.223535718985343,4009,2182
"3932",3932,14468.2249692798,62315.7218806815,515979.371863522,194425.195548448,181299916.05562,140120025.700122,321419941.755741,0.0379570614630369,0.0485873077879282,10,8,12,35,1.5,17,22,60,20,0.535057357903949,0.221967922956018,4033,2138
"3933",3933,14452.8946501797,62200.2945725734,559119.713502052,211353.196128446,180280011.918672,141653120.494037,321933132.41271,0.0378299928974569,0.0488031174817133,10,8,12,35,1.5,17,30,40,17,0.531183393527594,0.226889133133626,3914,2275
"3934",3934,14455.1797141823,62218.3401400592,553695.954664694,209261.879747202,180437136.831124,141150503.064412,321587639.895535,0.0378309042870309,0.0486923692446493,10,8,12,35,1.5,17,30,40,20,0.531780210710135,0.225275739089152,3928,2233
"3935",3935,14638.1433391979,63258.0262042597,473038.628659748,171719.881776941,186043301.582524,135404155.44703,321447457.029554,0.0383946100085361,0.0480524971795543,10,8,12,35,1.5,17,30,60,17,0.55307444979412,0.206830053609713,4461,1800
"3936",3936,14640.3372649934,63275.4240140334,468194.145099376,169974.277340895,186193448.645783,134935440.778639,321128889.424422,0.0383954112055913,0.0479459823099977,10,8,12,35,1.5,17,30,60,20,0.553644762584517,0.205325486895616,4473,1776
"3937",3937,17404.9714063183,76891.6697346411,648528.819229786,267735.246906113,279173225.839967,82803139.6728815,361976365.512848,0.0463423742500928,0.0400566704753699,10,8,12,45,1.2,14,22,40,17,0.906815547487686,0.03798162022673,4805,1447
"3938",3938,17407.1462533221,76908.9195919838,642782.280499089,265419.424078096,279382123.809083,82439704.136702,361821827.945785,0.0463432807253971,0.0399494251425001,10,8,12,45,1.2,14,22,40,20,0.907609017443668,0.0368149978713161,4827,1386
"3939",3939,17557.1405579462,77788.4629448509,563305.155593456,227030.406820495,285149793.615759,80134642.5014683,365284436.117227,0.0468095513730127,0.0394305048044214,10,8,12,45,1.2,14,22,60,17,0.929516711075067,0.0294157862737388,5350,987
"3940",3940,17559.2223247736,77805.0372852988,558094.356171365,225038.131940658,285348428.732166,79794364.3243327,365142793.056498,0.0468103450847059,0.0393268711424786,10,8,12,45,1.2,14,22,60,20,0.930271199008765,0.0283234986766614,5365,901
"3941",3941,17572.0715188654,77860.5104951258,591165.182763136,235973.154138111,286956802.93541,80732780.1276783,367689583.063088,0.0468083186608294,0.039366332048407,10,8,12,45,1.2,14,30,40,17,0.936380385295492,0.0313357986470096,5507,1138
"3942",3942,17574.244659676,77877.735166063,585799.993693302,233862.200623021,287163863.74477,80386722.3284567,367550586.073226,0.0468092059237638,0.0392615032575166,10,8,12,45,1.2,14,30,40,20,0.937166877055003,0.0302249585539318,5527,1054
"3943",3943,17723.8924238471,78734.2723121595,512710.48820016,199827.16566452,292421762.043637,78370682.2749359,370792444.318573,0.0472344470655636,0.0387844503278973,10,8,12,45,1.2,14,30,60,17,0.957138274332863,0.0237535016882332,5997,633
"3944",3944,17725.9752869778,78750.8385550921,507843.15814428,198013.207974506,292618628.86644,78045838.1971243,370664467.063564,0.0472352355714148,0.0386830782820062,10,8,12,45,1.2,14,30,60,20,0.957886045648614,0.0227107573072554,6006,561
"3945",3945,14165.0245956833,61256.3896447307,654415.609157323,271019.24255418,278022543.569182,83350027.0641453,361372570.633327,0.0462211940177008,0.0401477062714178,10,8,12,45,1.2,17,22,40,17,0.902444840512357,0.0397371201518319,4754,1506
