"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank","tb_mort_mse_male_neg_norm","tb_mort_mse_female_neg_norm","tb_mort_mse_male_pos_norm","tb_mort_mse_female_pos_norm","tb_mort_mse_overall_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"31",73,20273.1318828773,93284.9185670638,813810.457040867,360826.494065029,170807266.604261,155392654.296937,326199920.901198,0.0370072262329319,0.050789135541534,6,6,12,35,1.2,17,22,40,17,0.495202484572614,0.270992820560367,3145,3135,0.800365054107057,0.794629585839386,0.999633089522037,0.989326560623443,0.915686823032933,1535,1422,1413,1552,1549
"32",74,20274.8043717238,93298.4784615712,809372.012600655,358908.911753404,170905004.816177,155035567.622265,325940572.438441,0.0370079091193705,0.0507115516897727,6,6,12,35,1.2,17,22,40,20,0.495573729611684,0.269846577950542,3146,3133,0.800542699219923,0.794742734705621,0.99312468027238,0.981323685588511,0.911391596543376,1530,1424,1414,1549,1546
"33",81,23039.1530727827,106838.595317477,809040.352788841,357909.620533743,170565761.664167,151988538.73714,322554300.401307,0.0370400840313334,0.0501094043835364,6,6,12,35,1.5,14,22,40,17,0.494285161560826,0.260065663149676,3143,3076,0.977928709543859,0.981759181517474,0.989733015582047,0.980725676068779,0.983075185707514,1552,1536,1536,1548,1545
"34",82,23040.6703356073,106850.982072958,804571.492579631,355980.468881972,170666272.50462,151631622.288093,322297894.792713,0.0370407157663617,0.0500312709812722,6,6,12,35,1.5,14,22,40,20,0.494666938044758,0.258919966961432,3144,3065,0.978090985627508,0.98186182887966,0.983185339178139,0.972667958937328,0.978746552336074,1549,1538,1537,1544,1543
"35",89,20270.5185934216,93272.8445769709,813885.062542077,360934.597445672,171763535.996581,152133022.025602,323896558.022183,0.0370111831732783,0.0500385893374986,6,6,12,35,1.5,17,22,40,17,0.498834741199331,0.260529452233362,3163,3082,0.800206875492052,0.794452789001737,1,0.989461080388453,0.915770257015294,1536,1421,1411,1553,1550
"36",90,20272.1906192925,93286.3975874473,809450.360328746,359018.385378797,171863106.029494,151780793.973766,323643900.003261,0.0370118659747523,0.0499612151411366,6,6,12,35,1.5,17,22,40,20,0.499212944156341,0.259398805726432,3170,3070,0.800384430418784,0.794565906546295,0.99349624145741,0.981464952891873,0.911478425697801,1531,1423,1412,1550,1547
"37",163,22041.9737978936,101423.666791758,698348.883402724,290191.42317998,92158564.2048518,224568391.949844,316726956.154695,0.0296882346010303,0.0585355033836159,6,7,8,45,1.2,14,22,60,17,0.196466299176023,0.493045850504818,1764,4595,0.906988954917764,0.91429702496944,0.759892690420797,0.781139985887697,0.826566998869989,1484,1509,1510,1423,1417
"38",164,22043.701178684,101437.646693491,693776.918136301,288287.076247441,92200302.7261048,224107138.708487,316307441.434592,0.0296889793904115,0.0584514207087162,6,7,8,45,1.2,14,22,60,20,0.19662483715876,0.491565234854156,1768,4574,0.907172102450353,0.914413887439649,0.753429202978741,0.772896361982046,0.822214867466236,1478,1511,1511,1417,1410
"39",165,22048.5108034294,101455.085663202,721151.164780596,298333.750650603,92782674.1210212,223946436.048014,316729110.169036,0.0297315408694829,0.0584512306519604,6,7,8,45,1.2,14,30,40,17,0.198836894111942,0.491049381841398,1816,4566,0.907400566450641,0.914739272920152,0.787528322592764,0.822254347199776,0.847362768811921,1496,1513,1514,1454,1463
"40",166,22050.2985699792,101469.504420977,716472.752682933,296337.96340273,92827382.6963939,223478592.29693,316305974.993324,0.0297323477606646,0.0583664276701786,6,7,8,45,1.2,14,30,40,20,0.199006713433227,0.489547610758159,1820,4539,0.907589463337028,0.914860220667354,0.780754480288497,0.813818791030525,0.842861918196583,1491,1515,1515,1448,1456
"41",167,22156.1199239837,102099.283064894,652899.395214535,263581.276817352,94935503.2120771,219155211.355549,314090714.567626,0.0300615510404342,0.0580171441840046,6,7,8,45,1.2,14,30,60,17,0.207014116759644,0.475669625929797,2240,4256,0.915840050995947,0.922019351357041,0.669575981890825,0.699190875276701,0.778201937620855,1436,1517,1518,1320,1306
"42",168,22157.8326972094,102113.139579458,648569.423279761,261814.428180001,94979073.2883961,218709366.284791,313688439.573187,0.0300622776776817,0.0579348505749601,6,7,8,45,1.2,14,30,60,20,0.207179611650214,0.474238470264435,2253,4218,0.916021582061133,0.92213522558186,0.663579173334359,0.691383584960117,0.774120189016941,1431,1519,1519,1311,1287
"43",171,19166.8297696734,87330.6556214142,703280.79958177,293245.331223775,91888164.8352158,224633423.533334,316521588.36855,0.0296644786254588,0.0585513983679904,6,7,8,45,1.2,17,22,60,17,0.195439224682048,0.493254600865075,1741,4598,0.7223596011565,0.719784943326452,0.77025786913534,0.790032630460664,0.756516058775391,1411,1321,1300,1437,1427
"44",172,19168.7078157482,87345.7578350073,698738.622932536,291349.656752032,91929241.0165371,224176446.230303,316105687.24684,0.0296652118471617,0.0584680240317749,6,7,8,45,1.2,17,22,60,20,0.195595246858438,0.491787710909192,1743,4578,0.722557451843082,0.719911998753187,0.763823816635254,0.781842717845994,0.752193850463628,1403,1323,1302,1429,1420
"45",173,19173.7664855626,87363.6388881724,725936.117247058,301374.036587708,92500703.5989256,224019398.30223,316520101.901156,0.0297068777434427,0.0584681716540928,6,7,8,45,1.2,17,30,40,17,0.197765868200576,0.491283589529958,1792,4570,0.722791707478768,0.720254232876521,0.797847266919013,0.830882004288429,0.77722796943329,1434,1325,1306,1466,1473
"46",174,19175.7110081986,87379.2197652846,721288.689964782,299387.839291479,92544697.7147528,223555912.209128,316100609.923881,0.0297076721202015,0.0583840869338952,6,7,8,45,1.2,17,30,40,20,0.197932973746391,0.48979580646031,1795,4543,0.722995829027916,0.720385785641189,0.791105973585188,0.822502316252453,0.772758809885114,1429,1327,1307,1460,1465
"47",175,19293.7211028467,88070.538946314,658160.961586329,266769.81434197,94624498.8704101,219278547.793686,313903046.664096,0.0300331405253751,0.0580387172250885,6,7,8,45,1.2,17,30,60,17,0.205832809912399,0.476065533956513,2162,4262,0.732052645352935,0.728369521043511,0.680398102533208,0.708677905863358,0.708807235798259,1345,1337,1318,1336,1324
"48",176,19295.586018477,88085.5315999566,653857.625757625,265009.800108014,94667363.664234,218836807.614688,313504171.278922,0.0300338558821369,0.0579571221781729,6,7,8,45,1.2,17,30,60,20,0.205995625885252,0.474647554929144,2172,4231,0.73224906071937,0.728495688156459,0.674424490422601,0.700918642604715,0.704751889683361,1337,1339,1319,1330,1309
"49",177,21930.075039545,100762.837487495,771353.869593573,328502.066009734,90475175.4062268,225329531.461878,315804706.868105,0.0293701959723195,0.0581833782236267,6,7,8,45,1.5,14,22,40,17,0.190072180355261,0.495489096368069,1595,4618,0.898331579576333,0.906726739722507,0.889921706980816,0.912773892604888,0.901820343735479,1529,1506,1506,1520,1528
"50",178,21931.8798303824,100777.394051313,766409.99005912,326349.948937407,90520549.7675086,224850447.417576,315370997.185085,0.0293710322957215,0.0580968025854677,6,7,8,45,1.5,14,22,40,20,0.190244528571959,0.493951244120376,1596,4603,0.89852228182856,0.906848839213612,0.882617270256008,0.903859677132564,0.897017308425006,1527,1507,1507,1515,1520
"51",179,22039.7294174085,101414.27538899,698522.886780623,290370.884195506,92554007.2530084,220433263.04465,312987270.297658,0.0296923239819949,0.0577461589714415,6,7,8,45,1.5,14,22,60,17,0.197968334735974,0.479772151751993,1796,4363,0.906865920272927,0.9141451859256,0.760501793730899,0.781453728079976,0.826788877782968,1486,1508,1508,1424,1419
"52",180,22041.4569269645,101428.253636129,693950.875847812,288465.782820573,92598244.895446,219977215.212728,312575460.108174,0.0296930686774215,0.0576621994232124,6,7,8,45,1.5,14,22,60,20,0.198136365283835,0.478308245383752,1801,4318,0.907049046129065,0.914262057107184,0.75403574565829,0.773210021834127,0.822435950894975,1480,1510,1509,1419,1411
"53",181,22046.2817586631,101445.815191798,721285.0500207,298480.997749441,93188328.0859434,219817767.623224,313006095.709168,0.0297356071464917,0.0576617364775547,6,7,8,45,1.5,14,30,40,17,0.200377714422702,0.477796421129065,1850,4309,0.907279116100266,0.914588471383493,0.788028089603678,0.822495753138277,0.847530670319338,1497,1512,1512,1455,1464
"54",182,22048.0696971624,101460.232511985,716606.981324802,296484.773430811,93235582.7019897,219355210.231274,312590792.933264,0.0297364139377169,0.0575770599441018,6,7,8,45,1.5,14,30,40,20,0.200557204526281,0.476311619175509,1857,4269,0.907467994153151,0.914709430763597,0.781252763850516,0.814060816150239,0.843029558983576,1492,1514,1513,1449,1457
"55",183,22153.8758447314,102089.867202669,653068.051240001,263753.836277413,95361658.4789723,215069482.549363,310431141.028335,0.0300656321676325,0.0572287307030644,6,7,8,45,1.5,14,30,60,17,0.208632808421872,0.462554500717875,2312,3930,0.915716695913301,0.921867532692493,0.670161660836219,0.699494975759173,0.778413836699776,1437,1516,1516,1322,1307
"56",184,22155.588723988,102103.721882564,648737.984944334,261986.224933156,95407645.5178113,214628720.76968,310036366.287491,0.0300663587131666,0.057146558428887,6,7,8,45,1.5,14,30,60,20,0.208807483809276,0.461139662336918,2316,3898,0.915898202942892,0.921983414090621,0.664162263598866,0.691687515302252,0.774331257077038,1432,1518,1517,1314,1288
"57",185,19042.2949958783,86606.5054628693,775740.847819859,331354.457047225,90231516.7167749,225341221.03062,315572737.747395,0.0293503216315721,0.0581946367298497,6,7,8,45,1.5,17,22,40,17,0.189146676625321,0.495526619699889,1589,4620,0.712872673616159,0.711359793890441,0.899602922801126,0.920683969885084,0.830932561307183,1487,1306,1288,1529,1531
"58",186,19044.2548960208,86622.2089818243,770831.443353818,329214.064268499,90276201.2034173,224866627.735942,315142828.939359,0.0293511449926965,0.0581087884967169,6,7,8,45,1.5,17,22,40,20,0.189316404448905,0.494003182687862,1590,4605,0.713078401868368,0.711492386989356,0.892338279153492,0.911831915755105,0.826165216244124,1482,1307,1289,1523,1527
"59",187,19164.3798744133,87320.4265844352,703453.789062845,293424.128611816,92281386.6782612,220498163.548399,312779550.226661,0.029668551294891,0.0577621501177492,6,7,8,45,1.5,17,22,60,17,0.196932823302524,0.479980481348343,1775,4368,0.722225592855208,0.719619200594204,0.770864720047077,0.790344544514799,0.756731738058445,1412,1320,1298,1438,1428
"60",188,19166.2577904491,87335.5257717809,698911.597796118,291527.736495314,92324940.8300745,220046343.001236,312371283.83131,0.0296692844243644,0.0576788979144715,6,7,8,45,1.5,17,22,60,20,0.197098257706067,0.478530144497695,1780,4329,0.722423403895606,0.719746247223413,0.764428231810198,0.782154605543605,0.752408781429944,1405,1322,1299,1430,1421
"61",189,19171.332818245,87353.5383577753,726069.26505534,301520.735195803,92903999.2022275,219890510.258123,312794509.46035,0.0297109276072798,0.0576787735825152,6,7,8,45,1.5,17,30,40,17,0.199297730601888,0.47802992384307,1827,4314,0.722659382713157,0.720089588013054,0.798345172313766,0.83112208057759,0.777389970012649,1435,1324,1304,1467,1474
"62",190,19173.2772488728,87369.1164123759,721422.206129303,299534.132674315,92950517.7280574,219432261.356237,312382779.084294,0.0297117218859134,0.0575948145891012,6,7,8,45,1.5,17,30,40,20,0.199474424768896,0.476558952074861,1831,4277,0.722863467285219,0.720221134553088,0.791602503616907,0.822743056717767,0.772920588468064,1430,1326,1305,1461,1466
"63",191,19291.2675527988,88060.2655633801,658328.70644768,266941.863580895,95048102.898013,215192114.302542,310240217.200555,0.0300372050290486,0.0572503886659324,6,7,8,45,1.5,17,30,60,17,0.2074418110461,0.462948146716961,2265,3937,0.731918056085312,0.72820353105395,0.680982049752177,0.708980363443086,0.709013041386431,1347,1336,1316,1338,1326
"64",192,19293.132311143,88075.2549761867,654025.306273227,265181.122442612,95093364.2023924,214755410.738092,309848774.940485,0.0300379202957805,0.0571689143700391,6,7,8,45,1.5,17,30,60,20,0.207613729831838,0.461546335143079,2272,3909,0.732114428994287,0.728329687526022,0.675005970477152,0.701220984163843,0.70495690969636,1338,1338,1317,1331,1311
"65",193,21858.688615502,100276.510624807,764715.266727759,330366.022553299,171496058.145101,154805574.327898,326301632.472999,0.0370950476285554,0.0508238065324181,6,7,12,35,1.2,14,22,40,17,0.49781876368678,0.269108303092712,3154,3132,0.891960321277489,0.901897234902793,0.896248106601606,0.900803953618987,0.897887129302234,1528,1504,1504,1524,1518
"66",194,21860.4538680962,100290.786297513,759883.454856933,328321.222891616,171606909.394805,154404300.57548,326011209.970284,0.0370958399216975,0.0507373240380963,6,7,12,35,1.2,14,22,40,20,0.498239816780762,0.26782022065825,3156,3129,0.892147343638745,0.902016659513649,0.889307912717301,0.892091805226593,0.893252716013647,1526,1505,1505,1519,1513
"67",201,18962.4077821439,86055.4586985294,768809.349736464,333075.03467098,170367379.585136,154365979.111313,324733358.696449,0.0370621418401852,0.0508493824119457,6,7,12,35,1.2,17,22,40,17,0.493531634754499,0.267697209360953,3141,3128,0.705653534515042,0.705955185256015,0.905442684282713,0.908185917084489,0.826410324364372,1483,1295,1282,1530,1521
"68",202,18964.3210097518,86070.8354540839,764012.349028617,331042.25371016,170476893.599417,153968353.528534,324445247.127951,0.0370629166793143,0.0507636441343231,6,7,12,35,1.2,17,22,40,20,0.493947608545237,0.266420837493661,3142,3124,0.705854981913803,0.706084620818547,0.898543282714537,0.899536536040181,0.821811866172885,1475,1297,1283,1527,1514
"69",217,18959.9961892907,86045.7016095498,768949.529778866,333228.951929455,171398296.75409,150903431.549556,322301728.303646,0.0370661246877993,0.0500636956366136,6,7,12,35,1.5,17,22,40,17,0.49744743060513,0.256582486142926,3152,3041,0.705525709097812,0.705792033796001,0.905965090284617,0.908438673061689,0.826584677582654,1485,1294,1280,1531,1524
"70",218,18961.9093511837,86061.0757645736,764152.938406386,331195.885276812,171510195.390122,150511123.14953,322021318.539652,0.0370668994300023,0.0499780872606116,6,7,12,35,1.5,17,22,40,20,0.497872462050779,0.255323182348646,3155,3027,0.705727122427607,0.705921464912729,0.899064719058302,0.899790030082222,0.821986142210224,1476,1296,1281,1528,1515
"71",291,20843.5988385293,94857.3289230062,649050.891496012,260839.169064881,93613782.0912844,222439042.644216,316052824.735501,0.0298266036368398,0.0582953790788871,6,8,8,45,1.2,14,22,60,17,0.201993742440199,0.486210672721863,1909,4483,0.820964846752938,0.83322337938965,0.660269075297275,0.692251711174122,0.736593881169937,1381,1445,1450,1307,1290
"72",292,20845.5398264792,94872.9171810364,644183.791636703,258867.395973019,93661569.0638293,221932003.906552,315593572.970381,0.0298274519987384,0.0582032719548276,6,8,8,45,1.2,14,22,60,20,0.202175254626086,0.484583086348118,1917,4453,0.821169064997825,0.833354693022245,0.653576738727679,0.683475935678614,0.732020553925902,1375,1447,1451,1297,1275
"73",293,20850.5669153752,94894.453718841,673429.983310274,269395.420125722,94528726.9087676,221817333.199025,316346060.107793,0.0298763281972564,0.0581984532822487,6,8,8,45,1.2,14,30,40,17,0.20546903340222,0.484214995180375,2138,4449,0.821451210311489,0.833694790602111,0.689309593250101,0.736209189494016,0.758684835005955,1413,1449,1454,1345,1365
"74",294,20852.577436764,94910.5445720422,668442.02806648,267319.847798913,94580022.9598716,221302797.34664,315882820.306512,0.0298772495826031,0.058105508264237,6,8,8,45,1.2,14,30,40,20,0.205663874336211,0.482563343186284,2152,4419,0.821662012942104,0.833830808379544,0.682264954775788,0.727215501945679,0.753942701280769,1408,1451,1456,1339,1350
"75",295,20974.7134032191,95630.891235895,601274.347921035,233572.196910379,96926480.9276876,216567847.529913,313494328.4576,0.0302408987165341,0.057716120755033,6,8,8,45,1.2,14,30,60,17,0.214576569410809,0.467364228740772,2467,4054,0.831099111758224,0.842093671333704,0.567723053828124,0.606106731106903,0.686787492098894,1313,1465,1466,1137,1115
"76",296,20976.642532755,95646.3771349629,596691.558217116,231759.753265264,96976530.2163288,216078963.544647,313055493.760976,0.0302417272767269,0.0576260641304807,6,8,8,45,1.2,14,30,60,20,0.214766674690545,0.465794918836708,2474,4020,0.831301989021483,0.842224182709176,0.561571492608126,0.597843589863191,0.682529759087527,1302,1467,1467,1122,1093
"77",299,17851.5809085933,80190.7449193658,653915.941950657,263817.844900838,93306736.6565821,222962149.561732,316268886.218314,0.0297934198584331,0.058321911334774,6,8,8,45,1.2,17,22,60,17,0.200827472951853,0.487889837700227,1866,4511,0.628821244952943,0.630804429190048,0.67037891060653,0.701023791426929,0.663345945438636,1271,1139,1120,1324,1310
