"sim_id","program_id","undisc_inc","disc_inc"
39820,1,13294.5903623805,11678.2633638679
39820,2,10698.7258212127,9451.40725953661
39820,3,10317.6252634743,9118.11103096001
39822,1,13590.9129830796,11941.9898138844
39822,2,10808.0878273428,9555.15274128677
39822,3,10169.2083869133,9002.62553097427
3992,1,13256.3557478322,11641.8313889662
3992,2,10287.6641813111,9093.76584209433
3992,3,10211.139390191,9023.79462676003
40049,1,11733.4469330169,10316.7199266136
40049,2,8850.26523003661,7837.81362689888
40049,3,8702.73144879993,7706.27486596859
40335,1,12747.5470108423,11201.8639770136
40335,2,9578.15823581346,8480.70803501195
40335,3,9301.1758835575,8238.65530933898
40353,1,12144.3836104771,10667.0285409799
40353,2,9479.95593039173,8377.62142550815
40353,3,9178.96732140119,8117.33813115028
4050,1,12980.6552166157,11394.6283990076
4050,2,10615.2873776691,9366.92404619243
4050,3,10247.0824108889,9046.4104409769
40524,1,12178.6682691974,10698.4958483086
40524,2,9514.40046441564,8413.82272919038
40524,3,9174.79657768758,8119.35989051557
40549,1,12223.0151393637,10745.100367869
40549,2,9283.60444223944,8220.25571917344
40549,3,8836.61039410934,7830.76864118676
408,1,12503.7097739153,10976.8011860372
408,2,10036.6979436541,8861.26487914056
408,3,9745.71029464391,8606.0567006085
40826,1,11699.753980291,10281.0413729976
40826,2,8972.6578013486,7939.01753694102
40826,3,8877.71250169326,7853.54793586593
40832,1,12929.4362817384,11355.8075530637
40832,2,9905.2588257751,8760.17773002424
40832,3,9572.04091519502,8469.26728629052
40868,1,11587.9476715437,10175.8408203673
40868,2,8758.4005265499,7743.36139791318
40868,3,8650.55077931946,7648.74301390137
41174,1,14320.1952290718,12572.5037294984
41174,2,11346.97434359,10025.5152043485
41174,3,11034.70812969,9752.09646802622
41246,1,12950.4745220659,11357.7261400254
41246,2,10075.4187861418,8894.55972994338
41246,3,9766.03621227036,8626.31692898935
41575,1,12410.262541934,10902.458998429
41575,2,9614.62801426743,8498.4381133501
41575,3,9469.12642656115,8370.95583413945
41661,1,13439.4201086331,11804.9804384359
41661,2,10669.633933008,9426.82688634648
41661,3,10161.4762908784,8988.03891766995
41760,1,11322.4470282865,9951.3526315257
41760,2,9105.6904134471,8046.90821557838
41760,3,8629.28896001666,7632.94679795725
41780,1,12790.1351071519,11235.4689521475
41780,2,10008.5614301739,8850.30681025673
41780,3,9603.34869385372,8498.6856753024
4198,1,13218.4120096732,11609.7526225144
4198,2,9947.90398606937,8802.11261587943
4198,3,9851.86934140384,8714.01445304311
42330,1,12577.539410347,11038.1186518758
42330,2,10174.2749782636,8976.49468216529
42330,3,9540.73172912473,8430.3077916644
42363,1,12660.661296909,11112.982285144
42363,2,10371.3787259878,9149.66740884491
42363,3,9827.26922468843,8678.20549407377
42600,1,13382.1261405172,11755.5230653127
42600,2,10670.5697769752,9429.82278171606
42600,3,10402.3308344934,9193.67717880613
42840,1,13302.8241502071,11697.4145887583
42840,2,10278.5446833645,9103.69533188538
42840,3,9767.91829548041,8659.25501293562
42904,1,12683.6878320319,11141.3721171554
42904,2,9954.4391509926,8796.95631026629
42904,3,9860.47551557306,8711.86067992893
42990,1,12841.2041303142,11288.9355888367
42990,2,10063.5775574314,8904.46612203049
42990,3,9747.93536586914,8628.48266056117
43353,1,13102.5540266158,11501.3389145424
43353,2,10654.2199705458,9399.73142888293
43353,3,10294.7498712906,9086.45852455357
43569,1,12879.3682155281,11309.9048942488
43569,2,10023.0273523321,8859.95830992585
43569,3,9643.25775386448,8531.58994398073
43680,1,12594.68985462,11068.7523908799
43680,2,9992.06209178754,8831.17419460436
43680,3,9743.7934304128,8612.61150846313
43841,1,12563.2056319,11044.248312043
43841,2,9570.99609225172,8475.32330746656
43841,3,9329.6402327761,8264.34801236112
44057,1,12571.385430317,11032.6198984605
44057,2,9586.75086426373,8471.65492886303
44057,3,9457.94947346692,8357.44641704213
44067,1,11725.4448161345,10305.185451309
44067,2,8848.39056766428,7830.19324819989
44067,3,8735.34882296261,7729.54511585463
44081,1,14025.4592202102,12313.906089734
44081,2,11117.8764052646,9822.61992433292
44081,3,10752.1567916051,9502.82534320141
44138,1,12952.5360186784,11373.8896680658
44138,2,10159.4401950956,8973.08523482094
44138,3,10005.2423430779,8838.89339878292
442,1,12151.1757000619,10672.5407679104
442,2,8887.12292978024,7870.93325790945
442,3,8733.00711982748,7735.55094664564
44289,1,11828.4341334724,10386.4062326932
44289,2,9115.0131949332,8052.29858981359
44289,3,9002.27013632244,7952.32184564261
44383,1,12924.5808380094,11359.0456694417
44383,2,9711.32239192333,8592.50227081784
44383,3,9665.49035317553,8550.68567947248
44484,1,13973.8299476742,12264.7723130253
44484,2,11605.7150812805,10233.5148565363
44484,3,11023.5087196062,9729.13130886864
44485,1,14687.7104269173,12894.7227220029
44485,2,12139.0919322763,10708.1367301112
44485,3,11619.4722638193,10258.8773762797
44499,1,13701.9393931011,12044.9910023657
44499,2,11133.9361016155,9839.95305597504
44499,3,10607.6100112995,9382.37418443623
44708,1,13308.3480389184,11685.8130188761
44708,2,10694.2335165767,9442.69688325405
44708,3,10403.4133969851,9190.68922172011
44739,1,12975.6671576013,11392.7905989964
44739,2,10208.0706341544,9018.6245438392
44739,3,9919.29713512203,8765.02135754034
44828,1,11768.0348161029,10344.8922764992
44828,2,8808.24316061833,7798.30129057143
44828,3,8772.29496231109,7765.71854359186
44953,1,13376.0092574166,11750.3331893435
44953,2,10300.8454506085,9108.14225660839
44953,3,10188.8782758629,9008.63299237662
44979,1,13441.86301778,11801.906742369
44979,2,10763.8566929014,9502.54782000291
44979,3,10559.948785517,9324.5406521143
45058,1,11171.0509363569,9815.60493082912
45058,2,8860.64667528234,7834.12961650845
45058,3,8473.77079906441,7496.78265669741
45108,1,13112.2385946799,11520.768825444
45108,2,10588.946599366,9356.49861784112
45108,3,10113.1438787672,8942.36274628865
45124,1,12378.5347585626,10875.8138025627
45124,2,9668.34958383605,8551.91476912205
45124,3,9292.26936960064,8223.40723769168
45126,1,12578.8949838178,11055.6923262509
45126,2,9831.02871163115,8698.99005109626
45126,3,9363.45376009002,8292.27683035976
45265,1,11085.7200329823,9734.67132463504
45265,2,8591.6895965493,7599.13771625058
45265,3,8282.82683340701,7330.46728635161
45525,1,13942.9216128251,12243.9900526399
45525,2,11233.6728529297,9920.06064551813
45525,3,10830.43503277,9569.47355662107
45550,1,11173.1115712178,9820.07689310283
45550,2,8570.11363197169,7583.63248290818
45550,3,8406.03605367796,7439.46272441658
45584,1,12779.2049773414,11234.5865912261
45584,2,9783.19165307665,8656.59572573174
45584,3,9701.43491367015,8581.90081650799
45606,1,11815.5855294229,10377.6407088588
45606,2,9492.62864930537,8385.69133328418
45606,3,8992.14881340532,7951.30261044373
45628,1,13341.2286995399,11709.0053793789
45628,2,10464.5051891682,9241.07619869188
45628,3,10261.497234062,9064.50016329942
45646,1,12140.4984518665,10663.6999814065
45646,2,9673.16010478781,8547.0420055166
45646,3,9187.36812046361,8125.9895784242
45917,1,14242.3722934306,12514.3908834193
45917,2,11819.1085420724,10439.1937598405
45917,3,10945.7903748158,9685.3911290896
45931,1,12283.5351172776,10803.7073277637
45931,2,9213.52087502457,8160.47707107843
45931,3,9091.04804952527,8053.38295919943
46069,1,12441.299440948,10919.7761538049
46069,2,10072.9326216897,8887.19590443685
46069,3,9685.66490676172,8551.48427973054
46128,1,12652.1210519606,11109.1987441993
46128,2,10095.2878231512,8912.08361660971
46128,3,9845.02144990786,8694.49885242198
46187,1,12235.9151356432,10740.6010497484
46187,2,9479.15844101085,8375.29914053555
46187,3,9335.16662730638,8247.56317986817
46423,1,12699.1099927397,11153.5632007915
46423,2,9754.61765417492,8628.65144658528
46423,3,9424.52300579639,8341.78789646603
46524,1,12510.7673153622,10982.6020788691
46524,2,9702.40555844676,8576.03571740068
46524,3,9403.54838112321,8315.06099206848
46638,1,13045.7071048385,11457.2412722378
46638,2,10316.3513561122,9112.65252138427
46638,3,10041.8790561574,8873.21938878667
46657,1,13043.3345922242,11446.2449107558
46657,2,10681.4845937424,9419.28814510315
46657,3,10270.3759003025,9062.34120626483
46814,1,12449.0362434382,10940.21884694
46814,2,9583.60446266972,8475.31210880569
46814,3,9411.99407329127,8325.51098285327
46926,1,13094.312487444,11498.4237735666
46926,2,10010.7008513717,8850.2522392774
46926,3,9788.55050541979,8654.60733918418
46982,1,11926.9570271383,10481.4595993315
46982,2,9181.87566252018,8126.70588477006
46982,3,8815.26207944031,7807.88875633301
4700,1,13406.9221574392,11780.3018787164
4700,2,10734.2019417765,9485.53433186553
4700,3,10268.1640543086,9080.27061465137
47073,1,13169.7834428755,11561.5071261298
47073,2,10757.721636605,9491.33905099532
47073,3,10336.8091423272,9124.31285772071
47252,1,11984.0665876953,10518.9935823828
47252,2,9169.14112995935,8100.15457695714
47252,3,8967.83030679196,7923.77328507294
47450,1,13101.3357469265,11503.9880477413
47450,2,10229.6655147144,9037.28854421547
47450,3,10213.256688189,9020.10207490205
47497,1,12521.7640476275,10993.0328232971
47497,2,9809.72021398253,8658.41472327358
47497,3,9760.85383972083,8612.99508151092
47582,1,13067.3550370627,11479.0958653693
47582,2,10885.9485069332,9605.76261434356
47582,3,10134.8580832868,8956.81520611707
47756,1,13258.6602086796,11634.1927455226
47756,2,10515.7772765935,9282.40909871676
47756,3,10328.6196086503,9117.88912956504
47881,1,12526.4670764948,11007.837555071
47881,2,9407.8049105058,8329.23810150082
47881,3,9219.22322840652,8163.60787549771
48050,1,12750.6081077221,11194.6446389737
48050,2,10054.9338468014,8881.9337045871
48050,3,9869.08515078142,8717.6495093349
48099,1,13567.0050694581,11920.355641056
48099,2,10653.6734115655,9418.31300308996
48099,3,10166.9429700681,8996.00396324295
48183,1,13690.1820531644,12032.0382000028
48183,2,10764.6961120908,9521.76178665547
48183,3,10433.1007896276,9234.24704990532
48219,1,12764.7111241426,11201.8429746432
48219,2,10346.3351467596,9129.59815974804
48219,3,9929.87541753087,8767.63092198679
48290,1,12443.8294869278,10927.7271695592
48290,2,9854.27287079286,8704.2046571224
48290,3,9597.52468589437,8479.51259940404
48548,1,13351.6562723163,11727.1335202041
48548,2,10125.3333611538,8962.25323472344
48548,3,9738.56234870165,8624.9867089022
4855,1,13228.832265439,11619.0512847071
4855,2,10116.9264176655,8949.45291320619
4855,3,9847.75847859187,8712.1336279105
48852,1,12826.8372375941,11270.8493836201
48852,2,9864.66828713521,8723.16555289442
48852,3,9790.19540197121,8655.93966588726
48920,1,12241.5245755955,10752.5184980755
48920,2,9304.85587742495,8233.66628017808
48920,3,8972.76619426411,7944.87083473814
48944,1,12637.3182118302,11098.4539845634
48944,2,10228.4637751322,9029.95428483417
48944,3,9668.1102873851,8546.33446700751
49164,1,11658.5428762767,10237.1220535001
49164,2,9089.54766365605,8033.22409387369
49164,3,8830.78755194498,7808.09353915067
49531,1,11473.0146624298,10078.3752029205
49531,2,9021.8830772449,7972.93367894108
49531,3,8782.01481021884,7764.39969922887
49671,1,12656.8253264046,11119.046731987
49671,2,10103.2633933716,8927.05333769079
49671,3,9942.10399517164,8784.52909787363
49681,1,12130.9081452738,10648.3864184112
49681,2,9440.93267499616,8337.66654347885
49681,3,9260.15036417676,8178.67992304609
49739,1,13525.7646901053,11885.5920214259
49739,2,10943.6824243635,9667.60795012585
49739,3,10560.5250307918,9334.15773059648
49785,1,12216.1995507649,10734.6636497377
49785,2,9708.97291060919,8585.60828649267
49785,3,9264.81534779295,8199.30335924852
50030,1,12045.5533099611,10572.1151756867
50030,2,9438.97222925515,8333.56097447909
50030,3,9216.99186041935,8140.70597962439
50175,1,12421.8299078834,10909.7155603953
50175,2,9673.80415394097,8550.3817479107
50175,3,9456.59136360087,8359.81503806058
50353,1,12620.3812591424,11082.4104462234
50353,2,10150.6143399229,8965.54503326795
50353,3,9485.19816109345,8389.46852854446
5036,1,12910.0504850467,11338.1580459767
5036,2,10572.7851668696,9333.45511310327
5036,3,10093.0432132326,8917.32692900596
50703,1,12231.8768028355,10734.646840413
50703,2,9596.26863772866,8469.6325677541
50703,3,9488.7335439952,8373.53116522678
50776,1,13351.2466008296,11713.7868124042
50776,2,10506.8293564941,9272.31595286098
50776,3,10283.6670567171,9077.1789079388
50811,1,13075.3291158702,11493.4030543912
50811,2,10199.3670566303,9018.28408815608
50811,3,10123.1496103545,8949.23920925932
50966,1,11794.5017907389,10352.8319656769
50966,2,9347.90084608352,8249.82457313391
50966,3,9284.58480463861,8193.44374771951
51022,1,11852.0185481352,10397.8289240497
51022,2,9431.39504623774,8316.7089927172
51022,3,9340.6120405382,8236.84839051904
51318,1,14053.427985104,12332.2411071078
51318,2,11502.799552133,10141.5547803804
51318,3,11059.4537485144,9756.96631627941
51508,1,11511.2495518095,10113.5236251204
51508,2,9039.52072602033,7991.68649197038
51508,3,8830.18339911552,7808.36596988428
51526,1,13304.5142416459,11683.2202379541
51526,2,10341.7670564787,9140.21225026166
51526,3,10154.7084081923,8975.12551329409
51622,1,13731.4984447913,12065.2968152208
51622,2,11085.8674648881,9795.90304591434
51622,3,10630.860866901,9401.10010052417
51704,1,12872.7213499461,11295.3695430445
51704,2,10339.5462803303,9125.99762471368
51704,3,10062.7748505465,8884.56601216229
51755,1,13306.3769305365,11686.7613918753
51755,2,10113.5684602123,8946.41084099627
51755,3,9953.78231058417,8805.96156528246
51770,1,12228.7582811092,10742.8661561505
51770,2,10003.1443929144,8834.46274556275
51770,3,9520.90348258921,8415.11169953838
51788,1,12751.4326916173,11201.305341269
51788,2,10007.6777502432,8848.93992743893
51788,3,9590.63429219914,8485.94502963019
51804,1,13250.606876296,11633.0683573808
51804,2,10635.0064114549,9390.55794477365
51804,3,10504.2425574455,9274.60315408182
51824,1,12582.8254730573,11047.8045789644
51824,2,10230.8700821157,9029.15786041657
51824,3,9927.91206010656,8766.02240433492
51918,1,11686.8363815432,10272.4065651149
51918,2,9240.23628892789,8167.02395205742
51918,3,9206.93126983396,8134.98363945381
51970,1,12945.7697818514,11370.3254719541
51970,2,10613.5479900453,9369.16711067695
51970,3,10243.7168717255,9046.17777060849
51982,1,12358.4867060211,10850.7977456618
51982,2,9380.139134886,8294.45733635129
51982,3,9248.7362008071,8178.7907371735
51985,1,13116.5015236598,11517.0693670261
51985,2,10590.8899958476,9347.46708179599
51985,3,10191.0803391974,8999.76739878764
52153,1,10934.5206276143,9607.24831103513
52153,2,8533.90668292516,7542.64189234348
52153,3,8466.72630200451,7482.1502877188
52282,1,13528.9347922951,11885.5590059557
52282,2,11016.187946945,9727.99267292686
52282,3,10423.1710372975,9214.07908180727
52338,1,12847.0936689183,11279.7833800554
52338,2,10042.6465864385,8871.37860732723
52338,3,9857.9746921625,8708.96288572268
52355,1,12069.2963339653,10605.7689440551
52355,2,9082.47306192899,8041.97580649454
52355,3,8799.08819186435,7795.45885759157
52601,1,12174.392778535,10691.5417317446
52601,2,9453.38757546299,8350.7513994021
52601,3,9345.1041816142,8254.69366066553
52847,1,12716.9577364141,11160.4528841882
52847,2,9907.93710946264,8746.10051926131
52847,3,9851.80506903822,8694.02013899391
53050,1,12650.7961349226,11108.1724910078
53050,2,10246.2838873722,9045.19587855186
53050,3,10058.6179449611,8880.07813518813
53201,1,12604.58723654,11068.3386082479
53201,2,9802.40014612116,8660.54158139071
53201,3,9634.71861232994,8514.47773496381
53265,1,12650.213353453,11101.4941599653
53265,2,10132.1685969478,8940.30747576111
53265,3,9949.19809191252,8780.51329642018
53331,1,14283.086510791,12535.2538151533
53331,2,11396.2483618187,10055.3705867695
53331,3,11246.4806045328,9923.78143523377
53647,1,11990.7686695029,10522.5322915391
53647,2,9283.70000245293,8200.98838072462
53647,3,9142.25690578724,8076.29234018589
53690,1,11037.6569266606,9704.08501728678
53690,2,8616.30075585005,7627.94559246506
53690,3,8349.23388531892,7394.46736632743
53849,1,12518.5613852565,10987.7956554104
53849,2,9677.41486540488,8546.97555344039
53849,3,9586.61045829842,8464.68810969645
54036,1,13107.0914170741,11504.4370803629
54036,2,10470.8661566288,9240.55143593031
54036,3,10244.9278244335,9041.94658959803
54182,1,11362.1026587325,9981.27261812535
54182,2,9135.60400824811,8069.50035498884
54182,3,8839.06902542501,7809.06614287246
54482,1,11964.2886099632,10492.5100891211
54482,2,9387.77122401161,8282.01844896047
54482,3,9354.31424615559,8251.57178396661
54497,1,12242.8601510025,10750.1367408046
54497,2,9899.50322698763,8737.26764360301
54497,3,9386.57309583539,8293.30455425631
54588,1,14293.0874631021,12552.7869231902
54588,2,11427.3278797335,10096.5622436804
54588,3,10943.5158924683,9675.61439363826
54697,1,12268.6366767325,10773.8169457979
54697,2,9844.09839054603,8693.85905068125
54697,3,9766.84466481676,8623.2335222362
54708,1,13014.4397774403,11424.4295570015
54708,2,9968.04264422238,8810.14400556157
54708,3,9914.39278195143,8760.63997120767
55135,1,13859.0374885759,12164.6432931372
55135,2,10856.9555120789,9587.21639699571
55135,3,10463.3366495868,9246.72732151445
55148,1,12720.8306227981,11176.0115948481
55148,2,10147.2275633834,8967.9375816946
55148,3,9801.15083191391,8665.00902783851
55216,1,12817.0500212788,11254.4314772155
55216,2,10592.1084904379,9348.46835119398
55216,3,10079.8480268016,8902.66286250882
55273,1,11937.1540889097,10485.2772864119
55273,2,9620.91881909934,8493.54070636854
55273,3,9257.89703509337,8178.12611697015
55330,1,13477.3356920924,11833.1548060552
55330,2,11062.6277952025,9762.77809588184
55330,3,10410.5945651307,9199.5597703429
55376,1,12886.5259564407,11321.8128750548
55376,2,10009.6044911892,8855.79367545433
55376,3,9736.34892801736,8617.6057383416
55422,1,13900.2302318413,12204.9286842155
55422,2,10635.3209103929,9401.86780935627
55422,3,10486.5468848205,9270.44857660912
55551,1,12337.1151507866,10833.8624793464
55551,2,9479.57447674319,8384.97928192192
55551,3,9066.34448105006,8026.10149586789
55578,1,13765.8060416913,12098.4132852914
55578,2,10929.3145087233,9667.98990985089
55578,3,10343.1063581814,9158.55839944707
55630,1,13104.1218388198,11508.6734584223
55630,2,10282.5701096506,9083.89408324553
55630,3,10183.5587179423,8995.65323951358
55670,1,12618.8609383217,11080.0506169302
55670,2,9797.42674020095,8655.17274635727
55670,3,9660.64160253283,8535.28736460426
5569,1,12498.3781088078,10983.9795071296
5569,2,9718.67839693335,8594.7349193891
5569,3,9257.97176163183,8194.383112668
55975,1,13898.0297981716,12213.888527447
55975,2,10753.9707903865,9518.43851884384
55975,3,10317.0652362074,9138.34289112179
55985,1,13067.3777163028,11482.2249928844
55985,2,10538.5860117478,9316.18190812378
55985,3,10034.7931140615,8879.49784657227
56068,1,13535.2972339638,11882.1902153669
56068,2,11177.809046684,9863.22077937379
56068,3,10389.2440437395,9184.10904631019
56100,1,11206.3701265471,9843.33184707628
56100,2,8735.45162707805,7717.25314318624
56100,3,8603.56909434097,7602.11339114249
56170,1,11665.7171760107,10244.8273175764
56170,2,8878.71568816554,7847.54170928529
56170,3,8759.49947263904,7742.08923065715
56375,1,12555.8059496796,11032.8048909855
56375,2,10034.8267307623,8868.45150295177
56375,3,9746.08623259373,8616.34338282694
56526,1,11914.7944619409,10462.6840708365
56526,2,9371.9068714412,8284.28887698745
56526,3,8926.08288368184,7897.9477435032
56728,1,12069.0710409298,10597.9095671163
56728,2,9182.37811125552,8119.4504806724
56728,3,8942.65807143467,7911.55236432587
56834,1,11143.4787228116,9795.31163935665
56834,2,8529.44970114204,7546.31576058868
56834,3,8324.51946045072,7368.20648533068
57044,1,12074.1891860047,10605.7352745913
57044,2,9211.61469287883,8144.7759410867
57044,3,9029.10076286283,7985.2208573427
57434,1,13296.6179550722,11679.0520314581
57434,2,10321.0648028748,9123.54728218716
57434,3,10005.4171103668,8848.43540254309
57505,1,13858.114189092,12171.6255204808
57505,2,10838.3606135004,9579.80819522622
57505,3,10639.9925535349,9404.08008369683
57664,1,13331.7619530414,11714.7233433741
57664,2,10409.4898659296,9208.74649433962
57664,3,9978.58536998025,8831.51064332598
57665,1,12680.8829315644,11137.3344710109
57665,2,10070.9663600951,8893.70098589873
57665,3,9570.86478165003,8461.5776861442
57712,1,12382.7994222125,10877.982791869
57712,2,9954.33454478176,8789.36332561121
57712,3,9881.51614528502,8723.4030534579
57974,1,12932.9753930258,11358.1312261577
57974,2,10618.0434604594,9371.42191599602
57974,3,9993.16454565512,8829.97182736655
58619,1,13188.3859991208,11584.5222211625
58619,2,10353.2996803765,9150.68166191594
58619,3,9883.05232252726,8742.84647901606
58647,1,11082.4464530168,9737.04454091048
58647,2,8654.21366056158,7646.53006803154
58647,3,8541.24466570744,7546.28390203464
58736,1,13627.7657553868,11970.344502505
58736,2,10743.9590146185,9499.08043112553
58736,3,10420.6605249791,9217.08675486772
59023,1,11863.8612643484,10418.0656141247
59023,2,9432.25947922576,8331.46093555352
59023,3,9197.09255901615,8125.31748603856
59068,1,12416.705743148,10910.6220271203
59068,2,9665.3371448974,8549.95797106698
59068,3,9338.45904045051,8264.41531370275
59100,1,12486.4497691488,10968.6733647991
59100,2,9917.63612455918,8765.4904398506
59100,3,9517.84455933233,8415.71061155413
59142,1,12870.2096192592,11300.2757964174
59142,2,10169.5354040339,8979.53016563562
59142,3,10074.2675546056,8894.71256304829
59153,1,12786.8879642338,11232.9853172136
59153,2,9828.04780298751,8693.99392810812
59153,3,9663.87464490531,8549.18009944255
59156,1,11863.6157317465,10424.0672056594
59156,2,8925.92420244487,7900.69342041977
59156,3,8718.60803418097,7718.51402766401
59242,1,13005.6194705153,11421.1507334955
59242,2,10054.245966297,8885.28840273394
59242,3,9725.84808653814,8600.5423404691
59318,1,13001.1246888771,11420.6552698641
59318,2,10480.5395169797,9258.72712335371
59318,3,10068.9168147062,8898.94081328924
59575,1,13480.5555710778,11848.5163538376
59575,2,10378.2539358603,9185.12367226843
59575,3,10125.6452798338,8963.20953454516
59729,1,11066.8043314721,9727.57481092338
59729,2,8870.78574642572,7843.70181394574
59729,3,8429.6964410787,7460.86345673108
59742,1,13068.913750637,11475.5691240373
59742,2,10424.39147715,9202.48509212696
59742,3,10348.330095746,9133.91193438532
5985,1,12957.0874539931,11382.1124971956
5985,2,10158.4128896168,8982.17014443482
5985,3,9646.3410922607,8536.92874114431
59897,1,12001.3384896733,10540.2421892253
59897,2,9066.4967214967,8022.41959133843
59897,3,8787.02298401173,7780.23660455963
59921,1,11779.3668524201,10354.091089361
59921,2,9086.34214957063,8044.67529200337
59921,3,8719.1265321254,7725.55198102189
59932,1,13480.7762469304,11829.1121021474
59932,2,10814.8699443623,9539.7547411688
59932,3,10613.273437128,9362.85088616934
5998,1,12324.3415095562,10831.038898388
5998,2,9113.62043018282,8074.10558455565
5998,3,8943.60225876141,7924.81398001402
60024,1,12948.7018584638,11370.9865073825
60024,2,10488.781601949,9260.13889872325
60024,3,10148.1976404926,8963.52566011248
60042,1,12457.9409766301,10937.6271870598
60042,2,9904.69264153619,8746.39162546235
60042,3,9409.17371705323,8317.9064200556
601,1,12052.7409335088,10584.8299469768
601,2,9274.38002908055,8198.81121171588
601,3,9002.76323519948,7962.59612518534
60198,1,12560.4378537916,11031.9016830122
60198,2,9879.43377933712,8728.31226669286
60198,3,9483.42676449521,8383.47120524795
60220,1,13173.7652345343,11564.2233518694
60220,2,10649.1548710325,9394.66265220909
60220,3,10333.9100467364,9119.31289272296
60244,1,12711.6560507825,11158.9304198699
60244,2,9933.88069029354,8774.29280900158
60244,3,9591.01071867467,8475.88505915092
60262,1,12341.6206847383,10842.736696166
60262,2,9557.36087138576,8446.1094690614
60262,3,9318.1982524697,8238.74435579346
60274,1,13273.1696640761,11662.6186619747
60274,2,10778.9678318924,9522.77699378789
60274,3,10084.8142581432,8921.63132143572
60288,1,13280.4472377864,11651.8133861291
60288,2,10208.8577283387,9014.75082905617
60288,3,10134.5345397852,8948.53612727956
60374,1,12708.21356719,11171.8404758562
60374,2,9995.56090884199,8837.76010164783
60374,3,9678.50067588972,8561.9694883726
60689,1,12859.9743879007,11292.5791729124
60689,2,10380.6187939049,9165.39268137055
60689,3,10039.5550308339,8867.46404077039
60691,1,12934.3822007372,11361.7071137087
60691,2,10029.0669930392,8865.84472924224
60691,3,9972.33175378134,8812.2851505115
60715,1,13370.2605193336,11738.8412525987
60715,2,10689.2829790214,9437.31944642831
60715,3,10210.8052742067,9022.7543230177
60909,1,12858.6292181721,11292.0713964776
60909,2,10170.8832289565,8984.95635364837
60909,3,9959.86223798492,8798.92045608456
60941,1,12807.2791860484,11250.6447589944
60941,2,10445.1444469833,9219.30348678109
60941,3,10114.4472427802,8930.72521945456
60988,1,12732.9133549498,11186.593303497
60988,2,10456.1318525062,9235.75456648122
60988,3,9884.51500163811,8738.69965466541
61019,1,11847.4152771785,10406.2245897421
61019,2,9481.6648273897,8372.3476722961
61019,3,9365.1512324111,8268.18156359886
61049,1,12701.051403136,11152.5981838955
61049,2,10149.4663412733,8967.03341324283
61049,3,9623.20102510721,8509.79445564364
61155,1,12234.1928926031,10738.0567860118
61155,2,9570.05153639201,8452.78228415644
61155,3,9433.68772363133,8332.92002801073
61168,1,13082.8391548818,11494.8512182522
61168,2,10296.0416384403,9108.5543563848
61168,3,9822.05742264313,8694.99401247849
61285,1,12085.0371376722,10610.1229403351
61285,2,9399.24016085741,8299.36535777187
61285,3,9270.71020991937,8185.04839508321
61459,1,12235.6194603511,10737.8919864409
61459,2,9489.57592576455,8384.03787066818
61459,3,9293.33335453925,8212.42060185343
61491,1,12955.1922640871,11375.9775393933
61491,2,10148.9868480823,8967.90892031447
61491,3,9891.19939411456,8741.45027129869
61650,1,12970.5968117234,11387.2220868637
61650,2,10350.80427022,9133.93786145631
61650,3,10212.9115327269,9011.10896979162
61973,1,12746.0184192041,11206.4177247266
61973,2,9868.12450564306,8734.83756086301
61973,3,9626.09971725521,8522.490314253
62194,1,12428.4472454217,10912.4376558027
62194,2,9431.25309297252,8338.32086092227
62194,3,9250.93170466587,8180.27723450295
63070,1,12662.6074968822,11114.4483713235
63070,2,10023.8429968486,8846.10319611667
63070,3,9944.60595038525,8773.58094664773
63372,1,12913.6337350025,11345.6244915765
63372,2,10563.903022778,9334.06698830095
63372,3,9887.16763993058,8747.43598908104
63410,1,12611.1553258284,11077.9351676875
63410,2,10257.2290822647,9059.0413432755
63410,3,9670.16456191646,8551.52679915815
63459,1,12561.202240242,11028.2781020596
63459,2,9963.85124335178,8798.55984655699
63459,3,9877.73892161914,8721.31799631419
63469,1,12029.1885077103,10567.8103038645
63469,2,8863.88912612074,7843.79633764742
63469,3,8790.3443576434,7777.80691472317
63498,1,12739.1110316649,11187.0973987326
63498,2,10392.0359026776,9178.24313888819
63498,3,9707.65129566006,8584.97616277858
63568,1,12568.7032927189,11040.4231412282
63568,2,9485.89897769227,8394.04765900242
63568,3,9265.13386030888,8201.04376778307
63570,1,14031.8387004295,12317.5071531125
63570,2,11572.6981452675,10205.5699223435
63570,3,11142.1629086732,9832.4027679192
63726,1,12288.8370498985,10791.2098201259
63726,2,9487.39326360746,8388.27174178874
63726,3,9362.63448873557,8277.16062224933
63856,1,13502.3549308092,11861.515171818
63856,2,10706.7632981921,9458.90677189824
63856,3,10453.3699285374,9235.8062939302
63996,1,13237.229450833,11620.2610090971
63996,2,10812.6771134595,9539.74999699912
63996,3,10321.8732418588,9115.1094433289
64057,1,11888.7755369345,10440.3626874358
64057,2,9459.52236600452,8353.66805310644
64057,3,9245.24689868972,8166.12808581499
64059,1,12623.2501301952,11097.0880853781
64059,2,9752.80524332844,8632.61886861525
64059,3,9373.53066930671,8303.34853911956
64114,1,12637.5112291117,11088.9986751063
64114,2,10094.1470652274,8908.35407222083
64114,3,9702.28980586393,8566.38334388337
64189,1,13073.5105015256,11476.2539996296
64189,2,10067.9182781636,8890.68716071396
64189,3,9983.99423485212,8814.19890084931
