sim_calib_id,b1_contact,b2_contact,hiv2_mort,hiv3_mort,hiv4_mort,tb_hiv1_mort,tb_hiv2_mort,tb_hiv3_mort,tb_hiv4_mort
3205,9,10,6,30,1.2,14,30,40,17
3206,9,10,6,30,1.2,14,30,40,20
3207,9,10,6,30,1.2,14,30,60,17
3208,9,10,6,30,1.2,14,30,60,20
3209,9,10,6,30,1.2,17,22,40,17
3210,9,10,6,30,1.2,17,22,40,20
3211,9,10,6,30,1.2,17,22,60,17
3212,9,10,6,30,1.2,17,22,60,20
3213,9,10,6,30,1.2,17,30,40,17
3214,9,10,6,30,1.2,17,30,40,20
3215,9,10,6,30,1.2,17,30,60,17
3216,9,10,6,30,1.2,17,30,60,20
3217,9,10,6,30,1.5,14,22,40,17
3218,9,10,6,30,1.5,14,22,40,20
3219,9,10,6,30,1.5,14,22,60,17
3220,9,10,6,30,1.5,14,22,60,20
3221,9,10,6,30,1.5,14,30,40,17
3222,9,10,6,30,1.5,14,30,40,20
3223,9,10,6,30,1.5,14,30,60,17
3224,9,10,6,30,1.5,14,30,60,20
3225,9,10,6,30,1.5,17,22,40,17
3226,9,10,6,30,1.5,17,22,40,20
3227,9,10,6,30,1.5,17,22,60,17
3228,9,10,6,30,1.5,17,22,60,20
3229,9,10,6,30,1.5,17,30,40,17
3230,9,10,6,30,1.5,17,30,40,20
3231,9,10,6,30,1.5,17,30,60,17
3232,9,10,6,30,1.5,17,30,60,20
3233,9,10,6,40,1.2,14,22,40,17
3234,9,10,6,40,1.2,14,22,40,20
3235,9,10,6,40,1.2,14,22,60,17
3236,9,10,6,40,1.2,14,22,60,20
3237,9,10,6,40,1.2,14,30,40,17
3238,9,10,6,40,1.2,14,30,40,20
3239,9,10,6,40,1.2,14,30,60,17
3240,9,10,6,40,1.2,14,30,60,20
3241,9,10,6,40,1.2,17,22,40,17
3242,9,10,6,40,1.2,17,22,40,20
3243,9,10,6,40,1.2,17,22,60,17
3244,9,10,6,40,1.2,17,22,60,20
3245,9,10,6,40,1.2,17,30,40,17
3246,9,10,6,40,1.2,17,30,40,20
3247,9,10,6,40,1.2,17,30,60,17
3248,9,10,6,40,1.2,17,30,60,20
3249,9,10,6,40,1.5,14,22,40,17
3250,9,10,6,40,1.5,14,22,40,20
3251,9,10,6,40,1.5,14,22,60,17
3252,9,10,6,40,1.5,14,22,60,20
3253,9,10,6,40,1.5,14,30,40,17
3254,9,10,6,40,1.5,14,30,40,20
3255,9,10,6,40,1.5,14,30,60,17
3256,9,10,6,40,1.5,14,30,60,20
3257,9,10,6,40,1.5,17,22,40,17
3258,9,10,6,40,1.5,17,22,40,20
3259,9,10,6,40,1.5,17,22,60,17
3260,9,10,6,40,1.5,17,22,60,20
3261,9,10,6,40,1.5,17,30,40,17
3262,9,10,6,40,1.5,17,30,40,20
3263,9,10,6,40,1.5,17,30,60,17
3264,9,10,6,40,1.5,17,30,60,20
3265,9,10,10,30,1.2,14,22,40,17
3266,9,10,10,30,1.2,14,22,40,20
3267,9,10,10,30,1.2,14,22,60,17
3268,9,10,10,30,1.2,14,22,60,20
3269,9,10,10,30,1.2,14,30,40,17
3270,9,10,10,30,1.2,14,30,40,20
3271,9,10,10,30,1.2,14,30,60,17
3272,9,10,10,30,1.2,14,30,60,20
3273,9,10,10,30,1.2,17,22,40,17
3274,9,10,10,30,1.2,17,22,40,20
3275,9,10,10,30,1.2,17,22,60,17
3276,9,10,10,30,1.2,17,22,60,20
3277,9,10,10,30,1.2,17,30,40,17
3278,9,10,10,30,1.2,17,30,40,20
3279,9,10,10,30,1.2,17,30,60,17
3280,9,10,10,30,1.2,17,30,60,20
3281,9,10,10,30,1.5,14,22,40,17
3282,9,10,10,30,1.5,14,22,40,20
3283,9,10,10,30,1.5,14,22,60,17
3284,9,10,10,30,1.5,14,22,60,20
3285,9,10,10,30,1.5,14,30,40,17
3286,9,10,10,30,1.5,14,30,40,20
3287,9,10,10,30,1.5,14,30,60,17
3288,9,10,10,30,1.5,14,30,60,20
3289,9,10,10,30,1.5,17,22,40,17
3290,9,10,10,30,1.5,17,22,40,20
3291,9,10,10,30,1.5,17,22,60,17
3292,9,10,10,30,1.5,17,22,60,20
3293,9,10,10,30,1.5,17,30,40,17
3294,9,10,10,30,1.5,17,30,40,20
3295,9,10,10,30,1.5,17,30,60,17
3296,9,10,10,30,1.5,17,30,60,20
3297,9,10,10,40,1.2,14,22,40,17
3298,9,10,10,40,1.2,14,22,40,20
3299,9,10,10,40,1.2,14,22,60,17
3300,9,10,10,40,1.2,14,22,60,20
3301,9,10,10,40,1.2,14,30,40,17
3302,9,10,10,40,1.2,14,30,40,20
3303,9,10,10,40,1.2,14,30,60,17
3304,9,10,10,40,1.2,14,30,60,20
3305,9,10,10,40,1.2,17,22,40,17
3306,9,10,10,40,1.2,17,22,40,20
3307,9,10,10,40,1.2,17,22,60,17
3308,9,10,10,40,1.2,17,22,60,20
3309,9,10,10,40,1.2,17,30,40,17
3310,9,10,10,40,1.2,17,30,40,20
3311,9,10,10,40,1.2,17,30,60,17
3312,9,10,10,40,1.2,17,30,60,20
3313,9,10,10,40,1.5,14,22,40,17
3314,9,10,10,40,1.5,14,22,40,20
3315,9,10,10,40,1.5,14,22,60,17
3316,9,10,10,40,1.5,14,22,60,20
3317,9,10,10,40,1.5,14,30,40,17
3318,9,10,10,40,1.5,14,30,40,20
3319,9,10,10,40,1.5,14,30,60,17
3320,9,10,10,40,1.5,14,30,60,20
3321,9,10,10,40,1.5,17,22,40,17
3322,9,10,10,40,1.5,17,22,40,20
3323,9,10,10,40,1.5,17,22,60,17
3324,9,10,10,40,1.5,17,22,60,20
3325,9,10,10,40,1.5,17,30,40,17
3326,9,10,10,40,1.5,17,30,40,20
3327,9,10,10,40,1.5,17,30,60,17
3328,9,10,10,40,1.5,17,30,60,20
3329,9,11,6,30,1.2,14,22,40,17
3330,9,11,6,30,1.2,14,22,40,20
3331,9,11,6,30,1.2,14,22,60,17
3332,9,11,6,30,1.2,14,22,60,20
3333,9,11,6,30,1.2,14,30,40,17
3334,9,11,6,30,1.2,14,30,40,20
3335,9,11,6,30,1.2,14,30,60,17
3336,9,11,6,30,1.2,14,30,60,20
3337,9,11,6,30,1.2,17,22,40,17
3338,9,11,6,30,1.2,17,22,40,20
3339,9,11,6,30,1.2,17,22,60,17
3340,9,11,6,30,1.2,17,22,60,20
3341,9,11,6,30,1.2,17,30,40,17
3342,9,11,6,30,1.2,17,30,40,20
3343,9,11,6,30,1.2,17,30,60,17
3344,9,11,6,30,1.2,17,30,60,20
3345,9,11,6,30,1.5,14,22,40,17
3346,9,11,6,30,1.5,14,22,40,20
3347,9,11,6,30,1.5,14,22,60,17
3348,9,11,6,30,1.5,14,22,60,20
3349,9,11,6,30,1.5,14,30,40,17
3350,9,11,6,30,1.5,14,30,40,20
3351,9,11,6,30,1.5,14,30,60,17
3352,9,11,6,30,1.5,14,30,60,20
3353,9,11,6,30,1.5,17,22,40,17
3354,9,11,6,30,1.5,17,22,40,20
3355,9,11,6,30,1.5,17,22,60,17
3356,9,11,6,30,1.5,17,22,60,20
3357,9,11,6,30,1.5,17,30,40,17
3358,9,11,6,30,1.5,17,30,40,20
3359,9,11,6,30,1.5,17,30,60,17
3360,9,11,6,30,1.5,17,30,60,20
3361,9,11,6,40,1.2,14,22,40,17
3362,9,11,6,40,1.2,14,22,40,20
3363,9,11,6,40,1.2,14,22,60,17
3364,9,11,6,40,1.2,14,22,60,20
3365,9,11,6,40,1.2,14,30,40,17
3366,9,11,6,40,1.2,14,30,40,20
3367,9,11,6,40,1.2,14,30,60,17
3368,9,11,6,40,1.2,14,30,60,20
3369,9,11,6,40,1.2,17,22,40,17
3370,9,11,6,40,1.2,17,22,40,20
3371,9,11,6,40,1.2,17,22,60,17
3372,9,11,6,40,1.2,17,22,60,20
3373,9,11,6,40,1.2,17,30,40,17
3374,9,11,6,40,1.2,17,30,40,20
3375,9,11,6,40,1.2,17,30,60,17
3376,9,11,6,40,1.2,17,30,60,20
3377,9,11,6,40,1.5,14,22,40,17
3378,9,11,6,40,1.5,14,22,40,20
3379,9,11,6,40,1.5,14,22,60,17
3380,9,11,6,40,1.5,14,22,60,20
3381,9,11,6,40,1.5,14,30,40,17
3382,9,11,6,40,1.5,14,30,40,20
3383,9,11,6,40,1.5,14,30,60,17
3384,9,11,6,40,1.5,14,30,60,20
3385,9,11,6,40,1.5,17,22,40,17
3386,9,11,6,40,1.5,17,22,40,20
3387,9,11,6,40,1.5,17,22,60,17
3388,9,11,6,40,1.5,17,22,60,20
3389,9,11,6,40,1.5,17,30,40,17
3390,9,11,6,40,1.5,17,30,40,20
3391,9,11,6,40,1.5,17,30,60,17
3392,9,11,6,40,1.5,17,30,60,20
3393,9,11,10,30,1.2,14,22,40,17
3394,9,11,10,30,1.2,14,22,40,20
3395,9,11,10,30,1.2,14,22,60,17
3396,9,11,10,30,1.2,14,22,60,20
3397,9,11,10,30,1.2,14,30,40,17
3398,9,11,10,30,1.2,14,30,40,20
3399,9,11,10,30,1.2,14,30,60,17
3400,9,11,10,30,1.2,14,30,60,20
3401,9,11,10,30,1.2,17,22,40,17
3402,9,11,10,30,1.2,17,22,40,20
3403,9,11,10,30,1.2,17,22,60,17
3404,9,11,10,30,1.2,17,22,60,20
3405,9,11,10,30,1.2,17,30,40,17
3406,9,11,10,30,1.2,17,30,40,20
3407,9,11,10,30,1.2,17,30,60,17
3408,9,11,10,30,1.2,17,30,60,20
3409,9,11,10,30,1.5,14,22,40,17
3410,9,11,10,30,1.5,14,22,40,20
3411,9,11,10,30,1.5,14,22,60,17
3412,9,11,10,30,1.5,14,22,60,20
3413,9,11,10,30,1.5,14,30,40,17
3414,9,11,10,30,1.5,14,30,40,20
3415,9,11,10,30,1.5,14,30,60,17
3416,9,11,10,30,1.5,14,30,60,20
3417,9,11,10,30,1.5,17,22,40,17
3418,9,11,10,30,1.5,17,22,40,20
3419,9,11,10,30,1.5,17,22,60,17
3420,9,11,10,30,1.5,17,22,60,20
3421,9,11,10,30,1.5,17,30,40,17
3422,9,11,10,30,1.5,17,30,40,20
3423,9,11,10,30,1.5,17,30,60,17
3424,9,11,10,30,1.5,17,30,60,20
3425,9,11,10,40,1.2,14,22,40,17
3426,9,11,10,40,1.2,14,22,40,20
3427,9,11,10,40,1.2,14,22,60,17
3428,9,11,10,40,1.2,14,22,60,20
3429,9,11,10,40,1.2,14,30,40,17
3430,9,11,10,40,1.2,14,30,40,20
3431,9,11,10,40,1.2,14,30,60,17
3432,9,11,10,40,1.2,14,30,60,20
3433,9,11,10,40,1.2,17,22,40,17
3434,9,11,10,40,1.2,17,22,40,20
3435,9,11,10,40,1.2,17,22,60,17
3436,9,11,10,40,1.2,17,22,60,20
3437,9,11,10,40,1.2,17,30,40,17
3438,9,11,10,40,1.2,17,30,40,20
3439,9,11,10,40,1.2,17,30,60,17
3440,9,11,10,40,1.2,17,30,60,20
3441,9,11,10,40,1.5,14,22,40,17
3442,9,11,10,40,1.5,14,22,40,20
3443,9,11,10,40,1.5,14,22,60,17
3444,9,11,10,40,1.5,14,22,60,20
3445,9,11,10,40,1.5,14,30,40,17
3446,9,11,10,40,1.5,14,30,40,20
3447,9,11,10,40,1.5,14,30,60,17
3448,9,11,10,40,1.5,14,30,60,20
3449,9,11,10,40,1.5,17,22,40,17
3450,9,11,10,40,1.5,17,22,40,20
3451,9,11,10,40,1.5,17,22,60,17
3452,9,11,10,40,1.5,17,22,60,20
3453,9,11,10,40,1.5,17,30,40,17
3454,9,11,10,40,1.5,17,30,40,20
3455,9,11,10,40,1.5,17,30,60,17
3456,9,11,10,40,1.5,17,30,60,20
3457,9,12,6,30,1.2,14,22,40,17
3458,9,12,6,30,1.2,14,22,40,20
3459,9,12,6,30,1.2,14,22,60,17
3460,9,12,6,30,1.2,14,22,60,20
3461,9,12,6,30,1.2,14,30,40,17
3462,9,12,6,30,1.2,14,30,40,20
3463,9,12,6,30,1.2,14,30,60,17
3464,9,12,6,30,1.2,14,30,60,20
3465,9,12,6,30,1.2,17,22,40,17
3466,9,12,6,30,1.2,17,22,40,20
3467,9,12,6,30,1.2,17,22,60,17
3468,9,12,6,30,1.2,17,22,60,20
3469,9,12,6,30,1.2,17,30,40,17
3470,9,12,6,30,1.2,17,30,40,20
3471,9,12,6,30,1.2,17,30,60,17
3472,9,12,6,30,1.2,17,30,60,20
3473,9,12,6,30,1.5,14,22,40,17
3474,9,12,6,30,1.5,14,22,40,20
3475,9,12,6,30,1.5,14,22,60,17
3476,9,12,6,30,1.5,14,22,60,20
3477,9,12,6,30,1.5,14,30,40,17
3478,9,12,6,30,1.5,14,30,40,20
3479,9,12,6,30,1.5,14,30,60,17
3480,9,12,6,30,1.5,14,30,60,20
3481,9,12,6,30,1.5,17,22,40,17
3482,9,12,6,30,1.5,17,22,40,20
3483,9,12,6,30,1.5,17,22,60,17
3484,9,12,6,30,1.5,17,22,60,20
3485,9,12,6,30,1.5,17,30,40,17
3486,9,12,6,30,1.5,17,30,40,20
3487,9,12,6,30,1.5,17,30,60,17
3488,9,12,6,30,1.5,17,30,60,20
3489,9,12,6,40,1.2,14,22,40,17
3490,9,12,6,40,1.2,14,22,40,20
3491,9,12,6,40,1.2,14,22,60,17
3492,9,12,6,40,1.2,14,22,60,20
3493,9,12,6,40,1.2,14,30,40,17
3494,9,12,6,40,1.2,14,30,40,20
3495,9,12,6,40,1.2,14,30,60,17
3496,9,12,6,40,1.2,14,30,60,20
3497,9,12,6,40,1.2,17,22,40,17
3498,9,12,6,40,1.2,17,22,40,20
3499,9,12,6,40,1.2,17,22,60,17
3500,9,12,6,40,1.2,17,22,60,20
3501,9,12,6,40,1.2,17,30,40,17
3502,9,12,6,40,1.2,17,30,40,20
3503,9,12,6,40,1.2,17,30,60,17
3504,9,12,6,40,1.2,17,30,60,20
3505,9,12,6,40,1.5,14,22,40,17
3506,9,12,6,40,1.5,14,22,40,20
3507,9,12,6,40,1.5,14,22,60,17
3508,9,12,6,40,1.5,14,22,60,20
3509,9,12,6,40,1.5,14,30,40,17
3510,9,12,6,40,1.5,14,30,40,20
3511,9,12,6,40,1.5,14,30,60,17
3512,9,12,6,40,1.5,14,30,60,20
3513,9,12,6,40,1.5,17,22,40,17
3514,9,12,6,40,1.5,17,22,40,20
3515,9,12,6,40,1.5,17,22,60,17
3516,9,12,6,40,1.5,17,22,60,20
3517,9,12,6,40,1.5,17,30,40,17
3518,9,12,6,40,1.5,17,30,40,20
3519,9,12,6,40,1.5,17,30,60,17
3520,9,12,6,40,1.5,17,30,60,20
3521,9,12,10,30,1.2,14,22,40,17
3522,9,12,10,30,1.2,14,22,40,20
3523,9,12,10,30,1.2,14,22,60,17
3524,9,12,10,30,1.2,14,22,60,20
3525,9,12,10,30,1.2,14,30,40,17
3526,9,12,10,30,1.2,14,30,40,20
3527,9,12,10,30,1.2,14,30,60,17
3528,9,12,10,30,1.2,14,30,60,20
3529,9,12,10,30,1.2,17,22,40,17
3530,9,12,10,30,1.2,17,22,40,20
3531,9,12,10,30,1.2,17,22,60,17
3532,9,12,10,30,1.2,17,22,60,20
3533,9,12,10,30,1.2,17,30,40,17
3534,9,12,10,30,1.2,17,30,40,20
3535,9,12,10,30,1.2,17,30,60,17
3536,9,12,10,30,1.2,17,30,60,20
3537,9,12,10,30,1.5,14,22,40,17
3538,9,12,10,30,1.5,14,22,40,20
3539,9,12,10,30,1.5,14,22,60,17
3540,9,12,10,30,1.5,14,22,60,20
3541,9,12,10,30,1.5,14,30,40,17
3542,9,12,10,30,1.5,14,30,40,20
3543,9,12,10,30,1.5,14,30,60,17
3544,9,12,10,30,1.5,14,30,60,20
3545,9,12,10,30,1.5,17,22,40,17
3546,9,12,10,30,1.5,17,22,40,20
3547,9,12,10,30,1.5,17,22,60,17
3548,9,12,10,30,1.5,17,22,60,20
3549,9,12,10,30,1.5,17,30,40,17
3550,9,12,10,30,1.5,17,30,40,20
3551,9,12,10,30,1.5,17,30,60,17
3552,9,12,10,30,1.5,17,30,60,20
3553,9,12,10,40,1.2,14,22,40,17
3554,9,12,10,40,1.2,14,22,40,20
3555,9,12,10,40,1.2,14,22,60,17
3556,9,12,10,40,1.2,14,22,60,20
3557,9,12,10,40,1.2,14,30,40,17
3558,9,12,10,40,1.2,14,30,40,20
3559,9,12,10,40,1.2,14,30,60,17
3560,9,12,10,40,1.2,14,30,60,20
3561,9,12,10,40,1.2,17,22,40,17
3562,9,12,10,40,1.2,17,22,40,20
3563,9,12,10,40,1.2,17,22,60,17
3564,9,12,10,40,1.2,17,22,60,20
3565,9,12,10,40,1.2,17,30,40,17
3566,9,12,10,40,1.2,17,30,40,20
3567,9,12,10,40,1.2,17,30,60,17
3568,9,12,10,40,1.2,17,30,60,20
3569,9,12,10,40,1.5,14,22,40,17
3570,9,12,10,40,1.5,14,22,40,20
3571,9,12,10,40,1.5,14,22,60,17
3572,9,12,10,40,1.5,14,22,60,20
3573,9,12,10,40,1.5,14,30,40,17
3574,9,12,10,40,1.5,14,30,40,20
3575,9,12,10,40,1.5,14,30,60,17
3576,9,12,10,40,1.5,14,30,60,20
3577,9,12,10,40,1.5,17,22,40,17
3578,9,12,10,40,1.5,17,22,40,20
3579,9,12,10,40,1.5,17,22,60,17
3580,9,12,10,40,1.5,17,22,60,20
3581,9,12,10,40,1.5,17,30,40,17
3582,9,12,10,40,1.5,17,30,40,20
3583,9,12,10,40,1.5,17,30,60,17
3584,9,12,10,40,1.5,17,30,60,20
3585,10,6,6,30,1.2,14,22,40,17
3586,10,6,6,30,1.2,14,22,40,20
3587,10,6,6,30,1.2,14,22,60,17
3588,10,6,6,30,1.2,14,22,60,20
3589,10,6,6,30,1.2,14,30,40,17
3590,10,6,6,30,1.2,14,30,40,20
3591,10,6,6,30,1.2,14,30,60,17
3592,10,6,6,30,1.2,14,30,60,20
3593,10,6,6,30,1.2,17,22,40,17
3594,10,6,6,30,1.2,17,22,40,20
3595,10,6,6,30,1.2,17,22,60,17
3596,10,6,6,30,1.2,17,22,60,20
3597,10,6,6,30,1.2,17,30,40,17
3598,10,6,6,30,1.2,17,30,40,20
3599,10,6,6,30,1.2,17,30,60,17
3600,10,6,6,30,1.2,17,30,60,20
3601,10,6,6,30,1.5,14,22,40,17
3602,10,6,6,30,1.5,14,22,40,20
3603,10,6,6,30,1.5,14,22,60,17
3604,10,6,6,30,1.5,14,22,60,20
3605,10,6,6,30,1.5,14,30,40,17
3606,10,6,6,30,1.5,14,30,40,20
3607,10,6,6,30,1.5,14,30,60,17
3608,10,6,6,30,1.5,14,30,60,20
3609,10,6,6,30,1.5,17,22,40,17
3610,10,6,6,30,1.5,17,22,40,20
3611,10,6,6,30,1.5,17,22,60,17
3612,10,6,6,30,1.5,17,22,60,20
3613,10,6,6,30,1.5,17,30,40,17
3614,10,6,6,30,1.5,17,30,40,20
3615,10,6,6,30,1.5,17,30,60,17
3616,10,6,6,30,1.5,17,30,60,20
3617,10,6,6,40,1.2,14,22,40,17
3618,10,6,6,40,1.2,14,22,40,20
3619,10,6,6,40,1.2,14,22,60,17
3620,10,6,6,40,1.2,14,22,60,20
3621,10,6,6,40,1.2,14,30,40,17
3622,10,6,6,40,1.2,14,30,40,20
3623,10,6,6,40,1.2,14,30,60,17
3624,10,6,6,40,1.2,14,30,60,20
3625,10,6,6,40,1.2,17,22,40,17
3626,10,6,6,40,1.2,17,22,40,20
3627,10,6,6,40,1.2,17,22,60,17
3628,10,6,6,40,1.2,17,22,60,20
3629,10,6,6,40,1.2,17,30,40,17
3630,10,6,6,40,1.2,17,30,40,20
3631,10,6,6,40,1.2,17,30,60,17
3632,10,6,6,40,1.2,17,30,60,20
3633,10,6,6,40,1.5,14,22,40,17
3634,10,6,6,40,1.5,14,22,40,20
3635,10,6,6,40,1.5,14,22,60,17
3636,10,6,6,40,1.5,14,22,60,20
3637,10,6,6,40,1.5,14,30,40,17
3638,10,6,6,40,1.5,14,30,40,20
3639,10,6,6,40,1.5,14,30,60,17
3640,10,6,6,40,1.5,14,30,60,20
3641,10,6,6,40,1.5,17,22,40,17
3642,10,6,6,40,1.5,17,22,40,20
3643,10,6,6,40,1.5,17,22,60,17
3644,10,6,6,40,1.5,17,22,60,20
3645,10,6,6,40,1.5,17,30,40,17
3646,10,6,6,40,1.5,17,30,40,20
3647,10,6,6,40,1.5,17,30,60,17
3648,10,6,6,40,1.5,17,30,60,20
3649,10,6,10,30,1.2,14,22,40,17
3650,10,6,10,30,1.2,14,22,40,20
3651,10,6,10,30,1.2,14,22,60,17
3652,10,6,10,30,1.2,14,22,60,20
3653,10,6,10,30,1.2,14,30,40,17
3654,10,6,10,30,1.2,14,30,40,20
3655,10,6,10,30,1.2,14,30,60,17
3656,10,6,10,30,1.2,14,30,60,20
3657,10,6,10,30,1.2,17,22,40,17
3658,10,6,10,30,1.2,17,22,40,20
3659,10,6,10,30,1.2,17,22,60,17
3660,10,6,10,30,1.2,17,22,60,20
3661,10,6,10,30,1.2,17,30,40,17
3662,10,6,10,30,1.2,17,30,40,20
3663,10,6,10,30,1.2,17,30,60,17
3664,10,6,10,30,1.2,17,30,60,20
3665,10,6,10,30,1.5,14,22,40,17
3666,10,6,10,30,1.5,14,22,40,20
3667,10,6,10,30,1.5,14,22,60,17
3668,10,6,10,30,1.5,14,22,60,20
3669,10,6,10,30,1.5,14,30,40,17
3670,10,6,10,30,1.5,14,30,40,20
3671,10,6,10,30,1.5,14,30,60,17
3672,10,6,10,30,1.5,14,30,60,20
3673,10,6,10,30,1.5,17,22,40,17
3674,10,6,10,30,1.5,17,22,40,20
3675,10,6,10,30,1.5,17,22,60,17
3676,10,6,10,30,1.5,17,22,60,20
3677,10,6,10,30,1.5,17,30,40,17
3678,10,6,10,30,1.5,17,30,40,20
3679,10,6,10,30,1.5,17,30,60,17
3680,10,6,10,30,1.5,17,30,60,20
3681,10,6,10,40,1.2,14,22,40,17
3682,10,6,10,40,1.2,14,22,40,20
3683,10,6,10,40,1.2,14,22,60,17
3684,10,6,10,40,1.2,14,22,60,20
3685,10,6,10,40,1.2,14,30,40,17
3686,10,6,10,40,1.2,14,30,40,20
3687,10,6,10,40,1.2,14,30,60,17
3688,10,6,10,40,1.2,14,30,60,20
3689,10,6,10,40,1.2,17,22,40,17
3690,10,6,10,40,1.2,17,22,40,20
3691,10,6,10,40,1.2,17,22,60,17
3692,10,6,10,40,1.2,17,22,60,20
3693,10,6,10,40,1.2,17,30,40,17
3694,10,6,10,40,1.2,17,30,40,20
3695,10,6,10,40,1.2,17,30,60,17
3696,10,6,10,40,1.2,17,30,60,20
3697,10,6,10,40,1.5,14,22,40,17
3698,10,6,10,40,1.5,14,22,40,20
3699,10,6,10,40,1.5,14,22,60,17
3700,10,6,10,40,1.5,14,22,60,20
3701,10,6,10,40,1.5,14,30,40,17
3702,10,6,10,40,1.5,14,30,40,20
3703,10,6,10,40,1.5,14,30,60,17
3704,10,6,10,40,1.5,14,30,60,20
3705,10,6,10,40,1.5,17,22,40,17
3706,10,6,10,40,1.5,17,22,40,20
3707,10,6,10,40,1.5,17,22,60,17
3708,10,6,10,40,1.5,17,22,60,20
3709,10,6,10,40,1.5,17,30,40,17
3710,10,6,10,40,1.5,17,30,40,20
3711,10,6,10,40,1.5,17,30,60,17
3712,10,6,10,40,1.5,17,30,60,20
3713,10,7,6,30,1.2,14,22,40,17
3714,10,7,6,30,1.2,14,22,40,20
3715,10,7,6,30,1.2,14,22,60,17
3716,10,7,6,30,1.2,14,22,60,20
3717,10,7,6,30,1.2,14,30,40,17
3718,10,7,6,30,1.2,14,30,40,20
3719,10,7,6,30,1.2,14,30,60,17
3720,10,7,6,30,1.2,14,30,60,20
3721,10,7,6,30,1.2,17,22,40,17
3722,10,7,6,30,1.2,17,22,40,20
3723,10,7,6,30,1.2,17,22,60,17
3724,10,7,6,30,1.2,17,22,60,20
3725,10,7,6,30,1.2,17,30,40,17
3726,10,7,6,30,1.2,17,30,40,20
3727,10,7,6,30,1.2,17,30,60,17
3728,10,7,6,30,1.2,17,30,60,20
3729,10,7,6,30,1.5,14,22,40,17
3730,10,7,6,30,1.5,14,22,40,20
3731,10,7,6,30,1.5,14,22,60,17
3732,10,7,6,30,1.5,14,22,60,20
3733,10,7,6,30,1.5,14,30,40,17
3734,10,7,6,30,1.5,14,30,40,20
3735,10,7,6,30,1.5,14,30,60,17
3736,10,7,6,30,1.5,14,30,60,20
3737,10,7,6,30,1.5,17,22,40,17
3738,10,7,6,30,1.5,17,22,40,20
3739,10,7,6,30,1.5,17,22,60,17
3740,10,7,6,30,1.5,17,22,60,20
3741,10,7,6,30,1.5,17,30,40,17
3742,10,7,6,30,1.5,17,30,40,20
3743,10,7,6,30,1.5,17,30,60,17
3744,10,7,6,30,1.5,17,30,60,20
3745,10,7,6,40,1.2,14,22,40,17
3746,10,7,6,40,1.2,14,22,40,20
3747,10,7,6,40,1.2,14,22,60,17
3748,10,7,6,40,1.2,14,22,60,20
3749,10,7,6,40,1.2,14,30,40,17
3750,10,7,6,40,1.2,14,30,40,20
3751,10,7,6,40,1.2,14,30,60,17
3752,10,7,6,40,1.2,14,30,60,20
3753,10,7,6,40,1.2,17,22,40,17
3754,10,7,6,40,1.2,17,22,40,20
3755,10,7,6,40,1.2,17,22,60,17
3756,10,7,6,40,1.2,17,22,60,20
3757,10,7,6,40,1.2,17,30,40,17
3758,10,7,6,40,1.2,17,30,40,20
3759,10,7,6,40,1.2,17,30,60,17
3760,10,7,6,40,1.2,17,30,60,20
3761,10,7,6,40,1.5,14,22,40,17
3762,10,7,6,40,1.5,14,22,40,20
3763,10,7,6,40,1.5,14,22,60,17
3764,10,7,6,40,1.5,14,22,60,20
3765,10,7,6,40,1.5,14,30,40,17
3766,10,7,6,40,1.5,14,30,40,20
3767,10,7,6,40,1.5,14,30,60,17
3768,10,7,6,40,1.5,14,30,60,20
3769,10,7,6,40,1.5,17,22,40,17
3770,10,7,6,40,1.5,17,22,40,20
3771,10,7,6,40,1.5,17,22,60,17
3772,10,7,6,40,1.5,17,22,60,20
3773,10,7,6,40,1.5,17,30,40,17
3774,10,7,6,40,1.5,17,30,40,20
3775,10,7,6,40,1.5,17,30,60,17
3776,10,7,6,40,1.5,17,30,60,20
3777,10,7,10,30,1.2,14,22,40,17
3778,10,7,10,30,1.2,14,22,40,20
3779,10,7,10,30,1.2,14,22,60,17
3780,10,7,10,30,1.2,14,22,60,20
3781,10,7,10,30,1.2,14,30,40,17
3782,10,7,10,30,1.2,14,30,40,20
3783,10,7,10,30,1.2,14,30,60,17
3784,10,7,10,30,1.2,14,30,60,20
3785,10,7,10,30,1.2,17,22,40,17
3786,10,7,10,30,1.2,17,22,40,20
3787,10,7,10,30,1.2,17,22,60,17
3788,10,7,10,30,1.2,17,22,60,20
3789,10,7,10,30,1.2,17,30,40,17
3790,10,7,10,30,1.2,17,30,40,20
3791,10,7,10,30,1.2,17,30,60,17
3792,10,7,10,30,1.2,17,30,60,20
3793,10,7,10,30,1.5,14,22,40,17
3794,10,7,10,30,1.5,14,22,40,20
3795,10,7,10,30,1.5,14,22,60,17
3796,10,7,10,30,1.5,14,22,60,20
3797,10,7,10,30,1.5,14,30,40,17
3798,10,7,10,30,1.5,14,30,40,20
3799,10,7,10,30,1.5,14,30,60,17
3800,10,7,10,30,1.5,14,30,60,20
3801,10,7,10,30,1.5,17,22,40,17
3802,10,7,10,30,1.5,17,22,40,20
3803,10,7,10,30,1.5,17,22,60,17
3804,10,7,10,30,1.5,17,22,60,20
3805,10,7,10,30,1.5,17,30,40,17
3806,10,7,10,30,1.5,17,30,40,20
3807,10,7,10,30,1.5,17,30,60,17
3808,10,7,10,30,1.5,17,30,60,20
