"sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank"
593,1998.94165721217,8230.20046922782,15846.763241141,64836.9759317868,195357983.257532,118329265.187423,313687248.444954,0.0388710221430519,0.0448679785018356,6,10,12,35,1.5,14,22,40,17,0.433240245349849,0.243685946830745,3343,2971
594,1991.90422004791,8155.16880584342,16028.4854793833,69079.1349091408,195995990.196866,116681974.91498,312677965.111846,0.0388743616658517,0.0444802289421941,6,10,12,35,1.5,14,22,40,20,0.435077620550449,0.238218304834572,3360,2921
595,2055.74742804011,7465.01402069578,32391.7428238554,137427.781160027,213178042.042263,102326711.906607,315504753.94887,0.0404937619468583,0.042676068691418,6,10,12,35,1.5,14,22,60,17,0.484559646543883,0.190570698214351,3884,2397
596,2049.62562821217,7400.2474196922,35487.8816623021,142846.187966734,213790197.642423,100913868.192993,314704065.835416,0.0404966194722482,0.0423156538357873,6,10,12,35,1.5,14,22,60,20,0.48632257332304,0.185881224991685,3900,2351
597,2060.12876863921,7579.98586106741,18117.2347817912,108314.624753129,212007839.896355,104199051.170811,316206891.067166,0.0401501885160539,0.0427194879078133,6,10,12,35,1.5,14,30,40,17,0.481189619871724,0.196785316829723,3850,2459
598,2053.66827623362,7511.60971656737,20797.7880795522,113422.147482595,212663852.730947,102719307.842917,315383160.573864,0.0401533819837745,0.0423484072208689,6,10,12,35,1.5,14,30,40,20,0.483078849657862,0.191873792189231,3869,2413
599,2137.4394688986,7023.47990511666,64375.3629984385,194308.646059568,229866267.842697,89829585.6647066,319695853.507403,0.0416798013747349,0.0404942507642388,6,10,12,35,1.5,14,30,60,17,0.53261951915232,0.149090569657321,4294,1992
600,2131.89003667216,6965.11628644508,69482.5966825988,200282.847423641,230489017.303343,88567371.3228077,319056388.62615,0.0416825319643566,0.0401495909525402,6,10,12,35,1.5,14,30,60,20,0.534412954841861,0.144901061433186,4308,1963
601,2252.23913672282,17851.1105729116,17116.0446818614,58378.473957998,193409331.088645,118373080.085849,311782411.174495,0.0387692841371116,0.044912562159465,6,10,12,35,1.5,17,22,40,17,0.427628386059667,0.243831376074577,3302,2975
602,2237.89959697455,17710.7619770591,16993.5569507885,62394.0582968635,194036538.250073,116741925.151496,310778463.401569,0.0387725548540315,0.0445289918533422,6,10,12,35,1.5,17,22,40,20,0.429434659335076,0.238417290062823,3314,2924
603,2042.60699407541,15052.5694179932,27235.3084258471,124876.8203853,212135672.204107,103031438.232435,315167110.436542,0.0403911958422341,0.042734251185639,6,10,12,35,1.5,17,22,60,17,0.481557759930427,0.192909807064422,3855,2422
604,2029.82412407753,14928.8565831952,29955.0681564506,130044.100859519,212737006.116756,101632770.988489,314369777.105245,0.0403940073300791,0.0423779059197016,6,10,12,35,1.5,17,22,60,20,0.483289521687646,0.18826738800228,3873,2371
605,2069.06235697973,15428.9381708715,16162.8759825737,98550.3782533182,209544927.569915,104890197.934867,314435125.504782,0.0400114851370267,0.0429778680110825,6,10,12,35,1.5,17,30,40,17,0.474096759667773,0.199079352760055,3772,2489
606,2055.52980598137,15297.9827975303,18495.9726468697,103419.903361361,210189155.640814,103418968.473771,313608124.114586,0.0400146513643229,0.0426109995613089,6,10,12,35,1.5,17,30,40,20,0.475952050900553,0.194196087119469,3792,2435
607,1891.0121395953,12969.5563713278,55768.6678266915,179159.817689767,227181619.953517,90074305.5125831,317255925.4661,0.0415312113610957,0.0406030553267613,6,10,12,35,1.5,17,30,60,17,0.524888089994097,0.149902837258199,4240,1998
608,1879.06312089778,12855.1580674813,60487.7043490021,184883.370229604,227793044.072432,88821917.2888286,316614961.36126,0.0415338848494105,0.0402622390927324,6,10,12,35,1.5,17,30,60,20,0.526648910204476,0.145745943623687,4255,1968
609,1951.79554636078,7639.03161282254,30713.2950224356,36052.2513908604,297802871.684028,69218404.4107192,367021276.094747,0.0471998093922007,0.0364346069847293,6,10,12,45,1.2,14,22,40,17,0.728267910126241,0.0806784858247055,4867,1450
610,1945.0154670098,7569.36575288878,28814.2177816233,38630.1396958789,298588322.127893,68093823.6645225,366682145.792415,0.0472029920790259,0.0360702200074967,6,10,12,45,1.2,14,22,40,20,0.730529903026133,0.0769458073655089,4883,1390
611,2007.64074205913,7048.19647373025,22247.6603297027,79566.0734846074,315181376.739847,63139180.1194259,378320556.859273,0.0484834244207432,0.0345307546517223,6,10,12,45,1.2,14,22,60,17,0.778315695259041,0.0605004864791915,5381,1022
612,2001.71092751069,6987.69594723007,22951.4178449252,83279.4408799495,315918402.437798,62174444.8568541,378092847.294652,0.0484861640653501,0.0341891755773297,6,10,12,45,1.2,14,22,60,20,0.780438231325862,0.0572983628917053,5401,948
613,2016.29621256125,7070.1714057742,17554.0524111658,65015.8878425916,318277826.001521,61767836.7838742,380045662.785395,0.0484517097942004,0.0343058016980138,6,10,12,45,1.2,14,30,40,17,0.787233057645799,0.0559487602060108,5461,910
614,2010.11805992564,7007.19381571659,18115.4980061951,68494.1076024067,319064936.681006,60784266.3377159,379849203.018722,0.0484547468416777,0.0339576417231389,6,10,12,45,1.2,14,30,40,20,0.789499831803649,0.0526841193788459,5484,830
615,2096.26514808087,6680.95396724499,36954.5002935535,121594.346436059,335034563.517809,57298952.9288367,392333516.446645,0.0496550784348977,0.032535079109124,6,10,12,45,1.2,14,30,60,17,0.835490234891382,0.0411157599445677,5877,532
616,2090.91228486702,6626.71235989081,39661.1582810088,125928.452648149,335768182.573806,56456313.6236718,392224496.197478,0.049657690825721,0.0322087395287392,6,10,12,45,1.2,14,30,60,20,0.837602960282084,0.0383188940068405,5891,467
617,2164.06045576195,16347.7665510053,34499.7526159415,32383.8038261947,295397030.628747,69002885.1779733,364399915.80672,0.0471226185607583,0.0365359740322679,6,10,12,45,1.2,17,22,40,17,0.721339407599031,0.0799631401278013,4818,1437
618,2150.13361651002,16215.7585370038,32317.1827508625,34764.180067317,296170567.019071,67885049.4584038,364055616.477475,0.0471257340439132,0.0361756104089299,6,10,12,45,1.2,17,22,40,20,0.723567089607983,0.0762528495813298,4830,1373
619,1978.84172862138,13968.6001215257,20631.7222329593,71152.8685174258,314183107.183832,63698802.6846414,377881909.868473,0.0484045812435914,0.0345730679640394,6,10,12,45,1.2,17,22,60,17,0.775440811597667,0.0623579707919229,5351,1063
620,1966.38604059404,13851.7483974636,21012.1377494013,74647.968359955,314908317.921488,62744147.8755431,377652465.797031,0.0484072744755692,0.0342355043830147,6,10,12,45,1.2,17,22,60,20,0.777529322148927,0.05918930597711,5372,988
621,1977.56375567786,14002.4748851706,18296.7960124582,58252.7989459075,315427986.384718,61534938.2559512,376962924.640669,0.0483514214607451,0.0344396628627369,6,10,12,45,1.2,17,30,40,17,0.779025898264335,0.0551757296154578,5384,893
622,1964.51594723761,13880.2952733635,18526.8353737447,61516.8666970437,316202628.042972,60555546.5436621,376758174.586634,0.0483543940048415,0.0340954100647763,6,10,12,45,1.2,17,30,40,20,0.781256763298047,0.0519249587304498,5406,808
623,1829.52041744999,11931.657565474,31316.8461753188,109524.846156373,333597989.533513,57921980.2395999,391519969.773113,0.049552254258564,0.032610620514283,6,10,12,45,1.2,17,30,60,17,0.831353092722796,0.0431836955999145,5843,585
624,1817.91149947206,11824.0198382552,33656.8741796751,113628.26937655,334319316.534144,57086780.0130325,391406096.547176,0.0495548221757044,0.0322881769928641,6,10,12,45,1.2,17,30,60,20,0.833430418627533,0.0404115212537261,5861,514
625,1953.98529666813,7644.86675475746,30740.3000295616,35796.8197600314,299311526.596388,67192117.7012757,366503644.297664,0.047202919740202,0.035719320954814,6,10,12,45,1.5,14,22,40,17,0.732612635788823,0.0739528889495364,4901,1331
626,1947.18528482133,7575.12882843995,28817.1896163129,38356.1040641477,300106060.251446,66087564.841932,366193625.093378,0.047206102167018,0.0353551366956007,6,10,12,45,1.5,14,22,40,20,0.734900787129885,0.0702866865189329,4923,1256
627,2009.62612271903,7053.76298361447,22206.7554300683,79112.3156538078,316750358.296442,61271445.0340369,378021803.330478,0.0484865573967605,0.0338198359336301,6,10,12,45,1.5,14,22,60,17,0.782834153640216,0.0543011499315091,5424,868
628,2003.6782347127,6993.19761553913,22882.5838376671,82805.5439695075,317495508.327705,60325174.3022691,377820682.629974,0.0484892968120191,0.0334784361871306,6,10,12,45,1.5,14,22,60,20,0.784980086707334,0.0511603133228589,5443,795
629,2018.22445357431,7075.25404437799,17512.1027724326,64671.9191504341,319872786.134186,59911814.7793558,379784600.913542,0.0484548085834931,0.0335934294108752,6,10,12,45,1.5,14,30,40,17,0.791826330873769,0.0497883014043723,5507,754
630,2012.02761321194,7012.21104615807,18050.1673886775,68132.8034064622,320668344.221753,58947320.341459,379615664.563212,0.0484578453824637,0.0332454682378413,6,10,12,45,1.5,14,30,40,20,0.79411743244432,0.0465869771557331,5527,672
631,2097.99842026407,6685.78153095971,36832.0400542406,121047.805328615,336682716.974269,55589346.1191178,392272063.093387,0.0496581999677388,0.0318267774662584,6,10,12,45,1.5,14,30,60,17,0.840236697823025,0.0354412785576905,5911,402
632,2092.62862514141,6631.48104700566,39511.7979473512,125363.139180922,337423893.03032,54764296.9132192,392188189.943539,0.0496608121394602,0.0315006140712158,6,10,12,45,1.5,14,30,60,20,0.842371186369632,0.0327027972089299,5923,354
633,2168.54632396009,16358.915126146,34533.685442173,32141.8813397242,296902075.799925,66963845.2663269,363865921.066252,0.0471257129739073,0.0358200755908599,6,10,12,45,1.5,17,22,40,17,0.725673737686707,0.0731952131635661,4844,1313
634,2154.58698366953,16226.7890676327,32327.4383965307,34503.8436654512,297684618.731795,65865839.4628188,363550458.194613,0.0471288282036938,0.0354599130034569,6,10,12,45,1.5,17,22,40,20,0.727927357338432,0.0695507415463089,4863,1236
635,1983.01866751285,13979.4628905739,20601.9738279389,70720.4767264018,315747861.457556,61826466.6322789,377574328.089835,0.0484077168649668,0.0338617391343395,6,10,12,45,1.5,17,22,60,17,0.779947095965939,0.0561433628372104,5393,917
636,1970.53365285225,13862.5057446511,20954.9743885918,74195.7048478969,316481113.953613,60890059.537602,377371173.491215,0.0484104098715778,0.0335243534145251,6,10,12,45,1.5,17,22,60,20,0.782058765712725,0.0530352653500711,5414,840
637,1981.63946030982,14012.4619225278,18263.1790700006,57924.2315962418,317018464.435791,59663739.6850604,376682204.120852,0.0483545047037016,0.0337266243544384,6,10,12,45,1.5,17,30,40,17,0.783606263692943,0.0489648971589492,5430,735
638,1968.56110287477,13890.1746650816,18470.1821279456,61171.1371202011,317801482.945427,58703231.9709282,376504714.916355,0.0483574770056709,0.033382568504107,6,10,12,45,1.5,17,30,40,20,0.785861252945436,0.0457768055376415,5449,651
639,1833.3030066804,11941.3879499795,31207.4710576533,109001.934402463,335240930.890896,56205120.08405,391446050.974946,0.0495553787516318,0.0319018548313523,6,10,12,45,1.5,17,30,60,17,0.836084545501734,0.0374851391007505,5880,451
640,1821.66653952907,11833.6540364311,33521.0909343406,113086.82868242,335969737.80242,55387300.9648621,391357038.767282,0.0495579464534959,0.0315795860288593,6,10,12,45,1.5,17,30,60,20,0.838183412555837,0.0347706556632243,5895,392
641,1928.15598313378,15048.3962306797,42334.2008330706,244027.113690768,53694464.3448775,293620884.269267,347315348.614144,0.0228555563885418,0.0615015955472558,6,11,8,35,1.2,14,22,40,17,0.0252681365335678,0.825509219937039,323,5922
642,1917.29022393892,14926.9970170135,49637.4170174666,254775.942765514,53831993.8523992,290672492.422239,344504486.274638,0.0228598000661854,0.0610412201829769,6,11,8,35,1.2,14,22,40,20,0.0256642032389464,0.815722996249774,333,5879
643,1822.3763248226,12756.6031217803,151457.842000174,415387.923097406,63237505.320114,258674584.531754,321912089.851868,0.0248360036226,0.0588267939617664,6,11,8,35,1.2,14,22,60,17,0.0527508263684003,0.709516392654521,880,5396
644,1812.6007743792,12648.9793014748,162361.535737774,427469.776814782,63429240.6786754,256111019.985605,319540260.664281,0.024839639639421,0.0583986488423982,6,11,8,35,1.2,14,22,60,20,0.0533029987213629,0.701007477494332,891,5356
645,1838.43755827968,13039.5329302923,99059.8921819195,351251.09839467,62762380.5640385,263192856.926335,325955237.490374,0.0244877090814024,0.0588971743359153,6,11,8,35,1.2,14,30,40,17,0.0513825302101887,0.724513322040937,851,5465
646,1828.14531181707,12926.0742592269,109674.910892641,363078.49055544,62978465.1070352,260513694.792114,323492159.899149,0.0244917630237816,0.0584572343727007,6,11,8,35,1.2,14,30,40,20,0.0520048249785639,0.715620718445399,866,5420
647,1765.27761546193,11034.3128452415,245012.684863054,537625.316698559,72977368.4078702,232228195.29267,305205563.70054,0.0263488162520634,0.0564007816368723,6,11,8,35,1.2,14,30,60,17,0.0808003377316171,0.621736241900465,1249,5047
648,1756.09319150422,10934.4037684644,258492.281156257,550312.822757696,73228794.2385666,229898065.893501,303126860.132068,0.0263522864426906,0.0559918427447737,6,11,8,35,1.2,14,30,60,20,0.081524410712067,0.61400213846251,1259,5024
649,3956.82817901772,37089.3863819199,36519.9939480279,227358.62712679,53100441.9319644,294167193.035449,347267634.967413,0.0227401798220705,0.0615436042677863,6,11,8,35,1.2,17,22,40,17,0.0235574309239624,0.827322513442636,289,5932
650,3936.63009274323,36879.3576060685,43323.7362265256,237737.502648681,53229742.9130217,291248690.053726,344478432.966748,0.0227443520833189,0.0610879337484973,6,11,8,35,1.2,17,22,40,20,0.0239298005666119,0.817635496080992,297,5892
651,3478.76145778698,31973.788682255,136196.916740095,390510.638220547,62377378.1116094,259700611.97132,322077990.082929,0.0246907885725925,0.0589028704560996,6,11,8,35,1.2,17,22,60,17,0.0502737743101339,0.712921955603347,829,5410
652,3460.3366637175,31785.2350071991,146549.031213143,402210.379933888,62560366.0921228,257161414.430078,319721780.5222,0.0246943627783148,0.0584791902528493,6,11,8,35,1.2,17,22,60,20,0.0508007553767562,0.704493918756822,841,5371
653,3516.65836543015,32531.0436394456,87782.8614197428,328864.924622045,61881692.2243069,264192131.87563,326073824.099937,0.0243425509095978,0.0589747985400991,6,11,8,35,1.2,17,30,40,17,0.0488462648263552,0.727830088836619,806,5480
654,3497.24188612246,32332.3580669428,97832.0996610403,340300.047957822,62088058.1532249,261537632.850134,323625691.003359,0.0243465362229472,0.0585390512859091,6,11,8,35,1.2,17,30,40,20,0.0494405712776893,0.71901934637465,816,5438
655,3086.24413552374,27830.008111022,223322.42061655,506623.515129415,71808692.3872591,233637430.071091,305446122.45835,0.02617509276472,0.0565135809063783,6,11,8,35,1.2,17,30,60,17,0.0774347060975074,0.626413736441565,1220,5063
656,3068.6531653417,27652.6033203172,236196.909040861,518915.360681176,72050215.2433985,231327829.886368,303378045.129767,0.0261785036706475,0.0561089842768428,6,11,8,35,1.2,17,30,60,20,0.0781302598272384,0.618747773025397,1222,5038
657,1932.37547725668,15062.1140210116,42102.5821452458,243049.658458223,53859898.9891284,289246929.827178,343106828.816307,0.0228591080318782,0.0607349447792733,6,11,8,35,1.5,14,22,40,17,0.0257445663244155,0.81099130685458,337,5859
658,1921.47859049982,14940.5752077133,49366.9504612899,253767.774830861,54012024.0660021,286325830.019777,340337854.085779,0.022863351362061,0.0602748135152303,6,11,8,35,1.5,14,22,40,20,0.0261826663299241,0.801295670178312,347,5816
659,1826.25382147518,12769.5727651644,151019.454813302,413907.221725223,63541283.9162398,254562574.90138,318103858.81762,0.0248395783478533,0.0580665679985449,6,11,8,35,1.5,14,22,60,17,0.0536256683561327,0.695867919814119,895,5335
660,1816.45001396213,12661.8242899717,161878.246699541,425955.723016045,63745863.5634465,252023897.888677,315769761.452123,0.0248432140596292,0.0576386327997112,6,11,8,35,1.5,14,22,60,20,0.0542148305535173,0.687441610692054,906,5295
661,1844.77226059014,13054.1282477636,98798.5827518602,350201.366607574,63085146.9843634,259120483.421309,322205630.405673,0.0244912463681999,0.0581946839892289,6,11,8,35,1.5,14,30,40,17,0.0523120546083239,0.710996408372068,871,5402
662,1834.43472782437,12940.5213401651,109386.575632773,361996.671422447,63314462.0037952,256466887.262155,319781349.26595,0.0244952999780967,0.0577550654507655,6,11,8,35,1.5,14,30,40,20,0.0529724513906356,0.702188662680014,885,5361
663,1768.77593218885,11045.9009675129,244447.233494442,535992.002808065,73418135.2805567,228327889.809019,301746025.089576,0.0263523769632667,0.055643642902081,6,11,8,35,1.5,14,30,60,17,0.0820696877514844,0.608790451825054,1266,5006
664,1759.56501751262,10945.879218935,257883.771751676,548648.601268098,73681521.8266839,226021458.184713,299702980.011397,0.0263558468622078,0.0552349107537146,6,11,8,35,1.5,14,30,60,20,0.0828282060029167,0.601135005410227,1272,4986
665,3964.57838599268,37113.0694676179,36301.1726418399,226408.402815682,53254963.3044128,289787510.358053,343042473.662466,0.02274372573301,0.0607766060839652,6,11,8,35,1.5,17,22,40,17,0.0240024319422829,0.812785587354117,300,5871
666,3944.33083169112,36902.8226536859,43066.6420998145,236756.872547426,53398749.0593929,286896009.728776,340294758.788169,0.0227478976534257,0.0603211778878151,6,11,8,35,1.5,17,22,40,20,0.0244165158089496,0.803188195481497,306,5826
667,3486.00087132172,31996.4900630013,135777.809532003,389068.460762115,62669285.718856,255579351.449972,318248637.168828,0.0246943576685826,0.0581422043939267,6,11,8,35,1.5,17,22,60,17,0.0511144294274286,0.699242777452024,847,5349
668,3467.53086769039,31807.7399261345,146085.703818493,400735.201354463,62865019.0153306,253064781.360741,315929800.376072,0.0246979315751177,0.0577187321451402,6,11,8,35,1.5,17,22,60,20,0.0516781153102954,0.690896483388256,855,5313
669,3527.91568970131,32556.2731215054,87533.4312853492,327843.628436959,62192269.1026711,260111149.037908,322303418.140579,0.0243460828816265,0.0582721014285277,6,11,8,35,1.5,17,30,40,17,0.049740684963511,0.714284599299977,821,5415
670,3508.42798760017,32357.3550067368,97556.0844860289,339247.052577621,62411768.4248861,257481949.634632,319893718.059518,0.0243500678688745,0.0578366699364509,6,11,8,35,1.5,17,30,40,20,0.0503728138422451,0.705557830670218,834,5375
671,3092.89413706413,27850.6025276728,222778.873979248,505031.972874896,72236130.9870363,229724568.56552,301960699.552556,0.0261786482904926,0.0557559396661692,6,11,8,35,1.5,17,30,60,17,0.0786656724625889,0.613426270752633,1228,5023
672,3075.26005549664,27673.0146809302,235610.874049686,517293.136019571,72489518.4885355,227438435.416414,299927953.90495,0.0261820589103638,0.0553515459644487,6,11,8,35,1.5,17,30,60,20,0.0793953947942646,0.605838198496032,1233,5000
673,1867.74314914218,13859.2648120039,22363.8082735551,151621.490054178,109546934.360215,178940583.827961,288487518.188176,0.0316199639141211,0.0525914441607354,6,11,8,45,1.2,14,22,40,17,0.186115827948071,0.444865421259931,1862,4422
674,1857.00074757791,13743.6420299097,26346.9049233441,159591.472081662,109947368.090378,176672646.551315,286620014.641693,0.0316240164737436,0.0521567473228887,6,11,8,45,1.2,14,22,40,20,0.187269023877338,0.437337744258546,1876,4365
675,1775.32064037733,11922.7994798604,86558.1151794568,270881.251344579,121462481.244144,158638026.268462,280100507.512605,0.0331952007048078,0.0503834338669072,6,11,8,45,1.2,14,22,60,17,0.220431019517843,0.377477712973766,2380,3906
676,1765.65231713122,11819.7981115137,93759.5279830139,280205.859490699,121870310.006517,156648368.61892,278518678.625437,0.0331986938685972,0.0499762358299321,6,11,8,45,1.2,14,22,60,20,0.221605512157151,0.370873694298595,2394,3855
677,1778.04418739519,11926.9600093007,57137.5527680335,237012.041369992,124121187.810631,156631115.508984,280752303.319616,0.0332193829353641,0.0500005287657795,6,11,8,45,1.2,14,30,40,17,0.228087741114054,0.370816428235639,2477,3854
678,1767.93450795797,11819.5756132444,64400.6931751367,246135.533798195,124574823.445042,154598283.779808,279173107.224851,0.0332232459851775,0.0495857454979011,6,11,8,45,1.2,14,30,40,20,0.229394151457559,0.364069107305303,2494,3804
679,1719.35224714621,10261.469985725,156289.317242154,371748.344788786,136128124.100122,139315055.450332,275443179.550454,0.0346912152852382,0.0480139986254785,6,11,8,45,1.2,14,30,60,17,0.262666122027113,0.313341422907939,2835,3472
680,1710.3058426528,10166.3784178343,166130.572159569,381796.516957445,136575549.790386,137531059.639321,274106609.429707,0.034694541918311,0.0476257740088208,6,11,8,45,1.2,14,30,60,20,0.263954648556714,0.30742003152935,2843,3442
681,3841.74629791541,34673.3699951006,19627.3601465724,139296.615279195,108700673.128582,179206953.565192,287907626.693774,0.031527222055274,0.0526187903870823,6,11,8,45,1.2,17,22,40,17,0.183678708060548,0.445749548596901,1828,4431
682,3821.70757190922,34472.128243076,23171.7292600734,146940.557586855,109091396.878282,176963137.679233,286054534.557516,0.0315312040281883,0.0521885934910636,6,11,8,45,1.2,17,22,40,20,0.184803940536441,0.438301934673005,1841,4375
683,3413.47720209285,30240.9121678404,76092.4800542358,251994.157659105,120347952.672012,159256524.245025,279604476.917037,0.0330779692049037,0.0505020898298023,6,11,8,45,1.2,17,22,60,17,0.217221325339705,0.379530614983678,2338,3917
684,3395.18332005792,30059.4800019026,82817.15953423,260975.246518128,120745611.650489,157286492.673534,278032104.324023,0.0330814009197951,0.0500993841837841,6,11,8,45,1.2,17,22,60,20,0.218366530352852,0.372991738664027,2356,3869
685,3396.02565802142,30203.2306381273,49372.5583822507,219429.015119065,122913711.846181,157225790.204212,280139502.050393,0.033097397399177,0.0500655910080128,6,11,8,45,1.2,17,30,40,17,0.224610370797809,0.372790256644682,2433,3864
686,3376.88852588378,30013.9370115776,56130.4218880668,228203.581177805,123356358.28656,155213200.74603,278569559.03259,0.0331011927321818,0.0496553330351818,6,11,8,45,1.2,17,30,40,20,0.225885133722854,0.36611012332107,2447,3820
687,3013.95214052134,26162.1208056144,139796.544393876,347118.691921161,134642108.269643,140140484.408787,274782592.67843,0.0345458793043431,0.0481091606734906,6,11,8,45,1.2,17,30,60,17,0.258386593911842,0.31608116472127,2799,3489
688,2996.56379405392,25992.1926600893,149095.380332775,356811.073747931,135078701.877348,138372777.183792,273451479.06114,0.034549147152675,0.0477251460735713,6,11,8,45,1.2,17,30,60,20,0.259643925483149,0.310213837983532,2807,3456
689,1871.6199196516,13870.902404553,22231.3205226528,150930.42349631,110169983.985145,175477743.799665,285647727.78481,0.0316233188787998,0.051849829644756,6,11,8,45,1.5,14,22,40,17,0.187910128070863,0.433371654871899,1886,4341
690,1860.85408639019,13755.1882783945,26180.6778525811,158874.236274457,110582961.305866,173234949.36753,283817910.673396,0.0316273711076932,0.0514155508774788,6,11,8,45,1.5,14,22,40,20,0.189099447874022,0.425927431330326,1902,4284
691,1781.37948564344,11936.2367083376,86358.3808310722,269893.567733461,122175424.564479,155432853.158594,277608277.723072,0.0331985842407838,0.0497071021964461,6,11,8,45,1.5,14,22,60,17,0.222484201537435,0.366839187758337,2408,3825
692,1771.66990552147,11833.1096585072,93530.760161014,279186.206832278,122594123.721263,153465583.597213,276059707.318476,0.03320207711248,0.0493001807673406,6,11,8,45,1.5,14,22,60,20,0.223689999468081,0.360309479029077,2419,3777
693,1781.54932358332,11937.3423757668,56904.2138226633,236180.534444675,124878299.963231,153388297.534278,278266597.497509,0.0332227241121337,0.0492626847976663,6,11,8,45,1.5,14,30,40,17,0.230268123500975,0.360052953187522,2506,3775
694,1771.41241815267,11829.8477438089,64134.4814550351,245279.57521065,125343579.462022,151379032.85014,276722612.312162,0.0332265868461282,0.0488481240336286,6,11,8,45,1.5,14,30,40,20,0.231608066626542,0.353383855365361,2522,3725
695,1722.59134335506,10271.4289547024,155893.308589422,370534.820321608,136967214.756932,136252874.47964,273220089.236571,0.0346945851235743,0.0472807043603803,6,11,8,45,1.5,14,30,60,17,0.265082591612045,0.303177513392218,2852,3420
696,1713.52029868225,10176.2393124255,165696.781653978,380556.297586917,137425035.917747,134490554.192981,271915590.110728,0.0346979114779194,0.0468926754631711,6,11,8,45,1.5,14,30,60,20,0.26640105571538,0.297328066836725,2861,3386
697,3848.89720820277,34693.6470285528,19505.7728613091,138628.561767194,109315405.6571,175740716.253798,285056121.910897,0.0315305715684462,0.0518770615988855,6,11,8,45,1.5,17,22,40,17,0.185449056050929,0.434244506037298,1851,4349
698,3828.81209795336,34492.2132085695,23016.8546018061,146246.393744586,109718577.661216,173521426.83845,283240004.499665,0.0315345532171378,0.0514470901148467,6,11,8,45,1.5,17,22,40,20,0.186610137845292,0.426878299721381,1869,4294
699,3420.21661209639,30260.6281420434,75829.8719475867,250956.103616181,121055366.677851,155984068.462159,277039435.14001,0.033081347300853,0.0497651968040108,6,11,8,45,1.5,17,22,60,17,0.219258583668337,0.368668766912129,2367,3835
700,3401.88141061058,30079.0287546816,82515.9016654336,259908.731866733,121464138.056878,154036582.940984,275500720.997862,0.0330847787294331,0.0493626900168145,6,11,8,45,1.5,17,22,60,20,0.220435790918345,0.362204724842165,2381,3789
701,3402.59037514393,30221.5421960336,49152.1857939667,218623.316860192,123661096.013844,153975923.474728,277637019.488572,0.0331007335320032,0.0493273772053456,6,11,8,45,1.5,17,30,40,17,0.226762737880864,0.362003385557453,2457,3786
702,3383.40957675042,30032.0731691999,55877.6881793558,227373.662985151,124115287.879471,151986642.567047,276101930.446518,0.0331045285554419,0.0489173394084821,6,11,8,45,1.5,17,30,40,20,0.228070750096354,0.355400617353831,2476,3742
703,3020.13407035634,26179.953530241,139419.487355591,345940.833737265,135470822.061323,137068653.869209,272539475.930533,0.0345492441929664,0.0473755618588124,6,11,8,45,1.5,17,30,60,17,0.260773179504182,0.305885226613525,2818,3435
704,3002.70608521644,26009.8688343075,148681.159666144,355606.784887764,135917722.632896,135322385.881088,271240108.513984,0.03455251176811,0.0469917398521447,6,11,8,45,1.5,17,30,60,20,0.262060193761734,0.300089060419778,2826,3400
705,1891.42999995689,13811.3675865344,21348.9440656656,135501.306832438,197977712.685297,116205684.717395,314183397.402692,0.039142205881504,0.0447519183526762,6,11,12,35,1.2,14,22,40,17,0.440784717966209,0.236637415096895,3408,2903
706,1880.7257752302,13697.0611773917,25351.5241901923,142426.056493722,198697275.993429,114388940.934862,313086216.928291,0.0391460096297765,0.0443218993489048,6,11,12,35,1.2,14,22,40,20,0.442856964670927,0.230607327523482,3426,2844
707,1791.28335974648,11698.0369900077,92231.2438505027,252231.592969694,218234889.623028,98334714.3505676,316569603.973596,0.0409647806034362,0.0421621063445874,6,11,12,35,1.2,14,22,60,17,0.499122695572471,0.17732056625452,4027,2263
708,1781.71638630831,11597.286701322,99541.1445482396,260393.864781677,218930834.111604,96794891.5330758,315725725.644679,0.0409680366300426,0.0417624315524015,6,11,12,35,1.2,14,22,60,20,0.501126923215568,0.17220962737239,4044,2211
709,1809.53980431537,11972.5630458427,55104.7070844196,208308.037990891,216890616.146036,100641525.98472,317532142.130756,0.040581592269395,0.0423993494686914,6,11,12,35,1.2,14,30,40,17,0.495251366599113,0.18497727398791,3988,2341
710,1799.42731894878,11866.1042730369,62087.9306898268,216210.415162093,217636221.406615,99023656.3930729,316659877.799688,0.040585228815678,0.0419879654639177,6,11,12,35,1.2,14,30,40,20,0.497398610666166,0.179607284331804,4009,2283
711,1738.91080182489,10134.8902321679,160322.818027543,339455.211885239,236877023.832911,85535471.7475785,322412495.580489,0.0422987069472951,0.0399184008644003,6,11,12,35,1.2,14,30,60,17,0.55280956474541,0.134837661118732,4423,1886
712,1729.94672797229,10041.6229063448,169969.358124403,348217.243435683,237588177.926613,84166155.7412292,321754333.667842,0.0423018171361199,0.0395360824961203,6,11,12,35,1.2,14,30,60,20,0.55485759403007,0.130292663902641,4432,1858
